ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
16	"AT5G21930"	NA	chr5	+	7246262	7246368	7246569	7246636	7245976	7246086	7247050	7247130	16	280,549,371,389,487,516	263,400,297,292,403,405	354,363,360,550,500,196	307,263,318,367,422,149	205	166	1	1.0	0.463,0.526,0.503,0.519,0.495,0.508	0.483,0.528,0.478,0.548,0.49,0.516	-0.005
17	"AT5G17170"	NA	chr5	+	5650434	5650516	5650623	5650692	5649886	5650053	5650804	5651205	17	452,777,372,336,573,479	439,802,419,379,619,531	753,540,635,830,1110,372	737,575,658,826,1045,347	181	168	1	1.0	0.489,0.473,0.452,0.451,0.462,0.456	0.487,0.466,0.472,0.483,0.496,0.499	-0.02
18	"AT5G17020"	NA	chr5	+	5597308	5597353	5597493	5597601	5597152	5597215	5597734	5597833	18	77,75,97,86,126,133	186,268,239,243,281,316	68,31,78,130,100,29	140,166,172,328,271,86	144	207	1	1.0	0.373,0.287,0.368,0.337,0.392,0.377	0.411,0.212,0.395,0.363,0.347,0.326	0.013
19	"AT5G14710"	NA	chr5	+	4746725	4746773	4746862	4746909	4746263	4746524	4747247	4747314	19	66,99,90,60,122,72	43,49,70,39,82,67	71,50,68,86,96,37	57,34,55,68,64,26	147	146	1	1.0	0.604,0.667,0.561,0.604,0.596,0.516	0.553,0.594,0.551,0.557,0.598,0.586	0.018
21	"AT5G10278"	NA	chr5	+	3227508	3227619	3228763	3228867	3226320	3226525	3229579	3229669	21	6,11,5,8,6,7	4,12,19,15,15,11	3,3,1,7,13,3	10,9,13,4,14,7	210	203	1	1.0	0.592,0.47,0.203,0.34,0.279,0.381	0.225,0.244,0.069,0.628,0.473,0.293	0.055
22	"AT5G06690"	NA	chr5	-	2060871	2060889	2060980	2061047	2060442	2060749	2061135	2061210	22	635,1037,775,597,1026,817	68,119,86,52,87,59	683,480,593,722,964,265	58,41,52,68,91,31	166	117	1	1.0	0.868,0.86,0.864,0.89,0.893,0.907	0.892,0.892,0.889,0.882,0.882,0.858	-0.002
23	"AT5G04090"	NA	chr5	-	1106878	1107381	1107581	1107660	1106164	1106593	1108213	1108282	23	97,146,109,106,160,135	388,556,517,392,660,562	99,61,90,110,145,52	362,288,337,499,639,239	178	602	1	1.0	0.458,0.47,0.416,0.478,0.451,0.448	0.48,0.417,0.475,0.427,0.434,0.424	0.011
24	"AT5G01010"	NA	chr5	-	1913	1961	2434	2509	1744	1780	2747	2799	24	499,753,682,550,954,734	392,673,476,462,660,570	657,538,573,858,861,283	472,333,349,548,725,186	174	147	1	1.0	0.518,0.486,0.548,0.501,0.55,0.521	0.54,0.577,0.581,0.569,0.501,0.562	-0.034
25	"AT4G38510"	NA	chr4	-	18011754	18011802	18012259	18012342	18011623	18011677	18012740	18012891	25	649,987,857,703,966,932	288,417,382,312,428,480	772,492,620,956,947,303	342,252,270,418,482,158	182	147	1	1.0	0.645,0.657,0.644,0.645,0.646,0.611	0.646,0.612,0.65,0.649,0.613,0.608	0.012
26	"AT4G38120"	NA	chr4	-	17893768	17893922	17894099	17894151	17893582	17893670	17894232	17894312	26	28,46,51,23,39,48	66,106,99,84,74,115	18,19,15,37,52,22	56,45,72,109,72,41	151	253	1	1.0	0.415,0.421,0.463,0.314,0.469,0.412	0.35,0.414,0.259,0.363,0.548,0.473	0.014
28	"AT4G30690"	NA	chr4	+	14961508	14961558	14961672	14961706	14961360	14961413	14961810	14961883	28	572,878,700,559,909,712	284,372,305,296,382,362	633,459,519,689,833,318	267,224,256,323,358,141	149	133	1	1.0	0.643,0.678,0.672,0.628,0.68,0.637	0.679,0.647,0.644,0.656,0.675,0.668	-0.005
29	"AT4G29940"	NA	chr4	-	14648754	14648835	14648992	14649073	14648137	14648600	14649467	14649548	29	0,2,5,3,2,1	109,199,135,140,195,95	0,1,0,0,0,1	103,76,83,147,131,47	180	180	1	1.0	0.0,0.01,0.036,0.021,0.01,0.01	0.0,0.013,0.0,0.0,0.0,0.021	0.009
30	"AT4G29940"	NA	chr4	-	14648754	14648835	14648992	14649073	14648138	14648600	14649234	14649315	30	73,137,97,99,108,102	108,199,136,139,195,95	67,79,47,117,93,40	103,76,83,147,131,47	180	180	1	1.0	0.403,0.408,0.416,0.416,0.356,0.518	0.394,0.51,0.362,0.443,0.415,0.46	-0.011
31	"AT4G29940"	NA	chr4	-	14648992	14649073	14649234	14649315	14648754	14648835	14649467	14649548	31	89,121,94,94,125,103	107,166,126,110,192,135	81,80,43,94,78,24	112,111,84,133,127,44	180	180	1	1.0	0.454,0.422,0.427,0.461,0.394,0.433	0.42,0.419,0.339,0.414,0.38,0.353	0.044
32	"AT4G26190"	NA	chr4	-	13263299	13263363	13263488	13263570	13262863	13263049	13263656	13266322	32	146,223,197,178,262,181	176,239,208,191,308,217	95,71,101,158,122,42	113,88,98,150,179,50	181	163	1	1.0	0.428,0.457,0.46,0.456,0.434,0.429	0.431,0.421,0.481,0.487,0.38,0.431	0.006
33	"AT4G27650"	NA	chr4	-	13807327	13807410	13807505	13807612	13807033	13807109	13807742	13808003	33	8,12,6,3,4,7	205,336,202,184,309,224	9,4,10,11,11,7	194,125,199,202,227,77	206	182	1	1.0	0.033,0.031,0.026,0.014,0.011,0.027	0.039,0.027,0.043,0.046,0.041,0.074	-0.021
34	"AT4G27650"	NA	chr4	-	13807327	13807410	13807505	13807573	13807033	13807109	13807742	13808031	34	116,175,109,120,124,151	205,336,202,184,309,224	114,71,89,105,162,43	194,125,199,202,227,77	167	182	1	1.0	0.381,0.362,0.37,0.415,0.304,0.424	0.39,0.382,0.328,0.362,0.437,0.378	-0.003
35	"AT4G24100"	NA	chr4	+	12518255	12518294	12518375	12518432	12518092	12518184	12518509	12518617	35	46,66,57,50,67,85	48,103,98,49,99,90	51,44,38,67,76,25	82,44,72,102,83,32	138	156	1	1.0	0.52,0.42,0.397,0.536,0.433,0.516	0.413,0.531,0.374,0.426,0.509,0.469	0.017
36	"AT4G23660"	NA	chr4	-	12330119	12330255	12330916	12331378	12329530	12329652	12331637	12331679	36	231,374,259,243,401,387	76,115,94,99,157,114	263,239,263,399,396,157	116,74,87,127,127,51	561	235	1	1.0	0.56,0.577,0.536,0.507,0.517,0.587	0.487,0.575,0.559,0.568,0.566,0.563	-0.006
37	"AT4G21534"	NA	chr4	+	11456850	11456951	11457224	11457297	11456635	11456758	11457422	11457509	37	249,427,273,279,415,295	113,205,143,176,290,215	317,244,273,273,346,132	177,116,119,134,211,85	200	172	1	1.0	0.655,0.642,0.621,0.577,0.552,0.541	0.606,0.644,0.664,0.637,0.585,0.572	-0.02
38	"AT4G21534"	NA	chr4	+	11457604	11457682	11457806	11457877	11457422	11457509	11458004	11458268	38	135,219,138,154,241,196	196,363,245,240,326,276	171,97,116,139,180,57	247,186,210,231,321,87	177	170	1	1.0	0.398,0.367,0.351,0.381,0.415,0.405	0.399,0.334,0.347,0.366,0.35,0.386	0.022
39	"AT4G19410"	NA	chr4	-	10583012	10583066	10583160	10583221	10582835	10582913	10583390	10583515	39	1495,2073,1798,1593,2101,1967	1163,1886,1540,1300,1604,1583	1701,1241,1372,2026,1994,700	1330,961,1156,1781,1816,574	160	153	1	1.0	0.551,0.512,0.528,0.54,0.556,0.543	0.55,0.553,0.532,0.521,0.512,0.538	0.004
40	"AT4G17140"	NA	chr4	-	9624895	9624980	9625060	9625350	9624504	9624819	9625477	9625581	40	597,676,580,559,824,718	159,220,148,207,232,254	187,332,384,722,584,228	52,75,83,189,160,47	389	184	1	1.0	0.64,0.592,0.65,0.561,0.627,0.572	0.63,0.677,0.686,0.644,0.633,0.696	-0.054
41	"AT4G17040"	NA	chr4	-	9586928	9587042	9587373	9587451	9586702	9586811	9587618	9587745	41	1186,1932,1670,1509,2201,1734	1317,2341,2025,1747,2561,2080	1745,1297,1523,2165,2341,755	1941,1556,1738,2759,2684,852	177	213	1	1.0	0.52,0.498,0.498,0.51,0.508,0.501	0.52,0.501,0.513,0.486,0.512,0.516	-0.002
42	"AT4G16765"	NA	chr4	-	9431001	9431123	9431428	9431480	9430743	9430844	9431557	9431638	42	40,49,51,42,68,63	123,179,161,171,211,177	36,48,62,74,73,32	172,119,168,266,294,95	151	221	1	1.0	0.322,0.286,0.317,0.264,0.321,0.343	0.234,0.371,0.351,0.289,0.267,0.33	0.002
43	"AT4G14385"	NA	chr4	-	8287516	8287544	8288078	8288148	8287347	8287430	8288311	8288412	43	194,260,279,190,329,245	40,67,63,43,86,68	227,156,145,199,303,80	39,40,49,71,80,24	169	127	1	1.0	0.785,0.745,0.769,0.769,0.742,0.73	0.814,0.746,0.69,0.678,0.74,0.715	0.026
44	"AT4G25100"	NA	chr4	-	12884835	12884859	12884955	12884982	12884299	12884747	12885087	12885155	44	2290,4109,2181,2067,3347,2222	2536,4333,2280,2333,3520,2333	3146,2375,3088,2227,4766,1516	3446,2542,3689,2829,4947,1895	126	123	1	1.0	0.469,0.481,0.483,0.464,0.481,0.482	0.471,0.477,0.45,0.435,0.485,0.439	0.017
45	"AT4G10030"	NA	chr4	-	6271156	6271222	6271406	6271508	6270915	6271028	6271584	6271637	45	406,707,516,478,726,541	194,392,315,292,398,314	714,493,490,559,712,233	327,309,228,268,394,94	201	165	1	1.0	0.632,0.597,0.574,0.573,0.6,0.586	0.642,0.567,0.638,0.631,0.597,0.67	-0.03
46	"AT4G02760"	NA	chr4	-	1226580	1226691	1226885	1226987	1226311	1226412	1227080	1227256	46	57,86,82,63,91,100	34,89,37,34,44,68	112,65,88,143,145,50	37,17,27,21,60,21	201	210	0.119276900906	1.0	0.637,0.502,0.698,0.659,0.684,0.606	0.76,0.8,0.773,0.877,0.716,0.713	-0.142
47	"AT4G00180"	NA	chr4	-	73447	73523	73658	73707	72989	73067	74267	74427	47	118,162,150,113,173,173	239,314,295,219,290,300	153,113,131,192,209,43	294,235,228,355,304,87	148	175	1	1.0	0.369,0.379,0.375,0.379,0.414,0.405	0.381,0.362,0.405,0.39,0.448,0.369	-0.006
48	"AT3G61420"	NA	chr3	-	22727470	22727539	22727736	22727784	22726707	22727300	22727916	22727994	48	78,109,92,77,92,107	136,202,143,113,192,171	154,100,82,122,150,62	192,141,157,190,238,103	147	168	1	1.0	0.396,0.381,0.424,0.438,0.354,0.417	0.478,0.448,0.374,0.423,0.419,0.408	-0.023
49	"AT3G60910"	NA	chr3	+	22502405	22502425	22502511	22502564	22502241	22502310	22502677	22502708	49	28,45,24,28,44,26	83,145,112,101,138,88	19,22,23,36,60,8	137,121,134,128,189,78	119	152	1	1.0	0.301,0.284,0.215,0.262,0.289,0.274	0.15,0.188,0.18,0.264,0.289,0.116	0.073
50	"AT3G60600"	NA	chr3	+	22401521	22401575	22401912	22401990	22401284	22401440	22402294	22402724	50	766,1241,991,909,1319,1333	1204,1831,1579,1437,1996,1827	984,723,876,1184,1440,441	1586,1197,1424,2087,2093,754	153	177	1	1.0	0.424,0.439,0.421,0.423,0.433,0.458	0.418,0.411,0.416,0.396,0.443,0.404	0.018
51	"AT3G60340"	NA	chr3	+	22304387	22304482	22304674	22304759	22304158	22304258	22304845	22304897	51	60,138,146,105,132,168	390,715,540,479,709,645	137,83,133,128,189,66	512,413,443,565,707,239	194	184	1	1.0	0.127,0.155,0.204,0.172,0.15,0.198	0.202,0.16,0.222,0.177,0.202,0.208	-0.027
52	"AT3G59660"	NA	chr3	-	22037585	22037661	22037891	22037989	22037186	22037315	22038072	22038123	52	192,294,234,185,272,273	217,405,236,230,280,225	176,125,131,246,254,107	246,167,186,309,280,87	197	175	1	1.0	0.44,0.392,0.468,0.417,0.463,0.519	0.389,0.399,0.385,0.414,0.446,0.522	0.024
53	"AT5G10290"	NA	chr5	-	3236705	3236846	3236945	3237016	3235866	3236603	3237095	3237161	53	135,153,116,128,173,188	316,437,322,298,482,342	125,113,158,234,241,84	365,298,378,482,631,175	170	240	1	1.0	0.376,0.331,0.337,0.377,0.336,0.437	0.326,0.349,0.371,0.407,0.35,0.404	-0.002
54	"AT3G57470"	NA	chr3	-	21274617	21274669	21274835	21274879	21274359	21274482	21274958	21275032	54	80,118,138,115,129,110	107,148,172,139,171,177	84,86,106,174,158,73	135,137,140,240,245,111	143	151	1	1.0	0.441,0.457,0.459,0.466,0.443,0.396	0.397,0.399,0.444,0.434,0.405,0.41	0.029
55	"AT3G56160"	NA	chr3	-	20839374	20839488	20839888	20839947	20839033	20839055	20840318	20840397	55	48,89,51,46,58,45	99,195,129,147,150,127	57,48,55,73,57,16	139,120,118,168,154,57	158	213	1	1.0	0.395,0.381,0.348,0.297,0.343,0.323	0.356,0.35,0.386,0.369,0.333,0.275	0.003
57	"AT3G53570"	NA	chr3	-	19862862	19862977	19863089	19863138	19862552	19862644	19863221	19863375	57	82,75,75,67,91,86	115,151,114,118,196,134	60,72,68,115,142,28	152,114,155,190,181,88	148	214	1	1.0	0.508,0.418,0.488,0.451,0.402,0.481	0.363,0.477,0.388,0.467,0.531,0.315	0.034
58	"AT3G51840"	NA	chr3	-	19227561	19227621	19227730	19227804	19227348	19227458	19227913	19228037	58	1564,2422,2042,1926,2759,2193	1489,2334,2040,1970,2790,2375	1890,1357,1605,1950,2499,846	1871,1355,1735,2058,2649,947	173	159	1	1.0	0.491,0.488,0.479,0.473,0.476,0.459	0.481,0.479,0.46,0.465,0.464,0.451	0.011
59	"AT3G51390"	NA	chr3	+	19076918	19076952	19077076	19077186	19076671	19076803	19077297	19077381	59	63,123,117,91,153,152	189,256,268,246,374,307	105,91,82,125,154,33	183,137,188,264,284,78	133	209	1	1.0	0.344,0.43,0.407,0.368,0.391,0.438	0.474,0.511,0.407,0.427,0.46,0.399	-0.05
60	"AT3G54750"	NA	chr3	-	20266153	20266275	20266633	20266732	20265838	20265940	20266821	20267036	60	47,70,65,34,46,57	67,109,99,62,101,90	49,38,30,58,59,12	73,33,56,85,96,13	198	221	1	1.0	0.439,0.418,0.423,0.38,0.337,0.414	0.428,0.562,0.374,0.432,0.407,0.507	-0.05
61	"AT1G33790"	NA	chr1	+	12257974	12258400	12259068	12259494	12256963	12257202	12259579	12260032	61	1109,1625,1764,1824,2672,2016	1484,2492,2418,2620,3630,2667	2705,2020,2464,4023,3482,1264	3874,2970,3737,5709,4952,2088	525	525	1	1.0	0.428,0.395,0.422,0.41,0.424,0.43	0.411,0.405,0.397,0.413,0.413,0.377	0.015
62	"AT5G35180"	NA	chr5	+	13425138	13425192	13425403	13425469	13424965	13425040	13425637	13425696	62	160,278,179,148,219,174	245,277,219,168,253,236	159,116,176,202,216,66	224,144,207,262,300,103	153	165	1	1.0	0.413,0.52,0.468,0.487,0.483,0.443	0.434,0.465,0.478,0.454,0.437,0.409	0.023
63	"AT1G35320"	NA	chr1	-	12959476	12959768	12960464	12960589	12958840	12959379	12960680	12960799	63	174,222,301,180,305,270	78,166,137,91,148,93	206,143,213,290,334,84	86,90,83,112,138,33	224	391	1	1.0	0.796,0.7,0.793,0.775,0.782,0.835	0.807,0.735,0.818,0.819,0.809,0.816	-0.021
64	"AT3G16630"	NA	chr3	-	5665825	5666005	5666404	5666626	5665612	5665714	5667072	5667301	64	410,575,471,438,503,553	373,538,526,404,604,634	361,303,406,596,521,188	386,287,391,626,516,214	321	279	1	1.0	0.489,0.482,0.438,0.485,0.42,0.431	0.448,0.479,0.474,0.453,0.467,0.433	-0.002
65	"AT1G76200"	NA	chr1	+	28593773	28593819	28593923	28593980	28593210	28593457	28594494	28594750	65	1394,2479,1723,1531,2120,1557	857,1284,974,789,1314,920	1603,1106,1426,1693,1822,494	844,603,687,921,1093,248	145	156	1	1.0	0.636,0.675,0.656,0.676,0.634,0.645	0.671,0.664,0.691,0.664,0.642,0.682	-0.015
66	"AT1G75670"	NA	chr1	-	28416069	28416221	28416395	28416519	28415847	28415957	28416744	28416867	66	146,205,178,121,201,158	122,186,153,106,225,179	127,116,132,173,212,60	165,124,132,229,205,94	223	251	1	1.0	0.574,0.554,0.567,0.562,0.501,0.498	0.464,0.513,0.53,0.46,0.538,0.418	0.056
67	"AT3G23255"	NA	chr3	+	8312156	8312200	8312274	8312391	8311965	8312086	8312486	8312570	67	37,52,40,36,69,57	81,152,115,121,138,129	38,26,38,26,70,15	112,69,89,123,122,37	143	216	1	1.0	0.408,0.341,0.344,0.31,0.43,0.4	0.339,0.363,0.392,0.242,0.464,0.38	0.009
68	"AT2G04900"	NA	chr2	+	1722669	1722740	1722824	1722905	1722480	1722590	1722989	1723033	68	952,1403,1104,879,1453,1144	562,806,647,484,844,730	1104,758,939,1076,1503,507	593,446,527,654,918,294	170	180	1	1.0	0.642,0.648,0.644,0.658,0.646,0.624	0.663,0.643,0.654,0.635,0.634,0.646	-0.002
69	"AT2G04900"	NA	chr2	+	1722824	1722905	1722989	1723033	1722669	1722740	1723506	1723976	69	551,876,614,518,745,653	293,444,337,255,443,414	610,445,574,622,796,336	337,220,314,350,467,198	180	143	1	1.0	0.599,0.611,0.591,0.617,0.572,0.556	0.59,0.616,0.592,0.585,0.575,0.574	0.002
70	"AT3G11220"	NA	chr3	-	3514773	3514852	3515112	3515260	3514447	3514607	3515378	3515442	70	81,170,123,58,161,161	51,82,68,66,75,71	124,120,93,168,185,68	79,62,56,78,91,40	247	178	1	1.0	0.534,0.599,0.566,0.388,0.607,0.62	0.531,0.582,0.545,0.608,0.594,0.551	-0.016
71	"AT1G75210"	NA	chr1	+	28227653	28227730	28227978	28228049	28227335	28227393	28228170	28228231	71	93,139,152,91,165,146	129,180,169,134,179,200	158,81,80,159,173,69	150,90,141,231,184,85	176	170	1	1.0	0.411,0.427,0.465,0.396,0.471,0.414	0.504,0.465,0.354,0.399,0.476,0.439	-0.009
72	"AT1G78560"	NA	chr1	-	29547784	29547818	29547898	29547992	29547645	29547700	29548266	29548866	72	226,437,276,282,368,256	103,137,119,125,110,129	298,208,235,353,335,124	91,81,113,142,158,41	193	133	1	1.0	0.602,0.687,0.615,0.609,0.697,0.578	0.693,0.639,0.589,0.631,0.594,0.676	-0.006
73	"AT3G58490"	NA	chr3	+	21634032	21634136	21634434	21634550	21633717	21633848	21634643	21635106	73	409,700,525,546,667,591	387,644,570,574,699,685	695,593,630,782,952,347	707,570,603,747,991,339	203	215	1	1.0	0.528,0.535,0.494,0.502,0.503,0.477	0.51,0.524,0.525,0.526,0.504,0.52	-0.012
74	"AT3G62840"	NA	chr3	-	23235931	23236111	23236487	23236512	23235489	23235843	23236610	23236656	74	567,887,803,654,857,729	2007,3137,2892,2229,3189,2503	744,499,567,852,757,220	2560,1820,2097,3009,3097,905	124	279	1	1.0	0.389,0.389,0.385,0.398,0.377,0.396	0.395,0.382,0.378,0.389,0.355,0.354	0.014
75	"AT1G62305"	NA	chr1	-	23028385	23028457	23028541	23028642	23028186	23028265	23028726	23028843	75	36,50,41,42,62,42	17,52,39,43,73,38	38,37,31,50,67,16	25,30,24,39,47,6	200	171	1	1.0	0.644,0.451,0.473,0.455,0.421,0.486	0.565,0.513,0.525,0.523,0.549,0.695	-0.073
76	"AT1G60640"	NA	chr1	-	22338173	22338233	22338466	22338526	22337700	22337766	22338617	22338683	76	56,87,92,78,125,69	0,0,0,3,0,0	86,69,65,100,123,37	1,0,1,0,0,0	159	159	1	1.0	1.0,1.0,1.0,0.963,1.0,1.0	0.989,1.0,0.985,1.0,1.0,1.0	-0.002
77	"AT1G60640"	NA	chr1	-	22338173	22338233	22338466	22338526	22338008	22338074	22338617	22338683	77	56,87,93,78,123,69	67,95,92,102,123,107	85,67,65,100,120,37	86,71,86,156,127,56	159	159	1	1.0	0.455,0.478,0.503,0.433,0.5,0.392	0.497,0.486,0.43,0.391,0.486,0.398	0.012
78	"AT2G41100"	NA	chr2	+	17138306	17138573	17138673	17138943	17138064	17138206	17139044	17139617	78	4349,6595,4824,4764,7142,6380	4553,7284,5275,5173,7828,6937	5715,3307,4150,3739,6287,2127	6529,4210,4949,4136,6871,2713	366	369	1	1.0	0.491,0.477,0.48,0.481,0.479,0.481	0.469,0.442,0.458,0.477,0.48,0.441	0.02
79	"AT5G02080"	NA	chr5	+	410161	410206	410563	410615	409945	410060	410720	410780	79	6,16,12,13,17,15	5,8,2,3,4,8	14,7,8,8,11,2	2,1,6,13,4,4	144	151	1	1.0	0.557,0.677,0.863,0.82,0.817,0.663	0.88,0.88,0.583,0.392,0.743,0.344	0.096
80	"AT5G02080"	NA	chr5	+	410161	410413	410563	410615	409945	410060	410720	410780	80	22,21,22,25,38,20	5,8,2,3,4,8	14,9,12,21,19,4	2,1,6,13,4,4	351	151	0.669932601329	1.0	0.654,0.53,0.826,0.782,0.803,0.518	0.751,0.795,0.462,0.41,0.671,0.301	0.121
81	"AT1G73390"	NA	chr1	-	27591781	27591871	27592399	27592498	27591301	27591644	27592689	27592756	81	112,156,129,100,159,120	106,202,157,132,176,157	94,91,104,116,164,52	162,84,128,144,205,62	198	189	1	1.0	0.502,0.424,0.44,0.42,0.463,0.422	0.356,0.508,0.437,0.435,0.433,0.445	0.01
82	"AT1G58602"	NA	chr1	+	21753883	21754088	21758508	21758658	21746353	21746499	21760158	21761055	82	460,800,514,456,710,565	15,14,11,5,24,25	582,587,742,818,1044,344	26,22,17,17,49,16	304	249	1	1.0	0.962,0.979,0.975,0.987,0.96,0.949	0.948,0.956,0.973,0.975,0.946,0.946	0.011
83	"AT1G64480"	NA	chr1	-	23948820	23948873	23949214	23949274	23948426	23948507	23949400	23949483	83	4,11,4,0,11,11	2,6,3,1,1,2	1,3,1,0,6,1	1,0,0,1,2,0	159	152	0.218258945216	1.0	0.657,0.637,0.56,0.0,0.913,0.84	0.489,1.0,1.0,0.0,0.741,1.0	-0.104
84	"AT1G51690"	NA	chr1	+	19164660	19166329	19166629	19166733	19163842	19164232	19166822	19166918	84	738,1105,893,806,1071,932	438,693,491,503,638,493	672,577,623,885,911,323	472,325,389,586,564,138	1768	203	1	1.0	0.162,0.155,0.173,0.155,0.162,0.178	0.141,0.169,0.155,0.148,0.156,0.212	0.001
