ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
108	"AT4G01883"	NA	chr4	+	813992	814088	814278	814331	813799	813899	814417	814466
109	"AT4G01290"	NA	chr4	-	539944	540029	540446	540863	538540	539878	541483	541764
110	"AT4G00630"	NA	chr4	-	262424	262491	262581	262640	262161	262338	262775	262829
111	"AT4G00180"	NA	chr4	-	73447	73523	73658	73707	72989	73067	74267	74427
112	"AT4G00180"	NA	chr4	-	73658	73707	74267	74427	73447	73523	74696	74867
113	"AT3G62750"	NA	chr3	+	23215853	23216083	23216168	23216194	23215673	23215789	23216267	23216355
114	"AT4G27800"	NA	chr4	-	13852251	13852298	13852382	13852415	13851776	13852133	13852509	13852564
115	"AT3G61420"	NA	chr3	-	22727470	22727539	22727736	22727784	22726707	22727300	22727916	22727994
116	"AT3G61080"	NA	chr3	+	22608165	22608284	22608362	22608503	22607982	22608071	22608581	22608658
117	"AT3G60910"	NA	chr3	+	22502405	22502425	22502511	22502564	22502241	22502310	22502677	22502708
118	"AT3G60600"	NA	chr3	+	22401521	22401575	22401912	22401990	22401284	22401440	22402294	22402724
119	"AT3G60340"	NA	chr3	+	22304387	22304482	22304674	22304759	22304158	22304258	22304845	22304897
120	"AT3G59660"	NA	chr3	-	22037585	22037661	22037891	22037989	22037186	22037315	22038072	22038123
121	"AT5G10290"	NA	chr5	-	3236705	3236846	3236945	3237016	3235866	3236603	3237095	3237161
122	"AT5G22620"	NA	chr5	-	7518568	7518634	7518810	7518903	7518372	7518471	7519062	7519181
123	"AT5G22620"	NA	chr5	-	7518595	7518634	7518810	7518903	7518372	7518471	7519062	7519181
124	"AT3G57470"	NA	chr3	-	21274617	21274669	21274835	21274879	21274359	21274482	21274958	21275032
125	"AT3G56160"	NA	chr3	-	20839033	20839055	20840318	20840397	20838781	20838849	20840587	20840655
126	"AT3G56160"	NA	chr3	-	20839374	20839488	20839733	20839802	20839033	20839055	20839888	20839947
127	"AT3G56160"	NA	chr3	-	20839374	20839488	20839888	20839947	20839033	20839055	20840318	20840397
128	"AT3G56160"	NA	chr3	-	20839733	20839802	20839888	20839947	20839374	20839488	20840318	20840397
129	"AT3G55860"	NA	chr3	-	20728292	20728332	20728402	20728476	20728133	20728199	20728557	20728766
130	"AT3G55800"	NA	chr3	+	20710508	20710730	20710805	20710906	20710336	20710418	20710985	20711057
131	"AT4G33540"	NA	chr4	+	16131946	16132054	16132279	16132371	16131612	16131693	16132524	16132599
132	"AT3G55530"	NA	chr3	-	20595793	20595839	20596323	20596435	20595509	20595629	20596532	20596761
133	"AT3G55020"	NA	chr3	-	20392064	20392131	20392505	20392564	20391922	20391974	20392681	20392795
134	"AT3G54990"	NA	chr3	-	20375581	20375612	20375963	20375989	20375348	20375436	20376103	20376522
135	"AT3G53570"	NA	chr3	-	19862862	19862977	19863089	19863138	19862552	19862644	19863221	19863375
136	"AT3G53500"	NA	chr3	-	19835872	19836130	19836400	19836514	19835659	19835755	19836932	19837082
137	"AT5G13960"	NA	chr5	+	4502388	4502443	4502582	4502689	4502154	4502193	4502798	4502975
138	"AT3G52870"	NA	chr3	-	19594770	19594859	19594954	19595020	19594564	19594652	19595231	19595346
139	"AT3G52870"	NA	chr3	-	19594954	19595020	19595231	19595346	19594770	19594859	19595456	19595834
140	"AT3G52090"	NA	chr3	-	19318606	19318685	19318774	19318864	19318226	19318322	19318945	19319100
141	"AT3G51840"	NA	chr3	-	19227561	19227621	19227730	19227804	19227348	19227458	19227913	19228037
142	"AT3G51390"	NA	chr3	+	19076918	19076952	19077076	19077186	19076671	19076803	19077297	19077381
143	"AT3G48190"	NA	chr3	+	17807320	17807392	17807815	17807953	17807140	17807189	17808051	17808138
144	"AT3G48190"	NA	chr3	+	17809436	17809508	17809639	17809810	17808771	17809354	17809888	17810014
145	"AT3G48110"	NA	chr3	+	17766757	17766813	17767101	17767173	17766538	17766602	17767275	17767358
146	"AT3G47650"	NA	chr3	+	17569838	17569905	17569987	17570084	17569423	17569743	17570183	17570607
147	"AT3G54750"	NA	chr3	-	20266153	20266275	20266633	20266732	20265838	20265940	20266821	20267036
148	"AT1G20220"	NA	chr1	-	7005614	7005671	7005778	7005835	7005261	7005495	7005952	7006027
149	"AT5G49570"	NA	chr5	-	20115642	20115798	20115879	20115933	20115456	20115555	20116047	20116269
150	"AT1G33790"	NA	chr1	+	12257974	12258400	12259068	12259494	12256963	12257202	12259579	12260032
151	"AT5G44190"	NA	chr5	+	17799262	17799403	17799602	17799938	17798261	17798881	17800291	17800860
152	"AT1G79700"	NA	chr1	-	29993079	29993088	29993321	29993404	29992637	29992726	29993485	29993724
153	"AT4G13575"	NA	chr4	-	7893288	7893324	7893402	7893476	7893068	7893189	7893558	7893727
154	"AT1G70760"	NA	chr1	+	26687493	26687583	26687664	26687772	26687201	26687395	26687867	26687962
155	"AT5G47820"	NA	chr5	+	19370723	19370755	19370848	19370946	19370423	19370517	19371045	19371144
156	"AT5G35180"	NA	chr5	+	13425138	13425192	13425403	13425469	13424965	13425040	13425637	13425696
157	"AT5G35180"	NA	chr5	+	13425403	13425469	13425637	13425696	13425138	13425192	13425916	13425993
158	"AT5G35180"	NA	chr5	+	13427498	13427594	13427819	13427896	13427332	13427433	13428503	13428575
159	"AT5G35180"	NA	chr5	+	13431119	13431221	13431484	13431532	13430625	13430801	13431892	13432036
160	"AT1G35320"	NA	chr1	-	12959476	12959768	12960464	12960589	12958840	12959379	12960680	12960799
161	"AT1G76760"	NA	chr1	-	28812029	28812207	28812398	28812487	28811684	28811938	28812762	28813164
162	"AT1G76200"	NA	chr1	+	28593773	28593819	28593923	28593980	28593210	28593457	28594494	28594750
163	"AT1G75670"	NA	chr1	-	28416069	28416221	28416395	28416519	28415847	28415957	28416744	28416867
164	"AT3G23255"	NA	chr3	+	8312156	8312200	8312274	8312391	8311965	8312086	8312486	8312570
165	"AT5G50310"	NA	chr5	+	20475635	20475722	20476172	20476234	20475494	20475541	20476527	20476570
166	"AT2G04900"	NA	chr2	+	1722669	1722740	1722824	1722905	1722480	1722590	1722989	1723033
167	"AT2G04900"	NA	chr2	+	1722824	1722905	1722989	1723033	1722669	1722740	1723506	1723976
168	"AT3G11220"	NA	chr3	-	3514773	3514852	3515112	3515260	3514447	3514607	3515378	3515442
169	"AT1G70310"	NA	chr1	-	26486787	26486910	26486997	26487074	26486399	26486504	26487171	26487595
170	"AT1G75210"	NA	chr1	+	28227653	28227730	28227978	28228049	28227335	28227393	28228170	28228231
171	"AT1G78560"	NA	chr1	-	29547784	29547818	29547898	29547992	29547645	29547700	29548266	29548866
172	"AT4G34830"	NA	chr4	-	16600320	16600414	16600554	16600603	16599596	16600207	16600911	16601004
173	"AT1G68890"	NA	chr1	+	25899326	25899395	25899781	25899886	25899134	25899191	25899958	25900153
174	"AT1G68872"	NA	chr1	-	25889800	25889857	25890032	25890141	25889294	25889411	25890247	25891345
175	"AT3G58490"	NA	chr3	+	21634032	21634136	21634434	21634550	21633717	21633848	21634643	21635106
176	"AT5G43850"	NA	chr5	-	17628486	17628581	17628797	17628885	17627627	17627867	17629110	17629363
177	"AT5G04740"	NA	chr5	-	1370318	1370441	1370688	1370752	1370074	1370169	1371206	1371550
178	"AT1G44890"	NA	chr1	+	16964258	16964294	16964394	16964447	16963837	16963931	16964550	16965019
179	"AT3G62840"	NA	chr3	-	23235931	23236111	23236487	23236512	23235489	23235843	23236610	23236656
180	"AT1G63855"	NA	chr1	-	23699834	23699919	23700014	23700108	23699391	23699722	23700280	23700331
181	"AT1G63855"	NA	chr1	-	23700014	23700108	23700280	23700331	23699834	23699919	23700427	23700514
182	"AT1G55510"	NA	chr1	+	20723999	20724035	20724107	20724167	20723801	20723913	20724238	20724296
183	"AT1G55510"	NA	chr1	+	20724648	20724717	20724786	20724873	20724379	20724567	20724947	20725043
184	"AT1G62305"	NA	chr1	-	23028385	23028457	23028541	23028642	23028186	23028265	23028726	23028843
185	"AT3G18140"	NA	chr3	-	6212929	6212989	6213068	6213148	6212584	6212849	6213228	6213311
186	"AT1G61150"	NA	chr1	+	22542836	22542862	22542862	22542981	22542496	22542673	22543106	22543266
187	"AT1G61150"	NA	chr1	+	22542836	22542862	22542957	22542981	22542496	22542673	22543106	22543266
188	"AT1G60640"	NA	chr1	-	22337857	22337917	22338173	22338233	22337700	22337766	22338617	22338683
189	"AT1G60640"	NA	chr1	-	22337857	22337917	22338466	22338526	22337700	22337766	22338617	22338683
190	"AT1G60640"	NA	chr1	-	22338173	22338233	22338466	22338526	22337700	22337766	22338617	22338683
191	"AT1G60640"	NA	chr1	-	22338173	22338233	22338466	22338526	22338008	22338074	22338617	22338683
192	"AT2G38170"	NA	chr2	-	15990702	15990819	15990943	15991072	15990427	15990598	15991172	15991397
193	"AT5G66930"	NA	chr5	+	26726143	26726180	26726435	26726521	26725843	26726029	26726624	26726720
194	"AT1G22750"	NA	chr1	+	8051454	8051556	8051829	8051973	8051287	8051361	8052061	8052113
195	"AT2G41100"	NA	chr2	+	17138306	17138573	17138673	17138943	17138064	17138206	17139044	17139617
196	"AT2G06925"	NA	chr2	-	2842747	2842873	2842968	2843011	2842019	2842650	2843110	2843386
197	"AT5G02080"	NA	chr5	+	410161	410206	410563	410615	409945	410060	410720	410780
198	"AT5G02080"	NA	chr5	+	410161	410413	410563	410615	409945	410060	410720	410780
199	"AT3G32940"	NA	chr3	-	13492975	13493058	13493128	13493156	13492713	13492791	13493243	13493312
200	"AT1G73390"	NA	chr1	-	27591781	27591871	27592399	27592498	27591301	27591644	27592689	27592756
201	"AT1G56340"	NA	chr1	-	21090368	21090398	21090490	21090538	21090162	21090282	21090618	21090714
202	"AT3G55330"	NA	chr3	-	20514436	20514508	20514579	20514702	20514224	20514321	20514780	20514863
203	"AT3G55330"	NA	chr3	-	20514579	20514702	20514780	20514863	20514436	20514508	20514936	20515017
204	"AT1G58602"	NA	chr1	+	21753883	21754088	21758508	21758658	21746353	21746499	21760158	21761055
205	"AT1G53570"	NA	chr1	+	19989614	19989674	19989792	19989900	19989389	19989465	19990004	19990235
206	"AT1G53320"	NA	chr1	-	19892013	19892143	19892658	19892746	19890934	19891837	19893108	19893504
207	"AT1G64480"	NA	chr1	-	23948820	23948873	23949214	23949274	23948426	23948507	23949400	23949483
208	"AT1G51690"	NA	chr1	+	19164660	19166329	19166629	19166733	19163842	19164232	19166822	19166918
209	"AT1G62560"	NA	chr1	+	23161092	23161248	23161369	23161452	23160547	23160618	23161543	23161679
210	"AT1G20060"	NA	chr1	-	6952478	6952571	6952652	6952745	6952308	6952398	6952826	6953012
211	"AT1G50170"	NA	chr1	+	18582614	18582676	18582855	18582966	18582010	18582482	18583088	18583181
212	"AT1G48430"	NA	chr1	-	17904572	17904703	17904859	17904915	17904407	17904500	17905065	17905149
213	"AT1G15740"	NA	chr1	+	5413444	5413516	5413593	5413665	5413263	5413335	5413751	5413895
214	"AT5G42210"	NA	chr5	+	16869172	16869205	16869375	16869429	16868899	16868980	16869562	16869604
215	"AT2G31280"	NA	chr2	+	13340384	13340466	13340540	13340582	13340072	13340192	13340705	13340765
216	"AT1G44790"	NA	chr1	-	16913038	16913095	16913165	16913219	16912924	16912965	16913312	16913389
217	"AT1G07780"	NA	chr1	-	2411823	2411929	2412193	2412219	2411478	2411541	2412609	2412773
218	"AT3G28760"	NA	chr3	-	10793932	10794073	10794151	10794220	10793744	10793834	10794295	10794394
219	"AT3G54350"	NA	chr3	-	20126379	20126468	20126555	20126623	20125962	20126114	20126763	20126981
220	"AT1G50500"	NA	chr1	-	18711195	18711273	18711707	18711767	18710801	18710909	18711849	18711954
221	"AT2G47240"	NA	chr2	+	19395930	19396085	19396175	19396251	19395739	19395850	19396361	19396479
222	"AT4G04330"	NA	chr4	-	2117037	2117054	2118002	2118120	2116865	2116928	2118202	2118297
223	"AT4G08690"	NA	chr4	-	5552404	5552581	5552647	5552727	5552231	5552330	5553039	5553216
224	"AT3G25220"	NA	chr3	+	9182871	9182921	9183406	9183469	9182615	9182757	9183773	9183864
225	"AT4G10890"	NA	chr4	+	6691527	6691587	6692078	6692147	6691335	6691407	6692340	6692418
226	"AT2G15240"	NA	chr2	-	6617420	6617511	6617812	6617838	6617222	6617318	6618258	6618326
227	"AT1G22910"	NA	chr1	+	8106533	8106660	8107107	8107147	8105471	8106238	8107290	8107519
228	"AT1G23730"	NA	chr1	+	8397196	8397250	8397465	8397554	8396964	8397081	8397641	8397747
229	"AT1G48920"	NA	chr1	+	18100013	18100061	18100145	18100231	18099769	18099898	18100312	18100433
230	"AT5G18400"	NA	chr5	-	6094424	6094572	6094873	6094919	6094013	6094180	6094990	6095076
231	"AT3G12520"	NA	chr3	-	3969770	3969831	3969970	3970036	3969502	3969630	3970241	3970349
232	"AT4G20400"	NA	chr4	+	11008956	11009045	11009186	11009258	11008557	11008818	11009595	11009673
233	"AT1G10670"	NA	chr1	+	3535773	3535885	3536130	3536307	3535287	3535578	3536386	3536548
234	"AT1G08520"	NA	chr1	+	2699193	2699400	2699466	2699622	2698970	2699114	2699812	2699920
235	"AT1G11592"	NA	chr1	-	3896211	3896261	3896368	3896433	3895934	3896090	3896521	3896934
236	"AT3G05165"	NA	chr3	-	1460979	1461045	1461144	1461204	1460809	1460875	1461363	1461453
237	"AT1G55690"	NA	chr1	-	20811824	20811922	20812172	20812296	20811439	20811743	20812616	20813061
238	"AT1G52410"	NA	chr1	+	19523438	19523501	19523718	19523787	19523303	19523357	19523870	19523918
239	"AT1G08630"	NA	chr1	-	2745242	2745702	2746403	2746477	2745032	2745144	2747889	2747967
240	"AT5G16480"	NA	chr5	-	5381828	5381886	5382113	5382207	5381700	5381744	5382469	5382939
241	"AT1G60860"	NA	chr1	-	22406382	22406453	22407017	22407118	22406104	22406167	22407427	22407504
242	"AT5G58330"	NA	chr5	-	23580147	23580201	23580283	23580352	23579721	23580066	23580420	23580489
243	"AT5G63310"	NA	chr5	-	25372828	25372909	25373129	25373216	25372621	25372734	25373361	25373418
244	"AT1G53390"	NA	chr1	+	19918746	19918998	19919321	19919398	19917993	19918225	19919636	19919909
245	"AT1G04280"	NA	chr1	-	1145294	1145359	1145496	1145720	1144875	1145094	1146140	1146374
246	"AT5G65685"	NA	chr5	-	26275107	26275236	26275480	26275514	26274791	26274996	26275685	26275722
247	"AT5G65685"	NA	chr5	-	26275107	26275236	26275480	26275514	26274791	26274996	26275748	26275857
248	"AT5G65685"	NA	chr5	-	26275328	26275407	26275748	26275857	26275107	26275236	26277561	26278112
249	"AT1G07470"	NA	chr1	+	2292658	2292717	2292895	2293006	2292539	2292585	2293335	2293479
250	"AT1G17280"	NA	chr1	-	5918395	5918434	5918847	5918902	5918249	5918313	5919105	5919188
251	"AT1G17280"	NA	chr1	-	5918847	5918902	5919105	5919188	5918395	5918434	5919978	5920040
252	"AT1G17280"	NA	chr1	-	5918847	5918902	5919105	5919590	5918395	5918434	5919978	5920089
253	"AT1G17280"	NA	chr1	-	5918847	5918902	5919105	5919197	5918395	5918434	5919978	5920093
254	"AT1G17280"	NA	chr1	-	5918847	5918902	5919105	5919745	5918395	5918434	5919978	5920317
255	"AT5G48335"	NA	chr5	+	19588227	19588259	19588608	19588740	19587871	19588159	19589126	19589177
256	"AT5G48335"	NA	chr5	+	19588608	19588740	19589126	19589177	19588227	19588259	19589313	19589606
257	"AT1G56300"	NA	chr1	-	21079414	21079471	21079658	21079729	21078022	21079162	21079861	21079949
258	"AT4G38090"	NA	chr4	-	17883998	17884052	17884122	17884228	17883678	17883915	17884316	17884776
259	"AT3G01150"	NA	chr3	+	52644	52746	52888	52951	52154	52364	53042	53212
260	"AT1G04300"	NA	chr1	-	1152878	1152947	1153035	1153124	1152676	1152809	1153233	1153288
261	"AT1G52280"	NA	chr1	-	19469086	19469186	19469279	19469306	19468728	19468875	19469396	19469586
262	"AT5G57030"	NA	chr5	+	23078274	23078385	23078453	23078556	23078032	23078168	23078643	23078787
263	"AT1G10600"	NA	chr1	+	3504358	3504392	3504425	3504488	3504023	3504113	3504568	3504643
264	"AT1G10600"	NA	chr1	+	3504736	3504799	3504881	3504934	3504568	3504643	3505015	3505191
265	"AT1G75340"	NA	chr1	-	28269770	28269856	28269962	28270055	28269467	28269690	28270155	28270233
266	"AT1G10570"	NA	chr1	+	3489673	3489776	3490054	3490152	3489484	3489589	3490367	3490490
