2	18190561	18190340	AT2G43920	-	-0.175	-0.242		
2	18271153	18271085	AT2G44180	-	-0.0789081751	-0.1523031017		
2	18866503	18866607	AT2G45830	+	-0.6414262673	-0.5275709588		
2	19360526	19360450	AT2G47160	-	-0.0765827738	-0.1605050439		
3	101532	101356	AT3G01310	-	-0.1901906867	-0.1630218712	-0.1931181949	
3	590808	591041	AT3G02740	+	-0.1210536113	-0.2725682286	-0.1609519733	
3	952866	953063	AT3G03773	+	-0.17	-0.189		
3	1040958	1041065	AT3G04020	+	-0.287	-0.343		
3	1254769	1254282	AT3G04610	-	-0.1412617934	-0.1542290304		
3	1355945	1356024	AT3G04910	+	-0.0566550418	-0.080642882		
3	1623820	1623752	AT3G05600	-	-0.249945568	-0.2070485		
3	2682387	2682193	AT3G08840	-	-0.293	-0.4		
3	3008348	3007938	AT3G09800	-	-0.193	-0.231		
3	4614056	4613968	AT3G13970	-	-0.178	-0.293		
3	4692927	4692688	AT3G14150	-	-0.686	-0.471		
3	5441869	5441936	AT3G16030	+	-0.273	-0.54		
3	6747663	6747929	AT3G19460	+	-0.9131888344	-0.6508834412	-0.9727149167	
3	6748909	6748991	AT3G19460	+	-0.368	-0.422		
3	7443073	7442975	AT3G21215	-	-0.1506193209	-0.5009097124		
3	7833723	7833556	AT3G22190	-	-0.214	-0.28		
3	8420426	8420496	AT3G23480	+	-0.586	-0.673		
3	8947286	8947208	AT3G24530	-	-0.21203655	-0.1622581144	-0.1908722308	-0.1588184437
3	9032064	9032377	AT3G24740	+	-0.2150006628	-0.1140235893		
3	9805473	9805408	AT3G26690	-	-0.2527426936	-0.1893476019	-0.1546228343	
3	16217057	16217237	AT3G44665_and_AT3G44670	+	-0.1505960355	-0.2211135103		
3	17814285	17814376	AT3G48190	+	-0.242	-0.636		
3	18127230	18127861	AT3G48880	+	-0.386	-0.46		
3	18353444	18353210	AT3G49500	-	-0.622	-0.613		
3	19986758	19986880	AT3G53970	+	-0.1265240109	-0.0939154197		
3	20001313	20001384	AT3G54010	+	-0.1536180053	-0.1267434577	-0.1874892914	
3	20178941	20178804	AT3G54500	-	-0.213	-0.288		
3	20271074	20270980	AT3G54760	-	-0.0757290825	-0.1445421724		
3	21297470	21297375	AT3G57530	-	-0.1184417707	-0.1014816773		
4	642979	643087	AT4G01510	+	-0.508	-0.539	-0.59	
4	827717	827801	AT4G01915	+	-0.359	-0.333		
4	1527400	1527173	AT4G03440	-	-0.453	-0.401	-0.522	
4	5758484	5758982	AT4G08980	+	-0.26	-0.295	-0.313	
4	6287071	6286996	AT4G10050	-	-0.1052624774	-0.1501602974		
4	7125336	7125245	AT4G11840	-	-0.1647026861	-0.2550892903		
4	11478539	11478618	AT4G21585	+	-0.698	-0.57		
4	12173873	12173941	AT4G23270	+	-0.3558046509	-0.0954647423	-0.2798784068	
4	12755142	12755048	AT4G24740	-	-0.199	-0.184	-0.197	
4	13917343	13917240	AT4G27960	-	-0.0529474027	-0.0678563374	-0.0931884855	
4	15144493	15144317	AT4G31150	-	-0.227	-0.259	-0.291	
4	15721807	15722016	AT4G32590	+	-0.529	-0.156	-0.207	
4	15757019	15757112	AT4G32660	+	-0.1375341403	-0.0933812434		
4	16153716	16153345	AT4G33625	-	-0.175	-0.178		
4	16352079	16352342	AT4G34140	+	-0.509	-0.24		
4	16418893	16418994	AT4G34310	+	-0.191	-0.207		
4	17974519	17974419	AT4G38380	-	-0.385	-0.613	-0.5	
4	17984705	17984806	AT4G38420	+	-0.1061474765	-0.1412502642		
5	172561	172086	AT5G01410	-	-0.0502683703	-0.0597702169		
5	369895	369786	AT5G01950	-	-0.298	-0.374		
5	640889	640755	AT5G02810	-	-0.1478443307	-0.0844218527		
5	2780808	2780725	AT5G08580	-	-0.1568150107	-0.151105828	-0.2037367327	
5	3382197	3382327	AT5G10710	+	-0.295	-0.266	-0.298	
5	3571870	3571668	AT5G11210	-	-0.442	-0.677		
5	7248217	7248349	AT5G21930	+	-0.0640021203	-0.0804929159		
5	7650681	7651266	AT5G22875	+	-0.0808455695	-0.1027268456	-0.1014514643	
5	9312107	9311956	AT5G26680	-	-0.24	-0.352		
5	16235813	16235883	AT5G40530	+	-0.269926731	-0.1815352461		
5	16539734	16539350	AT5G41340	-	-0.0757907766	-0.0674568945	-0.0795171414	
5	19677034	19677545	AT5G48543_and_AT5G48545	+	-0.086226949	-0.1040784816		
5	19677600	19677694	AT5G48545	+	-0.177	-0.144		
5	20710725	20710590	AT5G50915	-	-0.34	-0.296		
5	21882857	21882734	AT5G53900	-	-0.4319658203	-0.675858644		
5	22740256	22740141	AT5G56180	-	-0.2740198275	-0.1075056885	-0.1878176221	
5	23549903	23550032	AT5G58190_and_AT5G58200	+	-0.1171171398	-0.0748633879		
5	24146289	24146098	AT5G59970	-	-0.1088498337	-0.0844614853	-0.054372961	
5	24523687	24523780	AT5G60940	+	-0.298	-0.364	-0.348	
5	25494578	25494407	AT5G63700	-	-0.509	-0.55	-0.553	
5	26446704	26446801	AT5G66160	+	-0.1166692419	-0.1330718403		
