ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
19	"AT5G65440"	NA	chr5	+	26156305	26156655	26156305	26156500	26156583	26156655	19	50,62	109,100	30,49	51,90	182	99	1	1.0	0.2,0.252	0.242,0.228	-0.009
20	"AT5G65180"	NA	chr5	+	26045326	26046134	26045326	26045700	26045886	26046134	20	7,8	74,82	4,20	53,74	198	99	1	1.0	0.045,0.047	0.036,0.119	-0.032
21	"AT5G65120"	NA	chr5	+	26014001	26014313	26014001	26014055	26014131	26014313	21	0,4	25,19	0,1	12,19	175	99	1	1.0	0.0,0.106	0.0,0.029	0.038
22	"AT5G65060"	NA	chr5	+	25990613	25991412	25990613	25990655	25990963	25991412	22	21,12	164,170	11,11	101,168	198	99	1	1.0	0.06,0.034	0.052,0.032	0.005
23	"AT5G64700"	NA	chr5	-	25865418	25865824	25865418	25865570	25865665	25865824	23	0,6	13,9	3,2	5,6	194	99	1	1.0	0.0,0.254	0.234,0.145	-0.062
24	"AT5G64630"	NA	chr5	+	25835674	25836400	25835674	25835775	25835841	25836400	24	3,9	13,10	5,9	3,11	165	99	0.676407610389	1.0	0.122,0.351	0.5,0.329	-0.178
26	"AT5G64360"	NA	chr5	-	25736244	25736890	25736244	25736550	25736688	25736890	26	71,84	65,94	65,111	62,76	198	99	1	1.0	0.353,0.309	0.344,0.422	-0.052
27	"AT5G64330"	NA	chr5	+	25727802	25728563	25727802	25727872	25727954	25728563	27	16,6	258,286	8,19	215,298	181	99	1	1.0	0.033,0.011	0.02,0.034	-0.005
29	"AT5G64130"	NA	chr5	-	25664981	25665167	25664981	25665029	25665104	25665167	29	55,85	1924,2618	22,59	1457,2533	174	99	1	1.0	0.016,0.018	0.009,0.013	0.006
30	"AT5G64130"	NA	chr5	-	25665104	25665372	25665104	25665167	25665258	25665372	30	20,46	2003,2737	19,31	1452,2525	190	99	1	1.0	0.005,0.009	0.007,0.006	0.0
31	"AT5G63870"	NA	chr5	-	25561704	25562434	25561704	25561851	25561939	25562434	31	4,11	158,230	10,17	144,179	187	99	1	1.0	0.013,0.025	0.035,0.048	-0.023
32	"AT5G63760"	NA	chr5	-	25515877	25516918	25515877	25516074	25516184	25516918	32	77,145	2,0	87,144	1,0	198	99	1	1.0	0.951,1.0	0.978,1.0	-0.013
33	"AT5G63700"	NA	chr5	-	25494356	25494637	25494356	25494407	25494577	25494637	33	8,14	31,22	53,53	9,20	198	99	3.69087888819e-06	0.00069416914474035	0.114,0.241	0.746,0.57	-0.48
34	"AT5G63620"	NA	chr5	-	25466693	25467087	25466693	25466864	25466945	25467087	34	48,74	361,513	55,107	316,508	180	99	1	1.0	0.068,0.074	0.087,0.104	-0.024
35	"AT5G63440"	NA	chr5	+	25407649	25407935	25407649	25407738	25407866	25407935	35	16,10	53,47	8,6	41,54	198	99	1	1.0	0.131,0.096	0.089,0.053	0.043
36	"AT5G63220"	NA	chr5	-	25353033	25353420	25353033	25353267	25353339	25353420	36	6,8	67,88	1,1	57,73	171	99	1	1.0	0.049,0.05	0.01,0.008	0.041
38	"AT5G63130"	NA	chr5	+	25323438	25324739	25323438	25324275	25324364	25324739	38	1,0	0,0	1,0	1,0	188	99	1	1.0	1.0,NA	0.345,NA	0.655
39	"AT5G62880"	NA	chr5	+	25238562	25238812	25238562	25238628	25238699	25238812	39	32,39	222,252	20,20	158,239	170	99	1	1.0	0.077,0.083	0.069,0.046	0.022
40	"AT5G62480"	NA	chr5	-	25089239	25089626	25089239	25089295	25089373	25089626	40	144,183	19,17	155,213	25,20	177	99	1	1.0	0.809,0.858	0.776,0.856	0.017
42	"AT5G62170"	NA	chr5	-	24973955	24975191	24973955	24975005	24975102	24975191	42	11,6	20,10	10,22	3,13	196	99	0.0537778521697	1.0	0.217,0.233	0.627,0.461	-0.319
43	"AT5G62170"	NA	chr5	-	24975102	24975632	24975102	24975191	24975264	24975632	43	9,4	11,6	10,11	3,14	172	99	0.71696097753	1.0	0.32,0.277	0.657,0.311	-0.185
44	"AT5G62165"	NA	chr5	+	24964645	24965256	24964645	24964959	24965037	24965256	44	5,1	4,2	0,2	2,0	177	99	0.307959663941	1.0	0.411,0.219	0.0,1.0	-0.185
45	"AT5G62165"	NA	chr5	+	24964645	24965256	24964645	24964959	24965049	24965256	45	5,1	5,7	0,2	0,3	189	99	1	1.0	0.344,0.07	NA,0.259	-0.052
46	"AT5G62165"	NA	chr5	+	24967327	24967736	24967327	24967427	24967694	24967736	46	2,6	4,7	0,1	0,1	198	99	1	1.0	0.2,0.3	NA,0.333	-0.083
47	"AT5G62165"	NA	chr5	+	24967327	24967882	24967327	24967427	24967840	24967882	47	2,10	0,1	0,3	0,0	198	99	1	1.0	1.0,0.833	NA,1.0	-0.084
48	"AT5G62165"	NA	chr5	+	24967327	24967882	24967327	24967736	24967840	24967882	48	0,10	8,14	0,3	0,5	198	99	1	1.0	0.0,0.263	NA,0.231	-0.1
49	"AT5G62000"	NA	chr5	+	24910357	24911012	24910357	24910610	24910712	24911012	49	53,107	372,434	18,63	314,407	198	99	1	1.0	0.066,0.11	0.028,0.072	0.038
50	"AT5G61960"	NA	chr5	-	24883405	24883573	24883405	24883459	24883550	24883573	50	248,325	1,2	231,307	3,6	190	99	1	1.0	0.992,0.988	0.976,0.964	0.02
51	"AT5G61960"	NA	chr5	-	24883550	24883955	24883550	24883573	24883691	24883955	51	7,11	0,1	7,23	0,0	198	99	1	1.0	1.0,0.846	1.0,1.0	-0.077
52	"AT5G61960"	NA	chr5	-	24883550	24883955	24883550	24883573	24883907	24883955	52	9,12	9,9	4,15	11,18	198	99	0.713633869383	1.0	0.333,0.4	0.154,0.294	0.143
53	"AT5G61960"	NA	chr5	-	24883691	24884174	24883691	24883955	24884059	24884174	53	0,5	4,4	2,5	0,3	198	99	0.12488928837	1.0	0.0,0.385	1.0,0.455	-0.535
55	"AT5G61910"	NA	chr5	-	24861062	24862336	24861062	24861815	24861911	24862336	55	133,146	1,0	115,164	0,0	195	99	1	1.0	0.985,1.0	1.0,1.0	-0.008
58	"AT5G61540"	NA	chr5	+	24745717	24746276	24745717	24745782	24745880	24746276	58	19,15	20,31	16,28	17,22	197	99	0.861421837269	1.0	0.323,0.196	0.321,0.39	-0.096
59	"AT5G61500"	NA	chr5	-	24734384	24734706	24734384	24734512	24734640	24734706	59	60,73	300,425	41,78	248,384	198	99	1	1.0	0.091,0.079	0.076,0.092	0.001
60	"AT5G61440"	NA	chr5	+	24708226	24709396	24708226	24708391	24708489	24709396	60	37,40	174,203	45,87	115,174	197	99	1	1.0	0.097,0.09	0.164,0.201	-0.089
61	"AT5G61310"	NA	chr5	-	24653260	24654918	24653260	24653752	24654795	24654918	61	14,20	29,48	13,18	28,43	198	99	1	1.0	0.194,0.172	0.188,0.173	0.003
63	"AT5G61270"	NA	chr5	-	24639872	24640765	24639872	24640293	24640437	24640765	63	19,29	28,66	14,30	47,60	198	99	1	1.0	0.253,0.18	0.13,0.2	0.051
64	"AT5G60940"	NA	chr5	+	24523577	24523849	24523577	24523687	24523779	24523849	64	23,25	70,110	44,86	45,42	191	99	0.000281961209754	0.025068914830855635	0.146,0.105	0.336,0.515	-0.3
65	"AT5G60930"	NA	chr5	-	24515280	24516738	24515280	24515955	24516060	24516738	65	7,11	52,41	7,8	33,26	198	99	1	1.0	0.063,0.118	0.096,0.133	-0.024
66	"AT5G60590"	NA	chr5	+	24357702	24358248	24357702	24357878	24357944	24358248	66	10,8	7,13	2,6	5,11	165	99	0.785570162333	1.0	0.462,0.27	0.194,0.247	0.145
67	"AT5G60590"	NA	chr5	+	24357702	24358248	24357702	24357878	24357956	24358248	67	14,17	52,48	10,10	44,54	177	99	1	1.0	0.131,0.165	0.113,0.094	0.045
68	"AT5G60580"	NA	chr5	+	24353561	24354369	24353561	24354185	24354295	24354369	68	26,48	29,73	34,45	25,37	198	99	0.678789248585	1.0	0.31,0.247	0.405,0.378	-0.113
69	"AT5G60210"	NA	chr5	-	24245365	24245982	24245365	24245540	24245869	24245982	69	19,29	34,30	18,21	15,17	198	99	0.9002492782	1.0	0.218,0.326	0.375,0.382	-0.106
70	"AT5G60210"	NA	chr5	-	24245869	24247591	24245869	24245982	24246250	24247591	70	3,3	0,0	0,0	1,0	198	99	1	1.0	1.0,1.0	0.0,NA	1.0
73	"AT5G60120"	NA	chr5	+	24209970	24210409	24209970	24210074	24210295	24210409	73	50,52	18,15	44,75	19,41	198	99	0.878007734934	1.0	0.581,0.634	0.537,0.478	0.1
74	"AT5G60120"	NA	chr5	+	24209970	24210409	24209970	24210095	24210295	24210409	74	22,16	154,186	17,41	119,150	198	99	1	1.0	0.067,0.041	0.067,0.12	-0.039
76	"AT5G60120"	NA	chr5	+	24210761	24211743	24210761	24211094	24211461	24211743	76	7,14	124,106	6,11	96,134	198	99	1	1.0	0.027,0.062	0.03,0.039	0.01
77	"AT5G66550"	NA	chr5	-	26559974	26560192	26559974	26560055	26560150	26560192	77	13,22	79,88	14,18	51,91	194	99	1	1.0	0.077,0.113	0.123,0.092	-0.012
78	"AT5G60100"	NA	chr5	-	24198482	24198778	24198482	24198668	24198747	24198778	78	11,26	112,168	13,17	55,89	178	99	1	1.0	0.052,0.079	0.116,0.096	-0.041
79	"AT5G60100"	NA	chr5	-	24199499	24199888	24199499	24199673	24199754	24199888	79	0,2	110,163	0,1	64,107	180	99	1	1.0	0.0,0.007	0.0,0.005	0.001
80	"AT5G60100"	NA	chr5	-	24200234	24201415	24200234	24200655	24201128	24201415	80	26,37	25,55	16,10	25,37	198	99	0.761779767475	1.0	0.342,0.252	0.242,0.119	0.117
81	"AT5G66180"	NA	chr5	+	26450357	26450585	26450357	26450425	26450523	26450585	81	36,43	120,181	43,69	92,162	197	99	1	1.0	0.131,0.107	0.19,0.176	-0.064
83	"AT5G59960"	NA	chr5	-	24144352	24144720	24144352	24144549	24144635	24144720	83	64,59	215,306	51,114	147,235	185	99	1	1.0	0.137,0.094	0.157,0.206	-0.066
84	"AT5G59780"	NA	chr5	-	24082988	24083528	24082988	24083118	24083197	24083528	84	443,529	171,242	329,589	167,226	178	99	1	1.0	0.59,0.549	0.523,0.592	0.012
85	"AT5G59710"	NA	chr5	+	24057377	24058171	24057377	24057584	24058084	24058171	85	3,6	57,44	6,8	26,54	198	99	1	1.0	0.026,0.064	0.103,0.069	-0.041
88	"AT5G59220"	NA	chr5	-	23894403	23895265	23894403	23895027	23895159	23895265	88	1,0	12,5	0,3	5,8	198	99	1	1.0	0.04,0.0	0.0,0.158	-0.059
89	"AT5G62100"	NA	chr5	+	24940760	24941259	24940760	24941017	24941112	24941259	89	8,9	41,58	12,31	42,106	194	99	1	1.0	0.091,0.073	0.127,0.13	-0.047
90	"AT5G62100"	NA	chr5	+	24940760	24941974	24940760	24941259	24941502	24941974	90	10,10	51,88	13,29	71,106	198	99	1	1.0	0.089,0.054	0.084,0.12	-0.031
91	"AT5G58970"	NA	chr5	-	23808961	23809643	23808961	23809036	23809538	23809643	91	14,19	71,62	11,3	37,52	198	99	1	1.0	0.09,0.133	0.129,0.028	0.033
92	"AT5G58690"	NA	chr5	-	23711703	23712558	23711703	23711986	23712060	23712558	92	15,18	10,3	9,12	0,2	173	99	0.0380148255059	0.9202598847715396	0.462,0.774	1.0,0.774	-0.269
93	"AT5G58660"	NA	chr5	+	23703150	23704122	23703150	23703484	23703562	23704122	93	17,21	137,238	14,19	162,238	177	99	1	1.0	0.065,0.047	0.046,0.043	0.012
94	"AT5G58610"	NA	chr5	-	23686885	23687350	23686885	23687012	23687142	23687350	94	1,0	4,0	0,0	5,10	198	99	1	1.0	0.111,NA	0.0,0.0	0.111
96	"AT5G58470"	NA	chr5	-	23637414	23638689	23637414	23638295	23638447	23638689	96	99,130	124,144	57,81	90,107	198	99	1	1.0	0.285,0.311	0.241,0.275	0.04
97	"AT5G57960"	NA	chr5	-	23465534	23465949	23465534	23465651	23465806	23465949	97	12,1	94,119	1,17	26,16	198	99	0.936560301365	1.0	0.06,0.004	0.019,0.347	-0.151
98	"AT5G57860"	NA	chr5	+	23438273	23438645	23438273	23438459	23438605	23438645	98	5,12	159,181	1,1	85,144	198	99	1	1.0	0.015,0.032	0.006,0.003	0.019
99	"AT5G57700"	NA	chr5	+	23374872	23375385	23374872	23374983	23375289	23375385	99	18,30	19,26	15,19	21,20	198	99	1	1.0	0.321,0.366	0.263,0.322	0.051
100	"AT5G57655"	NA	chr5	+	23348372	23348969	23348372	23348658	23348735	23348969	100	181,328	3359,5388	203,270	3074,4241	176	99	1	1.0	0.029,0.033	0.036,0.035	-0.005
101	"AT5G60410"	NA	chr5	+	24300531	24300834	24300531	24300667	24300752	24300834	101	507,605	22,27	444,615	3,12	184	99	1	1.0	0.925,0.923	0.988,0.965	-0.052
103	"AT5G57340"	NA	chr5	+	23225950	23228315	23225950	23226465	23228073	23228315	103	31,32	78,105	29,54	50,107	198	99	1	1.0	0.166,0.132	0.225,0.201	-0.064
104	"AT5G57290"	NA	chr5	-	23206801	23207213	23206801	23207114	23207167	23207213	104	2801,2093	28,29	1764,2650	18,20	152	99	1	1.0	0.985,0.979	0.985,0.989	-0.005
105	"AT5G57120"	NA	chr5	-	23123376	23123923	23123376	23123706	23123796	23123923	105	1035,1333	218,293	748,1230	131,292	189	99	1	1.0	0.713,0.704	0.749,0.688	-0.01
106	"AT5G57060"	NA	chr5	+	23090626	23091108	23090626	23090675	23091000	23091108	106	13,25	109,177	20,16	66,131	198	99	1	1.0	0.056,0.066	0.132,0.058	-0.034
107	"AT5G57060"	NA	chr5	+	23090626	23091108	23090626	23090714	23091000	23091108	107	12,22	2,5	18,15	6,12	198	99	0.215436297021	1.0	0.75,0.688	0.6,0.385	0.226
108	"AT5G56990"	NA	chr5	-	23061562	23061986	23061562	23061758	23061838	23061986	108	0,2	17,11	0,1	2,10	179	99	1	1.0	0.0,0.091	0.0,0.052	0.019
109	"AT5G56620"	NA	chr5	-	22917933	22918423	22917933	22918275	22918364	22918423	109	23,19	4,18	11,22	9,13	188	99	0.949130557486	1.0	0.752,0.357	0.392,0.471	0.123
111	"AT5G56190"	NA	chr5	+	22742066	22742800	22742066	22742575	22742684	22742800	111	131,175	161,169	113,158	120,202	198	99	1	1.0	0.289,0.341	0.32,0.281	0.015
112	"AT5G56160"	NA	chr5	+	22734544	22735104	22734544	22734662	22734766	22735104	112	2,0	7,8	4,0	7,11	198	99	1	1.0	0.125,0.0	0.222,0.0	-0.049
113	"AT5G62130"	NA	chr5	-	24950294	24951238	24950294	24950971	24951050	24951238	113	25,26	23,40	20,21	27,51	178	99	1	1.0	0.377,0.266	0.292,0.186	0.083
114	"AT5G62130"	NA	chr5	-	24951598	24953362	24951598	24951860	24952820	24953362	114	2,4	29,62	7,10	23,30	198	99	1	1.0	0.033,0.031	0.132,0.143	-0.106
115	"AT5G56020"	NA	chr5	+	22686095	22686466	22686095	22686300	22686397	22686466	115	40,33	9,19	29,44	9,8	196	99	0.887078351637	1.0	0.692,0.467	0.619,0.735	-0.098
116	"AT5G55810"	NA	chr5	-	22584566	22584913	22584566	22584668	22584759	22584913	116	6,7	29,51	3,5	26,45	190	99	1	1.0	0.097,0.067	0.057,0.055	0.026
117	"AT5G55610"	NA	chr5	+	22527210	22527679	22527210	22527297	22527430	22527679	117	15,6	223,215	3,7	147,227	198	99	1	1.0	0.033,0.014	0.01,0.015	0.011
118	"AT5G55580"	NA	chr5	+	22515957	22516231	22515957	22516030	22516103	22516231	118	4,13	60,79	0,11	43,85	172	99	1	1.0	0.037,0.087	0.0,0.069	0.027
119	"AT5G55100"	NA	chr5	-	22361034	22362768	22361034	22361296	22361419	22362768	119	47,64	88,76	48,88	47,77	198	99	0.9730022411	1.0	0.211,0.296	0.338,0.364	-0.097
120	"AT5G55100"	NA	chr5	-	22362891	22364235	22362891	22363626	22363849	22364235	120	74,75	83,103	26,43	48,92	198	99	1	1.0	0.308,0.267	0.213,0.189	0.086
121	"AT5G55100"	NA	chr5	-	22362891	22364235	22362891	22363626	22364074	22364235	121	57,68	5,11	33,38	4,13	198	99	0.912010569205	1.0	0.851,0.756	0.805,0.594	0.104
122	"AT5G55100"	NA	chr5	-	22362891	22364235	22362891	22363935	22364074	22364235	122	39,41	53,80	25,32	39,83	198	99	1	1.0	0.269,0.204	0.243,0.162	0.034
123	"AT5G55100"	NA	chr5	-	22362891	22364235	22362891	22363976	22364074	22364235	123	32,37	0,1	27,37	0,1	197	99	1	1.0	1.0,0.949	1.0,0.949	0.0
124	"AT5G55040"	NA	chr5	-	22326939	22329187	22326939	22327458	22327537	22329187	124	180,230	32,56	156,246	14,29	178	99	0.597899781198	1.0	0.758,0.696	0.861,0.825	-0.116
125	"AT5G54569"	NA	chr5	+	22167272	22167988	22167272	22167466	22167686	22167988	125	5,6	25,40	6,6	28,28	198	99	1	1.0	0.091,0.07	0.097,0.097	-0.017
126	"AT5G54569"	NA	chr5	+	22168981	22170610	22168981	22169191	22170055	22170610	126	13,15	24,24	15,16	17,19	198	99	1	1.0	0.213,0.238	0.306,0.296	-0.076
127	"AT5G54190"	NA	chr5	-	21991898	21992629	21991898	21992436	21992518	21992629	127	2,0	16,3	0,0	10,7	181	99	1	1.0	0.064,0.0	0.0,0.0	0.032
128	"AT5G53900"	NA	chr5	-	21882328	21882734	21882328	21882434	21882590	21882734	128	76,71	42,67	54,69	70,89	198	99	0.60092829306	1.0	0.475,0.346	0.278,0.279	0.132
129	"AT5G53900"	NA	chr5	-	21882328	21882907	21882328	21882734	21882856	21882907	129	23,36	108,97	51,69	113,108	198	99	1	1.0	0.096,0.157	0.184,0.242	-0.086
131	"AT5G53550"	NA	chr5	+	21755290	21755903	21755290	21755474	21755823	21755903	131	110,156	20,58	109,173	11,9	198	99	0.0145669538127	0.48457417785104084	0.733,0.574	0.832,0.906	-0.216
132	"AT5G53550"	NA	chr5	+	21756017	21756724	21756017	21756453	21756548	21756724	132	75,113	325,425	54,108	236,365	194	99	1	1.0	0.105,0.119	0.105,0.131	-0.006
133	"AT5G53180"	NA	chr5	-	21570833	21571253	21570833	21570891	21571043	21571253	133	8,21	23,37	5,16	23,31	198	99	1	1.0	0.148,0.221	0.098,0.205	0.033
134	"AT5G53180"	NA	chr5	-	21570833	21571253	21570833	21570894	21571043	21571253	134	7,21	23,24	5,16	37,30	198	99	1	1.0	0.132,0.304	0.063,0.211	0.081
135	"AT5G53050"	NA	chr5	-	21511395	21511818	21511395	21511543	21511669	21511818	135	53,54	148,270	33,73	158,221	198	99	1	1.0	0.152,0.091	0.095,0.142	0.003
136	"AT5G53020"	NA	chr5	+	21498422	21499440	21498422	21498605	21499290	21499440	136	4,2	8,5	0,3	3,11	198	99	0.660848050263	1.0	0.2,0.167	0.0,0.12	0.123
137	"AT5G53020"	NA	chr5	+	21499290	21500829	21499290	21499440	21499794	21500829	137	16,10	6,3	3,29	0,2	198	99	0.016635218524	0.5282221985867532	0.571,0.625	1.0,0.879	-0.342
138	"AT5G53020"	NA	chr5	+	21498423	21500829	21498423	21498605	21499888	21500829	138	14,13	2,0	4,17	0,1	198	99	1	1.0	0.778,1.0	1.0,0.895	-0.058
139	"AT5G53020"	NA	chr5	+	21498423	21500829	21498423	21499440	21499888	21500829	139	20,18	3,3	6,32	2,4	198	99	1	1.0	0.769,0.75	0.6,0.8	0.06
140	"AT5G52890"	NA	chr5	-	21444792	21446241	21444792	21445425	21445509	21446241	140	6,4	12,18	0,8	12,9	183	99	1	1.0	0.213,0.107	0.0,0.325	-0.003
143	"AT5G52230"	NA	chr5	-	21211550	21212072	21211550	21211678	21211781	21212072	143	11,37	11,14	8,17	6,16	198	99	1	1.0	0.333,0.569	0.4,0.347	0.077
144	"AT5G52070"	NA	chr5	+	21162095	21163968	21162095	21162208	21163578	21163968	144	7,4	12,12	1,9	9,14	198	99	1	1.0	0.226,0.143	0.053,0.243	0.037
145	"AT5G52070"	NA	chr5	+	21162095	21163968	21162095	21162208	21163726	21163968	145	8,10	32,31	8,13	24,36	198	99	1	1.0	0.111,0.139	0.143,0.153	-0.023
146	"AT5G52070"	NA	chr5	+	21163578	21163968	21163578	21163648	21163726	21163968	146	11,17	19,32	12,16	6,20	177	99	0.568577762122	1.0	0.245,0.229	0.528,0.309	-0.181
147	"AT5G51810"	NA	chr5	-	21055178	21056058	21055178	21055658	21055736	21056058	147	2,10	37,20	1,2	27,40	177	99	1	1.0	0.029,0.219	0.02,0.027	0.101
148	"AT5G51370"	NA	chr5	+	20872718	20874349	20872718	20873846	20873915	20874349	148	5,21	28,26	5,9	26,26	168	99	1	1.0	0.095,0.322	0.102,0.169	0.073
149	"AT5G50915"	NA	chr5	-	20710102	20710838	20710102	20710590	20710724	20710838	149	3,10	11,23	22,25	7,9	198	99	5.55219923756e-05	0.0066220132369922925	0.12,0.179	0.611,0.581	-0.447
150	"AT5G50915"	NA	chr5	-	20710724	20711067	20710724	20710838	20710956	20711067	150	3,9	29,45	5,4	35,64	198	99	1	1.0	0.049,0.091	0.067,0.03	0.022
155	"AT5G50370"	NA	chr5	-	20509114	20509648	20509114	20509483	20509558	20509648	155	8,16	127,178	8,11	114,172	174	99	1	1.0	0.035,0.049	0.038,0.035	0.005
157	"AT5G50130"	NA	chr5	+	20389921	20391659	20389921	20390192	20391427	20391659	157	1,2	7,11	3,5	6,5	198	99	0.378200399569	1.0	0.067,0.083	0.2,0.333	-0.192
158	"AT5G50130"	NA	chr5	+	20392386	20393256	20392386	20392474	20392587	20393256	158	0,5	12,20	4,1	8,18	198	99	1	1.0	0.0,0.111	0.2,0.027	-0.058
159	"AT5G50130"	NA	chr5	+	20392587	20393255	20392587	20392634	20392843	20393255	159	17,11	8,9	9,6	8,12	198	99	0.419881688828	1.0	0.515,0.379	0.36,0.2	0.167
161	"AT5G50000"	NA	chr5	-	20342504	20343376	20342504	20343044	20343241	20343376	161	137,133	245,265	69,153	172,297	198	99	1	1.0	0.219,0.201	0.167,0.205	0.024
162	"AT5G49780"	NA	chr5	+	20231673	20232234	20231673	20231811	20231877	20232234	162	0,0	1,3	2,1	0,1	165	99	0.00244554268958	0.13436745788815957	0.0,0.0	1.0,0.375	-0.688
163	"AT5G49730"	NA	chr5	-	20201726	20202512	20201726	20202174	20202256	20202512	163	24,14	71,177	7,20	105,162	181	99	1	1.0	0.156,0.041	0.035,0.063	0.05
164	"AT5G49540"	NA	chr5	-	20104480	20105107	20104480	20104834	20105087	20105107	164	43,78	220,271	53,66	183,364	198	99	1	1.0	0.089,0.126	0.126,0.083	0.003
166	"AT5G49290"	NA	chr5	+	19979558	19980531	19979558	19979793	19980164	19980531	166	3,25	3,1	5,21	1,0	198	99	0.400332780033	1.0	0.333,0.926	0.714,1.0	-0.227
167	"AT5G49290"	NA	chr5	+	19979558	19980531	19979558	19979793	19980226	19980531	167	5,25	1,4	10,34	0,2	198	99	0.279871116291	1.0	0.714,0.758	1.0,0.895	-0.212
168	"AT5G49290"	NA	chr5	+	19981785	19984131	19981785	19983196	19983278	19984131	168	20,18	3,5	18,22	7,3	181	99	1	1.0	0.785,0.663	0.584,0.8	0.032
169	"AT5G48790"	NA	chr5	-	19780211	19780562	19780211	19780329	19780463	19780562	169	47,81	244,304	69,92	351,415	198	99	1	1.0	0.088,0.118	0.089,0.1	0.008
170	"AT5G48775"	NA	chr5	+	19772843	19775661	19772843	19773121	19773315	19775661	170	52,68	0,1	69,88	0,11	198	99	1	1.0	1.0,0.971	1.0,0.8	0.086
171	"AT5G48640"	NA	chr5	-	19724984	19725236	19724984	19725029	19725196	19725236	171	33,32	56,90	21,58	45,75	198	99	1	1.0	0.228,0.151	0.189,0.279	-0.045
172	"AT5G48640"	NA	chr5	-	19724984	19725493	19724984	19725029	19725386	19725493	172	30,45	0,2	22,67	0,1	198	99	1	1.0	1.0,0.918	1.0,0.971	-0.026
