ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
400	AT3G63340		chr3	-	23392347	23392402	23392378	23392402	23392165	23392246	400	172,169	4,9	19,35	20,22	130	99	1.47232892544e-10	1.5943218935478856e-08	0.97,0.935	0.42,0.548	0.469
439	AT3G54500		chr3	-	20178157	20178491	20178160	20178491	20177934	20178064	439	165,221	102,117	305,494	421,723	102	99	0.000184051890269	0.0068054308694586	0.611,0.647	0.413,0.399	0.223
478	AT5G43990		chr5	+	17699083	17699345	17699083	17699285	17699457	17700575	478	9,5	4,4	6,16	0,0	159	99	0.000838948428004	0.0227115324438225	0.583,0.438	1.0,1.0	-0.49
484	AT1G59890		chr1	+	22046138	22046241	22046138	22046226	22046501	22046719	484	56,60	19,22	15,32	29,37	114	99	0.000698781430535	0.019617641642427	0.719,0.703	0.31,0.429	0.341
495	AT4G24230		chr4	-	12567237	12567362	12567250	12567362	12566943	12567132	495	89,117	90,157	39,57	127,222	112	99	0.000362670520299	0.0122137556255115	0.466,0.397	0.213,0.185	0.232
514	AT2G02080		chr2	-	520976	521205	520980	521205	520263	520660	514	5,7	152,160	58,87	55,69	103	99	0.0	0.0	0.031,0.04	0.503,0.548	-0.49
540	AT1G79190		chr1	+	29791575	29792228	29791575	29792210	29792308	29792467	540	3,5	36,28	13,33	4,6	117	99	2.33812968986e-13	3.938449566475289e-11	0.066,0.131	0.733,0.823	-0.679
545	AT1G78690		chr1	+	29596982	29597235	29596982	29597210	29597315	29597446	545	4,5	41,26	6,19	7,19	124	99	0.00104425749868	0.0255337801290141	0.072,0.133	0.406,0.444	-0.323
550	AT2G04790		chr2	+	1679306	1679909	1679306	1679886	1680014	1680176	550	17,23	11,22	4,10	31,62	122	99	1.62286902367e-05	0.0008200898132945	0.556,0.459	0.095,0.116	0.402
553	AT1G79270		chr1	+	29815505	29816515	29815505	29816510	29816606	29816677	553	8,14	20,11	20,33	1,1	104	99	2.46794220504e-07	1.5589168261836003e-05	0.276,0.548	0.95,0.969	-0.547
571	AT1G71280		chr1	-	26870875	26871086	26870886	26871086	26870689	26870796	571	3,4	0,3	0,0	1,7	110	99	0.000340950440425	0.0117472924473704	1.0,0.545	0.0,0.0	0.772
578	AT1G70490		chr1	-	26565290	26565849	26565317	26565849	26565004	26565161	578	2,2	5,2	1,2	0,0	126	99	5.85274949411e-05	0.0022750687777104	0.239,0.44	1.0,1.0	-0.66
579	AT1G70490		chr1	-	26565301	26565849	26565317	26565849	26565004	26565161	579	2,1	5,2	7,1	0,0	115	99	1.99172578111e-05	0.0009740181561815	0.256,0.301	1.0,1.0	-0.722
617	AT2G30740		chr2	+	13095636	13096142	13095636	13095726	13096351	13096492	617	33,34	7,15	24,53	1,2	515	99	0.00088089162948	0.0232547599545496	0.475,0.303	0.822,0.836	-0.44
654	AT2G44280		chr2	-	18304070	18304627	18304129	18304627	18303751	18303985	654	14,6	2,3	1,3	5,9	158	99	0.000567385581675	0.0165414719580634	0.814,0.556	0.111,0.173	0.543
658	AT2G04690		chr2	+	1645913	1646066	1645913	1646031	1646154	1646443	658	361,544	238,408	390,592	105,175	134	99	0.000190481753047	0.0068754842290298	0.528,0.496	0.733,0.714	-0.212
668	AT1G73390		chr1	-	27594494	27594551	27594498	27594551	27593901	27594166	668	23,19	5,10	6,20	17,32	103	99	0.001893785097	0.0404363127753802	0.816,0.646	0.253,0.375	0.417
696	AT1G20060		chr1	-	6952305	6952398	6952308	6952398	6952131	6952224	696	8,9	1,2	1,1	7,15	102	99	1.10304040346e-08	7.962901198311239e-07	0.886,0.814	0.122,0.061	0.758
743	AT1G67700		chr1	+	25375569	25375726	25375569	25375712	25375803	25376050	743	667,845	529,611	1042,1277	196,274	113	99	5.15809617241e-13	7.108794361248691e-11	0.525,0.548	0.823,0.803	-0.276
747	AT1G03310		chr1	+	813412	813604	813412	813581	813928	816812	747	35,28	16,28	52,31	0,0	122	99	1.87223681003e-10	1.892207336003653e-08	0.64,0.448	1.0,1.0	-0.456
771	AT1G09185		chr1	-	12383784	12383937	12383881	12383937	12383623	12383677	771	5,2	4,1	3,8	0,1	196	99	0.00132337530762	0.0302612679884997	0.387,0.503	1.0,0.802	-0.456
814	AT1G23230		chr1	+	8246060	8246303	8246060	8246298	8246562	8246780	814	0,4	41,43	10,14	10,17	104	99	1.62148343852e-06	9.454495741524308e-05	0.0,0.081	0.488,0.439	-0.423
835	AT1G06630		chr1	+	2027605	2027816	2027605	2027805	2028052	2028976	835	69,75	1,9	32,61	21,22	110	99	0.000917227304046	0.0235680778463345	0.984,0.882	0.578,0.714	0.287
843	AT3G19460		chr3	+	6748758	6748909	6748758	6748904	6748990	6749307	843	32,60	58,93	4,6	59,113	104	99	1.3282202338e-08	9.15264488382182e-07	0.344,0.38	0.061,0.048	0.307
854	AT3G01310		chr3	-	101513	101660	101531	101660	101296	101356	854	183,203	516,628	252,326	178,297	117	99	8.6276319422e-11	1.0061146172596309e-08	0.231,0.215	0.545,0.482	-0.291
869	AT2G01420		chr2	-	182004	183764	182016	183764	181579	181847	869	173,182	140,135	211,326	16,31	111	99	0.0	0.0	0.524,0.546	0.922,0.904	-0.378
883	AT3G57050		chr3	-	21114161	21114330	21114206	21114330	21113943	21114059	883	538,643	42,62	287,480	93,124	144	99	0.000940865755127	0.0237725414128755	0.898,0.877	0.68,0.727	0.184
887	AT1G54310		chr1	+	20274312	20274561	20274312	20274535	20274641	20274828	887	35,31	35,37	32,52	6,16	125	99	0.000538382415875	0.01649040349913	0.442,0.399	0.809,0.72	-0.344
914	AT1G01740		chr1	-	274166	274249	274170	274249	273862	274083	914	14,21	10,3	5,4	10,19	103	99	0.00133740432403	0.0302612679884997	0.574,0.871	0.325,0.168	0.476
935	AT3G07300		chr3	-	2326718	2327012	2326724	2327012	2326090	2326220	935	58,70	125,117	74,103	50,43	105	99	5.70483050923e-05	0.0022750687777104	0.304,0.361	0.583,0.693	-0.305
946	AT1G01020		chr1	-	8570	9130	8593	9130	8235	8464	946	185,201	38,61	77,76	80,122	122	99	3.29928562248e-09	2.663044771836232e-07	0.798,0.728	0.439,0.336	0.376
962	AT2G43490		chr2	-	18058044	18058198	18058056	18058198	18057838	18057937	962	36,63	18,22	20,16	38,34	111	99	2.58151317252e-05	0.0012229918654813	0.641,0.719	0.319,0.296	0.372
1058	AT2G39730		chr2	-	16571179	16571472	16571190	16571472	16570745	16571066	1058	9115,9958	9198,10001	18176,25186	6341,9482	110	99	2.25262453135e-09	2.0088110526627057e-07	0.471,0.473	0.721,0.705	-0.241
1059	AT1G77890		chr1	+	29293206	29293278	29293206	29293272	29293400	29293478	1059	29,56	0,2	13,20	8,29	105	99	8.78739769838e-09	6.660847455372041e-07	1.0,0.964	0.605,0.394	0.482
1081	AT1G18950		chr1	+	6550477	6550681	6550477	6550669	6550762	6552108	1081	31,42	45,60	48,106	5,10	111	99	1.4432899320099999e-15	3.1257536241816573e-13	0.381,0.384	0.895,0.904	-0.517
1082	AT1G18950		chr1	+	6550477	6550681	6550477	6550669	6550768	6551919	1082	1,3	37,30	2,11	2,5	111	99	3.09453216975e-05	0.001340374505526	0.024,0.082	0.471,0.662	-0.513
1113	AT1G16780		chr1	-	5744111	5744213	5744138	5744213	5743470	5743829	1113	44,36	0,1	11,29	7,18	126	99	3.33758909399e-09	2.663044771836232e-07	1.0,0.966	0.553,0.559	0.427
1129	AT1G16560		chr1	+	5668392	5668739	5668392	5668709	5668918	5669039	1129	16,10	1,2	2,6	1,15	129	99	0.00163092458612	0.0353211667508274	0.925,0.793	0.606,0.235	0.439
1134	AT1G06710		chr1	-	2056632	2057043	2056650	2057043	2056233	2056329	1134	10,18	1,2	4,6	9,8	117	99	3.84608956906e-05	0.0016196310518597	0.894,0.884	0.273,0.388	0.558
1209	AT4G17570		chr4	-	9785983	9786364	9785995	9786364	9785503	9785903	1209	21,41	44,63	69,73	3,4	111	99	0.0	0.0	0.299,0.367	0.954,0.942	-0.615
1212	AT1G23080		chr1	-	8182205	8183650	8182217	8183650	8181857	8182128	1212	163,138	326,267	239,339	47,76	111	99	0.0	0.0	0.308,0.316	0.819,0.799	-0.497
1213	AT1G05230		chr1	-	1513824	1513920	1513830	1513920	1513373	1513744	1213	71,91	13,13	23,77	50,49	105	99	0.000563909611098	0.0165414719580634	0.837,0.868	0.303,0.597	0.403
1245	AT1G28520		chr1	+	10029149	10029435	10029149	10029267	10029673	10029943	1245	24,35	97,103	60,117	55,104	267	99	0.00143331345811	0.0314913507607936	0.084,0.112	0.288,0.294	-0.193
1353	AT1G80270		chr1	+	30180906	30181077	30180906	30181053	30181231	30181293	1353	20,12	14,9	26,41	2,4	123	99	0.000377207812648	0.0122137556255115	0.535,0.518	0.913,0.892	-0.376
1366	AT2G38995		chr2	+	16281958	16283200	16281958	16282354	16283314	16283381	1366	26,30	1,0	41,65	9,6	945	99	0.000540599990791	0.01649040349913	0.731,1.0	0.323,0.532	0.438
1373	AT2G15000		chr2	-	6481827	6481989	6481870	6481989	6481185	6481656	1373	10,12	1,2	5,6	5,9	142	99	0.00131551279051	0.0302612679884997	0.875,0.807	0.411,0.317	0.477
1394	AT2G03140		chr2	+	949989	950231	949989	950208	950308	950717	1394	15,18	8,19	16,15	0,1	122	99	2.61103469501e-06	0.0001466047628753	0.603,0.435	1.0,0.924	-0.443
1395	AT2G16930		chr2	+	7341077	7341247	7341077	7341210	7341488	7341588	1395	48,46	494,634	134,200	189,360	136	99	3.30846461338e-14	6.269540442355099e-12	0.066,0.05	0.34,0.288	-0.256
1424	AT2G21400		chr2	+	9158387	9158633	9158387	9158588	9159215	9159701	1424	1,1	1,3	1,3	0,1	144	99	0.000378658650659	0.0122137556255115	0.407,0.186	1.0,0.673	-0.54
1438	AT2G23140		chr2	-	9848939	9849379	9849103	9849379	9848501	9848769	1438	54,69	42,82	9,11	36,70	263	99	0.00088969398243	0.0232547599545496	0.326,0.241	0.086,0.056	0.212
1440	AT2G45540		chr2	-	18772378	18772459	18772421	18772459	18770275	18772281	1440	6,7	7,9	19,30	2,1	142	99	3.6687578e-06	0.0001986370294571	0.374,0.352	0.869,0.954	-0.548
1592	AT5G23380		chr5	+	7868951	7869708	7868951	7869425	7869850	7870302	1592	10,6	2,6	5,9	0,1	382	99	0.00136065637753	0.0303346333578747	0.564,0.206	1.0,0.7	-0.465
1620	AT2G43500		chr2	+	18062530	18062599	18062530	18062595	18062693	18063659	1620	6,3	3,2	1,0	8,10	103	99	1.45202357181e-05	0.0007590578396082	0.658,0.59	0.107,0.0	0.571
1637	AT2G46270		chr2	+	19002054	19002230	19002054	19002161	19002321	19002399	1637	149,176	31,44	108,202	7,7	168	99	0.00102993176282	0.0255337801290141	0.739,0.702	0.901,0.944	-0.202
1691	AT3G05380		chr3	+	1539581	1539763	1539581	1539728	1540549	1540660	1691	30,30	8,14	6,14	24,28	134	99	3.0793185921e-05	0.001340374505526	0.735,0.613	0.156,0.27	0.461
1729	AT3G11470		chr3	-	3611723	3611904	3611728	3611904	3611339	3611402	1729	3,7	3,9	0,0	3,8	104	99	0.000543878743375	0.01649040349913	0.488,0.425	0.0,0.0	0.457
1753	AT3G14010		chr3	+	4638722	4638938	4638722	4638932	4639006	4639107	1753	253,304	67,103	29,22	229,348	105	99	0.0	0.0	0.781,0.736	0.107,0.056	0.677
1794	AT3G21175		chr3	+	7423241	7423334	7423241	7423328	7423407	7423541	1794	56,70	110,119	8,10	101,159	105	99	1.67551057473e-08	1.1043800136046434e-06	0.324,0.357	0.069,0.056	0.278
1877	AT5G09230		chr5	+	2872304	2872361	2872304	2872350	2872459	2872620	1877	29,26	46,56	11,14	85,174	110	99	0.000303312375504	0.0106935246805596	0.362,0.295	0.104,0.068	0.243
ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
66	AT1G26680		chr1	+	9220739	9221127	9221504	9221925	9220293	9220635	9222006	9222125	66	3,1	11,2	6,13	0,3	487	520	6.31590210328e-05	0.0050527216826239	0.226,0.348	1.0,0.822	-0.624
ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
33	AT5G63700		chr5	-	25494356	25494637	25494356	25494407	25494577	25494637	33	13,16	31,22	66,70	9,20	269	99	7.71133191635e-07	0.000167938824289	0.134,0.211	0.73,0.563	-0.474
64	AT5G60940		chr5	+	24523577	24523849	24523577	24523687	24523779	24523849	64	23,25	70,110	44,86	45,42	191	99	0.000281961209754	0.023825722224213	0.146,0.105	0.336,0.515	-0.3
149	AT5G50915		chr5	-	20710102	20710838	20710102	20710590	20710724	20710838	149	4,10	11,23	23,26	7,9	233	99	8.73867479386e-05	0.0095173878143795	0.134,0.156	0.583,0.551	-0.422
295	AT5G27630		chr5	+	9779718	9780154	9779718	9779844	9780007	9780154	295	8,4	2,5	14,5	1,0	262	99	0.000256525011085	0.022056650514519	0.602,0.232	0.841,1.0	-0.504
368	AT5G20480		chr5	+	6921508	6925197	6921508	6921983	6922167	6925197	368	10,8	0,0	2,11	4,3	283	99	0.000208391966803	0.0194889933413568	1.0,1.0	0.149,0.562	0.644
371	AT5G20450		chr5	-	6912486	6913323	6912486	6912654	6912769	6913323	371	18,17	0,0	14,6	3,7	214	99	0.000653757101476	0.0457723364904839	1.0,1.0	0.683,0.284	0.516
634	AT4G38380		chr4	-	17974276	17974799	17974276	17974419	17974518	17974799	634	8,3	25,27	8,27	5,0	198	99	0.000217301403252	0.0194889933413568	0.138,0.053	0.444,1.0	-0.626
656	AT4G36000		chr4	-	17037872	17038955	17037872	17038539	17038640	17038955	656	2,1	1,4	1,1	0,0	200	99	0.000161276053883	0.0164669570850121	0.497,0.11	1.0,1.0	-0.697
673	AT5G37850		chr5	+	15065299	15065701	15065299	15065479	15065604	15065701	673	335,436	224,292	64,130	245,487	224	99	1.11022302463e-16	1.0882406087423259e-13	0.398,0.398	0.104,0.106	0.293
813	AT4G24740		chr4	-	12754945	12755239	12754945	12755048	12755141	12755239	813	57,63	264,235	136,227	153,275	192	99	7.20065593747e-05	0.0084024797022715	0.1,0.121	0.314,0.299	-0.196
872	AT4G22120		chr4	-	11718830	11719807	11718830	11719164	11719398	11719807	872	9,13	4,9	9,8	1,0	333	99	0.000297109111063	0.0246801992088095	0.401,0.3	0.728,1.0	-0.513
884	AT4G21585		chr4	+	11479303	11479658	11479303	11479371	11479584	11479658	884	12,27	25,36	4,14	0,0	312	99	7.74235731082e-09	2.5296862120219213e-06	0.132,0.192	1.0,1.0	-0.838
1183	AT4G02760		chr4	-	1227479	1228236	1227479	1228011	1228162	1228236	1183	11,17	1,3	1,4	4,5	250	99	0.000548152214866	0.0407044546220949	0.813,0.692	0.09,0.241	0.587
1308	AT3G57680		chr3	+	21381477	21381768	21381477	21381559	21381637	21381768	1308	1,0	4,6	11,3	1,2	177	99	2.86801742244e-05	0.0036989877335206	0.123,0.0	0.86,0.456	-0.597
1313	AT3G57440		chr3	+	21260078	21260675	21260078	21260145	21260240	21260675	1313	5,13	3,1	0,0	1,6	194	99	2.07410865641e-05	0.0028236684791848	0.46,0.869	0.0,0.0	0.664
1317	AT4G08980		chr4	+	5758019	5759303	5758019	5758484	5758981	5759303	1317	242,301	242,288	452,800	146,161	596	99	5.92308515712e-06	0.0009676346785015	0.142,0.148	0.34,0.452	-0.251
1364	AT3G54500		chr3	-	20178713	20179027	20178713	20178804	20178940	20179027	1364	113,131	75,99	454,729	99,168	235	99	1.57836217496e-06	0.0002975212699799	0.388,0.358	0.659,0.646	-0.28
1513	AT2G27340		chr2	+	11696936	11697554	11696936	11697163	11697448	11697554	1513	96,103	20,21	134,255	1,4	384	99	4.21502610592e-09	1.47556021036528e-06	0.553,0.558	0.972,0.943	-0.402
1660	AT2G04790		chr2	+	1679804	1680176	1679804	1679909	1680014	1680176	1660	9,8	9,15	10,19	1,3	204	99	0.000217494253009	0.0194889933413568	0.327,0.206	0.829,0.755	-0.526
1868	AT2G22570		chr2	-	9589796	9590214	9589796	9589982	9590080	9590214	1868	25,67	97,158	69,145	53,96	197	99	2.99934308501e-06	0.0005249921592726	0.115,0.176	0.395,0.432	-0.268
1880	AT2G23980		chr2	-	10202597	10203193	10202597	10202911	10202980	10203193	1880	46,48	183,255	108,151	122,224	168	99	0.000218709372327	0.0194889933413568	0.129,0.1	0.343,0.284	-0.199
1978	AT1G56612		chr1	-	21214719	21215407	21214719	21214789	21215106	21215407	1978	323,367	41,53	512,814	3,16	416	99	5.96988014578e-11	3.657297824308473e-08	0.652,0.622	0.976,0.924	-0.313
1990	AT2G44280		chr2	-	18303751	18304627	18303751	18303985	18304070	18304627	1990	11,12	7,5	10,13	1,0	184	99	0.000177458164106	0.0177494380057858	0.458,0.564	0.843,1.0	-0.41
2008	AT2G04690		chr2	+	1645913	1646443	1645913	1646031	1646154	1646443	2008	220,307	238,408	320,493	105,175	222	99	3.86147003262e-10	1.892506462987062e-07	0.292,0.251	0.576,0.557	-0.295
2135	AT4G17310		chr4	-	9685665	9686616	9685665	9686024	9686443	9686616	2135	42,55	6,12	48,73	0,1	518	99	8.56655908432e-07	0.000167938824289	0.572,0.467	1.0,0.933	-0.447
2140	AT1G79620		chr1	-	29958215	29958745	29958215	29958451	29958525	29958745	2140	19,13	43,33	15,16	4,7	173	99	0.000395978766378	0.0307553242427809	0.202,0.184	0.682,0.567	-0.432
2142	AT1G79620		chr1	-	29959363	29960052	29959363	29959839	29959917	29960052	2142	11,13	24,28	16,14	2,1	177	99	9.05206770652e-08	2.4646768794252517e-05	0.204,0.206	0.817,0.887	-0.647
2173	AT1G49980		chr1	+	18511848	18512512	18511848	18511962	18512089	18512512	2173	24,35	39,35	55,93	13,24	226	99	7.11527595587e-06	0.0010897489831162	0.212,0.305	0.65,0.629	-0.381
2302	AT2G20815		chr2	+	8959254	8960923	8959254	8960041	8960128	8960923	2302	4,5	3,11	5,3	0,0	186	99	1.52868218084e-09	5.7631318217668e-07	0.415,0.195	1.0,1.0	-0.695
2375	AT5G63370		chr5	-	25383809	25387261	25383809	25385077	25385150	25387261	2375	423,469	117,176	532,750	31,80	172	99	8.42098434317e-07	0.000167938824289	0.675,0.605	0.908,0.844	-0.236
2423	AT1G01700		chr1	-	260117	260582	260117	260417	260507	260582	2423	6,7	7,2	3,4	0,0	189	99	0.000374595363523	0.0299999358018464	0.31,0.647	1.0,1.0	-0.521
2446	AT1G02960		chr1	-	667150	667437	667150	667281	667372	667437	2446	90,170	83,111	28,50	91,127	190	99	4.87157554241e-05	0.0059688979333378	0.361,0.444	0.138,0.17	0.248
2494	AT1G80780		chr1	+	30357999	30359555	30357999	30358295	30358378	30359555	2494	518,614	595,665	923,1463	165,244	182	99	0.0	0.0	0.321,0.334	0.753,0.765	-0.431
2523	AT2G33540		chr2	-	14207913	14209192	14207913	14208049	14208174	14209192	2523	65,86	33,53	202,336	25,26	224	99	1.3710208524e-09	5.599477664677e-07	0.465,0.418	0.781,0.851	-0.375
2552	AT2G02760		chr2	+	773683	774144	773683	773924	774003	774144	2552	3,2	9,3	11,11	0,3	178	99	0.000227946365669	0.019949377466853	0.156,0.27	1.0,0.671	-0.623
2659	AT3G19460		chr3	+	6748758	6749322	6748758	6748909	6748990	6749322	2659	6,6	30,59	7,9	3,1	180	99	3.62398289101e-05	0.0045541384997025	0.099,0.053	0.562,0.832	-0.621
2684	AT1G42540		chr1	+	15973053	15973744	15973053	15973353	15973486	15973744	2684	5,4	4,2	5,7	0,0	232	99	0.000343100488701	0.0280255915853933	0.348,0.46	1.0,1.0	-0.596
2689	AT3G01310		chr3	-	101296	101660	101296	101356	101531	101660	2689	82,101	516,628	141,230	178,297	274	99	7.17088888366e-05	0.0084024797022715	0.054,0.055	0.223,0.219	-0.167
2778	AT1G27900		chr1	-	9716178	9716607	9716178	9716339	9716537	9716607	2778	17,19	73,121	79,102	41,52	297	99	2.54352094942e-13	2.0776326955179035e-10	0.072,0.05	0.391,0.395	-0.332
2826	AT3G03773		chr3	+	952709	953091	952709	952866	953062	953091	2826	3,3	35,66	33,43	44,47	295	99	8.20872935866e-05	0.0091434051333619	0.028,0.015	0.201,0.235	-0.197
2842	AT1G08810		chr1	-	2819064	2820099	2819064	2819858	2819969	2820099	2842	22,48	39,79	66,95	31,49	210	99	0.000401620230879	0.0307553242427809	0.21,0.223	0.501,0.478	-0.273
2996	AT1G06960		chr1	+	2137066	2137838	2137066	2137146	2137263	2137838	2996	117,129	62,107	163,232	37,45	216	99	0.000206899874303	0.0194889933413568	0.464,0.356	0.669,0.703	-0.276
3119	AT3G04380		chr3	+	1162043	1162933	1162043	1162292	1162373	1162933	3119	12,6	7,4	1,0	6,7	180	99	2.17728355938e-05	0.0028840180336544	0.485,0.452	0.084,0.0	0.427
3188	AT4G31150		chr4	-	15144188	15144609	15144188	15144317	15144492	15144609	3188	24,23	82,118	83,104	49,84	274	99	2.15297662143e-07	5.275869210814216e-05	0.096,0.066	0.38,0.309	-0.264
3281	AT1G18660		chr1	+	6420974	6421501	6420974	6421303	6421397	6421501	3281	126,148	91,127	253,454	54,82	193	99	7.66337659996e-10	3.4143826105821786e-07	0.415,0.374	0.706,0.74	-0.329
3340	AT1G31360		chr1	+	11236210	11236723	11236210	11236318	11236644	11236723	3340	14,29	4,5	43,57	0,0	425	99	0.000138855101134	0.0147941054490811	0.449,0.575	1.0,1.0	-0.488
3367	AT1G23360		chr1	-	8296253	8296509	8296253	8296342	8296418	8296509	3367	42,38	61,71	40,69	14,36	175	99	0.00056206129775	0.0411143644816828	0.28,0.232	0.618,0.52	-0.313
3607	AT1G26200		chr1	-	9063616	9064116	9063616	9063822	9063930	9064116	3607	1,4	3,4	6,2	0,0	207	99	3.37619521817e-06	0.0005705769918707	0.137,0.324	1.0,1.0	-0.769
3798	AT2G43680		chr2	+	18108629	18109138	18108629	18108719	18109068	18109138	3798	64,47	28,40	61,93	6,7	448	99	1.66631703546e-06	0.0003024673996588	0.336,0.206	0.692,0.746	-0.448
3858	AT1G65130		chr1	-	24196648	24197200	24196648	24196953	24197052	24197200	3858	5,3	2,0	0,0	1,2	198	99	0.000578318304894	0.0416814413571396	0.556,1.0	0.0,0.0	0.778
3922	AT5G06265		chr5	+	1905778	1906766	1905778	1906424	1906566	1906766	3922	22,28	3,3	10,21	9,16	241	99	0.000609543904942	0.0432952851901556	0.751,0.793	0.313,0.35	0.441
4053	AT1G66760		chr1	+	24901977	24902981	24901977	24902358	24902436	24902981	4053	23,37	252,342	138,227	120,219	177	99	0.0	0.0	0.049,0.057	0.391,0.367	-0.326
4072	AT5G03500		chr5	-	877525	878549	877525	877898	878116	878549	4072	49,48	9,11	75,124	4,1	317	99	0.000715392623644	0.0493822429363273	0.63,0.577	0.854,0.975	-0.311
4154	AT2G03140		chr2	+	949989	950717	949989	950208	950308	950717	4154	7,16	8,19	8,8	0,1	199	99	1.30727998433e-05	0.0018305654866289	0.303,0.295	1.0,0.799	-0.601
