ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
22	"AT3G60600"	NA	chr3	+	22401521	22401575	22401912	22401990	22401284	22401440	22402294	22402724
23	"AT5G10290"	NA	chr5	-	3236705	3236846	3236945	3237016	3235866	3236603	3237095	3237161
24	"AT3G57470"	NA	chr3	-	21274617	21274669	21274835	21274879	21274359	21274482	21274958	21275032
25	"AT3G56160"	NA	chr3	-	20839374	20839488	20839888	20839947	20839033	20839055	20840318	20840397
27	"AT3G53570"	NA	chr3	-	19862862	19862977	19863089	19863138	19862552	19862644	19863221	19863375
29	"AT1G76200"	NA	chr1	+	28593773	28593819	28593923	28593980	28593210	28593457	28594494	28594750
30	"AT3G23255"	NA	chr3	+	8312156	8312200	8312274	8312391	8311965	8312086	8312486	8312570
31	"AT2G04900"	NA	chr2	+	1722669	1722740	1722824	1722905	1722480	1722590	1722989	1723033
32	"AT3G62840"	NA	chr3	-	23235931	23236111	23236487	23236512	23235489	23235843	23236610	23236656
33	"AT1G62305"	NA	chr1	-	23028385	23028457	23028541	23028642	23028186	23028265	23028726	23028843
35	"AT5G02080"	NA	chr5	+	410161	410206	410563	410615	409945	410060	410720	410780
36	"AT5G02080"	NA	chr5	+	410161	410413	410563	410615	409945	410060	410720	410780
37	"AT1G73390"	NA	chr1	-	27591781	27591871	27592399	27592498	27591301	27591644	27592689	27592756
38	"AT1G58602"	NA	chr1	+	21753883	21754088	21758508	21758658	21746353	21746499	21760158	21761055
40	"AT3G54350"	NA	chr3	-	20126379	20126468	20126555	20126623	20125962	20126114	20126763	20126981
41	"AT3G12520"	NA	chr3	-	3969770	3969831	3969970	3970036	3969502	3969630	3970241	3970349
42	"AT4G20400"	NA	chr4	+	11008956	11009045	11009186	11009258	11008557	11008818	11009595	11009673
43	"AT1G55690"	NA	chr1	-	20811824	20811922	20812172	20812296	20811439	20811743	20812616	20813061
44	"AT1G08630"	NA	chr1	-	2745242	2745702	2746403	2746477	2745032	2745144	2747889	2747967
45	"AT5G48335"	NA	chr5	+	19588227	19588259	19588608	19588740	19587871	19588159	19589126	19589177
46	"AT5G48335"	NA	chr5	+	19588608	19588740	19589126	19589177	19588227	19588259	19589313	19589606
47	"AT3G01150"	NA	chr3	+	52644	52746	52888	52951	52154	52364	53042	53212
49	"AT1G10600"	NA	chr1	+	3504736	3504799	3504881	3504934	3504568	3504643	3505015	3505191
50	"AT1G10570"	NA	chr1	+	3489673	3489776	3490054	3490152	3489484	3489589	3490367	3490490
51	"AT1G66880"	NA	chr1	+	24950291	24950846	24952951	24953677	24948885	24949495	24953891	24953921
52	"AT1G31910"	NA	chr1	+	11458683	11458786	11459002	11459057	11456801	11457626	11459159	11459310
53	"AT3G54880"	NA	chr3	-	20337656	20337880	20337967	20338005	20337399	20337487	20338400	20338598
54	"AT4G08470"	NA	chr4	-	5385416	5385501	5385599	5385845	5385216	5385279	5386208	5386463
55	"AT1G54730"	NA	chr1	+	20428048	20428111	20428387	20428447	20427299	20427343	20428788	20428842
56	"AT5G37478"	NA	chr5	+	14881818	14881878	14882363	14882423	14881415	14881601	14882825	14882924
57	"AT1G03090"	NA	chr1	+	741147	741207	741508	741601	740969	741065	741683	741795
58	"AT5G08450"	NA	chr5	-	2730453	2730461	2730905	2732602	2729851	2730027	2732740	2732887
59	"AT5G08450"	NA	chr5	-	2730453	2730461	2730905	2732605	2729851	2730027	2732740	2732925
60	"AT5G08450"	NA	chr5	-	2730453	2730461	2730905	2732642	2729851	2730027	2732740	2732925
61	"AT1G68862"	NA	chr1	-	25887748	25887804	25887985	25888071	25886672	25886917	25888779	25889024
62	"AT2G17190"	NA	chr2	-	7478502	7478592	7478736	7478765	7478264	7478420	7479154	7479210
63	"AT4G23470"	NA	chr4	+	12249469	12249491	12249817	12249874	12248841	12249385	12249960	12250042
65	"AT1G02610"	NA	chr1	-	554471	554613	554795	554863	553599	553677	555571	555643
66	"AT2G33980"	NA	chr2	-	14353898	14353980	14354398	14354645	14352471	14352578	14355447	14355545
67	"AT3G55080"	NA	chr3	-	20412581	20412665	20412826	20412862	20412265	20412399	20413137	20413218
68	"AT3G55080"	NA	chr3	-	20412581	20412665	20412826	20412877	20412265	20412399	20413137	20413218
73	"AT2G17200"	NA	chr2	-	7482613	7482642	7483034	7483087	7482357	7482441	7483267	7483381
74	"AT2G31810"	NA	chr2	+	13525750	13525834	13526000	13526153	13525173	13525242	13526422	13526509
75	"AT2G36850"	NA	chr2	-	15464328	15464389	15464736	15464789	15463981	15464063	15464859	15465046
77	"AT2G23760"	NA	chr2	-	10109401	10109462	10110620	10111012	10107706	10108424	10111779	10112778
79	"AT2G32000"	NA	chr2	-	13619800	13620044	13620397	13620497	13619055	13619218	13620663	13620752
80	"AT5G11200"	NA	chr5	+	3569152	3569195	3569314	3569350	3568864	3568983	3569669	3569726
81	"AT1G72190"	NA	chr1	-	27168940	27169085	27169329	27169468	27168708	27168836	27169598	27169754
82	"AT3G46180"	NA	chr3	-	16955215	16955304	16955641	16955754	16954880	16955122	16955858	16955938
86	"AT3G16220"	NA	chr3	+	5497926	5498077	5498362	5498428	5497480	5497793	5498501	5498592
87	"AT3G10160"	NA	chr3	-	3141610	3141657	3141739	3141800	3141401	3141479	3141892	3141949
88	"AT3G15950"	NA	chr3	-	5399468	5399516	5399769	5399817	5399309	5399354	5399902	5399968
89	"AT3G15950"	NA	chr3	-	5400654	5400702	5401245	5401293	5400483	5400558	5401387	5401453
90	"AT3G15950"	NA	chr3	-	5400945	5400993	5401245	5401293	5399602	5399671	5401387	5401453
91	"AT3G15950"	NA	chr3	-	5401079	5401145	5401387	5401453	5400945	5400993	5401542	5401590
93	"AT3G27770"	NA	chr3	-	10287025	10287059	10287396	10287581	10286728	10286938	10287667	10287758
94	"AT1G30810"	NA	chr1	-	10941469	10941580	10941766	10941825	10941018	10941105	10942045	10942292
