ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
109	"AT5G48600"	NA	chr5	+	19704270	19704401	19703931	19704076	19704655	19704808
110	"AT5G48545"	NA	chr5	+	19677544	19677600	19676967	19677034	19677693	19677747
111	"AT5G48440"	NA	chr5	-	19631386	19631457	19630976	19631142	19631545	19631760
112	"AT5G48010"	NA	chr5	+	19458111	19458196	19457792	19457993	19458314	19458481
113	"AT5G47750"	NA	chr5	-	19340983	19341920	19339702	19340826	19342145	19342410
114	"AT5G47690"	NA	chr5	+	19322567	19322627	19322314	19322464	19322759	19322896
116	"AT5G47570"	NA	chr5	-	19294366	19294453	19294184	19294280	19294528	19294800
117	"AT5G47540"	NA	chr5	-	19284478	19284553	19284280	19284374	19284658	19284777
118	"AT5G47520"	NA	chr5	-	19278564	19278654	19278026	19278439	19278723	19278791
123	"AT5G47080"	NA	chr5	-	19125769	19125988	19125515	19125610	19126159	19126569
127	"AT5G45310"	NA	chr5	-	18360060	18360240	18359274	18359987	18360532	18360820
128	"AT5G45000"	NA	chr5	+	18166038	18166145	18165335	18165908	18166244	18166746
129	"AT5G44750"	NA	chr5	+	18053375	18053491	18053044	18053189	18053567	18053644
130	"AT5G44750"	NA	chr5	+	18057537	18057606	18057124	18057197	18057747	18057846
131	"AT5G44572"	NA	chr5	+	17969010	17969106	17968091	17968300	17969271	17970342
133	"AT5G44480"	NA	chr5	+	17921387	17921575	17920455	17920785	17921647	17921772
134	"AT5G44480"	NA	chr5	+	17921468	17921575	17920455	17920785	17921647	17921772
137	"AT5G43822"	NA	chr5	+	17621515	17621572	17621264	17621435	17621649	17621714
139	"AT5G43710"	NA	chr5	-	17553845	17553927	17553638	17553752	17554014	17554103
140	"AT5G62650"	NA	chr5	-	25154916	25154958	25154709	25154837	25155045	25155125
141	"AT5G43490"	NA	chr5	-	17469095	17469159	17468093	17468961	17469253	17469312
142	"AT5G66290"	NA	chr5	-	26478206	26478318	26478082	26478102	26478692	26478781
143	"AT5G66290"	NA	chr5	-	26479048	26479133	26478692	26478781	26479225	26479312
144	"AT5G49360"	NA	chr5	-	20015383	20015665	20013900	20014070	20016239	20016857
145	"AT5G42820"	NA	chr5	-	17170409	17171302	17169282	17169759	17171579	17171704
146	"AT5G42810"	NA	chr5	+	17168054	17168095	17167826	17167974	17168177	17168288
150	"AT5G42470"	NA	chr5	+	16983630	16983761	16983441	16983543	16983849	16983898
151	"AT5G42250"	NA	chr5	+	16895212	16895259	16894243	16894380	16895884	16896213
152	"AT5G41960"	NA	chr5	+	16790288	16790368	16789972	16790194	16790492	16790545
153	"AT5G41960"	NA	chr5	+	16790469	16790545	16790288	16790368	16790637	16790748
154	"AT5G41960"	NA	chr5	+	16790492	16790545	16790288	16790368	16790637	16790748
155	"AT5G41790"	NA	chr5	+	16726619	16726680	16725752	16726096	16727458	16727623
156	"AT5G41690"	NA	chr5	-	16674167	16674230	16674001	16674075	16674361	16674493
157	"AT5G41220"	NA	chr5	-	16496445	16496499	16496277	16496357	16496573	16496634
158	"AT5G41120"	NA	chr5	-	16458481	16458537	16458244	16458403	16458685	16458737
160	"AT5G40910"	NA	chr5	+	16395210	16395275	16394501	16394779	16396097	16397169
161	"AT5G40910"	NA	chr5	+	16395210	16395973	16394508	16394779	16396097	16397169
162	"AT5G40910"	NA	chr5	+	16395210	16396001	16394461	16394779	16396097	16397169
163	"AT5G40910"	NA	chr5	+	16395536	16396001	16394508	16394779	16396097	16397169
165	"AT5G40440"	NA	chr5	+	16183234	16183402	16182998	16183136	16183479	16183593
166	"AT5G40280"	NA	chr5	+	16102637	16102720	16102244	16102280	16102816	16102870
167	"AT5G40280"	NA	chr5	+	16103768	16103841	16103546	16103603	16103925	16104012
168	"AT5G40210"	NA	chr5	-	16074470	16074663	16074202	16074364	16075445	16075559
170	"AT5G39940"	NA	chr5	+	15988472	15988560	15988068	15988128	15988648	15988794
171	"AT5G38880"	NA	chr5	-	15566705	15566847	15566335	15566506	15567162	15567702
172	"AT5G38720"	NA	chr5	-	15509192	15509321	15508969	15509067	15509630	15509741
173	"AT5G38410"	NA	chr5	-	15377895	15378045	15376987	15377740	15378135	15378416
174	"AT5G38410"	NA	chr5	-	15377910	15378045	15377172	15377740	15378135	15378416
175	"AT5G38290"	NA	chr5	+	15303594	15303812	15303322	15303494	15303906	15303991
176	"AT5G38290"	NA	chr5	+	15303906	15303991	15303322	15303494	15304082	15304150
179	"AT5G37710"	NA	chr5	+	14980378	14980437	14978565	14979860	14980522	14980651
180	"AT5G37600"	NA	chr5	-	14935134	14935174	14934942	14935046	14935582	14935885
181	"AT5G37590"	NA	chr5	-	14929686	14929755	14929530	14929587	14930008	14930074
182	"AT5G37480"	NA	chr5	-	14885496	14885551	14885143	14885378	14885806	14885969
186	"AT5G36180"	NA	chr5	+	14239820	14239943	14239434	14239731	14240035	14240138
187	"AT5G36180"	NA	chr5	+	14241057	14241176	14240904	14240976	14241247	14241361
190	"AT5G35400"	NA	chr5	-	13601342	13601488	13601016	13601108	13601608	13601793
191	"AT5G35400"	NA	chr5	-	13601894	13602000	13601608	13601793	13602172	13602269
192	"AT5G54200"	NA	chr5	-	21995308	21995399	21994885	21995043	21995636	21997326
194	"AT5G43750"	NA	chr5	-	17580477	17580536	17579866	17580330	17580615	17580678
195	"AT5G61670"	NA	chr5	+	24784471	24784548	24784298	24784385	24784673	24784801
197	"AT5G28050"	NA	chr5	-	10045047	10045104	10044680	10044871	10045739	10046031
199	"AT5G27950"	NA	chr5	+	9986489	9986527	9986134	9986353	9986646	9986774
201	"AT5G27730"	NA	chr5	+	9821985	9822052	9821811	9821903	9822142	9822224
202	"AT5G27700"	NA	chr5	-	9807998	9808082	9807757	9807890	9808428	9808513
203	"AT5G27600"	NA	chr5	+	9744931	9745020	9744761	9744850	9745114	9745244
205	"AT5G54840"	NA	chr5	-	22277544	22277644	22276932	22277436	22277759	22277877
207	"AT5G26180"	NA	chr5	+	9149763	9149822	9149072	9149691	9149901	9149952
209	"AT5G25890"	NA	chr5	+	9034373	9034438	9033798	9034110	9034531	9035140
213	"AT5G25265"	NA	chr5	-	8755250	8755322	8754992	8755106	8755673	8755743
215	"AT5G24810"	NA	chr5	-	8522233	8522404	8521820	8522141	8522571	8522679
216	"AT5G24760"	NA	chr5	-	8495726	8495788	8495500	8495596	8495854	8495930
218	"AT5G24620"	NA	chr5	+	8430338	8430431	8430003	8430069	8431047	8431227
219	"AT5G24530"	NA	chr5	+	8381928	8382253	8379429	8379677	8382899	8383401
220	"AT5G24520"	NA	chr5	-	8370689	8371006	8370566	8370601	8371706	8372847
222	"AT5G24430"	NA	chr5	-	8342080	8342211	8341951	8341993	8342370	8343284
225	"AT5G24350"	NA	chr5	+	8304485	8304558	8303289	8304256	8304644	8305566
226	"AT5G24280"	NA	chr5	-	8258637	8258688	8258343	8258464	8258964	8259051
228	"AT5G24280"	NA	chr5	-	8258964	8259051	8258343	8258464	8259367	8259436
229	"AT5G24205"	NA	chr5	-	8211361	8211468	8211211	8211256	8211624	8211680
231	"AT5G23870"	NA	chr5	-	8047266	8047327	8047137	8047197	8047405	8047530
232	"AT5G23550"	NA	chr5	-	7940856	7940910	7940614	7940688	7941335	7941677
233	"AT5G23450"	NA	chr5	-	7906826	7906926	7905332	7906267	7907042	7907189
236	"AT5G23405"	NA	chr5	-	7883268	7883307	7882671	7883186	7883392	7883437
237	"AT5G23405"	NA	chr5	-	7883965	7884048	7883828	7883877	7884199	7884348
238	"AT5G23080"	NA	chr5	-	7746432	7746519	7746183	7746255	7746603	7746679
239	"AT5G23050"	NA	chr5	-	7732890	7732985	7732406	7732623	7733197	7733418
240	"AT5G23050"	NA	chr5	-	7733925	7733966	7733712	7733838	7734297	7734502
241	"AT5G22794"	NA	chr5	+	7611298	7611379	7610817	7610921	7611472	7611592
242	"AT5G22770"	NA	chr5	-	7580089	7580169	7579155	7579997	7580329	7580401
243	"AT5G22765"	NA	chr5	-	7578098	7578119	7577801	7577987	7578196	7578283
244	"AT5G22760"	NA	chr5	+	7576041	7576070	7575478	7575948	7576174	7576657
245	"AT5G22700"	NA	chr5	-	7548651	7548727	7548442	7548517	7549289	7549393
246	"AT5G22700"	NA	chr5	-	7548651	7548921	7548442	7548517	7549289	7549393
248	"AT5G22510"	NA	chr5	-	7476873	7477492	7476522	7476688	7477823	7478192
249	"AT5G22510"	NA	chr5	-	7476873	7477534	7476522	7476688	7477823	7478335
252	"AT5G21930"	NA	chr5	+	7244298	7244396	7243848	7243926	7244482	7244536
254	"AT5G21930"	NA	chr5	+	7246262	7246368	7245976	7246086	7246569	7246636
255	"AT5G21930"	NA	chr5	+	7246569	7246636	7246262	7246368	7247050	7247130
256	"AT5G21160"	NA	chr5	-	7202120	7202192	7201583	7201766	7202306	7202397
257	"AT5G20930"	NA	chr5	+	7099424	7099475	7098950	7099154	7099672	7099780
258	"AT5G20720"	NA	chr5	+	7015980	7016058	7015737	7015893	7016180	7016354
263	"AT5G20240"	NA	chr5	+	6830808	6830838	6830636	6830736	6830926	6830971
264	"AT5G20080"	NA	chr5	+	6784364	6784419	6783835	6783886	6784559	6784630
265	"AT5G20080"	NA	chr5	+	6784722	6784774	6784559	6784630	6785108	6785186
268	"AT5G19690"	NA	chr5	+	6657575	6657655	6657360	6657458	6657726	6657814
269	"AT5G19560"	NA	chr5	+	6603280	6603420	6602909	6603085	6604053	6604170
270	"AT5G48870"	NA	chr5	+	19813556	19813680	19813345	19813440	19814106	19814179
271	"AT5G19330"	NA	chr5	-	6508971	6509006	6508732	6508797	6509132	6509196
272	"AT5G19330"	NA	chr5	-	6508971	6509051	6508732	6508797	6509132	6509196
274	"AT5G19221"	NA	chr5	+	6464724	6464796	6464196	6464266	6465276	6465332
275	"AT5G19221"	NA	chr5	+	6465419	6465508	6465276	6465332	6465624	6466151
276	"AT5G56150"	NA	chr5	+	22729732	22729825	22729014	22729243	22729996	22730124
277	"AT5G56150"	NA	chr5	+	22729739	22729825	22729181	22729243	22729996	22730124
278	"AT5G18800"	NA	chr5	+	6267256	6267491	6267077	6267134	6268260	6268638
279	"AT5G18800"	NA	chr5	+	6267282	6267491	6266973	6267134	6268260	6268638
280	"AT5G18620"	NA	chr5	-	6198228	6198263	6198036	6198113	6198353	6198542
281	"AT5G18620"	NA	chr5	-	6199291	6199365	6198959	6199180	6199447	6199730
283	"AT5G17910"	NA	chr5	+	5927878	5930854	5927266	5927447	5931212	5932862
284	"AT5G28020"	NA	chr5	-	10028127	10028172	10027870	10028038	10028550	10028580
285	"AT5G28020"	NA	chr5	-	10028127	10028179	10027870	10028038	10028550	10028722
286	"AT5G28020"	NA	chr5	-	10028127	10028185	10027870	10028038	10028550	10028673
287	"AT5G17300"	NA	chr5	-	5691550	5691612	5691073	5691388	5691698	5691810
288	"AT5G17290"	NA	chr5	-	5688346	5688434	5687981	5688125	5688838	5688928
290	"AT5G17170"	NA	chr5	+	5650434	5650516	5649886	5650053	5650623	5650692
291	"AT5G17170"	NA	chr5	+	5650434	5650520	5649886	5650053	5650623	5650692
292	"AT5G22340"	NA	chr5	+	7395442	7395499	7395218	7395338	7395664	7395745
294	"AT5G19050"	NA	chr5	+	6369996	6370073	6369003	6369582	6370207	6370313
295	"AT5G17010"	NA	chr5	-	5591720	5591809	5591329	5591408	5592281	5592332
296	"AT5G17010"	NA	chr5	-	5591720	5591818	5591329	5591408	5592281	5592446
297	"AT5G16840"	NA	chr5	+	5537023	5537093	5536754	5536864	5537316	5537391
298	"AT5G16840"	NA	chr5	+	5537026	5537093	5536754	5536864	5537316	5537391
299	"AT5G16715"	NA	chr5	+	5486566	5486661	5486230	5486314	5486956	5487048
300	"AT5G16680"	NA	chr5	-	5472953	5473012	5471883	5472726	5473264	5473592
301	"AT5G16660"	NA	chr5	-	5466414	5466553	5466238	5466335	5466966	5467319
302	"AT5G16660"	NA	chr5	-	5466420	5466553	5466238	5466335	5466966	5467063
304	"AT5G15910"	NA	chr5	+	5194174	5194230	5194018	5194074	5194302	5194396
306	"AT5G15845"	NA	chr5	+	5176240	5176406	5175880	5175995	5176494	5177889
307	"AT5G15680"	NA	chr5	-	5110297	5110416	5109941	5109987	5110697	5110833
308	"AT5G15540"	NA	chr5	-	5056536	5056646	5055961	5056209	5057142	5057666
309	"AT5G15540"	NA	chr5	-	5056550	5056646	5055961	5056209	5057142	5057411
311	"AT5G14960"	NA	chr5	+	4844368	4844421	4844140	4844208	4844528	4844606
312	"AT5G14910"	NA	chr5	+	4824342	4824396	4823698	4824108	4824659	4824719
313	"AT5G14890"	NA	chr5	+	4819686	4819778	4819387	4819594	4819871	4820601
314	"AT5G14710"	NA	chr5	+	4746862	4746909	4746725	4746773	4747247	4747314
315	"AT5G14710"	NA	chr5	+	4747580	4747638	4747398	4747442	4747725	4747934
317	"AT5G27620"	NA	chr5	+	9773382	9773424	9773044	9773113	9773607	9773685
318	"AT5G48370"	NA	chr5	-	19599788	19599966	19599220	19599693	19600158	19600644
319	"AT5G14270"	NA	chr5	+	4606930	4606992	4606497	4606605	4607282	4607349
320	"AT5G14180"	NA	chr5	-	4572019	4572099	4571323	4571933	4572185	4572226
321	"AT5G14060"	NA	chr5	+	4537774	4537891	4537607	4537703	4537972	4538092
322	"AT5G13980"	NA	chr5	+	4508915	4508999	4508405	4508826	4509161	4509250
323	"AT5G13680"	NA	chr5	-	4411571	4414620	4410920	4411022	4414744	4415078
325	"AT5G13530"	NA	chr5	+	4348032	4348158	4347620	4347851	4348256	4348593
326	"AT5G13410"	NA	chr5	-	4300382	4300427	4300004	4300262	4300774	4300825
327	"AT5G13410"	NA	chr5	-	4300517	4300598	4300206	4300427	4300774	4300825
328	"AT5G13390"	NA	chr5	+	4294183	4294755	4292703	4294029	4294845	4295065
330	"AT5G41763"	NA	chr5	+	16715223	16715294	16714775	16714842	16715623	16715763
331	"AT5G13260"	NA	chr5	+	4244146	4244188	4243982	4244058	4244261	4244324
332	"AT5G13260"	NA	chr5	+	4244406	4244456	4244261	4244324	4244548	4244576
333	"AT5G13000"	NA	chr5	-	4119431	4119523	4119173	4119300	4119718	4119811
336	"AT5G12130"	NA	chr5	+	3920831	3920888	3920656	3920737	3920980	3921062
337	"AT5G12040"	NA	chr5	+	3885508	3885625	3884948	3885422	3885774	3885999
338	"AT5G11840"	NA	chr5	-	3814108	3814137	3813348	3814010	3814318	3814828
339	"AT5G11800"	NA	chr5	-	3805205	3805294	3805023	3805120	3805410	3805488
340	"AT5G11800"	NA	chr5	-	3805880	3805964	3805597	3805666	3806050	3806122
341	"AT5G11800"	NA	chr5	-	3806050	3806122	3805597	3805666	3806495	3806570
342	"AT5G11640"	NA	chr5	+	3742568	3742610	3742403	3742473	3742677	3742751
343	"AT5G10690"	NA	chr5	-	3375083	3375152	3374764	3374941	3375265	3375343
347	"AT5G10450"	NA	chr5	-	3285387	3285510	3283852	3284782	3285775	3286347
348	"AT5G51450"	NA	chr5	+	20894987	20895084	20894354	20894476	20895190	20895296
350	"AT5G10278"	NA	chr5	+	3227508	3227619	3226320	3226525	3228763	3228867
351	"AT5G10278"	NA	chr5	+	3227508	3227619	3226320	3226525	3229579	3229669
352	"AT5G10278"	NA	chr5	+	3228763	3228867	3226320	3226525	3229579	3229669
353	"AT5G10278"	NA	chr5	+	3228763	3228867	3227508	3227619	3229579	3229669
354	"AT5G10278"	NA	chr5	+	3231085	3231314	3229957	3230055	3232302	3232475
355	"AT5G10240"	NA	chr5	-	3215657	3215753	3215326	3215468	3215939	3216078
358	"AT5G10080"	NA	chr5	+	3152839	3152903	3152649	3152743	3152988	3153060
359	"AT5G10070"	NA	chr5	-	3149982	3150029	3149820	3149886	3150140	3150169
360	"AT5G09830"	NA	chr5	-	3058102	3058125	3057602	3058014	3058709	3058825
362	"AT5G18245"	NA	chr5	+	6028516	6028582	6028118	6028402	6028828	6029182
363	"AT5G18245"	NA	chr5	+	6028516	6028582	6028150	6028330	6028828	6029182
364	"AT5G18245"	NA	chr5	+	6031138	6031209	6030789	6030881	6032777	6033302
365	"AT5G18245"	NA	chr5	+	6031179	6031209	6030789	6030881	6032777	6033231
366	"AT5G45600"	NA	chr5	+	18488291	18488374	18487797	18488163	18488750	18488972
367	"AT5G45600"	NA	chr5	+	18488294	18488374	18487949	18488163	18488750	18488972
368	"AT5G18940"	NA	chr5	+	6327325	6327391	6327118	6327178	6327477	6327576
369	"AT5G08650"	NA	chr5	-	2809133	2809214	2808817	2808904	2809498	2809556
370	"AT5G08650"	NA	chr5	-	2809639	2809794	2809498	2809556	2810265	2810337
371	"AT5G08610"	NA	chr5	+	2791949	2792005	2791572	2791679	2792117	2792342
373	"AT5G08500"	NA	chr5	+	2749540	2749578	2749311	2749415	2749946	2750182
374	"AT5G08400"	NA	chr5	-	2708196	2708282	2707984	2708063	2708431	2708519
380	"AT5G41990"	NA	chr5	-	16797069	16797107	16796757	16796985	16797472	16798006
381	"AT5G07770"	NA	chr5	+	2477265	2477347	2477124	2477175	2477506	2477601
382	"AT5G07650"	NA	chr5	-	2418885	2418952	2418659	2418757	2419036	2419105
383	"AT5G08670"	NA	chr5	-	2819154	2819379	2818748	2819060	2819462	2819621
385	"AT5G49430"	NA	chr5	-	20043276	20043368	20043069	20043194	20043720	20043827
388	"AT5G06690"	NA	chr5	-	2060871	2060889	2060442	2060749	2060980	2061047
389	"AT5G06690"	NA	chr5	-	2060871	2060889	2060442	2060749	2061582	2062081
390	"AT5G06690"	NA	chr5	-	2060980	2061047	2060871	2060889	2061135	2061210
391	"AT5G06690"	NA	chr5	-	2061135	2061210	2060871	2060889	2061582	2062081
392	"AT5G06600"	NA	chr5	-	2021654	2021710	2021409	2021587	2022014	2022122
393	"AT5G06300"	NA	chr5	-	1923476	1923507	1923056	1923156	1923991	1924089
394	"AT5G06290"	NA	chr5	+	1920624	1920750	1920370	1920450	1920869	1920983
395	"AT5G53770"	NA	chr5	+	21828247	21828290	21827883	21827954	21828421	21828502
396	"AT5G05610"	NA	chr5	-	1678719	1678752	1678372	1678595	1678848	1679107
397	"AT5G05600"	NA	chr5	+	1673107	1673438	1672069	1672801	1674353	1674770
398	"AT5G24314"	NA	chr5	+	8277872	8277920	8277699	8277791	8277998	8278058
399	"AT5G05560"	NA	chr5	+	1641896	1641960	1641310	1641660	1642203	1642288
403	"AT5G05010"	NA	chr5	+	1477082	1477139	1476532	1476678	1477268	1477308
404	"AT5G05010"	NA	chr5	+	1477268	1477308	1476532	1476678	1477396	1477620
405	"AT5G05010"	NA	chr5	+	1479408	1479471	1479139	1479293	1479565	1479662
407	"AT5G04620"	NA	chr5	+	1327985	1328093	1327114	1327905	1328188	1328427
408	"AT5G04560"	NA	chr5	+	1315742	1315825	1315608	1315645	1316078	1316522
409	"AT5G04360"	NA	chr5	+	1222261	1222370	1222111	1222164	1222519	1222656
410	"AT5G04360"	NA	chr5	+	1224509	1224605	1224233	1224327	1225234	1225305
411	"AT5G04360"	NA	chr5	+	1224703	1224844	1224509	1224605	1225234	1225305
412	"AT5G04360"	NA	chr5	+	1225035	1225086	1224703	1224844	1225234	1225305
414	"AT5G04260"	NA	chr5	-	1179373	1179448	1179206	1179273	1179708	1180060
415	"AT5G04240"	NA	chr5	+	1171501	1171652	1171127	1171195	1171742	1172254
416	"AT5G06830"	NA	chr5	-	2119219	2119354	2118855	2118950	2119498	2119640
417	"AT5G03880"	NA	chr5	-	1040933	1040998	1040702	1040775	1041142	1041480
418	"AT5G03830"	NA	chr5	+	1018640	1018795	1018337	1018440	1018881	1018958
419	"AT5G03830"	NA	chr5	+	1018654	1018795	1018337	1018440	1018881	1018958
420	"AT5G03730"	NA	chr5	-	976770	976811	976425	976494	977001	977277
421	"AT5G03650"	NA	chr5	+	933063	933106	932835	932934	933478	933538
422	"AT5G03650"	NA	chr5	+	934413	934497	934102	934219	934691	934813
424	"AT5G13300"	NA	chr5	-	4259412	4259478	4259269	4259317	4259878	4259923
425	"AT5G02810"	NA	chr5	-	640621	640755	640285	640450	640888	641050
426	"AT5G16280"	NA	chr5	-	5329675	5329735	5329469	5329550	5329841	5329962
429	"AT5G02530"	NA	chr5	-	565269	565455	565109	565178	565587	565883
430	"AT5G02320"	NA	chr5	-	485377	485435	484984	485079	485586	485638
431	"AT5G28770"	NA	chr5	-	10796987	10797113	10796456	10796920	10797195	10797271
