	ERR9081485	ERR9081486	ERR9081487	ERR9081488	ERR9081489	ERR9081490
AT1G01140;A5:1:65652-65733:65652-65739:-	0.00286600972822701	0.00224545210261237	0.00235172587680247	0.00222847119825385	0	0.00265893465177392
AT1G01160;SE:1:72669-72915:73016-73087:+	0.00862375107406383	0.00186779474984752	0.00329029938696683	0.00367569681061352	0.000734456612669267	0.0103335968564619
AT1G01170;A3:1:74455-74661:74449-74661:-	0.953745082807384	0.974549955626305	0.972982075204205	0.96297551899998	0.969042329376111	0.964817937385287
AT1G01220;A5:1:92089-92270:92070-92270:+	0.214593234605986	0.266149994099397	0.290410332422112	0.163268519962973	0.243945383926467	0.181923744329969
AT1G01220;RI:1:91743:92070-92270:92501:+	0	0	0	0	0	0
AT1G01220;RI:1:91743:92070-92270:92933:+	0.410463909083926	0.0694935508194363	0.18971547267809	0.177293395297497	nan	0.466029113490251
AT1G01220;RI:1:91743:92089-92270:92501:+	0	0	0	0	0	0
AT1G01220;RI:1:91743:92089-92270:92933:+	1	1	0.276450096194205	1	0	1
AT1G01220;RI:1:91743:92501-92569:92933:+	1	1	1	1	nan	1
AT1G01220;RI:1:92270:92501-92569:92933:+	0.141565809414828	0.155378496691047	0.161446452882919	0.149045376555225	0.114416148365201	0.0956894516956621
AT1G01240;A3:1:100031-100111:100031-100657:+	0	0	0	0	0	0
AT1G01240;A5:1:100220-100657:100031-100657:+	0.0668341540569984	0.0457169272358524	0.0452595057228557	0.0388906654161711	0.0384085872116204	0.0592515701529717
AT1G01240;RI:1:99866:100031-100657:101987:+	0.138843613398275	0.103210784757163	0.118786926970311	0.129019022342769	0.13927835753182	0.126473206941707
AT1G01240;RI:1:99866:100220-100657:101987:+	0.69241644442408	0.706084835903701	0.739824916946596	0.785443198858926	0.802027048369942	0.69685691075288
AT1G01240;SE:1:100031-100111:100220-100657:+	0.0732134806527772	0.0299686722197194	0.0644039914918971	0.0785716091413478	0.0675724698856037	0.0510441692922238
AT1G01260;A3:1:109330-109406:109330-109413:+	0.522012700767229	0.544638213861365	0.568271684964635	0.561939417785053	0.563721221127353	0.42849336928347
AT1G01290;RI:1:114619:115339-115961:116407:+	0.171690706457998	0.128884935769446	0.156326737330573	0.144139308402171	0.14169594299327	0.155766730975291
AT1G01320;A3:1:123501-123579:123495-123579:-	1	0.995305788782637	0.991768995933049	0.999335260558928	0.993169285385703	0.999323123916791
AT1G01320;A3:1:125046-125134:125022-125134:-	0	0	0	0	0.00168137160334133	0
AT1G01355;A3:1:138778-138863:138778-138875:+	0	0.255451280728557	0	0	0	0
AT1G01355;RI:1:138875:138914-138989:139114:+	0.814506488347707	0.45728739185276	0.527007722780201	0	0	0
AT1G01370;A3:1:143676-143761:143676-143764:+	0.937223898782958	0.916956503455333	0.872400004309719	0.940357646056145	0.89238811363875	0.917737994933877
AT1G01370;RI:1:143489:143676-143764:143824:+	0.802961711210922	0.766631003572087	0.595892885087617	0.747534007304293	0.70741189531595	0.751794062027745
AT1G01380;A5:1:147539-147644:147528-147644:+	1	1	0.946188972886223	0.889629368807665	0.91260768986073	0.945654050749319
AT1G01380;RI:1:147452:147539-147644:148014:+	0.31099862217696	0.0732072134745803	0.182853737799629	0.0770208582689092	0.105563180731427	0.103272704779797
AT1G01448;A3:1:165656-165769:165656-165983:+	NA	NA	NA	NA	NA	NA
AT1G01448;RI:1:165449:165656-165769:166353:+	NA	NA	NA	NA	NA	NA
AT1G01490;A5:1:181422-181594:181422-182061:-	0.00581218857659431	0.00511572623233551	0.00278576243219014	0.00228741167405498	0.00289499824460397	0.00139866261259297
AT1G01490;RI:1:181347:181422-181594:182135:-	0.893231404900599	0.897377584266684	0.945521302715873	0.953763267386222	0.946000162030901	0.972086180706384
AT1G01490;RI:1:181347:181422-182061:182135:-	0.137030242664943	0.134613547016408	0.143680425469625	0.16583942086163	0.161002185363996	0.146772281324254
AT1G01490;RI:1:182061:182135-182253:182749:-	0.691985708847061	0.710939308726314	0.711039501965154	0.762122028252957	0.734945475134965	0.716451574296938
AT1G01510_and_AT1G01520;RI:1:191138:191258-191341:191475:+	0	0.70226935902186	0	0.221201200378201	0	0
AT1G01510_and_AT1G01520;RI:1:191780:191889-191967:192026:+	0	0	0	0.719388943549593	0.148452911521882	0
AT1G01510_and_AT1G01520;RI:1:191780:191889-191967:192436:+	nan	nan	0.743158852309886	1	nan	1
AT1G01510_and_AT1G01520;RI:1:191780:192026-192107:192436:+	nan	nan	1	0.271849443294906	0	1
AT1G01510_and_AT1G01520;RI:1:191967:192026-192107:192436:+	0	0	0.0876654505478829	0	0	0
AT1G01540;RI:1:197775:197904-197974:198183:+	0.072033511834962	0.0883604236115724	0.0752818977315379	0.0659741641111779	0.0622049747103001	0.0775648168751796
AT1G01560;RI:1:203267:203599-203760:203943:+	0	0	0	0	0	0
AT1G01560;RI:1:203267:203943-204029:204335:+	nan	nan	nan	nan	nan	nan
AT1G01640;A3:1:231928-232398:231908-232398:-	0.982272411304043	0.992390771710739	0.966486900133089	0.949497564291843	0.986806348110231	0.93239526221681
AT1G01650;A3:1:237303-237504:237023-237504:-	0.00805500329284411	0.00946508099844723	0.00589146669952684	0.00931582991609582	0.00965121730633195	0.0132832598349454
AT1G01650;A5:1:237023-237220:237023-237504:-	0.010173904266985	0.0232887235533056	0.0216268573715667	0.00329653978902945	0.0096721026088084	0.00869751524563294
AT1G01650;RI:1:236673:236784-236865:237023:-	0.0175813994753692	0.0232887235533056	0.0216268573715667	0.0183315039543506	0.0308059642902153	0.0377719277542535
AT1G01670;AF:1:245264-245630:245676:245264-245877:246054:-	0.657691683080088	0	0	0	0.742005669337186	0.758949554505099
AT1G01690;A3:1:249306-249540:249306-249543:+	0.413149439529952	0.489239151283862	0.513914489523349	0.343895656089893	0.730429925735608	0.632935206298133
AT1G01690;A3:1:249930-250014:249930-250017:+	0.921434849026823	0.576870781486011	0.758155980852904	0.656104343910107	0.676937651853173	0.414471849281925
AT1G01700;A3:1:260603-260670:260582-260670:-	0	0	0	0	0	0
AT1G01700;RI:1:259690:260034-260118:260417:-	0	0	0.2013193058273	0	0	0
AT1G01700;RI:1:260118:260417-260508:260582:-	0	0	0	0	0	0
AT1G01740;A3:1:272555-272651:272531-272651:-	0.663235416377633	0.761914340649109	0.765096430617998	0.625711684015622	0.779872635434238	0.57098283251466
AT1G01740;A3:1:274289-274384:274249-274384:-	0.520686767586513	0.561151672328205	0.566749792919348	0.625711684015622	0.689324644042239	0.57098283251466
AT1G01740;A5:1:274083-274167:274083-274171:-	0.66247223637704	0.698727198322816	0.607655602030799	0.698926191966818	0.738984368368619	0.769462083930183
AT1G01800;A5:1:293756-294055:293752-294055:+	0	0.00273881407010083	0.00124591992140884	0	0.00102670842351545	0.00342276240000386
AT1G01860;RI:1:305785:305934-306045:306287:-	0.628484329540227	0.87958138363176	1	0.520460314979815	1	0.851542872926723
AT1G01860;RI:1:305785:305934-306045:306310:-	0	0	0	0.0228013692341055	0	0.0148713428030257
AT1G01880_and_AT1G01890;A5:1:308318-308397:308318-308400:-	1	1	0.901673326596142	1	1	1
AT1G01910;A3:1:313452-313567:313418-313567:-	0.119054413163774	0.0627393276408864	0.116417979071499	0.0745366086442825	0.0912782982424641	0.114785079449053
AT1G01910;SE:1:314802-314891:315015-315577:-	0.977166001026807	1	0.993259428136801	1	1	0.967069764219665
AT1G01920;A3:1:316440-316523:316440-316539:+	0.0610253211465294	0.0835017912858602	0.0318635981054976	0.062483248596237	0.0391188558527518	0.0382185685075421
AT1G01920;A3:1:318201-318296:318201-318362:+	0	0.00214617789988127	0.0303957079357055	0.0122513103838015	0.00546003651128747	0.00945253237836987
AT1G01920;RI:1:318565:318813-318986:319101:+	0.160673654785873	0.121741171273159	0.100236539608685	0.0817610156671989	0.0868179594416324	0.0952920395414232
AT1G01950;A5:1:328555-328898:328504-328898:+	1	1	1	1	1	1
AT1G01950;RI:1:325913:326013-326106:326228:+	0	0.0131430824208666	0.00438993868150301	0	0.00430205132830656	0.00634814961971556
AT1G02010;RI:1:347824:348127-348212:348267:+	0.9282461025948	0	0.357818136840586	0.922570372807297	0.323940659657209	0.564746247319514
AT1G02010;RI:1:348880:348976-349067:349099:+	0.00976304461567382	0.0758394721514567	0.0577840268297026	0.016299332263036	0.198513218933113	0.0610209650359232
AT1G02010;RI:1:351412:351601-351737:351819:+	1	1	1	1	1	1
AT1G02010;RI:1:351412:351632-351729:351819:+	0.18861311507274	0.249599767479117	0.197104048593517	0.109386978962301	0.110473880153561	0.155930673885925
AT1G02080;A3:1:374922-375122:374922-375125:+	0.0509289623034023	0.0326632628231405	0.0753169503329823	0.0722968714111416	0.0275093791187312	0.0498877793755964
AT1G02080;A3:1:380003-380086:380003-380089:+	0.181415263131423	0.187979658463226	0.123685008420823	0.218856094511369	0.140340133392694	0.205247378964596
AT1G02090;A3:1:387672-388268:387655-388268:-	0.763630837226555	0.78685470639914	0.796118498911562	0.729880170762929	0.757672956704788	0.739645751142931
AT1G02090;RI:1:387584:387655-388268:388406:-	0.213182330876944	0.25161833307573	0.255360639518848	0.203362664580473	0.215220831805399	0.18732989870193
AT1G02090;RI:1:387584:387672-388268:388406:-	0.0773764823004152	0.0834729264989111	0.0807327701104768	0.0863196650691887	0.0806386380153755	0.0750502044533152
AT1G02100;A5:1:392076-392262:392072-392262:+	0.011748123189336	0.020383142674621	0.0247389169845859	0.035664439450897	0.0315499848974933	0.042487332914623
AT1G02120;A3:1:398713-398905:398713-399011:+	0.865208523253413	0.915713786037553	0.935900582896916	0.962285525493851	0.915058068382803	0.966264862266757
AT1G02120;RI:1:398905:398966-399068:399110:+	0.104124827989673	0.0982992795245977	0.112196312698442	0.122767892168751	0.104944998525848	0.107759833980102
AT1G02145;A3:1:405110-405230:405110-405242:+	0.975250897604751	0.991671690382131	0.996913141126867	1	1	1
AT1G02145;RI:1:404757:404842-404912:404953:+	0.0684471653278872	0.0857125084272162	0.0838000125297221	0.0617135332871869	0.0969635572755888	0.0670810148196375
AT1G02190;A3:1:416435-416731:416435-416743:+	0	0	0	0	0	0
AT1G02205;A3:1:421633-421720:421633-421735:+	0.140251120955559	0.428580629841291	0.359780491771466	0.305126027460684	0.202106921520737	0.306336523260819
AT1G02205;RI:1:419297:419529-419675:419894:+	0.330458729409391	0.388209422854311	0.445323514514333	0.27205800651115	0.381034889642409	0.410234686722691
AT1G02205;RI:1:419297:419894-420514:420889:+	0.0710764037147737	0.0305376324900509	0.0287382099342392	0.121111097374281	0.0650970444657821	0.0308435019744025
AT1G02260;RI:1:441398:442620-442718:442972:-	0.391659043903646	0.352352720275025	0.287850238093978	0.246011625479359	0.294519802828379	0.294334958363076
AT1G02270;RI:1:445648:445752-445844:445942:-	0	0	0	0.00335713208552346	0	0.0024050067630119
AT1G02280;A3:1:450258-450361:450251-450361:-	0.811747669951857	0.831932903152407	0.81998832336108	0.812287937133135	0.840221536617574	0.816685992869406
AT1G02410;A5:1:491114-491234:491006-491234:+	0	0.00526446937811023	0	0.0471854226279328	0	0
AT1G02410;RI:1:490925:491114-491234:491379:+	1	0.94777167446314	1	0.640998935062199	1	1
AT1G02440;SE:1:496899-496972:497091-497165:-	1	1	1	1	1	1
AT1G02500;A3:1:518378-519033:518378-519036:+	0.22555156446225	0.237606610776771	0.243993265530046	0.244624981550361	0.222807731134757	0.225828180564073
AT1G02520;AF:1:523536:523675-524125:523703:523876-524125:+	1	1	0.99158388205778	0.985288849914767	0.94553207454775	0.99079775228696
AT1G02530;RI:1:533079:533345-533453:533716:+	0	0	0	0	0	1
AT1G02610;RI:1:553019:553261-553395:553490:-	0.0877045891000959	0.0642271555652836	0.0821790452385806	0.0759685424385957	0.0764291304698921	0.0706043927984596
AT1G02630;RI:1:560610:561320-561453:561695:-	1	1	1	nan	1	0
AT1G02650;RI:1:568558:568739-568832:569223:+	0	0	0.0271897332351169	0	0.0153212557168865	0
AT1G02670;A5:1:577941-577979:577906-577979:+	0	0	0	0	0.0476448058032253	0
AT1G02670;A5:1:578079-578181:578052-578181:+	0	0	0	0	0.0476448058032253	0
AT1G02670;RI:1:576850:576912-576994:577592:+	0.208554688685832	0.234254816509099	0.25754200508258	0.113688209083266	0.175619057048692	0.107591283387709
AT1G02670;RI:1:579879:579967-580050:580130:+	0.259506094043971	0.346363545572895	0.281345269556635	0.308422394489654	0.184650195365253	0.154976321929872
AT1G02690;A3:1:585685-585776:585685-585779:+	0	0.0739967392577873	0	0	0.0203349166658611	0
AT1G02840;A3:1:626828-626913:626828-626917:+	0.913077671585439	0.922029771914523	0.912545759902867	0.915753245114304	0.906031079800436	0.912862098783049
AT1G02840;A3:1:628469-628777:628469-628935:+	0.347453822001582	0.320590166870379	0.34666378585883	0.321686444563107	0.312828979167865	0.288751038948376
AT1G02840;A3:1:628469-628777:628469-629288:+	0.167601993920149	0.155327549417562	0.167442672367898	0.181949550101598	0.200636925152383	0.181868284394222
AT1G02840;A3:1:628469-628935:628469-629288:+	0.274388755991101	0.280425524667396	0.27485567469781	0.319262699641749	0.355398690231008	0.353821560656278
AT1G02850;A3:1:631858-631928:631858-632009:+	0.22454224970867	0.248450202366506	0.228347207259456	0.267217977566404	0.24819312754842	0.223352175302184
AT1G02850;A3:1:632806-632881:632806-632884:+	0.157954283905043	0.188866626289779	0.154570833529645	0.119536007255656	0.133965236407188	0.146149804376937
AT1G02850;RI:1:631603:631858-631928:632043:+	0.809246784326252	0.765156083335896	0.783738447838815	0.774256912251032	0.795842886375626	0.803761570596138
AT1G02850;RI:1:631603:631858-632009:632043:+	0.551252792289881	0.518557395890263	0.517472731902856	0.555698529409663	0.562727674653912	0.540842560570645
AT1G02850;RI:1:632528:632615-632716:632806:+	0.104944910056323	0.105575743999469	0.112171752034543	0.122728011705414	0.124968807147334	0.109312969719898
AT1G02860;A3:1:636886-636978:636886-636984:+	0.992669940831532	0.984073839544672	1	0.996148140487774	0.999043127529802	0.998577216419482
AT1G02880;A3:1:644261-644350:644256-644350:-	0.345592671421649	0.334040436798745	0.39989108299674	0.292964784641314	0.328678917980171	0.327321481695157
AT1G02880;A5:1:643949-644142:643949-644160:-	0.066120153808107	0.0278374094359117	0.102438670983283	0.0865288500260017	0.0788024384172401	0.0489070556998792
AT1G02880;RI:1:643877:643949-644142:644256:-	0.370292398657687	0.629525708950639	0.200808287890182	0.109159546797351	0.232774129724068	0.378906454308488
AT1G02880;RI:1:643877:643949-644160:644256:-	0.059994763197322	0.0646678679076056	0.0465625924516071	0.0153903307918939	0.0353781733206224	0.0432727102496833
AT1G02880;RI:1:643877:643949-644160:644261:-	0.13915064959204	0.243830322979224	0.151401277052744	0.268183801187262	0.27105519933423	0.188895810824824
AT1G02890;SE:1:646310-646406:646489-646567:-	0.999030244523053	1	0.996127086408699	0.999133680440991	0.995062909579728	1
AT1G02910;RI:1:656134:656234-656317:656505:-	0.0406290107557737	0.0266595904198118	0.0482773559958218	0.0349502192222337	0.0502337524358077	0.0299188954975581
AT1G02950;A3:1:666262-666351:666256-666351:-	0.0780992047303329	0.13241792383631	0.0734406532007045	0.0440754665757306	0.0703466344921247	0.0792257773270177
AT1G02950;A5:1:665777-665858:665777-665862:-	0	0	0	0	0	0
AT1G02960;A3:1:667464-667541:667437-667541:-	0.782187510435593	0.641101938863324	0.732180821368193	0.721386944502639	0.705545071453331	0.769318442491805
AT1G02960;RI:1:667151:667281-667373:667437:-	0.37881211062634	0.112544991603708	0.217028573162097	0.204873890055986	0.308341376018511	0.194480964049362
AT1G02960;RI:1:667151:667281-667373:667464:-	0.276785460866887	0.274932604138694	0.280507067788679	0.331877640924612	0.27729958879987	0.248344071470358
AT1G02960;RI:1:667151:667281-667373:667641:-	0.761200215303397	0.837389614572632	0.630482970945741	0.772763046891784	0.775759584804389	0.974986291604635
AT1G02960;RI:1:667151:667437-667541:667641:-	0.717395802996044	0.796439352495508	0.721071675018283	0.71357481578826	0.707588996634396	0.850124379471496
AT1G02960;RI:1:667151:667464-667541:667641:-	0.491730275834594	0.472743047985066	0.422504227219294	0.372638638622788	0.528959404615188	0.571170722562482
AT1G02960;RI:1:667373:667437-667541:667641:-	0.326890271046706	0.0878839414460161	0.295759600337065	0.158787785881652	0.237704525418445	0.0339418574887122
AT1G02960;RI:1:667373:667464-667541:667641:-	0.104068365272961	0.0619307466018627	0.143227423335618	0.079834509024047	0.110754945295862	0.0111640059434938
AT1G02990;A3:1:682092-682243:681921-682243:-	0.0270939066079828	0.0546261860490393	0.016829865279817	0.0203232852314591	0.0123460990542877	0.0588214961634568
AT1G02990;A3:1:686605-686679:686597-686679:-	0.995964539133468	0.988975669142144	0.98490661788899	0.961665812919645	0.990010052595653	0.990567229682622
AT1G02990;A5:1:687009-687107:687009-687115:-	0.984021764693306	0.919973725983907	0.901671803379937	0	0	0.977481194476587
AT1G02990;RI:1:686844:687009-687107:687315:-	0	0	0	nan	nan	0
AT1G02990;RI:1:686844:687009-687115:687315:-	0	0	0	0	0	0
AT1G02990;SE:1:682892-683023:683077-683175:-	0.004035460866532	0.0110243308578556	0.0150933821110101	0.0383341870803554	0.00998994740434749	0.00943277031737812
AT1G03010;AF:1:693190:693571-694117:693934:694038-694117:+	0.879817118182612	0.745780540838039	0.611766757092694	1	0.71769104098306	0.421399073527142
AT1G03040;A3:1:705656-706101:705641-706101:-	0.861629684245192	0.918261494575757	0.879533743379103	0.923342952255933	0.92274882284416	0.952806128896873
AT1G03055;RI:1:710695:710801-710955:711016:-	0	0	0	0	0	0.110733769911856
AT1G03060;A3:1:726347-726710:726344-726710:-	0.48490496243519	0.559413076959789	0.605232876345911	0.393611659277765	0.454367710527204	0.478537337269651
AT1G03060;RI:1:715660:718415-718503:718662:-	0.849726761004803	0.878511601255053	0.812540165579924	0.913370651308646	0.864961772574566	0.953758464175925
AT1G03070;A5:1:730056-730140:730023-730140:+	0.114120695018346	0.0422395033114319	0	0	0.506925517152628	0.439514038076895
AT1G03070;RI:1:729830:730023-730140:730415:+	0.0796008606344719	0.1184900684753	0.0799647878266486	0.315168041715549	0.0712232469750987	0.203122840046606
AT1G03070;RI:1:729830:730056-730140:730415:+	0.401682777768373	0.752954959486233	1	1	0.0694122523936028	0.245315419167627
AT1G03080;A3:1:737437-737562:737420-737562:-	0.700083879508925	0.677100772370666	0.743896381898232	0.706430363157257	0.710093547067495	0.667194274669938
AT1G03080;RI:1:737233:737420-737562:737624:-	0.562874347078822	0.467775292005146	0.575372111409784	0.451230071718726	0.518257815112464	0.43110152922914
AT1G03080;RI:1:737233:737437-737562:737624:-	0.355520159172196	0.295346369633591	0.318100290814038	0.254678882221297	0.305174990668011	0.274306687671866
AT1G03090;SE:1:741065-741148:741207-741509:+	0.947534587968328	0.931143472474585	0.955942608378533	0.974204377170563	0.959552652413382	0.956890768496583
AT1G03120;A5:1:752712-752982:752660-752982:+	0	0.34632398900265	0	0	0	0
AT1G03160;A5:1:764866-765025:764831-765025:+	0.966435575717635	0.942636931959777	0.960321401616794	0.955455895175418	0.943336828195485	0.959747049447202
AT1G03160;A5:1:764931-765025:764831-765025:+	0.144970940976968	0.0238488718745407	0.042485293194776	0	0.0271376497135914	0.136435363056059
AT1G03160;A5:1:764931-765025:764866-765025:+	0.00585405129793373	0.0014845454256392	0.0018299423987112	0	0.00167273775031752	0.00658271040782061
AT1G03160;SE:1:763430-763980:764066-764157:+	0.988482637106322	0.987759619611772	0.971291158961476	1	1	0.993099182081617
AT1G03180;A3:1:774153-774224:774153-774231:+	0.143330917060587	0.189935280933711	0.274065775411096	0.445480085636919	0.375331220395287	0.228522672004453
AT1G03180;A3:1:774153-774224:774153-774247:+	1	0.891695979137607	0.810214932074443	1	1	0.44000515321058
AT1G03180;A3:1:774153-774231:774153-774247:+	1	0.972310279304402	0.918751149440062	1	1	0.726220512991512
AT1G03180;RI:1:773358:773691-774096:774153:+	0.433463441493782	0.266752388428702	0.647508938567662	0.360483700335719	0.108563682989074	0.203376270194511
AT1G03200_and_AT1G03210;RI:1:783318:783596-783681:783842:+	0.162018186270671	0.168951897882883	0.153947171483368	0.145920115164524	0.171731795249665	0.149677018489609
AT1G03250;A3:1:794198-794328:794180-794328:-	0.0310277043614151	0.0231137847740164	0.0319024938207774	0.0210377946357122	0.0242872935712099	0.0067878706720695
AT1G03280;A3:1:803117-803201:803117-803543:+	0.334756440860773	0.468616643427187	0.449676956005836	0.663883380459602	0.401429965963316	0.744554379722426
AT1G03280;A3:1:803117-803201:803117-803565:+	0.0292345198092733	0.0280523061848562	0.028786401566996	0.0235125069245296	0.0265201416926907	0.0373774531786975
AT1G03280;A3:1:803117-803543:803117-803565:+	0.0564664793414473	0.0316905718577632	0.0350038078200861	0.0120439259653285	0.039035642527095	0.0131464478648371
AT1G03290;A3:1:808822-808913:808822-808979:+	0.481524470539021	0.57378994686078	0.685797936863144	0.549058134889604	0.380182411179226	0.42179929567928
AT1G03290;A5:1:807631-807951:807510-807951:+	0.869303559568389	0.89936781082383	0.876435964012624	0.844917335316921	0.88497786759984	0.871978090243293
AT1G03290;RI:1:808532:808822-808913:809214:+	0.753627257200312	0.707140785847361	0.655683954911868	0.75971767202763	0.781675146211919	0.786688130604121
AT1G03290;RI:1:808532:808822-808979:809214:+	0.739643507742107	0.764744360384527	0.806068803650722	0.793802162559005	0.687118249228976	0.729025733788639
AT1G03290;SE:1:807510-807592:807631-807951:+	0.0770509871879002	0.11747947119682	0.0459824776397856	0.0805845556381691	0.0592155467314097	0.0759718417779308
AT1G03310;A5:1:813604-813929:813581-813929:+	0.626561028015829	0.476387858190619	0.632860896491597	0.529361044633384	0.560953660162562	0.510292848791691
AT1G03370;RI:1:833694:833956-834254:834419:+	0.0872851978669001	0.111622952468523	0.111517742380883	0.127585067805187	0.126801315200068	0.102638961887445
AT1G03430;RI:1:848998:849070-849179:849621:+	0.0574606411264061	0.112520469817607	0.0936359688144897	0.0938992459340808	0.0908583981148006	0.069881612354975
AT1G03457;A3:1:862640-862753:862613-862753:-	0.279067547522149	0.247550211694637	0.267568066332232	0.258796227022975	0.261392065405869	0.299013441798971
AT1G03470;A3:1:867520-867630:867511-867630:-	0.645559628803772	0.62217215819645	0.600895006035837	0.544103183141751	0.50404856150931	0.558511206033725
AT1G03470;A5:1:867520-867626:867520-867630:-	0.0486938513392163	0	0	0.00843040112951617	0.00544649865841206	0
AT1G03470;RI:1:867409:867520-867626:867733:-	0.661822723117841	1	1	0.94849659096483	0.964786881357672	1
AT1G03470;RI:1:867409:867520-867630:867733:-	0.0910521185130765	0.107604553855099	0.111273946446	0.135378814650619	0.130467402911249	0.0976230601294451
AT1G03610;RI:1:902170:902347-902425:903070:+	0.0556258564223278	0.0459761175303131	0.0414083496372223	0.0421118704294377	0.0594540357347739	0.0366939538640151
AT1G03620;A3:1:906361-907128:906023-907128:-	0	0	0.662801289170393	0	0.0882091335109804	0
AT1G03620;A3:1:906361-907128:906356-907128:-	0.333797509444259	0.274817964318069	0.686132604948087	0.0638342578584636	0.18821386235122	0
AT1G03620;A5:1:905784-905911:905784-905943:-	0.107196509846031	0.0489246762281514	0.0419146272933458	0.0197791221349459	0.0510807652078127	0.0587110785985307
AT1G03620;A5:1:906023-906135:906023-906314:-	0.396924806255536	0.315712964100684	0.40419882311044	0.620948358116149	0.721105451664648	0.473573094555106
AT1G03620;AF:1:906023-906135:906803:906023-907128:907511:-	1	1	1	nan	1	1
AT1G03620;AF:1:906023-906314:906803:906023-907128:907511:-	1	1	1	1	1	1
AT1G03620;AF:1:906023-906314:906846:906023-907128:907511:-	nan	1	nan	1	nan	1
AT1G03620;RI:1:905667:905784-905911:906023:-	0	0	0.593363989096535	0	0	0
AT1G03620;RI:1:905667:905784-905943:906023:-	0	0	0.0884331738203512	0	0	0
AT1G03620;RI:1:905667:905784-905943:906653:-	0.476636951189038	0.581855227173846	1	1	1	1
AT1G03620;RI:1:905943:906023-906314:906361:-	0	0	0.791946976024181	0	0.431562242911667	nan
AT1G03620;SE:1:906023-906135:906356-907128:-	0.0440783346654006	0	0	0.437789553353402	0.455694570834437	0.486698798469087
AT1G03620;SE:1:906023-906314:906356-907128:-	0.0368122123463362	0.425026962288547	0.531698266849678	0	0.114777204956809	0.268286255950991
AT1G03620;SE:1:906023-906314:906361-907128:-	0.0405401699244082	0.218832274493119	0.340537772920571	0.0504195887519575	0.113023766767643	0
AT1G03630;A3:1:907947-908033:907947-908039:+	0.604713793994552	0.650893670025084	0.689032203173952	0.682370063043303	0.573804744436071	0.597964009103973
AT1G03720;A5:1:925208-925279:925208-925303:-	nan	nan	nan	nan	nan	nan
AT1G03770;A3:1:944982-945111:944982-945117:+	0.281241084114577	0.421512745512468	0.349338800225319	0.229608073927215	0.322852534296436	0.409937846234002
AT1G03770;A5:1:947019-947123:947001-947123:+	0	0	0.00394075132411712	0.0197956341770595	0.00424484586703266	0
AT1G03770;RI:1:945111:945168-945472:945530:+	0.014878942077226	0	0.00897980069921391	0	0.0207684195881796	0.00561986731169054
AT1G03770;RI:1:945472:945530-945780:945861:+	0.0193959240582382	0.0141922896462223	0.0468447659484683	0.021401712944659	0.023692554145207	0.0108207619727666
AT1G03780;A3:1:948640-948697:948595-948697:-	0.00897100132433026	0.00322196505335455	0.0269725208523716	0.00417110726227694	0.0153095793486188	0.0233197669451529
