	ERR9081487	ERR9081489
AT1G01640;A3:1:231928-232398:231908-232398:-	0.966486900133089	0.986806348110231
AT1G01650;A3:1:237303-237504:237023-237504:-	0.00589146669952684	0.00965121730633195
AT1G01650;A5:1:237023-237220:237023-237504:-	0.0216268573715667	0.0096721026088084
AT1G01650;RI:1:236673:236784-236865:237023:-	0.0216268573715667	0.0308059642902153
AT1G01670;AF:1:245264-245630:245676:245264-245877:246054:-	0	0.742005669337186
AT1G01690;A3:1:249306-249540:249306-249543:+	0.513914489523349	0.730429925735608
AT1G01690;A3:1:249930-250014:249930-250017:+	0.758155980852904	0.676937651853173
AT1G01700;A3:1:260603-260670:260582-260670:-	0	0
AT1G01700;RI:1:259690:260034-260118:260417:-	0.2013193058273	0
AT1G01700;RI:1:260118:260417-260508:260582:-	0	0
AT1G01740;A3:1:272555-272651:272531-272651:-	0.765096430617998	0.779872635434238
AT1G01740;A3:1:274289-274384:274249-274384:-	0.566749792919348	0.689324644042239
AT1G01740;A5:1:274083-274167:274083-274171:-	0.607655602030799	0.738984368368619
AT1G01800;A5:1:293756-294055:293752-294055:+	0.00124591992140884	0.00102670842351545
AT1G01860;RI:1:305785:305934-306045:306287:-	1	1
AT1G01860;RI:1:305785:305934-306045:306310:-	0	0
AT1G01880_and_AT1G01890;A5:1:308318-308397:308318-308400:-	0.901673326596142	1
AT1G01910;A3:1:313452-313567:313418-313567:-	0.116417979071499	0.0912782982424641
AT1G01910;SE:1:314802-314891:315015-315577:-	0.993259428136801	1
AT1G01920;A3:1:316440-316523:316440-316539:+	0.0318635981054976	0.0391188558527518
AT1G01920;A3:1:318201-318296:318201-318362:+	0.0303957079357055	0.00546003651128747
AT1G01920;RI:1:318565:318813-318986:319101:+	0.100236539608685	0.0868179594416324
AT1G01950;A5:1:328555-328898:328504-328898:+	1	1
AT1G01950;RI:1:325913:326013-326106:326228:+	0.00438993868150301	0.00430205132830656
AT1G02010;RI:1:347824:348127-348212:348267:+	0.357818136840586	0.323940659657209
AT1G02010;RI:1:348880:348976-349067:349099:+	0.0577840268297026	0.198513218933113
AT1G02010;RI:1:351412:351601-351737:351819:+	1	1
AT1G02010;RI:1:351412:351632-351729:351819:+	0.197104048593517	0.110473880153561
AT1G02080;A3:1:374922-375122:374922-375125:+	0.0753169503329823	0.0275093791187312
AT1G02080;A3:1:380003-380086:380003-380089:+	0.123685008420823	0.140340133392694
AT1G02090;A3:1:387672-388268:387655-388268:-	0.796118498911562	0.757672956704788
AT1G02090;RI:1:387584:387655-388268:388406:-	0.255360639518848	0.215220831805399
AT1G02090;RI:1:387584:387672-388268:388406:-	0.0807327701104768	0.0806386380153755
AT1G02100;A5:1:392076-392262:392072-392262:+	0.0247389169845859	0.0315499848974933
AT1G02120;A3:1:398713-398905:398713-399011:+	0.935900582896916	0.915058068382803
AT1G02120;RI:1:398905:398966-399068:399110:+	0.112196312698442	0.104944998525848
AT1G02145;A3:1:405110-405230:405110-405242:+	0.996913141126867	1
AT1G02145;RI:1:404757:404842-404912:404953:+	0.0838000125297221	0.0969635572755888
AT1G02190;A3:1:416435-416731:416435-416743:+	0	0
AT1G02205;A3:1:421633-421720:421633-421735:+	0.359780491771466	0.202106921520737
AT1G02205;RI:1:419297:419529-419675:419894:+	0.445323514514333	0.381034889642409
AT1G02205;RI:1:419297:419894-420514:420889:+	0.0287382099342392	0.0650970444657821
AT1G02260;RI:1:441398:442620-442718:442972:-	0.287850238093978	0.294519802828379
AT1G02270;RI:1:445648:445752-445844:445942:-	0	0
AT1G02280;A3:1:450258-450361:450251-450361:-	0.81998832336108	0.840221536617574
AT1G02410;A5:1:491114-491234:491006-491234:+	0	0
AT1G02410;RI:1:490925:491114-491234:491379:+	1	1
AT1G02440;SE:1:496899-496972:497091-497165:-	1	1
AT1G02500;A3:1:518378-519033:518378-519036:+	0.243993265530046	0.222807731134757
AT1G02520;AF:1:523536:523675-524125:523703:523876-524125:+	0.99158388205778	0.94553207454775
AT1G02530;RI:1:533079:533345-533453:533716:+	0	0
AT1G02610;RI:1:553019:553261-553395:553490:-	0.0821790452385806	0.0764291304698921
AT1G02630;RI:1:560610:561320-561453:561695:-	1	1
AT1G02650;RI:1:568558:568739-568832:569223:+	0.0271897332351169	0.0153212557168865
AT1G02670;A5:1:577941-577979:577906-577979:+	0	0.0476448058032253
AT1G02670;A5:1:578079-578181:578052-578181:+	0	0.0476448058032253
AT1G02670;RI:1:576850:576912-576994:577592:+	0.25754200508258	0.175619057048692
AT1G02670;RI:1:579879:579967-580050:580130:+	0.281345269556635	0.184650195365253
AT1G02690;A3:1:585685-585776:585685-585779:+	0	0.0203349166658611
AT1G02840;A3:1:626828-626913:626828-626917:+	0.912545759902867	0.906031079800436
AT1G02840;A3:1:628469-628777:628469-628935:+	0.34666378585883	0.312828979167865
AT1G02840;A3:1:628469-628777:628469-629288:+	0.167442672367898	0.200636925152383
AT1G02840;A3:1:628469-628935:628469-629288:+	0.27485567469781	0.355398690231008
AT1G02850;A3:1:631858-631928:631858-632009:+	0.228347207259456	0.24819312754842
AT1G02850;A3:1:632806-632881:632806-632884:+	0.154570833529645	0.133965236407188
AT1G02850;RI:1:631603:631858-631928:632043:+	0.783738447838815	0.795842886375626
AT1G02850;RI:1:631603:631858-632009:632043:+	0.517472731902856	0.562727674653912
AT1G02850;RI:1:632528:632615-632716:632806:+	0.112171752034543	0.124968807147334
AT1G02860;A3:1:636886-636978:636886-636984:+	1	0.999043127529802
AT1G02880;A3:1:644261-644350:644256-644350:-	0.39989108299674	0.328678917980171
AT1G02880;A5:1:643949-644142:643949-644160:-	0.102438670983283	0.0788024384172401
AT1G02880;RI:1:643877:643949-644142:644256:-	0.200808287890182	0.232774129724068
AT1G02880;RI:1:643877:643949-644160:644256:-	0.0465625924516071	0.0353781733206224
AT1G02880;RI:1:643877:643949-644160:644261:-	0.151401277052744	0.27105519933423
AT1G02890;SE:1:646310-646406:646489-646567:-	0.996127086408699	0.995062909579728
AT1G02910;RI:1:656134:656234-656317:656505:-	0.0482773559958218	0.0502337524358077
AT1G02950;A3:1:666262-666351:666256-666351:-	0.0734406532007045	0.0703466344921247
AT1G02950;A5:1:665777-665858:665777-665862:-	0	0
AT1G02960;A3:1:667464-667541:667437-667541:-	0.732180821368193	0.705545071453331
AT1G02960;RI:1:667151:667281-667373:667437:-	0.217028573162097	0.308341376018511
AT1G02960;RI:1:667151:667281-667373:667464:-	0.280507067788679	0.27729958879987
AT1G02960;RI:1:667151:667281-667373:667641:-	0.630482970945741	0.775759584804389
AT1G02960;RI:1:667151:667437-667541:667641:-	0.721071675018283	0.707588996634396
AT1G02960;RI:1:667151:667464-667541:667641:-	0.422504227219294	0.528959404615188
AT1G02960;RI:1:667373:667437-667541:667641:-	0.295759600337065	0.237704525418445
AT1G02960;RI:1:667373:667464-667541:667641:-	0.143227423335618	0.110754945295862
AT1G02990;A3:1:682092-682243:681921-682243:-	0.016829865279817	0.0123460990542877
AT1G02990;A3:1:686605-686679:686597-686679:-	0.98490661788899	0.990010052595653
AT1G02990;A5:1:687009-687107:687009-687115:-	0.901671803379937	0
AT1G02990;RI:1:686844:687009-687107:687315:-	0	nan
AT1G02990;RI:1:686844:687009-687115:687315:-	0	0
AT1G02990;SE:1:682892-683023:683077-683175:-	0.0150933821110101	0.00998994740434749
AT1G03010;AF:1:693190:693571-694117:693934:694038-694117:+	0.611766757092694	0.71769104098306
AT1G03040;A3:1:705656-706101:705641-706101:-	0.879533743379103	0.92274882284416
AT1G03055;RI:1:710695:710801-710955:711016:-	0	0
AT1G03060;A3:1:726347-726710:726344-726710:-	0.605232876345911	0.454367710527204
AT1G03060;RI:1:715660:718415-718503:718662:-	0.812540165579924	0.864961772574566
AT1G03070;A5:1:730056-730140:730023-730140:+	0	0.506925517152628
AT1G03070;RI:1:729830:730023-730140:730415:+	0.0799647878266486	0.0712232469750987
AT1G03070;RI:1:729830:730056-730140:730415:+	1	0.0694122523936028
AT1G03080;A3:1:737437-737562:737420-737562:-	0.743896381898232	0.710093547067495
AT1G03080;RI:1:737233:737420-737562:737624:-	0.575372111409784	0.518257815112464
AT1G03080;RI:1:737233:737437-737562:737624:-	0.318100290814038	0.305174990668011
AT1G03090;SE:1:741065-741148:741207-741509:+	0.955942608378533	0.959552652413382
AT1G03120;A5:1:752712-752982:752660-752982:+	0	0
AT1G03160;A5:1:764866-765025:764831-765025:+	0.960321401616794	0.943336828195485
AT1G03160;A5:1:764931-765025:764831-765025:+	0.042485293194776	0.0271376497135914
AT1G03160;A5:1:764931-765025:764866-765025:+	0.0018299423987112	0.00167273775031752
AT1G03160;SE:1:763430-763980:764066-764157:+	0.971291158961476	1
AT1G03180;A3:1:774153-774224:774153-774231:+	0.274065775411096	0.375331220395287
AT1G03180;A3:1:774153-774224:774153-774247:+	0.810214932074443	1
AT1G03180;A3:1:774153-774231:774153-774247:+	0.918751149440062	1
AT1G03180;RI:1:773358:773691-774096:774153:+	0.647508938567662	0.108563682989074
AT1G03200_and_AT1G03210;RI:1:783318:783596-783681:783842:+	0.153947171483368	0.171731795249665
AT1G03250;A3:1:794198-794328:794180-794328:-	0.0319024938207774	0.0242872935712099
AT1G03280;A3:1:803117-803201:803117-803543:+	0.449676956005836	0.401429965963316
AT1G03280;A3:1:803117-803201:803117-803565:+	0.028786401566996	0.0265201416926907
AT1G03280;A3:1:803117-803543:803117-803565:+	0.0350038078200861	0.039035642527095
AT1G03290;A3:1:808822-808913:808822-808979:+	0.685797936863144	0.380182411179226
AT1G03290;A5:1:807631-807951:807510-807951:+	0.876435964012624	0.88497786759984
AT1G03290;RI:1:808532:808822-808913:809214:+	0.655683954911868	0.781675146211919
AT1G03290;RI:1:808532:808822-808979:809214:+	0.806068803650722	0.687118249228976
AT1G03290;SE:1:807510-807592:807631-807951:+	0.0459824776397856	0.0592155467314097
AT1G03310;A5:1:813604-813929:813581-813929:+	0.632860896491597	0.560953660162562
AT1G03370;RI:1:833694:833956-834254:834419:+	0.111517742380883	0.126801315200068
AT1G03430;RI:1:848998:849070-849179:849621:+	0.0936359688144897	0.0908583981148006
AT1G03457;A3:1:862640-862753:862613-862753:-	0.267568066332232	0.261392065405869
AT1G03470;A3:1:867520-867630:867511-867630:-	0.600895006035837	0.50404856150931
AT1G03470;A5:1:867520-867626:867520-867630:-	0	0.00544649865841206
AT1G03470;RI:1:867409:867520-867626:867733:-	1	0.964786881357672
AT1G03470;RI:1:867409:867520-867630:867733:-	0.111273946446	0.130467402911249
AT1G03610;RI:1:902170:902347-902425:903070:+	0.0414083496372223	0.0594540357347739
AT1G03620;A3:1:906361-907128:906023-907128:-	0.662801289170393	0.0882091335109804
AT1G03620;A3:1:906361-907128:906356-907128:-	0.686132604948087	0.18821386235122
AT1G03620;A5:1:905784-905911:905784-905943:-	0.0419146272933458	0.0510807652078127
AT1G03620;A5:1:906023-906135:906023-906314:-	0.40419882311044	0.721105451664648
AT1G03620;AF:1:906023-906135:906803:906023-907128:907511:-	1	1
AT1G03620;AF:1:906023-906314:906803:906023-907128:907511:-	1	1
AT1G03620;AF:1:906023-906314:906846:906023-907128:907511:-	nan	nan
AT1G03620;RI:1:905667:905784-905911:906023:-	0.593363989096535	0
AT1G03620;RI:1:905667:905784-905943:906023:-	0.0884331738203512	0
AT1G03620;RI:1:905667:905784-905943:906653:-	1	1
AT1G03620;RI:1:905943:906023-906314:906361:-	0.791946976024181	0.431562242911667
AT1G03620;SE:1:906023-906135:906356-907128:-	0	0.455694570834437
AT1G03620;SE:1:906023-906314:906356-907128:-	0.531698266849678	0.114777204956809
AT1G03620;SE:1:906023-906314:906361-907128:-	0.340537772920571	0.113023766767643
AT1G03630;A3:1:907947-908033:907947-908039:+	0.689032203173952	0.573804744436071
AT1G03720;A5:1:925208-925279:925208-925303:-	nan	nan
AT1G03770;A3:1:944982-945111:944982-945117:+	0.349338800225319	0.322852534296436
AT1G03770;A5:1:947019-947123:947001-947123:+	0.00394075132411712	0.00424484586703266
AT1G03770;RI:1:945111:945168-945472:945530:+	0.00897980069921391	0.0207684195881796
AT1G03770;RI:1:945472:945530-945780:945861:+	0.0468447659484683	0.023692554145207
AT1G03780;A3:1:948640-948697:948595-948697:-	0.0269725208523716	0.0153095793486188
AT1G03780;SE:1:948816-948912:948992-949076:-	0.973027479147628	0.984690420651381
AT1G03780;SE:1:949621-949734:949796-949883:-	0.973027479147628	0.984690420651381
AT1G03830;SE:1:965736-965823:965888-965996:-	0.927537153057834	1
AT1G03840;A3:1:969711-969908:969705-969908:-	1	1
AT1G03850;A5:1:976501-977280:976501-977368:-	0.172280536972075	0.171758535783095
AT1G03860;A5:1:981160-981563:981160-981773:-	0.00622134009171408	0.0126905349941748
AT1G03860;RI:1:980778:980894-980987:981160:-	0.0189044939815175	0.0400044810594485
AT1G03905;A5:1:993951-994046:993631-994046:+	0.141965257215649	0.22685452522789
AT1G03905;RI:1:993400:993631-993706:993951:+	0.260209450688144	0.368261811974259
AT1G03905;RI:1:993400:993631-994046:994206:+	0	0.0835816905493235
AT1G03905;RI:1:993400:993951-994046:994206:+	0	0.237128000713463
AT1G03905;SE:1:993631-993706:993951-994046:+	0.319910744788203	0.334817161026786
AT1G03910;SE:1:997895-998169:998300-998420:+	0	0
AT1G03920;RI:1:1001116:1001301-1001436:1001747:+	0.101504169272565	0.394127103242019
AT1G03920;RI:1:1001436:1001747-1001809:1002067:+	0.276914830441384	0.411215320167973
AT1G03960;A3:1:1014237-1014334:1014237-1014414:+	1	1
AT1G03960;A3:1:1014543-1014621:1014543-1014635:+	0.8712179872138	0.967824969512595
AT1G03960;RI:1:1013652:1014237-1014334:1014543:+	0.0182999952136785	0
AT1G03960;RI:1:1017058:1017183-1017332:1017481:+	0.038467991544912	0.0659977637155986
AT1G03960;SE:1:1014543-1014621:1014676-1014767:+	0.533722100122808	0.415041575967308
AT1G03960;SE:1:1014543-1014635:1014676-1014767:+	0.144713870351213	0.0230443051348876
AT1G03980;RI:1:1020982:1021220-1021287:1021443:-	0	0.408440563383871
AT1G04053_and_AT1G01760;A5:1:276519-276623:276519-276706:-	0.454352847399718	0.462204431857216
AT1G04080;A3:1:1052775-1053096:1052775-1053327:+	0.008383049790592	0.0174136217165674
AT1G04080;A5:1:1053187-1053327:1052775-1053327:+	0.134538550736893	0.141546083028402
AT1G04120;A3:1:1065294-1065380:1065279-1065380:-	1	1
AT1G04120;RI:1:1068357:1068736-1068842:1070494:-	1	1
AT1G04140;A5:1:1076010-1076119:1076010-1076136:-	0.118106284072203	0.137644822378857
AT1G04160;RI:1:1095518:1095574-1095665:1095721:+	0.0789849402721028	0.094859544147797
AT1G04170;A5:1:1097286-1097399:1097120-1097399:+	0.00243760208218935	0
AT1G04200;RI:1:1112861:1112950-1113072:1113191:+	0.0665744316681743	0.0679537816231652
AT1G04200;RI:1:1113507:1113564-1113786:1114155:+	0.0665744316681743	0.0679537816231652
AT1G04230;A3:1:1127256-1127434:1127256-1127437:+	0.538278685285164	0.53535708043328
AT1G04260_and_AT1G04270;A5:1:1142100-1142576:1142100-1142579:-	1	0.999473503549931
AT1G04280;RI:1:1146141:1146374-1146523:1147091:-	0.0736112834396319	0.0816617963888934
AT1G04300;A3:1:1152971-1153036:1152947-1153036:-	0	0
AT1G04300;A3:1:1153345-1153718:1153288-1153718:-	1	1
AT1G04300;RI:1:1152879:1152947-1153036:1153345:-	0.672806624659868	0.85526976122379
AT1G04300;RI:1:1153036:1153124-1153234:1153345:-	0.0182487787190882	0.00936024121234984
AT1G04310;A5:1:1157139-1157546:1157139-1157651:-	0.610348563576199	0.570789666888772
AT1G04400;A3:1:1188073-1188187:1188006-1188187:-	0.106703992022701	0.125413788793685
AT1G04430;A5:1:1198637-1198788:1198326-1198788:+	0.00444088402789777	0.00786208744571449
AT1G04430;A5:1:1198681-1198788:1198326-1198788:+	0.000994944932148453	0.00671372790934006
AT1G04430;A5:1:1198681-1198788:1198637-1198788:+	0.182518507614649	0.460319976056715
AT1G04490;A3:1:1219371-1219794:1219352-1219794:-	0	nan
AT1G04490;A3:1:1219633-1219794:1219352-1219794:-	0	nan
AT1G04490;A3:1:1219633-1219794:1219371-1219794:-	nan	nan
AT1G04490;AF:1:1219906-1219999:1220137:1219906-1220829:1220899:-	0	0
AT1G04490;RI:1:1217690:1218181-1218282:1219633:-	nan	nan
AT1G04490;RI:1:1218282:1219352-1219579:1219633:-	0	0
AT1G04490;RI:1:1218282:1219352-1219794:1219980:-	0	1
AT1G04490;RI:1:1218282:1219371-1219794:1219980:-	nan	1
AT1G04490;RI:1:1218282:1219633-1219794:1219980:-	nan	1
AT1G04490;SE:1:1219352-1219579:1219633-1219794:-	0.65557059276687	1
AT1G04500;AF:1:1223181-1223272:1223402:1223181-1224194:1224372:-	0.348583177361711	1
AT1G04500;RI:1:1221956:1222081-1222174:1222365:-	0	0.277524312642574
AT1G04570;A3:1:1248003-1248117:1247992-1248117:-	0.294377564362685	1
AT1G04590;A3:1:1259228-1259358:1259219-1259358:-	0.0267727001430882	0.0301498992899389
AT1G04643;RI:1:2538664:2539064-2539113:2539548:-	NA	NA
AT1G04700;A3:1:1316437-1316612:1316437-1316679:+	1	0.753894817965427
AT1G04730;A3:1:1330607-1330680:1330590-1330680:-	1	1
AT1G04730;A5:1:1330346-1330474:1330346-1330508:-	1	1
AT1G04750;A3:1:1333160-1333237:1332730-1333237:-	0.00664072442097416	0.00967955797257054
AT1G04750;A5:1:1332730-1332849:1332730-1333237:-	0.00128998118055154	0.00193102356695175
AT1G04750;RI:1:1332589:1332730-1332849:1333160:-	1	1
AT1G04750;RI:1:1332849:1333160-1333237:1333260:-	1	1
AT1G04750;SE:1:1332730-1332849:1333160-1333237:-	0	0
AT1G04830;SE:1:1359899-1360225:1360353-1360438:-	0.910151827916963	0.836335866452415
AT1G04837_and_AT1G11100;A5:1:3708469-3708557:3708469-3708585:-	0.232833796161573	0.213653874541203
AT1G04837_and_AT1G11100;A5:1:3708806-3708978:3708806-3708981:-	0.518247188142654	0.604263943165183
AT1G04837_and_AT1G11100;RI:1:3705705:3706056-3706189:3706548:-	1	1
AT1G04850;AF:1:1367934-1368075:1368461:1367934-1368539:1368940:-	0.00894461163710811	0.00957936281876282
AT1G04870;A3:1:1375221-1375383:1375211-1375383:-	1	0.986573743892237
AT1G04930;A3:1:1397139-1397497:1397124-1397497:-	0.0101253027741979	0
AT1G04930;SE:1:1397882-1398281:1398370-1398440:-	0	0
AT1G04945_and_AT1G04940;A3:1:1402520-1402596:1402520-1402623:+	0	0.0931951213953583
AT1G04945_and_AT1G04940;RI:1:1402067:1402520-1402623:1403103:+	0.770459842656461	0.746810919465408
AT1G04945_and_AT1G04940;SE:1:1399322-1399423:1399465-1399570:+	0.0121283105434769	0.0123176293490659
AT1G04950;A5:1:1407205-1407314:1407205-1407429:-	0.0640987605563696	0.0296178432930398
AT1G04950;RI:1:1407059:1407205-1407314:1407530:-	0.600217637548861	0.783697101227861
AT1G04970;A3:1:1411623-1411877:1411623-1411915:+	0.0577843513682237	0.0567224738862363
AT1G04970;RI:1:1411088:1411623-1411877:1412054:+	0.505581961552555	0.527036772882841
AT1G04970;RI:1:1411088:1411623-1411915:1412054:+	0.0590121207572466	0.0628002514291299
AT1G04985_and_AT1G04990;A5:1:1419658-1419787:1419658-1419847:-	0.992248123587935	1
AT1G04985_and_AT1G04990;RI:1:1417326:1417390-1417974:1418046:-	0.0617953492548746	0.0534772429467447
AT1G04985_and_AT1G04990;RI:1:1420448:1420564-1420825:1420881:-	0.173285533558345	0.170657728305528
AT1G05000;A3:1:1426109-1426235:1426109-1427899:+	0.0351104946525293	0.0403332442597644
AT1G05000;RI:1:1426235:1426330-1427899:1427956:+	0.336603445663233	0.355470744612293
AT1G05000;SE:1:1426109-1426235:1426330-1427899:+	0.0669166885622469	0.0708086985978552
AT1G05030;A3:1:1440659-1441003:1440646-1441003:-	0.198428777986613	0.137545396982723
AT1G05160_and_AT1G05170;A3:1:1489953-1490730:1489944-1490730:-	0.740698806224131	0.822238345305111
AT1G05180;RI:1:1498114:1498440-1498566:1498746:-	0.00475621440973169	0.00192602591037355
AT1G05180;RI:1:1501167:1501190-1501289:1501330:-	0.995243785590268	0.998073974089626
AT1G05200;A3:1:1505462-1505538:1505462-1505561:+	0.0428070843509368	0.0434608514053452
AT1G05200;AF:1:1504941:1505153-1505561:1505186:1505462-1505561:+	1	0.563309810546487
AT1G05200;AF:1:1504941:1505153-1505561:1505266:1505462-1505561:+	0.234304917411773	1
AT1G05200;AF:1:1504942:1505153-1505561:1505186:1505462-1505561:+	nan	0
AT1G05200;AF:1:1504942:1505153-1505561:1505266:1505462-1505561:+	0	nan
AT1G05200;AF:1:1504960:1505153-1505561:1505186:1505462-1505561:+	1	0.940949604818783
AT1G05200;AF:1:1504960:1505153-1505561:1505266:1505462-1505561:+	0.922930385536753	1
AT1G05200;AF:1:1504996:1505153-1505561:1505186:1505462-1505561:+	1	0.603133035869652
AT1G05200;AF:1:1504996:1505153-1505561:1505266:1505462-1505561:+	0.365930446340647	1
AT1G05227_and_AT1G16489;RI:1:5629982:5630118-5630227:5630314:+	NA	NA
AT1G05230;A3:1:1518226-1518570:1517057-1518570:-	0.123785852972541	0.0812617301694726
AT1G05230;A5:1:1513744-1513825:1513744-1513831:-	0.787002147353524	0.785870428839648
AT1G05230;A5:1:1517057-1517149:1517057-1517176:-	0.289154135603313	0.494713860762125
AT1G05230;A5:1:1517057-1517149:1517057-1518145:-	0	0
AT1G05230;A5:1:1517057-1517149:1517057-1518181:-	0	0
AT1G05230;A5:1:1517057-1517176:1517057-1518145:-	0	0
AT1G05230;A5:1:1517057-1517176:1517057-1518181:-	0	0
AT1G05230;A5:1:1517057-1518145:1517057-1518181:-	0.0884941452228265	0.155342037142133
AT1G05230;AF:1:1517057-1517149:1518089:1517057-1518570:1518794:-	0.0568827964158552	0.103214140994514
AT1G05230;AF:1:1517057-1517176:1517248:1517057-1518570:1518794:-	0.614208243152998	0.672486489881168
AT1G05230;AF:1:1517057-1517176:1518089:1517057-1518570:1518794:-	0.0212766967161924	0
AT1G05230;RI:1:1516783:1517057-1517149:1518089:-	0.799268647708311	0.739808017099483
AT1G05230;RI:1:1516783:1517057-1517149:1518226:-	1	1
AT1G05230;RI:1:1516783:1517057-1517176:1518089:-	0.9169925201807	1
AT1G05230;RI:1:1516783:1517057-1517176:1518226:-	1	1
AT1G05230;RI:1:1516783:1517057-1518145:1518226:-	0.294579286553468	0.121685914622918
AT1G05230;RI:1:1516783:1517057-1518181:1518226:-	0.0389627235980997	0.0248468538234011
AT1G05230;RI:1:1517149:1517234-1518181:1518226:-	0	0
AT1G05230;SE:1:1517057-1517149:1517234-1518181:-	0.146087449996542	0.353158433586185
AT1G05230;SE:1:1517057-1517149:1518226-1518570:-	0	0
AT1G05230;SE:1:1517057-1517176:1518226-1518570:-	0	0
AT1G05230;SE:1:1517057-1518145:1518226-1518570:-	0.252785450729985	0.389654415219705
AT1G05230;SE:1:1517057-1518181:1518226-1518570:-	0.777014172198548	0.776352808200624
AT1G05280;RI:1:1534830:1535198-1535585:1535887:-	0.0422144995619904	0
AT1G05320;A3:1:1553759-1554799:1553759-1554813:+	0.0834448700241584	0.0288136644712423
