ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1071	AT2G30740		chr2	+	13095593	13096492	13095636	13096492	13095322	13095484	1071	18,32,19,15,24,25	20,33,33,21,36,52	28,24,24,38,78,17	7,11,19,15,18,11	192	149	7.5408842818e-05	0.0089371858124422	0.411,0.429,0.309,0.357,0.341,0.272	0.756,0.629,0.495,0.663,0.771,0.545	-0.29
1206	AT4G17310		chr4	-	9685185	9685710	9685185	9685454	9686443	9686616	1206	40,56,53,40,61,53	29,45,38,25,46,29	61,63,62,121,75,23	11,7,12,23,3,6	405	149	3.60580678649e-08	1.3614496195275811e-05	0.337,0.314,0.339,0.371,0.328,0.402	0.671,0.768,0.655,0.659,0.902,0.585	-0.358
1207	AT4G17310		chr4	-	9685185	9686024	9685185	9685454	9686443	9686616	1207	124,149,137,111,204,143	29,45,38,25,46,29	112,147,128,246,173,51	11,7,12,23,3,6	719	149	2.0292962291e-05	0.0029796832963951	0.47,0.407,0.428,0.479,0.479,0.505	0.678,0.813,0.689,0.689,0.923,0.638	-0.277
1235	AT1G44780		chr1	+	16911209	16911289	16911212	16911289	16910814	16911132	1235	66,118,77,54,55,55	31,34,25,29,37,26	34,25,36,53,37,17	40,24,52,77,62,18	152	149	9.09037484076e-06	0.0014132859237722	0.676,0.773,0.751,0.646,0.593,0.675	0.455,0.505,0.404,0.403,0.369,0.481	0.249
1309	AT1G10590		chr1	-	3502762	3503049	3502762	3503004	3503369	3503437	1309	12,17,12,8,25,12	73,82,98,54,113,86	17,12,7,23,19,9	8,1,9,6,9,1	194	149	3.2111979742e-11	2.12179906145265e-08	0.112,0.137,0.086,0.102,0.145,0.097	0.62,0.902,0.374,0.746,0.619,0.874	-0.576
1313	AT5G19210		chr5	+	6461991	6462105	6461995	6462105	6461804	6461898	1313	52,102,98,64,95,60	30,37,30,23,37,27	22,13,25,55,36,14	18,15,29,62,35,25	153	149	0.000154146750877	0.0131422536312229	0.628,0.729,0.761,0.73,0.714,0.684	0.543,0.458,0.456,0.463,0.5,0.353	0.245
1538	AT3G04630		chr3	+	1259566	1259661	1259569	1259661	1259226	1259461	1538	179,230,161,154,208,157	131,211,209,132,204,186	281,165,150,297,315,97	98,58,63,140,114,47	152	149	2.07383361817e-06	0.0003654094835215	0.573,0.517,0.43,0.534,0.5,0.453	0.738,0.736,0.7,0.675,0.73,0.669	-0.207
1637	AT3G52170		chr3	-	19348965	19349146	19348965	19349132	19349393	19349527	1637	22,15,26,9,26,21	38,60,82,50,48,36	33,26,25,51,54,16	27,11,30,63,19,7	163	149	0.000149417140628	0.0131422536312229	0.346,0.186,0.225,0.141,0.331,0.348	0.528,0.684,0.432,0.425,0.722,0.676	-0.315
1708	AT1G15280		chr1	+	5253545	5253751	5253548	5253751	5253287	5253387	1708	447,712,515,469,488,430	341,569,487,370,528,439	586,393,432,565,777,219	217,167,117,216,267,92	152	149	3.37802008588e-10	1.785621417396168e-07	0.562,0.551,0.509,0.554,0.475,0.49	0.726,0.698,0.784,0.719,0.74,0.7	-0.204
1859	AT1G13880		chr1	+	4749834	4751212	4749837	4751212	4749591	4749747	1859	49,52,32,28,50,35	138,202,151,154,247,231	104,81,101,86,115,45	174,92,106,151,194,59	152	149	6.29953110787e-08	1.8499623020111565e-05	0.258,0.201,0.172,0.151,0.166,0.129	0.369,0.463,0.483,0.358,0.368,0.428	-0.232
1893	AT4G03110		chr4	-	1377076	1377410	1377076	1377407	1377507	1377687	1893	290,465,391,319,439,428	149,236,211,186,247,198	515,341,444,575,576,262	88,66,60,87,105,45	152	149	8.33777491493e-13	2.203673910015999e-09	0.656,0.659,0.645,0.627,0.635,0.679	0.852,0.835,0.879,0.866,0.843,0.851	-0.204
1953	AT1G58025		chr1	-	21459370	21459431	21459370	21459428	21460033	21460268	1953	89,110,141,70,117,107	94,91,102,73,118,96	44,50,34,81,62,30	86,89,78,172,137,64	152	149	0.000106154326531	0.0116902452092263	0.481,0.542,0.575,0.485,0.493,0.522	0.334,0.355,0.299,0.316,0.307,0.315	0.195
1960	AT2G02148		chr2	-	549139	549322	549139	549318	549519	549616	1960	11,8,5,0,7,2	2,6,4,4,4,7	7,3,3,5,5,1	2,0,0,3,0,0	153	149	2.16136356194e-05	0.0030065704706354	0.843,0.565,0.549,0.0,0.63,0.218	0.773,1.0,1.0,0.619,1.0,1.0	-0.431
2032	AT3G27260		chr3	+	10070618	10070726	10070645	10070726	10070299	10070372	2032	56,79,53,51,106,46	172,271,227,237,341,280	97,94,83,146,134,73	165,91,147,187,235,40	176	149	0.000240728259318	0.019882649668046	0.216,0.198,0.165,0.154,0.208,0.122	0.332,0.467,0.323,0.398,0.326,0.607	-0.232
2440	AT1G29357		chr1	-	10273930	10275219	10273930	10275147	10275293	10275765	2440	163,235,210,178,236,206	132,211,183,147,205,195	96,69,72,121,117,74	181,152,169,273,277,123	221	149	4.19449797673e-07	9.997921102201577e-05	0.454,0.429,0.436,0.449,0.437,0.416	0.263,0.234,0.223,0.23,0.222,0.289	0.193
2458	AT2G32700		chr2	+	13870116	13870261	13870122	13870261	13869710	13869938	2458	332,536,450,341,522,438	379,541,470,377,516,572	174,127,196,202,212,94	456,308,427,533,593,218	155	149	5.96169318356e-08	1.8499623020111565e-05	0.457,0.488,0.479,0.465,0.493,0.424	0.268,0.284,0.306,0.267,0.256,0.293	0.189
2519	AT2G37480		chr2	+	15739249	15739848	15739252	15739848	15738603	15738899	2519	1210,1753,1602,1375,1889,1832	453,684,595,453,796,614	1731,1066,1291,1841,2126,685	255,125,199,271,248,102	152	149	1.11689183713e-06	0.0002270727019641	0.724,0.715,0.725,0.748,0.699,0.745	0.869,0.893,0.864,0.869,0.894,0.868	-0.15
2599	AT2G45023		chr2	-	18571094	18571179	18571094	18571165	18571329	18571398	2599	1,2,4,1,2,4	51,91,64,69,84,75	15,16,12,17,28,5	59,27,45,73,99,22	163	149	0.000122590181812	0.011896645837735	0.018,0.02,0.054,0.013,0.021,0.046	0.189,0.351,0.196,0.176,0.205,0.172	-0.186
2617	AT2G47640		chr2	+	19537859	19537937	19537862	19537937	19537504	19537529	2617	244,365,357,254,281,305	480,665,688,492,711,646	485,325,383,503,634,191	328,243,321,375,591,195	152	149	6.6848748758700005e-12	5.889374765641469e-09	0.333,0.35,0.337,0.336,0.279,0.316	0.592,0.567,0.539,0.568,0.513,0.49	-0.22
2660	AT5G61020		chr5	-	24558956	24559247	24558956	24559241	24559362	24559436	2660	389,637,698,530,680,673	212,331,304,255,370,338	360,260,289,606,571,189	363,285,447,573,543,176	155	149	3.35696648468e-05	0.0044362312095046	0.638,0.649,0.688,0.666,0.639,0.657	0.488,0.467,0.383,0.504,0.503,0.508	0.181
2715	AT3G07565		chr3	+	2415060	2415181	2415063	2415181	2414762	2414825	2715	141,188,177,115,182,186	173,245,225,218,270,242	90,49,71,85,95,30	252,192,199,285,319,75	152	149	0.000119517311273	0.011896645837735	0.444,0.429,0.435,0.341,0.398,0.43	0.259,0.2,0.259,0.226,0.226,0.282	0.171
2746	AT3G09600		chr3	+	2948155	2948296	2948177	2948296	2947923	2947983	2746	29,42,22,17,21,35	49,72,43,57,63,49	108,66,72,87,83,37	79,30,42,74,81,31	171	149	0.000148402593362	0.0131422536312229	0.34,0.337,0.308,0.206,0.225,0.384	0.544,0.657,0.599,0.506,0.472,0.51	-0.248
2754	AT5G20950		chr5	-	7110561	7110819	7110561	7110797	7111195	7111453	2754	104,136,161,130,175,142	469,776,769,692,756,736	219,191,198,408,319,88	487,310,415,758,533,163	171	149	4.53935123823e-07	9.997921102201577e-05	0.162,0.132,0.154,0.141,0.168,0.144	0.282,0.349,0.294,0.319,0.343,0.32	-0.168
ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
70	AT5G46740		chr5	-	18967802	18967923	18967822	18967923	18967606	18967717	70	25,46,33,43,40,31	1,2,2,1,7,0	11,7,13,17,13,10	7,7,4,17,9,1	169	149	2.43883904144e-05	0.0005237961123092	0.957,0.953,0.936,0.974,0.834,1.0	0.581,0.469,0.741,0.469,0.56,0.898	0.323
73	AT5G44750		chr5	+	18056513	18056585	18056513	18056573	18056667	18056754	73	17,28,23,21,39,19	12,34,24,16,24,20	4,7,1,17,15,11	44,27,32,46,59,16	161	149	3.36378030685e-06	8.476726373262e-05	0.567,0.433,0.47,0.548,0.601,0.468	0.078,0.194,0.028,0.255,0.19,0.389	0.325
75	AT5G44290		chr5	-	17843414	17843806	17843432	17843806	17842764	17843307	75	76,128,71,62,152,103	294,403,307,279,490,383	24,13,11,27,24,14	328,296,274,437,450,210	167	149	4.72143970132e-06	0.0001129559624746	0.187,0.221,0.171,0.165,0.217,0.194	0.061,0.038,0.035,0.052,0.045,0.056	0.145
96	AT5G37340		chr5	-	14789310	14789409	14789342	14789409	14789165	14789219	96	5,4,6,3,4,5	6,1,2,2,0,1	1,5,0,5,3,0	6,4,10,6,15,1	181	149	0.000211513155161	0.0042079985605714	0.407,0.767,0.712,0.553,1.0,0.805	0.121,0.507,0.0,0.407,0.141,0.0	0.511
105	AT5G27630		chr5	+	9779718	9779904	9779718	9779844	9780007	9780154	105	11,15,26,30,8,15	6,12,11,10,12,4	37,27,26,52,26,14	0,5,3,1,1,2	209	149	3.42380490226e-06	8.514462191146579e-05	0.567,0.471,0.628,0.681,0.322,0.728	1.0,0.794,0.861,0.974,0.949,0.833	-0.336
137	AT5G18820		chr5	+	6271953	6272091	6271953	6272075	6272195	6272403	137	3,6,11,18,14,7	16,34,59,30,22,21	21,13,7,13,12,5	3,13,2,13,12,9	165	149	0.00274555185718	0.0460200354167842	0.145,0.137,0.144,0.351,0.365,0.231	0.863,0.475,0.76,0.475,0.475,0.334	-0.335
143	AT5G60022		chr5	-	24167445	24168126	24168033	24168126	24167140	24167331	143	102,107,96,68,80,133	5,2,1,6,5,11	60,28,34,63,43,20	16,4,6,4,13,9	737	149	0.00158836362515	0.0272909750139409	0.805,0.915,0.951,0.696,0.764,0.71	0.431,0.586,0.534,0.761,0.401,0.31	0.303
151	AT5G14770		chr5	-	4772875	4775833	4772878	4775833	4772712	4772796	151	32,31,33,29,53,30	13,9,18,10,15,8	43,26,40,56,63,20	4,0,3,8,4,1	152	149	0.00206168432526	0.0351043547274	0.707,0.772,0.642,0.74,0.776,0.786	0.913,1.0,0.929,0.873,0.939,0.951	-0.197
165	AT5G11630		chr5	+	3740758	3740942	3740758	3740877	3741503	3741827	165	121,204,186,91,161,141	36,59,43,36,51,53	59,35,47,57,83,22	106,75,85,116,143,32	214	149	0.0	0.0	0.701,0.707,0.751,0.638,0.687,0.649	0.279,0.245,0.278,0.255,0.288,0.324	0.411
169	AT5G10940		chr5	-	3452075	3452190	3452084	3452190	3451435	3451575	169	27,64,28,39,49,67	172,226,188,200,302,197	5,2,6,10,9,1	274,261,299,391,427,154	158	149	1.09537934548e-05	0.0002524715808484	0.129,0.211,0.123,0.155,0.133,0.243	0.017,0.007,0.019,0.024,0.019,0.006	0.15
180	AT5G37690		chr5	-	14975877	14976229	14975901	14976229	14975446	14975574	180	222,339,221,147,325,359	82,103,68,75,135,158	48,34,51,51,98,37	70,59,95,50,133,31	173	149	6.85883461138e-10	2.274245160615473e-08	0.7,0.739,0.737,0.628,0.675,0.662	0.371,0.332,0.316,0.468,0.388,0.507	0.293
207	AT5G01660		chr5	-	248875	249207	248979	249207	248324	248443	207	2,8,4,2,0,3	2,2,3,1,2,2	12,5,12,13,21,10	3,0,0,0,5,0	253	149	0.000478494971242	0.0090435549564738	0.371,0.702,0.44,0.541,0.0,0.469	0.702,1.0,1.0,1.0,0.712,1.0	-0.482
217	AT4G39390		chr4	+	18315544	18315860	18315544	18315838	18316262	18316422	217	140,169,218,130,184,193	29,70,55,67,47,41	163,129,144,233,220,85	8,10,1,2,23,3	171	149	1.22439640204e-07	3.5062260603872724e-06	0.808,0.678,0.775,0.628,0.773,0.804	0.947,0.918,0.992,0.99,0.893,0.961	-0.206
224	AT4G38380		chr4	-	17974504	17974799	17974518	17974799	17974276	17974419	224	14,25,21,20,33,10	52,48,55,49,47,49	41,18,20,16,42,19	7,3,6,13,11,2	163	149	1.2165823903800002e-12	6.050896625837368e-11	0.198,0.323,0.259,0.272,0.391,0.157	0.843,0.846,0.753,0.529,0.777,0.897	-0.508
229	AT5G14780		chr5	+	4776732	4777646	4776732	4777129	4777733	4777933	229	121,200,69,89,194,134	7,11,3,6,15,7	131,105,131,137,217,76	27,13,28,13,40,14	666	149	0.00277581166006	0.0460200354167842	0.795,0.803,0.837,0.768,0.743,0.811	0.52,0.644,0.511,0.702,0.548,0.548	0.214
244	AT5G37850		chr5	+	15065299	15065512	15065299	15065479	15065604	15065701	244	169,331,181,175,301,254	329,530,408,345,554,498	83,52,67,134,130,32	560,355,444,646,844,277	182	149	4.71322980644e-12	2.1726839839442922e-10	0.296,0.338,0.266,0.293,0.308,0.295	0.108,0.107,0.11,0.145,0.112,0.086	0.188
260	AT4G32900		chr4	-	15879537	15879623	15879545	15879623	15879345	15879418	260	57,127,116,101,103,80	165,350,261,168,289,254	149,117,133,160,205,69	124,100,146,169,184,47	157	149	8.92873419645e-09	2.721823811498468e-07	0.247,0.256,0.297,0.363,0.253,0.23	0.533,0.526,0.464,0.473,0.514,0.582	-0.241
273	AT4G32330		chr4	+	15608904	15609117	15608904	15609106	15609789	15610001	273	18,69,38,31,52,54	416,653,604,520,692,695	102,65,97,139,161,64	408,301,369,493,508,166	160	149	3.95428571748e-05	0.0008304000006707	0.039,0.09,0.055,0.053,0.065,0.067	0.189,0.167,0.197,0.208,0.228,0.264	-0.147
400	AT4G09980		chr4	-	6249104	6249224	6249115	6249224	6248510	6248662	400	13,15,5,16,13,6	133,239,179,172,161,189	69,60,61,73,58,33	81,64,63,110,107,23	160	149	0.0	0.0	0.083,0.055,0.025,0.08,0.07,0.029	0.442,0.466,0.474,0.382,0.335,0.572	-0.388
445	AT4G40050		chr4	-	18561988	18562084	18561992	18562084	18561698	18561884	445	110,179,175,161,232,182	181,264,262,208,313,316	194,175,198,287,298,97	64,48,44,44,73,24	153	149	0.0	0.0	0.372,0.398,0.394,0.43,0.419,0.359	0.747,0.78,0.814,0.864,0.799,0.797	-0.405
449	AT3G63480		chr3	-	23442677	23442771	23442689	23442771	23442559	23442601	449	0,0,0,0,3,0	9,31,15,6,16,14	5,11,10,11,19,8	13,11,9,16,12,1	161	149	6.13695760876e-11	2.416427058449249e-09	0.0,0.0,0.0,0.0,0.148,0.0	0.263,0.481,0.507,0.389,0.594,0.881	-0.494
450	AT3G63460		chr3	-	23434943	23434986	23434949	23434986	23434703	23434825	450	495,671,592,427,564,653	68,91,63,81,77,72	233,187,204,357,332,128	232,249,243,494,390,122	155	149	0.0	0.0	0.875,0.876,0.9,0.835,0.876,0.897	0.491,0.419,0.447,0.41,0.45,0.502	0.423
451	AT3G63340		chr3	-	23392347	23392402	23392378	23392402	23392165	23392246	451	224,331,323,218,336,306	12,17,10,7,17,12	45,58,32,66,70,26	34,46,34,54,62,17	180	149	0.0	0.0	0.939,0.942,0.964,0.963,0.942,0.955	0.523,0.511,0.438,0.503,0.483,0.559	0.448
495	AT3G54500		chr3	-	20178157	20178491	20178160	20178491	20177934	20178064	495	307,489,353,251,423,339	122,299,190,133,221,154	707,669,642,782,1018,501	886,882,837,1105,1444,688	152	149	1.7763568393999998e-15	1.1191048088219999e-13	0.712,0.616,0.646,0.649,0.652,0.683	0.439,0.426,0.429,0.41,0.409,0.417	0.238
540	AT5G43990		chr5	+	17699083	17699345	17699083	17699285	17699457	17700575	540	10,19,10,13,7,18	7,6,11,4,6,5	8,12,8,36,30,2	0,2,0,0,0,0	209	149	2.16564477462e-09	6.821781040053e-08	0.505,0.693,0.393,0.699,0.454,0.72	1.0,0.811,1.0,1.0,1.0,1.0	-0.391
547	AT1G59890		chr1	+	22046138	22046241	22046138	22046226	22046501	22046719	547	83,136,110,80,122,135	45,48,41,49,44,48	31,24,36,75,73,35	38,42,52,81,72,25	164	149	0.000108934795883	0.0021902847257326	0.626,0.72,0.709,0.597,0.716,0.719	0.426,0.342,0.386,0.457,0.479,0.56	0.24
558	AT4G24230		chr4	-	12567237	12567362	12567250	12567362	12566943	12567132	558	64,132,95,78,138,96	171,304,226,224,381,230	65,18,43,37,71,20	446,316,331,375,592,208	162	149	6.15935071835e-08	1.7909496704125386e-06	0.256,0.285,0.279,0.243,0.25,0.277	0.118,0.05,0.107,0.083,0.099,0.081	0.175
560	AT5G35330		chr5	-	13525620	13525834	13525641	13525834	13524824	13525279	560	79,137,115,104,209,149	171,276,211,147,274,204	44,34,58,55,81,25	310,226,251,327,466,151	170	149	5.42218492328e-11	2.227810761956348e-09	0.288,0.303,0.323,0.383,0.401,0.39	0.111,0.116,0.168,0.128,0.132,0.127	0.218
569	AT2G03810		chr2	+	1161669	1161729	1161669	1161724	1162632	1162712	569	7,18,13,12,31,12	18,21,12,13,35,24	25,15,17,20,30,15	5,5,2,15,15,7	154	149	0.00108920393844	0.0192392097537532	0.273,0.453,0.512,0.472,0.461,0.326	0.829,0.744,0.892,0.563,0.659,0.675	-0.311
580	AT2G02080		chr2	-	520976	521205	520980	521205	520263	520660	580	4,11,12,16,15,8	238,331,286,257,299,329	90,82,96,142,142,60	84,68,92,137,128,50	153	149	0.0	0.0	0.016,0.031,0.039,0.057,0.047,0.023	0.511,0.54,0.504,0.502,0.519,0.539	-0.484
608	AT1G79190		chr1	+	29791575	29792228	29791575	29792210	29792308	29792467	608	8,10,9,8,15,6	61,78,63,48,68,57	45,36,31,39,59,20	5,7,13,14,14,7	167	149	0.0	0.0	0.105,0.103,0.113,0.129,0.164,0.086	0.889,0.821,0.68,0.713,0.79,0.718	-0.652
612	AT1G78690		chr1	+	29596982	29597235	29596982	29597190	29597315	29597446	612	23,52,30,19,49,29	24,25,41,22,39,42	41,45,36,47,64,11	13,13,8,13,13,6	194	149	6.86056475935e-05	0.0014093986299099	0.424,0.615,0.36,0.399,0.491,0.347	0.708,0.727,0.776,0.735,0.791,0.585	-0.281
613	AT1G78690		chr1	+	29596982	29597235	29596982	29597210	29597315	29597446	613	4,23,19,8,13,10	51,68,79,70,70,58	27,30,20,32,37,7	25,30,18,31,45,8	174	149	3.03984282191e-10	1.0840194213980944e-08	0.063,0.225,0.171,0.089,0.137,0.129	0.48,0.461,0.488,0.469,0.413,0.428	-0.321
619	AT2G04790		chr2	+	1679306	1679909	1679306	1679886	1680014	1680176	619	29,40,25,24,41,42	47,74,26,50,53,31	3,2,4,1,8,8	83,56,77,87,146,59	172	149	0.0	0.0	0.348,0.319,0.454,0.294,0.401,0.54	0.03,0.03,0.043,0.01,0.045,0.105	0.349
622	AT1G79270		chr1	+	29815505	29816515	29815505	29816510	29816606	29816677	622	27,22,15,31,28,43	21,33,34,11,17,12	32,24,39,47,51,17	2,0,2,3,2,0	154	149	2.31036412224e-10	8.397284982756923e-09	0.554,0.392,0.299,0.732,0.614,0.776	0.939,1.0,0.95,0.938,0.961,1.0	-0.403
636	AT1G72740		chr1	-	27381146	27381248	27381164	27381248	27380621	27380901	636	91,155,119,83,159,155	215,217,181,142,240,197	47,32,40,60,59,21	193,163,176,230,285,96	167	149	2.73295671827e-06	7.16229879557548e-05	0.274,0.389,0.37,0.343,0.372,0.412	0.178,0.149,0.169,0.189,0.156,0.163	0.193
648	AT1G70490		chr1	-	26565290	26565849	26565317	26565849	26565004	26565161	648	5,5,4,4,8,8	5,9,6,9,5,13	9,3,8,12,4,1	2,0,0,0,1,0	176	149	3.8077319075600005e-12	1.7991533263220996e-10	0.458,0.32,0.361,0.273,0.575,0.343	0.792,1.0,1.0,1.0,0.772,1.0	-0.539
649	AT1G70490		chr1	-	26565301	26565849	26565317	26565849	26565004	26565161	649	3,4,1,3,5,4	5,9,6,9,5,13	5,2,10,10,10,1	2,0,0,0,1,0	165	149	9.43689570931e-15	5.573666528311218e-13	0.351,0.286,0.131,0.231,0.475,0.217	0.693,1.0,1.0,1.0,0.9,1.0	-0.65
657	AT1G68820		chr1	+	25866794	25866882	25866794	25866864	25866961	25867031	657	20,24,23,32,43,35	140,291,219,185,269,246	48,45,54,69,99,19	172,82,130,143,209,65	167	149	0.000724038712271	0.0131580112133864	0.113,0.069,0.086,0.134,0.125,0.113	0.199,0.329,0.27,0.301,0.297,0.207	-0.16
658	AT1G68140		chr1	-	25540793	25541741	25541435	25541741	25538944	25540430	658	36,61,60,54,80,80	7,15,2,6,6,13	34,33,59,74,50,27	0,0,3,0,1,2	791	149	8.68340410243e-06	0.00020261276239	0.492,0.434,0.85,0.629,0.715,0.537	1.0,1.0,0.787,1.0,0.904,0.718	-0.292
695	AT1G53200		chr1	-	19842633	19842741	19842650	19842741	19842434	19842517	695	88,111,107,83,107,132	23,23,18,12,18,27	98,58,103,160,133,43	1,2,0,0,5,2	166	149	1.85390453793e-05	0.0004122211266691	0.774,0.812,0.842,0.861,0.842,0.814	0.989,0.963,1.0,1.0,0.96,0.951	-0.153
711	AT4G31570		chr4	+	15297330	15297997	15297330	15297993	15298145	15303824	711	31,39,27,43,33,30	29,59,16,39,38,27	15,35,56,39,59,16	9,14,17,13,20,6	153	149	0.00150316884423	0.0260641203265568	0.51,0.392,0.622,0.518,0.458,0.52	0.619,0.709,0.762,0.745,0.742,0.722	-0.213
738	AT2G04690		chr2	+	1645913	1646066	1645913	1646031	1646154	1646443	738	480,802,747,598,1038,841	339,578,474,446,821,628	967,557,732,1000,1124,437	319,246,241,359,365,150	184	149	1.26788307961e-05	0.0002887107253569	0.534,0.529,0.561,0.521,0.506,0.52	0.711,0.647,0.711,0.693,0.714,0.702	-0.168
746	AT1G55500		chr1	+	20722145	20722308	20722145	20722292	20722393	20722856	746	14,18,18,23,18,36	233,397,413,263,358,337	41,39,62,116,86,24	191,135,186,429,370,76	165	149	0.0008244956978	0.0148409225604	0.051,0.039,0.038,0.073,0.043,0.088	0.162,0.207,0.231,0.196,0.173,0.222	-0.143
750	AT1G73390		chr1	-	27594494	27594551	27594498	27594551	27593901	27594166	750	61,50,57,39,50,81	23,39,28,19,21,54	15,13,13,24,32,8	38,24,32,88,79,25	153	149	3.75921516138e-13	1.9735879597245e-11	0.721,0.555,0.665,0.667,0.699,0.594	0.278,0.345,0.283,0.21,0.283,0.238	0.377
752	AT1G47550		chr1	+	17462053	17462227	17462053	17462224	17462308	17462388	752	53,100,80,90,115,74	289,525,339,314,471,425	7,15,21,25,21,6	448,296,416,591,540,218	152	149	2.07747429282e-05	0.0004565612108639	0.152,0.157,0.188,0.219,0.193,0.146	0.015,0.047,0.047,0.04,0.037,0.026	0.14
753	AT1G04985		chr1	-	1417325	1418046	1417973	1418046	1416868	1416978	753	833,1119,920,817,1084,926	88,156,99,91,143,127	787,578,669,788,938,364	185,150,156,192,276,97	797	149	2.25500089025e-05	0.0004898795037439	0.639,0.573,0.635,0.627,0.586,0.577	0.443,0.419,0.445,0.434,0.389,0.412	0.182
779	AT1G20060		chr1	-	6952305	6952398	6952308	6952398	6952131	6952224	779	25,15,16,8,12,24	2,4,1,3,3,1	0,0,1,0,2,4	4,7,8,13,27,3	152	149	0.0	0.0	0.925,0.786,0.94,0.723,0.797,0.959	0.0,0.0,0.109,0.0,0.068,0.567	0.731
