ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
13	"AT5G17020"	NA	chr5	+	5597308	5597353	5597493	5597601	5597152	5597215	5597734	5597833	13	59,88,54,46,85,78	125,180,162,150,180,194	51,30,56,84,68,21	95,94,126,224,191,58	194	257	1	1.0	0.385,0.393,0.306,0.289,0.385,0.348	0.416,0.297,0.371,0.332,0.32,0.324	0.008
14	"AT5G14710"	NA	chr5	+	4746725	4746773	4746862	4746909	4746263	4746524	4747247	4747314	14	34,47,37,31,47,35	33,47,61,47,66,53	58,19,33,38,36,13	48,29,40,51,71,25	197	196	1	1.0	0.506,0.499,0.376,0.396,0.415,0.397	0.546,0.395,0.451,0.426,0.335,0.341	0.016
15	"AT5G11350"	NA	chr5	+	3624961	3625047	3625162	3625247	3624105	3624868	3625337	3625412	15	48,75,53,70,48,82	27,63,72,40,69,56	42,44,43,67,74,30	60,28,46,64,72,23	235	234	1	1.0	0.639,0.542,0.423,0.635,0.409,0.593	0.411,0.61,0.482,0.51,0.506,0.565	0.026
17	"AT5G10278"	NA	chr5	+	3227508	3227619	3228763	3228867	3226320	3226525	3229579	3229669	17	2,9,2,5,4,2	5,14,13,9,19,9	5,2,0,2,7,2	5,8,7,5,13,10	260	253	1	1.0	0.28,0.385,0.13,0.351,0.17,0.178	0.493,0.196,0.0,0.28,0.344,0.163	0.003
18	"AT5G06690"	NA	chr5	-	2060871	2060889	2060980	2061047	2060442	2060749	2061135	2061210	18	508,819,642,477,766,657	13,42,48,19,44,26	592,412,476,569,762,222	22,9,23,31,23,18	216	167	1	1.0	0.968,0.938,0.912,0.951,0.931,0.951	0.954,0.973,0.941,0.934,0.962,0.905	-0.003
19	"AT5G04360"	NA	chr5	+	1224509	1224605	1225035	1225086	1224233	1224327	1225234	1225305	19	61,80,68,60,65,57	33,26,37,34,56,47	68,45,51,72,61,34	37,24,30,59,51,23	245	200	1	1.0	0.601,0.715,0.6,0.59,0.487,0.497	0.6,0.605,0.581,0.499,0.494,0.547	0.027
20	"AT5G01010"	NA	chr5	-	1913	1961	2434	2509	1744	1780	2747	2799	20	309,457,396,354,567,420	242,436,319,303,433,319	356,300,353,536,476,176	283,228,221,337,463,126	224	197	1	1.0	0.529,0.48,0.522,0.507,0.535,0.537	0.525,0.536,0.584,0.583,0.475,0.551	-0.024
21	"AT5G42620"	NA	chr5	+	17069472	17069572	17069811	17069881	17069262	17069389	17069965	17070118	21	141,186,154,127,175,145	122,214,183,151,222,159	152,99,136,169,230,78	209,109,162,243,235,85	249	219	1	1.0	0.504,0.433,0.425,0.425,0.409,0.445	0.39,0.444,0.425,0.38,0.463,0.447	0.015
22	"AT4G38120"	NA	chr4	-	17893768	17893922	17894099	17894151	17893582	17893670	17894232	17894312	22	27,38,49,23,27,29	48,71,70,61,54,64	20,17,11,39,50,16	43,34,54,74,53,25	201	298	1	1.0	0.455,0.442,0.509,0.359,0.426,0.402	0.408,0.426,0.232,0.439,0.583,0.487	0.003
23	"AT4G37930"	NA	chr4	-	17832506	17832584	17832666	17832732	17832314	17832426	17832813	17832918	23	3482,5815,3725,3495,4800,3991	4043,6725,4575,4167,5726,5203	5049,3389,4317,5148,5967,1914	5631,4006,4996,6446,7757,2673	215	227	1	1.0	0.476,0.477,0.462,0.47,0.47,0.447	0.486,0.472,0.477,0.457,0.448,0.431	0.005
24	"AT4G37930"	NA	chr4	-	17832666	17832732	17832813	17832918	17832506	17832584	17833005	17833203	24	3487,5629,4057,3695,4850,4645	2128,3172,2339,1969,2967,2744	4580,3253,4383,5379,6342,2251	2606,1954,2430,3306,3721,1263	254	215	1	1.0	0.581,0.6,0.595,0.614,0.58,0.589	0.598,0.585,0.604,0.579,0.591,0.601	0.0
26	"AT4G32360"	NA	chr4	+	15622382	15622499	15622643	15622753	15622154	15622251	15622854	15622928	26	6,21,19,11,21,7	20,62,30,45,46,39	9,2,7,2,15,0	14,17,25,29,28,14	266	259	1	1.0	0.226,0.248,0.381,0.192,0.308,0.149	0.385,0.103,0.214,0.063,0.343,0.0	0.066
27	"AT4G29940"	NA	chr4	-	14648754	14648835	14648992	14649073	14648137	14648600	14649467	14649548	27	0,0,3,1,0,1	70,130,100,99,120,64	0,0,0,0,0,0	55,56,55,94,82,31	230	230	1	1.0	0.0,0.0,0.029,0.01,0.0,0.015	0.0,0.0,0.0,0.0,0.0,0.0	0.009
28	"AT4G29940"	NA	chr4	-	14648754	14648835	14648992	14649073	14648138	14648600	14649234	14649315	28	52,102,66,73,94,86	69,130,101,99,120,64	41,66,38,69,70,32	55,56,55,94,82,31	230	230	1	1.0	0.43,0.44,0.395,0.424,0.439,0.573	0.427,0.541,0.409,0.423,0.461,0.508	-0.011
29	"AT4G29940"	NA	chr4	-	14648992	14649073	14649234	14649315	14648754	14648835	14649467	14649548	29	28,43,46,46,58,40	74,123,83,70,115,73	31,24,29,40,21,14	60,64,52,109,105,30	230	230	1	1.0	0.275,0.259,0.357,0.397,0.335,0.354	0.341,0.273,0.358,0.268,0.167,0.318	0.042
30	"AT4G24740"	NA	chr4	-	12755931	12756046	12756144	12756193	12755690	12755782	12756302	12756456	30	103,162,114,134,162,123	152,242,252,179,249,241	139,109,96,132,177,51	217,166,183,288,315,97	198	264	1	1.0	0.475,0.472,0.376,0.5,0.465,0.405	0.461,0.467,0.412,0.379,0.428,0.412	0.022
31	"AT4G27650"	NA	chr4	-	13807327	13807410	13807505	13807612	13807033	13807109	13807742	13808003	31	5,4,6,4,4,12	136,221,147,118,234,166	7,3,13,10,5,6	138,81,138,129,186,63	256	232	1	1.0	0.032,0.016,0.036,0.03,0.015,0.061	0.044,0.032,0.079,0.066,0.024,0.079	-0.022
32	"AT4G27650"	NA	chr4	-	13807327	13807410	13807505	13807573	13807033	13807109	13807742	13808031	32	108,156,114,78,121,109	136,221,147,118,234,166	89,51,71,92,139,57	138,81,138,129,186,63	217	232	1	1.0	0.459,0.43,0.453,0.414,0.356,0.412	0.408,0.402,0.355,0.433,0.444,0.492	-0.002
33	"AT4G24100"	NA	chr4	+	12518255	12518294	12518375	12518432	12518092	12518184	12518509	12518617	33	34,38,30,37,29,37	44,62,59,37,73,64	28,32,31,34,44,16	64,36,68,71,51,33	188	206	1	1.0	0.458,0.402,0.358,0.523,0.303,0.388	0.324,0.493,0.333,0.344,0.486,0.347	0.018
34	"AT4G23660"	NA	chr4	-	12330119	12330255	12330916	12331378	12329530	12329652	12331637	12331679	34	9,20,17,16,18,15	47,76,54,65,101,67	15,20,13,15,16,5	77,54,50,96,87,35	298	285	1	1.0	0.155,0.201,0.231,0.191,0.146,0.176	0.157,0.262,0.199,0.13,0.15,0.12	0.014
35	"AT4G21534"	NA	chr4	+	11456850	11456951	11457224	11457297	11456635	11456758	11457422	11457509	35	170,292,169,202,268,192	73,142,69,116,166,129	226,152,176,148,230,72	134,65,87,91,139,48	250	222	1	1.0	0.674,0.646,0.685,0.607,0.589,0.569	0.6,0.675,0.642,0.591,0.595,0.571	0.016
36	"AT4G21534"	NA	chr4	+	11457604	11457682	11457806	11457877	11457422	11457509	11458004	11458268	36	90,130,73,93,144,115	130,250,154,177,270,213	115,67,74,77,121,45	169,110,155,174,233,62	227	220	1	1.0	0.402,0.335,0.315,0.337,0.341,0.344	0.397,0.371,0.316,0.3,0.335,0.413	-0.01
37	"AT4G17140"	NA	chr4	-	9624895	9624980	9625060	9625350	9624504	9624819	9625477	9625581	37	188,231,182,189,300,244	107,153,96,107,144,158	72,114,131,236,218,60	28,46,54,129,86,45	298	234	1	1.0	0.58,0.542,0.598,0.581,0.621,0.548	0.669,0.661,0.656,0.59,0.666,0.511	-0.047
38	"AT4G16860"	NA	chr4	-	9490478	9490811	9490994	9492072	9489967	9490378	9495230	9495837	38	176,265,127,143,202,157	126,124,76,63,135,90	170,177,207,291,281,97	134,142,118,176,217,87	298	298	1	1.0	0.583,0.681,0.626,0.694,0.599,0.636	0.559,0.555,0.637,0.623,0.564,0.527	0.059
39	"AT4G16765"	NA	chr4	-	9431001	9431123	9431428	9431480	9430743	9430844	9431557	9431638	39	30,54,46,39,43,57	85,126,103,99,146,113	44,43,49,68,59,27	104,71,101,168,185,54	201	271	1	1.0	0.322,0.366,0.376,0.347,0.284,0.405	0.363,0.45,0.395,0.353,0.301,0.403	-0.027
40	"AT4G14385"	NA	chr4	-	8287516	8287544	8288078	8288148	8287347	8287430	8288311	8288412	40	130,170,187,117,210,129	37,38,48,48,47,48	143,95,75,133,160,54	47,40,36,51,92,26	219	177	1	1.0	0.74,0.783,0.759,0.663,0.783,0.685	0.711,0.657,0.627,0.678,0.584,0.627	0.088
41	"AT4G14147"	NA	chr4	-	8155619	8155672	8156005	8156071	8155482	8155510	8156243	8156326	41	57,57,57,51,95,62	31,34,43,27,54,39	61,51,41,62,79,23	36,21,19,58,55,24	215	202	1	1.0	0.633,0.612,0.555,0.64,0.623,0.599	0.614,0.695,0.67,0.501,0.574,0.474	0.022
44	"AT4G10180"	NA	chr4	+	6347432	6347624	6347922	6347991	6346695	6347358	6348086	6348143	44	119,204,204,174,239,177	81,116,86,115,123,116	149,116,130,243,242,79	85,85,79,170,146,50	298	218	1	1.0	0.518,0.563,0.634,0.525,0.587,0.527	0.562,0.5,0.546,0.511,0.548,0.536	0.025
45	"AT4G10030"	NA	chr4	-	6271156	6271222	6271406	6271508	6270915	6271028	6271584	6271637	45	258,439,337,294,440,300	119,263,239,171,244,204	423,313,285,331,423,150	214,168,147,167,232,74	251	215	1	1.0	0.65,0.588,0.547,0.596,0.607,0.557	0.629,0.615,0.624,0.629,0.61,0.635	-0.033
46	"AT4G05590"	NA	chr4	+	2907631	2907730	2907844	2907897	2907011	2907230	2908016	2908090	46	85,163,110,78,135,125	23,50,33,24,60,49	64,19,35,43,92,26	20,9,16,28,25,6	248	202	1	1.0	0.751,0.726,0.731,0.726,0.647,0.675	0.723,0.632,0.641,0.556,0.75,0.779	0.029
47	"AT4G05590"	NA	chr4	+	2907844	2907897	2908016	2908090	2907631	2907730	2908251	2908631	47	32,68,57,37,79,72	45,93,76,59,104,79	21,8,15,14,36,16	39,11,29,31,43,10	202	223	1	1.0	0.44,0.447,0.453,0.409,0.456,0.502	0.373,0.445,0.363,0.333,0.48,0.639	0.012
48	"AT4G02760"	NA	chr4	-	1226580	1226691	1226885	1226987	1226311	1226412	1227080	1227256	48	31,56,42,46,73,66	23,64,22,20,32,50	76,41,61,91,100,37	11,4,5,12,36,8	251	260	0.000101641280347	0.011790388520252	0.583,0.475,0.664,0.704,0.703,0.578	0.877,0.914,0.927,0.887,0.742,0.827	-0.244
49	"AT4G01290"	NA	chr4	-	539944	540029	540446	540863	538540	539878	541483	541764	49	286,424,341,352,418,386	253,347,289,260,342,382	268,216,283,441,436,164	240,166,218,338,403,139	298	234	1	1.0	0.47,0.49,0.481,0.515,0.49,0.442	0.467,0.505,0.505,0.506,0.459,0.481	-0.006
50	"AT3G61420"	NA	chr3	-	22727470	22727539	22727736	22727784	22726707	22727300	22727916	22727994	50	49,79,65,50,97,99	69,133,82,64,92,70	95,69,66,86,100,36	85,56,76,84,147,47	197	218	1	1.0	0.44,0.397,0.467,0.464,0.538,0.61	0.553,0.577,0.49,0.531,0.429,0.459	-0.02
51	"AT3G60910"	NA	chr3	+	22502405	22502425	22502511	22502564	22502241	22502310	22502677	22502708	51	38,51,40,33,74,32	82,133,97,66,135,90	60,35,34,55,57,13	141,115,91,125,169,61	169	202	1	1.0	0.356,0.314,0.33,0.374,0.396,0.298	0.337,0.267,0.309,0.345,0.287,0.203	0.053
52	"AT3G60340"	NA	chr3	+	22304387	22304482	22304674	22304759	22304158	22304258	22304845	22304897	52	16,59,44,39,54,70	322,591,446,380,563,590	64,26,35,40,78,28	457,327,394,459,624,194	244	234	1	1.0	0.045,0.087,0.086,0.09,0.084,0.102	0.118,0.071,0.079,0.077,0.107,0.122	-0.013
53	"AT3G59660"	NA	chr3	-	22037585	22037661	22037891	22037989	22037186	22037315	22038072	22038123	53	157,209,158,141,211,189	124,260,141,129,181,141	131,100,87,181,176,63	163,92,120,208,164,60	247	225	1	1.0	0.536,0.423,0.505,0.499,0.515,0.55	0.423,0.498,0.398,0.442,0.494,0.489	0.047
54	"AT5G10290"	NA	chr5	-	3236705	3236846	3236945	3237016	3235866	3236603	3237095	3237161	54	84,102,75,77,123,123	232,292,228,188,327,232	89,80,94,152,168,51	247,195,230,334,416,122	220	290	1	1.0	0.323,0.315,0.302,0.351,0.331,0.411	0.322,0.351,0.35,0.375,0.347,0.355	-0.011
55	"AT3G57470"	NA	chr3	-	21274617	21274669	21274835	21274879	21274359	21274482	21274958	21275032	55	42,72,88,69,81,67	41,104,94,73,98,95	49,54,58,89,101,43	60,84,80,153,144,51	193	201	1	1.0	0.516,0.419,0.494,0.496,0.463,0.423	0.46,0.401,0.43,0.377,0.422,0.468	0.042
56	"AT3G56160"	NA	chr3	-	20839374	20839488	20839888	20839947	20839033	20839055	20840318	20840397	56	34,62,42,50,45,40	57,123,79,99,94,95	39,33,32,73,49,18	81,90,76,89,110,36	208	263	1	1.0	0.43,0.389,0.402,0.39,0.377,0.347	0.378,0.317,0.347,0.509,0.36,0.387	0.006
58	"AT3G55020"	NA	chr3	-	20392064	20392131	20392505	20392564	20391922	20391974	20392681	20392795	58	107,183,138,124,180,128	90,127,113,95,148,123	79,62,80,132,157,54	65,60,68,101,89,37	208	216	1	1.0	0.552,0.599,0.559,0.575,0.558,0.519	0.558,0.518,0.55,0.576,0.647,0.602	-0.015
59	"AT3G53570"	NA	chr3	-	19862862	19862977	19863089	19863138	19862552	19862644	19863221	19863375	59	54,49,42,41,47,38	70,81,91,70,128,90	37,31,47,61,77,21	88,80,86,110,133,54	198	264	1	1.0	0.507,0.446,0.381,0.439,0.329,0.36	0.359,0.341,0.422,0.425,0.436,0.341	0.023
60	"AT5G13960"	NA	chr5	+	4502388	4502443	4502582	4502689	4502154	4502193	4502798	4502975	60	21,17,34,23,18,36	28,40,25,33,37,29	15,10,25,38,18,4	31,12,41,46,39,11	204	256	1	1.0	0.485,0.348,0.631,0.467,0.379,0.609	0.378,0.511,0.433,0.509,0.367,0.313	0.068
61	"AT3G51840"	NA	chr3	-	19227561	19227621	19227730	19227804	19227348	19227458	19227913	19228037	61	1072,1654,1323,1285,1893,1486	1025,1681,1394,1341,1958,1678	1347,920,1095,1323,1733,560	1325,951,1153,1413,1798,628	223	209	1	1.0	0.495,0.48,0.471,0.473,0.475,0.454	0.488,0.476,0.471,0.467,0.475,0.455	0.003
62	"AT3G51390"	NA	chr3	+	19076918	19076952	19077076	19077186	19076671	19076803	19077297	19077381	62	45,69,75,61,97,61	131,183,177,187,243,205	61,53,53,77,58,29	125,105,136,163,192,58	183	259	1	1.0	0.327,0.348,0.375,0.316,0.361,0.296	0.409,0.417,0.355,0.401,0.299,0.414	-0.045
63	"AT3G54750"	NA	chr3	-	20266153	20266275	20266633	20266732	20265838	20265940	20266821	20267036	63	39,50,52,26,34,44	47,65,72,40,74,52	43,27,23,55,46,11	51,22,43,55,62,10	248	271	1	1.0	0.476,0.457,0.441,0.415,0.334,0.48	0.48,0.573,0.369,0.522,0.448,0.546	-0.056
64	"AT1G33790"	NA	chr1	+	12257974	12258400	12259068	12259494	12256963	12257202	12259579	12260032	64	251,377,413,425,621,464	309,542,457,508,770,540	631,449,559,938,742,240	787,655,722,1061,956,410	298	298	1	1.0	0.448,0.41,0.475,0.456,0.446,0.462	0.445,0.407,0.436,0.469,0.437,0.369	0.022
65	"AT1G35320"	NA	chr1	-	12959476	12959768	12960464	12960589	12958840	12959379	12960680	12960799	65	80,151,159,94,171,145	4,12,9,2,13,16	119,86,119,166,190,37	2,1,0,4,3,0	274	298	1	1.0	0.956,0.932,0.951,0.981,0.935,0.908	0.985,0.989,1.0,0.978,0.986,1.0	-0.046
66	"AT1G76200"	NA	chr1	+	28593773	28593819	28593923	28593980	28593210	28593457	28594494	28594750	66	1023,1751,1207,972,1431,1114	741,1166,857,772,1052,802	1188,713,1018,1133,1240,371	783,509,647,877,908,254	195	206	1	1.0	0.593,0.613,0.598,0.571,0.59,0.595	0.616,0.597,0.624,0.577,0.591,0.607	-0.009
67	"AT1G75670"	NA	chr1	-	28416069	28416221	28416395	28416519	28415847	28415957	28416744	28416867	67	76,87,90,53,110,87	58,99,100,75,106,94	56,48,63,85,99,31	95,77,69,140,125,53	273	298	1	1.0	0.589,0.49,0.496,0.435,0.531,0.503	0.392,0.405,0.499,0.399,0.464,0.39	0.082
68	"AT3G23255"	NA	chr3	+	8312156	8312200	8312274	8312391	8311965	8312086	8312486	8312570	68	27,38,21,41,52,31	60,98,80,70,100,72	29,16,35,20,69,9	87,50,60,100,84,25	193	266	1	1.0	0.383,0.348,0.266,0.447,0.417,0.372	0.315,0.306,0.446,0.216,0.531,0.332	0.015
69	"AT5G50310"	NA	chr5	+	20475635	20475722	20476172	20476234	20475494	20475541	20476527	20476570	69	98,108,136,95,121,120	40,63,49,60,57,51	86,78,64,147,151,31	41,33,50,70,60,11	236	211	1	1.0	0.687,0.605,0.713,0.586,0.655,0.678	0.652,0.679,0.534,0.652,0.692,0.716	-0.0
70	"AT2G04900"	NA	chr2	+	1722669	1722740	1722824	1722905	1722480	1722590	1722989	1723033	70	59,137,112,84,129,131	466,649,535,383,676,666	97,92,110,88,107,42	487,324,424,564,723,256	220	230	1	1.0	0.117,0.181,0.18,0.187,0.166,0.171	0.172,0.229,0.213,0.14,0.134,0.146	-0.005
71	"AT2G04900"	NA	chr2	+	1722824	1722905	1722989	1723033	1722669	1722740	1723506	1723976	71	764,1126,864,692,1123,872	160,230,153,104,196,155	864,595,739,866,1154,425	187,135,169,188,263,85	230	193	1	1.0	0.8,0.804,0.826,0.848,0.828,0.825	0.795,0.787,0.786,0.794,0.786,0.808	0.029
72	"AT3G11220"	NA	chr3	-	3514773	3514852	3515112	3515260	3514447	3514607	3515378	3515442	72	38,82,56,37,77,78	37,65,60,53,60,62	58,56,45,88,98,38	57,53,42,66,76,34	297	228	1	1.0	0.441,0.492,0.417,0.349,0.496,0.491	0.439,0.448,0.451,0.506,0.497,0.462	-0.02
73	"AT1G70310"	NA	chr1	-	26486787	26486910	26486997	26487074	26486399	26486504	26487171	26487595	73	822,1422,907,755,1178,786	894,1357,1133,894,1502,1063	1208,877,914,1015,1234,389	1272,823,990,1418,1413,587	226	272	1	1.0	0.525,0.558,0.491,0.504,0.486,0.471	0.533,0.562,0.526,0.463,0.512,0.444	-0.001
74	"AT1G75210"	NA	chr1	+	28227653	28227730	28227978	28228049	28227335	28227393	28228170	28228231	74	54,105,89,76,103,110	76,102,110,90,118,140	86,58,53,115,102,39	111,65,97,145,133,48	226	220	1	1.0	0.409,0.501,0.441,0.451,0.459,0.433	0.43,0.465,0.347,0.436,0.427,0.442	0.024
75	"AT3G58490"	NA	chr3	+	21634032	21634136	21634434	21634550	21633717	21633848	21634643	21635106	75	285,473,382,375,530,429	300,425,365,381,482,483	520,407,462,552,672,238	478,388,418,507,679,262	253	265	1	1.0	0.499,0.538,0.523,0.508,0.535,0.482	0.533,0.524,0.537,0.533,0.509,0.488	-0.006
76	"AT3G62840"	NA	chr3	-	23235931	23236111	23236487	23236512	23235489	23235843	23236610	23236656	76	2,12,8,1,5,10	929,1357,1283,935,1533,1167	15,8,8,9,16,4	1108,823,947,1353,1323,396	174	298	1	1.0	0.004,0.015,0.011,0.002,0.006,0.014	0.023,0.016,0.014,0.011,0.02,0.017	-0.008
78	"AT1G60640"	NA	chr1	-	22337857	22337917	22338466	22338526	22337700	22337766	22338617	22338683	78	31,45,56,29,64,50	61,80,60,55,76,54	67,23,35,55,62,18	61,60,56,120,93,28	209	209	1	1.0	0.337,0.36,0.483,0.345,0.457,0.481	0.523,0.277,0.385,0.314,0.4,0.391	0.029
80	"AT1G60640"	NA	chr1	-	22338173	22338233	22338466	22338526	22338008	22338074	22338617	22338683	80	31,45,56,30,61,50	40,72,76,60,92,49	66,22,34,56,65,18	58,44,51,104,98,34	209	209	1	1.0	0.437,0.385,0.424,0.333,0.399,0.505	0.532,0.333,0.4,0.35,0.399,0.346	0.02
81	"AT2G41100"	NA	chr2	+	17138306	17138573	17138673	17138943	17138064	17138206	17139044	17139617	81	1605,2363,1599,1681,2597,2334	1574,2601,1784,1811,2712,2425	1905,1176,1449,1349,2212,771	2329,1507,1694,1324,2427,973	298	298	1	1.0	0.505,0.476,0.473,0.481,0.489,0.49	0.45,0.438,0.461,0.505,0.477,0.442	0.023
82	"AT5G02080"	NA	chr5	+	410161	410206	410563	410615	409945	410060	410720	410780	82	10,21,7,9,13,12	2,4,2,3,9,3	7,3,5,5,8,0	1,0,5,9,2,0	194	201	1	1.0	0.838,0.845,0.784,0.757,0.599,0.806	0.879,1.0,0.509,0.365,0.806,NA	0.06
83	"AT5G02080"	NA	chr5	+	410161	410413	410563	410615	409945	410060	410720	410780	83	17,15,7,13,15,9	2,4,2,3,9,3	4,1,4,6,10,0	1,0,5,9,2,0	298	201	1	1.0	0.851,0.717,0.702,0.745,0.529,0.669	0.73,1.0,0.35,0.31,0.771,NA	0.07
84	"AT1G58602"	NA	chr1	+	21753883	21754088	21758508	21758658	21746353	21746499	21760158	21761055	84	260,410,320,256,399,321	8,10,7,3,22,17	303,293,413,445,607,207	26,11,10,8,26,11	298	298	1	1.0	0.97,0.976,0.979,0.988,0.948,0.95	0.921,0.964,0.976,0.982,0.959,0.95	0.01
85	"AT1G64480"	NA	chr1	-	23948820	23948873	23949214	23949274	23948426	23948507	23949400	23949483	85	1,4,1,0,9,2	1,8,2,1,5,0	1,2,2,0,3,0	1,0,0,0,3,0	209	202	1	1.0	0.491,0.326,0.326,0.0,0.635,1.0	0.491,1.0,1.0,NA,0.491,NA	-0.283
86	"AT1G20060"	NA	chr1	-	6952478	6952571	6952652	6952745	6952308	6952398	6952826	6953012	86	8,8,7,3,0,4	9,7,4,6,1,12	2,3,7,10,7,2	3,2,5,7,8,5	242	242	0.987212266347	1.0	0.471,0.533,0.636,0.333,0.0,0.25	0.4,0.6,0.583,0.588,0.467,0.286	-0.117
87	"AT1G50170"	NA	chr1	+	18582614	18582676	18582855	18582966	18582010	18582482	18583088	18583181	87	151,213,145,164,201,160	175,275,201,197,249,228	191,116,158,180,227,66	222,157,148,206,285,110	211	260	1	1.0	0.515,0.488,0.471,0.506,0.499,0.464	0.515,0.477,0.568,0.518,0.495,0.425	-0.009
88	"AT1G15740"	NA	chr1	+	5413444	5413516	5413593	5413665	5413263	5413335	5413751	5413895	88	428,628,416,381,589,438	338,537,352,345,546,469	487,274,353,397,532,164	377,224,295,369,496,181	221	221	1	1.0	0.559,0.539,0.542,0.525,0.519,0.483	0.564,0.55,0.545,0.518,0.518,0.475	-0.0
89	"AT1G07780"	NA	chr1	-	2411823	2411929	2412193	2412219	2411478	2411541	2412609	2412773	89	0,0,0,0,0,0	66,88,73,74,102,79	0,0,2,0,0,0	65,51,50,76,99,21	175	255	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.055,0.0,0.0,0.0	-0.009
