ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference		
2563	AT2G47640	NA	chr2	+	19537859	19537937	19537862	19537937	19537504	19537529	2563	1.53241247162202E+017	3.33442441329476E+017	2.93205262325406E+017	2.37154218258413E+017	152	149	3.96444310713E-09	3.91400116020978E-06	0.311,0.348,0.354,0.326,0.294,0.306	0.548,0.566,0.541,0.553,0.491,0.49	-0.208		
2605	AT5G61020	NA	chr5	-	24558956	24559247	24558956	24559241	24559362	24559436	2605	2.71436452349452E+017	1.29237209154256E+017	2.40168206393383E+017	2.44181273388365E+017	155	149	0.0000659002498984	0.00882716505218042	0.669,0.639,0.675,0.685,0.629,0.626	0.486,0.472,0.42,0.493,0.502,0.496	0.176		
2698	AT5G20950	NA	chr5	-	7110561	7110819	7110561	7110797	7111195	7111453	2698	67,95,119,93,117,94	3.22523497454505E+017	136,138,134,286,245,58	3.53204294501338E+017	171	149	0.0000621234300211	0.00878356274464997	0.153,0.137,0.173,0.151,0.168,0.145	0.251,0.371,0.284,0.332,0.387,0.327	-0.171		
69	AT5G46740	NA	chr5	-	18967802	18967923	18967822	18967923	18967606	18967717	69	18,33,22,31,26,17	1,0,1,1,7,0	6,4,12,12,11,8	3,7,4,11,8,0	169	149	0.000553276823576	0.010694723281251	0.941,1.0,0.951,0.965,0.766,1.0	0.638,0.335,0.726,0.49,0.548,1.0	0.314		
72	AT5G44750	NA	chr5	+	18056513	18056585	18056513	18056573	18056667	18056754	72	10,17,12,13,28,12	10,23,15,12,16,14	3,5,1,14,11,8	25,22,17,30,37,10	161	149	0.00214719617044	0.0378782081717425	0.481,0.406,0.425,0.501,0.618,0.442	0.1,0.174,0.052,0.302,0.216,0.425	0.267		
74	AT5G44290	NA	chr5	-	17843414	17843806	17843432	17843806	17842764	17843307	74	46,91,45,39,95,74	2.05254185184312E+017	20,10,8,18,20,7	2.16189190284288E+017	167	149	0.000332382315146	0.00678582771483463	0.167,0.242,0.178,0.159,0.214,0.195	0.076,0.045,0.036,0.054,0.058,0.042	0.141		
94	AT5G37340	NA	chr5	-	14789310	14789409	14789342	14789409	14789165	14789219	94	3,3,5,2,2,5	4,0,1,0,0,0	0,5,0,4,2,0	2,4,7,5,10,1	181	149	2.28653471712E-08	8.47884404287151E-07	0.382,1.0,0.805,1.0,1.0,1.0	0.0,0.507,0.0,0.397,0.141,0.0	0.69		
102	AT5G27630	NA	chr5	+	9779718	9779904	9779718	9779844	9780007	9780154	102	6,11,18,22,4,9	2,7,6,6,8,1	24,13,22,31,18,9	0,5,3,0,1,0	209	149	0.00182512029579	0.0326075217886569	0.681,0.528,0.681,0.723,0.263,0.865	1.0,0.65,0.839,1.0,0.928,1.0	-0.279		
108	AT5G26146	NA	chr5	+	9135924	9137685	9135924	9136002	9137792	9139579	108	25,21,81,65,56,63	0,0,0,1,2,1	26,23,27,121,28,5	1,4,1,6,3,0	1832	149	0.000652533948	0.012350564411625	1.0,1.0,1.0,0.841,0.695,0.837	0.679,0.319,0.687,0.621,0.432,1.0	0.273		
137	AT5G60022	NA	chr5	-	24167445	24168126	24168033	24168126	24167140	24167331	137	69,70,69,40,53,92	1,2,1,5,3,4	44,20,22,48,25,12	11,4,2,3,11,4	737	149	0.0013483982269	0.0247478745280535	0.933,0.876,0.933,0.618,0.781,0.823	0.447,0.503,0.69,0.764,0.315,0.378	0.311		
145	AT5G14770	NA	chr5	-	4772875	4775833	4772878	4775833	4772712	4772796	145	22,24,28,17,29,18	9,7,15,6,9,7	34,15,27,38,51,14	3,0,3,4,2,1	152	149	0.000479250721689	0.00946520175335775	0.706,0.771,0.647,0.735,0.76,0.716	0.917,1.0,0.898,0.903,0.962,0.932	-0.213		
158	AT5G11630	NA	chr5	+	3740758	3740942	3740758	3740877	3741503	3741827	158	81,136,125,55,107,92	24,33,32,21,33,35	40,23,25,39,56,14	67,55,65,80,101,17	214	149	0	0	0.701,0.742,0.731,0.646,0.693,0.647	0.294,0.226,0.211,0.253,0.279,0.364	0.422		
162	AT5G10940	NA	chr5	-	3452075	3452190	3452084	3452190	3451435	3451575	162	22,36,21,34,30,40	1.22149119125196E+017	3,1,3,7,6,0	2.04175190279306E+017	158	149	4.62863478579E-06	0.000129388144704314	0.145,0.186,0.143,0.204,0.126,0.209	0.014,0.005,0.015,0.023,0.018,0.0	0.156		
173	AT5G37690	NA	chr5	-	14975877	14976229	14975901	14976229	14975446	14975574	173	1.4222314010923E+017	52,65,45,57,82,102	27,20,29,30,65,22	43,35,62,41,94,21	173	149	9.75108882528E-13	5.71539625662379E-11	0.702,0.747,0.728,0.622,0.707,0.683	0.351,0.33,0.287,0.387,0.373,0.474	0.331		
199	AT5G01660	NA	chr5	-	248875	249207	248979	249207	248324	248443	199	0,7,1,0,0,1	1,0,1,1,1,2	11,5,8,12,11,5	1,0,0,0,3,0	253	149	0.0000729712752612	0.00157843818035239	0.0,1.0,0.371,0.0,0.0,0.227	0.866,1.0,1.0,1.0,0.683,1.0	-0.659		
209	AT4G39390	NA	chr4	+	18315544	18315860	18315544	18315838	18316262	18316422	209	100,115,145,78,125,116	19,35,40,48,35,29	108,84,98,163,141,60	7,8,1,1,15,1	171	149	3.05701792414E-06	8.81682788597203E-05	0.821,0.741,0.76,0.586,0.757,0.777	0.931,0.901,0.988,0.993,0.891,0.981	-0.207		
216	AT4G38380	NA	chr4	-	17974504	17974799	17974518	17974799	17974276	17974419	216	9,15,12,7,15,7	35,38,27,36,28,32	28,15,15,13,26,14	4,1,5,8,10,2	163	149	1.69309011255E-13	1.06080852913909E-11	0.19,0.265,0.289,0.151,0.329,0.167	0.865,0.932,0.733,0.598,0.704,0.865	-0.551		
236	AT5G37850	NA	chr5	+	15065299	15065512	15065299	15065479	15065604	15065701	236	1.13215123125195E+017	2.13358253224366E+017	64,41,49,97,82,22	3.94248297425555E+017	182	149	1.39840090618E-08	5.29353009693554E-07	0.303,0.33,0.285,0.314,0.304,0.263	0.117,0.119,0.119,0.157,0.108,0.087	0.182		
252	AT4G32900	NA	chr4	-	15879537	15879623	15879545	15879623	15879345	15879418	252	44,85,86,70,73,54	1.21249168111184E+017	97,72,97,112,127,47	67,64,107,108,135,29	157	149	7.22301889389E-06	0.000187488933288545	0.257,0.245,0.327,0.374,0.274,0.225	0.579,0.516,0.462,0.496,0.472,0.606	-0.238		
264	AT4G32330	NA	chr4	+	15608904	15609117	15608904	15609106	15609789	15610001	264	12,44,26,15,31,40	2.49450403344493E+017	64,56,65,104,108,52	2.69224249317324E+017	160	149	9.18599180533E-06	0.000228643111099789	0.043,0.083,0.057,0.039,0.055,0.07	0.181,0.189,0.196,0.234,0.237,0.316	-0.168		
387	AT4G09980	NA	chr4	-	6249104	6249224	6249115	6249224	6248510	6248662	387	7,12,3,11,9,5	9.11601021221051E+016	47,50,30,54,40,25	58,39,44,68,64,23	160	149	0	0	0.067,0.065,0.027,0.077,0.074,0.035	0.43,0.544,0.388,0.425,0.368,0.503	-0.386		
431	AT4G40050	NA	chr4	-	18561988	18562084	18561992	18562084	18561698	18561884	431	8.21251151301601E+016	1.24178189137204E+017	144,118,131,189,198,67	40,36,30,27,50,15	153	149	0	0	0.392,0.406,0.372,0.48,0.433,0.327	0.778,0.761,0.81,0.872,0.794,0.813	-0.403		
435	AT3G63480	NA	chr3	-	23442677	23442771	23442689	23442771	23442559	23442601	435	0,0,0,0,1,0	7,25,13,5,11,7	5,6,10,8,13,4	6,8,7,11,9,1	161	149	1.73783210045E-12	9.86762789536766E-11	0.0,0.0,0.0,0.0,0.078,0.0	0.435,0.41,0.569,0.402,0.572,0.787	-0.516		
436	AT3G63460	NA	chr3	-	23434943	23434986	23434949	23434986	23434703	23434825	436	3.19427407296368E+017	50,50,46,43,41,48	145,123,135,247,203,98	160,168,168,338,279,84	155	149	0	0	0.86,0.891,0.895,0.869,0.896,0.897	0.466,0.413,0.436,0.413,0.412,0.529	0.44		
437	AT3G63340	NA	chr3	-	23392347	23392402	23392378	23392402	23392165	23392246	437	1.56217224153212E+017	10,10,7,5,10,8	25,37,23,47,41,15	26,26,23,42,38,12	180	149	0	0	0.928,0.947,0.964,0.962,0.946,0.957	0.443,0.541,0.453,0.481,0.472,0.509	0.467		
481	AT3G54500	NA	chr3	-	20178157	20178491	20178160	20178491	20177934	20178064	481	2.03317238160291E+017	79,209,128,89,138,93	4.96432434533694E+017	5.77587563731982E+017	152	149	6.48492370914E-12	3.46561952338452E-10	0.716,0.598,0.646,0.638,0.674,0.705	0.457,0.419,0.43,0.417,0.409,0.404	0.24		
523	AT5G43990	NA	chr5	+	17699083	17699345	17699083	17699285	17699457	17700575	523	8,16,7,9,4,10	6,4,7,2,4,4	5,11,5,23,23,2	0,2,0,0,0,0	209	149	1.10611003756E-06	3.46517575559745E-05	0.487,0.74,0.416,0.762,0.416,0.641	1.0,0.797,1.0,1.0,1.0,1.0	-0.389		
541	AT4G24230	NA	chr4	-	12567237	12567362	12567250	12567362	12566943	12567132	541	42,91,69,61,86,65	1.21208157163254E+017	46,11,32,22,46,13	2.91200206257411E+017	162	149	2.88249015068E-06	8.44755581255735E-05	0.242,0.287,0.288,0.256,0.237,0.285	0.127,0.048,0.125,0.073,0.093,0.084	0.174		
543	AT5G35330	NA	chr5	-	13525620	13525834	13525641	13525834	13524824	13525279	543	52,100,75,78,129,88	1.07178131106198E+017	31,23,41,35,51,15	219,142,166,212,315,97	170	149	1.20619847443E-10	5.76753323168239E-09	0.299,0.33,0.334,0.392,0.363,0.36	0.11,0.124,0.178,0.126,0.124,0.119	0.216		
562	AT2G02080	NA	chr2	-	520976	521205	520980	521205	520263	520660	562	0,8,8,9,13,5	1.48205196183208E+017	66,51,65,99,91,46	55,42,63,100,88,31	153	149	0	0	0.0,0.037,0.038,0.046,0.057,0.022	0.539,0.542,0.501,0.491,0.502,0.591	-0.494		
588	AT1G79190	NA	chr1	+	29791575	29792228	29791575	29792210	29792308	29792467	588	7,7,9,2,11,5	33,56,42,29,46,35	28,19,19,26,40,13	4,2,11,8,9,2	167	149	0	0	0.159,0.1,0.161,0.058,0.176,0.113	0.862,0.894,0.606,0.744,0.799,0.853	-0.665		
593	AT1G78690	NA	chr1	+	29596982	29597235	29596982	29597210	29597315	29597446	593	3,18,9,4,11,5	34,51,51,43,48,33	20,16,9,21,24,6	16,15,13,22,27,6	174	149	2.86535830063E-07	9.13395795130651E-06	0.07,0.232,0.131,0.074,0.164,0.115	0.517,0.477,0.372,0.45,0.432,0.461	-0.321		
596	AT5G05800	NA	chr5	-	1744939	1745245	1745136	1745245	1744445	1744781	596	8.71391651191522E+016	75,97,107,80,119,109	70,55,56,81,94,46	88,101,118,111,148,58	346	149	0.00232486746265	0.0406181171118755	0.333,0.382,0.399,0.39,0.355,0.407	0.255,0.19,0.17,0.239,0.215,0.255	0.157		
599	AT2G04790	NA	chr2	+	1679306	1679909	1679306	1679886	1680014	1680176	599	15,25,14,17,19,29	29,40,21,35,29,20	1,2,3,0,3,5	53,37,55,62,114,34	172	149	1.62092561595E-14	1.09082290525228E-12	0.309,0.351,0.366,0.296,0.362,0.557	0.016,0.045,0.045,0.0,0.022,0.113	0.333		
616	AT1G72740	NA	chr1	-	27381146	27381248	27381164	27381248	27380621	27380901	616	65,104,78,53,113,108	138,142,137,95,161,134	37,26,21,38,45,10	124,107,121,159,169,69	167	149	0.0000437846228808	0.000982180984869304	0.296,0.395,0.337,0.332,0.385,0.418	0.21,0.178,0.134,0.176,0.192,0.115	0.193		
638	AT1G68140	NA	chr1	-	25540793	25541741	25541435	25541741	25538944	25540430	638	23,39,47,37,51,53	5,9,1,4,5,4	25,16,41,51,29,20	0,0,3,0,1,2	791	149	0.000950594385027	0.0178064948205573	0.464,0.449,0.899,0.635,0.658,0.714	1.0,1.0,0.72,1.0,0.845,0.653	-0.233		
714	AT2G04690	NA	chr2	+	1645913	1646066	1645913	1646031	1646154	1646443	714	3.38532495393673E+017	2.11370315310539E+017	6.4336751568176E+017	2.01161158242238E+017	184	149	8.93863994611E-06	0.000225576510862248	0.565,0.538,0.56,0.507,0.502,0.51	0.721,0.649,0.725,0.695,0.721,0.701	-0.172		
720	AT5G02080	NA	chr5	+	410161	410615	410161	410413	410720	410780	720	13,12,13,9,25,17	2,4,6,5,6,0	13,5,11,18,18,6	0,2,0,1,2,1	351	149	0.000280555822772	0.00585942448249108	0.734,0.56,0.479,0.433,0.639,1.0	1.0,0.515,1.0,0.884,0.793,0.718	-0.178		
722	AT1G55500	NA	chr1	+	20722145	20722308	20722145	20722292	20722393	20722856	722	9,14,10,13,11,25	1.4926727916725E+017	27,26,43,76,66,16	115,81,131,286,246,49	165	149	0.000290513401976	0.00599844149307264	0.052,0.045,0.031,0.066,0.038,0.088	0.175,0.225,0.229,0.194,0.195,0.228	-0.154		
725	AT1G73390	NA	chr1	-	27594494	27594551	27594498	27594551	27593901	27594166	725	38,35,32,22,30,50	19,24,19,8,14,42	8,8,8,20,22,5	24,16,23,62,51,17	153	149	5.14734566082E-09	2.12561978766135E-07	0.661,0.587,0.621,0.728,0.676,0.537	0.245,0.327,0.253,0.239,0.296,0.223	0.371		
727	AT1G47550	NA	chr1	+	17462053	17462227	17462053	17462224	17462308	17462388	727	43,63,48,61,76,45	1.85354230216316E+017	6,12,14,12,17,4	3.14212264381368E+017	152	149	0.000531323481201	0.0103808039284109	0.186,0.149,0.17,0.217,0.191,0.137	0.018,0.053,0.049,0.03,0.043,0.027	0.138		
728	AT1G04985	NA	chr1	-	1417325	1418046	1417973	1418046	1416868	1416978	728	5.44753606519708E+017	60,107,63,63,97,79	5.61379434534626E+017	123,98,116,131,169,65	797	149	0.00063096873127	0.0120681072075536	0.629,0.568,0.643,0.606,0.577,0.578	0.46,0.42,0.412,0.432,0.409,0.421	0.174		
754	AT1G20060	NA	chr1	-	6952305	6952398	6952308	6952398	6952131	6952224	754	17,13,14,6,8,15	2,3,0,2,3,0	0,0,1,0,2,2	3,5,5,9,16,3	152	149	0	0	0.893,0.809,1.0,0.746,0.723,1.0	0.0,0.0,0.164,0.0,0.109,0.395	0.75		
755	AT1G20060	NA	chr1	-	6952652	6952745	6952655	6952745	6952478	6952571	755	5,5,7,2,1,3	5,1,6,1,1,2	0,5,0,1,0,0	5,8,15,9,17,8	152	149	5.06719939342E-08	1.77059640343157E-06	0.495,0.831,0.534,0.662,0.495,0.595	0.0,0.38,0.0,0.098,0.0,0.0	0.522		
784	AT1G49980	NA	chr1	+	18511848	18511993	18511848	18511962	18512089	18512512	784	13,9,12,11,19,19	41,46,58,34,54,65	28,18,15,26,34,19	16,12,18,24,40,8	180	149	1.94774353546E-06	5.89841667321803E-05	0.208,0.139,0.146,0.211,0.226,0.195	0.592,0.554,0.408,0.473,0.413,0.663	-0.33		
785	AT1G49980	NA	chr1	+	18511848	18511998	18511848	18511962	18512089	18512512	785	4,11,6,7,7,4	41,46,58,34,54,65	18,8,8,27,20,11	16,12,18,24,40,8	185	149	6.30086585496E-06	0.00016592280084728	0.073,0.161,0.077,0.142,0.095,0.047	0.475,0.349,0.264,0.475,0.287,0.525	-0.297		
795	AT1G29040	NA	chr1	+	10134504	10134621	10134504	10134536	10134685	10134797	795	9.91651101141701E+016	17,20,20,14,22,18	106,91,91,115,155,51	2,1,0,0,1,3	234	149	6.28857036722E-06	0.00016592280084728	0.788,0.84,0.778,0.838,0.831,0.827	0.971,0.983,1.0,1.0,0.99,0.915	-0.159		
807	AT1G67700	NA	chr1	+	25375569	25375726	25375569	25375712	25375803	25376050	807	895,1499,1093,867,1340,1137	776,1164,990,728,1100,910	1817,1317,1605,2123,2228,779	3.87271350488541E+017	163	149	0	0	0.513,0.541,0.502,0.521,0.527,0.533	0.811,0.816,0.807,0.799,0.79,0.801	-0.281		
813	AT1G03310	NA	chr1	+	813412	813604	813412	813581	813928	816812	813	29,31,32,26,46,29	21,26,20,29,37,26	55,34,44,79,38,28	0,0,1,1,0,0	172	149	0	0	0.545,0.508,0.581,0.437,0.519,0.491	1.0,1.0,0.974,0.986,1.0,1.0	-0.48		
826	AT1G15490	NA	chr1	-	5323152	5323895	5323157	5323895	5322652	5322960	826	10,34,18,23,27,20	13,19,29,12,18,21	33,26,15,36,24,5	1,1,1,3,7,1	154	149	7.95699095502E-09	3.21285612561585E-07	0.427,0.634,0.375,0.65,0.592,0.48	0.97,0.962,0.936,0.921,0.768,0.829	-0.371		
846	AT2G23985	NA	chr2	+	10204801	10205710	10204801	10205693	10206103	10206522	846	70,85,77,63,112,88	25,46,31,19,51,41	73,74,55,86,101,35	9,12,9,14,18,1	166	149	0.001830471779	0.0326075217886569	0.715,0.624,0.69,0.749,0.663,0.658	0.879,0.847,0.846,0.846,0.834,0.969	-0.187		
879	AT1G17520	NA	chr1	-	6025504	6025606	6025522	6025606	6025092	6025378	879	1.10187131127187E+017	44,70,51,27,51,68	74,56,67,96,109,36	64,35,53,62,101,24	167	149	0.00163375302526	0.0296852924689742	0.69,0.704,0.696,0.808,0.766,0.697	0.508,0.588,0.53,0.58,0.491,0.572	0.182		
888	AT1G23230	NA	chr1	+	8246060	8246303	8246060	8246298	8246562	8246780	888	0,2,2,6,4,7	47,59,52,45,47,51	12,12,13,10,16,10	7,11,10,16,12,5	154	149	2.55351295664E-15	1.78451270854418E-13	0.0,0.032,0.036,0.114,0.076,0.117	0.624,0.513,0.557,0.377,0.563,0.659	-0.486		
901	AT5G15070	NA	chr5	+	4876827	4876984	4876827	4876966	4877138	4877198	901	0,3,4,1,2,2	6,24,4,5,16,7	7,5,6,21,21,3	4,11,4,5,9,1	167	149	5.84417866523E-06	0.000158490636339148	0.0,0.1,0.472,0.151,0.1,0.203	0.61,0.289,0.572,0.789,0.676,0.728	-0.44		
903	AT1G35516	NA	chr1	+	13078415	13078929	13078415	13078915	13079304	13079773	903	1.39181160183189E+017	66,111,83,118,134,110	2.96229274347441E+017	70,63,74,89,107,41	163	149	0.0000500920717682	0.0010965939084677	0.658,0.598,0.638,0.586,0.563,0.545	0.794,0.769,0.772,0.781,0.79,0.761	-0.18		
919	AT2G36792	NA	chr2	+	15420064	15421504	15420064	15421484	15421583	15422088	919	7,12,10,7,3,18	2,11,2,1,3,10	1,5,1,3,6,2	17,5,13,14,12,3	169	149	0.0000313388324261	0.000739515045691217	0.755,0.49,0.815,0.861,0.469,0.613	0.049,0.469,0.064,0.159,0.306,0.37	0.431		
924	AT3G19460	NA	chr3	+	6748758	6748909	6748758	6748904	6748990	6749307	924	32,66,54,51,80,62	59,137,92,95,132,121	5,1,4,3,11,2	123,101,93,143,152,51	154	149	0	0	0.344,0.318,0.362,0.342,0.37,0.331	0.038,0.009,0.04,0.02,0.065,0.037	0.31		
936	AT3G01310	NA	chr3	-	101513	101660	101531	101660	101296	101356	936	1.40282231237265E+017	5.29897700692893E+017	266,221,276,375,453,66	2.28241290323418E+017	167	149	4.07253593071E-08	1.45094074237256E-06	0.191,0.219,0.227,0.234,0.21,0.188	0.51,0.45,0.459,0.509,0.492,0.292	-0.24		
941	AT2G05590	NA	chr2	+	2068558	2068651	2068558	2068646	2068737	2068822	941	14,11,16,12,18,17	1.6017414511718E+017	33,43,34,35,41,15	93,63,82,96,141,42	154	149	0.0000379200452727	0.000883342593083281	0.078,0.058,0.096,0.09,0.088,0.1	0.256,0.398,0.286,0.261,0.22,0.257	-0.195		
954	AT2G01420	NA	chr2	-	182004	183764	182016	183764	181579	181847	954	1.69301255200245E+017	1.61201194138166E+017	3.63255292329401E+017	41,41,27,36,25,9	161	149	0	0	0.493,0.581,0.549,0.573,0.577,0.574	0.891,0.852,0.909,0.894,0.937,0.927	-0.344		
957	AT2G27730	NA	chr2	-	11821606	11822025	11821651	11822025	11820768	11820884	957	8,20,13,8,19,14	34,29,17,20,30,28	17,18,24,17,33,7	11,4,7,10,17,8	194	149	0.000338919869603	0.00684241558965168	0.153,0.346,0.37,0.235,0.327,0.277	0.543,0.776,0.725,0.566,0.599,0.402	-0.317		
971	AT3G57050	NA	chr3	-	21114161	21114330	21114206	21114330	21113943	21114059	971	5.707857466689E+017	42,85,71,67,82,77	4.28295373659621E+017	114,96,128,242,205,66	194	149	8.59978754875E-13	5.20860465869292E-11	0.912,0.876,0.89,0.884,0.894,0.904	0.743,0.702,0.691,0.677,0.699,0.679	0.195		
975	AT1G54310	NA	chr1	+	20274312	20274561	20274312	20274535	20274641	20274828	975	48,71,52,57,52,70	33,55,49,45,49,74	48,53,47,55,64,19	13,12,12,17,21,8	175	149	9.52573692392E-06	0.00023389545933463	0.553,0.524,0.475,0.519,0.475,0.446	0.759,0.79,0.769,0.734,0.722,0.669	-0.242		
1007	AT1G01740	NA	chr1	-	274166	274249	274170	274249	273862	274083	1007	21,23,19,13,37,39	17,9,17,7,8,23	11,2,10,14,18,5	15,10,13,22,36,7	153	149	0.00285411863353	0.049389843401181	0.546,0.713,0.521,0.644,0.818,0.623	0.417,0.163,0.428,0.383,0.327,0.41	0.289		
