ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
157	"AT5G37020"	NA	chr5	+	14630476	14630738	14630681	14630738	14630277	14630387
162	"AT5G36002"	NA	chr5	-	14141794	14142755	14141794	14142709	14142871	14143254
163	"AT5G36002"	NA	chr5	-	14141794	14142709	14141794	14141949	14143015	14143303
167	"AT5G65420"	NA	chr5	-	26141469	26142463	26141469	26141738	26142599	26142804
174	"AT5G26980"	NA	chr5	-	9488132	9488831	9488132	9488361	9488922	9489003
177	"AT5G26770"	NA	chr5	-	9407646	9408341	9407646	9408148	9408410	9408872
181	"AT5G47900"	NA	chr5	+	19392882	19392964	19392896	19392964	19392393	19392581
182	"AT5G47900"	NA	chr5	+	19392882	19392964	19392896	19392964	19392658	19392796
189	"AT5G25570"	NA	chr5	+	8902570	8902660	8902608	8902660	8901989	8902047
190	"AT5G25520"	NA	chr5	+	8887835	8888590	8888530	8888590	8885503	8887576
195	"AT5G24760"	NA	chr5	-	8496988	8497155	8496988	8497125	8497266	8497419
198	"AT5G24520"	NA	chr5	-	8370705	8371006	8370705	8371000	8371131	8371180
200	"AT5G24350"	NA	chr5	+	8304631	8305566	8304644	8305566	8303289	8304256
211	"AT5G23150"	NA	chr5	+	7791153	7791912	7791816	7791912	7790369	7791051
214	"AT5G23080"	NA	chr5	-	7746183	7746258	7746183	7746255	7746432	7746519
215	"AT5G23060"	NA	chr5	-	7736517	7737205	7736517	7736994	7737284	7737426
217	"AT5G22700"	NA	chr5	-	7547502	7548120	7547502	7548108	7548651	7548921
224	"AT5G54110"	NA	chr5	+	21959239	21960009	21959931	21960009	21958820	21958891
225	"AT5G22140"	NA	chr5	-	7341181	7341438	7341181	7341434	7341535	7341959
230	"AT5G20720"	NA	chr5	+	7015009	7015188	7015012	7015188	7014668	7014894
231	"AT5G20720"	NA	chr5	+	7015009	7015188	7015012	7015188	7014668	7014916
232	"AT5G57300"	NA	chr5	-	23210517	23210660	23210517	23210654	23210874	23211002
234	"AT5G20360"	NA	chr5	-	6882361	6884315	6882361	6884285	6884555	6885081
247	"AT5G28020"	NA	chr5	-	10028127	10028179	10028127	10028172	10028485	10028525
248	"AT5G28020"	NA	chr5	-	10028127	10028185	10028127	10028172	10028485	10028525
249	"AT5G28020"	NA	chr5	-	10028127	10028185	10028127	10028179	10028485	10028525
253	"AT5G17170"	NA	chr5	+	5650623	5650692	5650628	5650692	5650434	5650520
262	"AT5G15610"	NA	chr5	+	5081489	5081744	5081674	5081744	5081289	5081399
263	"AT5G15540"	NA	chr5	-	5055961	5056217	5055961	5056209	5056536	5056646
264	"AT5G15540"	NA	chr5	-	5055961	5056217	5055961	5056209	5056550	5056646
265	"AT5G62790"	NA	chr5	-	25216209	25216335	25216209	25216330	25216416	25216484
266	"AT5G62790"	NA	chr5	-	25216209	25216335	25216209	25216330	25216570	25216657
271	"AT5G14430"	NA	chr5	+	4653708	4653899	4653716	4653899	4653471	4653636
274	"AT5G14180"	NA	chr5	-	4571323	4571933	4571323	4571764	4572185	4572226
277	"AT5G13660"	NA	chr5	+	4406443	4406813	4406614	4406813	4405093	4406365
278	"AT5G13660"	NA	chr5	+	4406446	4406813	4406614	4406813	4405093	4406365
283	"AT5G13410"	NA	chr5	-	4300004	4300262	4300004	4300080	4300382	4300427
284	"AT5G13410"	NA	chr5	-	4300004	4300262	4300004	4300080	4300774	4300825
285	"AT5G13410"	NA	chr5	-	4300206	4300427	4300206	4300262	4300774	4300825
295	"AT5G12290"	NA	chr5	-	3976383	3976578	3976383	3976574	3976699	3976865
296	"AT5G12290"	NA	chr5	-	3976383	3976578	3976383	3976574	3976703	3976865
297	"AT5G11910"	NA	chr5	-	3836899	3837061	3836899	3836993	3837142	3837247
299	"AT5G11300"	NA	chr5	-	3601969	3602343	3601969	3602104	3602436	3602470
300	"AT5G11160"	NA	chr5	+	3551461	3551761	3551702	3551761	3550944	3551055
306	"AT5G10450"	NA	chr5	-	3283852	3284782	3283852	3284472	3285387	3285510
312	"AT5G10070"	NA	chr5	-	3148900	3149198	3148900	3149022	3149297	3149388
317	"AT5G18245"	NA	chr5	+	6029821	6030596	6030356	6030596	6029601	6029684
321	"AT5G08710"	NA	chr5	-	2835233	2835486	2835233	2835337	2835690	2835793
323	"AT5G08565"	NA	chr5	+	2776867	2776985	2776923	2776985	2776577	2776633
324	"AT5G08535"	NA	chr5	+	2762441	2762940	2762709	2762940	2762028	2762261
337	"AT5G07770"	NA	chr5	+	2475710	2475955	2475908	2475955	2475229	2475350
339	"AT5G07570"	NA	chr5	+	2394758	2396329	2395118	2396329	2393102	2394677
352	"AT5G06690"	NA	chr5	-	2060442	2061047	2060442	2060749	2061135	2061210
353	"AT5G06690"	NA	chr5	-	2060871	2061047	2060871	2060889	2061135	2061210
354	"AT5G06690"	NA	chr5	-	2060442	2061047	2060442	2060749	2061582	2062081
355	"AT5G06690"	NA	chr5	-	2060871	2061047	2060871	2060889	2061582	2062081
358	"AT5G06440"	NA	chr5	-	1965756	1965856	1965756	1965849	1965951	1966041
360	"AT5G06440"	NA	chr5	-	1966255	1966596	1966255	1966364	1966692	1966823
361	"AT5G06100"	NA	chr5	+	1838366	1838899	1838502	1838899	1837834	1838029
363	"AT5G05310"	NA	chr5	+	1572220	1572322	1572225	1572322	1572080	1572149
365	"AT5G04620"	NA	chr5	+	1329297	1329695	1329626	1329695	1328959	1329093
366	"AT5G04320"	NA	chr5	+	1209596	1209835	1209745	1209835	1209196	1209510
371	"AT5G04090"	NA	chr5	-	1106878	1107660	1106878	1107381	1108213	1108282
377	"AT5G03345"	NA	chr5	+	814369	814422	814373	814422	814003	814268
384	"AT5G28770"	NA	chr5	-	10796456	10797113	10796456	10796920	10797195	10797271
387	"AT5G01770"	NA	chr5	-	295582	295728	295582	295716	295827	295952
392	"AT5G01470"	NA	chr5	+	192295	192769	192301	192769	192128	192227
396	"AT5G01010"	NA	chr5	-	1278	1646	1278	1459	1744	1780
404	"AT4G39140"	NA	chr4	-	18230996	18231301	18230996	18231291	18231906	18232020
405	"AT4G39140"	NA	chr4	-	18230996	18231374	18230996	18231291	18231906	18232020
406	"AT4G39140"	NA	chr4	-	18230996	18231378	18230996	18231291	18231906	18232020
407	"AT4G39140"	NA	chr4	-	18230996	18231374	18230996	18231301	18231906	18232020
408	"AT4G39140"	NA	chr4	-	18230996	18231378	18230996	18231301	18231906	18232020
409	"AT4G39140"	NA	chr4	-	18230996	18231378	18230996	18231374	18231906	18232020
412	"AT4G38470"	NA	chr4	+	18003112	18003374	18003239	18003374	18002699	18002795
413	"AT4G38420"	NA	chr4	+	17983978	17984884	17984805	17984884	17983782	17983888
418	"AT4G38120"	NA	chr4	-	17893768	17893922	17893768	17893849	17894232	17894312
419	"AT4G38120"	NA	chr4	-	17894405	17894771	17894405	17894755	17894889	17894959
429	"AT4G36850"	NA	chr4	-	17353290	17353906	17353290	17353776	17354001	17354097
430	"AT5G18270"	NA	chr5	-	6042021	6042302	6042021	6042298	6042537	6042938
432	"AT4G36640"	NA	chr4	-	17278387	17278484	17278387	17278439	17278619	17279373
434	"AT5G14780"	NA	chr5	+	4777602	4777933	4777733	4777933	4776732	4777129
436	"AT5G14780"	NA	chr5	+	4777733	4777933	4777758	4777933	4776732	4777129
437	"AT5G14780"	NA	chr5	+	4777733	4777933	4777758	4777933	4776732	4777646
440	"AT4G35920"	NA	chr4	-	17014306	17014522	17014306	17014409	17014760	17015099
441	"AT4G35920"	NA	chr4	-	17014306	17014522	17014306	17014409	17014909	17015099
442	"AT4G35920"	NA	chr4	-	17014306	17014522	17014306	17014409	17015043	17015155
443	"AT4G35920"	NA	chr4	-	17014306	17014522	17014306	17014409	17015075	17015493
445	"AT4G35785"	NA	chr4	-	16954236	16954336	16954236	16954333	16954564	16954705
460	"AT4G34090"	NA	chr4	-	16328397	16328493	16328397	16328479	16328564	16328663
461	"AT4G34090"	NA	chr4	-	16328397	16328493	16328397	16328479	16328568	16328663
462	"AT5G48000"	NA	chr5	-	19446761	19447008	19446761	19447004	19447121	19447149
463	"AT5G48000"	NA	chr5	-	19446761	19447008	19446761	19447004	19447705	19447866
464	"AT4G33770"	NA	chr4	-	16194666	16195038	16194666	16194787	16195121	16195203
465	"AT4G33770"	NA	chr4	-	16194666	16195038	16194666	16194787	16195928	16196642
473	"AT4G32850"	NA	chr4	+	15853669	15854211	15854164	15854211	15852727	15853561
474	"AT4G32850"	NA	chr4	+	15854043	15854241	15854164	15854241	15853669	15853753
477	"AT4G32850"	NA	chr4	+	15854317	15855186	15854362	15855186	15854164	15854211
478	"AT4G32850"	NA	chr4	+	15854317	15855194	15854326	15855194	15854164	15854245
479	"AT4G32660"	NA	chr4	+	15756992	15757265	15757111	15757265	15756642	15756763
481	"AT4G32600"	NA	chr4	+	15723919	15724677	15723957	15724677	15723344	15723674
482	"AT4G32600"	NA	chr4	+	15723919	15724677	15723957	15724677	15723356	15723810
504	"AT5G58210"	NA	chr5	+	23552358	23552457	23552393	23552457	23552093	23552261
508	"AT4G28680"	NA	chr4	+	14157417	14158001	14157728	14158001	14157149	14157314
509	"AT4G28680"	NA	chr4	+	14157728	14158001	14157877	14158001	14157417	14157474
510	"AT5G64460"	NA	chr5	-	25774820	25774928	25774820	25774923	25775040	25775354
511	"AT5G64460"	NA	chr5	-	25775044	25775115	25775044	25775106	25775394	25775429
516	"AT4G28190"	NA	chr4	+	13986447	13986792	13986467	13986792	13984694	13985966
519	"AT4G27970"	NA	chr4	-	13918761	13919664	13918761	13918793	13919750	13920130
525	"AT4G26910"	NA	chr4	-	13522320	13522404	13522320	13522401	13522675	13522750
529	"AT4G26300"	NA	chr4	-	13312195	13312270	13312195	13312266	13313019	13313109
531	"AT4G26070"	NA	chr4	+	13218146	13218231	13218153	13218231	13217794	13217867
533	"AT4G25650"	NA	chr4	-	13081905	13082245	13081905	13082090	13082326	13082514
539	"AT4G24740"	NA	chr4	-	12754945	12755239	12754945	12755048	12755310	12755375
545	"AT4G24590"	NA	chr4	+	12697448	12697842	12697733	12697842	12697216	12697377
547	"AT4G24350"	NA	chr4	+	12610007	12610526	12610362	12610526	12609372	12609874
548	"AT4G24350"	NA	chr4	+	12610007	12610526	12610370	12610526	12609372	12609874
549	"AT4G24350"	NA	chr4	+	12610362	12610526	12610370	12610526	12609372	12609874
551	"AT4G24270"	NA	chr4	-	12582107	12582683	12582107	12582252	12582784	12583120
559	"AT4G30820"	NA	chr4	+	15006647	15007516	15007106	15007516	15006484	15006557
563	"AT4G23420"	NA	chr4	+	12226269	12226393	12226309	12226393	12225605	12226135
574	"AT5G35620"	NA	chr5	-	13825067	13825707	13825067	13825133	13825805	13825980
576	"AT4G22570"	NA	chr4	-	11882646	11882956	11882646	11882796	11884721	11884832
579	"AT4G22540"	NA	chr4	-	11863760	11864126	11863760	11864123	11865712	11866475
583	"AT4G21760"	NA	chr4	+	11563298	11563401	11563332	11563401	11562967	11563227
585	"AT4G21585"	NA	chr4	+	11479303	11479658	11479584	11479658	11479113	11479206
587	"AT4G21560"	NA	chr4	-	11468665	11470327	11468665	11469779	11470442	11470569
612	"AT4G20010"	NA	chr4	+	10843219	10843329	10843223	10843329	10842918	10843027
613	"AT4G19990"	NA	chr4	+	10832776	10834821	10832857	10834821	10832248	10832379
616	"AT4G19670"	NA	chr4	-	10700919	10701365	10700919	10701360	10701503	10702174
617	"AT4G19670"	NA	chr4	-	10700919	10701424	10700919	10701360	10701503	10702174
618	"AT4G19670"	NA	chr4	-	10700919	10701424	10700919	10701365	10701503	10702174
619	"AT4G19670"	NA	chr4	-	10700919	10701424	10700919	10701360	10701555	10702174
625	"AT4G19510"	NA	chr4	+	10636701	10637063	10636862	10637063	10636013	10636625
628	"AT5G22920"	NA	chr5	+	7666720	7667288	7666863	7667288	7666570	7666640
629	"AT4G18375"	NA	chr4	+	10152800	10154005	10153489	10154005	10152415	10152556
634	"AT4G17483"	NA	chr4	-	9748262	9748503	9748262	9748495	9748597	9748686
644	"AT4G16990"	NA	chr4	+	9564476	9564941	9564691	9564941	9562244	9562348
647	"AT4G16830"	NA	chr4	+	9470960	9471267	9470964	9471267	9470384	9470797
648	"AT4G16765"	NA	chr4	-	9430342	9430527	9430342	9430388	9430604	9430663
661	"AT4G15340"	NA	chr4	-	8754988	8755618	8754988	8755475	8755703	8755760
663	"AT4G15300"	NA	chr4	-	8731440	8731819	8731440	8731779	8731865	8732017
671	"AT4G14880"	NA	chr4	-	8520017	8520066	8520017	8520063	8520136	8520596
673	"AT4G14720"	NA	chr4	-	8431972	8432717	8431972	8432459	8432790	8432854
676	"AT4G14500"	NA	chr4	+	8335829	8335913	8335846	8335913	8335565	8335742
680	"AT4G14385"	NA	chr4	-	8287347	8287544	8287347	8287430	8288078	8288148
681	"AT4G14385"	NA	chr4	-	8287347	8288148	8287347	8287544	8288311	8288412
682	"AT4G14340"	NA	chr4	-	8248886	8249351	8248886	8249023	8249449	8249523
684	"AT4G13850"	NA	chr4	+	8021985	8022221	8022021	8022221	8021885	8021970
688	"AT4G13590"	NA	chr4	-	7903341	7903498	7903341	7903494	7903650	7904042
690	"AT4G13410"	NA	chr4	-	7793028	7793681	7793028	7793228	7793900	7794037
691	"AT4G13410"	NA	chr4	-	7794520	7795013	7794520	7794773	7795321	7795627
697	"AT4G13100"	NA	chr4	-	7637036	7637529	7637036	7637446	7637657	7637965
704	"AT4G12790"	NA	chr4	-	7518847	7518955	7518847	7518926	7519172	7519454
705	"AT4G12790"	NA	chr4	-	7518847	7519081	7518847	7518926	7519172	7519454
706	"AT4G12790"	NA	chr4	-	7518847	7519081	7518847	7518955	7519172	7519454
715	"AT4G12440"	NA	chr4	+	7378350	7378764	7378614	7378764	7376579	7376690
716	"AT4G34600"	NA	chr4	+	16529639	16530228	16529838	16530228	16529057	16529364
719	"AT4G11410"	NA	chr4	-	6945404	6945866	6945404	6945451	6945965	6946044
721	"AT4G10930"	NA	chr4	-	6708130	6708206	6708130	6708191	6708455	6708889
724	"AT4G10843"	NA	chr4	+	6663380	6663722	6663597	6663722	6663194	6663305
725	"AT4G10430"	NA	chr4	-	6454812	6455374	6454812	6455241	6455485	6455883
726	"AT4G10430"	NA	chr4	-	6454874	6455374	6454874	6455241	6455796	6455883
727	"AT4G25100"	NA	chr4	-	12886441	12886516	12886441	12886502	12886717	12886902
728	"AT4G09970"	NA	chr4	+	6246226	6246303	6246234	6246303	6245915	6246139
731	"AT4G09720"	NA	chr4	+	6133246	6133482	6133382	6133482	6132861	6133153
734	"AT4G09680"	NA	chr4	+	6121464	6122407	6122087	6122407	6121178	6121395
751	"AT5G66210"	NA	chr5	-	26456934	26457276	26456934	26457108	26457372	26457480
763	"AT4G04880"	NA	chr4	-	2466005	2466382	2466005	2466082	2466452	2466512
765	"AT5G26040"	NA	chr5	-	9100377	9100442	9100377	9100428	9100528	9100695
766	"AT4G28880"	NA	chr4	+	14253913	14254946	14254479	14254946	14253553	14253690
771	"AT4G03230"	NA	chr4	-	1420535	1420891	1420535	1420879	1420958	1421444
774	"AT4G03005"	NA	chr4	+	10268565	10269143	10268882	10269143	10268157	10268272
775	"AT4G03005"	NA	chr4	+	10268616	10269143	10268882	10269143	10268157	10268272
778	"AT4G02885"	NA	chr4	+	6666372	6666456	6666379	6666456	6665857	6666001
788	"AT4G01883"	NA	chr4	+	814540	815170	814716	815170	814417	814466
789	"AT5G10490"	NA	chr5	-	3303927	3304104	3303927	3303981	3304532	3304759
797	"AT4G01130"	NA	chr4	+	487361	488226	487750	488226	487023	487181
801	"AT5G16650"	NA	chr5	-	5463176	5463617	5463176	5463457	5463738	5463812
807	"AT5G27830"	NA	chr5	+	9861737	9862108	9861917	9862108	9861288	9861425
815	"AT3G63280"	NA	chr3	+	23378543	23378667	23378581	23378667	23378310	23378448
819	"AT3G62750"	NA	chr3	+	23215853	23216355	23216168	23216355	23215673	23215789
820	"AT3G62750"	NA	chr3	+	23215853	23216355	23216267	23216355	23215673	23215789
821	"AT3G62750"	NA	chr3	+	23216168	23216355	23216267	23216355	23215673	23215789
822	"AT3G62750"	NA	chr3	+	23216168	23216355	23216267	23216355	23215853	23216083
826	"AT4G22110"	NA	chr4	-	11711973	11712272	11711973	11712069	11712832	11712908
827	"AT3G61450"	NA	chr3	+	22739344	22739413	22739351	22739413	22739171	22739261
828	"AT3G61440"	NA	chr3	+	22737383	22737599	22737518	22737599	22737225	22737305
829	"AT4G27800"	NA	chr4	-	13852251	13852415	13852251	13852298	13852509	13852564
830	"AT3G61070"	NA	chr3	-	22605967	22606167	22605967	22606164	22606711	22606822
832	"AT3G60600"	NA	chr3	+	22401501	22401990	22401912	22401990	22401284	22401440
833	"AT3G60600"	NA	chr3	+	22401521	22401990	22401912	22401990	22401284	22401440
834	"AT3G60440"	NA	chr3	+	22338658	22339520	22338942	22339520	22337790	22338224
836	"AT3G60286"	NA	chr3	-	22281722	22281990	22281722	22281987	22282179	22282255
837	"AT3G60260"	NA	chr3	+	22274255	22274387	22274258	22274387	22273842	22274108
845	"AT3G59990"	NA	chr3	-	22158385	22158584	22158385	22158569	22158686	22158725
850	"AT3G59470"	NA	chr3	-	21979542	21980132	21979542	21980122	21980213	21980755
851	"AT3G59470"	NA	chr3	-	21979542	21980132	21979542	21980122	21980527	21980839
853	"AT3G59320"	NA	chr3	-	21925940	21926305	21925940	21926135	21926544	21926639
854	"AT3G59090"	NA	chr3	+	21839962	21840156	21840122	21840156	21839184	21839456
865	"AT3G57680"	NA	chr3	+	21381477	21381768	21381637	21381768	21380647	21381392
882	"AT3G56720"	NA	chr3	+	21012374	21012756	21012664	21012756	21011670	21012294
883	"AT3G56720"	NA	chr3	+	21012377	21012756	21012664	21012756	21011670	21012294
888	"AT3G56160"	NA	chr3	-	20839033	20839141	20839033	20839055	20839733	20839802
889	"AT3G56160"	NA	chr3	-	20839033	20839141	20839033	20839055	20840318	20840397
890	"AT3G56130"	NA	chr3	+	20828650	20829270	20828798	20829270	20828503	20828566
891	"AT3G56130"	NA	chr3	+	20828798	20829270	20828939	20829270	20828650	20828719
893	"AT3G55880"	NA	chr3	+	20738259	20738967	20738625	20738967	20737315	20737584
894	"AT3G55850"	NA	chr3	-	20724352	20725024	20724352	20724459	20725161	20725325
895	"AT3G55770"	NA	chr3	+	20704410	20705320	20704875	20705320	20704282	20704317
901	"AT3G54740"	NA	chr3	+	20262795	20264115	20263036	20264115	20262336	20262679
903	"AT3G54510"	NA	chr3	+	20181040	20181286	20181073	20181286	20180696	20180840
905	"AT3G54480"	NA	chr3	-	20170653	20171493	20170653	20171261	20172402	20172481
916	"AT5G45350"	NA	chr5	-	18381836	18383283	18381836	18382338	18383657	18383693
918	"AT3G52890"	NA	chr3	+	19609030	19611071	19609049	19611071	19608113	19608279
924	"AT3G52340"	NA	chr3	+	19407204	19407471	19407406	19407471	19406852	19407016
927	"AT3G52210"	NA	chr3	+	19368676	19368765	19368683	19368765	19368139	19368232
936	"AT3G51370"	NA	chr3	+	19069956	19070812	19070444	19070812	19069652	19069719
937	"AT3G51360"	NA	chr3	-	19064538	19064773	19064538	19064610	19064851	19064948
938	"AT3G51360"	NA	chr3	-	19066069	19066208	19066069	19066182	19066260	19066734
939	"AT3G51270"	NA	chr3	+	19033801	19033934	19033805	19033934	19033614	19033696
940	"AT3G51250"	NA	chr3	+	19029462	19030141	19030056	19030141	19028105	19029188
946	"AT3G51075"	NA	chr3	-	18971490	18971828	18971490	18971628	18972029	18972285
948	"AT3G50660"	NA	chr3	-	18813948	18815369	18813948	18814507	18815476	18815555
953	"AT4G05210"	NA	chr4	+	2683401	2683617	2683406	2683617	2682612	2683017
959	"AT5G64520"	NA	chr5	+	25789986	25790540	25790218	25790540	25789874	25789911
965	"AT3G48870"	NA	chr3	-	18125374	18126024	18125374	18125958	18126367	18126664
967	"AT3G48360"	NA	chr3	-	17907766	17909312	17907766	17908629	17909584	17909888
968	"AT3G48190"	NA	chr3	+	17824593	17825075	17824934	17825075	17824427	17824517
969	"AT3G47990"	NA	chr3	-	17715329	17715554	17715329	17715403	17716022	17716349
970	"AT3G47990"	NA	chr3	-	17715329	17715890	17715329	17715403	17716022	17716349
971	"AT3G47990"	NA	chr3	-	17715329	17715890	17715329	17715554	17716022	17716349
974	"AT3G47340"	NA	chr3	-	17438459	17439044	17438459	17438567	17439124	17439427
976	"AT3G47010"	NA	chr3	-	17317316	17317518	17317316	17317510	17317588	17317776
977	"AT3G47010"	NA	chr3	-	17317316	17317518	17317316	17317510	17317593	17317776
982	"AT3G46658"	NA	chr3	+	17189302	17191349	17190003	17191349	17188838	17189030
991	"AT3G46210"	NA	chr3	-	16978383	16978502	16978383	16978499	16978851	16978892
992	"AT3G46210"	NA	chr3	-	16978383	16978502	16978383	16978499	16978864	16978916
995	"AT5G61690"	NA	chr5	-	24790613	24790757	24790613	24790720	24790823	24790947
998	"AT1G53780"	NA	chr1	-	20077199	20077316	20077199	20077292	20077441	20077543
1003	"AT2G05840"	NA	chr2	+	2235407	2235752	2235692	2235752	2235018	2235101
1010	"AT2G05520"	NA	chr2	+	2026670	2027117	2026733	2027117	2026523	2026610
1011	"AT2G05520"	NA	chr2	+	2026712	2027117	2026733	2027117	2026523	2026610
1012	"AT2G05520"	NA	chr2	+	2026670	2027117	2026712	2027117	2026523	2026628
1013	"AT2G05520"	NA	chr2	+	2026670	2027117	2026733	2027117	2026523	2026628
1014	"AT2G05520"	NA	chr2	+	2026712	2027117	2026733	2027117	2026523	2026628
1016	"AT4G24230"	NA	chr4	-	12566630	12567144	12566630	12567138	12567237	12567362
1017	"AT2G05310"	NA	chr2	-	1933165	1933917	1933165	1933535	1933982	1934298
1018	"AT5G35330"	NA	chr5	-	13524824	13525279	13524824	13525275	13525641	13525834
1020	"AT3G14230"	NA	chr3	-	4737574	4738454	4737574	4738451	4738699	4739136
1022	"AT4G17620"	NA	chr4	+	9824575	9824639	9824579	9824639	9824425	9824510
1023	"AT4G17620"	NA	chr4	+	9824575	9824639	9824579	9824639	9824425	9824514
1024	"AT2G03600"	NA	chr2	+	1098229	1098826	1098243	1098826	1098040	1098128
1027	"AT2G03280"	NA	chr2	-	997430	997763	997430	997593	997832	997900
1033	"AT1G21360"	NA	chr1	+	7482598	7483055	7482911	7483055	7481679	7481735
1034	"AT1G21360"	NA	chr1	+	7482598	7483055	7482911	7483055	7482134	7482265
1036	"AT2G47690"	NA	chr2	+	19551610	19552358	19551950	19552358	19551262	19551521
1037	"AT2G02780"	NA	chr2	-	782272	782504	782272	782387	782570	782764
1039	"AT2G02710"	NA	chr2	-	759248	759457	759248	759304	759538	759603
1040	"AT2G02410"	NA	chr2	+	633208	633524	633399	633524	632633	632874
1041	"AT2G02410"	NA	chr2	+	633399	633524	633402	633524	633208	633280
1042	"AT2G02410"	NA	chr2	+	633399	633524	633402	633524	633208	633284
1043	"AT2G02410"	NA	chr2	+	633872	634081	634026	634081	633627	633791
1044	"AT2G01940"	NA	chr2	+	434123	435077	434142	435077	433124	433527
1046	"AT5G20090"	NA	chr5	-	6787008	6787288	6787008	6787272	6787546	6787682
1050	"AT2G01460"	NA	chr2	+	211064	211190	211092	211190	210916	210971
1053	"AT5G45472"	NA	chr5	+	18426081	18429122	18427334	18429122	18425891	18426001
1054	"AT5G45472"	NA	chr5	+	18426127	18429122	18427334	18429122	18425891	18426001
1055	"AT4G39460"	NA	chr4	-	18357852	18357929	18357852	18357925	18358051	18358138
1056	"AT4G39460"	NA	chr4	-	18357852	18357929	18357852	18357925	18358055	18358138
1068	"AT4G13020"	NA	chr4	+	7606381	7606601	7606522	7606601	7606261	7606296
1074	"AT5G64080"	NA	chr5	-	25645208	25645629	25645208	25645617	25646271	25646845
1075	"AT1G80190"	NA	chr1	+	30159435	30159550	30159439	30159550	30158922	30159245
1082	"AT1G79920"	NA	chr1	-	30059885	30060080	30059885	30060076	30060165	30060384
1092	"AT2G04395"	NA	chr2	-	1528964	1529724	1528964	1529166	1529827	1529995
1095	"AT5G35180"	NA	chr5	+	13427819	13427896	13427831	13427896	13427332	13427433
