ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
92	"AT5G40280"	NA	chr5	+	16102637	16102870	16103019	16103071	16102244	16102280	16103354	16103419
93	"AT5G40280"	NA	chr5	+	16103546	16103603	16103768	16103841	16103354	16103419	16103925	16104012
94	"AT5G40210"	NA	chr5	-	16074202	16074364	16075445	16075559	16073953	16074102	16075749	16075815
95	"AT5G40210"	NA	chr5	-	16074470	16074663	16075445	16075559	16074202	16074364	16075749	16075815
96	"AT5G53170"	NA	chr5	-	21563281	21563335	21563430	21563520	21562717	21563172	21563720	21564002
97	"AT5G53170"	NA	chr5	-	21563430	21563520	21563720	21564002	21563281	21563335	21564091	21564240
98	"AT5G38070"	NA	chr5	+	15190883	15191019	15191106	15191187	15190719	15190787	15191271	15191361
99	"AT5G38070"	NA	chr5	+	15191106	15191187	15191271	15191361	15190883	15191019	15191486	15191689
100	"AT5G38030"	NA	chr5	-	15171828	15171947	15172109	15172348	15171645	15171732	15172437	15172494
102	"AT5G37710"	NA	chr5	+	14980378	14980437	14980522	14980651	14978565	14979860	14980724	14980860
103	"AT5G37710"	NA	chr5	+	14980378	14980437	14980724	14980860	14978565	14979860	14981106	14981620
104	"AT5G36180"	NA	chr5	+	14239654	14239731	14239820	14239943	14239403	14239580	14240035	14240138
105	"AT5G36170"	NA	chr5	-	14237340	14237561	14237652	14237721	14237060	14237264	14237808	14238026
106	"AT5G36170"	NA	chr5	-	14237340	14237561	14237652	14237724	14237060	14237264	14237808	14238044
107	"AT5G35980"	NA	chr5	+	14130835	14130905	14131162	14131241	14130594	14130704	14131326	14131367
108	"AT5G35980"	NA	chr5	+	14131001	14131084	14131162	14131241	14130835	14130905	14131326	14131367
109	"AT5G35730"	NA	chr5	+	13894134	13894277	13894355	13894448	13893601	13894013	13894534	13894651
110	"AT5G35730"	NA	chr5	+	13894134	13894277	13894534	13894651	13893601	13894013	13894765	13894861
111	"AT5G35460"	NA	chr5	+	13672984	13673042	13673134	13673235	13672778	13672898	13673314	13673410
112	"AT5G33320"	NA	chr5	+	12590050	12590203	12590398	12590484	12589835	12589958	12590581	12590666
113	"AT5G61670"	NA	chr5	+	24784298	24784385	24784471	24784548	24784098	24784215	24784673	24784801
114	"AT5G41880"	NA	chr5	+	16761262	16761313	16761416	16761592	16761048	16761176	16761681	16761759
115	"AT5G27950"	NA	chr5	+	9986489	9986527	9986646	9986774	9986134	9986353	9986851	9988018
116	"AT5G27610"	NA	chr5	+	9765257	9765323	9765466	9765544	9765072	9765171	9765776	9765951
117	"AT5G27350"	NA	chr5	+	9650450	9650540	9650672	9650732	9649243	9649306	9650872	9650938
118	"AT5G27350"	NA	chr5	+	9650450	9650540	9650872	9650938	9649243	9649306	9651023	9651089
119	"AT5G27350"	NA	chr5	+	9650672	9650732	9650872	9650938	9650450	9650540	9651023	9651089
120	"AT5G27350"	NA	chr5	+	9651257	9651333	9651480	9651545	9651023	9651089	9651644	9651737
121	"AT5G27350"	NA	chr5	+	9652503	9652547	9652922	9652985	9652051	9652136	9653069	9653129
122	"AT5G27150"	NA	chr5	+	9554487	9554606	9555027	9555125	9554110	9554415	9555236	9555296
123	"AT5G47900"	NA	chr5	+	19393229	19393336	19393411	19393529	19393047	19393124	19393614	19393731
124	"AT5G25520"	NA	chr5	+	8885503	8887576	8887835	8887956	8885087	8885245	8888530	8888590
125	"AT5G25520"	NA	chr5	+	8887835	8887956	8888530	8888590	8885503	8887576	8888698	8889904
126	"AT5G25520"	NA	chr5	+	8888097	8888304	8888530	8888590	8887835	8887956	8888698	8889904
127	"AT5G25040"	NA	chr5	+	8622625	8622885	8622961	8623057	8621899	8622551	8623134	8623296
128	"AT5G24810"	NA	chr5	-	8519043	8519119	8519222	8519280	8518833	8518963	8519353	8519452
129	"AT5G24740"	NA	chr5	-	8484277	8484370	8484577	8484728	8484040	8484142	8484813	8484947
130	"AT5G23880"	NA	chr5	+	8054187	8054245	8054391	8054499	8053950	8054102	8055379	8055623
131	"AT5G23430"	NA	chr5	-	7894884	7894959	7895283	7895418	7894687	7894800	7895688	7895810
132	"AT5G23405"	NA	chr5	-	7883677	7883719	7883828	7883877	7883544	7883599	7883965	7884048
133	"AT5G23405"	NA	chr5	-	7883677	7883719	7883828	7883880	7883544	7883599	7883965	7884048
134	"AT5G23405"	NA	chr5	-	7883828	7883877	7883965	7884048	7883677	7883719	7884199	7884348
135	"AT5G23405"	NA	chr5	-	7883828	7883880	7883965	7884048	7883677	7883719	7884199	7884420
136	"AT5G23300"	NA	chr5	-	7848148	7848186	7848285	7848423	7847959	7848059	7848616	7848646
137	"AT5G23120"	NA	chr5	+	7779545	7779668	7779963	7780038	7779144	7779277	7780123	7780239
138	"AT5G22320"	NA	chr5	-	7389976	7390069	7390175	7390247	7389747	7389829	7390327	7390520
139	"AT5G54110"	NA	chr5	+	21958820	21958891	21959051	21959133	21958058	21958620	21959239	21959361
140	"AT5G54110"	NA	chr5	+	21958820	21958891	21959239	21959361	21958058	21958620	21959931	21960009
141	"AT5G21930"	NA	chr5	+	7246262	7246368	7246569	7246636	7245976	7246086	7247050	7247130
142	"AT5G21930"	NA	chr5	+	7246569	7246636	7247050	7247130	7246262	7246368	7247281	7247911
143	"AT5G20980"	NA	chr5	-	7127131	7127259	7127424	7127512	7126610	7127002	7127590	7127944
144	"AT5G20890"	NA	chr5	-	7089396	7089508	7089759	7089816	7089166	7089295	7089900	7090169
145	"AT5G20890"	NA	chr5	-	7089597	7089663	7089759	7089816	7089396	7089508	7089900	7090169
146	"AT5G57300"	NA	chr5	-	23209216	23209325	23209415	23209487	23208462	23208806	23209584	23209729
147	"AT5G20080"	NA	chr5	+	6784722	6784774	6785108	6785186	6784559	6784630	6785371	6785461
148	"AT5G20080"	NA	chr5	+	6785108	6785186	6785371	6785461	6784722	6784774	6785560	6785674
149	"AT5G19760"	NA	chr5	-	6680933	6680995	6681240	6681324	6680467	6680829	6681728	6682054
150	"AT5G19690"	NA	chr5	+	6653256	6653319	6653423	6653479	6652305	6652774	6653565	6653637
151	"AT5G19690"	NA	chr5	+	6654206	6654302	6654480	6654540	6653912	6653963	6654631	6654745
152	"AT5G17770"	NA	chr5	-	5864837	5864924	5865040	5865106	5864181	5864635	5865216	5865306
153	"AT5G28020"	NA	chr5	-	10026885	10026965	10027158	10027210	10026754	10026814	10027289	10027427
154	"AT5G17170"	NA	chr5	+	5650434	5650516	5650623	5650692	5649886	5650053	5650804	5651205
155	"AT5G22340"	NA	chr5	+	7395832	7395867	7395986	7396076	7395664	7395745	7396172	7396332
156	"AT5G17020"	NA	chr5	+	5597308	5597353	5597493	5597601	5597152	5597215	5597734	5597833
157	"AT5G16840"	NA	chr5	+	5536754	5536864	5537023	5537093	5535868	5536047	5537316	5537391
158	"AT5G16715"	NA	chr5	+	5487997	5488073	5488536	5488620	5487587	5487649	5488865	5489014
159	"AT5G16715"	NA	chr5	+	5490004	5490094	5490336	5490448	5489577	5489798	5490668	5490779
160	"AT5G16715"	NA	chr5	+	5490891	5491029	5491395	5491446	5490668	5490779	5491522	5491635
161	"AT5G18420"	NA	chr5	-	6107904	6107958	6108271	6108358	6107600	6107746	6108701	6108803
162	"AT5G18420"	NA	chr5	-	6108271	6108358	6108701	6108803	6107904	6107958	6109169	6109378
163	"AT5G18420"	NA	chr5	-	6108271	6108358	6108701	6108812	6107904	6107958	6109169	6109385
164	"AT5G47210"	NA	chr5	-	19169877	19170019	19170101	19170167	19169618	19169777	19170262	19170581
165	"AT5G15230"	NA	chr5	+	4945282	4945321	4945439	4945473	4944815	4945082	4945843	4946299
166	"AT5G15120"	NA	chr5	+	4899167	4899295	4899378	4899508	4898640	4899084	4899916	4900138
167	"AT5G14910"	NA	chr5	+	4824342	4824396	4824659	4824719	4823698	4824108	4825067	4825652
168	"AT5G14720"	NA	chr5	-	4748961	4749004	4749068	4749194	4748799	4748846	4749359	4749436
169	"AT5G14710"	NA	chr5	+	4746725	4746773	4746862	4746909	4746263	4746524	4747247	4747314
170	"AT5G14270"	NA	chr5	+	4606497	4606605	4606930	4606992	4606362	4606411	4607282	4607349
171	"AT5G14270"	NA	chr5	+	4606930	4606992	4607282	4607349	4606497	4606605	4607427	4607508
172	"AT5G13980"	NA	chr5	+	4513650	4513746	4513841	4513889	4513453	4513564	4513956	4514025
173	"AT5G13980"	NA	chr5	+	4513841	4513889	4513956	4514025	4513650	4513746	4514091	4514415
174	"AT5G13410"	NA	chr5	-	4300004	4300080	4300206	4300262	4299704	4299925	4300382	4300427
175	"AT5G45170"	NA	chr5	-	18272114	18272163	18272547	18272611	18271939	18272008	18272703	18272750
176	"AT5G13000"	NA	chr5	-	4119431	4119523	4119718	4119811	4119173	4119300	4119980	4120097
177	"AT5G11840"	NA	chr5	-	3813953	3814010	3814108	3814137	3813301	3813834	3814318	3814906
178	"AT5G11840"	NA	chr5	-	3813953	3814010	3814108	3814137	3813448	3813730	3814318	3814829
179	"AT5G11800"	NA	chr5	-	3804586	3804682	3804877	3804931	3804277	3804466	3805023	3805120
180	"AT5G11800"	NA	chr5	-	3805880	3805964	3806050	3806122	3805597	3805666	3806495	3806570
181	"AT5G11800"	NA	chr5	-	3806050	3806122	3806495	3806570	3805880	3805964	3806672	3806748
182	"AT5G11800"	NA	chr5	-	3806495	3806570	3806672	3806748	3806050	3806122	3806836	3806898
183	"AT5G11800"	NA	chr5	-	3807163	3807225	3807438	3807482	3806974	3807053	3807789	3808273
184	"AT5G11350"	NA	chr5	+	3623077	3623127	3623281	3623363	3622918	3623000	3623576	3623669
185	"AT5G11350"	NA	chr5	+	3624961	3625047	3625162	3625247	3624105	3624868	3625337	3625412
186	"AT5G11240"	NA	chr5	+	3582942	3583038	3583337	3583481	3582505	3582735	3583584	3583700
188	"AT5G10450"	NA	chr5	-	3284665	3284782	3285387	3285510	3283852	3284472	3285775	3286537
189	"AT5G51450"	NA	chr5	+	20893793	20893871	20894167	20894254	20893099	20893400	20894354	20894476
190	"AT5G10278"	NA	chr5	+	3227508	3227619	3228763	3228867	3226320	3226525	3229579	3229669
191	"AT5G10070"	NA	chr5	-	3149982	3150029	3150140	3150169	3149820	3149886	3150253	3150433
192	"AT5G10010"	NA	chr5	+	3130738	3130777	3130932	3130995	3130547	3130624	3131073	3131250
193	"AT5G18245"	NA	chr5	+	6028828	6029282	6031138	6031209	6028150	6028582	6032777	6033342
194	"AT5G08710"	NA	chr5	-	2836908	2836987	2837100	2837177	2836736	2836796	2837571	2838188
195	"AT5G63000"	NA	chr5	-	25280591	25280847	25281035	25281140	25280398	25280476	25281424	25281652
196	"AT5G07270"	NA	chr5	+	2281439	2281511	2281854	2282015	2281085	2281145	2282110	2282169
197	"AT5G13790"	NA	chr5	-	4449677	4449719	4449931	4449973	4449451	4449603	4450044	4450144
198	"AT5G06970"	NA	chr5	-	2160308	2160426	2160851	2160923	2159985	2160164	2161029	2161122
199	"AT5G06690"	NA	chr5	-	2060871	2060889	2060980	2061047	2060442	2060749	2061135	2061210
200	"AT5G06690"	NA	chr5	-	2060871	2060889	2061135	2061210	2060442	2060749	2061582	2062081
201	"AT5G06690"	NA	chr5	-	2060871	2061047	2061135	2061210	2060442	2060749	2061582	2062081
202	"AT5G06690"	NA	chr5	-	2060980	2061047	2061135	2061210	2060871	2060889	2061582	2062081
203	"AT5G06670"	NA	chr5	-	2053284	2053338	2053415	2053481	2053109	2053169	2054020	2054073
204	"AT5G06300"	NA	chr5	-	1923476	1923507	1923991	1924089	1923056	1923156	1925170	1925407
205	"AT5G53770"	NA	chr5	+	21827534	21827591	21827710	21827806	21827328	21827441	21827883	21827954
206	"AT5G05180"	NA	chr5	+	1536919	1536996	1537092	1537176	1536095	1536317	1537266	1538529
207	"AT5G05010"	NA	chr5	+	1477082	1477139	1477268	1477308	1476532	1476678	1477396	1477620
208	"AT5G04830"	NA	chr5	-	1402887	1402927	1403024	1403108	1402716	1402785	1403576	1403673
209	"AT5G04830"	NA	chr5	-	1403024	1403108	1403576	1403673	1402887	1402927	1403770	1404136
210	"AT5G04620"	NA	chr5	+	1327774	1327905	1327985	1328093	1327092	1327541	1328188	1328427
211	"AT5G04560"	NA	chr5	+	1315608	1315645	1315742	1315825	1315420	1315489	1316078	1316522
212	"AT5G04560"	NA	chr5	+	1315742	1315825	1316078	1316522	1315608	1315645	1316784	1316821
213	"AT5G04540"	NA	chr5	-	1297882	1297947	1298026	1298086	1297415	1297695	1298197	1298416
214	"AT5G04510"	NA	chr5	+	1287542	1287723	1287815	1287868	1286842	1287405	1287954	1288056
215	"AT5G04360"	NA	chr5	+	1223475	1223536	1223712	1223833	1223036	1223186	1224064	1224155
216	"AT5G04360"	NA	chr5	+	1224509	1224605	1225035	1225086	1224233	1224327	1225234	1225305
217	"AT5G04240"	NA	chr5	+	1170925	1171004	1171127	1171195	1169152	1170600	1171501	1171652
218	"AT5G04240"	NA	chr5	+	1171127	1171195	1171501	1171652	1170925	1171004	1171742	1172254
219	"AT5G04090"	NA	chr5	-	1106878	1107381	1107581	1107660	1106164	1106593	1108213	1108282
220	"AT5G03650"	NA	chr5	+	932835	932934	933063	933106	932469	932651	933478	933538
221	"AT5G16280"	NA	chr5	-	5328699	5328783	5329041	5329192	5328416	5328536	5329275	5329370
222	"AT5G01400"	NA	chr5	-	169644	169813	169923	169999	169034	169206	170081	170174
223	"AT5G01350"	NA	chr5	-	146116	146178	146831	146923	145969	146028	147113	147356
224	"AT5G01010"	NA	chr5	-	1571	1646	1744	1780	1033	1459	1913	1961
225	"AT5G01010"	NA	chr5	-	1744	1780	1913	1961	1278	1646	2434	2509
226	"AT5G01010"	NA	chr5	-	1913	1961	2434	2509	1744	1780	2747	2799
227	"AT5G01010"	NA	chr5	-	2871	2934	3302	3383	2747	2799	3542	3659
228	"AT4G39970"	NA	chr4	-	18536839	18536886	18536978	18537038	18536537	18536726	18537119	18537179
229	"AT4G39630"	NA	chr4	-	18398616	18398663	18398740	18399073	18398246	18398309	18399154	18399387
230	"AT4G39420"	NA	chr4	+	18339979	18340102	18342642	18342718	18339715	18339902	18343003	18343126
231	"AT4G39420"	NA	chr4	+	18339979	18342106	18342642	18342718	18339715	18339902	18343003	18343126
232	"AT5G42620"	NA	chr5	+	17069472	17069572	17069811	17069881	17069262	17069389	17069965	17070118
233	"AT4G39080"	NA	chr4	+	18210396	18210504	18211462	18211600	18210185	18210308	18211947	18212055
234	"AT4G38510"	NA	chr4	-	18011754	18011802	18012259	18012342	18011623	18011677	18012740	18012891
235	"AT4G38470"	NA	chr4	+	18002699	18002795	18002935	18003016	18002222	18002398	18003112	18003166
236	"AT4G38280"	NA	chr4	+	17942465	17942549	17942784	17942879	17942029	17942382	17942982	17943363
237	"AT4G38120"	NA	chr4	-	17893582	17893670	17893768	17893922	17893186	17893289	17894099	17894151
238	"AT4G38120"	NA	chr4	-	17893582	17893670	17893768	17893849	17893212	17893289	17894099	17894151
239	"AT4G38120"	NA	chr4	-	17893768	17893849	17894099	17894151	17893582	17893670	17894232	17894312
240	"AT4G38120"	NA	chr4	-	17893768	17893922	17894099	17894151	17893582	17893670	17894232	17894312
241	"AT4G37930"	NA	chr4	-	17832506	17832584	17832666	17832732	17832314	17832426	17832813	17832918
242	"AT4G37930"	NA	chr4	-	17832506	17832584	17832813	17832918	17832314	17832426	17833005	17833203
243	"AT4G37930"	NA	chr4	-	17832666	17832732	17832813	17832918	17832506	17832584	17833005	17833203
244	"AT5G13030"	NA	chr5	+	4133878	4133988	4134287	4134344	4133133	4133566	4134433	4134733
245	"AT4G36850"	NA	chr4	-	17355076	17355175	17355348	17355375	17354891	17355004	17355463	17355506
246	"AT4G36690"	NA	chr4	-	17295884	17295944	17296029	17296077	17295730	17295791	17296149	17296226
247	"AT4G36380"	NA	chr4	-	17188454	17188585	17188707	17188814	17187527	17188093	17188886	17188965
248	"AT4G35785"	NA	chr4	-	16953522	16953592	16953969	16954119	16952962	16953419	16954236	16954333
249	"AT4G35780"	NA	chr4	-	16947667	16947843	16948053	16948127	16947411	16947507	16948319	16948427
250	"AT5G37850"	NA	chr5	+	15067112	15067196	15067384	15067458	15066673	15066778	15067580	15067645
251	"AT5G37850"	NA	chr5	+	15067384	15067458	15067580	15067645	15067112	15067196	15067864	15067928
252	"AT5G37850"	NA	chr5	+	15067580	15067645	15067864	15067928	15067384	15067458	15068070	15068136
253	"AT4G35090"	NA	chr4	-	16701110	16701204	16701293	16701361	16700311	16700996	16701462	16701552
254	"AT4G34730"	NA	chr4	-	16569963	16570153	16570447	16570621	16569367	16569773	16570935	16571330
255	"AT4G34570"	NA	chr4	-	16513052	16513480	16513831	16513877	16512584	16512972	16514105	16514147
256	"AT4G33770"	NA	chr4	-	16195005	16195038	16195121	16195203	16194666	16194787	16195928	16196642
257	"AT4G33620"	NA	chr4	+	16149315	16149424	16149851	16149905	16149051	16149127	16150060	16150192
258	"AT4G33620"	NA	chr4	+	16150797	16150885	16151281	16151369	16150653	16150709	16151568	16151688
259	"AT4G33150"	NA	chr4	-	15987265	15987383	15987535	15987601	15987012	15987142	15987691	15987772
260	"AT4G33010"	NA	chr4	-	15927257	15927356	15927443	15927569	15927042	15927160	15927650	15927728
261	"AT4G33010"	NA	chr4	-	15927443	15927569	15927650	15927728	15927257	15927356	15927814	15928003
262	"AT4G32730"	NA	chr4	+	15792143	15792272	15792433	15794207	15791943	15792047	15794531	15794779
263	"AT4G32660"	NA	chr4	+	15757683	15757798	15757933	15758025	15757361	15757410	15758154	15758302
264	"AT4G32470"	NA	chr4	-	15670019	15670020	15670070	15670118	15669218	15669709	15670732	15670890
265	"AT4G32360"	NA	chr4	+	15622202	15622251	15622382	15622499	15621970	15622084	15622643	15622753
266	"AT4G32360"	NA	chr4	+	15622202	15622251	15622643	15622753	15621970	15622084	15622854	15622928
267	"AT4G32360"	NA	chr4	+	15622202	15622256	15622382	15622499	15621970	15622084	15622643	15622753
268	"AT4G32360"	NA	chr4	+	15622202	15622256	15622643	15622753	15621970	15622084	15622854	15622928
269	"AT4G32360"	NA	chr4	+	15622382	15622499	15622643	15622753	15621970	15622256	15622854	15622928
