ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
240	AT4G32330		chr4	+	15608904	15609117	15608904	15609106	15609789	15610001	240	20,25	238,281	51,36	131,66	110	99	0.000179067638036	0.0057082377675965	0.07,0.074	0.259,0.329	-0.222
351	AT4G09980		chr4	-	6249104	6249224	6249115	6249224	6248510	6248662	351	5,3	119,133	44,29	43,15	110	99	3.7747582837299996e-15	7.370215548982826e-13	0.036,0.02	0.479,0.635	-0.529
393	AT4G40050		chr4	-	18561988	18562084	18561992	18562084	18561698	18561884	393	131,137	194,223	132,67	34,18	103	99	5.54889467708e-13	8.667373485598959e-11	0.394,0.371	0.789,0.782	-0.403
397	AT3G63480		chr3	-	23442677	23442771	23442689	23442771	23442559	23442601	397	0,0	11,10	9,2	6,2	111	99	2.51733259256e-05	0.0009590423194094	0.0,0.0	0.572,0.471	-0.521
398	AT3G63460		chr3	-	23434943	23434986	23434949	23434986	23434703	23434825	398	429,418	49,49	149,90	181,77	105	99	0.0	0.0	0.892,0.889	0.437,0.524	0.41
399	AT3G63340		chr3	-	23392347	23392402	23392378	23392402	23392165	23392246	399	245,256	9,7	27,22	30,11	130	99	1.10207551973e-08	8.302193550102571e-07	0.954,0.965	0.407,0.604	0.454
440	AT3G54500		chr3	-	20178157	20178491	20178160	20178491	20177934	20178064	440	244,256	143,115	472,356	648,535	102	99	2.7565597962e-06	0.000134554575052	0.624,0.684	0.414,0.392	0.251
495	AT4G24230		chr4	-	12567237	12567362	12567250	12567362	12566943	12567132	495	144,109	123,142	56,28	206,154	112	99	3.56073109886e-06	0.000163584175777	0.509,0.404	0.194,0.138	0.29
504	AT2G03810		chr2	+	1161669	1161729	1161669	1161724	1162632	1162712	504	5,8	7,15	16,12	2,3	104	99	0.000263839929952	0.0082423594117004	0.405,0.337	0.884,0.792	-0.467
514	AT2G02080		chr2	-	520976	521205	520980	521205	520263	520660	514	8,10	222,269	87,48	79,39	103	99	0.0	0.0	0.033,0.034	0.514,0.542	-0.495
540	AT1G79190		chr1	+	29791575	29792228	29791575	29792210	29792308	29792467	540	6,6	48,37	21,15	5,4	117	99	6.1496363557e-12	7.38902460584877e-10	0.096,0.121	0.78,0.76	-0.661
550	AT2G04790		chr2	+	1679306	1679909	1679306	1679886	1680014	1680176	550	26,36	17,23	6,4	52,50	122	99	3.60225183016e-11	3.751144905806613e-09	0.554,0.559	0.086,0.061	0.483
565	AT1G72740		chr1	-	27381146	27381248	27381164	27381248	27380621	27380901	565	86,123	129,129	27,17	118,61	117	99	0.00128721093787	0.0352740962272445	0.361,0.447	0.162,0.191	0.228
579	AT1G70490		chr1	-	26565301	26565849	26565317	26565849	26565004	26565161	579	2,2	5,9	9,1	0,0	115	99	2.34143815447e-11	2.612375998058671e-09	0.256,0.161	1.0,1.0	-0.791
596	AT1G68910		chr1	-	25908564	25908715	25908568	25908715	25908130	25908380	596	111,106	37,30	114,58	6,1	103	99	0.00048421022864	0.0140062292062162	0.743,0.773	0.948,0.982	-0.207
657	AT2G44280		chr2	-	18304070	18304627	18304129	18304627	18303751	18303985	657	17,8	4,1	3,1	7,2	158	99	0.00104049685989	0.0290224302705032	0.727,0.834	0.212,0.239	0.555
699	AT1G20060		chr1	-	6952652	6952745	6952655	6952745	6952478	6952571	699	6,7	7,2	0,0	11,5	102	99	1.94993774314e-05	0.0007614506886961	0.454,0.773	0.0,0.0	0.614
743	AT1G67700		chr1	+	25375569	25375726	25375569	25375712	25375803	25376050	743	967,969	764,751	1474,666	292,159	113	99	1.3744561044900001e-12	1.9517276683758002e-10	0.526,0.531	0.816,0.786	-0.272
747	AT1G03310		chr1	+	813412	813604	813412	813581	813928	816812	747	51,29	22,27	66,31	1,0	122	99	2.20414464458e-10	1.8120389130705053e-08	0.653,0.466	0.982,1.0	-0.431
758	AT1G15490		chr1	-	5323152	5323895	5323157	5323895	5322652	5322960	758	14,16	33,25	19,8	3,1	104	99	3.47491846897e-06	0.000163584175777	0.288,0.379	0.858,0.884	-0.537
817	AT1G23230		chr1	+	8246060	8246303	8246060	8246298	8246562	8246780	817	0,5	58,54	12,9	13,8	104	99	8.69129629932e-07	5.028075859088089e-05	0.0,0.081	0.468,0.517	-0.452
847	AT3G19460		chr3	+	6748758	6748909	6748758	6748904	6748990	6749307	847	47,65	95,97	5,5	83,49	104	99	1.37135447353e-06	7.548481466382621e-05	0.32,0.389	0.054,0.089	0.283
875	AT2G01420		chr2	-	182004	183764	182016	183764	181579	181847	875	269,312	216,217	306,176	28,14	111	99	0.0	0.0	0.526,0.562	0.907,0.918	-0.369
891	AT3G57050		chr3	-	21114161	21114330	21114206	21114330	21113943	21114059	891	812,1024	76,86	441,218	141,72	144	99	1.76168579962e-05	0.0007055777484631	0.88,0.891	0.683,0.675	0.206
895	AT1G54310		chr1	+	20274312	20274561	20274312	20274535	20274641	20274828	895	55,62	50,71	49,24	12,3	125	99	6.72614404024e-05	0.0025014849978225	0.466,0.409	0.764,0.864	-0.377
943	AT3G07300		chr3	-	2326718	2327012	2326724	2327012	2326090	2326220	943	83,74	206,188	111,47	63,36	105	99	5.10480927529e-07	3.066812341539608e-05	0.275,0.271	0.624,0.552	-0.315
954	AT1G01020		chr1	-	8570	9130	8593	9130	8235	8464	954	267,230	58,62	110,38	130,45	122	99	1.1704714975e-10	1.0157091550527776e-08	0.789,0.751	0.407,0.407	0.363
955	AT4G11970		chr4	+	7182945	7183006	7182945	7183002	7183224	7183277	955	29,24	24,34	31,21	4,2	103	99	1.16395336049e-05	0.0005050264303014	0.537,0.404	0.882,0.91	-0.425
1056	AT2G13370		chr2	-	5555798	5556560	5556204	5556560	5554798	5555626	1056	49,51	91,117	80,46	33,26	505	99	0.00170394508743	0.0451112241790789	0.095,0.079	0.322,0.258	-0.203
1072	AT2G39730		chr2	-	16571179	16571472	16571190	16571472	16570745	16571066	1072	13724,14105	13984,14751	27326,13607	9503,4813	110	99	5.49963408147e-11	5.369017772035087e-09	0.469,0.463	0.721,0.718	-0.254
1073	AT1G77890		chr1	+	29293206	29293278	29293206	29293272	29293400	29293478	1073	56,71	1,5	19,8	21,16	105	99	1.03609676394e-10	9.519900854554591e-09	0.981,0.931	0.46,0.32	0.566
1095	AT1G18950		chr1	+	6550477	6550681	6550477	6550669	6550762	6552108	1095	41,53	57,78	79,52	6,7	111	99	1.6653345369399998e-15	3.716075066714686e-13	0.391,0.377	0.922,0.869	-0.511
1126	AT1G16780		chr1	-	5744111	5744213	5744138	5744213	5743470	5743829	1126	61,62	0,0	18,15	12,9	126	99	2.59560620774e-08	1.8428804074954e-06	1.0,1.0	0.541,0.567	0.446
1141	AT4G38270		chr4	+	17939038	17939176	17939038	17939168	17939445	17939582	1141	15,24	28,34	30,16	3,4	107	99	1.40144662308e-06	7.548481466382621e-05	0.331,0.395	0.902,0.787	-0.482
1148	AT1G06710		chr1	-	2056632	2057043	2056650	2057043	2056233	2056329	1148	22,16	2,3	5,4	14,3	117	99	0.00067556862437	0.019186148932108	0.903,0.819	0.232,0.53	0.48
1224	AT4G17570		chr4	-	9785983	9786364	9785995	9786364	9785503	9785903	1224	32,55	68,93	98,43	4,4	111	99	0.0	0.0	0.296,0.345	0.956,0.906	-0.611
1226	AT1G23080		chr1	-	8182205	8183650	8182217	8183650	8181857	8182128	1226	257,217	471,465	389,205	75,28	111	99	0.0	0.0	0.327,0.294	0.822,0.867	-0.534
1227	AT1G05230		chr1	-	1513824	1513920	1513830	1513920	1513373	1513744	1227	97,68	23,13	31,16	68,37	105	99	5.66213742559e-14	9.826954065301757e-12	0.799,0.831	0.301,0.29	0.519
1260	AT1G28520		chr1	+	10029149	10029435	10029149	10029267	10029673	10029943	1260	34,45	156,151	87,68	86,46	267	99	0.000115492795044	0.0037988534858303	0.075,0.1	0.273,0.354	-0.226
1398	AT5G43930		chr5	+	17677787	17677876	17677787	17677872	17678107	17678216	1398	54,61	68,63	37,30	11,8	103	99	0.000449436502797	0.0132456569314889	0.433,0.482	0.764,0.783	-0.316
1414	AT2G16930		chr2	+	7341077	7341247	7341077	7341210	7341488	7341588	1414	64,60	758,815	205,80	293,165	136	99	5.58231239012e-12	7.266309961139534e-10	0.058,0.051	0.337,0.261	-0.245
1444	AT2G21400		chr2	+	9158387	9158633	9158387	9158588	9159215	9159701	1444	1,0	1,2	1,2	0,0	144	99	7.93733517112e-05	0.0028177539857476	0.407,0.0	1.0,1.0	-0.796
1456	AT2G22970		chr2	+	9778010	9778060	9778010	9778056	9778148	9778512	1456	1,1	1,5	1,1	0,0	103	99	0.000109726429952	0.0037259279040222	0.49,0.161	1.0,1.0	-0.674
1483	AT3G17360		chr3	+	5938970	5939132	5938970	5939108	5939202	5939307	1483	6,4	4,11	6,2	0,0	123	99	1.8650710405e-06	9.397551500841935e-05	0.547,0.226	1.0,1.0	-0.613
1591	AT2G38280		chr2	-	16033726	16033835	16033741	16033835	16033291	16033654	1591	154,122	188,199	182,77	97,28	114	99	0.000116738135288	0.0037988534858303	0.416,0.347	0.62,0.705	-0.281
1642	AT2G43500		chr2	+	18062530	18062599	18062530	18062595	18062693	18063659	1642	9,8	9,0	1,0	9,4	103	99	9.46073176533e-06	0.0004222189433555	0.49,1.0	0.096,0.0	0.697
1649	AT3G55890		chr3	+	20741625	20741713	20741625	20741681	20741807	20742188	1649	4,2	45,54	14,12	18,11	131	99	1.48748794068e-05	0.0006186727279541	0.063,0.027	0.37,0.452	-0.366
1687	AT1G78910		chr1	+	29665165	29665602	29665165	29665589	29665763	29665835	1687	30,34	28,14	16,7	0,0	112	99	1.11617198817e-08	8.302193550102571e-07	0.486,0.682	1.0,1.0	-0.416
1716	AT3G05380		chr3	+	1539581	1539763	1539581	1539728	1540549	1540660	1716	35,38	20,15	8,7	35,13	134	99	8.38587435282e-05	0.0029108301642455	0.564,0.652	0.144,0.285	0.394
1754	AT3G11470		chr3	-	3611723	3611904	3611728	3611904	3611339	3611402	1754	6,10	5,11	0,1	6,4	104	99	0.000320581560239	0.0096297768671791	0.533,0.464	0.0,0.192	0.403
1779	AT3G14010		chr3	+	4638722	4638938	4638722	4638932	4639006	4639107	1779	385,385	108,114	42,10	345,163	105	99	0.0	0.0	0.771,0.761	0.103,0.055	0.687
1816	AT3G21175		chr3	+	7423241	7423334	7423241	7423328	7423407	7423541	1816	89,96	158,176	13,8	146,85	105	99	2.29168712229e-07	1.556354471746513e-05	0.347,0.34	0.077,0.082	0.264
1861	AT3G20070		chr3	-	7006705	7006941	7006733	7006941	7006577	7006635	1861	30,37	14,10	12,5	19,20	127	99	0.000275394983914	0.0084346463700719	0.626,0.743	0.33,0.163	0.438
ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
34	AT5G63700		chr5	-	25494356	25494637	25494356	25494407	25494577	25494637	34	17,13	44,26	97,75	14,7	269	99	1.11022302463e-16	7.85879298148807e-14	0.124,0.155	0.718,0.798	-0.619
65	AT5G60940		chr5	+	24523577	24523849	24523577	24523687	24523779	24523849	65	37,19	96,98	77,44	53,15	191	99	8.52389453188e-06	0.0012067399258704	0.167,0.091	0.43,0.603	-0.387
151	AT5G50915		chr5	-	20710102	20710838	20710102	20710590	20710724	20710838	151	6,2	15,12	32,15	15,8	233	99	0.000529656971738	0.0416579411898696	0.145,0.066	0.475,0.443	-0.353
164	AT5G49780		chr5	+	20231673	20232234	20231673	20231811	20231877	20232234	164	1,0	2,1	3,1	1,0	165	99	0.000356798013712	0.0333572482630747	0.231,0.0	0.643,1.0	-0.706
215	AT5G43880		chr5	-	17642721	17643982	17642721	17642859	17642928	17643982	215	7,14	13,27	10,10	2,1	168	99	7.63586236944e-05	0.0084079328979056	0.241,0.234	0.747,0.855	-0.563
370	AT5G20480		chr5	+	6921508	6925197	6921508	6921983	6922167	6925197	370	18,17	0,1	4,1	5,2	283	99	4.67789297298e-07	8.278199886112821e-05	1.0,0.856	0.219,0.149	0.744
526	AT5G07370		chr5	+	2330387	2332336	2330387	2330844	2331226	2332336	526	243,217	20,25	300,155	6,1	481	99	0.000401949238947	0.0349413768242523	0.714,0.641	0.911,0.97	-0.263
675	AT5G37850		chr5	+	15065299	15065701	15065299	15065479	15065604	15065701	675	478,478	336,443	95,73	368,222	224	99	2.97877944533e-10	1.0191582944245101e-07	0.386,0.323	0.102,0.127	0.24
816	AT4G24740		chr4	-	12754945	12755239	12754945	12755048	12755141	12755239	816	86,64	398,397	190,110	224,130	192	99	3.49923801712e-07	6.421749768455406e-05	0.1,0.077	0.304,0.304	-0.215
884	AT4G21585		chr4	+	11478358	11478728	11478358	11478539	11478617	11478728	884	32,15	18,6	8,2	0,0	177	99	3.08524206183e-10	1.0191582944245101e-07	0.499,0.583	1.0,1.0	-0.459
1319	AT4G08980		chr4	+	5758019	5759303	5758019	5758484	5758981	5759303	1319	355,266	352,301	679,443	224,99	596	99	9.37634660469e-07	0.0001602061980215	0.143,0.128	0.335,0.426	-0.245
1366	AT3G54500		chr3	-	20178713	20179027	20178713	20178804	20178940	20179027	1366	181,154	109,112	684,598	151,80	235	99	1.21074263726e-07	2.4996790698430416e-05	0.412,0.367	0.656,0.759	-0.318
1515	AT2G27340		chr2	+	11696936	11697554	11696936	11697163	11697448	11697554	1515	148,151	29,18	211,186	5,2	384	99	1.52486327017e-05	0.00198834144834	0.568,0.684	0.916,0.96	-0.312
1601	AT1G80190		chr1	+	30159026	30159550	30159026	30159332	30159439	30159550	1601	76,83	85,76	69,52	13,14	206	99	9.37874401585e-06	0.0012908799055149	0.301,0.344	0.718,0.641	-0.357
1661	AT2G04790		chr2	+	1679804	1680176	1679804	1679909	1680014	1680176	1661	11,12	18,23	14,7	1,2	204	99	0.000396141762284	0.0349413768242523	0.229,0.202	0.872,0.629	-0.535
1759	AT1G70490		chr1	-	26565004	26565416	26565004	26565161	26565317	26565416	1759	25,29	5,9	26,20	0,0	255	99	2.9636880361e-05	0.0035764463389243	0.66,0.556	1.0,1.0	-0.392
1789	AT5G13870		chr5	-	4476030	4477090	4476030	4476720	4476997	4477090	1789	9,4	5,2	1,8	0,0	376	99	8.02579245951e-06	0.001205084898087	0.322,0.345	1.0,1.0	-0.666
1857	AT1G63670		chr1	-	23609810	23610327	23609810	23610073	23610219	23610327	1857	4,3	6,1	1,5	0,0	245	99	7.11663364492e-05	0.0080142999342224	0.212,0.548	1.0,1.0	-0.62
1869	AT2G22570		chr2	-	9589796	9590214	9589796	9589982	9590080	9590214	1869	46,57	153,159	110,65	79,33	197	99	3.26386400906e-07	6.220171601881654e-05	0.131,0.153	0.412,0.497	-0.312
1881	AT2G23980		chr2	-	10202597	10203193	10202597	10202911	10202980	10203193	1881	67,54	265,344	157,73	171,114	168	99	5.01000273438e-05	0.0057731543136867	0.13,0.085	0.351,0.274	-0.205
1979	AT1G56612		chr1	-	21214719	21215407	21214719	21214789	21215106	21215407	1979	459,447	59,63	764,456	5,3	416	99	1.11022302463e-16	7.85879298148807e-14	0.649,0.628	0.973,0.973	-0.334
2009	AT2G04690		chr2	+	1645913	1646443	1645913	1646031	1646154	1646443	2009	336,374	347,433	476,319	161,106	222	99	6.3141363249e-09	1.564327274493975e-06	0.302,0.278	0.569,0.573	-0.281
2137	AT4G17310		chr4	-	9685665	9686616	9685665	9686024	9686443	9686616	2137	56,59	8,16	75,42	0,0	518	99	4.89854823371e-11	2.0226922081694208e-08	0.572,0.413	1.0,1.0	-0.508
2142	AT1G79620		chr1	-	29958215	29958745	29958215	29958451	29958525	29958745	2142	22,23	55,27	19,12	5,3	173	99	0.000394201727963	0.0349413768242523	0.186,0.328	0.685,0.696	-0.433
2143	AT1G79620		chr1	-	29958525	29958981	29958525	29958745	29958841	29958981	2143	8,22	31,51	18,18	5,8	195	99	8.55595014577e-05	0.0092162462983239	0.116,0.18	0.646,0.533	-0.442
2144	AT1G79620		chr1	-	29959363	29960052	29959363	29959839	29959917	29960052	2144	20,11	35,38	24,6	4,2	177	99	2.28805400205e-05	0.0029070019436301	0.242,0.139	0.77,0.627	-0.508
2175	AT1G49980		chr1	+	18511848	18512512	18511848	18511962	18512089	18512512	2175	32,31	54,82	66,54	19,8	226	99	1.77151560088e-09	4.87658877908911e-07	0.206,0.142	0.603,0.747	-0.501
2196	AT3G47630		chr3	-	17565054	17565622	17565054	17565204	17565339	17565622	2196	9,13	9,9	6,4	1,0	234	99	0.000613898058694	0.045188382103919	0.297,0.379	0.717,1.0	-0.521
2378	AT5G63370		chr5	-	25383809	25387261	25383809	25385077	25385150	25387261	2378	636,739	169,216	759,409	44,45	172	99	1.21894285012e-05	0.0016323950871201	0.684,0.663	0.908,0.84	-0.201
2421	AT2G23985		chr2	+	10205449	10206522	10205449	10205693	10206103	10206522	2421	86,112	24,34	99,61	7,1	509	99	0.000335904491799	0.0320078222473854	0.411,0.391	0.733,0.922	-0.426
2441	AT4G03440		chr4	-	1527056	1527628	1527056	1527173	1527399	1527628	2441	16,9	19,28	37,23	11,7	325	99	0.000261946185379	0.0259588669710589	0.204,0.089	0.506,0.5	-0.357
2449	AT1G02960		chr1	-	667150	667437	667150	667281	667372	667437	2449	136,156	134,111	38,24	141,46	190	99	0.000478111481568	0.0402476692285548	0.346,0.423	0.123,0.214	0.216
2497	AT1G80780		chr1	+	30357999	30359555	30357999	30358295	30358378	30359555	2497	781,833	860,977	1356,836	266,157	182	99	0.0	0.0	0.331,0.317	0.735,0.743	-0.415
2526	AT2G33540		chr2	-	14207913	14209192	14207913	14208049	14208174	14209192	2526	107,157	52,71	309,197	30,6	224	99	6.48489151267e-10	2.008289840329991e-07	0.476,0.494	0.82,0.936	-0.393
2555	AT2G02760		chr2	+	773683	774144	773683	773924	774003	774144	2555	6,4	13,2	13,2	0,1	178	99	0.000295883237087	0.0287470870542369	0.204,0.527	1.0,0.527	-0.398
2689	AT1G42540		chr1	+	15973053	15973744	15973053	15973353	15973486	15973744	2689	7,10	5,8	6,4	0,0	232	99	3.05832625891e-09	7.975792954157395e-07	0.374,0.348	1.0,1.0	-0.639
2694	AT3G01310		chr3	-	101296	101660	101296	101356	101531	101660	2694	134,113	754,779	184,128	277,145	274	99	0.000487358255038	0.0402476692285548	0.06,0.05	0.194,0.242	-0.163
2783	AT1G27900		chr1	-	9716178	9716607	9716178	9716339	9716537	9716607	2783	29,12	98,122	113,52	67,31	297	99	7.3176242843e-11	2.7891406406697313e-08	0.09,0.032	0.36,0.359	-0.298
2916	AT5G01950		chr5	-	364901	365835	364901	365507	365584	365835	2916	19,20	226,266	63,48	132,87	176	99	0.000389649994229	0.0349413768242523	0.045,0.041	0.212,0.237	-0.181
2970	AT4G01915		chr4	+	827597	827988	827597	827717	827800	827988	2970	43,51	20,38	44,36	6,0	182	99	8.78362249446e-05	0.0092601807361807	0.539,0.422	0.8,1.0	-0.419
2996	AT1G09910		chr1	-	3223733	3224541	3223733	3223831	3224378	3224541	2996	105,50	164,163	106,66	36,22	646	99	2.61913664579e-06	0.0004186394219319	0.089,0.045	0.311,0.315	-0.246
3163	AT2G45500		chr2	-	18752007	18752241	18752007	18752030	18752161	18752241	3163	15,17	31,38	33,14	14,5	230	99	0.000558632542824	0.0419397613589836	0.172,0.161	0.504,0.547	-0.359
3193	AT4G31150		chr4	-	15144188	15144609	15144188	15144317	15144492	15144609	3193	30,49	128,122	129,76	67,55	274	99	2.45190508896e-07	4.85967588631872e-05	0.078,0.127	0.41,0.333	-0.269
3286	AT1G18660		chr1	+	6420974	6421501	6420974	6421303	6421397	6421501	3286	201,188	133,182	371,287	80,54	193	99	1.41709454171e-08	3.343668311510976e-06	0.437,0.346	0.704,0.732	-0.327
3345	AT1G31360		chr1	+	11236210	11236723	11236210	11236318	11236644	11236723	3345	20,24	4,5	50,15	0,0	425	99	0.000128475739546	0.0132624435302172	0.538,0.528	1.0,1.0	-0.467
3367	AT2G17780		chr2	-	7726541	7727503	7726541	7726960	7727324	7727503	3367	28,18	3,9	28,10	1,0	463	99	0.000512292671906	0.0409420998273262	0.666,0.3	0.857,1.0	-0.446
3795	AT1G55810		chr1	+	20860506	20861414	20860506	20860831	20861270	20861414	3795	313,268	135,153	443,254	86,46	538	99	0.000548270959186	0.0419397613589836	0.299,0.244	0.487,0.504	-0.224
3886	AT5G65165		chr5	-	26034421	26034991	26034421	26034701	26034781	26034991	3886	0,2	4,3	1,3	0,0	179	99	5.1285156677e-08	1.1048606579762391e-05	0.0,0.269	1.0,1.0	-0.865
3888	AT3G20200		chr3	+	7050126	7051030	7050126	7050888	7050957	7051030	3888	6,5	7,3	8,1	1,0	168	99	0.000620143286189	0.045188382103919	0.336,0.495	0.825,1.0	-0.497
4059	AT1G66760		chr1	+	24901977	24902981	24901977	24902358	24902436	24902981	4059	33,26	381,523	216,114	179,87	177	99	0.0	0.0	0.046,0.027	0.403,0.423	-0.377
4091	AT1G78000		chr1	+	29332544	29333212	29332544	29332621	29332733	29333212	4091	629,661	400,508	437,314	128,60	211	99	2.64958486269e-05	0.0032821732486572	0.425,0.379	0.616,0.711	-0.261
4206	AT2G45830		chr2	+	18865922	18867160	18865922	18866503	18866606	18867160	4206	58,69	27,43	114,77	2,2	202	99	7.716050021139999e-14	4.7791284818435874e-11	0.513,0.44	0.965,0.95	-0.481
4207	AT4G01510		chr4	+	642942	643176	642942	642979	643086	643176	4207	18,7	16,4	2,5	0,0	206	99	4.3769432522800006e-12	2.1687753815047397e-09	0.351,0.457	1.0,1.0	-0.596
4316	AT5G10710		chr5	+	3382099	3382508	3382099	3382197	3382326	3382508	4316	68,77	138,143	115,76	61,29	228	99	2.20257214201e-06	0.0003637914987886	0.176,0.189	0.45,0.532	-0.308
4327	AT4G32590		chr4	+	15721693	15722300	15721693	15721807	15722015	15722300	4327	25,26	679,702	165,96	234,125	307	99	2.21999613137e-08	5.000036741335614e-06	0.012,0.012	0.185,0.199	-0.18
4359	AT1G62540		chr1	+	23154452	23154837	23154452	23154534	23154663	23154837	4359	4,2	0,0	1,0	1,1	228	99	0.000230624617682	0.0233213261349859	1.0,1.0	0.303,0.0	0.849
4371	AT2G25740		chr2	+	10980121	10980688	10980121	10980344	10980620	10980688	4371	111,76	86,72	581,396	70,26	375	99	0.0	0.0	0.254,0.218	0.687,0.801	-0.508
4413	AT2G26810		chr2	-	11435806	11436084	11435806	11435874	11435986	11436084	4413	12,5	15,10	1,1	0,0	211	99	0.0	0.0	0.273,0.19	1.0,1.0	-0.768
4478	AT1G51840		chr1	-	19250077	19250863	19250077	19250211	19250604	19250863	4478	118,170	19,22	319,188	7,2	492	99	3.81710698838e-06	0.0005910551602319	0.555,0.609	0.902,0.95	-0.344
4519	AT5G30490		chr5	+	11612001	11612351	11612001	11612045	11612177	11612351	4519	10,10	9,7	5,1	0,0	231	99	2.62664334727e-11	1.1831834350657136e-08	0.323,0.38	1.0,1.0	-0.648
4541	AT3G04020		chr3	+	1040873	1041151	1040873	1040958	1041064	1041151	4541	9,7	38,37	17,10	11,4	205	99	0.000557958320249	0.0419397613589836	0.103,0.084	0.427,0.547	-0.393
4637	AT2G36680		chr2	-	15369245	15369495	15369245	15369366	15369448	15369495	4637	113,86	317,347	358,194	180,104	181	99	0.0	0.0	0.163,0.119	0.521,0.505	-0.372
