5	9779718	9780154	AT5G27630	0.005134440013122	+	-0.366	0.366
1	24901977	24902981	AT1G66760	0	+	-0.366	0.366
5	24523577	24523849	AT5G60940	0	+	-0.364	0.364
1	18511848	18511993	AT1G49980	3.26034199638E-10	+	-0.36	0.36
4	9685185	9685710	AT4G17310	1.36144961952758E-05	-	-0.358	0.358
2	9257650	9257859	AT2G00720	0.022064340851875	-	0.358	0.358
1	8570	9130	AT1G01020	0	-	0.356	0.356
5	26058594	26059201	AT5G65210	3.94519250602023E-09	+	-0.355	0.355
5	9135924	9139579	AT5G26146	0.0048866409470412	+	-0.353	0.353
3	6325914	6326249	AT3G18430	0.0057872320810924	+	-0.353	0.353
2	9589796	9590214	AT2G22570	0	-	-0.35	0.35
2	1679306	1679909	AT2G04790	0	+	0.349	0.349
2	182004	183764	AT2G01420	0	-	-0.348	0.348
4	9685665	9686616	AT4G17310	0.0001051280548359	-	-0.348	0.348
3	1040873	1041151	AT3G04020	4.6548949296974E-08	+	-0.343	0.343
3	2326718	2327012	AT3G07300	0	-	-0.34	0.34
1	15973053	15973744	AT1G42540	0.0011691213619483	+	-0.34	0.34
5	9779718	9779904	AT5G27630	8.51446219114658E-05	+	-0.336	0.336
4	7182945	7183006	AT4G11970	1.261022064547E-08	+	-0.336	0.336
5	6271953	6272091	AT5G18820	0.0460200354167842	+	-0.335	0.335
4	827597	827988	AT4G01915	5.72820317740665E-06	+	-0.333	0.333
1	9716178	9716607	AT1G27900	0	-	-0.332	0.332
2	11821606	11822025	AT2G27730	0.0014137387438534	-	-0.331	0.331
5	3249165	3249333	AT5G10330	0.0477278442505231	-	-0.328	0.328
5	18056513	18056585	AT5G44750	8.476726373262E-05	+	0.325	0.325
5	877525	878549	AT5G03500	1.85899635448408E-08	-	-0.325	0.325
5	18967802	18967923	AT5G46740	0.0005237961123092	-	0.323	0.323
3	7006577	7006941	AT3G20070	0.0001860072280634	-	0.323	0.323
1	29596982	29597235	AT1G78690	1.08401942139809E-08	+	-0.321	0.321
5	1905778	1906766	AT5G06265	0.0133669848566494	+	0.32	0.32
3	6120028	6121328	AT3G17860	0.0023649295264423	+	-0.318	0.318
1	2056233	2057043	AT1G06710	0.0015551796514233	-	0.316	0.316
3	19348965	19349146	AT3G52170	0.0131422536312229	-	-0.315	0.315
2	16678034	16679772	AT2G39950	0.0040455167234423	-	-0.315	0.315
2	1161669	1161729	AT2G03810	0.0192392097537532	+	-0.311	0.311
1	18511848	18511998	AT1G49980	1.21643090027085E-07	+	-0.311	0.311
4	8614059	8614344	AT4G15090	1.09157546638207E-09	+	-0.309	0.309
1	9069032	9069344	AT1G26208	0.0035864794924935	-	-0.309	0.309
4	13244507	13244689	AT4G26140	5.94844331560134E-05	-	0.307	0.307
2	8959254	8960923	AT2G20815	0.0031721244473399	+	-0.305	0.305
5	24167445	24168126	AT5G60022	0.0272909750139409	-	0.303	0.303
2	17475048	17475090	AT2G41880	0.0030993081447503	+	0.303	0.303
1	6420974	6421501	AT1G18660	0	+	-0.3	0.3
3	3611723	3611904	AT3G11470	0.004428263073033	-	0.299	0.299
5	20710102	20710838	AT5G50915	4.21591154527153E-05	-	-0.296	0.296
4	5758019	5759303	AT4G08980	0	+	-0.295	0.295
1	21214719	21215407	AT1G56612	0	-	-0.295	0.295
1	1804951	1805106	AT1G05950	0.0091807789361899	-	0.294	0.294
5	14975877	14976229	AT5G37690	2.27424516061547E-08	-	0.293	0.293
1	25540793	25541741	AT1G68140	0.00020261276239	-	-0.292	0.292
3	6748758	6748909	AT3G19460	0	+	0.292	0.292
2	13095593	13096492	AT2G30740	0.0089371858124422	+	-0.29	0.29
3	20178713	20179027	AT3G54500	0	-	-0.288	0.288
1	20326797	20327518	AT1G54440	0.0004914910789407	+	-0.285	0.285
1	2137066	2137838	AT1G06960	2.70637152535208E-12	+	-0.283	0.283
5	21501851	21502416	AT5G53020	0.0089371858124422	+	-0.281	0.281
1	29596982	29597235	AT1G78690	0.0014093986299099	+	-0.281	0.281
1	25375569	25375726	AT1G67700	0	+	-0.281	0.281
2	7341077	7341247	AT2G16930	0	+	-0.281	0.281
2	18770275	18772459	AT2G45540	0.0133669848566494	-	0.279	0.279
3	7423241	7423334	AT3G21175	0	+	0.278	0.278
4	9685185	9686024	AT4G17310	0.0029796832963951	-	-0.277	0.277
3	590424	591167	AT3G02740	0	+	-0.276	0.276
5	21755290	21755903	AT5G53550	0.0001860072280634	+	-0.275	0.275
2	10205449	10206522	AT2G23985	0.0412540030248341	+	-0.274	0.274
3	5441658	5442173	AT3G16030	7.00310853429505E-07	+	-0.273	0.273
2	11696936	11697554	AT2G27340	5.43086205274733E-09	+	-0.266	0.266
5	3382099	3382508	AT5G10710	1.28077620194081E-11	+	-0.266	0.266
2	18752007	18752241	AT2G45500	0.003778306377587	-	-0.265	0.265
2	1645913	1646443	AT2G04690	0	+	-0.262	0.262
1	4347423	4348390	AT1G12750	2.89582847701572E-09	-	-0.262	0.262
1	3223733	3224541	AT1G09910	0	-	-0.26	0.26
4	15144188	15144609	AT4G31150	0	-	-0.259	0.259
3	2680056	2680908	AT3G08840	0.046439423087639	-	0.259	0.259
5	4378629	4379356	AT5G13590	0.0073953607240918	-	-0.254	0.254
2	17476473	17476899	AT2G41880	0.0257144551413327	+	0.254	0.254
2	19002054	19002230	AT2G46270	0	+	-0.253	0.253
3	101513	101660	AT3G01310	7.23559143638172E-14	-	-0.251	0.251
2	16571179	16571472	AT2G39730	0	-	-0.25	0.25
1	16911209	16911289	AT1G44780	0.0014132859237722	+	0.249	0.249
1	19250077	19250863	AT1G51840	4.88723773988075E-05	-	-0.249	0.249
3	2948155	2948296	AT3G09600	0.0131422536312229	+	-0.248	0.248
5	15065299	15065701	AT5G37850	0	+	0.246	0.246
5	6461991	6462105	AT5G19210	0.0131422536312229	+	0.245	0.245
2	16033726	16033835	AT2G38280	6.68021282357492E-08	-	-0.243	0.243
3	17814186	17814422	AT3G48190	0.016957444793611	+	-0.242	0.242
4	15879537	15879623	AT4G32900	2.72182381149847E-07	-	-0.241	0.241
1	8296253	8296509	AT1G23360	9.49466870199546E-07	-	-0.241	0.241
1	22046138	22046241	AT1G59890	0.0021902847257326	+	0.24	0.24
2	10204801	10205693	AT2G23985	0.0264700375896997	+	0.24	0.24
5	9311445	9312304	AT5G26680	0.0305079326134404	-	-0.24	0.24
4	16351769	16352617	AT4G34140	0.0063285426283051	+	-0.24	0.24
1	30180906	30181077	AT1G80270	0.004428263073033	+	-0.239	0.239
3	20178157	20178491	AT3G54500	1.119104808822E-13	-	0.238	0.238
1	20274312	20274561	AT1G54310	8.93835975770182E-05	+	-0.238	0.238
5	16235698	16235927	AT5G40530	2.46466153741474E-06	+	-0.238	0.238
2	13696222	13696486	AT2G32250	0.0143099651531916	+	-0.238	0.238
5	25989670	25989728	AT5G65060	2.28500316168258E-06	+	0.238	0.238
1	29332544	29333212	AT1G78000	6.80224735269189E-09	+	-0.236	0.236
2	19137568	19138514	AT2G46610	0.0218578746631914	-	-0.235	0.235
4	1226580	1226691	AT4G02760	0.003269723767657	-	-0.233	0.233
1	4749834	4751212	AT1G13880	1.84996230201116E-05	+	-0.232	0.232
3	10070618	10070726	AT3G27260	0.019882649668046	+	-0.232	0.232
2	10203940	10204534	AT2G23980	1.96020960535209E-06	-	-0.231	0.231
2	13441751	13442107	AT2G31580	0.0001970215730402	-	-0.23	0.23
1	23042056	23042682	AT1G62320	0.0309280654615285	-	-0.23	0.23
2	13729098	13729242	AT2G32320	2.08641212415243E-11	+	-0.229	0.229
2	13095355	13095700	AT2G30740	0.0223024946826947	+	-0.228	0.228
3	16216805	16217410	AT3G44670	0.0021645366249719	+	-0.227	0.227
5	24229699	24229832	AT5G60170	0.0061562070139496	+	0.226	0.226
5	25383809	25387261	AT5G63370	0	-	-0.226	0.226
1	17872184	17873261	AT1G48360	6.78205026294931E-05	+	-0.223	0.223
3	7833428	7834135	AT3G22190	3.05166004279236E-06	-	-0.223	0.223
3	20724648	20725024	AT3G55850	8.80716432405069E-08	-	-0.221	0.221
2	19537859	19537937	AT2G47640	5.88937476564147E-09	+	-0.22	0.22
2	19137830	19138514	AT2G46610	0.00863217946542	-	-0.22	0.22
2	10202597	10203193	AT2G23980	3.01487858247003E-11	-	-0.219	0.219
1	20860506	20861414	AT1G55810	8.72545888255188E-09	+	-0.219	0.219
5	13525620	13525834	AT5G35330	2.22781076195635E-09	-	0.218	0.218
5	4776732	4777646	AT5G14780	0.0460200354167842	+	0.214	0.214
3	7833428	7834135	AT3G22190	2.48343486536484E-05	-	-0.214	0.214
4	15297330	15297997	AT4G31570	0.0260641203265568	+	-0.213	0.213
3	10227480	10227986	AT3G27610	4.29588217586034E-05	-	-0.213	0.213
2	15369245	15369495	AT2G36680	6.78205026294931E-05	-	-0.212	0.212
3	18331508	18332754	AT3G49430	0.0001331277574806	+	0.212	0.212
3	20724352	20725024	AT3G55850	1.36486263146575E-06	-	-0.211	0.211
1	667150	667437	AT1G02960	1.7416908026946E-08	-	0.211	0.211
2	13696222	13696486	AT2G32250	0.0035209117920596	+	-0.211	0.211
3	3906243	3906525	AT3G12250	0.0005369753789211	+	-0.21	0.21
4	1071273	1071674	AT4G02430	0.011896645837735	+	0.208	0.208
3	1259566	1259661	AT3G04630	0.0003654094835215	+	-0.207	0.207
1	10029149	10029435	AT1G28520	2.85904482846983E-08	+	-0.207	0.207
4	18315544	18315860	AT4G39390	3.50622606038727E-06	+	-0.206	0.206
4	16350461	16351542	AT4G34140	1.76457097025147E-06	+	-0.206	0.206
4	9638738	9638824	AT4G17150	5.45232360470105E-06	+	-0.205	0.205
1	5253545	5253751	AT1G15280	1.78562141739617E-07	+	-0.204	0.204
4	1377076	1377410	AT4G03110	2.203673910016E-09	-	-0.204	0.204
3	17824593	17825075	AT3G48190	0.0088488325075825	+	-0.204	0.204
5	22501535	22503295	AT5G55550	0.0013391677243203	-	0.204	0.204
4	1070656	1071674	AT4G02430	0.0019056863062832	+	0.203	0.203
2	15369448	15369495	AT2G36680	0.003269723767657	-	-0.198	0.198
1	28255107	28256323	AT1G75295	0.0214185454576204	-	-0.198	0.198
5	4772875	4775833	AT5G14770	0.0351043547274	-	-0.197	0.197
2	2068558	2068651	AT2G05590	7.51631492382324E-05	+	-0.196	0.196
1	21459370	21459431	AT1G58025	0.0116902452092263	-	0.195	0.195
3	21114161	21114330	AT3G57050	1.4873396631975E-12	-	0.194	0.194
2	9848939	9849379	AT2G23140	8.01912919401E-07	-	0.194	0.194
1	26565004	26565416	AT1G70490	0.023490868834988	-	-0.194	0.194
1	7143132	7144303	AT1G20620	0.00022634551559	+	0.194	0.194
2	2350016	2350539	AT2G06025	0.0356700528422012	+	0.194	0.194
1	10273930	10275219	AT1G29357	9.99792110220158E-05	-	0.193	0.193
1	27381146	27381248	AT1G72740	7.16229879557548E-05	-	0.193	0.193
1	9611548	9612671	AT1G27630	0.0006625782920253	+	-0.193	0.193
3	3007907	3008610	AT3G09800	3.52065316508449E-07	-	-0.193	0.193
4	16418809	16419095	AT4G34310	0.0002248722432067	+	-0.191	0.191
2	9083143	9083392	AT2G21195	0.0005794404386819	+	-0.19	0.19
2	13870116	13870261	AT2G32700	1.84996230201116E-05	+	0.189	0.189
5	15065299	15065512	AT5G37850	2.17268398394429E-10	+	0.188	0.188
4	15853669	15854211	AT4G32850	4.88723773988075E-05	+	-0.187	0.187
2	18571094	18571179	AT2G45023	0.011896645837735	-	-0.186	0.186
4	12754945	12755239	AT4G24740	4.88315046057E-10	-	-0.184	0.184
1	13078415	13078929	AT1G35516	2.6954922212957E-05	+	-0.183	0.183
1	18184653	18185040	AT1G49180	0.0210395881313513	-	-0.183	0.183
1	20168776	20169684	AT1G54030	2.13738491926916E-13	+	-0.183	0.183
1	1417325	1418046	AT1G04985	0.0004898795037439	-	0.182	0.182
5	24558956	24559247	AT5G61020	0.0044362312095046	-	0.181	0.181
1	6025504	6025606	AT1G17520	0.0067258138462521	-	0.181	0.181
3	9908834	9909086	AT3G26890	0.0002375118691824	-	0.18	0.18
1	7288999	7289943	AT1G20920	7.59663493135781E-05	+	-0.18	0.18
3	2682386	2682856	AT3G08840	0.0120358280771952	-	-0.179	0.179
2	10204801	10205710	AT2G23985	0.0152630337866722	+	-0.178	0.178
3	4613905	4614124	AT3G13970	0.0456882252414556	-	-0.178	0.178
4	17883678	17884228	AT4G38090	0.0035505116198495	-	-0.178	0.178
4	12567237	12567362	AT4G24230	1.79094967041254E-06	-	0.175	0.175
2	18190253	18190691	AT2G43920	1.59368403399111E-06	-	-0.175	0.175
4	16153264	16153833	AT4G33625	7.60187840411658E-05	-	-0.175	0.175
3	2415060	2415181	AT3G07565	0.011896645837735	+	0.171	0.171
1	20631041	20632055	AT1G55310	0.009901636587679	+	-0.171	0.171
2	13380713	13381103	AT2G31370	0.0003523580956935	+	-0.17	0.17
3	952709	953091	AT3G03773	4.34565245250524E-07	+	-0.17	0.17
2	10930298	10931090	AT2G25670	0.0051433537045378	-	-0.17	0.17
5	7110561	7110819	AT5G20950	9.99792110220158E-05	-	-0.168	0.168
2	1645913	1646066	AT2G04690	0.0002887107253569	+	-0.168	0.168
5	24348367	24350164	AT5G60570	0.011896645837735	+	-0.166	0.166
1	4864880	4865032	AT1G14240	0.0460200354167842	+	0.166	0.166
1	9611548	9612429	AT1G27630	0.0107847635227438	+	-0.165	0.165
3	9805327	9805781	AT3G26690	0.00543365975743	-	-0.165	0.165
1	27347584	27347661	AT1G72640	1.26685704619028E-05	-	0.163	0.163
1	4615766	4616059	AT1G13460	3.70655836842042E-05	+	0.163	0.163
3	1254101	1254956	AT3G04610	0.0031637328122823	-	-0.163	0.163
1	26405396	26405654	AT1G70100	0.0008951293708176	+	-0.162	0.162
1	25866794	25866882	AT1G68820	0.0131580112133864	+	-0.16	0.16
1	3627996	3628972	AT1G10890	0.0112499947206751	+	0.16	0.16
1	9673280	9675363	AT1G27770	6.89943071724651E-06	-	-0.159	0.159
4	16164959	16165058	AT4G33650	0.0284073880102429	+	0.158	0.158
4	16953522	16953890	AT4G35785	0.0045125055577257	-	0.158	0.158
4	15721693	15722300	AT4G32590	4.12209948714339E-13	+	-0.156	0.156
1	5064147	5065303	AT1G14710	0.0036013891845837	-	-0.155	0.155
1	27346745	27346919	AT1G72640	0.0013640243634635	-	-0.154	0.154
1	10134504	10134621	AT1G29040	9.23432651548615E-05	+	-0.154	0.154
1	19842633	19842741	AT1G53200	0.0004122211266691	-	-0.153	0.153
5	364901	365835	AT5G01950	0.0005756445754302	-	-0.152	0.152
3	16547144	16547622	AT3G45190	0.0313900162115296	-	-0.151	0.151
2	15739249	15739848	AT2G37480	0.0002270727019641	+	-0.15	0.15
5	3452075	3452190	AT5G10940	0.0002524715808484	-	0.15	0.15
5	7650581	7651389	AT5G22875	1.40086783555114E-05	+	-0.149	0.149
3	8947109	8947396	AT3G24530	0.0224417193331281	-	-0.148	0.148
4	15608904	15609117	AT4G32330	0.0008304000006707	+	-0.147	0.147
5	17843414	17843806	AT5G44290	0.0001129559624746	-	0.145	0.145
5	19677544	19677747	AT5G48545	0.0251348070460091	+	-0.144	0.144
1	20722145	20722308	AT1G55500	0.0148409225604	+	-0.143	0.143
1	17462053	17462227	AT1G47550	0.0004565612108639	+	0.14	0.14
5	1780771	1781151	AT5G05930	0.0139376843132875	-	-0.14	0.14
3	101296	101660	AT3G01310	0.0053062996272025	-	-0.133	0.133
3	6903756	6904068	AT3G19860	0.0001803700915568	+	-0.131	0.131
4	10962020	10962385	AT4G20310	0.0148628093747006	+	0.001	0.001
