ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
63	"AT5G48335"	NA	chr5	+	19588227	19588259	19588608	19588740	19587871	19588159	19589126	19589177
64	"AT3G01150"	NA	chr3	+	52644	52746	52888	52951	52154	52364	53042	53212
65	"AT1G04300"	NA	chr1	-	1152878	1152947	1153035	1153124	1152676	1152809	1153233	1153288
67	"AT1G66880"	NA	chr1	+	24950291	24950846	24952951	24953677	24948885	24949495	24953891	24953921
68	"AT1G01790"	NA	chr1	+	288086	288176	288400	288505	287788	287854	288592	288721
69	"AT3G54880"	NA	chr3	-	20337656	20337880	20337967	20338005	20337399	20337487	20338400	20338598
70	"AT2G20590"	NA	chr2	-	8868328	8868403	8868478	8868623	8868100	8868242	8868703	8869257
71	"AT1G56260"	NA	chr1	-	21065232	21065389	21065473	21065626	21064222	21064769	21065715	21065875
72	"AT4G08470"	NA	chr4	-	5385416	5385501	5385599	5385845	5385216	5385279	5386208	5386463
73	"AT4G08470"	NA	chr4	-	5385599	5385845	5386208	5386463	5385416	5385501	5386571	5387058
74	"AT1G54730"	NA	chr1	+	20428048	20428111	20428387	20428447	20427299	20427343	20428788	20428842
75	"AT1G02145"	NA	chr1	+	405647	405765	405892	405951	405429	405485	406060	406132
76	"AT3G28100"	NA	chr3	+	10458769	10459016	10460213	10460375	10456624	10456738	10460453	10460602
77	"AT5G37478"	NA	chr5	+	14881818	14881878	14882363	14882423	14881415	14881601	14882825	14882924
78	"AT3G28130"	NA	chr3	+	10467731	10467978	10468076	10468238	10466086	10466200	10468314	10468463
79	"AT5G08450"	NA	chr5	-	2730453	2730461	2730905	2732602	2729851	2730027	2732740	2732887
80	"AT5G08450"	NA	chr5	-	2730453	2730461	2730905	2732605	2729851	2730027	2732740	2732925
81	"AT5G08450"	NA	chr5	-	2730453	2730461	2730905	2732642	2729851	2730027	2732740	2732925
82	"AT4G12830"	NA	chr4	+	7532599	7532677	7532750	7532906	7532433	7532514	7533006	7533159
83	"AT2G43240"	NA	chr2	-	17974362	17974419	17974797	17974914	17973993	17974071	17975126	17975340
84	"AT2G26540"	NA	chr2	-	11288371	11288427	11288718	11288814	11287866	11288204	11289194	11289313
85	"AT1G09932"	NA	chr1	-	3231736	3231811	3232016	3232137	3231543	3231632	3232476	3232556
86	"AT2G17190"	NA	chr2	-	7478502	7478592	7478736	7478765	7478264	7478420	7479154	7479210
87	"AT1G12240"	NA	chr1	+	4154429	4154438	4155089	4155334	4153640	4154101	4155839	4156457
88	"AT3G28940"	NA	chr3	-	10968704	10968797	10969007	10969080	10968533	10968617	10969186	10969858
90	"AT5G46110"	NA	chr5	+	18697957	18698023	18698148	18698214	18697234	18697883	18698509	18698588
91	"AT2G42500"	NA	chr2	-	17700252	17700336	17700467	17700524	17700102	17700174	17701133	17701417
92	"AT1G02610"	NA	chr1	-	554471	554613	554795	554863	553599	553677	555571	555643
93	"AT5G11950"	NA	chr5	+	3855057	3855182	3855532	3855630	3854769	3854954	3855719	3855750
94	"AT1G73960"	NA	chr1	-	27811951	27812036	27812401	27812555	27811749	27811841	27812640	27812840
95	"AT1G08125"	NA	chr1	-	2541655	2541721	2541795	2541862	2541115	2541209	2542216	2542362
96	"AT2G32970"	NA	chr2	-	13994311	13994450	13995009	13995111	13993893	13994221	13995589	13995749
97	"AT5G42030"	NA	chr5	-	16812543	16812694	16812787	16812870	16812371	16812471	16812988	16813183
98	"AT3G55080"	NA	chr3	-	20412581	20412665	20412826	20412862	20412265	20412399	20413137	20413218
99	"AT3G55080"	NA	chr3	-	20412581	20412665	20412826	20412877	20412265	20412399	20413137	20413218
103	"AT2G40460"	NA	chr2	+	16897343	16897561	16899025	16899582	16896906	16897228	16900300	16901670
104	"AT5G50950"	NA	chr5	+	20730908	20731019	20731187	20731271	20730130	20730280	20731538	20731637
106	"AT2G47410"	NA	chr2	+	19452926	19453007	19453086	19453157	19452674	19452745	19453409	19453506
107	"AT2G14285"	NA	chr2	-	6053097	6053135	6053487	6053537	6052852	6052917	6053917	6053994
108	"AT2G30800"	NA	chr2	-	13123656	13123746	13124234	13124268	13122568	13123573	13124527	13124580
109	"AT1G09340"	NA	chr1	+	3016815	3016876	3017044	3017266	3016659	3016714	3017407	3017524
110	"AT2G36850"	NA	chr2	-	15464328	15464389	15464736	15464789	15463981	15464063	15464859	15465046
111	"AT2G22970"	NA	chr2	+	9777784	9777898	9778010	9778056	9777202	9777324	9778143	9778561
113	"AT5G14740"	NA	chr5	+	4759095	4759213	4760524	4760588	4757855	4758343	4760723	4760873
114	"AT5G14740"	NA	chr5	+	4760524	4760588	4760723	4760873	4758920	4759213	4760988	4761037
115	"AT2G25355"	NA	chr2	+	10801849	10801936	10802132	10802189	10801533	10801608	10802533	10802626
117	"AT2G32000"	NA	chr2	-	13619800	13620044	13620397	13620497	13619055	13619218	13620663	13620752
118	"AT2G34680"	NA	chr2	-	14626308	14626374	14626464	14626527	14625909	14626009	14626659	14626725
119	"AT4G33000"	NA	chr4	+	15925959	15926040	15926156	15926253	15925837	15925890	15926343	15926665
120	"AT4G27040"	NA	chr4	-	13574948	13575081	13575225	13575299	13574741	13574852	13575398	13575639
121	"AT2G45380"	NA	chr2	-	18700563	18700897	18701097	18701145	18700320	18700487	18701536	18701671
122	"AT2G46090"	NA	chr2	+	18951262	18951339	18951452	18951506	18950801	18951102	18951611	18951671
123	"AT3G01500"	NA	chr3	-	195178	195337	195405	195511	194425	194891	195608	195694
124	"AT5G53580"	NA	chr5	-	21766214	21766308	21766489	21766718	21765998	21766122	21766802	21767013
125	"AT4G02120"	NA	chr4	+	942339	942386	942473	942672	942202	942265	942737	942827
126	"AT4G02120"	NA	chr4	+	942339	942386	942609	942672	942202	942265	942737	942827
130	"AT3G16220"	NA	chr3	+	5498154	5498267	5498362	5498428	5497926	5498077	5498501	5498592
131	"AT3G08840"	NA	chr3	-	2682386	2682478	2682619	2682856	2681948	2682193	2683232	2683280
132	"AT1G71810"	NA	chr1	-	27003482	27003581	27003934	27003979	27003360	27003402	27004072	27004214
133	"AT1G79790"	NA	chr1	-	30017517	30017632	30017712	30017764	30017371	30017442	30017829	30017905
135	"AT3G26720"	NA	chr3	+	9818990	9819080	9819331	9819397	9818727	9818895	9819490	9819547
136	"AT3G28080"	NA	chr3	+	10452019	10452133	10453377	10453624	10451837	10451903	10454443	10454605
137	"AT3G28080"	NA	chr3	+	10452019	10452133	10453377	10453624	10451837	10451903	10454695	10454844
138	"AT3G28080"	NA	chr3	+	10453377	10453624	10454443	10454605	10452019	10452133	10454695	10454844
139	"AT5G39510"	NA	chr5	+	15822007	15822128	15822656	15822715	15821292	15821557	15822802	15822991
140	"AT5G16560"	NA	chr5	-	5407565	5407674	5408228	5408376	5406862	5407466	5409253	5409299
141	"AT1G30810"	NA	chr1	-	10941469	10941580	10941766	10941825	10941018	10941105	10942045	10942292
142	"AT4G38960"	NA	chr4	+	18161232	18161668	18162055	18162168	18160902	18161120	18162293	18162390
