ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
138	AT5G11630		chr5	+	3740758	3740942	3740758	3740877	3741503	3741827	138	17,22,34	17,12,13	25,27,14	61,56,62	214	149	0.00046416821598	0.0111375941787972	0.41,0.561,0.646	0.222,0.251,0.136	0.336
175	AT4G40030		chr4	-	18556501	18556904	18556506	18556904	18556345	18556417	175	0,2,2	17,5,12	10,6,6	13,8,5	154	149	0.00111587351315	0.0243632383704416	0.0,0.279,0.139	0.427,0.421,0.537	-0.322
181	AT4G39390		chr4	+	18315544	18315860	18315544	18315838	18316262	18316422	181	13,20,26	10,18,8	27,24,21	1,2,2	171	149	0.000159273120561	0.0044710240271766	0.531,0.492,0.739	0.959,0.913,0.901	-0.337
207	AT5G37850		chr5	+	15065299	15065512	15065299	15065479	15065604	15065701	207	114,114,142	139,123,185	51,42,63	333,248,228	182	149	1.3869794202e-11	1.2825480285614115e-09	0.402,0.431,0.386	0.111,0.122,0.184	0.267
327	AT4G14965		chr4	+	8552722	8552769	8552722	8552747	8552923	8553098	327	134,249,259	8,15,14	167,213,157	56,52,54	171	149	9.00123090664e-06	0.0003537483746309	0.936,0.935,0.942	0.722,0.781,0.717	0.198
347	AT4G09980		chr4	-	6249104	6249224	6249115	6249224	6248510	6248662	347	1,0,3	25,39,48	19,28,19	25,41,21	160	149	1.520295001e-11	1.3277243008733331e-09	0.036,0.0,0.055	0.414,0.389,0.457	-0.39
384	AT4G01600		chr4	+	693413	693515	693413	693500	693612	693890	384	58,64,92	0,3,0	147,116,141	20,29,30	164	149	0.000430048441065	0.010563064833659	1.0,0.951,1.0	0.87,0.784,0.81	0.162
391	AT4G40050		chr4	-	18561988	18562084	18561992	18562084	18561698	18561884	391	30,33,36	63,96,84	77,51,47	37,26,21	153	149	8.20884471509e-11	6.144906615295943e-09	0.317,0.251,0.294	0.67,0.656,0.685	-0.383
396	AT3G63480		chr3	-	23442677	23442771	23442689	23442771	23442559	23442601	396	0,0,0	1,15,10	11,9,2	2,2,6	161	149	1.76422728175e-05	0.0006603250683121	0.0,0.0,0.0	0.836,0.806,0.236	-0.626
397	AT3G63460		chr3	-	23434943	23434986	23434949	23434986	23434703	23434825	397	150,225,244	18,32,29	151,162,152	152,114,122	155	149	0.0	0.0	0.889,0.871,0.89	0.488,0.577,0.545	0.347
398	AT3G63340		chr3	-	23392347	23392402	23392378	23392402	23392165	23392246	398	130,149,174	2,7,10	40,31,32	25,20,22	180	149	2.8865798640299994e-14	3.2412168187536857e-12	0.982,0.946,0.935	0.57,0.562,0.546	0.395
437	AT3G54500		chr3	-	20178157	20178491	20178160	20178491	20177934	20178064	437	864,1326,1390	488,750,811	1251,1199,1030	1360,1345,1199	152	149	0.00241360122921	0.0480276092698496	0.634,0.634,0.627	0.474,0.466,0.457	0.166
479	AT5G43990		chr5	+	17699083	17699345	17699083	17699285	17699457	17700575	479	12,11,24	6,17,12	41,51,22	0,2,1	209	149	9.91249671234e-09	5.993248012230185e-07	0.588,0.316,0.588	1.0,0.948,0.94	-0.465
485	AT1G59890		chr1	+	22046138	22046241	22046138	22046226	22046501	22046719	485	81,70,88	15,30,38	56,92,67	61,75,84	164	149	0.00120542699762	0.025607178922414	0.831,0.679,0.678	0.455,0.527,0.42	0.262
498	AT5G35330		chr5	-	13525620	13525834	13525641	13525834	13524824	13525279	498	29,19,31	46,32,34	9,11,18	79,110,65	170	149	0.000114929120341	0.003542521121099	0.356,0.342,0.444	0.091,0.081,0.195	0.258
514	AT2G02080		chr2	-	520976	521205	520980	521205	520263	520660	514	4,6,7	126,178,187	57,70,62	45,43,46	153	149	0.0	0.0	0.03,0.032,0.035	0.552,0.613,0.568	-0.545
541	AT1G79190		chr1	+	29791575	29792228	29791575	29792210	29792308	29792467	541	3,5,3	9,15,19	17,21,25	7,13,21	167	149	0.0001189777686	0.0035967894661384	0.229,0.229,0.123	0.684,0.59,0.515	-0.403
546	AT1G78690		chr1	+	29596982	29597235	29596982	29597210	29597315	29597446	546	1,2,3	14,30,26	5,6,10	5,2,10	174	149	4.0295421011e-05	0.0013477532304104	0.058,0.054,0.09	0.461,0.72,0.461	-0.48
554	AT2G04790		chr2	+	1679306	1679909	1679306	1679886	1680014	1680176	554	45,49,43	75,88,89	11,23,8	154,211,130	172	149	7.80539521905e-09	4.908032513738641e-07	0.342,0.325,0.295	0.058,0.086,0.051	0.256
555	AT1G79270		chr1	+	29815505	29816510	29815505	29815873	29816606	29816677	555	19,36,44	11,17,22	135,103,106	4,10,8	786	149	4.15621247418e-08	2.252953796348607e-06	0.247,0.286,0.275	0.865,0.661,0.715	-0.478
556	AT1G79270		chr1	+	29815505	29816515	29815505	29815873	29816606	29816677	556	12,37,43	11,17,22	145,113,117	4,10,8	791	149	2.71866495982e-09	1.8581483986248002e-07	0.17,0.291,0.269	0.872,0.68,0.734	-0.519
557	AT1G79270		chr1	+	29815505	29816515	29815505	29816510	29816606	29816677	557	0,3,1	7,2,2	12,11,14	2,1,3	154	149	0.00050386517888	0.0116481773705788	0.0,0.592,0.326	0.853,0.914,0.819	-0.556
583	AT1G70490		chr1	-	26565290	26565849	26565317	26565849	26565004	26565161	583	0,10,7	16,14,19	32,11,15	4,0,0	176	149	1.34235955684e-11	1.2825480285614115e-09	0.0,0.377,0.238	0.871,1.0,1.0	-0.752
584	AT1G70490		chr1	-	26565301	26565849	26565317	26565849	26565004	26565161	584	3,8,6	16,14,19	9,10,10	4,0,0	165	149	1.53233858269e-07	7.770439522544128e-06	0.145,0.34,0.222	0.67,1.0,1.0	-0.654
591	AT1G68820		chr1	+	25866794	25866882	25866794	25866864	25866961	25867031	591	6,2,1	37,88,86	17,27,20	73,60,44	167	149	0.000304364482517	0.0079743494419453	0.126,0.02,0.01	0.172,0.286,0.289	-0.197
650	AT3G52072		chr3	-	19314052	19314213	19314090	19314213	19312601	19313532	650	2,1,3	5,9,7	10,7,4	0,1,2	187	149	8.46710288216e-07	3.6973015918765336e-05	0.242,0.081,0.255	1.0,0.848,0.614	-0.628
668	AT2G04690		chr2	+	1645913	1646066	1645913	1646031	1646154	1646443	668	96,103,128	108,96,155	120,121,127	59,47,57	184	149	0.000474693899478	0.0111375941787972	0.419,0.465,0.401	0.622,0.676,0.643	-0.219
679	AT1G73390		chr1	-	27594494	27594551	27594498	27594551	27593901	27594166	679	22,37,61	13,17,21	15,21,25	42,52,57	153	149	1.24509593746e-08	7.249225235878222e-07	0.622,0.679,0.739	0.258,0.282,0.299	0.4
709	AT1G20060		chr1	-	6952305	6952398	6952308	6952398	6952131	6952224	709	4,9,14	2,4,4	2,2,0	9,12,8	152	149	1.70633249419e-07	8.382358377708376e-06	0.662,0.688,0.774	0.179,0.14,0.0	0.602
710	AT1G20060		chr1	-	6952652	6952745	6952655	6952745	6952478	6952571	710	0,3,5	1,0,0	0,0,4	16,10,3	152	149	2.84214057084e-05	0.0010154193130364	0.0,1.0,1.0	0.0,0.0,0.567	0.478
749	AT1G67700		chr1	+	25375569	25375726	25375569	25375712	25375803	25376050	749	1011,1491,1615	803,1120,1242	2253,2026,1844	463,428,421	163	149	0.0	0.0	0.535,0.549,0.543	0.816,0.812,0.8	-0.267
753	AT1G03310		chr1	+	813412	813604	813412	813581	813928	816812	753	91,108,126	74,70,129	203,211,162	4,2,10	172	149	0.0	0.0	0.516,0.572,0.458	0.978,0.989,0.933	-0.451
779	AT2G23985		chr2	+	10204801	10205501	10204801	10205241	10205622	10205693	779	10,19,12	13,29,24	35,32,43	13,15,13	409	149	0.000215098868047	0.0058299210443083	0.219,0.193,0.154	0.495,0.437,0.546	-0.304
780	AT2G23985		chr2	+	10205461	10205501	10205461	10205474	10205622	10205693	780	8,17,17	64,116,110	40,47,51	105,84,79	176	149	0.00223826022789	0.0456953906265335	0.096,0.11,0.116	0.244,0.321,0.353	-0.199
809	AT1G07700		chr1	+	2379594	2379798	2379594	2379729	2380103	2380231	809	220,273,361	50,85,71	230,173,189	124,141,103	218	149	0.000664401872451	0.0151368078767097	0.75,0.687,0.777	0.559,0.456,0.556	0.214
820	AT1G23230		chr1	+	8246060	8246303	8246060	8246298	8246562	8246780	820	3,0,0	15,32,17	3,7,14	13,15,15	154	149	0.000428349512299	0.010563064833659	0.162,0.0,0.0	0.183,0.311,0.475	-0.269
832	AT5G15070		chr5	+	4876827	4876984	4876827	4876966	4877138	4877198	832	3,3,0	2,11,21	21,11,15	10,5,10	167	149	0.00118441246468	0.0255054300613282	0.572,0.196,0.0	0.652,0.662,0.572	-0.373
852	AT3G19460		chr3	+	6748758	6748909	6748758	6748904	6748990	6749307	852	45,86,80	93,142,117	11,7,13	195,191,156	154	149	0.0	0.0	0.319,0.369,0.398	0.052,0.034,0.075	0.308
877	AT3G01150		chr3	+	53845	53958	53845	53911	54128	54544	877	69,82,114	15,22,17	125,145,122	2,0,1	196	149	3.2545739447e-05	0.0011122152697974	0.778,0.739,0.836	0.979,1.0,0.989	-0.205
878	AT2G01420		chr2	-	182004	183764	182016	183764	181579	181847	878	304,417,475	277,353,301	450,506,442	42,42,54	161	149	0.0	0.0	0.504,0.522,0.594	0.908,0.918,0.883	-0.363
893	AT3G57050		chr3	-	21114161	21114330	21114206	21114330	21113943	21114059	893	646,948,1118	51,78,72	693,781,631	203,247,232	194	149	2.14454010106e-11	1.774324757298063e-09	0.907,0.903,0.923	0.724,0.708,0.676	0.208
928	AT1G01740		chr1	-	274166	274249	274170	274249	273862	274083	928	12,7,10	6,6,5	5,1,3	14,21,15	153	149	3.01486119124e-05	0.0010531915094731	0.661,0.532,0.661	0.258,0.044,0.163	0.463
950	AT3G07300		chr3	-	2326718	2327012	2326724	2327012	2326090	2326220	950	20,20,21	43,29,51	64,65,46	25,23,17	155	149	1.92911056018e-08	1.0830577859296283e-06	0.309,0.399,0.284	0.711,0.731,0.722	-0.391
961	AT1G01020		chr1	-	8570	9130	8593	9130	8235	8464	961	61,86,118	21,28,51	46,19,29	80,74,84	172	149	9.21485110439e-14	9.65716395740072e-12	0.716,0.727,0.667	0.332,0.182,0.23	0.455
962	AT4G11970		chr4	+	7182945	7183006	7182945	7183002	7183224	7183277	962	15,34,32	16,31,35	66,55,42	7,6,9	153	149	5.50721501735e-09	3.60722583636425e-07	0.477,0.516,0.471	0.902,0.899,0.82	-0.386
966	AT1G05950		chr1	-	1804951	1805106	1804962	1805106	1804815	1804882	966	18,25,15	4,2,2	19,22,15	20,16,12	160	149	0.000112441311416	0.003535154830919	0.807,0.921,0.875	0.469,0.561,0.538	0.345
976	AT2G43490		chr2	-	18058044	18058198	18058056	18058198	18057838	18057937	976	19,34,32	7,9,19	11,24,14	31,34,28	161	149	0.000104451035919	0.003350959764585	0.715,0.778,0.609	0.247,0.395,0.316	0.381
1009	AT5G48880		chr5	-	19816922	19817955	19817772	19817955	19816740	19816805	1009	246,364,399	12,28,43	294,274,245	77,53,69	999	149	0.000247435688595	0.0065926932622261	0.754,0.66,0.581	0.363,0.435,0.346	0.284
1031	AT1G70610		chr1	+	26622658	26622797	26622658	26622786	26622940	26622983	1031	3,24,24	86,147,148	101,127,129	295,305,232	160	149	0.00207907462162	0.0430040171735084	0.031,0.132,0.131	0.242,0.279,0.341	-0.189
1048	AT1G24260		chr1	-	8594806	8594891	8594809	8594891	8594629	8594697	1048	2,5,6	1,0,2	118,123,93	171,204,176	152	149	0.000349493193087	0.008861343540851	0.662,1.0,0.746	0.403,0.371,0.341	0.431
1062	AT1G26260		chr1	+	9086804	9087046	9086804	9086897	9087152	9087762	1062	4,5,8	6,5,5	14,13,25	0,0,0	298	149	2.9938174162e-10	2.139218626484727e-08	0.25,0.333,0.444	1.0,1.0,1.0	-0.658
1070	AT2G39730		chr2	-	16571179	16571472	16571190	16571472	16570745	16571066	1070	22155,32625,36956	21002,31563,36071	56064,55943,45550	19218,17928,14669	160	149	2.44249065418e-15	2.953534852593047e-13	0.496,0.49,0.488	0.731,0.744,0.743	-0.248
1071	AT1G77890		chr1	+	29293206	29293278	29293206	29293272	29293400	29293478	1071	21,34,41	0,4,5	14,11,17	24,17,12	155	149	5.76633965022e-08	3.0215619767152805e-06	1.0,0.891,0.887	0.359,0.383,0.577	0.486
1094	AT1G18950		chr1	+	6550477	6550681	6550477	6550669	6550762	6552108	1094	13,42,48	44,82,90	141,145,122	14,12,6	161	149	0.0	0.0	0.215,0.322,0.33	0.903,0.918,0.95	-0.635
1105	AT4G15090		chr4	+	8614059	8614344	8614059	8614273	8614692	8616929	1105	7,15,18	7,12,13	21,19,30	3,1,1	220	149	1.30326353753e-06	5.537108867559892e-05	0.404,0.458,0.484	0.826,0.928,0.953	-0.454
1106	AT4G15090		chr4	+	8614066	8614486	8614066	8614449	8614692	8616929	1106	11,4,1	7,6,1	2,0,0	1,5,3	186	149	0.00231137318226	0.0465830595193938	0.557,0.348,0.445	0.616,0.0,0.0	0.245
1126	AT1G16780		chr1	-	5744111	5744213	5744138	5744213	5743470	5743829	1126	30,57,55	1,1,0	54,37,22	12,20,22	176	149	4.12618239687e-07	1.907752567023424e-05	0.962,0.98,1.0	0.792,0.61,0.458	0.361
1143	AT1G16560		chr1	+	5668392	5668739	5668392	5668709	5668918	5669039	1143	9,18,11	1,2,2	2,1,4	10,13,10	179	149	7.93067833627e-11	6.144906615295943e-09	0.882,0.882,0.821	0.143,0.06,0.25	0.711
1168	AT4G17150		chr4	+	9638738	9638824	9638738	9638820	9638925	9639029	1168	14,4,16	48,52,56	30,42,26	40,37,34	153	149	0.000312247571199	0.0080467734741775	0.221,0.07,0.218	0.422,0.525,0.427	-0.288
1230	AT4G17570		chr4	-	9785983	9786364	9785995	9786364	9785503	9785903	1230	36,57,55	66,121,90	115,140,123	12,23,31	161	149	0.0	0.0	0.335,0.304,0.361	0.899,0.849,0.786	-0.511
1234	AT1G23080		chr1	-	8182205	8183650	8182217	8183650	8181857	8182128	1234	163,191,183	422,540,562	488,485,445	183,147,138	161	149	0.0	0.0	0.263,0.247,0.232	0.712,0.753,0.749	-0.491
1340	AT2G28550		chr2	-	12226968	12227265	12227119	12227265	12226641	12226861	1340	38,49,42	184,270,289	70,88,67	111,141,92	300	149	0.000884864150216	0.0198363127941736	0.093,0.083,0.067	0.239,0.237,0.266	-0.166
1400	AT2G15000		chr2	-	6481827	6481989	6481870	6481989	6481185	6481656	1400	11,9,17	0,1,5	8,3,2	10,6,1	192	149	0.00162553398345	0.034071192293112	1.0,0.875,0.725	0.383,0.28,0.608	0.443
1421	AT2G03140		chr2	+	949989	950231	949989	950208	950308	950717	1421	5,5,13	3,11,6	17,17,8	0,0,0	172	149	7.88461867463e-06	0.0003178107835004	0.591,0.283,0.652	1.0,1.0,1.0	-0.491
1422	AT2G16930		chr2	+	7341077	7341247	7341077	7341210	7341488	7341588	1422	5,8,7	104,160,169	60,66,39	57,70,66	186	149	0.0	0.0	0.037,0.039,0.032	0.457,0.43,0.321	-0.367
1497	AT3G17360		chr3	+	5940614	5940671	5940614	5940644	5940804	5941999	1497	0,5,1	24,24,20	7,22,15	23,25,30	176	149	0.00245750350238	0.048289943821767	0.0,0.15,0.041	0.205,0.427,0.297	-0.246
1503	AT1G62540		chr1	+	23154452	23154588	23154452	23154534	23154663	23154837	1503	25,41,41	4,8,6	96,113,71	45,77,61	203	149	0.00046841580121	0.0111375941787972	0.821,0.79,0.834	0.61,0.519,0.461	0.285
1582	AT2G35550		chr2	+	14929242	14929448	14929242	14929401	14929889	14930898	1582	2,0,0	1,4,10	3,1,6	2,0,0	196	149	4.35699964552e-07	1.956915269359269e-05	0.603,0.0,0.0	0.533,1.0,1.0	-0.643
1583	AT2G35550		chr2	+	14929242	14929477	14929242	14929401	14929889	14930898	1583	4,2,5	1,4,10	6,6,3	2,0,0	225	149	0.00015766005776	0.0044710240271766	0.726,0.249,0.249	0.665,1.0,1.0	-0.48
1612	AT2G38710		chr2	-	16186904	16187273	16186915	16187273	16186660	16186823	1612	3,11,9	0,1,3	0,0,0	9,1,8	160	149	9.99200722163e-16	1.30895294603353e-13	1.0,0.911,0.736	0.0,0.0,0.0	0.882
1662	AT2G43500		chr2	+	18062530	18062599	18062530	18062595	18062693	18063659	1662	4,5,6	5,5,9	0,1,0	3,6,11	153	149	1.12757945313e-05	0.0004323304634927	0.438,0.493,0.394	0.0,0.14,0.0	0.395
1683	AT2G46270		chr2	+	19002054	19002230	19002054	19002161	19002321	19002399	1683	14,42,49	24,37,35	66,60,58	8,13,10	218	149	2.9914354881e-06	0.0001237509628235	0.285,0.437,0.489	0.849,0.759,0.799	-0.399
1729	AT2G30480		chr2	-	12988669	12989016	12988673	12989016	12988523	12988582	1729	16,29,20	23,24,25	9,23,9	71,71,71	153	149	0.000140533770995	0.0040910942222988	0.404,0.541,0.438	0.11,0.24,0.11	0.308
1780	AT3G11470		chr3	-	3611723	3611904	3611728	3611904	3611339	3611402	1780	19,35,9	12,3,9	2,8,5	14,21,19	154	149	0.000140022933509	0.0040910942222988	0.605,0.919,0.492	0.121,0.269,0.203	0.474
1805	AT3G14010		chr3	+	4638722	4638938	4638722	4638932	4639006	4639107	1805	70,78,111	17,35,29	4,12,8	137,150,119	155	149	0.0	0.0	0.798,0.682,0.786	0.027,0.071,0.061	0.702
1845	AT3G21175		chr3	+	7423241	7423334	7423241	7423328	7423407	7423541	1845	27,50,58	67,94,78	17,26,13	143,123,144	155	149	0.000176114540352	0.0048570536391814	0.279,0.338,0.417	0.103,0.169,0.08	0.227
1881	AT5G45410		chr5	-	18403494	18403947	18403511	18403947	18403168	18403303	1881	9,21,18	5,9,17	37,29,22	0,2,6	166	149	0.000895914890831	0.0198363127941736	0.618,0.677,0.487	1.0,0.929,0.767	-0.305
1898	AT3G20070		chr3	-	7006705	7006941	7006733	7006941	7006577	7006635	1898	22,27,22	37,29,36	4,2,5	56,45,46	177	149	2.3941295324e-07	1.1404762499796364e-05	0.334,0.439,0.34	0.057,0.036,0.084	0.312
ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
33	AT5G63700		chr5	-	25494356	25494637	25494356	25494407	25494577	25494637	33	13,20,45	69,144,135	139,174,130	61,43,35	319	149	0.0	0.0	0.081,0.061,0.135	0.516,0.654,0.634	-0.509
64	AT5G60940		chr5	+	24523577	24523849	24523577	24523687	24523779	24523849	64	21,47,44	23,52,33	105,107,84	28,32,23	241	149	4.44333409241e-05	0.0048644409825315	0.361,0.358,0.452	0.699,0.674,0.693	-0.298
109	AT5G56620		chr5	-	22917933	22918423	22917933	22918275	22918364	22918423	109	6,4,3	0,0,2	3,3,0	2,2,5	238	149	0.000173619778973	0.0149344013448739	1.0,1.0,0.484	0.484,0.484,0.0	0.505
149	AT5G50915		chr5	-	20710102	20710838	20710102	20710590	20710724	20710838	149	9,14,6	18,55,21	34,25,41	22,21,12	283	149	0.000135043638015	0.0120463926725602	0.208,0.118,0.131	0.449,0.385,0.643	-0.34
181	AT5G48545		chr5	+	19677544	19677747	19677544	19677600	19677693	19677747	181	26,45,34	131,226,264	130,95,113	190,177,180	242	149	5.83831439649e-05	0.0061137305321505	0.109,0.109,0.073	0.296,0.248,0.279	-0.177
261	AT5G37380		chr5	-	14816744	14819105	14816744	14818453	14819034	14819105	261	16,15,21	0,0,2	21,16,15	6,12,1	730	149	0.00018882990749	0.0154168417691411	1.0,1.0,0.682	0.417,0.214,0.754	0.432
476	AT5G10450		chr5	-	3283852	3284782	3283852	3284466	3284665	3284782	476	49,45,43	17,17,19	40,43,27	53,45,38	348	149	0.000634037486338	0.0391558791242326	0.552,0.531,0.492	0.244,0.29,0.233	0.269
632	AT4G38380		chr4	-	17974276	17974799	17974276	17974419	17974504	17974799	632	0,2,1	4,6,4	18,8,9	9,9,6	234	149	0.000358207627933	0.0242927885937585	0.0,0.175,0.137	0.56,0.361,0.489	-0.366
633	AT4G38380		chr4	-	17974276	17974799	17974276	17974419	17974518	17974799	633	2,4,2	13,19,12	20,9,10	10,7,7	248	149	2.12522061218e-05	0.0024968750460661	0.085,0.112,0.091	0.546,0.436,0.462	-0.385
672	AT5G37850		chr5	+	15065299	15065701	15065299	15065479	15065604	15065701	672	106,137,162	139,123,185	72,49,51	333,248,228	274	149	4.28857060975e-09	1.589080355935827e-06	0.293,0.377,0.323	0.105,0.097,0.108	0.228
812	AT4G24740		chr4	-	12754945	12755239	12754945	12755048	12755141	12755239	812	35,80,85	231,324,320	195,196,170	246,267,225	242	149	1.04379062738e-06	0.000186219979707	0.085,0.132,0.141	0.328,0.311,0.317	-0.199
882	AT4G21585		chr4	+	11478358	11478728	11478358	11478539	11478617	11478728	882	9,10,8	15,27,37	7,7,1	2,0,0	227	149	6.58459092695e-07	0.0001219922095966	0.283,0.196,0.124	0.697,1.0,1.0	-0.698
1242	AT3G62620		chr3	+	23159747	23160320	23159747	23159856	23159978	23160320	1242	1,0,1	1,1,2	8,6,2	0,0,0	271	149	9.49086943935e-06	0.0013446328849808	0.355,0.0,0.216	1.0,1.0,1.0	-0.81
1297	AT3G58900		chr3	+	21772837	21774195	21772837	21773965	21774054	21774195	1297	18,38,47	12,19,14	15,11,12	28,40,18	238	149	0.000109175980183	0.010311778363559	0.484,0.556,0.678	0.251,0.147,0.294	0.342
1319	AT4G08980		chr4	+	5758019	5759303	5758019	5758484	5758981	5759303	1319	57,112,86	67,101,111	258,273,217	83,76,67	646	149	7.63272811621e-09	2.6262036668416834e-06	0.164,0.204,0.152	0.418,0.453,0.428	-0.26
1366	AT3G54500		chr3	-	20178713	20179027	20178713	20178804	20178940	20179027	1366	1412,1706,1997	500,650,608	2514,2420,2123	283,315,243	285	149	1.24536070345e-09	5.453547735016955e-07	0.596,0.578,0.632	0.823,0.801,0.82	-0.213
1453	AT3G49500		chr3	-	18350490	18353673	18350490	18353226	18353466	18353673	1453	25,36,49	5,1,8	29,24,27	18,22,18	389	149	0.000181452926853	0.0152915733960338	0.657,0.932,0.701	0.382,0.295,0.365	0.416
1455	AT3G49320		chr3	-	18288698	18289022	18288698	18288770	18288902	18289022	1455	2,0,1	18,17,20	27,34,21	76,50,45	281	149	0.000279877659892	0.0203658503570825	0.056,0.0,0.026	0.159,0.265,0.198	-0.18
1661	AT2G04790		chr2	+	1679804	1680176	1679804	1679909	1680014	1680176	1661	15,15,26	37,40,40	16,14,20	5,10,4	254	149	0.000726154635675	0.0437235860005809	0.192,0.18,0.276	0.652,0.451,0.746	-0.4
1748	AT1G19650		chr1	-	6798853	6799384	6798853	6798953	6799098	6799384	1748	17,20,33	60,82,102	74,65,71	69,72,45	294	149	5.44009508745e-05	0.0058233195636103	0.126,0.11,0.141	0.352,0.314,0.444	-0.244
1751	AT2G03590		chr2	+	1094701	1095356	1094701	1094867	1095082	1095356	1751	15,10,9	2,4,0	0,1,2	4,3,2	364	149	1.40313487942e-05	0.00176835947643	0.754,0.506,1.0	0.0,0.12,0.29	0.617
1870	AT2G22570		chr2	-	9589796	9590214	9589796	9589982	9590080	9590214	1870	4,9,6	20,23,37	21,27,21	17,12,9	247	149	2.52165942682e-06	0.0003918333373868	0.108,0.191,0.089	0.427,0.576,0.585	-0.4
1878	AT2G46810		chr2	+	19240130	19241767	19240130	19240810	19241167	19241767	1878	19,36,23	69,59,61	50,62,53	38,39,29	506	149	0.000568923770019	0.0360592868444937	0.075,0.152,0.1	0.279,0.319,0.35	-0.207
1882	AT2G23980		chr2	-	10202597	10203193	10202597	10202911	10202980	10203193	1882	15,26,20	38,59,69	62,70,47	55,39,45	218	149	0.000252977996541	0.0187963689103298	0.212,0.231,0.165	0.435,0.551,0.417	-0.265
1907	AT4G16670		chr4	+	9387022	9387222	9387022	9387072	9387159	9387222	1907	27,32,23	69,63,72	78,108,70	59,52,37	236	149	1.02402052504e-07	2.9015922759515763e-05	0.198,0.243,0.168	0.455,0.567,0.544	-0.319
2009	AT2G04690		chr2	+	1645913	1646443	1645913	1646031	1646154	1646443	2009	81,95,120	108,96,155	176,218,167	59,47,57	272	149	4.62297977677e-11	2.4743215094112323e-08	0.291,0.352,0.298	0.62,0.718,0.616	-0.338
