ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference		
1182	AT4G17310	NA	chr4	-	9685185	9686024	9685185	9685454	9686443	9686616	1182	87,120,98,74,143,102	23,25,28,18,37,18	75,102,88,161,102,31	8,4,7,15,2,3	719	149	0.0000699393867198	0.0118990209939286	0.439,0.499,0.42,0.46,0.445,0.54	0.66,0.841,0.723,0.69,0.914,0.682	-0.284		
1209	AT1G44780	NA	chr1	+	16911209	16911289	16911212	16911289	16910814	16911132	1209	48,68,55,37,42,41	19,21,15,18,24,21	26,16,18,39,21,15	27,16,30,46,42,14	152	149	0.0000945508454098	0.0141937504403417	0.712,0.76,0.782,0.668,0.632,0.657	0.486,0.495,0.37,0.454,0.329,0.512	0.261		
1280	AT1G10590	NA	chr1	-	3502762	3503049	3502762	3503004	3503369	3503437	1280	5,15,6,5,21,9	45,58,65,36,68,61	11,8,3,13,13,7	7,0,2,5,7,1	194	149	2.35037456164E-09	5.99815588130528E-06	0.079,0.166,0.066,0.096,0.192,0.102	0.547,1.0,0.535,0.666,0.588,0.843	-0.58		
1323	AT1G60430	NA	chr1	-	22265679	22265748	22265679	22265745	22265831	22266076	1323	51,85,67,60,113,85	53,110,101,53,109,91	66,50,60,115,115,46	29,23,21,63,60,16	152	149	0.00017514151244	0.021090494505612	0.485,0.431,0.394,0.526,0.504,0.478	0.69,0.681,0.737,0.641,0.653,0.738	-0.22		
1504	AT3G04630	NA	chr3	+	1259566	1259661	1259569	1259661	1259226	1259461	1504	123,170,118,93,138,103	88,133,137,91,148,134	190,113,106,198,202,75	64,41,47,95,79,24	152	149	0.0000143246015861	0.00303188896133538	0.578,0.556,0.458,0.5,0.478,0.43	0.744,0.73,0.689,0.671,0.715,0.754	-0.217		
1668	AT1G15280	NA	chr1	+	5253545	5253751	5253548	5253751	5253287	5253387	1668	3.0146832831833E+017	2.2037331324036E+017	3.8226629138248E+017	147,105,84,157,180,65	152	149	4.3224279056E-07	0.00015758337164416	0.573,0.552,0.507,0.565,0.473,0.492	0.718,0.713,0.773,0.705,0.723,0.703	-0.196		
1816	AT1G13880	NA	chr1	+	4749834	4751212	4749837	4751212	4749591	4749747	1816	37,33,21,16,32,30	100,123,105,98,165,160	64,54,61,57,80,33	115,67,66,99,132,40	152	149	0.000005372406499	0.001246398307768	0.266,0.208,0.164,0.138,0.16,0.155	0.353,0.441,0.475,0.361,0.373,0.447	-0.227		
1850	AT4G03110	NA	chr4	-	1377076	1377410	1377076	1377407	1377507	1377687	1850	2.03305244198315E+017	1.02153144121186E+017	3.26229274390355E+017	61,46,39,59,77,34	152	149	5.39636957342E-09	6.88576757568392E-06	0.661,0.661,0.624,0.616,0.624,0.7	0.84,0.83,0.873,0.866,0.819,0.835	-0.196		
1915	AT2G02148	NA	chr2	-	549139	549322	549139	549318	549519	549616	1915	8,5,4,0,5,2	2,2,3,3,4,5	6,2,3,3,5,1	2,0,0,2,0,0	153	149	0.000220402925225	0.0244551419640957	0.796,0.709,0.565,0.0,0.549,0.28	0.745,1.0,1.0,0.594,1.0,1.0	-0.407		
1986	AT3G27260	NA	chr3	+	10070618	10070726	10070645	10070726	10070299	10070372	1986	41,55,34,36,62,36	1.14183156157231E+017	62,72,59,104,99,53	112,58,97,122,166,33	176	149	0.000181814607807	0.021090494505612	0.233,0.203,0.156,0.163,0.185,0.154	0.319,0.512,0.34,0.419,0.336,0.576	-0.235		
2385	AT1G29357	NA	chr1	-	10273930	10275219	10273930	10275147	10275293	10275765	2385	1.01175153107155E+017	75,144,113,95,137,144	63,51,42,82,75,46	118,95,109,179,177,84	221	149	2.47723988622E-06	0.000632191618963344	0.476,0.45,0.477,0.432,0.433,0.396	0.265,0.266,0.206,0.236,0.222,0.27	0.2		
2389	AT2G31900	NA	chr2	-	13562637	13562796	13562637	13562793	13562886	13563057	2389	16,20,23,12,29,20	13,5,8,6,6,3	10,20,11,16,21,6	0,0,3,0,3,1	152	149	0.000407686974659	0.0400160445896065	0.547,0.797,0.738,0.662,0.826,0.867	1.0,1.0,0.782,1.0,0.873,0.855	-0.179		
2403	AT2G32700	NA	chr2	+	13870116	13870261	13870122	13870261	13869710	13869938	2403	2.23365262226338E+017	2.48370308253341E+017	118,87,132,154,144,69	2.93209281342403E+017	155	149	0.00001544457543	0.00303188896133538	0.464,0.487,0.45,0.462,0.488,0.441	0.279,0.286,0.311,0.302,0.256,0.294	0.177		
2464	AT2G37480	NA	chr2	+	15739249	15739848	15739252	15739848	15738603	15738899	2464	856,1141,1046,926,1256,1213	2.9045139531252E+017	1166,713,870,1245,1398,465	174,83,139,179,138,65	152	149	2.41586050942E-06	0.000632191618963344	0.743,0.713,0.722,0.744,0.703,0.751	0.868,0.894,0.86,0.872,0.909,0.875	-0.15		
2561	AT2G47640	NA	chr2	+	19537859	19537937	19537862	19537937	19537504	19537529	2561	1.682622461592E+017	3.10453453324492E+017	3.22231251341445E+017	2.17174236268376E+017	152	149	1.21584694535E-08	1.03428046817773E-05	0.347,0.362,0.347,0.325,0.285,0.311	0.593,0.565,0.51,0.555,0.537,0.472	-0.209		
2602	AT5G61020	NA	chr5	-	24558956	24559247	24558956	24559241	24559362	24559436	2602	2.65428461363461E+017	1.51225202162257E+017	2.53177204389403E+017	2.22189311419374E+017	155	149	0.00012276419345	0.0174052345380222	0.628,0.646,0.687,0.683,0.633,0.674	0.523,0.474,0.387,0.472,0.509,0.509	0.18		
2693	AT5G20950	NA	chr5	-	7110561	7110819	7110561	7110797	7111195	7111453	2693	63,84,111,90,130,104	2.89504509463485E+017	144,127,132,280,211,48	3.33206286480367E+017	171	149	0.000144693725886	0.0194346520242669	0.16,0.127,0.16,0.145,0.189,0.161	0.274,0.349,0.287,0.337,0.334,0.279	-0.153		
69	AT5G44750	NA	chr5	+	18056513	18056585	18056513	18056573	18056667	18056754	69	10,20,12,16,30,13	8,24,17,12,15,10	0,5,1,11,10,7	33,15,25,30,36,11	161	149	0.0000138793784505	0.000329087367997382	0.536,0.435,0.395,0.552,0.649,0.546	0.0,0.236,0.036,0.253,0.205,0.371	0.335		
71	AT5G44290	NA	chr5	-	17843414	17843806	17843432	17843806	17842764	17843307	71	53,95,40,47,98,65	1.92257220171314E+017	18,5,6,19,14,10	2.26204172307293E+017	167	149	4.61615694214E-06	0.000120555287097627	0.198,0.248,0.14,0.197,0.218,0.186	0.066,0.021,0.03,0.052,0.041,0.063	0.152		
91	AT5G37340	NA	chr5	-	14789310	14789409	14789342	14789409	14789165	14789219	91	4,3,3,1,3,4	3,1,2,0,0,0	1,3,0,4,2,0	3,4,6,4,7,1	181	149	6.58673047049E-06	0.000169561261540328	0.523,0.712,0.553,1.0,1.0,1.0	0.215,0.382,0.0,0.452,0.19,0.0	0.592		
100	AT5G27630	NA	chr5	+	9779718	9779904	9779718	9779844	9780007	9780154	100	8,12,16,20,6,12	3,5,10,8,8,2	14,19,17,37,17,13	0,5,1,1,1,2	209	149	0.000463625118206	0.00928280514452458	0.655,0.631,0.533,0.641,0.348,0.811	1.0,0.73,0.924,0.963,0.924,0.823	-0.291		
157	AT5G11630	NA	chr5	+	3740758	3740942	3740758	3740877	3741503	3741827	157	85,146,128,64,105,103	22,39,30,21,37,37	44,18,28,38,60,18	73,54,55,80,104,21	214	149	0	0	0.729,0.723,0.748,0.68,0.664,0.66	0.296,0.188,0.262,0.249,0.287,0.374	0.425		
161	AT5G10940	NA	chr5	-	3452075	3452190	3452084	3452190	3451435	3451575	161	17,39,15,23,33,46	1.031551201362E+017	4,1,3,7,6,1	1.91190202245269E+017	158	149	0.000744630700032	0.014585049146279	0.135,0.192,0.105,0.138,0.135,0.249	0.019,0.005,0.014,0.026,0.021,0.009	0.143		
172	AT5G37690	NA	chr5	-	14975877	14976229	14975901	14976229	14975446	14975574	172	1.46226160104217E+017	46,71,47,61,82,100	34,16,37,31,66,26	44,40,56,35,98,17	173	149	7.58238006715E-07	2.23990965262366E-05	0.732,0.733,0.746,0.595,0.695,0.676	0.4,0.256,0.363,0.433,0.367,0.568	0.298		
199	AT5G01660	NA	chr5	-	248875	249207	248979	249207	248324	248443	199	2,6,3,2,0,1	2,2,3,1,2,2	9,2,5,10,17,10	2,0,0,0,3,0	253	149	0.000011149233009	0.000275218053181068	0.371,0.639,0.371,0.541,0.0,0.227	0.726,1.0,1.0,1.0,0.769,1.0	-0.558		
208	AT4G39390	NA	chr4	+	18315544	18315860	18315544	18315838	18316262	18316422	208	96,108,146,92,117,126	22,48,40,48,40,30	103,82,95,162,144,53	5,7,0,2,15,3	171	149	1.25811742135E-08	4.72318248598479E-07	0.792,0.662,0.761,0.625,0.718,0.785	0.947,0.911,1.0,0.986,0.893,0.939	-0.222		
215	AT4G38380	NA	chr4	-	17974504	17974799	17974518	17974799	17974276	17974419	215	9,14,14,10,21,7	39,34,36,32,28,27	32,13,6,11,28,11	5,2,6,8,9,0	163	149	7.98011388081E-08	2.7132387194754E-06	0.174,0.273,0.262,0.222,0.407,0.192	0.854,0.856,0.478,0.557,0.74,1.0	-0.492		
234	AT5G37850	NA	chr5	+	15065299	15065512	15065299	15065479	15065604	15065701	234	1.04220101113214E+017	2.24333271232358E+017	61,34,47,92,83,16	3.78225285436585E+017	182	149	7.77343511782E-08	2.69379424659839E-06	0.275,0.351,0.234,0.285,0.329,0.275	0.117,0.11,0.119,0.147,0.104,0.068	0.181		
250	AT4G32900	NA	chr4	-	15879537	15879623	15879545	15879623	15879345	15879418	250	38,78,73,70,75,50	1.03238197104178E+017	109,85,77,103,144,47	85,64,101,126,136,34	157	149	0.0000247524967405	0.000557549989079763	0.259,0.237,0.26,0.39,0.286,0.208	0.549,0.558,0.42,0.437,0.501,0.567	-0.232		
263	AT4G32330	NA	chr4	+	15608904	15609117	15608904	15609106	15609789	15610001	263	11,44,27,23,41,34	2.85461390348477E+017	70,41,69,91,117,47	2.60199240352326E+017	160	149	0.000131622776781	0.00272625567539497	0.035,0.082,0.061,0.058,0.074,0.062	0.2,0.161,0.211,0.194,0.25,0.29	-0.156		
336	AT4G19645	NA	chr4	-	10691696	10691941	10691778	10691941	10691184	10691395	336	3,4,3,7,9,4	2,4,1,0,4,4	3,1,2,6,1,2	0,1,2,0,0,0	231	149	0.00179708877389	0.0330444282709161	0.492,0.392,0.659,1.0,0.592,0.392	1.0,0.392,0.392,1.0,1.0,1.0	-0.21		
384	AT4G09980	NA	chr4	-	6249104	6249224	6249115	6249224	6248510	6248662	384	8,10,3,9,11,6	8.11501191011041E+016	43,41,45,49,35,23	55,43,39,70,74,16	160	149	0	0	0.084,0.058,0.023,0.077,0.09,0.042	0.421,0.47,0.518,0.395,0.306,0.572	-0.385		
429	AT4G40050	NA	chr4	-	18561988	18562084	18561992	18562084	18561698	18561884	429	7.91121201101621E+016	1.2917616715021E+017	135,107,137,185,204,80	49,35,29,30,41,12	153	149	0	0	0.374,0.383,0.412,0.417,0.429,0.372	0.728,0.749,0.821,0.857,0.829,0.867	-0.411		
433	AT3G63480	NA	chr3	-	23442677	23442771	23442689	23442771	23442559	23442601	433	0,0,0,0,1,0	6,25,11,3,10,10	3,8,8,9,12,5	7,7,8,11,9,0	161	149	1.55025965398E-08	5.70115897239176E-07	0.0,0.0,0.0,0.0,0.085,0.0	0.284,0.514,0.481,0.431,0.552,1.0	-0.529		
434	AT3G63460	NA	chr3	-	23434943	23434986	23434949	23434986	23434703	23434825	434	3.36443402272377E+017	50,67,43,55,51,45	144,116,128,243,219,79	151,166,166,332,257,74	155	149	0	0	0.866,0.864,0.9,0.826,0.877,0.903	0.478,0.402,0.426,0.413,0.45,0.506	0.427		
435	AT3G63340	NA	chr3	-	23392347	23392402	23392378	23392402	23392165	23392246	435	1.37227205145216E+017	9,11,7,7,13,9	28,41,21,45,41,17	23,19,17,42,37,9	180	149	0	0	0.926,0.945,0.96,0.945,0.932,0.949	0.502,0.641,0.506,0.47,0.478,0.61	0.408		
478	AT3G54500	NA	chr3	-	20178157	20178491	20178160	20178491	20177934	20178064	478	2.09335245148274E+017	89,193,138,98,159,102	4.62445436531667E+017	6.07538535739966E+017	152	149	4.5989778652E-10	2.02130685685132E-08	0.697,0.63,0.635,0.597,0.628,0.68	0.427,0.448,0.444,0.413,0.404,0.427	0.217		
523	AT5G43990	NA	chr5	+	17699083	17699345	17699083	17699285	17699457	17700575	523	7,17,9,7,6,15	5,3,8,3,4,4	7,8,5,27,22,1	0,1,0,0,0,0	209	149	3.04891627279E-06	8.2002195874143E-05	0.5,0.802,0.445,0.625,0.517,0.728	1.0,0.851,1.0,1.0,1.0,1.0	-0.372		
529	AT1G59890	NA	chr1	+	22046138	22046241	22046138	22046226	22046501	22046719	529	54,91,75,50,90,95	25,31,23,34,27,32	16,14,20,53,53,24	28,25,28,51,41,17	164	149	0.000970520538198	0.0186050852109872	0.662,0.727,0.748,0.572,0.752,0.73	0.342,0.337,0.394,0.486,0.54,0.562	0.255		
540	AT4G24230	NA	chr4	-	12567237	12567362	12567250	12567362	12566943	12567132	540	42,82,60,51,99,64	1.16195146149269E+017	43,12,32,22,44,15	3.24219234245406E+017	162	149	1.63744147785E-06	4.53949160474723E-05	0.25,0.279,0.274,0.239,0.253,0.279	0.109,0.048,0.112,0.076,0.091,0.096	0.174		
542	AT5G35330	NA	chr5	-	13525620	13525834	13525641	13525834	13524824	13525279	542	52,99,78,70,141,98	116,198,146,94,197,128	26,27,35,26,52,18	216,160,174,239,327,90	170	149	7.85361775613E-11	3.82492410717466E-09	0.282,0.305,0.319,0.395,0.385,0.402	0.095,0.129,0.15,0.087,0.122,0.149	0.226		
551	AT2G03810	NA	chr2	+	1161669	1161729	1161669	1161724	1162632	1162712	551	5,14,7,8,19,9	16,16,8,7,25,14	17,11,13,15,21,13	4,4,1,11,10,6	154	149	0.00198185473534	0.0357130223308268	0.232,0.458,0.458,0.525,0.424,0.383	0.804,0.727,0.926,0.569,0.67,0.677	-0.316		
562	AT2G02080	NA	chr2	-	520976	521205	520980	521205	520263	520660	562	4,9,9,10,12,6	1.60210175157197E+017	64,53,69,90,106,42	54,43,65,87,86,31	153	149	0	0	0.024,0.04,0.048,0.058,0.056,0.026	0.536,0.546,0.508,0.502,0.546,0.569	-0.492		
589	AT1G79190	NA	chr1	+	29791575	29792228	29791575	29792210	29792308	29792467	589	1,3,4,6,11,6	43,49,44,29,53,42	39,27,21,21,35,15	3,6,7,10,10,6	167	149	0	0	0.02,0.052,0.075,0.156,0.156,0.113	0.921,0.801,0.728,0.652,0.757,0.69	-0.663		
593	AT1G78690	NA	chr1	+	29596982	29597235	29596982	29597190	29597315	29597446	593	15,31,21,14,33,21	19,16,30,15,32,35	24,34,23,34,42,9	8,10,6,9,9,3	194	149	0.0000118269221078	0.000288001535652103	0.377,0.598,0.35,0.418,0.442,0.315	0.697,0.723,0.746,0.744,0.782,0.697	-0.315		
594	AT1G78690	NA	chr1	+	29596982	29597235	29596982	29597210	29597315	29597446	594	3,13,15,6,7,10	36,43,50,56,48,36	16,23,13,23,24,5	15,20,13,15,28,7	174	149	1.20198390352E-07	3.93813635298735E-06	0.067,0.206,0.204,0.084,0.111,0.192	0.477,0.496,0.461,0.568,0.423,0.38	-0.324		
597	AT5G05800	NA	chr5	-	1744939	1745245	1745136	1745245	1744445	1744781	597	8.51491521231452E+016	74,110,102,91,116,116	52,50,58,91,95,51	102,96,121,116,165,57	346	149	0.00238697479422	0.0425874116750935	0.331,0.368,0.391,0.368,0.35,0.397	0.18,0.183,0.171,0.253,0.199,0.278	0.157		
600	AT2G04790	NA	chr2	+	1679306	1679909	1679306	1679886	1680014	1680176	600	20,31,16,18,21,27	34,51,11,36,40,22	2,2,4,0,7,4	54,34,58,59,100,45	172	149	3.7556624477E-12	2.11490741586106E-10	0.338,0.345,0.558,0.302,0.313,0.515	0.031,0.048,0.056,0.0,0.057,0.071	0.351		
603	AT1G79270	NA	chr1	+	29815505	29816515	29815505	29816510	29816606	29816677	603	16,15,12,22,17,27	13,27,24,7,5,9	21,12,23,26,29,10	2,0,2,1,1,0	154	149	1.11190825436E-08	4.26310356246111E-07	0.544,0.35,0.326,0.753,0.767,0.744	0.91,1.0,0.918,0.962,0.966,1.0	-0.379		
617	AT1G72740	NA	chr1	-	27381146	27381248	27381164	27381248	27380621	27380901	617	58,106,90,61,103,104	159,145,133,82,171,134	33,21,28,41,33,9	117,111,129,152,201,62	167	149	0.0000197622318021	0.00045077900895423	0.246,0.395,0.376,0.399,0.35,0.409	0.201,0.144,0.162,0.194,0.128,0.115	0.205		
628	AT1G70490	NA	chr1	-	26565290	26565849	26565301	26565849	26565004	26565161	628	2,2,4,3,6,6	0,1,1,1,2,1	4,2,2,5,3,1	4,1,4,6,1,1	160	149	0.0016541676869	0.0310501059561854	1.0,0.651,0.788,0.736,0.736,0.848	0.482,0.651,0.318,0.437,0.736,0.482	0.275		
629	AT1G70490	NA	chr1	-	26565290	26565849	26565317	26565849	26565004	26565161	629	2,3,4,3,7,7	1,8,5,4,5,9	5,2,3,6,4,1	1,0,0,0,1,0	176	149	1.34160793586E-10	6.19891666774287E-09	0.629,0.241,0.404,0.388,0.542,0.397	0.809,1.0,1.0,1.0,0.772,1.0	-0.497		
630	AT1G70490	NA	chr1	-	26565301	26565849	26565317	26565849	26565004	26565161	630	0,2,1,1,3,2	1,8,5,4,5,9	5,1,5,7,2,1	1,0,0,0,1,0	165	149	8.77076189454E-15	6.32196517358443E-13	0.0,0.184,0.153,0.184,0.351,0.167	0.819,1.0,1.0,1.0,0.644,1.0	-0.737		
639	AT1G68140	NA	chr1	-	25540793	25541741	25541435	25541741	25538944	25540430	639	21,39,50,34,46,63	4,13,1,4,6,10	29,19,31,50,33,19	0,0,2,0,1,2	791	149	0.0000128148613524	0.000307898402093664	0.497,0.361,0.904,0.616,0.591,0.543	1.0,1.0,0.745,1.0,0.861,0.642	-0.289		
715	AT2G04690	NA	chr2	+	1645913	1646066	1645913	1646031	1646154	1646443	715	3.23538457389704E+017	2.16411318317523E+017	6.07391516660777E+017	2.09179144260243E+017	184	149	0.0000192198743233	0.000444028378597264	0.548,0.515,0.538,0.498,0.521,0.525	0.702,0.639,0.744,0.673,0.721,0.7	-0.172		
727	AT1G73390	NA	chr1	-	27594494	27594551	27594498	27594551	27593901	27594166	727	36,30,39,22,39,54	14,28,15,16,11,36	13,11,8,16,23,6	22,19,20,58,56,9	153	149	1.16793503768E-06	3.34066498079263E-05	0.715,0.511,0.717,0.572,0.775,0.594	0.365,0.361,0.28,0.212,0.286,0.394	0.331		
729	AT1G47550	NA	chr1	+	17462053	17462227	17462053	17462224	17462308	17462388	729	30,61,47,61,79,49	2.06342218200305E+017	5,8,17,18,12,2	2.9820226239135E+017	152	149	0.00123774316319	0.023478033474404	0.125,0.149,0.174,0.23,0.202,0.146	0.016,0.037,0.06,0.043,0.033,0.014	0.137		
730	AT1G04985	NA	chr1	-	1417325	1418046	1417973	1418046	1416868	1416978	730	5.91754601518736E+017	60,99,72,57,96,83	5.26363474496614E+017	99,104,103,124,180,69	797	149	0.000686800740835	0.0136001641207107	0.648,0.587,0.609,0.629,0.589,0.579	0.498,0.395,0.462,0.428,0.389,0.406	0.177		
755	AT1G20060	NA	chr1	-	6952305	6952398	6952308	6952398	6952131	6952224	755	18,10,12,5,9,19	2,4,1,3,1,1	0,0,1,0,2,2	1,6,4,7,20,3	152	149	1.11022302463E-16	8.69835604514461E-15	0.898,0.71,0.922,0.62,0.898,0.949	0.0,0.0,0.197,0.0,0.089,0.395	0.719		
756	AT1G20060	NA	chr1	-	6952652	6952745	6952655	6952745	6952478	6952571	756	2,3,11,4,1,6	6,1,4,1,0,2	0,5,0,0,1,0	7,9,9,9,9,8	152	149	5.65641578021E-09	2.37043284556707E-07	0.246,0.746,0.729,0.797,1.0,0.746	0.0,0.353,0.0,0.0,0.098,0.0	0.635		
783	AT1G49980	NA	chr1	+	18511848	18511993	18511848	18511962	18512089	18512512	783	20,6,15,13,17,17	35,57,60,29,57,65	26,23,14,33,34,12	21,13,10,25,32,7	180	149	1.31624679378E-07	4.23549414712779E-06	0.321,0.08,0.171,0.271,0.198,0.178	0.506,0.594,0.537,0.522,0.468,0.587	-0.332		
784	AT1G49980	NA	chr1	+	18511848	18511998	18511848	18511962	18512089	18512512	784	9,11,4,8,9,5	35,57,60,29,57,65	15,11,6,32,19,9	21,13,10,25,32,7	185	149	3.27979963022E-06	8.691469020083E-05	0.172,0.135,0.051,0.182,0.113,0.058	0.365,0.405,0.326,0.508,0.324,0.509	-0.288		
804	AT1G67700	NA	chr1	+	25375569	25375726	25375569	25375712	25375803	25376050	804	904,1470,1114,864,1356,1124	825,1193,964,760,1156,937	1864,1315,1605,1998,2108,712	3.9528732449251E+017	163	149	0	0	0.5,0.53,0.514,0.51,0.517,0.523	0.812,0.807,0.819,0.788,0.791,0.789	-0.285		
808	AT1G03310	NA	chr1	+	813412	813604	813412	813581	813928	816812	808	26,32,41,29,36,26	21,24,11,21,32,32	50,40,51,88,39,19	0,0,1,0,0,0	172	149	0	0	0.517,0.536,0.764,0.545,0.494,0.413	1.0,1.0,0.978,1.0,1.0,1.0	-0.452		
821	AT1G15490	NA	chr1	-	5323152	5323895	5323157	5323895	5322652	5322960	821	9,32,20,28,29,21	10,26,30,11,19,29	40,27,19,30,25,5	1,3,1,1,5,1	154	149	1.14952936059E-10	5.45118923100837E-09	0.465,0.544,0.392,0.711,0.596,0.412	0.975,0.897,0.948,0.967,0.829,0.829	-0.387		
872	AT1G17520	NA	chr1	-	6025504	6025606	6025522	6025606	6025092	6025378	872	1.27212145115195E+017	39,69,43,26,67,63	73,55,73,82,105,32	57,44,43,66,93,22	167	149	0.0000647426531235	0.00138888405867318	0.744,0.733,0.751,0.798,0.722,0.719	0.533,0.527,0.602,0.526,0.502,0.565	0.202		
881	AT1G23230	NA	chr1	+	8246060	8246303	8246060	8246298	8246562	8246780	881	5,3,1,6,3,5	46,51,44,41,40,49	11,8,12,15,15,5	8,11,8,17,22,8	154	149	3.96955357473E-10	1.78828388541586E-08	0.095,0.054,0.022,0.124,0.068,0.09	0.571,0.413,0.592,0.461,0.397,0.377	-0.393		
895	AT5G15070	NA	chr5	+	4876827	4876984	4876827	4876966	4877138	4877198	895	0,5,4,1,4,3	9,20,3,11,13,7	7,7,9,16,13,3	3,12,4,5,6,0	167	149	0.000120106284216	0.0025462532253792	0.0,0.182,0.543,0.075,0.215,0.277	0.676,0.342,0.667,0.741,0.659,1.0	-0.465		
897	AT1G35516	NA	chr1	+	13078415	13078929	13078415	13078915	13079304	13079773	897	1.20165146173195E+017	62,110,94,107,121,117	2.81239280348423E+017	60,57,65,75,122,33	163	149	7.48016268926E-08	2.64299081687187E-06	0.639,0.578,0.587,0.596,0.596,0.552	0.811,0.793,0.797,0.809,0.76,0.808	-0.205		
913	AT2G36792	NA	chr2	+	15420064	15421504	15420064	15421484	15421583	15422088	913	11,15,14,7,5,16	2,9,3,3,4,9	2,7,4,6,4,3	20,5,8,12,8,3	169	149	0.000932095250537	0.0180605982953513	0.829,0.595,0.804,0.673,0.524,0.61	0.081,0.552,0.306,0.306,0.306,0.469	0.336		
918	AT3G19460	NA	chr3	+	6748758	6748909	6748758	6748904	6748990	6749307	918	31,75,42,48,80,74	65,139,101,97,146,124	8,2,5,6,15,4	111,108,87,141,145,50	154	149	0	0	0.316,0.343,0.287,0.324,0.346,0.366	0.065,0.018,0.053,0.04,0.091,0.072	0.274		
930	AT3G01310	NA	chr3	-	101513	101660	101531	101660	101296	101356	930	1.38309241199251E+017	5.60920731690913E+017	265,218,315,369,408,81	2.51241265357412E+017	167	149	2.16382467499E-13	1.39257573726142E-11	0.18,0.231,0.227,0.205,0.197,0.191	0.485,0.447,0.515,0.48,0.469,0.34	-0.251		
