ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1054	AT2G39730		chr2	-	16571179	16571472	16571190	16571472	16570745	16571066	1054	12336,14105	12933,14751	33347,13607	11617,4813	110	99	2.13788986514e-11	2.212003380464853e-09	0.462,0.463	0.721,0.718	-0.257
1055	AT1G77890		chr1	+	29293206	29293278	29293206	29293272	29293400	29293478	1055	54,71	6,5	19,8	30,16	105	99	4.2785774923e-12	5.533626890041333e-10	0.895,0.931	0.374,0.32	0.566
1077	AT1G18950		chr1	+	6550477	6550681	6550477	6550669	6550762	6552108	1077	30,53	47,78	92,52	6,7	111	99	0.0	0.0	0.363,0.377	0.932,0.869	-0.531
1088	AT4G15090		chr4	+	8614059	8614344	8614059	8614273	8614692	8616929	1088	49,61	23,24	63,16	2,2	170	99	0.000113201043687	0.0040857679023773	0.554,0.597	0.948,0.823	-0.31
1108	AT1G16780		chr1	-	5744111	5744213	5744138	5744213	5743470	5743829	1108	61,62	0,0	23,15	21,9	126	99	4.1993075683400006e-12	5.533626890041333e-10	1.0,1.0	0.463,0.567	0.485
1123	AT4G38270		chr4	+	17939038	17939176	17939038	17939168	17939445	17939582	1123	18,24	18,34	32,16	8,4	107	99	0.00105987417055	0.0293736555838142	0.481,0.395	0.787,0.787	-0.349
1125	AT1G16560		chr1	+	5668392	5668739	5668392	5668709	5668918	5669039	1125	15,18	0,1	3,0	4,2	129	99	6.89395948922e-05	0.0026712374437768	1.0,0.932	0.365,0.0	0.783
1169	AT1G05400		chr1	+	1584313	1584588	1584313	1584581	1584680	1585060	1169	12,14	0,3	8,0	9,4	106	99	0.000794968201387	0.0228479749731967	1.0,0.813	0.454,0.0	0.679
1208	AT4G17570		chr4	-	9785983	9786364	9785995	9786364	9785503	9785903	1208	45,55	43,93	101,43	19,4	111	99	1.54281120102e-08	1.19722149199152e-06	0.483,0.345	0.826,0.906	-0.452
1211	AT1G23080		chr1	-	8182205	8183650	8182217	8183650	8181857	8182128	1211	208,217	352,465	451,205	81,28	111	99	0.0	0.0	0.345,0.294	0.832,0.867	-0.53
1212	AT1G05230		chr1	-	1513824	1513920	1513830	1513920	1513373	1513744	1212	94,68	17,13	81,16	95,37	105	99	3.23127267166e-08	2.2795159938256003e-06	0.839,0.831	0.446,0.29	0.467
1241	AT1G27630		chr1	+	9611548	9612429	9611548	9611876	9612589	9612671	1241	835,895	80,121	1578,825	74,24	652	99	0.000746427124694	0.021857639575945	0.613,0.529	0.764,0.839	-0.231
1302	AT5G06265		chr5	+	1905778	1906424	1905778	1906172	1906566	1906766	1302	40,62	6,9	77,28	0,0	351	99	9.1224107902e-05	0.0033709479872358	0.653,0.66	1.0,1.0	-0.343
1394	AT2G03140		chr2	+	949989	950231	949989	950208	950308	950717	1394	26,25	9,9	23,15	0,0	122	99	0.000278051569898	0.0093812181843846	0.701,0.693	1.0,1.0	-0.303
1395	AT2G16930		chr2	+	7341077	7341247	7341077	7341210	7341488	7341588	1395	41,60	545,815	219,80	375,165	136	99	7.30127069914e-12	8.716593942357907e-10	0.052,0.051	0.298,0.261	-0.228
1439	AT2G23140		chr2	-	9848939	9849379	9849103	9849379	9848501	9848769	1439	90,90	57,68	12,7	41,18	263	99	0.000469865826451	0.0151923283885823	0.373,0.333	0.099,0.128	0.239
1544	AT2G35550		chr2	+	14929242	14929448	14929242	14929401	14929889	14930898	1544	7,7	5,12	22,13	3,2	146	99	0.00182015269063	0.0455625318686735	0.487,0.283	0.833,0.815	-0.439
1572	AT2G38280		chr2	-	16033726	16033835	16033741	16033835	16033291	16033654	1572	103,122	169,199	176,77	123,28	114	99	0.00198024464389	0.0487831696399568	0.346,0.347	0.554,0.705	-0.283
1575	AT2G38710		chr2	-	16186904	16187273	16186915	16187273	16186660	16186823	1575	4,2	1,0	0,1	7,8	110	99	3.03766568011e-07	1.7460952353817483e-05	0.783,1.0	0.0,0.101	0.841
1622	AT2G43500		chr2	+	18062530	18062599	18062530	18062595	18062693	18063659	1622	5,8	1,0	0,0	7,4	103	99	4.0079051189000003e-13	6.220268744532801e-11	0.828,1.0	0.0,0.0	0.914
1640	AT2G46270		chr2	+	19002054	19002230	19002054	19002161	19002321	19002399	1640	152,262	53,68	247,100	9,5	168	99	2.61033330617e-07	1.5581681889137845e-05	0.628,0.694	0.942,0.922	-0.271
1667	AT1G78910		chr1	+	29665165	29665602	29665165	29665589	29665763	29665835	1667	21,34	9,14	23,7	0,0	112	99	1.02544901791e-05	0.0004680873164106	0.673,0.682	1.0,1.0	-0.323
1697	AT3G05380		chr3	+	1539581	1539763	1539581	1539728	1540549	1540660	1697	36,38	16,15	11,7	31,13	134	99	7.05674840173e-05	0.0026712374437768	0.624,0.652	0.208,0.285	0.392
1714	AT3G13560		chr3	-	4427849	4428199	4427864	4428199	4427217	4427313	1714	18,40	9,14	19,16	1,0	114	99	4.0947696594e-05	0.001672390134576	0.635,0.713	0.943,1.0	-0.298
1759	AT3G14010		chr3	+	4638722	4638938	4638722	4638932	4639006	4639107	1759	304,385	80,114	28,10	342,163	105	99	0.0	0.0	0.782,0.761	0.072,0.055	0.708
1798	AT3G21175		chr3	+	7423241	7423334	7423241	7423328	7423407	7423541	1798	66,96	125,176	12,8	184,85	105	99	2.08751742559e-08	1.5427747831027046e-06	0.332,0.34	0.058,0.082	0.266
ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
33	AT5G63700		chr5	-	25494356	25494637	25494356	25494407	25494577	25494637	33	10,13	33,26	69,75	14,7	269	99	6.186162693210001e-12	3.3797068847237293e-09	0.1,0.155	0.645,0.798	-0.594
64	AT5G60940		chr5	+	24523577	24523849	24523577	24523687	24523779	24523849	64	17,19	49,98	78,44	53,15	191	99	1.52866986314e-06	0.0002505489905686	0.152,0.091	0.433,0.603	-0.397
196	AT5G46280		chr5	-	18770358	18770743	18770358	18770561	18770653	18770743	196	23,27	58,62	66,35	13,16	191	99	2.08590677953e-06	0.0003108001101499	0.17,0.184	0.725,0.531	-0.451
486	AT5G48710		chr5	-	19755467	19755713	19755467	19755585	19755658	19755713	486	0,1	4,8	1,1	0,0	172	99	2.97228019974e-10	8.596883377718577e-08	0.0,0.067	1.0,1.0	-0.967
633	AT4G38380		chr4	-	17974276	17974799	17974276	17974419	17974518	17974799	633	8,7	33,30	26,10	4,1	198	99	2.31921148952e-10	7.60237526264656e-08	0.108,0.104	0.765,0.833	-0.693
672	AT5G37850		chr5	+	15065299	15065701	15065299	15065479	15065604	15065701	672	339,478	281,443	88,73	488,222	224	99	1.89301907483e-11	9.307974790939111e-09	0.348,0.323	0.074,0.127	0.235
795	AT4G26190		chr4	-	13263656	13267002	13263656	13266462	13266897	13267002	795	32,90	5,19	35,21	0,0	534	99	1.50468526527e-12	1.233089574888765e-09	0.543,0.468	1.0,1.0	-0.494
813	AT4G24740		chr4	-	12754945	12755239	12754945	12755048	12755141	12755239	813	52,64	261,397	218,110	270,130	192	99	3.01940734304e-07	5.509289915851945e-05	0.093,0.077	0.294,0.304	-0.214
1064	AT4G11830		chr4	-	7116690	7117115	7116690	7116888	7116998	7117115	1064	111,167	36,40	107,58	3,3	209	99	1.98039255858e-05	0.002496818002702	0.594,0.664	0.944,0.902	-0.294
1109	AT5G56850		chr5	-	22985192	22985491	22985192	22985285	22985421	22985491	1109	100,47	0,2	93,24	14,11	235	99	0.00014458431346	0.0136715590246696	1.0,0.908	0.737,0.479	0.346
1175	AT4G02885		chr4	+	6665857	6666145	6665857	6666001	6666090	6666145	1175	13,11	4,8	11,15	0,1	188	99	5.22617947504e-05	0.0058402555633571	0.631,0.42	1.0,0.888	-0.418
1317	AT4G08980		chr4	+	5758019	5759303	5758019	5758484	5758981	5759303	1317	302,266	250,301	918,443	298,99	596	99	4.06917469697e-06	0.0005522816555195	0.167,0.128	0.338,0.426	-0.234
1364	AT3G54500		chr3	-	20178713	20179027	20178713	20178804	20178940	20179027	1364	165,154	116,112	645,598	133,80	235	99	2.93123747497e-10	8.596883377718577e-08	0.375,0.367	0.671,0.759	-0.344
1513	AT2G27340		chr2	+	11696936	11697554	11696936	11697163	11697448	11697554	1513	113,151	10,18	226,186	3,2	384	99	0.00066976776872	0.04989769876964	0.744,0.684	0.951,0.96	-0.242
1659	AT2G04790		chr2	+	1679804	1680176	1679804	1679909	1680014	1680176	1659	16,12	17,23	15,7	0,2	204	99	0.000266083150135	0.0221750991392168	0.314,0.202	1.0,0.629	-0.556
1746	AT1G19650		chr1	-	6798853	6799384	6798853	6798953	6799098	6799384	1746	11,17	34,33	47,23	21,10	244	99	0.000122114961419	0.0120087853059444	0.116,0.173	0.476,0.483	-0.335
1868	AT2G22570		chr2	-	9589796	9590214	9589796	9589982	9590080	9590214	1868	45,57	174,159	140,65	116,33	197	99	7.25736373819e-06	0.0009390646710705	0.115,0.153	0.378,0.497	-0.303
1912	AT3G45020		chr3	-	16469166	16469901	16469166	16469574	16469859	16469901	1912	6,11	0,0	12,5	7,2	384	99	3.02523546325e-07	5.509289915851945e-05	1.0,1.0	0.307,0.392	0.65
1978	AT1G56612		chr1	-	21214719	21215407	21214719	21214789	21215106	21215407	1978	363,447	21,63	833,456	2,3	416	99	2.25148763811e-06	0.0003256048446054	0.804,0.628	0.99,0.973	-0.266
1991	AT2G44280		chr2	-	18303751	18304627	18303751	18303985	18304129	18304627	1991	9,16	0,1	3,7	4,2	243	99	0.000462723164661	0.0361144412799704	1.0,0.867	0.234,0.588	0.522
2008	AT2G04690		chr2	+	1645913	1646443	1645913	1646031	1646154	1646443	2008	229,374	239,433	585,319	225,106	222	99	1.06060258243e-07	2.2266482881641624e-05	0.299,0.278	0.537,0.573	-0.266
2135	AT4G17310		chr4	-	9685665	9686616	9685665	9686024	9686443	9686616	2135	64,59	11,16	66,42	3,0	518	99	0.000634366773561	0.0479874065476836	0.527,0.413	0.808,1.0	-0.434
2173	AT1G49980		chr1	+	18511848	18512512	18511848	18511962	18512089	18512512	2173	23,31	44,82	102,54	24,8	226	99	8.71525074331e-14	8.570577580971054e-11	0.186,0.142	0.651,0.747	-0.535
2296	AT1G15490		chr1	-	5322652	5323895	5322652	5322960	5323157	5323895	2296	14,16	12,25	12,9	0,1	296	99	4.15587172142e-06	0.0005522816555195	0.281,0.176	1.0,0.751	-0.647
2376	AT5G63370		chr5	-	25383809	25387261	25383809	25385077	25385150	25387261	2376	499,739	123,216	867,409	60,45	172	99	0.000152172029912	0.0138561087236537	0.7,0.663	0.893,0.84	-0.185
2439	AT4G03440		chr4	-	1527056	1527628	1527056	1527173	1527399	1527628	2439	6,9	18,28	32,23	5,7	325	99	1.68657504018e-06	0.0002591527960176	0.092,0.089	0.661,0.5	-0.49
2447	AT1G02960		chr1	-	667150	667437	667150	667281	667372	667437	2447	135,156	81,111	38,24	133,46	190	99	1.6830083579e-06	0.0002591527960176	0.465,0.423	0.13,0.214	0.272
2495	AT1G80780		chr1	+	30357999	30359555	30357999	30358295	30358378	30359555	2495	615,833	579,977	1524,836	380,157	182	99	0.0	0.0	0.366,0.317	0.686,0.743	-0.373
2524	AT2G33540		chr2	-	14207913	14209192	14207913	14208049	14208174	14209192	2524	109,157	52,71	265,197	23,6	224	99	5.14680520425e-11	2.30062192629975e-08	0.481,0.494	0.836,0.936	-0.399
2684	AT1G42540		chr1	+	15973053	15973744	15973053	15973353	15973486	15973744	2684	8,10	2,8	2,4	0,0	232	99	8.86525876198e-05	0.0088960157821746	0.631,0.348	1.0,1.0	-0.51
2777	AT1G27900		chr1	-	9716178	9716607	9716178	9716339	9716537	9716607	2777	16,12	107,122	93,52	62,31	297	99	2.6172397582500003e-12	1.838423984473607e-09	0.047,0.032	0.333,0.359	-0.306
2778	AT1G27900		chr1	-	9716178	9716607	9716178	9716398	9716537	9716607	2778	14,10	4,6	81,41	3,0	238	99	0.000254841755026	0.0216044294734972	0.593,0.409	0.918,1.0	-0.458
2964	AT4G01915		chr4	+	827597	827988	827597	827717	827800	827988	2964	37,51	14,38	60,36	1,0	182	99	3.7712466483e-10	1.03017887609395e-07	0.59,0.422	0.97,1.0	-0.479
2990	AT1G09910		chr1	-	3223733	3224541	3223733	3223831	3224378	3224541	2990	50,50	128,163	163,66	47,22	646	99	6.17549344994e-11	2.4966919736755612e-08	0.056,0.045	0.347,0.315	-0.28
2995	AT1G06960		chr1	+	2137066	2137838	2137066	2137146	2137263	2137838	2995	133,244	87,103	270,132	38,25	216	99	0.00027362943898	0.0224239325244109	0.412,0.521	0.765,0.708	-0.27
3025	AT1G26730		chr1	+	9243812	9244462	9243812	9244238	9244325	9244462	3025	1,0	16,2	6,3	2,1	186	99	6.40480546354e-05	0.0069983174364947	0.032,0.0	0.615,0.615	-0.599
3187	AT4G31150		chr4	-	15144188	15144609	15144188	15144317	15144492	15144609	3187	32,49	88,122	151,76	97,55	274	99	6.57720500667e-05	0.0070280684860056	0.116,0.127	0.36,0.333	-0.225
3280	AT1G18660		chr1	+	6420974	6421501	6420974	6421303	6421397	6421501	3280	152,188	118,182	411,287	99,54	193	99	1.16897047597e-10	4.1055913073889214e-08	0.398,0.346	0.68,0.732	-0.334
3447	AT1G16560		chr1	+	5668572	5669039	5668572	5668739	5668918	5669039	3447	16,30	7,9	20,10	0,0	278	99	5.98243257155e-08	1.337073679741425e-05	0.449,0.543	1.0,1.0	-0.504
3592	AT3G56830		chr3	-	21043688	21044393	21043688	21043889	21044097	21044393	3592	34,31	7,8	14,7	21,11	307	99	0.000128834831176	0.0124211934292625	0.61,0.555	0.177,0.17	0.409
3740	AT1G80060		chr1	-	30114448	30116554	30114448	30115183	30115266	30116554	3740	5,5	1,0	5,4	8,7	182	99	6.71790154245e-05	0.0070280684860056	0.731,1.0	0.254,0.237	0.62
3769	AT1G27630		chr1	+	9611548	9612671	9611548	9611876	9612589	9612671	3769	742,823	80,121	1466,757	74,24	812	99	0.000192301377101	0.0171917431128294	0.531,0.453	0.707,0.794	-0.258
3919	AT5G06265		chr5	+	1905778	1906766	1905778	1906172	1906566	1906766	3919	61,92	6,9	90,31	0,0	493	99	0.000152003508824	0.0138561087236537	0.671,0.672	1.0,1.0	-0.329
3972	AT3G23480		chr3	+	8420277	8420595	8420277	8420426	8420495	8420595	3972	4,6	22,17	8,3	1,0	168	99	9.1719121742e-07	0.0001557961503306	0.097,0.172	0.825,1.0	-0.778
4052	AT1G66760		chr1	+	24901977	24902981	24901977	24902358	24902436	24902981	4052	30,26	318,523	263,114	230,87	177	99	0.0	0.0	0.05,0.027	0.39,0.423	-0.368
4071	AT5G03500		chr5	-	877525	878549	877525	877898	878116	878549	4071	58,83	10,19	129,82	4,1	317	99	8.28514937478e-05	0.0084870998907902	0.644,0.577	0.91,0.962	-0.325
4084	AT1G78000		chr1	+	29332544	29333212	29332544	29332621	29332733	29333212	4084	488,661	314,508	583,314	127,60	211	99	1.01128971863e-09	2.486255773251855e-07	0.422,0.379	0.683,0.711	-0.297
4107	AT2G14620		chr2	+	6244771	6245265	6244771	6245090	6245187	6245265	4107	0,2	3,5	3,1	0,0	196	99	9.71886460199e-10	2.486255773251855e-07	0.0,0.168	1.0,1.0	-0.916
4119	AT2G15050		chr2	+	6518748	6521549	6518748	6519246	6519878	6521549	4119	425,671	86,150	921,360	75,31	731	99	0.000580690736593	0.044613380497309	0.401,0.377	0.624,0.611	-0.228
4153	AT2G03140		chr2	+	949989	950717	949989	950208	950308	950717	4153	23,9	9,9	9,9	0,0	199	99	1.08683259947e-07	2.2266482881641624e-05	0.56,0.332	1.0,1.0	-0.554
4198	AT2G45830		chr2	+	18865922	18867160	18865922	18866503	18866606	18867160	4198	44,69	31,43	121,77	8,2	202	99	5.50226531004e-12	3.3797068847237293e-09	0.41,0.44	0.881,0.95	-0.49
4308	AT5G10710		chr5	+	3382099	3382508	3382099	3382197	3382326	3382508	4308	56,77	104,143	118,76	72,29	228	99	0.000226066897684	0.0195012444896882	0.189,0.189	0.416,0.532	-0.285
4319	AT4G32590		chr4	+	15721693	15722300	15721693	15721807	15722015	15722300	4319	20,26	597,702	167,96	274,125	307	99	9.18870929345e-07	0.0001557961503306	0.011,0.012	0.164,0.199	-0.17
4363	AT2G25740		chr2	+	10980121	10980688	10980121	10980344	10980620	10980688	4363	80,76	64,72	598,396	57,26	375	99	0.0	0.0	0.248,0.218	0.735,0.801	-0.535
4511	AT5G30490		chr5	+	11612001	11612351	11612001	11612045	11612177	11612351	4511	4,10	1,7	8,1	0,0	231	99	0.000335250990143	0.0270234281726742	0.632,0.38	1.0,1.0	-0.494
4513	AT5G17530		chr5	+	5777602	5777898	5777602	5777694	5777771	5777898	4513	0,0	1,3	3,1	0,0	176	99	2.29646723859e-09	5.3770140057843e-07	0.0,0.0	1.0,1.0	-1.0
4628	AT2G36680		chr2	-	15369245	15369495	15369245	15369361	15369448	15369495	4628	87,95	24,23	337,208	21,4	186	99	0.000201529264522	0.0176949891724048	0.659,0.687	0.895,0.965	-0.257
4629	AT2G36680		chr2	-	15369245	15369495	15369245	15369366	15369448	15369495	4629	75,86	244,347	323,194	226,104	181	99	1.11022302463e-16	1.3647416530264276e-13	0.144,0.119	0.439,0.505	-0.34
4776	AT2G43500		chr2	+	18062530	18063659	18062530	18062595	18062693	18063659	4776	2,5	1,0	0,0	7,4	197	99	3.77822203059e-05	0.0045311018840026	0.501,1.0	0.0,0.0	0.75
4832	AT2G46455		chr2	-	19070199	19071083	19070199	19070307	19070408	19071083	4832	3,4	1,1	1,0	1,3	200	99	0.000372243598376	0.0295213189228192	0.598,0.664	0.331,0.0	0.466
4929	AT3G02740		chr3	+	590424	591167	590424	590808	591040	591167	4929	83,127	139,185	269,148	92,44	331	99	6.6009753219e-11	2.4966919736755612e-08	0.152,0.17	0.467,0.502	-0.324
4956	AT3G13060		chr3	+	4180620	4181134	4180620	4180821	4181096	4181134	4956	20,30	5,6	17,11	0,0	374	99	2.71479481997e-05	0.0033371615324481	0.514,0.57	1.0,1.0	-0.458
