Geneid	Chr	Start	End	Strand	Length	logFC	abs	exon.F	P.Value	FDR
AT5G61910+AT5G61900	5	24859818	24859877	-	60	1.5308719829912	1.5308719829912	15.2045260042466	0.000141429743281211	0.0183885219280617
AT1G55080	1	20553324	20553402	-	79	1.51770141038588	1.51770141038588	22.2668073457844	3.85016981282082E-05	0.00625151691365545
AT4G00620+AT4G00630	4	264187	264219	-	33	1.51715832364238	1.51715832364238	16.0832278332094	9.79783982780314E-05	0.0136085177710577
AT1G63490	1	23551456	23551668	-	213	1.50746091290898	1.50746091290898	18.3209815103719	5.33999504258354E-05	0.00823717711263891
AT3G52075+AT3G52060+AT3G52072	3	19314053	19314090	-	38	1.50462966299561	1.50462966299561	13.5117153387086	0.000454392470735427	0.0459205122172786
AT5G49970	5	20332470	20332486	+	17	1.50373955627941	1.50373955627941	32.6979537361965	1.3029634413509E-07	4.40726546656839E-05
AT1G74600+AT1G74590	1	28023627	28024261	-	635	-1.49783720377533	1.49783720377533	31.0013005597162	1.81141619662805E-06	0.000454855594916263
AT1G17610	1	6054922	6055903	+	982	1.49488510802739	1.49488510802739	22.882168861368	2.78734346862968E-05	0.00480046945364954
AT1G55490	1	20718831	20718847	-	17	1.47660193095444	1.47660193095444	25.5546537792424	1.75234397502328E-06	0.000442555984432991
AT1G09910	1	3223832	3224206	-	375	1.47598746814134	1.47598746814134	13.4430904410625	0.000402285631063036	0.0415481483906148
AT1G21170	1	7415873	7415924	+	52	1.47261797415632	1.47261797415632	22.8029819048944	4.94165600395253E-06	0.00106768170007236
AT2G01760	2	333150	333212	+	63	1.47145468157108	1.47145468157108	31.6700334964576	5.87725322668106E-07	0.000168113717894232
AT1G74600+AT1G74590	1	28024343	28024839	-	497	-1.46730107654284	1.46730107654284	35.9234252938951	4.51850661083184E-07	0.000133006841464573
AT1G54390	1	20306636	20306697	-	62	-1.46063051201654	1.46063051201654	28.6336684293938	3.43421131032507E-06	0.00078735763668858
AT2G43930	2	18193151	18193356	+	206	-1.45877225501363	1.45877225501363	15.1388665772068	0.000305503660501198	0.0332488553722805
AT1G16705+AT1G16700	1	5713451	5713752	+	302	1.45069770200476	1.45069770200476	17.8597462264416	5.75293797153498E-05	0.00873086303756172
AT1G68862	1	25888930	25889024	-	95	1.45061137712741	1.45061137712741	26.9975581109987	2.50896281380907E-06	0.000602023008625186
AT3G15180+AT3G15190	3	5114006	5114101	+	96	1.447682194323	1.447682194323	14.8861914797418	0.000190661792633813	0.0233585549468943
AT3G26890+AT3G26900	3	9910945	9911367	-	423	1.44332418522988	1.44332418522988	180.747971203189	1.53532052389359E-26	1.06324178533366E-22
AT3G06160+AT3G06170	3	1866932	1867192	+	261	1.44105428928954	1.44105428928954	124.360375602582	2.09409065500547E-17	3.99330948253573E-14
AT3G61220	3	22662877	22662952	+	76	-1.43739009972197	1.43739009972197	22.0176551381805	1.33134214863801E-05	0.00256106240607661
AT5G23320	5	7853368	7853374	+	7	1.43655667154379	1.43655667154379	14.5371330797677	0.000417693880177402	0.0429037806868559
AT3G06400	3	1944683	1944688	+	6	1.4342702853535	1.4342702853535	37.8733298273003	8.33158766991293E-09	3.60612491453774E-06
AT3G20970	3	7349624	7349627	+	4	1.42851279710558	1.42851279710558	14.740640477255	0.00029671341656208	0.0325343788648516
AT4G39860	4	18498216	18498631	+	416	-1.42616145208614	1.42616145208614	16.5767334676524	0.000123079724882807	0.0163088692047884
AT5G02840	5	650790	650855	+	66	1.41995574315606	1.41995574315606	18.470482065642	4.25363863180799E-05	0.00682548192115444
AT2G20810+AT2G20815	2	8961645	8961647	+	3	-1.41135737870807	1.41135737870807	17.103251375122	0.00034428612367943	0.0365624082870184
AT3G19820+AT3G19810	3	6878939	6878954	-	16	1.40789085186899	1.40789085186899	17.6808076310408	7.96538564469311E-05	0.011403263967618
AT1G10900	1	3636515	3636997	-	483	1.40507465460999	1.40507465460999	50.9877143004085	4.5662358974676E-10	2.65849890775615E-07
AT5G27610	5	9765258	9765323	+	66	1.39787703554871	1.39787703554871	14.3999505649963	0.000252493400361013	0.0288894166313928
AT5G53140	5	21548797	21549020	+	224	1.39245506811204	1.39245506811204	28.8968168252617	9.87225946471737E-07	0.000268940378490279
AT5G44290	5	17843415	17843432	-	18	-1.39180821640889	1.39180821640889	40.0251871793024	7.78723477457388E-09	3.40410818738756E-06
AT2G16365	2	7074425	7074446	+	22	-1.38728334479557	1.38728334479557	16.5657211581973	0.000147038852543759	0.0189122435765935
AT4G31150	4	15144318	15144492	-	175	1.38435682948547	1.38435682948547	45.3418621600844	2.67696991265686E-09	1.32918122316029E-06
AT4G23910	4	12426712	12426729	+	18	-1.3841876917115	1.3841876917115	99.8372658157623	9.61014463520318E-15	1.23969923623078E-11
AT4G02815	4	1875552	1875909	-	358	-1.38413932453988	1.38413932453988	15.2408487842904	0.000290733529874687	0.0320926402075348
AT3G53140+AT3G53130	3	19695643	19696069	+	427	1.38400199765284	1.38400199765284	130.747090491967	1.46426718589158E-18	3.26553918732928E-15
AT5G50915	5	20710591	20710724	-	134	1.38349276933178	1.38349276933178	36.9014604648963	6.09589173875479E-08	2.17368926583636E-05
AT2G04790	2	1679887	1679909	+	23	-1.3724055393177	1.3724055393177	46.2854544094518	3.91983024395416E-09	1.85527821463757E-06
AT5G60960+AT5G60950	5	24527787	24527860	-	74	-1.36049851491585	1.36049851491585	99.9866480712833	2.13989653295268E-13	2.19973004616704E-10
AT4G24730	4	12753644	12754010	-	367	1.35362813624383	1.35362813624383	62.5663453995999	9.22563135702307E-10	5.01611300961049E-07
AT2G39770	2	16590879	16590966	+	88	1.35032093260041	1.35032093260041	19.0953429191724	5.35358940899851E-05	0.00823915692800388
AT1G66960	1	24991643	24991766	-	124	-1.34823057289153	1.34823057289153	17.9492110563778	4.89269068110815E-05	0.00766399222773249
AT1G55980	1	20938899	20939076	-	178	1.34803450740416	1.34803450740416	13.737500788501	0.00048533048430959	0.048488458462393
AT2G33240	2	14096206	14096349	-	144	-1.34636731966716	1.34636731966716	14.6122668263166	0.00018410315664747	0.0227134767085872
AT5G16780	5	5515707	5516726	-	1020	-1.34343671701825	1.34343671701825	29.7240556387177	3.86659410037874E-06	0.000866716499376037
AT4G37010+AT4G37000	4	17444744	17444771	+	28	-1.3375874897339	1.3375874897339	17.1139721608133	0.00017034422349552	0.0213058199461188
AT3G06160+AT3G06170	3	1866738	1866832	+	95	1.33373247680051	1.33373247680051	87.7031173042865	3.99105643756286E-14	4.68874299105432E-11
AT2G35390	2	14897108	14897215	-	108	1.3313490117039	1.3313490117039	300.015657087866	8.93106596236504E-27	6.91259251918841E-23
AT1G77080	1	28955864	28958310	+	2447	1.3285766685551	1.3285766685551	102.974833971388	2.92830697437464E-17	5.42681272367945E-14
AT4G23250+AT4G23240	4	12160929	12161082	-	154	-1.32500426826605	1.32500426826605	24.6229717013414	2.71022271313672E-06	0.000646029699948944
AT5G55550	5	22503296	22503436	-	141	-1.31855105261998	1.31855105261998	18.8926038818169	4.53528295801398E-05	0.00718973489557255
AT5G02840	5	650544	650685	+	142	1.31596834320179	1.31596834320179	18.9474396507718	3.45492895565344E-05	0.00572539165057838
AT4G21750	4	11556190	11556838	+	649	1.31569423310689	1.31569423310689	30.3732705528466	3.45189305610511E-07	0.000104895297096826
AT1G69523+AT1G69520	1	26128625	26128721	+	97	-1.31439243647617	1.31439243647617	36.0557185126068	5.22800301866913E-08	1.88464495669443E-05
AT2G22570	2	9589983	9590080	-	98	1.31367229668821	1.31367229668821	22.8229931296957	1.45818873046068E-05	0.00276441763534853
AT5G22730	5	7551902	7552009	-	108	1.31020339662837	1.31020339662837	14.4183746813499	0.000379931193931755	0.0395811295062125
AT5G63700	5	25494408	25494577	-	170	1.30574545066651	1.30574545066651	90.245102683463	2.23939791197416E-14	2.72831238758934E-11
AT5G65050	5	25982600	25984680	+	2081	1.30353733842883	1.30353733842883	66.8616790600897	6.70283095643111E-12	5.37775484400152E-09
AT4G34265	4	16402736	16402780	+	45	-1.30141514956104	1.30141514956104	41.0973613567418	2.39717720773464E-08	9.33189881113953E-06
AT1G72930	1	27439931	27439973	+	43	1.29398970007345	1.29398970007345	185.039754455118	1.66789474229361E-17	3.22735179847428E-14
AT4G17470	4	9742350	9742735	-	386	1.293261798962	1.293261798962	13.3443379014687	0.000501917140572446	0.0496928182388125
AT5G09690+AT5G09680	5	3001534	3001559	-	26	1.29149942168566	1.29149942168566	13.9144644061598	0.000289152768140475	0.031944947169736
AT3G02170	3	397225	397316	-	92	1.28934754213526	1.28934754213526	13.8958553370628	0.00044756101878769	0.045409333856566
AT1G31360	1	11236536	11236644	+	109	1.2843087853214	1.2843087853214	26.7422360432389	8.65944403870227E-07	0.000240788966121172
AT1G23950	1	8470045	8470134	-	90	1.27769111177147	1.27769111177147	18.9720003258436	4.27512705726611E-05	0.00683907220330657
AT3G06160+AT3G06170	3	1866137	1866659	+	523	1.27535157525224	1.27535157525224	132.024050907453	5.17558172674523E-18	1.09838365810227E-14
AT2G31580	2	13441838	13441937	-	100	1.27296399408862	1.27296399408862	20.613230012864	1.68538589635897E-05	0.00309722612928794
AT2G21230	2	9094174	9094540	-	367	1.26955235086587	1.26955235086587	20.0525804870695	0.000161019574580313	0.0203133217676922
AT1G65985	1	24568757	24568966	-	210	1.26842636877664	1.26842636877664	18.9343156178749	6.23538999541302E-05	0.00933386098073321
AT5G46410+AT5G46420	5	18826296	18826417	+	122	1.26553813073524	1.26553813073524	121.654771205673	3.09834793368275E-19	8.15355045532085E-16
AT5G60960+AT5G60950	5	24527939	24528088	-	150	-1.26433658472847	1.26433658472847	44.4443436120393	2.23049895327412E-08	8.73472683847783E-06
AT4G23250+AT4G23240	4	12161171	12161408	-	238	-1.25893245846132	1.25893245846132	37.0779731495791	1.89861508042018E-08	7.57023859595779E-06
AT5G60960+AT5G60950	5	24527283	24527715	-	433	-1.25371340979319	1.25371340979319	204.067624695733	4.76103957286824E-19	1.22421041851615E-15
AT3G14415	3	4818537	4818576	+	40	1.25236894577468	1.25236894577468	64.0914854305323	5.61238256740052E-12	4.58678065736642E-09
AT4G23250+AT4G23240	4	12162752	12162829	-	78	-1.25165921314779	1.25165921314779	17.0359112605914	7.38223114246606E-05	0.0106976496860632
AT3G25840	3	9456874	9456929	-	56	-1.24631237906566	1.24631237906566	34.0907473285187	1.1925271536241E-07	4.06506555302347E-05
AT3G45040	3	16473016	16473100	-	85	1.24307202886719	1.24307202886719	21.4046520585311	1.45125332409718E-05	0.00275945753080034
AT5G60960+AT5G60950	5	24526847	24527197	-	351	-1.24227458569915	1.24227458569915	44.5680047565216	2.15811279404294E-08	8.52739709691819E-06
AT5G46410+AT5G46420	5	18826498	18826579	+	82	1.24161376989671	1.24161376989671	150.636264534337	5.39287681330089E-22	2.02739810919234E-18
AT1G47230	1	17307672	17307674	+	3	1.23354805085018	1.23354805085018	16.5687215653303	0.000137716915349341	0.0180125785335496
AT3G19460	3	6748905	6748909	+	5	-1.23321621569675	1.23321621569675	32.6089094105542	2.82683456544314E-07	8.83496592129317E-05
AT5G01620	5	232585	232659	+	75	1.23257757960978	1.23257757960978	17.8735644287182	0.000288838463920874	0.031944947169736
AT5G56180	5	22740142	22740255	-	114	1.23069228295292	1.23069228295292	23.0841549967581	7.04642193300186E-06	0.00147402408827099
AT1G76740	1	28805114	28805348	+	235	-1.22943928555476	1.22943928555476	17.303726336084	0.00010903964490997	0.014883119748557
AT5G09690+AT5G09680	5	3001653	3001715	-	63	1.22701079709408	1.22701079709408	20.9370855201738	1.12979316640295E-05	0.00222540501560081
AT2G32320	2	13731768	13731956	+	189	-1.2264556090744	1.2264556090744	15.6035691325216	0.000148402102956908	0.0190317741763811
AT1G02990	1	681922	682092	-	171	1.22644169951658	1.22644169951658	19.9079140899032	2.28035045522367E-05	0.00404920691697538
AT4G31870	4	15410871	15410884	+	14	-1.22353564903924	1.22353564903924	21.0120070310419	2.55512947322751E-05	0.00446035809159027
AT1G18950	1	6550670	6550681	+	12	1.22294482784257	1.22294482784257	69.0368322815123	7.77622610150852E-13	7.30848610150278E-10
AT1G31360	1	11236471	11236535	+	65	1.22041357629834	1.22041357629834	20.4719206780499	1.35902589082663E-05	0.00260669486427226
AT5G46410+AT5G46420	5	18825103	18825239	+	137	1.22028305124251	1.22028305124251	136.992832712539	9.75012615078391E-21	3.12905328974145E-17
AT2G30480	2	12991238	12991339	-	102	1.21847289710878	1.21847289710878	14.5933707347693	0.000234030644286159	0.0272057657037
AT4G13670	4	7949874	7950049	+	176	-1.21481124544813	1.21481124544813	24.6102773121954	2.79596296692931E-05	0.00480322692936928
AT3G20330	3	7091962	7091964	-	3	-1.20913188642893	1.20913188642893	13.7568603561679	0.000474943722565494	0.0475229049972966
AT4G30910	4	15043339	15043407	-	69	-1.20753786916756	1.20753786916756	21.3743404658822	1.60069376859872E-05	0.00297482606466738
AT4G35100	4	16710107	16710289	+	183	1.20492801945886	1.20492801945886	41.9852579402607	3.15792311510383E-08	1.18522996444377E-05
AT3G11470	3	3611724	3611728	-	5	-1.19871994681139	1.19871994681139	19.3188839490781	3.18784312771779E-05	0.00532301029063425
AT1G24160	1	8556140	8556144	-	5	1.19402858364383	1.19402858364383	27.588523588306	1.78873900046266E-06	0.000450020055338197
AT2G21590	2	9238646	9238761	+	116	1.19336253676095	1.19336253676095	18.0730957176742	4.62860487366366E-05	0.00730248442052506
AT5G46410+AT5G46420	5	18825916	18826172	+	257	1.18707248942756	1.18707248942756	266.699689149409	1.47648196684254E-30	1.94274020715175E-26
AT1G22970+AT1G22980	1	8132775	8133433	-	659	1.18397457933646	1.18397457933646	14.9090334503563	0.000276193068332763	0.030928687436729
AT1G69523+AT1G69520	1	26128811	26129032	+	222	-1.18249527011052	1.18249527011052	52.5554880841438	2.24776754546168E-10	1.37562328308978E-07
AT5G43930	5	17677970	17678037	+	68	1.18128007152323	1.18128007152323	17.1397207706108	6.87893749242738E-05	0.0101018271910279
AT4G30993+AT4G08425	4	15100551	15100656	+	106	1.17681760313292	1.17681760313292	46.8842399529633	1.11931358076023E-09	5.93863555011495E-07
AT4G21750	4	11555951	11556189	+	239	1.17664654809241	1.17664654809241	22.5023434467142	7.97120486966732E-06	0.00164912447412886
AT1G19180	1	6622475	6622672	+	198	1.17471954389236	1.17471954389236	29.5061936805728	2.1900442221983E-06	0.000538623978902111
AT3G44190	3	15903143	15903280	-	138	1.17411402066524	1.17411402066524	17.6809322602517	0.000111235747348856	0.0150734175081515
AT5G46410+AT5G46420	5	18827427	18827764	+	338	1.16541234754096	1.16541234754096	358.178935662973	1.39924216181164E-35	4.60277211022535E-31
AT3G14415	3	4819755	4819772	+	18	1.16398574036451	1.16398574036451	245.105134206379	9.80503475385987E-27	7.16742593265626E-23
AT3G54010	3	20001314	20001383	+	70	1.16055093586454	1.16055093586454	21.7541948237968	8.57678516064344E-06	0.00176607952214758
AT5G46410+AT5G46420	5	18826658	18827152	+	495	1.1601449115328	1.1601449115328	404.232386595429	9.62154712824376E-38	4.21997849862395E-33
AT1G01060	1	37399	37568	-	170	-1.15998749206299	1.15998749206299	16.6757409100727	9.39913625236626E-05	0.0131847435922186
AT2G36680	2	15369367	15369448	-	82	1.15756563768849	1.15756563768849	71.8681344428535	1.25026617405181E-12	1.13454326148664E-09
AT5G02840	5	650686	650789	+	104	1.15702079785868	1.15702079785868	18.2278864419236	4.73029080510782E-05	0.0074272903800153
