Geneid	Chr	Start	End	Strand	Length	logFC	abs	exon.F	P.Value	FDR
AT1G53800	1	20082696	20082705	+	10	-1.45326497844406	1.45326497844406	119.677305868702	8.15394126421708E-16	8.89843967231861E-13
AT2G29910	2	12752840	12752973	-	134	1.45147133880785	1.45147133880785	67.1279734150845	1.17454004247442E-10	5.87109856685961E-08
AT4G21585+AT4G21580	4	11478946	11479029	+	84	-1.45104320756524	1.45104320756524	71.1641042758655	3.22864628732431E-15	3.22776574742776E-12
AT1G12750	1	4347791	4348240	-	450	1.44865617517202	1.44865617517202	121.951764621935	1.06817026383613E-18	1.69674098986975E-15
AT5G63510	5	25424966	25425046	+	81	1.44805056233068	1.44805056233068	221.953259170164	2.29574337396171E-17	3.15578623543211E-14
AT1G31850	1	11430449	11430452	+	4	-1.43678813889231	1.43678813889231	47.510982626222	1.80240068278288E-10	8.76438789154161E-08
AT1G54790	1	20443760	20444029	-	270	-1.43396184394904	1.43396184394904	34.9686846866396	8.57506775723347E-08	2.3484679341798E-05
AT4G21585+AT4G21580	4	11479835	11480012	+	178	-1.42544918759176	1.42544918759176	75.5720500567077	5.86134790343794E-16	6.49569114436737E-13
AT3G45040	3	16473016	16473100	-	85	1.42488125856334	1.42488125856334	67.5534848498255	7.06964828499791E-14	5.64627926520439E-11
AT4G00700+AT4G00690+AT4G00695	4	283613	283759	+	147	1.4235455284118	1.4235455284118	36.7908595568784	6.1355040794243E-09	2.19284449674644E-06
AT4G21585+AT4G21580	4	11480028	11480174	+	147	-1.41238193142792	1.41238193142792	24.1585757887009	1.65410735760128E-06	0.000338059080445006
AT5G49970	5	20332470	20332486	+	17	1.4092090293054	1.4092090293054	108.891847364457	4.09110284621026E-11	2.20704963772477E-08
AT4G02430	4	1069273	1069457	+	185	-1.4075580019607	1.4075580019607	26.4129153615974	6.88608148866396E-07	0.000155274620773011
AT3G51370	3	19070367	19070444	+	78	1.40241014616235	1.40241014616235	52.0816306949754	2.54925051546277E-10	1.17942848848244E-07
AT5G07890	5	2519669	2519786	-	118	-1.39644447235662	1.39644447235662	87.1831016642355	2.89142477677204E-11	1.60840847280976E-08
AT3G07770	3	2479270	2479543	+	274	1.39243730263533	1.39243730263533	37.0127264823529	4.65858304187086E-09	1.70768125704846E-06
AT4G21450	4	11426566	11426622	+	57	1.38923692011102	1.38923692011102	148.396023443464	3.44069249020852E-18	5.17773514834421E-15
AT1G23730	1	8396965	8397081	+	117	-1.38843349158232	1.38843349158232	67.5616661411575	5.00535568434133E-13	3.560053004921E-10
AT4G21585+AT4G21580	4	11477987	11478101	+	115	-1.38766075857099	1.38766075857099	47.3617144392393	5.20432977217351E-11	2.75561551318406E-08
AT5G07890	5	2519787	2519798	-	12	-1.3839510584987	1.3839510584987	62.2013878080873	1.92398385286856E-08	6.1671447441691E-06
AT5G09410	5	2922807	2922896	+	90	1.3769775032369	1.3769775032369	60.9139174158187	1.95029857017267E-08	6.23723088783011E-06
AT2G31580	2	13441838	13441937	-	100	1.37088095328955	1.37088095328955	125.337561138494	1.6496070617807E-13	1.2544121019108E-10
AT1G79190	1	29792211	29792228	+	18	1.36921030798051	1.36921030798051	94.7134420152821	2.2010786800153E-14	1.93048103787526E-11
AT1G09910	1	3224252	3224378	-	127	1.36355928943053	1.36355928943053	138.452171490973	3.78738773002098E-20	6.85378148444974E-17
AT1G15060+AT1G15050	1	5182854	5183007	-	154	1.3592106164649	1.3592106164649	44.9450887687295	3.41661589337216E-10	1.54570514155815E-07
AT2G41310	2	17223212	17223886	+	675	-1.35814780752449	1.35814780752449	17.2943393136505	0.000103008602618555	0.0119822724482923
AT1G21170	1	7415873	7415924	+	52	1.35449339182253	1.35449339182253	93.2266647715868	2.13759631407695E-13	1.59732756518237E-10
AT1G23730	1	8397197	8397250	+	54	-1.35151658716365	1.35151658716365	51.9271247291719	8.3045883466913E-11	4.24011519511191E-08
AT5G02840	5	650686	650789	+	104	1.34396254492734	1.34396254492734	98.4234409645492	5.42287914845579E-16	6.1528589360507E-13
AT1G09910	1	3224207	3224251	-	45	1.33415556148172	1.33415556148172	70.8672130288248	4.77780633540882E-11	2.5678194417909E-08
AT1G51720	1	19185666	19185849	+	184	1.33410542657034	1.33410542657034	103.414235705762	4.57273326135131E-14	3.80071232427933E-11
AT2G16930	2	7341211	7341247	+	37	1.33283156669634	1.33283156669634	407.807908571796	1.01310363233364E-34	1.11411006447731E-30
AT5G63680	5	25490166	25490313	+	148	1.32985702008071	1.32985702008071	69.7918093443244	4.47026577129375E-10	1.98470082276374E-07
AT2G46420	2	19054066	19054760	+	695	1.31792964460269	1.31792964460269	46.4613281347904	5.61934158034326E-10	2.4343839141438E-07
AT3G60920	3	22506490	22506801	-	312	-1.31719975099086	1.31719975099086	12.4222119160916	0.000496244267749977	0.0442567540622611
AT5G65050	5	25982600	25984680	+	2081	1.30951181658151	1.30951181658151	341.869961137778	6.54439812829929E-38	8.50539728017996E-34
AT1G77590	1	29151226	29151329	-	104	1.30629310276251	1.30629310276251	45.101640683018	5.21869119872123E-08	1.50104941776376E-05
AT5G63190	5	25345803	25345811	+	9	-1.30460125796032	1.30460125796032	464.69680173292	2.8699415440794E-29	1.57803735801206E-25
AT1G27900	1	9716340	9716398	-	59	1.30085139354005	1.30085139354005	113.503654399312	3.12857652726355E-14	2.64653508233209E-11
AT2G39580	2	16514760	16514774	+	15	1.30043629901462	1.30043629901462	87.4782154940556	8.14572173280486E-17	1.04911758976893E-13
AT1G24510	1	8687690	8687762	-	73	1.29983761518035	1.29983761518035	36.8702639927662	1.88617019507046E-08	6.05952308443747E-06
AT1G16710	1	5720540	5720652	+	113	1.28881322834467	1.28881322834467	54.4349712127442	1.61071553147526E-12	1.07602571539829E-09
AT1G31360	1	11237130	11237211	+	82	1.28615675018971	1.28615675018971	43.6493987847733	1.35307486181791E-06	0.000282389686599051
AT2G41310	2	17223979	17224880	+	902	1.28114061369294	1.28114061369294	13.8895743008985	0.000430012982606506	0.0392812051159161
AT5G20620	5	6974963	6975009	-	47	-1.27569565121282	1.27569565121282	26.0494543155546	3.89939692007559E-06	0.000704755604413308
AT4G21585+AT4G21580	4	11480013	11480027	+	15	-1.27080947620884	1.27080947620884	24.8553968327575	1.19184691149194E-06	0.000253553015347915
AT2G32260	2	13697824	13698253	+	430	1.26842534922283	1.26842534922283	285.516112719767	9.59590163525594E-31	5.7159987236576E-27
AT5G20920	5	7096871	7097011	-	141	1.26645935718647	1.26645935718647	57.6922529742688	1.17616677975692E-08	3.92864436917825E-06
AT1G54030	1	20169030	20169099	+	70	1.26519925072343	1.26519925072343	190.424612040908	2.41167087087414E-21	5.38710749017246E-18
AT5G49470	5	20066281	20066374	+	94	1.25942745491498	1.25942745491498	46.8608978320598	2.35777056853339E-07	5.81305754724358E-05
AT1G54790	1	20442100	20442303	-	204	-1.25895277602149	1.25895277602149	35.1474822391273	8.0503220983251E-08	2.22607755802448E-05
AT2G35390	2	14897108	14897215	-	108	1.25690006201527	1.25690006201527	282.20915600808	7.46086255791554E-32	5.92562428967869E-28
AT1G79620	1	29959840	29959917	-	78	1.2568773593985	1.2568773593985	37.9418885947615	3.98139071096917E-09	1.46319690856263E-06
AT4G00700+AT4G00690+AT4G00695	4	283760	283832	+	73	1.25217931166575	1.25217931166575	28.0999201421994	2.93559004466369E-07	7.10109794205019E-05
AT1G79830+AT1G79820	1	30025394	30025658	-	265	1.24974108595567	1.24974108595567	41.8873953449212	6.0739417416273E-08	1.72289044707298E-05
AT1G79230+AT1G79220	1	29801022	29801190	+	169	-1.24957135108745	1.24957135108745	68.7239825007336	7.74322254673303E-09	2.71318342770466E-06
AT1G09883+AT1G09873+AT1G09877+AT1G79520	1	29911424	29911447	-	24	1.24930961271874	1.24930961271874	18.5144196944122	2.95638038225611E-05	0.00415173964467305
AT4G31980	4	15467390	15467429	+	40	1.2491774018284	1.2491774018284	29.5491647209767	1.15191088382071E-06	0.000245788555017749
AT3G52030	3	19302865	19302927	+	63	-1.23714620816335	1.23714620816335	62.8025793973354	1.90521360131118E-09	7.32180757142602E-07
AT1G27760	1	9668905	9669096	+	192	1.23677932281075	1.23677932281075	42.3790161189281	1.8619864647293E-07	4.67002538568712E-05
AT3G05500	3	1593668	1593830	+	163	-1.23070446718544	1.23070446718544	33.0584529223788	8.38819636900642E-07	0.000186208841787193
AT5G18620	5	6196327	6196335	-	9	1.229802927682	1.229802927682	180.173499205017	1.85413298600968E-31	1.32534352906465E-27
AT2G35390	2	14897216	14897437	-	222	1.22587394543084	1.22587394543084	309.377156163138	1.96334333148064E-33	1.87121017341203E-29
AT4G00700+AT4G00690+AT4G00695	4	284493	284658	+	166	1.22271762602585	1.22271762602585	34.1133698998391	1.98461562707938E-08	6.31147886125079E-06
AT4G31150	4	15144318	15144492	-	175	1.21974299714804	1.21974299714804	153.904559769319	1.41493328199988E-22	3.54877678821027E-19
AT1G47570	1	17477579	17478654	+	1076	1.21244302713357	1.21244302713357	253.122354271995	2.50364920716245E-35	2.98270161920959E-31
AT1G53450	1	19954268	19954325	-	58	-1.20995357442652	1.20995357442652	46.596444228874	1.78946479971179E-06	0.000362356483330875
AT4G00700+AT4G00690+AT4G00695	4	284777	284971	+	195	1.20885508029141	1.20885508029141	32.1180774659417	4.80788814357153E-08	1.39703353027059E-05
AT2G06025	2	2350116	2350118	+	3	-1.20855854129792	1.20855854129792	61.9947334036274	5.98989860926747E-10	2.57153722246092E-07
AT1G78690	1	29597211	29597235	+	25	1.20789416333656	1.20789416333656	39.3499089341871	9.70941040278279E-09	3.29707130782002E-06
AT3G24575+AT3G04755	3	8967516	8968260	+	745	1.20727315247303	1.20727315247303	251.326602304986	3.02929297742283E-18	4.60713567388665E-15
AT4G00700+AT4G00690+AT4G00695	4	284659	284682	+	24	1.20581654753486	1.20581654753486	24.6945220330036	1.40238406605501E-06	0.000291404401841992
AT1G20060	1	6952306	6952308	-	3	-1.20577006604871	1.20577006604871	17.5808474011999	3.66969756273163E-05	0.00503477575111014
AT2G21070	2	9043529	9043651	+	123	1.2039959882506	1.2039959882506	19.2431466377619	2.27154377579925E-05	0.00328354064440887
AT1G04513+AT1G06790	1	2089010	2089212	+	203	1.20314603151535	1.20314603151535	39.0217440035436	3.57001348090416E-08	1.07446883630219E-05
AT3G51480	3	19104109	19104162	+	54	1.20167238320434	1.20167238320434	39.6049699646533	1.0242819425107E-06	0.000220863304348826
AT3G07510	3	2394568	2394573	-	6	-1.20095653922791	1.20095653922791	66.6138594418031	4.71028230489529E-12	2.94055313794819E-09
AT2G22990	2	9789751	9789752	+	2	1.19784693831488	1.19784693831488	70.0768428654259	4.94909428391256E-15	4.81311202668315E-12
AT5G41340	5	16539351	16539733	-	383	1.19716644526622	1.19716644526622	172.465003556741	2.05186853431776E-21	4.6561456751524E-18
AT5G60940	5	24523688	24523779	+	92	1.19667281011832	1.19667281011832	99.4097688437652	1.49325198250518E-15	1.54693330920958E-12
AT2G04360	2	1519947	1520012	-	66	1.18991978033318	1.18991978033318	110.006862153344	5.40248025555306E-14	4.4133941703664E-11
AT1G24510	1	8687763	8687902	-	140	1.18696772560593	1.18696772560593	37.7610677360391	1.27306305494412E-08	4.22269993962565E-06
AT2G36680	2	15369367	15369448	-	82	1.18566827093901	1.18566827093901	248.960166657536	8.8707582926799E-32	6.67459198042006E-28
AT4G20380+AT4G20390	4	11005974	11006073	+	100	1.18228036210317	1.18228036210317	51.0942095941538	1.32869911177122E-11	7.78492433270188E-09
AT4G34310	4	16418894	16418993	+	100	1.18195293414139	1.18195293414139	74.0271144954409	3.67333712924374E-10	1.65139606708747E-07
AT5G66420	5	26522456	26522459	-	4	1.17230449287091	1.17230449287091	34.7077493366026	1.32133410052796E-06	0.000276168485885348
AT3G19460	3	6748905	6748909	+	5	-1.17211645554787	1.17211645554787	88.2329616439733	5.79606498950717E-13	4.10203587606403E-10
AT1G28520	1	10029436	10029673	+	238	1.16824128927847	1.16824128927847	184.545836584951	8.79881525156913E-28	4.19295809059858E-24
AT3G17890	3	6127878	6128231	+	354	1.16610017802912	1.16610017802912	20.8835881785945	2.13072500406173E-05	0.00311781553025249
AT4G13345	4	7769373	7769376	+	4	1.16599008948023	1.16599008948023	24.202674514917	4.20239458070265E-06	0.000753799914243202
AT5G43500	5	17470021	17470076	+	56	1.16587220010549	1.16587220010549	46.9367288889993	2.26988951532911E-08	7.08527674674595E-06
AT5G64460	5	25775116	25775305	-	190	1.16559226524674	1.16559226524674	36.7520587225683	1.01700482772018E-07	2.72269713812181E-05
AT2G18760	2	8128899	8129073	+	175	1.16489139179017	1.16489139179017	26.2721864379486	1.02999286776193E-05	0.00162526280759508
AT5G01950	5	365508	365584	-	77	1.16290560762215	1.16290560762215	67.1559230729249	6.24924976397307E-14	5.01909548037839E-11
AT4G18810	4	10322156	10322361	-	206	-1.16269698212362	1.16269698212362	23.2243079312093	2.96679311519002E-06	0.000558808577787459
AT3G20000	3	6967812	6968003	+	192	1.16249287450649	1.16249287450649	18.9412942067795	2.73621859303161E-05	0.00387683395716939
AT1G47550	1	17462225	17462227	+	3	-1.16177564878544	1.16177564878544	128.698989607856	8.21965316626225E-14	6.49220904034264E-11
AT1G49950	1	18497084	18497128	-	45	-1.15916998239159	1.15916998239159	87.4818276124685	4.94395161179514E-14	4.06202451938992E-11
AT1G23730	1	8397466	8397554	+	89	-1.1517516708505	1.1517516708505	56.7409329835792	1.63102411479912E-11	9.40213058370147E-09
AT1G17280	1	5919746	5919864	-	119	1.14604260212608	1.14604260212608	27.1202450328844	3.51801761756488E-06	0.000646451563784952
AT1G73875	1	27783875	27784065	+	191	1.14572619467198	1.14572619467198	61.7694409418748	4.14524501651306E-08	1.23203403909714E-05
AT4G21323+AT4G21320	4	11342076	11342730	+	655	-1.13982123888489	1.13982123888489	18.7288228361345	2.87833480146498E-05	0.00406208905777132
AT2G04790	2	1679887	1679909	+	23	-1.13865651724257	1.13865651724257	34.4630166299938	5.98280383490374E-08	1.70380003793162E-05
AT5G65460	5	26167424	26167555	-	132	-1.13521100600951	1.13521100600951	30.786119188419	1.1408434205415E-06	0.000244155862640769
AT4G23190	4	12141494	12141573	-	80	1.13314594044472	1.13314594044472	33.9033016364143	1.59956593761191E-07	4.06173261113563E-05
AT5G53860	5	21865578	21865606	+	29	1.13225258143459	1.13225258143459	76.54057124449	2.56792195583675E-07	6.2647216847846E-05
AT3G08840	3	2682194	2682386	-	193	1.13052124090157	1.13052124090157	142.682125820986	1.5594885273747E-26	6.19294553783373E-23
AT1G24160	1	8556140	8556144	-	5	1.12860768286216	1.12860768286216	58.0388655275827	1.95457463066703E-08	6.23723088783011E-06
AT1G79620	1	29958746	29958841	-	96	1.1275241658604	1.1275241658604	33.6537423123698	2.98284135375069E-08	9.09232372651497E-06
AT1G54790	1	20441835	20442001	-	167	-1.12468028082491	1.12468028082491	27.3500565885907	1.4066990296328E-06	0.000291876777903244
AT5G09660	5	2995308	2995488	-	181	-1.12268923702642	1.12268923702642	22.0092810691235	6.13077740639046E-06	0.00103113184564116
AT4G23420+AT4G07120	4	12225622	12225786	+	165	1.12004780611869	1.12004780611869	42.7881981591255	3.70532395184998E-10	1.65699833362353E-07
AT4G00700+AT4G00690+AT4G00695	4	282240	282329	+	90	1.11604278778462	1.11604278778462	41.0289894801922	9.86074812911552E-10	3.99349125576907E-07
AT4G10430	4	6454703	6454812	-	110	-1.11511940404792	1.11511940404792	29.3542738321314	1.54598823747766E-05	0.00233632161118439
AT4G32330	4	15609107	15609117	+	11	1.11449449979562	1.11449449979562	95.7441778879503	1.36147902785975E-17	1.88969323594037E-14
AT5G45780	5	18569431	18569507	-	77	1.11108462055205	1.11108462055205	27.5389472207119	1.7466709751813E-05	0.00261746152288149
AT2G44180	2	18271086	18271152	-	67	1.11075087211213	1.11075087211213	127.642932094788	5.14146695006504E-11	2.7324507682091E-08
AT1G22300	1	7879225	7879249	-	25	-1.10950430120591	1.10950430120591	38.044954258444	9.24080515648015E-06	0.00147936701676994
AT5G63680	5	25490314	25490375	+	62	1.10910557437008	1.10910557437008	50.0280296307512	1.28993182458655E-07	3.37129695749027E-05
AT4G17098	4	9609089	9609180	+	92	1.1087343599101	1.1087343599101	22.3420389579192	3.16397178790882E-05	0.00443021127102089
AT1G52360	1	19505448	19505698	+	251	1.10759688894232	1.10759688894232	267.30666518869	4.0244508736536E-42	9.58899202247321E-38
AT4G12460	4	7392441	7392687	+	247	1.10697438817982	1.10697438817982	55.1795985114509	3.70880352889954E-09	1.37717989946755E-06
AT4G13670	4	7949874	7950049	+	176	-1.10437071217207	1.10437071217207	13.3566254552292	0.000416787549200493	0.0383306345855983
