ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
83	AT5G37340		chr5	-	14789310	14789409	14789342	14789409	14789165	14789219	83	2,3	0,0	3,0	5,8	181	149	2.39235498078e-09	1.6507249367382e-07	1.0,1.0	0.331,0.0	0.835
92	AT5G27630		chr5	+	9779718	9779904	9779718	9779844	9780007	9780154	92	23,5	8,9	39,17	1,1	209	149	0.000636926317137	0.0153151828075215	0.672,0.284	0.965,0.924	-0.467
142	AT5G11630		chr5	+	3740758	3740942	3740758	3740877	3741503	3741827	142	55,113	21,31	30,59	72,97	214	149	4.77543671273e-10	3.9887463490013216e-08	0.646,0.717	0.225,0.298	0.42
170	AT5G04690		chr5	-	1351593	1352085	1351635	1352085	1351350	1351503	170	6,3	1,0	2,4	2,4	191	149	0.000710882701488	0.0165907477538449	0.824,1.0	0.438,0.438	0.474
190	AT4G39390		chr4	+	18315544	18315860	18315544	18315838	18316262	18316422	190	93,125	46,33	162,161	1,16	171	149	0.000262338044338	0.0067150076832968	0.638,0.767	0.993,0.898	-0.243
216	AT5G37850		chr5	+	15065299	15065512	15065299	15065479	15065604	15065701	216	116,195	242,352	80,80	452,572	182	149	0.000225713221835	0.0060713031025787	0.282,0.312	0.127,0.103	0.182
353	AT4G09980		chr4	-	6249104	6249224	6249115	6249224	6248510	6248662	353	9,8	107,110	47,37	79,75	160	149	2.77507772872e-06	0.000133456010772	0.073,0.063	0.357,0.315	-0.268
396	AT4G40050		chr4	-	18561988	18562084	18561992	18562084	18561698	18561884	396	108,158	138,212	187,197	31,55	153	149	1.7541523789099997e-14	2.7838398253301697e-12	0.433,0.421	0.855,0.777	-0.389
400	AT3G63480		chr3	-	23442677	23442771	23442689	23442771	23442559	23442601	400	0,1	5,9	8,11	12,7	161	149	0.000103321337702	0.0030937917534542	0.0,0.093	0.382,0.593	-0.441
401	AT3G63460		chr3	-	23434943	23434986	23434949	23434986	23434703	23434825	401	296,390	52,59	221,210	355,277	155	149	0.0	0.0	0.845,0.864	0.374,0.422	0.457
402	AT3G63340		chr3	-	23392347	23392402	23392378	23392402	23392165	23392246	402	148,219	5,13	46,46	32,42	180	149	2.44249065418e-15	4.845290835229576e-13	0.961,0.933	0.543,0.476	0.438
442	AT3G54500		chr3	-	20178157	20178491	20178160	20178491	20177934	20178064	442	172,279	97,135	504,679	765,983	152	149	1.0674109201e-06	5.464455258705484e-05	0.635,0.67	0.392,0.404	0.255
483	AT5G43990		chr5	+	17699083	17699345	17699083	17699285	17699457	17700575	483	7,5	4,5	30,19	0,0	209	149	0.000174298465029	0.0049394940000182	0.555,0.416	1.0,1.0	-0.514
502	AT5G35330		chr5	-	13525620	13525834	13525641	13525834	13524824	13525279	502	71,121	97,173	38,59	224,312	170	149	2.33497962288e-06	0.0001158003956722	0.391,0.38	0.129,0.142	0.25
520	AT2G02080		chr2	-	520976	521205	520980	521205	520263	520660	520	13,12	156,209	98,99	91,89	153	149	0.0	0.0	0.075,0.053	0.512,0.52	-0.452
547	AT1G79190		chr1	+	29791575	29792228	29791575	29792210	29792308	29792467	547	5,10	34,39	26,39	8,10	167	149	3.1407099143600002e-12	3.4815617055994204e-10	0.116,0.186	0.744,0.777	-0.609
551	AT1G78690		chr1	+	29596982	29597235	29596982	29597190	29597315	29597446	551	14,28	17,28	32,48	9,8	194	149	0.000361139981393	0.0088173715457029	0.387,0.434	0.732,0.822	-0.366
552	AT1G78690		chr1	+	29596982	29597235	29596982	29597210	29597315	29597446	552	7,6	50,45	22,27	18,33	174	149	3.74269753374e-05	0.0012121757114378	0.107,0.102	0.511,0.412	-0.357
557	AT2G04790		chr2	+	1679306	1679909	1679306	1679886	1680014	1680176	557	15,33	36,35	1,6	58,100	172	149	1.75104108193e-05	0.000646256324889	0.265,0.45	0.015,0.049	0.326
585	AT1G70490		chr1	-	26565290	26565849	26565317	26565849	26565004	26565161	585	2,5	4,4	12,3	0,1	176	149	0.000292975065504	0.0073801814119817	0.297,0.514	1.0,0.717	-0.453
586	AT1G70490		chr1	-	26565301	26565849	26565317	26565849	26565004	26565161	586	3,2	4,4	7,8	0,1	165	149	4.63510464013e-05	0.0014711822127772	0.404,0.311	1.0,0.878	-0.582
595	AT1G68140		chr1	-	25540793	25541741	25541435	25541741	25538944	25540430	595	30,52	3,6	49,33	0,1	791	149	0.00132300911469	0.0279948728668404	0.653,0.62	1.0,0.861	-0.294
677	AT1G73390		chr1	-	27594494	27594551	27594498	27594551	27593901	27594166	677	27,36	15,11	21,24	53,53	153	149	2.09107067978e-05	0.0007542111747297	0.637,0.761	0.278,0.306	0.407
679	AT1G47550		chr1	+	17462053	17462227	17462053	17462224	17462308	17462388	679	55,82	235,298	17,9	404,364	152	149	0.000184443927448	0.0051353072431574	0.187,0.212	0.04,0.024	0.168
706	AT1G20060		chr1	-	6952305	6952398	6952308	6952398	6952131	6952224	706	7,9	1,3	0,0	9,20	152	149	8.626876990550001e-12	8.55678361500178e-10	0.873,0.746	0.0,0.0	0.809
707	AT1G20060		chr1	-	6952652	6952745	6952655	6952745	6952478	6952571	707	4,1	1,1	1,1	4,11	152	149	0.00130908289884	0.0279948728668404	0.797,0.495	0.197,0.082	0.506
752	AT1G67700		chr1	+	25375569	25375726	25375569	25375712	25375803	25376050	752	854,1349	746,1125	2104,2154	464,533	163	149	3.45279360658e-14	4.8012427367126996e-12	0.511,0.523	0.806,0.787	-0.279
758	AT1G03310		chr1	+	813412	813604	813412	813581	813928	816812	758	31,40	22,28	97,37	2,0	172	149	7.12097047995e-13	8.693061655138961e-11	0.55,0.553	0.977,1.0	-0.437
819	AT1G17520		chr1	-	6025504	6025606	6025522	6025606	6025092	6025378	819	120,194	27,56	102,112	69,93	167	149	0.00107935503245	0.0234648826917554	0.799,0.756	0.569,0.518	0.234
827	AT1G23230		chr1	+	8246060	8246303	8246060	8246298	8246562	8246780	827	4,4	39,42	9,21	17,16	154	149	0.000783069564301	0.0177533056935098	0.09,0.084	0.339,0.559	-0.362
839	AT5G15070		chr5	+	4876827	4876984	4876827	4876966	4877138	4877198	839	2,4	9,12	19,19	4,7	167	149	2.46092173553e-05	0.0008490179987578	0.165,0.229	0.809,0.708	-0.561
843	AT3G42670		chr3	-	14760428	14760629	14760537	14760629	14760036	14760131	843	12,7	2,0	12,5	8,17	258	149	0.000321180077032	0.0079642622226528	0.776,1.0	0.464,0.145	0.584
856	AT3G19460		chr3	+	6748758	6748909	6748758	6748904	6748990	6749307	856	60,71	96,143	8,15	134,137	154	149	1.39332127502e-07	7.89714594091693e-06	0.377,0.324	0.055,0.096	0.275
865	AT3G01310		chr3	-	101513	101660	101531	101660	101296	101356	865	215,246	685,855	355,433	334,406	167	149	4.61295446286e-11	4.306328666211071e-09	0.219,0.204	0.487,0.488	-0.276
882	AT2G01420		chr2	-	182004	183764	182016	183764	181579	181847	882	186,243	145,187	341,427	40,33	161	149	0.0	0.0	0.543,0.546	0.888,0.923	-0.361
897	AT3G57050		chr3	-	21114161	21114330	21114206	21114330	21113943	21114059	897	690,916	70,85	658,608	217,209	194	149	1.43978382089e-05	0.0005440326008934	0.883,0.892	0.7,0.691	0.192
948	AT3G07300		chr3	-	2326718	2327012	2326724	2327012	2326090	2326220	948	66,72	146,176	142,126	84,69	155	149	4.90319884694e-09	3.2422402375390745e-07	0.303,0.282	0.619,0.637	-0.336
958	AT1G01020		chr1	-	8570	9130	8593	9130	8235	8464	958	146,234	29,86	94,99	133,141	172	149	2.11634587632e-09	1.5266549571453817e-07	0.813,0.702	0.38,0.378	0.378
974	AT2G43490		chr2	-	18058044	18058198	18058056	18058198	18057838	18057937	974	91,83	18,35	45,42	104,50	161	149	1.00465726233e-05	0.0003985977688294	0.824,0.687	0.286,0.437	0.394
1070	AT2G39730		chr2	-	16571179	16571472	16571190	16571472	16570745	16571066	1070	12272,14942	12817,15530	33532,38512	11953,14806	160	149	9.13226050336e-10	7.24644870941616e-08	0.471,0.473	0.723,0.708	-0.244
1071	AT1G77890		chr1	+	29293206	29293278	29293206	29293272	29293400	29293478	1071	50,54	4,3	21,16	30,38	155	149	3.6304292905199995e-14	4.8012427367126996e-12	0.923,0.945	0.402,0.288	0.589
1093	AT4G11900		chr4	-	7150886	7151297	7151059	7151297	7150629	7150780	1093	4,2	16,24	35,37	23,26	322	149	7.44269675235e-06	0.0003221216931179	0.104,0.037	0.413,0.397	-0.335
1094	AT1G18950		chr1	+	6550477	6550681	6550477	6550669	6550762	6552108	1094	40,63	49,89	128,126	5,15	161	149	0.0	0.0	0.43,0.396	0.96,0.886	-0.51
1095	AT1G18950		chr1	+	6550477	6550681	6550477	6550669	6550768	6551919	1095	5,8	31,40	19,16	1,8	161	149	4.47852517405e-07	2.3691398170724498e-05	0.13,0.156	0.946,0.649	-0.654
1107	AT4G15090		chr4	+	8614059	8614344	8614059	8614273	8614692	8616929	1107	38,55	23,33	89,80	8,9	220	149	9.97686712567e-06	0.0003985977688294	0.528,0.53	0.883,0.858	-0.342
1128	AT1G16780		chr1	-	5744111	5744213	5744138	5744213	5743470	5743829	1128	31,40	1,1	35,29	15,16	176	149	5.39453270643e-06	0.0002446035258601	0.963,0.971	0.664,0.605	0.332
1144	AT1G16560		chr1	+	5668392	5668739	5668392	5668709	5668918	5669039	1144	10,19	1,1	7,8	22,28	179	149	6.52915499444e-11	5.756538320097933e-09	0.893,0.941	0.209,0.192	0.717
1149	AT1G06710		chr1	-	2056632	2057043	2056650	2057043	2056233	2056329	1149	13,18	2,4	1,8	10,11	167	149	0.000237235510085	0.0062598353737181	0.853,0.801	0.082,0.394	0.589
1173	AT2G00720		chr2	-	9257650	9257859	9257661	9257859	9256764	9257465	1173	3,5	1,2	0,1	8,7	160	149	7.51008358246e-06	0.0003221216931179	0.736,0.7	0.0,0.117	0.659
1187	AT1G05400		chr1	+	1584313	1584588	1584313	1584581	1584680	1585060	1187	12,25	0,2	11,10	4,13	156	149	0.000853138705662	0.0190694524772618	1.0,0.923	0.724,0.424	0.388
1213	AT5G20580		chr5	-	6962214	6962306	6962218	6962306	6962000	6962105	1213	3,1	0,1	1,0	8,3	153	149	8.50245338486e-05	0.0025948833695716	1.0,0.493	0.109,0.0	0.692
1226	AT4G17570		chr4	-	9785983	9786364	9785995	9786364	9785503	9785903	1226	58,69	68,90	116,97	20,8	161	149	1.3766765505399999e-14	2.4275396507855334e-12	0.441,0.415	0.843,0.918	-0.453
1229	AT1G23080		chr1	-	8182205	8183650	8182217	8183650	8181857	8182128	1229	116,192	360,384	497,477	92,104	161	149	0.0	0.0	0.23,0.316	0.833,0.809	-0.548
1230	AT1G05230		chr1	-	1513824	1513920	1513830	1513920	1513373	1513744	1230	59,116	17,17	46,106	56,69	155	149	0.000654253931163	0.0154970296829206	0.769,0.868	0.441,0.596	0.3
1267	AT1G28520		chr1	+	10029149	10029435	10029149	10029267	10029673	10029943	1267	14,28	89,114	96,102	82,122	317	149	2.3346838334e-05	0.0008233651652457	0.069,0.103	0.355,0.282	-0.233
1316	AT1G05710		chr1	+	1714872	1716102	1714872	1716080	1716195	1716308	1316	5,11	1,0	1,6	8,3	171	149	0.000224420129864	0.0060713031025787	0.813,1.0	0.098,0.635	0.54
1359	AT2G47410		chr2	+	19449671	19449829	19449671	19449826	19450266	19450503	1359	53,69	14,11	45,37	42,33	152	149	0.000150211466345	0.0043342835834457	0.788,0.86	0.512,0.524	0.306
1421	AT2G03140		chr2	+	949989	950231	949989	950208	950308	950717	1421	20,24	8,23	35,40	2,1	172	149	2.91236146343e-05	0.000983386732439	0.684,0.475	0.938,0.972	-0.375
1422	AT2G16930		chr2	+	7341077	7341247	7341077	7341210	7341488	7341588	1422	26,52	489,667	180,226	262,384	186	149	0.0	0.0	0.041,0.059	0.355,0.32	-0.288
1468	AT2G45540		chr2	-	18772378	18772459	18772421	18772459	18770275	18772281	1468	2,6	8,8	38,40	12,2	192	149	0.000240611189538	0.0062598353737181	0.162,0.368	0.711,0.939	-0.56
1540	AT2G32320		chr2	+	13729098	13729242	13729098	13729206	13729566	13729823	1540	7,16	87,125	42,45	85,59	185	149	0.00010608216647	0.0031176370034794	0.061,0.093	0.285,0.381	-0.256
1569	AT2G35550		chr2	+	14929242	14929477	14929242	14929401	14929889	14930898	1569	2,2	2,8	23,21	0,8	225	149	0.000936247216094	0.0206364490547385	0.398,0.142	1.0,0.635	-0.547
1590	AT4G16310		chr4	+	9224698	9225549	9224698	9225537	9225626	9225748	1590	0,0	6,7	2,6	2,5	161	149	0.000760669102951	0.017495389367873	0.0,0.0	0.481,0.526	-0.504
1599	AT2G38710		chr2	-	16186904	16187273	16186915	16187273	16186660	16186823	1599	8,15	0,1	0,2	3,11	160	149	3.2907010449900004e-12	3.4815617055994204e-10	1.0,0.933	0.0,0.145	0.894
1649	AT2G43500		chr2	+	18062530	18062599	18062530	18062595	18062693	18063659	1649	8,5	2,3	1,0	19,15	153	149	2.8551026654e-08	1.81241917199592e-06	0.796,0.619	0.049,0.0	0.683
1667	AT2G46270		chr2	+	19002054	19002230	19002054	19002161	19002321	19002399	1667	159,252	55,67	238,254	11,8	218	149	5.75002128134e-08	3.509724528264069e-06	0.664,0.72	0.937,0.956	-0.255
1693	AT1G78910		chr1	+	29665165	29665602	29665165	29665589	29665763	29665835	1693	27,24	19,14	37,11	0,2	162	149	1.30665418787e-05	0.0005057707795487	0.567,0.612	1.0,0.835	-0.328
1707	AT5G40380		chr5	+	16154091	16154358	16154091	16154326	16154434	16155215	1707	1,0	27,28	8,13	16,20	181	149	3.55308919955e-05	0.0011747401166012	0.03,0.0	0.292,0.349	-0.305
1713	AT1G63150		chr1	+	23419293	23421321	23419293	23421305	23421456	23421714	1713	16,23	1,5	3,2	12,9	165	149	9.88808522839e-08	5.811996762020344e-06	0.935,0.806	0.184,0.167	0.695
1723	AT3G05380		chr3	+	1539581	1539763	1539581	1539728	1540549	1540660	1723	33,42	17,32	24,8	71,47	184	149	9.35656401946e-06	0.0003907596604969	0.611,0.515	0.215,0.121	0.395
1789	AT3G14010		chr3	+	4638722	4638938	4638722	4638932	4639006	4639107	1789	447,597	142,196	21,47	690,788	155	149	0.0	0.0	0.752,0.745	0.028,0.054	0.707
1832	AT3G21175		chr3	+	7423241	7423334	7423241	7423328	7423407	7423541	1832	75,80	134,162	18,11	192,219	155	149	1.19326015735e-09	9.017637474830717e-08	0.35,0.322	0.083,0.046	0.271
1847	AT2G21590		chr2	+	9238364	9239098	9238364	9238761	9239353	9239583	1847	12,30	2,9	73,78	0,0	486	149	6.66050639266e-05	0.0020725928715983	0.648,0.505	1.0,1.0	-0.423
1878	AT3G20070		chr3	-	7006705	7006941	7006733	7006941	7006577	7006635	1878	11,44	7,21	6,4	31,24	177	149	1.92376015118e-07	1.0527611585940207e-05	0.569,0.638	0.14,0.123	0.472
ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
33	AT5G63700		chr5	-	25494356	25494637	25494356	25494407	25494577	25494637	33	5,18	24,45	105,89	19,32	319	149	4.8497261762e-10	1.262460298288695e-07	0.089,0.157	0.721,0.565	-0.52
64	AT5G60940		chr5	+	24523577	24523849	24523577	24523687	24523779	24523849	64	21,19	74,124	106,103	54,61	241	149	1.7763568393999998e-15	9.762067697413777e-13	0.149,0.087	0.548,0.511	-0.412
131	AT5G53550		chr5	+	21755290	21755903	21755290	21755474	21755823	21755903	131	92,128	38,53	198,167	17,10	498	149	3.66478097868e-08	7.880872487196208e-06	0.42,0.419	0.777,0.833	-0.385
181	AT5G48545		chr5	+	19677544	19677747	19677544	19677600	19677693	19677747	181	28,31	163,247	145,134	236,251	242	149	0.000377529916793	0.0214807932286482	0.096,0.072	0.274,0.247	-0.177
242	AT5G40530		chr5	+	16235698	16235927	16235698	16235813	16235882	16235927	242	12,33	43,96	100,70	92,67	218	149	0.00082131216502	0.0414511221243767	0.16,0.19	0.426,0.417	-0.246
352	AT5G22875		chr5	+	7650581	7651389	7650581	7650681	7651265	7651389	352	39,85	195,283	352,377	199,289	733	149	7.96252451751e-08	1.5753058505441783e-05	0.039,0.058	0.264,0.21	-0.189
389	AT5G55490		chr5	-	22478711	22479814	22478711	22479600	22479687	22479814	389	3,14	1,0	5,1	4,1	236	149	0.000794291019811	0.0409225352498459	0.654,1.0	0.441,0.387	0.413
603	AT5G01650		chr5	-	242449	243123	242449	242769	243033	243123	603	20,27	14,16	48,43	2,5	413	149	4.08249362991e-05	0.0033101661464811	0.34,0.378	0.896,0.756	-0.467
632	AT4G38380		chr4	-	17974276	17974799	17974276	17974419	17974504	17974799	632	4,5	7,23	23,34	6,20	234	149	0.000595839069541	0.0316883875048364	0.267,0.122	0.709,0.52	-0.42
633	AT4G38380		chr4	-	17974276	17974799	17974276	17974419	17974518	17974799	633	5,5	37,30	28,44	8,6	248	149	3.7636560534799995e-14	1.5512535700426735e-11	0.075,0.091	0.678,0.815	-0.663
672	AT5G37850		chr5	+	15065299	15065701	15065299	15065479	15065604	15065701	672	231,494	242,352	147,152	452,572	274	149	8.52559099984e-08	1.621829734046486e-05	0.342,0.433	0.15,0.126	0.249
707	AT4G32850		chr4	+	15853669	15854211	15853669	15853960	15854043	15854211	707	102,177	27,50	259,216	12,14	232	149	0.000223140450632	0.0143331515431931	0.708,0.695	0.933,0.908	-0.219
743	AT5G56180		chr5	-	22740073	22740326	22740073	22740141	22740255	22740326	743	22,26	188,306	99,80	169,181	263	149	0.000377846544863	0.0214807932286482	0.062,0.046	0.249,0.2	-0.171
812	AT4G24740		chr4	-	12754945	12755239	12754945	12755048	12755141	12755239	812	54,70	337,432	287,289	427,456	242	149	1.30823078104e-06	0.0001540597486434	0.09,0.091	0.293,0.281	-0.197
871	AT4G22120		chr4	-	11718830	11719807	11718830	11719164	11719398	11719807	871	8,15	3,10	11,14	0,0	383	149	9.75595848551e-08	1.787147061827128e-05	0.509,0.369	1.0,1.0	-0.561
1307	AT3G57680		chr3	+	21381477	21381768	21381477	21381559	21381637	21381768	1307	1,1	2,5	23,14	3,6	227	149	0.000422418998224	0.0237418677865443	0.247,0.116	0.834,0.605	-0.538
1312	AT3G57440		chr3	+	21260078	21260675	21260078	21260145	21260240	21260675	1312	2,12	1,0	1,1	4,8	244	149	1.42571504314e-06	0.0001639903861248	0.55,1.0	0.132,0.071	0.673
1316	AT4G08980		chr4	+	5758019	5759303	5758019	5758484	5758981	5759303	1316	189,308	206,296	1002,776	190,162	646	149	0.0	0.0	0.175,0.194	0.549,0.525	-0.353
1337	AT3G55850		chr3	-	20724352	20725024	20724352	20724459	20724648	20725024	1337	212,286	72,88	421,413	45,40	338	149	0.000110180094095	0.0075296126740269	0.565,0.589	0.805,0.82	-0.236
1339	AT3G55850		chr3	-	20724648	20725024	20724648	20724721	20724922	20725024	1339	206,297	95,118	513,510	67,78	350	149	1.68021247686e-05	0.0015109692564635	0.48,0.517	0.765,0.736	-0.252
1364	AT3G54500		chr3	-	20178713	20179027	20178713	20178804	20178940	20179027	1364	87,154	53,97	534,852	103,171	285	149	6.68077941623e-06	0.0006608626998534	0.462,0.454	0.73,0.723	-0.268
1455	AT5G64520		chr5	+	25789986	25790540	25789986	25790090	25790175	25790540	1455	14,17	4,7	15,30	1,0	234	149	0.000699122114095	0.0367857231522752	0.69,0.607	0.905,1.0	-0.304
1460	AT3G48880		chr3	+	18126932	18128237	18126932	18127230	18127860	18128237	1460	27,41	14,20	106,76	4,2	779	149	1.82815718119e-09	4.52103270908287e-07	0.269,0.282	0.835,0.879	-0.582
1513	AT2G27340		chr2	+	11696936	11697554	11696936	11697163	11697448	11697554	1513	90,129	14,37	363,280	8,8	434	149	5.42325257646e-06	0.000557721463807	0.688,0.545	0.94,0.923	-0.315
1616	AT1G79580		chr1	-	29942735	29943498	29942735	29942977	29943246	29943498	1616	2,5	0,0	4,0	5,1	418	149	2.23427864754e-06	0.0002511532316075	1.0,1.0	0.222,0.0	0.889
1660	AT2G04790		chr2	+	1679804	1680176	1679804	1679909	1680014	1680176	1660	5,18	14,24	20,24	1,3	254	149	1.75731765251e-07	2.676874356928388e-05	0.173,0.306	0.921,0.824	-0.633
1793	AT1G26890		chr1	+	9317588	9318869	9317588	9318473	9318561	9318869	1793	2,4	0,0	1,2	2,3	237	149	0.000254972980915	0.0159632451089315	1.0,1.0	0.239,0.295	0.733
1868	AT2G22570		chr2	-	9589796	9590214	9589796	9589982	9590080	9590214	1868	54,76	138,210	164,180	61,125	247	149	5.46384724909e-07	7.111628551052405e-05	0.191,0.179	0.619,0.465	-0.357
1880	AT2G23980		chr2	-	10202597	10203193	10202597	10202911	10202980	10203193	1880	31,53	221,309	197,180	228,299	218	149	3.92055896192e-07	5.2408336826098165e-05	0.087,0.105	0.371,0.292	-0.236
1881	AT2G23980		chr2	-	10203940	10204534	10203940	10204040	10204387	10204534	1881	126,154	54,72	268,353	45,46	496	149	8.59380004592e-05	0.0063440201533015	0.412,0.391	0.641,0.697	-0.268
1883	AT2G30740		chr2	+	13095355	13095700	13095355	13095484	13095636	13095700	1883	33,33	15,29	62,90	7,8	301	149	6.24898964379e-05	0.0048292973090914	0.521,0.36	0.814,0.848	-0.39
1978	AT1G56612		chr1	-	21214719	21215407	21214719	21214789	21215106	21215407	1978	230,397	44,67	825,885	6,21	466	149	3.66373598126e-14	1.5512535700426735e-11	0.626,0.655	0.978,0.931	-0.314
2008	AT2G04690		chr2	+	1645913	1646443	1645913	1646031	1646154	1646443	2008	237,312	294,536	549,549	247,253	272	149	1.97613347908e-09	4.654264851204609e-07	0.306,0.242	0.549,0.543	-0.272
2135	AT4G17310		chr4	-	9685665	9686616	9685665	9686024	9686443	9686616	2135	34,68	9,19	112,88	8,1	568	149	0.000502358620069	0.0273040190644096	0.498,0.484	0.786,0.958	-0.381
2141	AT1G79620		chr1	-	29958525	29958981	29958525	29958745	29958841	29958981	2141	22,15	34,30	29,19	7,7	245	149	0.000134544949794	0.0089926935362314	0.282,0.233	0.716,0.623	-0.412
2142	AT1G79620		chr1	-	29959363	29960052	29959363	29959839	29959917	29960052	2142	8,17	29,40	29,21	16,5	227	149	0.000170268288277	0.0112286260509072	0.153,0.218	0.543,0.734	-0.453
2173	AT1G49980		chr1	+	18511848	18512512	18511848	18511962	18512089	18512512	2173	23,47	36,50	93,97	19,36	276	149	9.25759963926e-05	0.0067335423258499	0.256,0.337	0.725,0.593	-0.363
2184	AT2G03480		chr2	+	1053007	1053574	1053007	1053169	1053270	1053574	2184	3,7	0,0	11,9	11,8	250	149	1.09231512724e-11	3.8589932995207435e-09	1.0,1.0	0.373,0.401	0.613
