ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
234	AT4G32900		chr4	-	15879537	15879623	15879545	15879623	15879345	15879418	234	90,58	225,163	79,51	61,34	157	149	7.28941066297e-06	0.000286156095513	0.275,0.252	0.551,0.587	-0.305
260	AT5G64460		chr5	-	25775305	25775568	25775477	25775568	25775040	25775115	260	15,14	70,64	31,13	22,14	321	149	0.00199059106424	0.0439292358009071	0.09,0.092	0.395,0.301	-0.257
359	AT4G09980		chr4	-	6249104	6249224	6249115	6249224	6248510	6248662	359	6,3	176,123	45,20	33,15	160	149	0.0	0.0	0.031,0.022	0.559,0.554	-0.53
399	AT4G40050		chr4	-	18561988	18562084	18561992	18562084	18561698	18561884	399	127,131	158,217	123,69	30,16	153	149	3.0394575745200004e-12	3.3238639618500855e-10	0.439,0.37	0.8,0.808	-0.4
403	AT3G63480		chr3	-	23442677	23442771	23442689	23442771	23442559	23442601	403	0,0	21,9	7,5	5,0	161	149	1.04691583719e-05	0.0004007070366844	0.0,0.0	0.564,1.0	-0.782
404	AT3G63460		chr3	-	23434943	23434986	23434949	23434986	23434703	23434825	404	430,444	66,47	120,81	180,75	155	149	1.11022302463e-16	3.3995029014170604e-14	0.862,0.901	0.391,0.509	0.431
405	AT3G63340		chr3	-	23392347	23392402	23392378	23392402	23392165	23392246	405	202,197	11,8	38,19	30,12	180	149	2.62436183895e-10	1.813416786298757e-08	0.938,0.953	0.512,0.567	0.406
445	AT3G54500		chr3	-	20178157	20178491	20178160	20178491	20177934	20178064	445	323,213	180,101	429,352	604,481	152	149	1.14484654772e-05	0.0004275024547705	0.638,0.674	0.41,0.418	0.242
501	AT4G24230		chr4	-	12567237	12567362	12567250	12567362	12566943	12567132	501	92,57	189,158	11,16	209,138	162	149	1.72827557803e-05	0.0006153464906892	0.309,0.249	0.046,0.096	0.208
503	AT5G35330		chr5	-	13525620	13525834	13525641	13525834	13524824	13525279	503	98,108	188,126	22,17	167,103	170	149	5.45804801144e-05	0.0017779301075563	0.314,0.429	0.104,0.126	0.257
521	AT2G02080		chr2	-	520976	521205	520980	521205	520263	520660	521	6,6	220,225	56,45	52,34	153	149	0.0	0.0	0.026,0.025	0.512,0.563	-0.512
546	AT1G79190		chr1	+	29791575	29792228	29791575	29792210	29792308	29792467	546	9,3	51,42	19,15	2,6	167	149	4.32048841148e-10	2.645867103190352e-08	0.136,0.06	0.894,0.69	-0.694
557	AT2G04790		chr2	+	1679306	1679909	1679306	1679886	1680014	1680176	557	30,28	47,21	1,6	42,37	172	149	3.54964806484e-05	0.0012076691527266	0.356,0.536	0.02,0.123	0.374
560	AT1G79270		chr1	+	29815505	29816515	29815505	29816510	29816606	29816677	560	12,27	21,8	16,12	0,0	154	149	0.000771249600051	0.0193571006176734	0.356,0.766	1.0,1.0	-0.439
573	AT1G72740		chr1	-	27381146	27381248	27381164	27381248	27380621	27380901	573	97,108	149,129	23,15	114,69	167	149	0.000219681517577	0.0064679308348151	0.367,0.428	0.153,0.162	0.24
585	AT1G70490		chr1	-	26565290	26565849	26565317	26565849	26565004	26565161	585	3,5	9,7	2,1	0,0	176	149	3.68862274058e-10	2.3530339232616584e-08	0.22,0.377	1.0,1.0	-0.702
586	AT1G70490		chr1	-	26565301	26565849	26565317	26565849	26565004	26565161	586	1,2	9,7	2,1	0,0	165	149	1.01252339846e-13	1.5501733230422598e-11	0.091,0.205	1.0,1.0	-0.852
664	AT2G44280		chr2	-	18304070	18304627	18304129	18304627	18303751	18303985	664	5,6	1,1	1,0	4,3	208	149	2.97893898171e-06	0.0001303073023142	0.782,0.811	0.152,0.0	0.721
679	AT1G73390		chr1	-	27594494	27594551	27594498	27594551	27593901	27594166	679	38,60	24,40	3,6	17,17	153	149	0.000300070759016	0.008352878764609	0.607,0.594	0.147,0.256	0.399
706	AT1G20060		chr1	-	6952652	6952745	6952655	6952745	6952478	6952571	706	7,3	0,0	3,0	8,7	152	149	1.33163036153e-10	9.708219445249668e-09	1.0,1.0	0.269,0.0	0.865
727	AT1G49980		chr1	+	18511848	18511993	18511848	18511962	18512089	18512512	727	8,12	52,69	21,16	8,8	180	149	4.81695161536e-09	2.766998379435578e-07	0.113,0.126	0.685,0.623	-0.534
728	AT1G49980		chr1	+	18511848	18511998	18511848	18511962	18512089	18512512	728	7,4	52,69	9,7	8,8	185	149	0.000731415181875	0.0188351805582594	0.098,0.045	0.475,0.413	-0.372
746	AT1G67700		chr1	+	25375569	25375726	25375569	25375712	25375803	25376050	746	1485,1091	1149,936	1336,773	297,181	163	149	1.4572787421200001e-12	1.7162259647582458e-10	0.542,0.516	0.804,0.796	-0.271
750	AT1G03310		chr1	+	813412	813604	813412	813581	813928	816812	750	32,25	25,26	34,35	0,0	172	149	1.28785870857e-14	2.8167309754581e-12	0.526,0.454	1.0,1.0	-0.51
760	AT1G15490		chr1	-	5323152	5323895	5323157	5323895	5322652	5322960	760	30,17	25,25	31,5	2,0	154	149	6.36415036892e-07	2.9525800650959156e-05	0.537,0.397	0.937,1.0	-0.502
780	AT2G23985		chr2	+	10204801	10205710	10204801	10205693	10206103	10206522	780	92,88	47,41	82,29	7,0	166	149	1.22159464865e-05	0.0004453003350197	0.637,0.658	0.913,1.0	-0.309
817	AT1G23230		chr1	+	8246060	8246303	8246060	8246298	8246562	8246780	817	2,7	56,56	7,7	10,7	154	149	0.00175236098009	0.039453892066438	0.033,0.108	0.404,0.492	-0.378
829	AT1G35516		chr1	+	13078415	13078929	13078415	13078915	13079304	13079773	829	170,149	115,107	247,159	53,41	163	149	0.000237163616895	0.0068508961786083	0.575,0.56	0.81,0.78	-0.228
848	AT3G19460		chr3	+	6748758	6748909	6748758	6748904	6748990	6749307	848	62,68	150,122	3,0	110,50	154	149	1.65837343857e-11	1.5041000601837647e-09	0.286,0.35	0.026,0.0	0.305
875	AT2G01420		chr2	-	182004	183764	182016	183764	181579	181847	875	318,271	193,198	279,141	45,11	161	149	2.72427080894e-10	1.813416786298757e-08	0.604,0.559	0.852,0.922	-0.305
890	AT3G57050		chr3	-	21114161	21114330	21114206	21114330	21113943	21114059	890	829,921	74,75	287,177	92,65	194	149	2.41292005926e-05	0.0008395865024379	0.896,0.904	0.706,0.677	0.209
893	AT1G54310		chr1	+	20274312	20274561	20274312	20274535	20274641	20274828	893	80,62	59,63	57,20	13,4	175	149	0.00101087593246	0.0241820476968165	0.536,0.456	0.789,0.81	-0.304
941	AT3G07300		chr3	-	2326718	2327012	2326724	2327012	2326090	2326220	941	92,74	200,175	83,42	49,28	155	149	6.53635829317e-06	0.0002633464354432	0.307,0.289	0.62,0.59	-0.307
951	AT1G01020		chr1	-	8570	9130	8593	9130	8235	8464	951	282,181	88,46	65,24	76,41	172	149	1.16652752014e-07	5.953178777781133e-06	0.735,0.773	0.426,0.336	0.373
952	AT4G11970		chr4	+	7182945	7183006	7182945	7183002	7183224	7183277	952	31,26	33,41	25,22	3,2	153	149	3.0180231958e-07	1.490514036377355e-05	0.478,0.382	0.89,0.915	-0.473
970	AT2G43490		chr2	-	18058044	18058198	18058056	18058198	18057838	18057937	970	120,86	35,25	12,17	40,17	161	149	0.000397716011554	0.0108732716730209	0.76,0.761	0.217,0.481	0.411
1025	AT1G11100		chr1	-	3708556	3708806	3708584	3708806	3707345	3708469	1025	3,10	4,15	0,1	10,2	177	149	0.0020085215585	0.0439292358009071	0.387,0.359	0.0,0.296	0.225
1069	AT2G39730		chr2	-	16571179	16571472	16571190	16571472	16570745	16571066	1069	20880,14657	22293,15166	22637,13933	8173,4846	160	149	3.6405878312e-11	2.933547352403789e-09	0.466,0.474	0.721,0.728	-0.254
1070	AT1G77890		chr1	+	29293206	29293278	29293206	29293272	29293400	29293478	1070	106,67	2,3	15,6	17,13	155	149	2.60499399829e-11	2.2156921174344387e-09	0.981,0.955	0.459,0.307	0.585
1087	AT1G13460		chr1	+	4615766	4616059	4615766	4615978	4616427	4617667	1087	112,69	181,156	5,1	108,59	230	149	5.69290026231e-09	3.112796536284504e-07	0.286,0.223	0.029,0.011	0.235
1093	AT1G18950		chr1	+	6550477	6550681	6550477	6550669	6550762	6552108	1093	61,52	77,73	69,51	8,4	161	149	2.7644553313199997e-14	5.2904763903136494e-12	0.423,0.397	0.889,0.922	-0.495
1103	AT2G17780		chr2	-	7727037	7727503	7727324	7727503	7726541	7726960	1103	57,48	9,6	31,18	0,0	436	149	0.00086768739033	0.0214262805579875	0.684,0.732	1.0,1.0	-0.292
1104	AT4G15090		chr4	+	8614059	8614344	8614059	8614273	8614692	8616929	1104	26,57	37,32	28,11	2,2	220	149	0.000427921495343	0.0114938212170198	0.322,0.547	0.905,0.788	-0.412
1124	AT1G16780		chr1	-	5744111	5744213	5744138	5744213	5743470	5743829	1124	50,46	2,0	18,16	12,5	176	149	0.000199852167123	0.0059994836836335	0.955,1.0	0.559,0.73	0.333
1145	AT1G06710		chr1	-	2056632	2057043	2056650	2057043	2056233	2056329	1145	9,15	1,3	3,1	7,2	167	149	0.000738152079357	0.0188351805582594	0.889,0.817	0.277,0.308	0.56
1221	AT4G17570		chr4	-	9785983	9786364	9785995	9786364	9785503	9785903	1221	58,53	96,115	63,31	6,6	161	149	4.66293670343e-15	1.1898260154918884e-12	0.359,0.299	0.907,0.827	-0.538
1223	AT1G23080		chr1	-	8182205	8183650	8182217	8183650	8181857	8182128	1223	222,193	458,415	292,177	77,28	161	149	0.0	0.0	0.31,0.301	0.778,0.854	-0.511
1236	AT3G03610		chr3	+	868783	869246	868783	869195	869445	869628	1236	2,0	3,3	6,2	0,0	200	149	6.36089142592e-06	0.0002632033722455	0.332,0.0	1.0,1.0	-0.834
1409	AT2G03140		chr2	+	949989	950231	949989	950208	950308	950717	1409	25,20	16,16	30,12	0,0	172	149	4.76496619939e-12	4.863442167510727e-10	0.575,0.52	1.0,1.0	-0.453
1410	AT2G16930		chr2	+	7341077	7341247	7341077	7341210	7341488	7341588	1410	40,41	577,586	105,54	180,98	186	149	1.6701307004e-11	1.5041000601837647e-09	0.053,0.053	0.318,0.306	-0.259
1451	AT2G22970		chr2	+	9778010	9778060	9778010	9778056	9778148	9778512	1451	1,1	2,5	2,1	0,0	153	149	4.45512315994e-06	0.0001894664877185	0.327,0.163	1.0,1.0	-0.755
1453	AT2G23140		chr2	-	9848939	9849379	9849103	9849379	9848501	9848769	1453	72,71	54,60	7,12	41,27	313	149	0.000593055401603	0.0156546175836929	0.388,0.36	0.075,0.175	0.249
1560	AT2G35550		chr2	+	14929242	14929477	14929242	14929401	14929889	14930898	1560	2,0	4,9	12,3	5,1	225	149	0.000168094023947	0.0051470390132571	0.249,0.0	0.614,0.665	-0.515
1587	AT2G38280		chr2	-	16033726	16033835	16033741	16033835	16033291	16033654	1587	145,152	251,218	143,75	84,28	164	149	7.7932940537e-05	0.0024857360825447	0.344,0.388	0.607,0.709	-0.292
1590	AT2G38710		chr2	-	16186904	16187273	16186915	16187273	16186660	16186823	1590	13,3	2,0	0,0	2,4	160	149	2.18158824339e-13	3.036374182390991e-11	0.858,1.0	0.0,0.0	0.929
1638	AT2G43500		chr2	+	18062530	18062599	18062530	18062595	18062693	18063659	1638	9,9	8,1	0,0	1,3	153	149	5.65199173463e-07	2.704124795537041e-05	0.523,0.898	0.0,0.0	0.711
1656	AT2G46270		chr2	+	19002054	19002230	19002054	19002161	19002321	19002399	1656	232,241	69,81	148,73	11,2	218	149	4.3075155852e-05	0.0014336535567263	0.697,0.67	0.902,0.961	-0.248
1682	AT1G78910		chr1	+	29665165	29665602	29665165	29665589	29665763	29665835	1682	22,25	19,17	16,8	0,0	162	149	2.51465515078e-13	3.208280863203483e-11	0.516,0.575	1.0,1.0	-0.455
1692	AT2G46610		chr2	-	19137830	19138514	19138386	19138514	19137568	19137681	1692	247,186	35,23	136,95	4,1	705	149	0.000297472654844	0.008352878764609	0.599,0.631	0.878,0.953	-0.3
1774	AT3G14010		chr3	+	4638722	4638938	4638722	4638932	4639006	4639107	1774	538,459	221,171	24,14	503,245	155	149	0.0	0.0	0.701,0.721	0.044,0.052	0.663
1811	AT3G21175		chr3	+	7423241	7423334	7423241	7423328	7423407	7423541	1811	93,87	154,147	8,1	142,88	155	149	5.3068660577099995e-14	9.027568815948899e-12	0.367,0.363	0.051,0.011	0.334
1857	AT3G20070		chr3	-	7006705	7006941	7006733	7006941	7006577	7006635	1857	43,30	18,11	7,4	31,18	177	149	2.31737956602e-08	1.2234165915781448e-06	0.668,0.697	0.16,0.158	0.523
ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
34	AT5G63700		chr5	-	25494356	25494637	25494356	25494407	25494577	25494637	34	6,12	43,22	43,67	20,5	319	149	1.40125950373e-05	0.0016210391837863	0.061,0.203	0.501,0.862	-0.549
204	AT5G44990		chr5	+	18164230	18164813	18164230	18164359	18164450	18164813	204	0,2	3,3	1,1	0,0	240	149	1.52111181329e-06	0.0002123472091352	0.0,0.293	1.0,1.0	-0.854
243	AT5G40530		chr5	+	16235698	16235927	16235698	16235813	16235882	16235927	243	23,26	86,55	69,28	50,21	218	149	0.000333756087586	0.0250881883683876	0.155,0.244	0.485,0.477	-0.281
439	AT5G14090		chr5	+	4547862	4549034	4547862	4548620	4548808	4549034	439	45,71	49,90	63,41	18,16	337	149	0.000556947339039	0.0371616870128238	0.289,0.259	0.607,0.531	-0.295
446	AT5G13590		chr5	-	4378629	4379356	4378629	4378725	4379055	4379356	446	41,50	11,8	31,21	0,1	479	149	0.000191709318566	0.0161498574226461	0.537,0.66	1.0,0.867	-0.335
525	AT5G07370		chr5	+	2330387	2332336	2330387	2330844	2331226	2332336	525	228,147	31,22	151,117	5,1	531	149	0.000326954981608	0.0249609693771357	0.674,0.652	0.894,0.97	-0.269
635	AT4G38380		chr4	-	17974276	17974799	17974276	17974419	17974518	17974799	635	17,3	33,31	15,10	1,2	248	149	2.08489287279e-07	3.63813806301855e-05	0.236,0.055	0.9,0.75	-0.679
657	AT4G36000		chr4	-	17037872	17038955	17037872	17038539	17038640	17038955	657	6,4	5,2	2,3	0,0	250	149	0.00063934755194	0.0400493863946005	0.417,0.544	1.0,1.0	-0.519
674	AT5G37850		chr5	+	15065299	15065701	15065299	15065479	15065604	15065701	674	386,315	345,341	78,49	235,179	274	149	7.3832468872e-06	0.0009493301129173	0.378,0.334	0.153,0.13	0.214
1193	AT4G02430		chr4	+	1070656	1071674	1070656	1070886	1071284	1071674	1193	394,358	70,38	183,121	78,58	547	149	0.000198922228936	0.0164734578064626	0.605,0.72	0.39,0.362	0.286
1299	AT3G58900		chr3	+	21772837	21774195	21772837	21773965	21774054	21774195	1299	59,39	48,26	9,2	28,12	238	149	0.000748940362795	0.0451768223779798	0.435,0.484	0.168,0.094	0.329
1321	AT4G08980		chr4	+	5758019	5759303	5758019	5758484	5758981	5759303	1321	264,185	286,199	530,326	112,71	646	149	1.11022302463e-15	6.027277442602422e-13	0.176,0.177	0.522,0.514	-0.342
1344	AT3G55850		chr3	-	20724648	20725024	20724648	20724721	20724922	20725024	1344	307,148	127,68	368,157	36,22	350	149	7.42512322183e-07	0.0001099368244298	0.507,0.481	0.813,0.752	-0.288
1363	AT3G54510		chr3	+	20180171	20180840	20180171	20180631	20180676	20180840	1363	1,0	2,1	2,1	0,0	194	149	0.000103291613304	0.0091760513200608	0.277,0.0	1.0,1.0	-0.861
1369	AT3G54500		chr3	-	20178713	20179027	20178713	20178804	20178940	20179027	1369	161,112	133,72	577,450	91,65	285	149	3.56936702417e-13	1.3415328676995858e-10	0.388,0.449	0.768,0.784	-0.358
1421	AT3G51360		chr3	-	19064538	19064948	19064538	19064773	19064851	19064948	1421	12,6	6,8	0,0	3,3	227	149	6.21711281696e-05	0.0057314741931446	0.568,0.33	0.0,0.0	0.449
1454	AT3G49500		chr3	-	18350490	18353673	18350490	18353210	18353443	18353673	1454	25,18	9,24	13,10	0,1	382	149	4.02064334738e-05	0.0040926798740205	0.52,0.226	1.0,0.796	-0.525
1518	AT2G27340		chr2	+	11696936	11697554	11696936	11697163	11697448	11697554	1518	133,104	19,17	148,130	2,4	434	149	0.000702155114753	0.0434269606415589	0.706,0.677	0.962,0.918	-0.248
1873	AT2G22570		chr2	-	9589796	9590214	9589796	9589982	9590080	9590214	1873	95,51	261,159	103,52	50,33	247	149	7.40604799709e-10	1.8092975256890875e-07	0.18,0.162	0.554,0.487	-0.349
1885	AT2G23980		chr2	-	10202597	10203193	10202597	10202911	10202980	10203193	1885	39,53	274,280	136,62	120,109	218	149	0.000214443444937	0.017462844532703	0.089,0.115	0.436,0.28	-0.256
1886	AT2G23980		chr2	-	10203940	10204534	10203940	10204040	10204387	10204534	1886	159,203	86,87	161,131	28,17	496	149	0.00026279738412	0.0203813971239733	0.357,0.412	0.633,0.698	-0.281
1943	AT1G60140		chr1	-	22178085	22180474	22178085	22180151	22180329	22180474	1943	39,14	10,10	22,9	0,0	327	149	1.95186071217e-06	0.0002649108733239	0.64,0.389	1.0,1.0	-0.486
1983	AT1G56612		chr1	-	21214719	21215407	21214719	21214789	21215106	21215407	1983	392,294	58,62	532,338	7,2	466	149	9.925393840149999e-14	4.041289525247741e-11	0.684,0.603	0.96,0.982	-0.328
2013	AT2G04690		chr2	+	1645913	1646443	1645913	1646031	1646154	1646443	2013	315,302	408,438	309,222	165,99	272	149	9.49562467234e-06	0.0011598905537263	0.297,0.274	0.506,0.551	-0.243
2117	AT1G54440		chr1	+	20326797	20327518	20326797	20326956	20327359	20327518	2117	64,41	97,57	41,21	13,5	552	149	0.000535108774957	0.0363130760338875	0.151,0.163	0.46,0.531	-0.339
2147	AT1G79620		chr1	-	29959363	29960052	29959363	29959839	29959917	29960052	2147	9,7	44,37	17,5	8,2	227	149	3.93841892452e-05	0.0040926798740205	0.118,0.11	0.582,0.621	-0.487
2178	AT1G49980		chr1	+	18511848	18512512	18511848	18511962	18512089	18512512	2178	35,19	52,69	50,45	8,8	276	149	1.58727475608e-11	4.562014387180518e-09	0.267,0.129	0.771,0.752	-0.564
2212	AT1G44125		chr1	-	16783003	16783921	16783003	16783197	16783690	16783921	2212	67,98	8,12	106,51	2,0	642	149	0.000534881526605	0.0363130760338875	0.66,0.655	0.925,1.0	-0.305
2300	AT1G15490		chr1	-	5322652	5323895	5322652	5322960	5323157	5323895	2300	9,10	25,25	17,8	2,0	346	149	2.90867295361e-07	4.584443887528535e-05	0.134,0.147	0.785,1.0	-0.752
2380	AT5G63370		chr5	-	25383809	25387261	25383809	25385077	25385150	25387261	2380	733,655	266,262	703,375	74,54	222	149	1.42662064885e-05	0.0016210391837863	0.649,0.627	0.864,0.823	-0.205
2428	AT1G01700		chr1	-	260117	260582	260117	260417	260507	260582	2428	8,5	6,2	6,5	0,0	239	149	0.000718620575536	0.0438897516508612	0.454,0.609	1.0,1.0	-0.469
2500	AT1G80780		chr1	+	30357999	30359555	30357999	30358295	30358378	30359555	2500	685,621	670,736	921,633	161,127	232	149	0.0	0.0	0.396,0.351	0.786,0.762	-0.401
2529	AT2G33540		chr2	-	14207913	14209192	14207913	14208049	14208174	14209192	2529	148,118	64,66	248,146	18,5	274	149	1.7543744235100002e-12	5.714582288846573e-10	0.557,0.493	0.882,0.941	-0.386
2563	AT1G27720		chr1	-	9646645	9647215	9646645	9646833	9647148	9647215	2563	3,2	4,2	6,1	0,0	464	149	2.43448691195e-06	0.0003214838662645	0.194,0.243	1.0,1.0	-0.781
2693	AT3G01310		chr3	-	101296	101660	101296	101356	101531	101660	2693	103,82	912,775	135,82	243,135	324	149	0.000444681505273	0.0314886063009257	0.049,0.046	0.203,0.218	-0.163
2700	AT4G38090		chr4	-	17883678	17884228	17883678	17884052	17884122	17884228	2700	123,100	389,207	132,78	125,58	219	149	0.000146460826189	0.0127787070849902	0.177,0.247	0.418,0.478	-0.236
2781	AT1G27900		chr1	-	9716178	9716607	9716178	9716339	9716537	9716607	2781	32,11	98,117	68,50	43,29	347	149	1.13085563136e-09	2.511527552193164e-07	0.123,0.039	0.404,0.425	-0.333
2915	AT5G01950		chr5	-	364901	365835	364901	365507	365584	365835	2915	34,22	233,319	69,53	143,77	226	149	4.49516959838e-05	0.0043513223029528	0.088,0.043	0.241,0.312	-0.211
2995	AT1G09910		chr1	-	3223733	3224541	3223733	3223831	3224378	3224541	2995	76,35	199,148	76,36	25,23	696	149	0.000227033633824	0.0181850218830174	0.076,0.048	0.394,0.251	-0.261
3059	AT3G20480		chr3	-	7152988	7153464	7152988	7153112	7153196	7153464	3059	18,12	11,9	6,8	0,0	233	149	1.0752447821e-09	2.5017361930193333e-07	0.511,0.46	1.0,1.0	-0.514
3169	AT1G27770		chr1	-	9673280	9675363	9673280	9675232	9675308	9675363	3169	18,11	187,204	59,53	139,79	225	149	4.41904093025e-05	0.0043513223029528	0.06,0.034	0.219,0.308	-0.217
3192	AT4G31150		chr4	-	15144188	15144609	15144188	15144317	15144492	15144609	3192	45,37	124,122	86,67	71,57	324	149	0.00042900030463	0.0312850072898832	0.143,0.122	0.358,0.351	-0.222
3285	AT1G18660		chr1	+	6420974	6421501	6420974	6421303	6421397	6421501	3285	162,149	139,161	282,209	82,49	243	149	2.51091765158e-08	4.907337458247952e-06	0.417,0.362	0.678,0.723	-0.311
3321	AT2G01830		chr2	-	366886	368357	366886	367431	367954	368357	3321	26,25	6,11	25,18	0,1	672	149	4.54190416395e-05	0.0043513223029528	0.49,0.335	1.0,0.8	-0.488
3366	AT2G17780		chr2	-	7726541	7727503	7726541	7726960	7727324	7727503	3366	19,12	9,6	15,11	0,0	513	149	1.38831834917e-10	3.5701702389708525e-08	0.38,0.367	1.0,1.0	-0.627
3453	AT1G16560		chr1	+	5668572	5669039	5668572	5668739	5668918	5669039	3453	17,26	10,12	35,8	0,0	328	149	1.46257450595e-11	4.466336897544813e-09	0.436,0.496	1.0,1.0	-0.534
3591	AT5G41315		chr5	+	16529089	16529578	16529089	16529299	16529443	16529578	3591	0,0	3,7	4,8	0,0	293	149	1.06359365759e-12	3.7119418649891007e-10	0.0,0.0	1.0,1.0	-1.0
3670	AT1G74810		chr1	+	28107821	28108747	28107821	28107935	28108394	28108747	3670	19,9	5,2	7,19	0,0	608	149	0.000495769572584	0.0346047161663632	0.482,0.524	1.0,1.0	-0.497
