ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
14	"AT5G65690"	NA	chr5	+	26268827	26269249	26268827	26268997	26269080	26269249	14	1,12,1,4,9,5	56,71,50,38,51,64	6,7,5,5,9,1	46,38,25,67,64,18	232	149	1	1.0	0.011,0.098,0.013,0.063,0.102,0.048	0.077,0.106,0.114,0.046,0.083,0.034	-0.021
15	"AT5G65460"	NA	chr5	-	26161623	26162539	26161623	26162283	26162380	26162539	15	30,33,26,13,31,26	74,78,82,69,73,91	16,13,16,35,40,14	36,33,39,70,74,21	246	149	1	1.0	0.197,0.204,0.161,0.102,0.205,0.148	0.212,0.193,0.199,0.232,0.247,0.288	-0.059
16	"AT5G65460"	NA	chr5	-	26162380	26162778	26162380	26162539	26162637	26162778	16	17,4,16,11,13,12	58,102,97,66,69,82	4,6,4,13,10,5	57,53,51,74,97,24	247	149	1	1.0	0.15,0.023,0.09,0.091,0.102,0.081	0.041,0.064,0.045,0.096,0.059,0.112	0.02
17	"AT5G65440"	NA	chr5	+	26152121	26152463	26152121	26152251	26152374	26152463	17	135,244,193,173,250,202	41,29,48,40,41,39	134,100,132,205,194,60	27,33,25,59,39,13	272	149	1	1.0	0.643,0.822,0.688,0.703,0.77,0.739	0.731,0.624,0.743,0.656,0.732,0.717	0.027
18	"AT5G65440"	NA	chr5	+	26153689	26154169	26153689	26153795	26153897	26154169	18	0,1,1,0,0,0	64,92,105,74,96,107	0,0,1,8,1,0	66,57,55,87,92,40	251	149	1	1.0	0.0,0.006,0.006,0.0,0.0,0.0	0.0,0.0,0.011,0.052,0.006,0.0	-0.01
19	"AT5G65440"	NA	chr5	+	26156305	26156655	26156305	26156500	26156583	26156655	19	38,64,62,56,81,49	95,146,173,142,168,162	41,33,38,80,79,25	86,69,107,121,155,36	232	149	1	1.0	0.204,0.22,0.187,0.202,0.236,0.163	0.234,0.235,0.186,0.298,0.247,0.308	-0.049
20	"AT5G65180"	NA	chr5	+	26045326	26046134	26045326	26045700	26045886	26046134	20	13,3,8,4,8,15	54,85,86,65,91,79	11,2,3,10,32,8	87,61,56,84,105,35	298	149	1	1.0	0.107,0.017,0.044,0.03,0.042,0.087	0.059,0.016,0.026,0.056,0.132,0.103	-0.011
21	"AT5G65120"	NA	chr5	+	26014001	26014313	26014001	26014055	26014131	26014313	21	3,1,1,2,3,1	32,44,37,28,34,36	1,1,0,2,4,1	33,17,17,32,20,22	225	149	1	1.0	0.058,0.015,0.018,0.045,0.055,0.018	0.02,0.037,0.0,0.04,0.117,0.029	-0.006
22	"AT5G65060"	NA	chr5	+	25990613	25991412	25990613	25990655	25990963	25991412	22	11,29,26,16,16,37	180,321,257,185,249,230	18,8,9,25,28,14	195,144,162,171,263,83	298	149	1	1.0	0.03,0.043,0.048,0.041,0.031,0.074	0.044,0.027,0.027,0.068,0.051,0.078	-0.005
23	"AT5G64700"	NA	chr5	-	25865418	25865824	25865418	25865570	25865665	25865824	23	6,8,2,2,11,0	4,23,21,6,16,13	2,1,2,4,1,3	6,8,2,11,8,5	244	149	1	1.0	0.478,0.175,0.055,0.169,0.296,0.0	0.169,0.071,0.379,0.182,0.071,0.268	0.006
24	"AT5G64630"	NA	chr5	+	25835674	25836400	25835674	25835775	25835841	25836400	24	6,5,3,12,15,6	13,19,28,16,13,13	2,6,3,12,13,1	17,10,6,36,20,3	215	149	1	1.0	0.242,0.154,0.069,0.342,0.444,0.242	0.075,0.294,0.257,0.188,0.311,0.188	0.03
26	"AT5G64360"	NA	chr5	-	25736244	25736890	25736244	25736550	25736688	25736890	26	89,139,94,102,139,89	89,117,88,75,115,96	93,65,65,101,149,53	77,62,80,114,101,34	287	149	1	1.0	0.342,0.381,0.357,0.414,0.386,0.325	0.385,0.352,0.297,0.315,0.434,0.447	-0.004
27	"AT5G64330"	NA	chr5	+	25727802	25728563	25727802	25727872	25727954	25728563	27	6,4,12,5,0,9	356,587,551,428,560,552	8,11,6,12,21,5	476,368,416,605,624,199	231	149	1	1.0	0.011,0.004,0.014,0.007,0.0,0.01	0.011,0.019,0.009,0.013,0.021,0.016	-0.007
28	"AT5G64170"	NA	chr5	-	25672465	25673005	25672465	25672718	25672810	25673005	28	12,11,13,16,19,17	0,0,0,0,0,0	32,28,30,35,36,9	6,0,0,0,4,1	241	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.767,1.0,1.0,1.0,0.848,0.848	0.09
29	"AT5G64130"	NA	chr5	-	25664981	25665167	25664981	25665029	25665104	25665167	29	57,64,65,37,95,62	2366,4003,3250,2793,4305,3772	33,45,27,41,73,29	2934,1997,2335,3225,4173,1304	224	149	1	1.0	0.016,0.011,0.013,0.009,0.014,0.011	0.007,0.015,0.008,0.008,0.012,0.015	0.001
30	"AT5G64130"	NA	chr5	-	25665104	25665372	25665104	25665167	25665258	25665372	30	66,92,83,70,117,97	1977,3194,2643,2289,3642,3062	69,43,53,65,129,27	2282,1618,1880,2620,3271,1042	240	149	1	1.0	0.02,0.018,0.019,0.019,0.02,0.019	0.018,0.016,0.017,0.015,0.024,0.016	0.002
31	"AT5G63870"	NA	chr5	-	25561704	25562434	25561704	25561851	25561939	25562434	31	10,6,12,13,16,17	178,241,213,186,295,203	14,7,11,10,22,9	183,155,187,243,241,89	237	149	1	1.0	0.034,0.015,0.034,0.042,0.033,0.05	0.046,0.028,0.036,0.025,0.054,0.06	-0.007
32	"AT5G63760"	NA	chr5	-	25515877	25516918	25515877	25516074	25516184	25516918	32	88,178,126,88,196,130	0,6,4,0,2,3	125,88,125,167,188,98	5,2,2,9,0,5	259	149	1	1.0	1.0,0.945,0.948,1.0,0.983,0.961	0.935,0.962,0.973,0.914,1.0,0.919	0.022
33	"AT5G63760"	NA	chr5	-	25515877	25516918	25515877	25516074	25516219	25516918	33	140,247,184,119,276,176	0,1,1,0,0,0	172,142,183,249,261,132	0,0,1,0,0,1	294	149	1	1.0	1.0,0.992,0.989,1.0,1.0,1.0	1.0,1.0,0.989,1.0,1.0,0.985	0.001
34	"AT5G63700"	NA	chr5	-	25494356	25494637	25494356	25494407	25494577	25494637	34	8,6,11,11,13,12	31,41,41,24,51,27	59,45,64,104,80,56	13,18,20,20,33,7	298	149	0	0.0	0.114,0.068,0.118,0.186,0.113,0.182	0.694,0.556,0.615,0.722,0.548,0.8	-0.526
35	"AT5G63620"	NA	chr5	-	25466693	25467087	25466693	25466864	25466945	25467087	35	55,82,51,77,85,78	435,627,470,418,702,562	84,58,70,119,130,64	492,356,461,536,651,217	230	149	1	1.0	0.076,0.078,0.066,0.107,0.073,0.082	0.1,0.095,0.09,0.126,0.115,0.16	-0.034
36	"AT5G63440"	NA	chr5	+	25407649	25407935	25407649	25407738	25407866	25407935	36	14,19,18,8,17,17	95,89,100,66,74,75	5,10,6,12,6,0	65,39,62,88,95,27	277	149	1	1.0	0.073,0.103,0.088,0.061,0.11,0.109	0.04,0.121,0.049,0.068,0.033,0.0	0.039
37	"AT5G63220"	NA	chr5	-	25353033	25353420	25353033	25353267	25353339	25353420	37	7,11,7,6,9,5	74,120,96,81,145,114	2,1,2,6,2,2	102,45,96,117,103,39	221	149	1	1.0	0.06,0.058,0.047,0.048,0.04,0.029	0.013,0.015,0.014,0.033,0.013,0.033	0.027
39	"AT5G63130"	NA	chr5	+	25323438	25324739	25323438	25324275	25324364	25324739	39	0,0,1,0,0,0	0,0,0,0,0,0	0,0,0,0,0,1	2,0,2,0,0,0	238	149	1	1.0	NA,NA,1.0,NA,NA,NA	0.0,NA,0.0,NA,NA,1.0	0.667
40	"AT5G62880"	NA	chr5	+	25238562	25238812	25238562	25238628	25238699	25238812	40	23,26,34,22,38,54	214,364,323,227,359,334	24,15,20,38,30,11	260,227,229,297,336,123	220	149	1	1.0	0.068,0.046,0.067,0.062,0.067,0.099	0.059,0.043,0.056,0.08,0.057,0.057	0.01
41	"AT5G62480"	NA	chr5	-	25089239	25089626	25089239	25089295	25089373	25089626	41	173,257,153,140,233,247	13,20,28,8,34,29	168,92,179,155,267,61	17,12,34,16,28,11	227	149	1	1.0	0.897,0.894,0.782,0.92,0.818,0.848	0.866,0.834,0.776,0.864,0.862,0.784	0.029
43	"AT5G62170"	NA	chr5	-	24973955	24975191	24973955	24975005	24975102	24975191	43	8,16,13,11,10,9	7,15,22,11,13,10	9,10,14,9,22,3	10,11,7,19,26,6	246	149	1	1.0	0.409,0.392,0.264,0.377,0.318,0.353	0.353,0.355,0.548,0.223,0.339,0.232	0.01
44	"AT5G62170"	NA	chr5	-	24975102	24975632	24975102	24975191	24975264	24975632	44	11,19,10,9,8,13	6,17,22,9,8,18	13,12,12,12,11,2	14,26,7,14,21,4	222	149	1	1.0	0.552,0.429,0.234,0.402,0.402,0.326	0.384,0.237,0.535,0.365,0.26,0.251	0.052
45	"AT5G62165"	NA	chr5	+	24964645	24965256	24964645	24964959	24965037	24965256	45	2,9,6,4,3,2	3,7,6,2,7,3	0,0,0,0,2,0	1,0,0,0,1,1	227	149	1	1.0	0.304,0.458,0.396,0.568,0.22,0.304	0.0,NA,NA,NA,0.568,0.0	0.186
46	"AT5G62165"	NA	chr5	+	24964645	24965256	24964645	24964959	24965049	24965256	46	4,10,7,6,3,3	6,11,7,1,6,1	0,0,0,0,2,0	5,0,0,0,2,0	239	149	1	1.0	0.294,0.362,0.384,0.789,0.238,0.652	0.0,NA,NA,NA,0.384,NA	0.261
47	"AT5G62165"	NA	chr5	+	24967327	24967736	24967327	24967427	24967694	24967736	47	10,14,1,0,5,6	8,27,14,6,21,10	1,0,0,0,2,0	1,6,0,2,0,1	298	149	1	1.0	0.385,0.206,0.034,0.0,0.106,0.231	0.333,0.0,NA,0.0,1.0,0.0	-0.106
48	"AT5G62165"	NA	chr5	+	24967327	24967882	24967327	24967427	24967840	24967882	48	10,17,1,1,10,5	2,5,1,0,1,0	0,0,0,0,3,0	0,1,0,0,0,0	298	149	1	1.0	0.714,0.63,0.333,1.0,0.833,1.0	NA,0.0,NA,NA,1.0,NA	0.252
49	"AT5G62165"	NA	chr5	+	24967327	24967882	24967327	24967736	24967840	24967882	49	8,11,0,1,7,2	9,25,13,7,16,6	1,0,0,0,2,0	0,6,0,2,4,1	253	149	1	1.0	0.344,0.206,0.0,0.078,0.205,0.164	1.0,0.0,NA,0.0,0.227,0.0	-0.079
50	"AT5G62000"	NA	chr5	+	24910357	24911012	24910357	24910610	24910712	24911012	50	87,124,68,85,163,110	536,750,690,614,701,706	52,35,24,77,85,14	494,381,452,593,709,222	251	149	1	1.0	0.088,0.089,0.055,0.076,0.121,0.085	0.059,0.052,0.031,0.072,0.066,0.036	0.033
51	"AT5G61960"	NA	chr5	-	24883405	24883573	24883405	24883459	24883550	24883573	51	297,319,270,256,322,266	3,3,1,4,6,4	250,213,273,446,339,115	3,5,5,5,10,6	240	149	1	1.0	0.984,0.985,0.994,0.975,0.971,0.976	0.981,0.964,0.971,0.982,0.955,0.922	0.018
52	"AT5G61960"	NA	chr5	-	24883550	24883955	24883550	24883573	24883691	24883955	52	16,10,7,7,11,6	0,0,0,0,1,3	9,12,8,17,25,5	0,0,0,0,0,0	267	149	1	1.0	1.0,1.0,1.0,1.0,0.86,0.527	1.0,1.0,1.0,1.0,1.0,1.0	-0.102
53	"AT5G61960"	NA	chr5	-	24883550	24883955	24883550	24883573	24883907	24883955	53	10,11,9,9,14,3	12,14,7,22,7,13	4,10,7,15,25,3	11,5,12,25,24,9	298	149	1	1.0	0.294,0.282,0.391,0.17,0.5,0.103	0.154,0.5,0.226,0.231,0.342,0.143	0.024
54	"AT5G61960"	NA	chr5	-	24883691	24884174	24883691	24883955	24884059	24884174	54	2,10,1,11,8,1	2,0,0,9,2,1	1,5,6,7,10,5	0,3,0,9,8,1	253	149	0.305144087962	1.0	0.371,1.0,1.0,0.419,0.702,0.371	1.0,0.495,1.0,0.314,0.424,0.746	-0.019
56	"AT5G61910"	NA	chr5	-	24861062	24862336	24861062	24861815	24861911	24862336	56	133,179,184,142,172,156	3,1,1,0,0,0	113,89,160,192,182,92	0,0,0,2,0,0	245	149	1	1.0	0.964,0.991,0.991,1.0,1.0,1.0	1.0,1.0,1.0,0.983,1.0,1.0	-0.006
59	"AT5G61540"	NA	chr5	+	24745717	24746276	24745717	24745782	24745880	24746276	59	14,38,22,25,18,17	21,47,36,38,44,32	22,17,19,22,52,11	47,19,19,21,33,17	247	149	1	1.0	0.287,0.328,0.269,0.284,0.198,0.243	0.22,0.351,0.376,0.387,0.487,0.281	-0.082
60	"AT5G61500"	NA	chr5	-	24734384	24734706	24734384	24734512	24734640	24734706	60	59,85,81,58,110,71	388,544,437,407,560,500	80,70,57,87,103,44	393,265,349,439,473,166	277	149	1	1.0	0.076,0.078,0.091,0.071,0.096,0.071	0.099,0.124,0.081,0.096,0.105,0.125	-0.024
61	"AT5G61440"	NA	chr5	+	24708226	24709396	24708226	24708391	24708489	24709396	61	27,53,52,24,47,51	224,386,249,195,304,303	68,49,46,79,100,31	220,127,177,214,227,114	247	149	1	1.0	0.068,0.076,0.112,0.069,0.085,0.092	0.157,0.189,0.136,0.182,0.21,0.141	-0.085
62	"AT5G61310"	NA	chr5	-	24653260	24654918	24653260	24653752	24654795	24654918	62	17,27,29,14,26,9	26,49,39,23,56,42	10,12,17,23,20,7	36,51,37,37,49,16	298	149	1	1.0	0.246,0.216,0.271,0.233,0.188,0.097	0.122,0.105,0.187,0.237,0.169,0.179	0.042
64	"AT5G61270"	NA	chr5	-	24639872	24640765	24639872	24640293	24640437	24640765	64	32,51,23,25,42,31	34,53,36,37,92,53	22,13,17,36,27,24	46,45,47,17,86,18	293	149	1	1.0	0.324,0.329,0.245,0.256,0.188,0.229	0.196,0.128,0.155,0.519,0.138,0.404	0.005
65	"AT5G60940"	NA	chr5	+	24523577	24523849	24523577	24523687	24523779	24523849	65	11,20,21,26,22,16	50,98,92,76,111,94	48,47,68,110,106,43	57,37,41,42,64,17	241	149	4.10782519111e-15	1.0587919430086025e-12	0.12,0.112,0.124,0.175,0.109,0.095	0.342,0.44,0.506,0.618,0.506,0.61	-0.381
66	"AT5G60930"	NA	chr5	-	24515280	24516738	24515280	24515955	24516060	24516738	66	4,4,10,4,13,11	48,76,51,43,51,44	10,19,11,8,11,2	35,41,48,64,42,13	254	149	1	1.0	0.047,0.03,0.103,0.052,0.13,0.128	0.144,0.214,0.119,0.068,0.133,0.083	-0.045
67	"AT5G60590"	NA	chr5	+	24357702	24358248	24357702	24357878	24357944	24358248	67	14,13,12,7,11,2	7,13,23,17,17,17	3,1,5,3,9,2	5,7,0,10,13,3	215	149	1	1.0	0.581,0.409,0.266,0.222,0.31,0.075	0.294,0.09,1.0,0.172,0.324,0.316	-0.055
68	"AT5G60590"	NA	chr5	+	24357702	24358248	24357702	24357878	24357956	24358248	68	18,23,22,16,19,11	66,91,75,56,75,75	6,5,10,8,15,4	86,50,59,99,82,35	227	149	1	1.0	0.152,0.142,0.161,0.158,0.143,0.088	0.044,0.062,0.1,0.05,0.107,0.07	0.068
69	"AT5G60580"	NA	chr5	+	24353561	24354369	24353561	24354185	24354295	24354369	69	57,66,40,43,70,71	59,64,66,70,109,111	41,26,45,41,46,17	71,35,36,85,80,31	259	149	1	1.0	0.357,0.372,0.259,0.261,0.27,0.269	0.249,0.299,0.418,0.217,0.249,0.24	0.019
70	"AT5G60210"	NA	chr5	-	24245365	24245982	24245365	24245540	24245869	24245982	70	21,44,36,40,53,37	41,52,46,49,37,38	30,24,38,37,51,11	29,22,23,67,32,6	298	149	1	1.0	0.204,0.297,0.281,0.29,0.417,0.327	0.341,0.353,0.452,0.216,0.443,0.478	-0.078
71	"AT5G60210"	NA	chr5	-	24245869	24247591	24245869	24245982	24246250	24247591	71	8,1,3,5,5,7	2,1,0,1,0,0	2,2,3,16,4,0	1,0,0,0,0,0	298	149	1	1.0	0.667,0.333,1.0,0.714,1.0,1.0	0.5,1.0,1.0,1.0,1.0,NA	-0.114
73	"AT5G60130"	NA	chr5	-	24212955	24213386	24212955	24213026	24213102	24213386	73	0,2,0,0,0,0	0,2,0,0,0,0	0,0,0,0,0,0	0,0,0,4,0,2	225	149	1	1.0	NA,0.398,NA,NA,NA,NA	NA,NA,NA,0.0,NA,0.0	0.398
74	"AT5G60120"	NA	chr5	+	24209970	24210409	24209970	24210074	24210295	24210409	74	45,61,36,60,58,51	24,28,26,25,19,34	37,54,35,84,83,19	32,40,23,72,50,14	298	149	1	1.0	0.484,0.521,0.409,0.545,0.604,0.429	0.366,0.403,0.432,0.368,0.454,0.404	0.094
75	"AT5G60120"	NA	chr5	+	24209970	24210409	24209970	24210095	24210295	24210409	75	37,42,20,29,34,33	168,192,212,201,232,251	21,39,24,57,58,14	221,117,156,287,215,72	298	149	1	1.0	0.099,0.099,0.045,0.067,0.068,0.062	0.045,0.143,0.071,0.09,0.119,0.089	-0.019
76	"AT5G60120"	NA	chr5	+	24209970	24210409	24209970	24210161	24210295	24210409	76	34,42,22,23,39,38	2,2,0,0,0,0	24,40,22,61,56,13	0,0,0,0,0,0	283	149	1	1.0	0.9,0.917,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.03
77	"AT5G60120"	NA	chr5	+	24210761	24211743	24210761	24211094	24211461	24211743	77	15,9,16,11,19,11	127,156,184,128,156,171	17,8,8,25,16,7	140,104,136,239,176,73	298	149	1	1.0	0.056,0.028,0.042,0.041,0.057,0.031	0.057,0.037,0.029,0.05,0.043,0.046	-0.001
78	"AT5G66550"	NA	chr5	-	26559974	26560192	26559974	26560055	26560150	26560192	78	18,15,18,10,30,12	100,195,135,96,167,132	28,31,26,40,23,15	66,71,89,103,110,30	244	149	0.783954421695	1.0	0.099,0.045,0.075,0.06,0.099,0.053	0.206,0.21,0.151,0.192,0.113,0.234	-0.112
79	"AT5G60100"	NA	chr5	-	24198482	24198778	24198482	24198668	24198747	24198778	79	34,41,20,9,18,36	112,151,170,154,232,166	15,10,11,31,15,8	82,62,84,124,137,52	228	149	1	1.0	0.166,0.151,0.071,0.037,0.048,0.124	0.107,0.095,0.079,0.14,0.067,0.091	0.003
80	"AT5G60100"	NA	chr5	-	24199499	24199888	24199499	24199673	24199754	24199888	80	0,0,0,0,2,0	133,206,146,152,242,188	0,0,0,1,1,0	113,64,115,101,148,48	230	149	1	1.0	0.0,0.0,0.0,0.0,0.005,0.0	0.0,0.0,0.0,0.006,0.004,0.0	-0.001
81	"AT5G60100"	NA	chr5	-	24200234	24201415	24200234	24200655	24201128	24201415	81	29,40,35,20,49,39	44,56,39,36,58,53	18,17,22,25,14,8	32,38,30,48,53,16	298	149	1	1.0	0.248,0.263,0.31,0.217,0.297,0.269	0.22,0.183,0.268,0.207,0.117,0.2	0.068
82	"AT5G66180"	NA	chr5	+	26450357	26450585	26450357	26450425	26450523	26450585	82	27,75,57,42,46,62	176,244,194,190,272,225	46,33,60,67,107,30	199,144,175,204,257,82	247	149	1	1.0	0.085,0.156,0.151,0.118,0.093,0.143	0.122,0.121,0.171,0.165,0.201,0.181	-0.036
83	"AT5G59970"	NA	chr5	-	24145830	24146729	24145830	24146098	24146288	24146729	83	93,179,154,119,131,63	1,0,0,0,0,1	53,51,65,105,89,16	0,0,0,0,0,0	298	149	1	1.0	0.979,1.0,1.0,1.0,1.0,0.969	1.0,1.0,1.0,1.0,1.0,1.0	-0.009
84	"AT5G59960"	NA	chr5	-	24144352	24144720	24144352	24144549	24144635	24144720	84	43,73,64,26,68,62	241,334,316,253,425,347	75,38,61,124,135,47	243,149,220,287,345,133	235	149	1	1.0	0.102,0.122,0.114,0.061,0.092,0.102	0.164,0.139,0.15,0.215,0.199,0.183	-0.076
85	"AT5G59780"	NA	chr5	-	24082988	24083528	24082988	24083118	24083197	24083528	85	415,636,612,488,753,625	222,257,265,218,345,267	519,374,445,585,739,207	251,170,250,258,350,104	228	149	1	1.0	0.55,0.618,0.601,0.594,0.588,0.605	0.575,0.59,0.538,0.597,0.58,0.565	0.019
86	"AT5G59710"	NA	chr5	+	24057377	24058171	24057377	24057584	24058084	24058171	86	16,11,8,14,17,17	61,124,98,81,99,69	7,9,12,27,14,4	39,36,49,104,99,44	298	149	1	1.0	0.116,0.042,0.039,0.08,0.079,0.11	0.082,0.111,0.109,0.115,0.066,0.043	-0.01
89	"AT5G59220"	NA	chr5	-	23894403	23895265	23894403	23895027	23895159	23895265	89	6,0,0,1,0,2	9,7,20,4,8,11	0,0,0,0,2,0	5,1,6,5,13,2	281	149	1	1.0	0.261,0.0,0.0,0.117,0.0,0.088	0.0,0.0,0.0,0.0,0.075,0.0	0.065
90	"AT5G62100"	NA	chr5	+	24940760	24941259	24940760	24941017	24941112	24941259	90	11,11,11,11,6,7	45,73,46,39,84,54	16,14,11,16,38,12	84,87,62,85,122,34	244	149	1	1.0	0.13,0.084,0.127,0.147,0.042,0.073	0.104,0.089,0.098,0.103,0.16,0.177	-0.021
91	"AT5G62100"	NA	chr5	+	24940760	24941974	24940760	24941259	24941502	24941974	91	12,18,16,11,19,14	71,128,80,74,151,95	32,14,11,22,31,4	167,125,136,112,183,50	298	149	1	1.0	0.078,0.066,0.091,0.069,0.059,0.069	0.087,0.053,0.039,0.089,0.078,0.038	0.008
92	"AT5G58970"	NA	chr5	-	23808961	23809643	23808961	23809036	23809538	23809643	92	19,25,20,22,19,23	58,87,104,67,79,60	7,11,9,13,7,5	41,44,54,85,79,19	298	149	1	1.0	0.141,0.126,0.088,0.141,0.107,0.161	0.079,0.111,0.077,0.071,0.042,0.116	0.045
93	"AT5G58690"	NA	chr5	-	23711703	23712558	23711703	23711986	23712060	23712558	93	19,24,9,16,25,22	1,1,8,1,10,3	9,17,9,13,23,0	5,0,0,1,1,0	223	149	1	1.0	0.927,0.941,0.429,0.914,0.626,0.831	0.546,1.0,1.0,0.897,0.939,NA	-0.098
94	"AT5G58660"	NA	chr5	+	23703150	23704122	23703150	23703484	23703562	23704122	94	14,21,14,11,24,8	169,280,204,203,387,256	18,17,11,14,29,8	229,181,254,301,349,126	227	149	1	1.0	0.052,0.047,0.043,0.034,0.039,0.02	0.049,0.058,0.028,0.03,0.052,0.04	-0.004
95	"AT5G58610"	NA	chr5	-	23686885	23687350	23686885	23687012	23687142	23687350	95	0,0,0,1,0,0	3,2,4,3,0,2	0,0,1,0,0,1	5,3,8,7,11,0	279	149	1	1.0	0.0,0.0,0.0,0.151,NA,0.0	0.0,0.0,0.063,0.0,0.0,1.0	-0.147
96	"AT5G58610"	NA	chr5	-	23691093	23691394	23691093	23691185	23691313	23691394	96	1,0,2,1,1,1	0,0,0,0,0,0	1,5,0,6,1,4	0,2,0,0,1,1	277	149	1	1.0	1.0,NA,1.0,1.0,1.0,1.0	1.0,0.574,NA,1.0,0.35,0.683	0.279
