ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3768	"AT4G37440"	NA	chr4	+	17603111	17604086	17603111	17603594	17603663	17604086
3849	"AT1G66940"	NA	chr1	-	24973464	24973819	24973464	24973491	24973729	24973819
3864	"AT3G27300"	NA	chr3	-	10086114	10086488	10086114	10086310	10086411	10086488
3921	"AT1G05710"	NA	chr1	+	1714872	1716308	1714872	1716080	1716211	1716308
3931	"AT5G06265"	NA	chr5	+	1905778	1906766	1905778	1906172	1906563	1906766
3981	"AT5G09175"	NA	chr5	-	25617178	25618113	25617178	25617729	25617987	25618113
4170	"AT2G16940"	NA	chr2	-	7345694	7346177	7345694	7345776	7346107	7346177
4205	"AT1G65040"	NA	chr1	-	24162832	24163379	24162832	24162882	24163236	24163379
4281	"AT2G22260"	NA	chr2	+	9460917	9461386	9460917	9461149	9461312	9461386
4315	"AT1G33615"	NA	chr1	-	12193811	12194413	12193811	12193938	12194350	12194413
4386	"AT1G80260"	NA	chr1	+	30179355	30179988	30179355	30179427	30179856	30179988
4481	"AT2G30170"	NA	chr2	-	12880073	12880525	12880073	12880156	12880427	12880525
4654	"AT2G37160"	NA	chr2	+	15611441	15611720	15611441	15611552	15611627	15611720
4655	"AT2G37160"	NA	chr2	+	15611441	15611720	15611441	15611547	15611632	15611720
4778	"AT4G35300"	NA	chr4	-	16798992	16799635	16798992	16799101	16799455	16799635
4806	"AT2G44798"	NA	chr2	-	18467672	18468395	18467672	18467841	18468099	18468395
4823	"AT2G45380"	NA	chr2	-	18700320	18701671	18700320	18700487	18701536	18701671
4892	"AT5G65740"	NA	chr5	-	26302829	26303514	26302829	26303051	26303332	26303514
4965	"AT4G02120"	NA	chr4	+	943410	943787	943410	943496	943706	943787
5119	"AT3G08840"	NA	chr3	-	2681948	2682856	2681948	2682193	2682619	2682856
5126	"AT1G26440"	NA	chr1	-	9144994	9145696	9144994	9145195	9145412	9145696
5230	"AT3G13225"	NA	chr3	-	4261870	4262534	4261870	4262165	4262447	4262534
5234	"AT3G13580"	NA	chr3	+	4433152	4433988	4433152	4433175	4433518	4433988
5255	"AT3G14150"	NA	chr3	-	4692025	4692457	4692025	4692103	4692332	4692457
5408	"AT2G21590"	NA	chr2	+	9238364	9239098	9238364	9238761	9239032	9239098
5517	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993723	1993846	1994166
5518	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993744	1993846	1994166
5520	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993807	1993846	1994166
5521	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993723	1993876	1994166
5524	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993786	1993885	1994166
5525	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993744	1993909	1994166
5526	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993765	1993909	1994166
5528	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993807	1993909	1994166
