ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference		
2390	AT1G29357	NA	chr1	-	10273930	10275219	10273930	10275147	10275293	10275765	2390	1.02171139115149E+017	81,149,143,93,128,135	63,37,53,85,79,49	131,92,120,171,182,84	221	149	0.0000422399619819	0.00717234554452662	0.459,0.436,0.396,0.455,0.44,0.386	0.245,0.213,0.229,0.251,0.226,0.282	0.188		
2407	AT2G32700	NA	chr2	+	13870116	13870261	13870122	13870261	13869710	13869938	2407	2.20375284207328E+017	2.62353336242325E+017	113,83,127,143,146,61	3.08195294355386E+017	155	149	2.87333157323E-06	0.000773210499823323	0.447,0.505,0.448,0.451,0.492,0.423	0.261,0.29,0.293,0.279,0.267,0.277	0.183		
2468	AT2G37480	NA	chr2	+	15739249	15739848	15739252	15739848	15738603	15738899	2468	822,1160,1043,902,1279,1184	2.95468395287548E+017	1138,685,886,1232,1398,467	169,82,141,176,167,63	152	149	3.03576953209E-06	0.000773210499823323	0.732,0.708,0.721,0.755,0.696,0.744	0.868,0.891,0.86,0.873,0.891,0.879	-0.151		
2564	AT2G47640	NA	chr2	+	19537859	19537937	19537862	19537937	19537504	19537529	2564	1.58265248158171E+017	3.29438460341492E+017	3.05219255344405E+017	2.11168203241406E+017	152	149	2.38776776129E-11	3.04082224400282E-08	0.32,0.372,0.346,0.312,0.254,0.334	0.586,0.561,0.552,0.583,0.494,0.534	-0.229		
2605	AT5G61020	NA	chr5	-	24558956	24559247	24558956	24559241	24559362	24559436	2605	2.59445464343471E+017	1.43219207166242E+017	2.26174199391382E+017	2.28195305371357E+017	155	149	0.000115926840528	0.0159311749825985	0.635,0.661,0.683,0.665,0.652,0.635	0.488,0.462,0.385,0.503,0.507,0.509	0.179		
2698	AT5G20950	NA	chr5	-	7110561	7110819	7110561	7110797	7111195	7111453	2698	72,94,105,85,131,97	3.29530470471496E+017	159,123,123,261,237,72	3.37207272519349E+017	171	149	9.25163351428E-06	0.0018126085046824	0.16,0.134,0.163,0.136,0.187,0.152	0.291,0.341,0.283,0.305,0.372,0.343	-0.167		
66	AT5G46740	NA	chr5	-	18967802	18967923	18967822	18967923	18967606	18967717	66	16,32,29,33,32,22	1,1,1,1,6,0	7,7,6,10,5,8	4,4,2,12,7,1	169	149	0.000096716674834	0.00208480544185812	0.934,0.966,0.962,0.967,0.825,1.0	0.607,0.607,0.726,0.424,0.386,0.876	0.338		
69	AT5G44750	NA	chr5	+	18056513	18056585	18056513	18056573	18056667	18056754	69	12,18,16,16,28,9	9,23,18,12,17,12	3,4,0,9,13,7	26,21,19,33,44,11	161	149	0.0000278266946481	0.000663080842206699	0.552,0.42,0.451,0.552,0.604,0.41	0.096,0.15,0.0,0.202,0.215,0.371	0.326		
71	AT5G44290	NA	chr5	-	17843414	17843806	17843432	17843806	17842764	17843307	71	50,83,42,43,114,69	1.74267198190314E+017	16,10,7,18,17,10	2.17193191291306E+017	167	149	0.0000145259120482	0.00036036200985329	0.204,0.217,0.159,0.168,0.245,0.192	0.062,0.044,0.032,0.052,0.047,0.062	0.148		
100	AT5G27630	NA	chr5	+	9779718	9779904	9779718	9779844	9780007	9780154	100	8,14,18,15,8,10	2,10,6,7,6,3	29,17,18,35,17,12	0,2,3,1,0,1	209	149	1.63298131317E-06	5.09884337612219E-05	0.74,0.5,0.681,0.604,0.487,0.704	1.0,0.858,0.811,0.961,1.0,0.895	-0.301		
132	AT5G18820	NA	chr5	+	6271953	6272091	6271953	6272075	6272195	6272403	132	3,3,8,10,10,2	10,24,41,15,10,12	16,8,5,12,8,4	2,11,2,7,8,5	165	149	0.00258904824435	0.0430162052341087	0.213,0.101,0.15,0.376,0.475,0.131	0.878,0.396,0.693,0.608,0.475,0.419	-0.337		
160	AT5G11630	NA	chr5	+	3740758	3740942	3740758	3740877	3741503	3741827	160	81,143,123,64,124,83	27,42,27,24,34,38	42,23,26,44,49,14	73,45,63,79,97,13	214	149	0	0	0.676,0.703,0.76,0.65,0.717,0.603	0.286,0.262,0.223,0.279,0.26,0.429	0.395		
164	AT5G10940	NA	chr5	-	3452075	3452190	3452084	3452190	3451435	3451575	164	18,44,18,32,41,49	1.10145133141207E+017	4,2,5,7,7,1	1.90172191271286E+017	158	149	0.0000120792662414	0.000308106354410921	0.134,0.222,0.113,0.176,0.157,0.264	0.019,0.011,0.024,0.024,0.023,0.009	0.159		
175	AT5G37690	NA	chr5	-	14975877	14976229	14975901	14976229	14975446	14975574	175	1.63205141105215E+017	58,74,37,43,87,92	32,22,35,30,70,20	48,37,61,28,89,18	173	149	5.70017921753E-10	2.45786299117782E-08	0.708,0.705,0.766,0.678,0.68,0.701	0.365,0.339,0.331,0.48,0.404,0.489	0.305		
201	AT5G01660	NA	chr5	-	248875	249207	248979	249207	248324	248443	201	2,2,2,2,0,1	2,2,3,1,2,0	10,3,5,9,11,8	3,0,0,0,3,0	253	149	0.0000978511665146	0.00208480544185812	0.371,0.371,0.282,0.541,0.0,1.0	0.663,1.0,1.0,1.0,0.683,1.0	-0.464		
210	AT4G39390	NA	chr4	+	18315544	18315860	18315544	18315838	18316262	18316422	210	99,122,139,90,113,132	20,40,37,50,28,26	103,90,85,149,136,55	4,7,1,1,12,1	171	149	8.92312447265E-07	2.83504884560862E-05	0.812,0.727,0.766,0.611,0.779,0.816	0.957,0.918,0.987,0.992,0.908,0.98	-0.205		
217	AT4G38380	NA	chr4	-	17974504	17974799	17974518	17974799	17974276	17974419	217	4,20,12,11,16,4	37,34,40,27,35,32	28,12,13,14,25,18	4,0,5,10,4,2	163	149	2.78999046088E-13	1.74230093953575E-11	0.09,0.35,0.215,0.271,0.295,0.103	0.865,1.0,0.704,0.561,0.851,0.892	-0.592		
237	AT5G37850	NA	chr5	+	15065299	15065512	15065299	15065479	15065604	15065701	237	1.06221140122212E+017	2.17341274237354E+017	65,36,51,75,83,26	3.70221293467554E+017	182	149	1.552891149E-11	8.27142903187941E-10	0.286,0.347,0.295,0.296,0.329,0.301	0.126,0.118,0.125,0.116,0.109,0.101	0.193		
253	AT4G32900	NA	chr4	-	15879537	15879623	15879545	15879623	15879345	15879418	253	36,84,94,61,58,52	1.13242176113194E+017	102,75,81,111,143,49	80,70,104,123,122,32	157	149	2.74242415377E-06	8.01053248786689E-05	0.232,0.248,0.336,0.339,0.221,0.228	0.548,0.504,0.425,0.461,0.527,0.592	-0.242		
266	AT4G32330	NA	chr4	+	15608904	15609117	15608904	15609106	15609789	15610001	266	14,51,28,22,33,31	2.85445376361464E+017	63,43,68,85,115,48	2.86220236342331E+017	160	149	0.00231684563885	0.0392131537566107	0.044,0.096,0.065,0.054,0.062,0.057	0.17,0.154,0.212,0.188,0.244,0.278	-0.145		
390	AT4G09980	NA	chr4	-	6249104	6249224	6249115	6249224	6248510	6248662	390	9,9,3,9,10,6	9.01511261191071E+016	49,43,45,44,38,24	52,38,37,78,72,18	160	149	0	0	0.085,0.053,0.022,0.066,0.08,0.043	0.467,0.513,0.531,0.344,0.33,0.554	-0.398		
434	AT4G40050	NA	chr4	-	18561988	18562084	18561992	18562084	18561698	18561884	434	7.51221171101501E+016	1.17173179153205E+017	121,106,128,193,176,67	40,34,30,31,47,15	153	149	0	0	0.384,0.407,0.389,0.412,0.416,0.341	0.747,0.752,0.806,0.858,0.785,0.813	-0.402		
438	AT3G63480	NA	chr3	-	23442677	23442771	23442689	23442771	23442559	23442601	438	0,0,0,0,1,0	7,21,6,4,13,9	3,5,8,9,16,3	9,8,8,11,8,1	161	149	7.22916704277E-09	2.84609163357749E-07	0.0,0.0,0.0,0.0,0.066,0.0	0.236,0.366,0.481,0.431,0.649,0.735	-0.472		
439	AT3G63460	NA	chr3	-	23434943	23434986	23434949	23434986	23434703	23434825	439	3.38432385303358E+017	41,56,35,53,46,53	155,133,143,242,227,96	162,174,138,313,272,78	155	149	0	0	0.888,0.881,0.914,0.846,0.882,0.888	0.479,0.424,0.499,0.426,0.445,0.542	0.414		
440	AT3G63340	NA	chr3	-	23392347	23392402	23392378	23392402	23392165	23392246	440	1.48213205145225E+017	8,13,5,6,13,10	34,40,19,48,41,16	24,24,24,42,42,12	180	149	0	0	0.939,0.931,0.971,0.952,0.935,0.946	0.54,0.58,0.396,0.486,0.447,0.525	0.45		
483	AT3G54500	NA	chr3	-	20178157	20178491	20178160	20178491	20177934	20178064	483	2.04306246167286E+017	73,198,126,91,142,106	4.60418420510678E+017	5.8057056875897E+017	152	149	1.57540647194E-13	1.09733120026282E-11	0.733,0.602,0.657,0.643,0.664,0.674	0.437,0.418,0.42,0.397,0.407,0.403	0.249		
524	AT5G43990	NA	chr5	+	17697841	17698094	17697841	17698020	17698517	17698705	524	3,7,7,8,8,8	1,0,0,2,5,3	1,2,2,0,1,1	1,4,0,1,4,1	223	149	0.00135050012875	0.0247003181395932	0.667,1.0,1.0,0.728,0.517,0.641	0.401,0.25,1.0,0.0,0.143,0.401	0.393		
525	AT5G43990	NA	chr5	+	17699083	17699345	17699083	17699285	17699457	17700575	525	9,15,6,7,6,9	4,4,5,4,2,3	8,8,4,19,20,1	0,1,0,0,0,0	209	149	0.0000289169583912	0.000680111839564457	0.616,0.728,0.461,0.555,0.681,0.681	1.0,0.851,1.0,1.0,1.0,1.0	-0.355		
532	AT1G59890	NA	chr1	+	22046138	22046241	22046138	22046226	22046501	22046719	532	60,94,65,53,78,94	29,25,32,34,33,33	22,16,24,55,43,21	29,28,31,62,56,15	164	149	0.000162523782292	0.00337678903930901	0.653,0.774,0.649,0.586,0.682,0.721	0.408,0.342,0.413,0.446,0.411,0.56	0.247		
543	AT4G24230	NA	chr4	-	12567237	12567362	12567250	12567362	12566943	12567132	543	36,92,68,55,94,68	1.11221154141248E+017	44,15,28,27,50,10	3.08216228262378E+017	162	149	7.0408113062E-07	2.27694808491575E-05	0.23,0.277,0.289,0.264,0.258,0.294	0.116,0.06,0.101,0.087,0.108,0.062	0.18		
545	AT5G35330	NA	chr5	-	13525620	13525834	13525641	13525834	13524824	13525279	545	55,83,81,61,135,109	1.24183151102187E+017	28,20,39,36,54,15	2.14151167208317E+017	170	149	2.04329322351E-08	7.87320005909917E-07	0.28,0.284,0.32,0.344,0.388,0.399	0.103,0.104,0.17,0.132,0.13,0.113	0.211		
554	AT2G03810	NA	chr2	+	1161669	1161729	1161669	1161724	1162632	1162712	554	3,11,9,8,20,7	11,20,6,8,26,16	18,8,10,15,21,10	3,3,1,8,6,5	154	149	0.000164084724163	0.00337678903930901	0.209,0.347,0.592,0.492,0.427,0.297	0.853,0.721,0.906,0.645,0.772,0.659	-0.365		
564	AT2G02410	NA	chr2	+	632633	632904	632633	632874	633208	633280	564	19,25,39,16,39,27	67,98,71,69,98,62	42,15,26,52,47,20	43,17,29,34,53,32	179	149	0.00167425897925	0.0291546443405937	0.191,0.175,0.314,0.162,0.249,0.266	0.448,0.423,0.427,0.56,0.425,0.342	-0.211		
565	AT2G02080	NA	chr2	-	520976	521205	520980	521205	520263	520660	565	3,8,8,9,7,6	1.54210183175195E+017	57,52,68,102,96,32	60,50,60,88,96,34	153	149	0	0	0.019,0.036,0.041,0.048,0.034,0.028	0.481,0.503,0.525,0.53,0.493,0.478	-0.467		
592	AT1G79190	NA	chr1	+	29791575	29792228	29791575	29792210	29792308	29792467	592	2,9,8,6,6,5	33,51,42,34,35,38	30,23,22,25,42,10	4,6,9,9,11,5	167	149	0	0	0.051,0.136,0.145,0.136,0.133,0.105	0.87,0.774,0.686,0.713,0.773,0.641	-0.625		
596	AT1G78690	NA	chr1	+	29596982	29597235	29596982	29597190	29597315	29597446	596	15,33,15,12,29,22	16,14,30,15,23,26	27,36,22,35,48,8	6,11,4,8,10,5	194	149	0.00023268468429	0.004682132924991	0.419,0.644,0.277,0.381,0.492,0.394	0.776,0.715,0.809,0.771,0.787,0.551	-0.3		
597	AT1G78690	NA	chr1	+	29596982	29597235	29596982	29597210	29597315	29597446	597	4,15,11,6,7,8	35,46,52,46,45,36	19,27,14,24,29,5	12,21,8,24,28,6	174	149	1.10403575171E-09	4.64978778220188E-08	0.089,0.218,0.153,0.1,0.118,0.16	0.576,0.524,0.6,0.461,0.47,0.416	-0.368		
603	AT2G04790	NA	chr2	+	1679306	1679909	1679306	1679886	1680014	1680176	603	17,22,16,15,29,22	29,49,19,33,34,25	2,0,2,0,6,8	52,34,46,65,100,33	172	149	1.2667644711E-12	7.16909517863156E-11	0.337,0.28,0.422,0.283,0.425,0.433	0.032,0.0,0.036,0.0,0.049,0.174	0.315		
606	AT1G79270	NA	chr1	+	29815505	29816515	29815505	29816510	29816606	29816677	606	19,14,10,27,19,27	13,19,29,9,13,11	19,15,25,37,31,14	2,0,0,3,2,0	154	149	3.40170114299E-10	1.50255628535485E-08	0.586,0.416,0.25,0.744,0.586,0.704	0.902,1.0,1.0,0.923,0.937,1.0	-0.413		
620	AT1G72740	NA	chr1	-	27381146	27381248	27381164	27381248	27380621	27380901	620	62,106,87,53,107,91	1.49133133101162E+017	34,24,23,33,37,15	119,110,119,152,191,61	167	149	0.0000566501775171	0.00125113989613985	0.271,0.416,0.369,0.319,0.371,0.372	0.203,0.163,0.147,0.162,0.147,0.18	0.186		
633	AT1G70490	NA	chr1	-	26565301	26565849	26565317	26565849	26565004	26565161	633	2,4,1,0,5,3	5,5,4,6,5,9	4,2,7,6,6,1	1,0,0,0,1,0	165	149	7.28306304154E-14	5.27585086729158E-12	0.265,0.419,0.184,0.0,0.475,0.231	0.783,1.0,1.0,1.0,0.844,1.0	-0.675		
641	AT1G68820	NA	chr1	+	25866794	25866882	25866794	25866864	25866961	25867031	641	15,12,14,23,29,22	9.91971511291752E+016	38,27,34,47,68,13	99,57,86,98,141,40	167	149	0.0000886836567074	0.00193501328068797	0.119,0.052,0.076,0.137,0.129,0.107	0.255,0.297,0.261,0.3,0.301,0.225	-0.17		
642	AT1G68140	NA	chr1	-	25540793	25541741	25541435	25541741	25538944	25540430	642	21,44,39,39,57,51	3,10,2,6,5,8	23,21,45,48,36,17	0,0,1,0,1,0	791	149	1.2988254916E-10	6.03121273150667E-09	0.569,0.453,0.786,0.55,0.682,0.546	1.0,1.0,0.894,1.0,0.871,1.0	-0.363		
677	AT1G53200	NA	chr1	-	19842633	19842741	19842650	19842741	19842434	19842517	677	57,75,75,55,69,91	11,17,11,6,12,20	62,37,64,110,94,33	0,0,0,0,4,2	166	149	0.00240428545291	0.040316305140926	0.823,0.798,0.86,0.892,0.838,0.803	1.0,1.0,1.0,1.0,0.955,0.937	-0.146		
693	AT4G31570	NA	chr4	+	15297330	15297997	15297330	15297993	15298145	15303824	693	18,23,15,27,14,22	16,41,11,27,25,17	13,28,40,23,47,9	5,14,12,8,15,3	153	149	0.000978023752118	0.018259804279234	0.523,0.353,0.57,0.493,0.353,0.558	0.717,0.661,0.764,0.737,0.753,0.745	-0.255		
719	AT2G04690	NA	chr2	+	1645913	1646066	1645913	1646031	1646154	1646443	719	3.24517518407696E+017	2.22375310305552E+017	6.61365493660767E+017	225,157,154,238,242,91	184	149	0.000019414427311	0.000475128754867851	0.542,0.528,0.575,0.519,0.505,0.517	0.704,0.653,0.722,0.692,0.72,0.72	-0.171		
727	AT1G55500	NA	chr1	+	20722145	20722308	20722145	20722292	20722393	20722856	727	12,11,14,14,10,25	1.58248273166243E+017	26,25,42,88,58,17	123,91,115,274,262,43	165	149	0.00142248383222	0.0252560609818669	0.064,0.039,0.044,0.071,0.036,0.095	0.16,0.199,0.248,0.225,0.167,0.263	-0.152		
730	AT1G73390	NA	chr1	-	27594494	27594551	27594498	27594551	27593901	27594166	730	41,34,36,21,32,57	12,29,22,9,13,38	12,5,8,17,22,6	27,16,15,57,48,14	153	149	2.51378180494E-08	9.44004463571214E-07	0.769,0.533,0.614,0.694,0.706,0.594	0.302,0.233,0.342,0.225,0.309,0.294	0.367		
732	AT1G47550	NA	chr1	+	17462053	17462227	17462053	17462224	17462308	17462388	732	36,76,56,56,84,55	1.8335720520529E+017	7,9,18,19,13,4	2.93184310382366E+017	152	149	5.75312109741E-06	0.000157862156172871	0.162,0.173,0.211,0.211,0.221,0.157	0.023,0.046,0.054,0.046,0.034,0.023	0.151		
733	AT1G04985	NA	chr1	-	1417325	1418046	1417973	1418046	1416868	1416978	733	5.90763572557681E+017	61,112,58,58,94,88	5.13379467553614E+017	111,96,102,126,197,55	797	149	0.00146375466761	0.0257365019712787	0.644,0.56,0.648,0.642,0.575,0.573	0.464,0.425,0.461,0.451,0.368,0.45	0.17		
759	AT1G20060	NA	chr1	-	6952305	6952398	6952308	6952398	6952131	6952224	759	18,9,8,4,11,16	2,2,1,3,2,1	0,0,1,0,2,4	4,2,6,9,16,1	152	149	1.36578082177E-10	6.18357267056368E-09	0.898,0.815,0.887,0.567,0.844,0.94	0.0,0.0,0.14,0.0,0.109,0.797	0.651		
760	AT1G20060	NA	chr1	-	6952652	6952745	6952655	6952745	6952478	6952571	760	3,5,10,4,1,4	5,1,3,1,1,0	0,2,0,0,1,0	8,8,11,12,11,12	152	149	2.31391572569E-11	1.19728610834988E-09	0.37,0.831,0.766,0.797,0.495,1.0	0.0,0.197,0.0,0.0,0.082,0.0	0.663		
789	AT1G49980	NA	chr1	+	18511848	18511993	18511848	18511962	18512089	18512512	789	19,9,11,11,18,13	39,52,60,34,55,69	34,23,18,32,37,18	19,7,18,27,36,6	180	149	3.75314018752E-08	1.33273272148995E-06	0.287,0.125,0.132,0.211,0.213,0.135	0.597,0.731,0.453,0.495,0.46,0.713	-0.391		
790	AT1G49980	NA	chr1	+	18511848	18511998	18511848	18511962	18512089	18512512	790	7,11,3,5,12,4	39,52,60,34,55,69	20,9,13,25,20,9	19,7,18,27,36,6	185	149	1.59217340201E-07	5.54505005969252E-06	0.126,0.146,0.039,0.106,0.149,0.045	0.459,0.509,0.368,0.427,0.309,0.547	-0.335		
812	AT1G67700	NA	chr1	+	25375569	25375726	25375569	25375712	25375803	25376050	812	861,1443,1091,833,1302,1118	810,1155,972,758,1100,900	1871,1313,1577,2034,2244,763	3.73275335475555E+017	163	149	0	0	0.493,0.533,0.506,0.501,0.52,0.532	0.821,0.814,0.811,0.797,0.787,0.796	-0.29		
817	AT1G03310	NA	chr1	+	813412	813604	813412	813581	813928	816812	817	21,32,38,27,39,23	19,29,19,33,32,17	59,33,40,90,43,25	0,0,1,0,0,0	172	149	0	0	0.489,0.489,0.634,0.415,0.514,0.54	1.0,1.0,0.972,1.0,1.0,1.0	-0.482		
828	AT1G15490	NA	chr1	-	5323152	5323895	5323157	5323895	5322652	5322960	828	10,31,16,20,27,20	13,24,26,13,15,17	35,24,19,32,28,7	2,2,2,2,5,0	154	149	1.1363709973E-10	5.56207534083865E-09	0.427,0.556,0.373,0.598,0.635,0.532	0.944,0.921,0.902,0.939,0.844,1.0	-0.405		
848	AT2G23985	NA	chr2	+	10204801	10205710	10204801	10205693	10206103	10206522	848	65,92,84,64,117,91	30,41,33,16,54,41	69,77,54,107,107,37	8,10,12,10,16,1	166	149	0.000290114788494	0.00564943959099606	0.66,0.668,0.696,0.782,0.66,0.666	0.886,0.874,0.802,0.906,0.857,0.971	-0.194		
880	AT1G17520	NA	chr1	-	6025504	6025606	6025522	6025606	6025092	6025378	880	1.30184132108207E+017	40,79,45,19,67,68	65,57,71,101,109,29	71,36,43,65,105,24	167	149	0.00136390492212	0.0247003181395932	0.744,0.675,0.724,0.835,0.734,0.716	0.45,0.586,0.596,0.581,0.481,0.519	0.203		
889	AT1G23230	NA	chr1	+	8246060	8246303	8246060	8246298	8246562	8246780	889	2,3,2,3,4,6	44,58,47,45,46,53	12,9,9,11,18,6	9,12,9,14,15,5	154	149	3.5527136788E-14	2.68081853012783E-12	0.042,0.048,0.04,0.061,0.078,0.099	0.563,0.421,0.492,0.432,0.537,0.537	-0.436		
903	AT5G15070	NA	chr5	+	4876827	4876984	4876827	4876966	4877138	4877198	903	0,3,3,1,4,2	9,19,2,7,8,9	8,6,11,16,18,4	3,11,3,4,8,1	167	149	0.000010108248053	0.000265304887304101	0.0,0.123,0.572,0.113,0.308,0.165	0.704,0.327,0.766,0.781,0.667,0.781	-0.457		
905	AT1G35516	NA	chr1	+	13078415	13078929	13078415	13078915	13079304	13079773	905	1.30176150176204E+017	66,118,91,106,124,107	2.82231260380404E+017	68,45,73,74,133,38	163	149	0.0000141478146212	0.000355856837208239	0.643,0.577,0.601,0.603,0.601,0.582	0.791,0.824,0.765,0.824,0.735,0.77	-0.184		
920	AT2G36792	NA	chr2	+	15420064	15421504	15420064	15421484	15421583	15422088	920	7,12,11,6,3,14	2,10,3,4,1,6	1,9,1,2,7,1	16,7,15,10,17,0	169	149	0.00138284547105	0.0247953777036787	0.755,0.514,0.764,0.569,0.726,0.673	0.052,0.531,0.056,0.15,0.266,1.0	0.324		
925	AT3G19460	NA	chr3	+	6748758	6748909	6748758	6748904	6748990	6749307	925	43,70,50,54,68,64	56,150,86,101,126,113	5,3,6,6,9,3	100,106,95,143,161,51	154	149	0	0	0.426,0.311,0.36,0.341,0.343,0.354	0.046,0.027,0.058,0.039,0.051,0.054	0.31		
936	AT3G01310	NA	chr3	-	101513	101660	101531	101660	101296	101356	936	1.43312220203275E+017	5.78900689659881E+017	265,196,286,395,440,90	2.48255264345436E+017	167	149	1.70308211977E-13	1.14232656255684E-11	0.181,0.236,0.222,0.216,0.218,0.194	0.488,0.407,0.491,0.505,0.474,0.366	-0.244		
940	AT2G05590	NA	chr2	+	2068558	2068651	2068558	2068646	2068737	2068822	940	14,14,15,13,23,21	1.43185158109164E+017	35,47,25,42,47,17	81,48,65,110,124,43	154	149	0.0000339762603644	0.000788497144717713	0.087,0.068,0.084,0.103,0.119,0.115	0.295,0.486,0.271,0.27,0.268,0.277	-0.215		
