ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference		
148	AT5G11630	NA	chr5	+	3740758	3740942	3740758	3740877	3741503	3741827	148	41,78,65,33,66,36	14,19,11,15,13,21	22,13,13,23,26,5	33,21,40,40,42,5	214	149	2.68748023835E-10	1.86779876565325E-08	0.671,0.741,0.804,0.605,0.779,0.544	0.317,0.301,0.185,0.286,0.301,0.41	0.391		
152	AT5G10940	NA	chr5	-	3452075	3452190	3452084	3452190	3451435	3451575	152	13,23,7,19,24,34	56,72,68,77,103,47	2,2,3,4,3,1	93,102,93,126,133,62	158	149	0.000131655553209	0.00354195907665503	0.18,0.232,0.088,0.189,0.18,0.406	0.02,0.018,0.03,0.029,0.021,0.015	0.19		
163	AT5G37690	NA	chr5	-	14975877	14976229	14975901	14976229	14975446	14975574	163	75,102,66,57,103,138	28,39,18,20,42,49	18,9,17,12,39,12	22,21,29,19,43,4	173	149	0.000722481490625	0.0177220459759191	0.698,0.693,0.759,0.711,0.679,0.708	0.413,0.27,0.335,0.352,0.439,0.721	0.286		
198	AT4G39390	NA	chr4	+	18315544	18315860	18315544	18315838	18316262	18316422	198	54,54,75,46,60,63	10,22,17,23,17,10	54,38,40,77,72,25	3,1,0,1,7,0	171	149	0.000020179287411	0.000623315766695333	0.825,0.681,0.794,0.635,0.755,0.846	0.94,0.971,1.0,0.985,0.9,1.0	-0.21		
205	AT4G38380	NA	chr4	-	17974504	17974799	17974518	17974799	17974276	17974419	205	3,7,7,6,9,1	24,11,19,14,21,15	17,5,10,5,9,11	3,0,2,4,2,0	163	149	1.23333010471E-10	8.94432441154904E-09	0.103,0.368,0.252,0.281,0.281,0.057	0.838,1.0,0.82,0.533,0.804,1.0	-0.609		
224	AT5G37850	NA	chr5	+	15065299	15065512	15065299	15065479	15065604	15065701	224	51,110,72,54,91,99	9.81761231351672E+016	32,10,24,31,44,16	180,100,137,237,252,98	182	149	3.54423073112E-08	1.90702479338973E-06	0.299,0.338,0.324,0.247,0.308,0.323	0.127,0.076,0.125,0.097,0.125,0.118	0.195		
370	AT4G09980	NA	chr4	-	6249104	6249224	6249115	6249224	6248510	6248662	370	4,9,0,4,6,5	51,65,65,62,50,69	26,21,22,24,22,10	26,20,23,43,31,6	160	149	4.08562073062E-14	4.25925961167135E-12	0.068,0.114,0.0,0.057,0.101,0.063	0.482,0.494,0.471,0.342,0.398,0.608	-0.399		
412	AT4G40050	NA	chr4	-	18561988	18562084	18561992	18562084	18561698	18561884	412	37,54,45,63,77,54	53,91,97,82,100,111	64,53,68,98,88,31	19,17,13,15,25,10	153	149	0	0	0.405,0.366,0.311,0.428,0.429,0.321	0.766,0.752,0.836,0.864,0.774,0.751	-0.414		
416	AT3G63480	NA	chr3	-	23442677	23442771	23442689	23442771	23442559	23442601	416	0,0,0,0,1,0	5,8,1,1,5,6	2,3,6,1,10,0	4,1,4,4,6,1	161	149	0.0015445218211	0.0352912657204767	0.0,0.0,0.0,0.0,0.156,0.0	0.316,0.735,0.581,0.188,0.607,0.0	-0.378		
417	AT3G63460	NA	chr3	-	23434943	23434986	23434949	23434986	23434703	23434825	417	1.48234183156163E+017	17,30,20,30,22,24	67,67,59,120,104,45	83,79,70,150,133,35	155	149	0	0	0.893,0.882,0.898,0.833,0.877,0.895	0.437,0.449,0.448,0.435,0.429,0.553	0.421		
418	AT3G63340	NA	chr3	-	23392347	23392402	23392378	23392402	23392165	23392246	418	81,104,100,70,112,97	3,2,3,1,1,5	20,17,6,23,20,11	11,8,11,19,22,2	180	149	1.22336141217E-10	8.94432441154904E-09	0.957,0.977,0.965,0.983,0.989,0.941	0.601,0.638,0.311,0.501,0.429,0.82	0.419		
461	AT3G54500	NA	chr3	-	20178157	20178491	20178160	20178491	20177934	20178064	461	103,156,132,87,133,106	42,90,71,49,84,64	2.32197200225346E+017	3.00301289400512E+017	152	149	3.65139030123E-10	2.43620760898066E-08	0.706,0.63,0.646,0.635,0.608,0.619	0.431,0.391,0.404,0.355,0.398,0.43	0.239		
519	AT5G35330	NA	chr5	-	13525620	13525834	13525641	13525834	13524824	13525279	519	32,36,36,36,57,45	54,95,71,51,89,61	14,9,23,12,26,7	111,67,78,126,165,46	170	149	2.82401352569E-06	0.000100222437464913	0.342,0.249,0.308,0.382,0.36,0.393	0.1,0.105,0.205,0.077,0.121,0.118	0.218		
539	AT2G02080	NA	chr2	-	520976	521205	520980	521205	520263	520660	539	2,4,2,5,3,4	84,105,87,79,108,97	30,23,32,54,46,19	32,28,27,46,38,17	153	149	0	0	0.023,0.036,0.022,0.058,0.026,0.039	0.477,0.444,0.536,0.533,0.541,0.521	-0.475		
565	AT1G79190	NA	chr1	+	29791575	29792228	29791575	29792210	29792308	29792467	565	1,9,3,4,4,3	19,27,18,19,23,15	19,10,17,14,16,3	0,4,7,5,2,1	167	149	3.33066907388E-16	3.96825429659417E-14	0.045,0.229,0.129,0.158,0.134,0.151	1.0,0.69,0.684,0.714,0.877,0.728	-0.641		
569	AT1G78690	NA	chr1	+	29596982	29597235	29596982	29597190	29597315	29597446	569	9,16,10,6,12,11	7,6,12,10,13,14	10,25,10,20,26,3	5,3,2,4,6,2	194	149	0.00179376385402	0.0404324068716941	0.497,0.672,0.39,0.315,0.415,0.376	0.606,0.865,0.793,0.793,0.769,0.535	-0.283		
570	AT1G78690	NA	chr1	+	29596982	29597235	29596982	29597210	29597315	29597446	570	1,7,8,2,2,4	19,22,22,26,22,17	8,19,6,13,16,2	2,14,4,13,10,1	174	149	1.38240883296E-07	5.91245623942892E-06	0.043,0.214,0.237,0.062,0.072,0.168	0.774,0.537,0.562,0.461,0.578,0.631	-0.458		
575	AT2G04790	NA	chr2	+	1679306	1679909	1679306	1679886	1680014	1680176	575	11,13,9,5,13,12	16,29,11,17,13,19	2,0,0,0,3,5	39,20,22,35,52,14	172	149	6.6214136174E-08	3.15557654680663E-06	0.373,0.28,0.415,0.203,0.464,0.354	0.043,0.0,0.0,0.0,0.048,0.236	0.294		
578	AT1G79270	NA	chr1	+	29815505	29816515	29815505	29816510	29816606	29816677	578	12,7,7,16,7,14	6,15,10,4,7,5	8,9,8,20,20,8	0,0,0,3,2,0	154	149	3.01006236603E-08	1.67359467551268E-06	0.659,0.311,0.404,0.795,0.492,0.73	1.0,1.0,1.0,0.866,0.906,1.0	-0.397		
612	AT1G68140	NA	chr1	-	25540793	25541741	25541435	25541741	25538944	25540430	612	11,23,20,21,31,29	2,6,2,5,1,7	4,10,22,20,19,10	0,0,1,0,0,0	791	149	1.4224564493E-07	5.931643393581E-06	0.509,0.419,0.653,0.442,0.854,0.438	1.0,1.0,0.806,1.0,1.0,1.0	-0.415		
687	AT2G04690	NA	chr2	+	1645913	1646066	1645913	1646031	1646154	1646443	687	1.5526025120134E+017	1.07184172131264E+017	3.11172259328363E+017	104,82,75,109,113,33	184	149	0.00014165743219	0.00369194682645187	0.54,0.534,0.542,0.554,0.511,0.513	0.708,0.629,0.737,0.709,0.722,0.779	-0.182		
698	AT1G73390	NA	chr1	-	27594494	27594551	27594498	27594551	27593901	27594166	698	25,16,22,11,18,30	4,13,5,3,5,15	6,2,1,8,14,5	16,12,7,30,24,12	153	149	3.42809403087E-09	1.97174511844523E-07	0.859,0.545,0.811,0.781,0.778,0.661	0.268,0.14,0.122,0.206,0.362,0.289	0.508		
700	AT1G47550	NA	chr1	+	17462053	17462227	17462053	17462224	17462308	17462388	700	20,38,24,28,44,28	81,190,97,101,127,135	4,2,12,11,7,1	146,86,135,203,176,88	152	149	0.000176522410889	0.00452983663635157	0.195,0.164,0.195,0.214,0.254,0.169	0.026,0.022,0.08,0.05,0.038,0.011	0.161		
754	AT1G49980	NA	chr1	+	18511848	18511993	18511848	18511962	18512089	18512512	754	6,3,5,4,9,9	18,29,29,14,28,36	20,12,12,15,17,9	6,3,8,14,20,3	180	149	2.40285996655E-07	9.77553762001317E-06	0.216,0.079,0.125,0.191,0.21,0.171	0.734,0.768,0.554,0.47,0.413,0.713	-0.443		
755	AT1G49980	NA	chr1	+	18511848	18511998	18511848	18511962	18512089	18512512	755	4,5,2,3,6,4	18,29,29,14,28,36	14,3,10,14,9,7	6,3,8,14,20,3	185	149	0.0000130161717683	0.000409641028481592	0.152,0.122,0.053,0.147,0.147,0.082	0.653,0.446,0.502,0.446,0.266,0.653	-0.377		
777	AT1G67700	NA	chr1	+	25375569	25375726	25375569	25375712	25375803	25376050	777	4.53718575403654E+017	3.98564468396534E+017	957,628,782,1021,1145,377	185,147,179,230,260,99	163	149	0	0	0.51,0.538,0.529,0.482,0.528,0.526	0.825,0.796,0.8,0.802,0.801,0.777	-0.281		
781	AT1G03310	NA	chr1	+	813412	813604	813412	813581	813928	816812	781	11,18,18,11,26,14	4,13,9,12,23,5	27,15,29,44,22,13	0,0,1,0,0,0	172	149	4.4408920985E-15	4.938272013532E-13	0.704,0.545,0.634,0.443,0.495,0.708	1.0,1.0,0.962,1.0,1.0,1.0	-0.405		
792	AT1G15490	NA	chr1	-	5323152	5323895	5323157	5323895	5322652	5322960	792	3,21,9,12,7,12	6,8,7,5,6,10	18,10,9,16,12,2	0,0,0,2,4,0	154	149	8.98249826076E-07	3.40518343157902E-05	0.326,0.717,0.554,0.699,0.53,0.537	1.0,1.0,1.0,0.886,0.744,1.0	-0.378		
851	AT1G23230	NA	chr1	+	8246060	8246303	8246060	8246298	8246562	8246780	851	2,2,1,1,2,3	21,27,23,24,21,19	6,4,5,7,8,2	3,6,6,6,4,0	154	149	7.61892048451E-07	2.95543241120062E-05	0.084,0.067,0.04,0.039,0.084,0.133	0.659,0.392,0.446,0.53,0.659,1.0	-0.54		
864	AT5G15070	NA	chr5	+	4876827	4876984	4876827	4876966	4877138	4877198	864	0,1,3,0,4,2	6,9,2,5,4,5	5,4,11,6,11,1	1,3,1,1,3,1	167	149	2.06680667936E-06	7.66096342482773E-05	0.0,0.09,0.572,0.0,0.472,0.263	0.817,0.543,0.908,0.843,0.766,0.472	-0.492		
866	AT1G35516	NA	chr1	+	13078415	13078929	13078415	13078915	13079304	13079773	866	65,84,72,78,97,84	34,60,38,49,73,59	125,120,139,187,200,57	31,29,33,35,62,16	163	149	0.0000565928796857	0.00159994785280928	0.636,0.561,0.634,0.593,0.548,0.565	0.787,0.791,0.794,0.83,0.747,0.765	-0.196		
879	AT2G36792	NA	chr2	+	15420064	15421504	15420064	15421484	15421583	15422088	879	3,6,3,2,1,9	1,3,1,2,0,1	0,8,1,2,4,1	11,4,10,3,10,0	169	149	0.000742981370516	0.0179607670437781	0.726,0.638,0.726,0.469,1.0,0.888	0.0,0.638,0.081,0.37,0.261,1.0	0.349		
883	AT3G19460	NA	chr3	+	6748758	6748909	6748758	6748904	6748990	6749307	883	20,30,31,28,37,33	27,77,44,48,62,47	1,1,4,3,5,2	52,53,41,86,77,29	154	149	0	0	0.417,0.274,0.405,0.361,0.366,0.405	0.018,0.018,0.086,0.033,0.059,0.063	0.325		
894	AT3G01310	NA	chr3	-	101513	101660	101531	101660	101296	101356	894	8.11651161021421E+016	3.12430319344457E+017	141,106,138,195,224,40	130,137,124,145,213,74	167	149	9.4266334405E-08	4.24962826452811E-06	0.188,0.255,0.245,0.209,0.217,0.191	0.492,0.408,0.498,0.545,0.484,0.325	-0.241		
898	AT2G05590	NA	chr2	+	2068558	2068651	2068558	2068646	2068737	2068822	898	4,6,7,5,7,12	65,80,92,59,91,93	24,21,8,20,24,10	40,22,26,53,63,21	154	149	0.000012583179308	0.000403629674725846	0.056,0.068,0.069,0.076,0.069,0.111	0.367,0.48,0.229,0.267,0.269,0.315	-0.246		
911	AT2G01420	NA	chr2	-	182004	183764	182016	183764	181579	181847	911	83,147,109,81,129,134	75,121,113,84,100,85	181,146,135,153,204,59	28,24,12,22,19,4	161	149	0	0	0.506,0.529,0.472,0.472,0.544,0.593	0.857,0.849,0.912,0.866,0.909,0.932	-0.368		
914	AT2G27730	NA	chr2	-	11821606	11822025	11821651	11822025	11820768	11820884	914	4,8,8,2,15,2	17,18,12,6,11,20	4,13,11,6,16,3	5,1,5,3,7,0	194	149	0.000646355463738	0.0160913569181341	0.153,0.254,0.339,0.204,0.512,0.071	0.381,0.909,0.628,0.606,0.637,1.0	-0.438		
927	AT3G57050	NA	chr3	-	21114161	21114330	21114206	21114330	21113943	21114059	927	2.60377355325456E+017	20,35,30,38,42,40	212,140,177,332,321,84	60,44,71,104,92,37	194	149	4.86832802959E-08	2.44764355764074E-06	0.909,0.892,0.901,0.868,0.893,0.899	0.731,0.71,0.657,0.71,0.728,0.636	0.198		
931	AT1G54310	NA	chr1	+	20274312	20274561	20274312	20274535	20274641	20274828	931	23,32,35,21,28,30	27,29,14,23,22,43	21,21,28,27,31,7	2,9,3,6,15,2	175	149	0.00105615082418	0.0248121066863696	0.42,0.484,0.68,0.437,0.52,0.373	0.899,0.665,0.888,0.793,0.638,0.749	-0.286		
982	AT3G07300	NA	chr3	-	2326718	2327012	2326724	2327012	2326090	2326220	982	31,47,31,36,49,26	68,99,101,73,97,87	75,48,45,63,67,23	34,24,32,49,35,18	155	149	3.52721185592E-11	3.09652072403924E-09	0.305,0.313,0.228,0.322,0.327,0.223	0.68,0.658,0.575,0.553,0.648,0.551	-0.325		
993	AT1G01020	NA	chr1	-	8570	9130	8593	9130	8235	8464	993	75,123,108,66,108,93	27,50,30,17,23,29	44,31,44,47,59,13	67,29,46,65,58,17	172	149	6.06229511035E-11	5.0559541220319E-09	0.706,0.681,0.757,0.771,0.803,0.735	0.363,0.481,0.453,0.385,0.468,0.398	0.318		
994	AT4G11970	NA	chr4	+	7182945	7183006	7182945	7183002	7183224	7183277	994	15,15,16,18,17,12	11,11,10,11,4,23	14,14,16,6,21,15	0,2,0,5,0,1	153	149	5.80676187689E-06	0.000197666914503113	0.57,0.57,0.609,0.614,0.805,0.337	1.0,0.872,1.0,0.539,1.0,0.936	-0.307		
1012	AT2G43490	NA	chr2	-	18058044	18058198	18058056	18058198	18057838	18057937	1012	37,54,39,32,45,39	4,12,26,10,18,11	10,5,11,23,19,7	36,20,26,49,32,8	161	149	6.95468127532E-11	5.52400398439703E-09	0.895,0.806,0.581,0.748,0.698,0.766	0.205,0.188,0.281,0.303,0.355,0.447	0.452		
1112	AT2G39730	NA	chr2	-	16571179	16571472	16571190	16571472	16570745	16571066	1112	6165,10642,6995,5962,7407,7296	6555,11355,7236,6383,7789,7439	16648,11205,13547,16755,19154,6928	5823,4010,4741,6018,7446,2497	160	149	0	0	0.467,0.466,0.474,0.465,0.47,0.477	0.727,0.722,0.727,0.722,0.705,0.721	-0.251		
1113	AT1G77890	NA	chr1	+	29293206	29293278	29293206	29293272	29293400	29293478	1113	32,60,34,22,31,30	2,0,1,3,3,0	9,5,7,11,5,2	15,10,6,18,14,6	155	149	0	0	0.939,1.0,0.97,0.876,0.909,1.0	0.366,0.325,0.529,0.37,0.256,0.243	0.601		
1136	AT1G18950	NA	chr1	+	6550477	6550681	6550477	6550669	6550762	6552108	1136	13,22,16,19,29,23	26,43,29,30,51,41	47,40,42,56,62,27	2,4,3,0,5,1	161	149	0	0	0.316,0.321,0.338,0.37,0.345,0.342	0.956,0.902,0.928,1.0,0.92,0.962	-0.606		
1137	AT1G18950	NA	chr1	+	6550477	6550681	6550477	6550669	6550768	6551919	1137	3,3,0,1,1,2	9,23,21,15,19,15	3,6,4,7,10,0	5,6,0,0,7,2	161	149	0.000189581956902	0.00479125309261418	0.236,0.108,0.0,0.058,0.046,0.11	0.357,0.481,1.0,1.0,0.569,0.0	-0.475		
1148	AT4G15090	NA	chr4	+	8614059	8614344	8614059	8614273	8614692	8616929	1148	23,16,24,22,31,24	13,21,18,7,17,16	25,14,23,42,36,6	0,1,4,3,5,0	220	149	1.18939881055E-07	5.22083477894053E-06	0.545,0.34,0.475,0.68,0.553,0.504	1.0,0.905,0.796,0.905,0.83,1.0	-0.39		
1170	AT1G16780	NA	chr1	-	5744111	5744213	5744138	5744213	5743470	5743829	1170	13,26,26,19,21,21	0,0,0,1,1,0	8,9,7,15,23,6	8,6,5,8,6,2	176	149	3.70213953937E-08	1.92974023489661E-06	1.0,1.0,1.0,0.941,0.947,1.0	0.458,0.559,0.542,0.614,0.764,0.717	0.372		
1186	AT1G16560	NA	chr1	+	5668392	5668739	5668392	5668709	5668918	5669039	1186	7,11,12,9,8,10	1,0,0,1,3,2	1,4,3,2,4,4	4,1,4,6,9,0	179	149	0.0000215605778251	0.000653873523859396	0.854,1.0,1.0,0.882,0.689,0.806	0.172,0.769,0.384,0.217,0.27,1.0	0.403		
1191	AT1G06710	NA	chr1	-	2056632	2057043	2056650	2057043	2056233	2056329	1191	7,4,11,10,9,5	0,0,1,2,0,1	5,4,0,1,5,4	5,5,5,4,9,1	167	149	1.51298307216E-09	9.63499736784489E-08	1.0,1.0,0.908,0.817,1.0,0.817	0.472,0.416,0.0,0.182,0.331,0.781	0.56		
1272	AT4G17570	NA	chr4	-	9785983	9786364	9785995	9786364	9785503	9785903	1272	23,19,11,24,31,26	20,36,45,34,47,49	67,33,69,59,57,18	5,1,1,10,8,3	161	149	0	0	0.516,0.328,0.184,0.395,0.379,0.329	0.925,0.968,0.985,0.845,0.868,0.847	-0.551		
1275	AT1G23080	NA	chr1	-	8182205	8183650	8182217	8183650	8181857	8182128	1275	91,101,136,58,118,102	1.50211218198193E+017	232,162,217,263,240,77	50,35,40,39,53,16	161	149	0	0	0.36,0.307,0.366,0.213,0.361,0.294	0.811,0.811,0.834,0.862,0.807,0.817	-0.507		
1276	AT1G05230	NA	chr1	-	1513824	1513920	1513830	1513920	1513373	1513744	1276	48,54,41,26,63,25	5,14,7,8,4,6	27,26,16,26,50,7	42,25,18,27,31,10	155	149	1.75469572206E-09	1.04529730871289E-07	0.902,0.788,0.849,0.758,0.938,0.8	0.382,0.5,0.461,0.481,0.608,0.402	0.367		
1309	AT1G28520	NA	chr1	+	10029149	10029435	10029149	10029267	10029673	10029943	1309	11,12,10,9,21,12	40,51,59,48,60,76	33,27,28,58,45,15	34,22,36,47,66,24	317	149	0.0000783063824351	0.00217691743169578	0.114,0.1,0.074,0.081,0.141,0.069	0.313,0.366,0.268,0.367,0.243,0.227	-0.201		
1422	AT1G80270	NA	chr1	+	30180906	30181077	30180906	30181053	30181231	30181293	1422	1,6,9,9,10,11	5,5,5,7,9,6	14,4,12,23,17,3	0,2,0,2,3,2	173	149	0.000137133642074	0.00363077642824495	0.147,0.508,0.608,0.525,0.489,0.612	1.0,0.633,1.0,0.908,0.83,0.564	-0.341		
1466	AT2G03140	NA	chr2	+	949989	950231	949989	950208	950308	950717	1466	8,11,12,6,11,10	7,6,3,4,8,4	8,13,14,18,18,6	0,1,2,0,0,0	172	149	8.69586125329E-08	4.02908238069103E-06	0.497,0.614,0.776,0.565,0.544,0.684	1.0,0.918,0.858,1.0,1.0,1.0	-0.349		
1467	AT2G16930	NA	chr2	+	7341077	7341247	7341077	7341210	7341488	7341588	1467	16,17,23,27,26,17	1.85316256236329E+017	71,59,62,101,114,30	150,95,97,109,178,53	186	149	0	0	0.065,0.041,0.067,0.084,0.06,0.045	0.275,0.332,0.339,0.426,0.339,0.312	-0.277		
1515	AT2G23140	NA	chr2	-	9848939	9849379	9849103	9849379	9848501	9848769	1515	29,39,33,15,44,51	39,28,42,42,49,33	3,6,5,7,9,3	31,19,30,51,41,9	313	149	0.0000961241547389	0.00262844410007353	0.261,0.399,0.272,0.145,0.299,0.424	0.044,0.131,0.074,0.061,0.095,0.137	0.21		
1517	AT2G45540	NA	chr2	-	18772378	18772459	18772421	18772459	18770275	18772281	1517	6,3,2,2,4,5	6,2,2,5,5,5	1,16,11,23,20,8	0,2,3,3,1,3	192	149	0.0000369724242089	0.00108192988737623	0.437,0.538,0.437,0.237,0.383,0.437	1.0,0.861,0.74,0.856,0.939,0.674	-0.434		
1593	AT2G32320	NA	chr2	+	13729098	13729242	13729098	13729206	13729566	13729823	1593	4,2,3,4,12,2	40,45,51,35,68,60	5,9,5,24,24,4	21,17,16,48,34,11	185	149	0.00129848548738	0.0300815804576367	0.075,0.035,0.045,0.084,0.124,0.026	0.161,0.299,0.201,0.287,0.362,0.227	-0.191		
1650	AT2G38280	NA	chr2	-	16033726	16033835	16033741	16033835	16033291	16033654	1650	53,67,76,58,100,62	105,143,132,85,119,108	68,76,104,146,118,31	63,48,46,83,72,13	164	149	3.83839963602E-06	0.000133384387351695	0.314,0.299,0.343,0.383,0.433,0.343	0.495,0.59,0.673,0.615,0.598,0.684	-0.257		
