ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2278	AT2G36360		chr2	-	15246646	15246762	15246646	15246743	15246849	15246886	2278	1,0	2,4	1,5	0,1	118	99	1.17232343799e-06	0.00085735920765	0.296,0.0	1.0,0.808	-0.756
2365	AT2G45023		chr2	-	18571094	18571179	18571094	18571165	18571329	18571398	2365	1,1	37,34	7,17	9,37	113	99	0.000114895941299	0.0229165177463641	0.023,0.025	0.405,0.287	-0.322
ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
66	AT5G46740		chr5	-	18967802	18967923	18967822	18967923	18967606	18967717	66	25,17	1,2	4,3	3,6	119	99	0.000788099962894	0.0173267774450753	0.954,0.876	0.526,0.294	0.505
70	AT5G44290		chr5	-	17843414	17843806	17843432	17843806	17842764	17843307	70	68,93	153,195	13,17	114,180	117	99	0.000209434135023	0.0058835478301831	0.273,0.288	0.088,0.074	0.199
85	AT5G37340		chr5	-	14789310	14789409	14789342	14789409	14789165	14789219	85	4,2	0,0	3,1	3,8	131	99	3.7062498881e-07	1.8136713162089357e-05	1.0,1.0	0.43,0.086	0.742
93	AT5G27630		chr5	+	9779718	9779862	9779718	9779844	9780007	9780154	93	0,0	5,5	1,2	1,0	117	99	0.000681905659717	0.0156734982695558	0.0,0.0	0.458,1.0	-0.729
94	AT5G27630		chr5	+	9779718	9779904	9779718	9779844	9780007	9780154	94	8,3	5,5	13,12	1,0	159	99	1.14507567187e-05	0.0004236779985919	0.499,0.272	0.89,1.0	-0.56
144	AT5G11630		chr5	+	3740758	3740942	3740758	3740877	3741503	3741827	144	112,94	28,20	19,37	29,65	164	99	8.17380607643e-11	8.856902727103077e-09	0.707,0.739	0.283,0.256	0.454
158	AT5G37690		chr5	-	14975877	14976229	14975901	14976229	14975446	14975574	158	173,161	51,69	18,45	30,54	123	99	6.57361758289e-05	0.0020351383414783	0.732,0.653	0.326,0.401	0.329
197	AT4G38380		chr4	-	17974504	17974799	17974518	17974799	17974276	17974419	197	10,16	16,27	8,19	2,0	113	99	1.09079492938e-06	4.818691443753457e-05	0.354,0.342	0.778,1.0	-0.541
216	AT5G37850		chr5	+	15065299	15065512	15065299	15065479	15065604	15065701	216	238,238	286,292	35,85	184,487	132	99	1.70284897294e-10	1.519542289382341e-08	0.384,0.379	0.125,0.116	0.261
217	AT4G35110		chr4	-	16714134	16714791	16714202	16714791	16713863	16714009	217	5,3	1,0	0,1	1,1	167	99	0.000582076417639	0.0137970300868494	0.748,1.0	0.0,0.372	0.688
231	AT4G32900		chr4	-	15879537	15879623	15879545	15879623	15879345	15879418	231	61,56	175,157	56,112	50,96	107	99	4.49095006753e-05	0.0014495257983921	0.244,0.248	0.509,0.519	-0.268
355	AT4G09980		chr4	-	6249104	6249224	6249115	6249224	6248510	6248662	355	7,3	105,81	31,25	40,47	110	99	1.87413926378e-07	9.803687114325037e-06	0.057,0.032	0.411,0.324	-0.323
398	AT4G40050		chr4	-	18561988	18562084	18561992	18562084	18561698	18561884	398	85,115	101,147	96,144	22,34	103	99	1.17024501201e-10	1.1095385520119812e-08	0.447,0.429	0.807,0.803	-0.367
402	AT3G63480		chr3	-	23442677	23442771	23442689	23442771	23442559	23442601	402	0,1	8,7	8,13	3,6	111	99	5.26692726543e-07	2.496852706767909e-05	0.0,0.113	0.704,0.659	-0.625
403	AT3G63460		chr3	-	23434943	23434986	23434949	23434986	23434703	23434825	403	324,276	35,37	94,143	124,193	105	99	0.0	0.0	0.897,0.876	0.417,0.411	0.473
404	AT3G63340		chr3	-	23392347	23392402	23392378	23392402	23392165	23392246	404	161,169	6,9	31,35	15,22	130	99	8.8318983682e-08	4.9622184535405184e-06	0.953,0.935	0.611,0.548	0.364
443	AT3G54500		chr3	-	20178157	20178491	20178160	20178491	20177934	20178064	443	241,221	155,117	340,494	443,723	102	99	0.000561792579082	0.0137457958462482	0.601,0.647	0.427,0.399	0.211
464	AT3G51075		chr3	-	18971766	18972307	18971945	18972307	18971490	18971628	464	18,12	5,3	17,31	0,1	278	99	0.00066387108919	0.0154937298815573	0.562,0.588	1.0,0.917	-0.384
482	AT5G43990		chr5	+	17699083	17699345	17699083	17699285	17699457	17700575	482	9,5	4,4	9,16	1,0	159	99	0.000507717151279	0.0128367819748373	0.583,0.438	0.849,1.0	-0.414
488	AT1G59890		chr1	+	22046138	22046241	22046138	22046226	22046501	22046719	488	66,60	17,22	12,32	18,37	114	99	0.000460274132721	0.0118345060904704	0.771,0.703	0.367,0.429	0.339
499	AT4G24230		chr4	-	12567237	12567362	12567250	12567362	12566943	12567132	499	102,117	115,157	19,57	119,222	112	99	7.37765050118e-06	0.0002797973952572	0.439,0.397	0.124,0.185	0.264
501	AT5G35330		chr5	-	13525620	13525834	13525641	13525834	13524824	13525279	501	68,109	90,97	12,51	70,176	120	99	0.000141678476153	0.0040552122325302	0.384,0.481	0.124,0.193	0.274
520	AT2G02080		chr2	-	520976	521205	520980	521205	520263	520660	520	5,7	169,160	45,87	32,69	103	99	0.0	0.0	0.028,0.04	0.575,0.548	-0.527
546	AT1G79190		chr1	+	29791575	29792228	29791575	29792210	29792308	29792467	546	7,5	37,28	20,33	2,6	117	99	1.1102230246299998e-14	1.68420832836371e-12	0.138,0.131	0.894,0.823	-0.724
551	AT1G78690		chr1	+	29596982	29597235	29596982	29597210	29597315	29597446	551	10,5	35,26	24,19	9,19	124	99	0.00142092037481	0.0279939767348931	0.186,0.133	0.68,0.444	-0.403
556	AT2G04790		chr2	+	1679306	1679909	1679306	1679886	1680014	1680176	556	20,23	26,22	1,10	26,62	122	99	8.05469108455e-05	0.0023958757598553	0.384,0.459	0.03,0.116	0.348
559	AT1G79270		chr1	+	29815505	29816515	29815505	29816510	29816606	29816677	559	15,14	24,11	15,33	0,1	104	99	3.51064621817e-10	2.536023958554233e-08	0.373,0.548	1.0,0.969	-0.524
571	AT1G72740		chr1	-	27381146	27381248	27381164	27381248	27380621	27380901	571	78,78	99,117	16,30	84,125	117	99	0.00104479677496	0.0220132876057544	0.4,0.361	0.139,0.169	0.226
584	AT1G70490		chr1	-	26565290	26565849	26565317	26565849	26565004	26565161	584	1,2	3,2	1,2	0,0	126	99	0.000901427676101	0.0195352254949316	0.208,0.44	1.0,1.0	-0.676
593	AT1G68140		chr1	-	25540793	25541741	25541435	25541741	25538944	25540430	593	42,52	6,3	21,42	0,0	741	99	0.00102563042519	0.0219138219015947	0.483,0.698	1.0,1.0	-0.409
660	AT2G44280		chr2	-	18304070	18304627	18304129	18304627	18303751	18303985	660	4,6	0,3	0,3	4,9	158	99	0.00196726762256	0.0382608331208143	1.0,0.556	0.0,0.173	0.692
702	AT1G20060		chr1	-	6952305	6952398	6952308	6952398	6952131	6952224	702	7,9	0,2	0,1	5,15	102	99	6.34048369363e-13	8.01542813603059e-11	1.0,0.814	0.0,0.061	0.877
703	AT1G20060		chr1	-	6952652	6952745	6952655	6952745	6952478	6952571	703	3,2	0,0	0,1	6,10	102	99	1.11022302463e-16	2.4060118976624427e-14	1.0,1.0	0.0,0.088	0.956
729	AT1G49980		chr1	+	18511848	18511993	18511848	18511962	18512089	18512512	729	10,19	38,35	18,41	10,24	130	99	0.00111960683905	0.0232663503402582	0.167,0.292	0.578,0.565	-0.342
749	AT1G67700		chr1	+	25375569	25375726	25375569	25375712	25375803	25376050	749	907,845	656,611	744,1277	157,274	113	99	1.87747262181e-10	1.58229220404765e-08	0.548,0.548	0.806,0.803	-0.256
753	AT1G03310		chr1	+	813412	813604	813412	813581	813928	816812	753	24,28	17,28	38,31	0,0	122	99	0.0	0.0	0.534,0.448	1.0,1.0	-0.509
820	AT1G23230		chr1	+	8246060	8246303	8246060	8246298	8246562	8246780	820	2,4	49,43	5,14	8,17	104	99	0.000263794337133	0.0071460001684064	0.037,0.081	0.373,0.439	-0.347
848	AT3G19460		chr3	+	6748758	6748909	6748758	6748904	6748990	6749307	848	49,60	87,93	3,6	68,113	104	99	4.48885373316e-10	3.095268687819872e-08	0.349,0.38	0.04,0.048	0.321
858	AT3G01310		chr3	-	101513	101660	101531	101660	101296	101356	858	216,203	690,628	159,326	178,297	117	99	1.99509749721e-07	1.00885430108919e-05	0.209,0.215	0.43,0.482	-0.244
874	AT2G01420		chr2	-	182004	183764	182016	183764	181579	181847	874	239,182	146,135	243,326	22,31	111	99	1.11022302463e-15	2.1052604104546375e-13	0.593,0.546	0.908,0.904	-0.337
877	AT2G27730		chr2	-	11821606	11822025	11821651	11822025	11820768	11820884	877	11,12	28,20	18,20	1,9	144	99	0.000727344088032	0.0164683728588737	0.213,0.292	0.925,0.604	-0.512
923	AT1G01740		chr1	-	274166	274249	274170	274249	273862	274083	923	15,21	7,3	2,4	9,19	103	99	3.36886735008e-06	0.0001381235613532	0.673,0.871	0.176,0.168	0.6
944	AT3G07300		chr3	-	2326718	2327012	2326724	2327012	2326090	2326220	944	68,70	156,117	58,103	30,43	105	99	9.81653075494e-08	5.31845612687285e-06	0.291,0.361	0.646,0.693	-0.344
954	AT1G01020		chr1	-	8570	9130	8593	9130	8235	8464	954	236,201	66,61	57,76	67,122	122	99	1.98431382437e-10	1.5843179324048894e-08	0.744,0.728	0.408,0.336	0.364
955	AT4G11970		chr4	+	7182945	7183006	7182945	7183002	7183224	7183277	955	15,29	11,16	6,23	1,0	103	99	2.79125880881e-05	0.0009409643584366	0.567,0.635	0.852,1.0	-0.325
969	AT2G43490		chr2	-	18058044	18058198	18058056	18058198	18057838	18057937	969	76,63	16,22	7,16	18,34	111	99	5.09203326171e-08	2.9710055607746424e-06	0.809,0.719	0.258,0.296	0.487
1037	AT2G11000		chr2	-	4345755	4345841	4345760	4345841	4344896	4345169	1037	83,88	23,17	57,107	1,1	104	99	0.00139592010434	0.0278632999774181	0.775,0.831	0.982,0.99	-0.183
1064	AT2G39730		chr2	-	16571179	16571472	16571190	16571472	16570745	16571066	1064	13987,9958	14697,10001	15015,25186	5256,9482	110	99	6.63970767256e-10	4.379320234466747e-08	0.461,0.473	0.72,0.705	-0.245
1065	AT1G77890		chr1	+	29293206	29293278	29293206	29293272	29293400	29293478	1065	89,56	2,2	7,20	11,29	105	99	1.7763568393999998e-15	2.9941481392997777e-13	0.977,0.964	0.375,0.394	0.586
1066	AT1G77890		chr1	+	29293206	29293278	29293206	29293272	29293433	29293478	1066	4,7	0,0	0,0	1,3	105	99	3.11498604688e-10	2.36271691655848e-08	1.0,1.0	0.0,0.0	1.0
1087	AT1G18950		chr1	+	6550477	6550681	6550477	6550669	6550762	6552108	1087	46,42	54,60	48,106	8,10	111	99	2.73336908663e-13	3.7695644585615545e-11	0.432,0.384	0.843,0.904	-0.465
1088	AT1G18950		chr1	+	6550477	6550681	6550477	6550669	6550768	6551919	1088	5,3	33,30	5,11	0,5	111	99	2.04010091247e-05	0.0007197286242365	0.119,0.082	1.0,0.662	-0.73
1119	AT1G16780		chr1	-	5744111	5744213	5744138	5744213	5743470	5743829	1119	46,36	3,1	12,29	13,18	126	99	1.81654911269e-06	7.654736122085361e-05	0.923,0.966	0.42,0.559	0.455
1135	AT1G16560		chr1	+	5668392	5668739	5668392	5668709	5668918	5669039	1135	14,10	2,2	1,6	2,15	129	99	5.67952568661e-05	0.0017949667638723	0.843,0.793	0.277,0.235	0.562
1140	AT1G06710		chr1	-	2056632	2057043	2056650	2057043	2056233	2056329	1140	9,18	0,2	5,6	13,8	117	99	1.11176137463e-06	4.818691443753457e-05	1.0,0.884	0.246,0.388	0.625
1178	AT1G05400		chr1	+	1584313	1584588	1584313	1584581	1584680	1585060	1178	11,15	0,0	0,3	5,4	106	99	5.59172460923e-06	0.0002175037495436	1.0,1.0	0.0,0.412	0.794
1216	AT4G17570		chr4	-	9785983	9786364	9785995	9786364	9785503	9785903	1216	36,41	56,63	47,73	4,4	111	99	0.0	0.0	0.364,0.367	0.913,0.942	-0.562
1219	AT1G23080		chr1	-	8182205	8183650	8182217	8183650	8181857	8182128	1219	154,138	322,267	224,339	60,76	111	99	0.0	0.0	0.299,0.316	0.769,0.799	-0.477
1220	AT1G05230		chr1	-	1513824	1513920	1513830	1513920	1513373	1513744	1220	95,91	15,13	44,77	33,49	105	99	7.74173923992e-05	0.0023488436853917	0.857,0.868	0.557,0.597	0.286
1378	AT2G15000		chr2	-	6481592	6481989	6481827	6481989	6480816	6481207	1378	1,3	1,11	9,9	0,2	334	99	0.000246709073527	0.0068046848098265	0.229,0.075	1.0,0.572	-0.634
1403	AT2G03140		chr2	+	949989	950231	949989	950208	950308	950717	1403	19,18	18,19	18,15	0,1	122	99	3.67171040239e-08	2.227993872170252e-06	0.461,0.435	1.0,0.924	-0.514
1404	AT2G16930		chr2	+	7341077	7341247	7341077	7341210	7341488	7341588	1404	41,46	524,634	93,200	161,360	136	99	1.98485672342e-12	2.3161751149447227e-10	0.054,0.05	0.296,0.288	-0.24
1446	AT2G23140		chr2	-	9848939	9849379	9849103	9849379	9848501	9848769	1446	49,69	46,82	4,11	25,70	263	99	0.000544617385111	0.0135440093969407	0.286,0.241	0.057,0.056	0.207
1449	AT2G45540		chr2	-	18772378	18772459	18772421	18772459	18770275	18772281	1449	8,7	7,9	15,30	2,1	142	99	2.62862785673e-05	0.0009062791951498	0.443,0.352	0.839,0.954	-0.499
1498	AT2G28060		chr2	-	11951918	11952248	11952026	11952248	11951695	11951777	1498	10,12	4,4	10,11	1,0	207	99	0.00133370006336	0.02734085129888	0.545,0.589	0.827,1.0	-0.347
1521	AT2G32320		chr2	+	13729098	13729242	13729098	13729206	13729566	13729823	1521	3,13	65,88	10,30	14,34	135	99	4.4320587643e-05	0.0014495257983921	0.033,0.098	0.344,0.393	-0.303
1574	AT5G11210		chr5	-	3571759	3572276	3571813	3572276	3571107	3571668	1574	5,5	0,2	0,0	1,2	153	99	5.36569566367e-06	0.0002142042189944	1.0,0.618	0.0,0.0	0.809
1646	AT2G46270		chr2	+	19002054	19002230	19002054	19002161	19002321	19002399	1646	150,176	43,44	114,202	3,7	168	99	9.78653407757e-07	4.498840059295057e-05	0.673,0.702	0.957,0.944	-0.263
1689	AT1G63150		chr1	+	23419293	23421321	23419293	23421305	23421456	23421714	1689	17,15	2,4	4,3	5,16	115	99	0.000107775833989	0.0031441526954098	0.88,0.763	0.408,0.139	0.548
1716	AT3G13560		chr3	-	4427849	4428199	4427864	4428199	4427217	4427313	1716	23,16	7,10	5,15	0,1	114	99	0.000434021556649	0.0113519086454574	0.74,0.581	1.0,0.929	-0.304
1727	AT3G09800		chr3	-	3008263	3008610	3008347	3008610	3007907	3007938	1727	24,20	72,58	40,65	32,54	183	99	0.00136351268938	0.0275793166638594	0.153,0.157	0.403,0.394	-0.244
1735	AT3G11470		chr3	-	3611723	3611904	3611728	3611904	3611339	3611402	1735	10,7	7,9	1,0	11,8	104	99	1.42766024468e-05	0.0005156572836141	0.576,0.425	0.08,0.0	0.46
1741	AT3G12250		chr3	+	3906243	3906525	3906243	3906416	3906620	3906692	1741	16,9	46,68	21,40	9,36	208	99	0.000774976018319	0.0172888032322047	0.142,0.059	0.526,0.346	-0.336
1759	AT3G14010		chr3	+	4638722	4638938	4638722	4638932	4639006	4639107	1759	325,304	85,103	12,22	206,348	105	99	0.0	0.0	0.783,0.736	0.052,0.056	0.706
1795	AT3G20330		chr3	-	7092080	7092670	7092407	7092670	7091390	7091964	1795	5,10	2,8	2,3	0,0	426	99	5.65900959426e-09	3.576965647705175e-07	0.367,0.225	1.0,1.0	-0.704
1800	AT3G21175		chr3	+	7423241	7423334	7423241	7423328	7423407	7423541	1800	70,70	130,119	5,10	111,159	105	99	1.09267261905e-10	1.1050562420659e-08	0.337,0.357	0.041,0.056	0.298
1848	AT3G20070		chr3	-	7006705	7006941	7006733	7006941	7006577	7006635	1848	30,33	18,13	6,4	14,15	127	99	0.000574812792376	0.0137970300868494	0.565,0.664	0.25,0.172	0.404
1851	AT3G30350		chr3	-	11961233	11961390	11961284	11961390	11960849	11960896	1851	7,2	6,2	2,10	0,1	150	99	0.000335554063485	0.0089304476194165	0.435,0.398	1.0,0.868	-0.517
ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
34	AT5G63700		chr5	-	25494356	25494637	25494356	25494407	25494577	25494637	34	7,16	35,22	48,70	12,20	269	99	1.22328491003e-07	2.753595442210445e-05	0.069,0.211	0.595,0.563	-0.439
65	AT5G60940		chr5	+	24523577	24523849	24523577	24523687	24523779	24523849	65	16,25	88,110	48,86	29,42	191	99	1.0800249583600001e-12	8.750002204313264e-10	0.086,0.105	0.462,0.515	-0.393
243	AT5G40530		chr5	+	16235698	16235927	16235698	16235813	16235882	16235927	243	16,22	49,57	47,56	33,43	168	99	0.000608279996501	0.0389059087235705	0.161,0.185	0.456,0.434	-0.272
296	AT5G27630		chr5	+	9779718	9780154	9779718	9779844	9780007	9780154	296	10,4	5,5	10,5	1,0	262	99	0.000240077784265	0.0201210018846925	0.43,0.232	0.791,1.0	-0.565
554	AT5G05310		chr5	+	1571143	1571622	1571143	1571372	1571457	1571622	554	67,66	25,28	9,27	20,39	184	99	0.00022867753176	0.0195017803839536	0.59,0.559	0.195,0.271	0.342
635	AT4G38380		chr4	-	17974276	17974799	17974276	17974419	17974518	17974799	635	9,3	16,27	5,27	2,0	198	99	5.74990656732e-06	0.000776397106215	0.22,0.053	0.556,1.0	-0.641
657	AT4G36000		chr4	-	17037872	17038955	17037872	17038539	17038640	17038955	657	6,1	3,4	2,1	0,0	200	99	7.70973690508e-05	0.0076483736929783	0.497,0.11	1.0,1.0	-0.697
674	AT5G37850		chr5	+	15065299	15065701	15065299	15065479	15065604	15065701	674	374,436	286,292	65,130	184,487	224	99	1.4970247264e-12	1.0395767421472e-09	0.366,0.398	0.135,0.106	0.262
875	AT4G22120		chr4	-	11718830	11719807	11718830	11719164	11719398	11719807	875	15,13	5,9	1,8	0,0	333	99	4.99379704255e-09	1.6184331842315832e-06	0.471,0.3	1.0,1.0	-0.615
887	AT4G21585		chr4	+	11479303	11479658	11479303	11479371	11479584	11479658	887	21,27	29,36	4,14	0,0	312	99	1.6850005613e-08	4.818110428517235e-06	0.187,0.192	1.0,1.0	-0.81
1186	AT4G02760		chr4	-	1227479	1228236	1227479	1228011	1228162	1228236	1186	9,17	0,3	3,4	6,5	250	99	0.000534432209924	0.0372517706025444	1.0,0.692	0.165,0.241	0.643
1192	AT4G02430		chr4	+	1070656	1071674	1070656	1070886	1071284	1071674	1192	395,361	35,37	176,313	51,89	497	99	0.000119499293431	0.0111708858724632	0.692,0.66	0.407,0.412	0.266
1320	AT4G08980		chr4	+	5758019	5759303	5758019	5758484	5758981	5759303	1320	294,301	270,288	503,800	114,161	596	99	3.68483021873e-13	3.582391938649306e-10	0.153,0.148	0.423,0.452	-0.287
1368	AT3G54500		chr3	-	20178713	20179027	20178713	20178804	20178940	20179027	1368	155,131	128,99	528,729	101,168	235	99	8.07658162572e-10	3.569114843874993e-07	0.338,0.358	0.688,0.646	-0.319
1433	AT3G51075		chr3	-	18971490	18972307	18971490	18971628	18971945	18972307	1433	27,17	5,3	42,67	0,1	416	99	0.000398361748473	0.0302568196769883	0.562,0.574	1.0,0.941	-0.402
1464	AT3G48880		chr3	+	18126932	18128237	18126932	18127230	18127860	18128237	1464	53,35	19,13	47,80	0,1	729	99	1.1449974302e-10	6.18425834244689e-08	0.275,0.268	1.0,0.916	-0.686
1517	AT2G27340		chr2	+	11696936	11697554	11696936	11697163	11697448	11697554	1517	121,103	14,21	138,255	1,4	384	99	8.60878012188e-06	0.0010730071839091	0.69,0.558	0.973,0.943	-0.334
1664	AT2G04790		chr2	+	1679804	1680176	1679804	1679909	1680014	1680176	1664	12,8	9,15	10,19	0,3	204	99	0.000384550469772	0.0296714259295506	0.393,0.206	1.0,0.755	-0.578
1873	AT2G22570		chr2	-	9589796	9590214	9589796	9589982	9590080	9590214	1873	78,67	187,158	74,145	34,96	197	99	2.24425403328e-06	0.0003519135114765	0.173,0.176	0.522,0.432	-0.302
1885	AT2G23980		chr2	-	10202597	10203193	10202597	10202911	10202980	10203193	1885	37,48	200,255	99,151	93,224	168	99	3.81796218581e-05	0.0039487476989834	0.098,0.1	0.385,0.284	-0.236
1886	AT2G23980		chr2	-	10203940	10204534	10203940	10204040	10204387	10204534	1886	140,138	67,68	137,332	27,48	446	99	0.00042243297795	0.0311490533602665	0.317,0.311	0.53,0.606	-0.254
1983	AT1G56612		chr1	-	21214719	21215407	21214719	21214789	21215106	21215407	1983	385,367	48,53	466,814	4,16	416	99	2.38729147561e-10	1.1604623862940213e-07	0.656,0.622	0.965,0.924	-0.305
2013	AT2G04690		chr2	+	1645913	1646443	1645913	1646031	1646154	1646443	2013	227,307	267,408	261,493	115,175	222	99	3.2232388314e-08	7.8340819797177e-06	0.275,0.251	0.503,0.557	-0.267
2147	AT1G79620		chr1	-	29959363	29960052	29959363	29959839	29959917	29960052	2147	7,13	31,28	16,14	2,1	177	99	5.59833823743e-09	1.7008451357592018e-06	0.112,0.206	0.817,0.887	-0.693
2178	AT1G49980		chr1	+	18511848	18512512	18511848	18511962	18512089	18512512	2178	36,35	38,35	45,93	10,24	226	99	8.14286616895e-05	0.0079164944894531	0.293,0.305	0.663,0.629	-0.347
2307	AT2G20815		chr2	+	8959254	8960923	8959254	8960041	8960128	8960923	2307	7,5	2,11	2,3	0,0	186	99	0.000134780255353	0.0121327189124246	0.651,0.195	1.0,1.0	-0.577
2381	AT5G63370		chr5	-	25383809	25387261	25383809	25385077	25385150	25387261	2381	506,469	139,176	516,750	39,80	172	99	9.54688867116e-06	0.0011318884348904	0.677,0.605	0.884,0.844	-0.223
2422	AT2G23985		chr2	+	10204801	10205693	10204801	10205501	10205622	10205693	2422	29,36	7,10	13,23	12,37	220	99	0.000548169620305	0.0372517706025444	0.651,0.618	0.328,0.219	0.361
2452	AT1G02960		chr1	-	667150	667437	667150	667281	667372	667437	2452	115,170	94,111	35,50	68,127	190	99	0.000251035305059	0.0203380436315299	0.389,0.444	0.211,0.17	0.226
2500	AT1G80780		chr1	+	30357999	30359555	30357999	30358295	30358378	30359555	2500	630,614	544,665	822,1463	130,244	182	99	0.0	0.0	0.386,0.334	0.775,0.765	-0.41
2529	AT2G33540		chr2	-	14207913	14209192	14207913	14208049	14208174	14209192	2529	150,86	51,53	221,336	11,26	224	99	1.30951048893e-07	2.7676219507342303e-05	0.565,0.418	0.899,0.851	-0.384
2554	AT5G38480		chr5	+	15409696	15410149	15409696	15409811	15409971	15410149	2554	7,7	6,6	13,9	0,1	259	99	1.9228634775e-05	0.0020771198586949	0.308,0.308	1.0,0.775	-0.579
2662	AT3G19460		chr3	+	6748758	6749322	6748758	6748909	6748990	6749322	2662	25,6	46,59	5,9	2,1	180	99	0.000572520974284	0.0374081193910693	0.23,0.053	0.579,0.832	-0.564
2692	AT3G01310		chr3	-	101296	101660	101296	101356	101531	101660	2692	127,101	690,628	133,230	178,297	274	99	0.00056914285595	0.0374081193910693	0.062,0.055	0.213,0.219	-0.158
2780	AT1G27900		chr1	-	9716178	9716607	9716178	9716339	9716537	9716607	2780	31,19	73,121	36,102	30,52	297	99	1.71097478195e-05	0.0019341973058276	0.124,0.05	0.286,0.395	-0.254
2829	AT3G03773		chr3	+	952709	953091	952709	952866	953062	953091	2829	5,3	55,66	20,43	24,47	295	99	0.000162141672433	0.0143303758126693	0.03,0.015	0.219,0.235	-0.204
2995	AT1G09910		chr1	-	3223733	3224541	3223733	3223831	3224378	3224541	2995	66,78	145,115	64,98	22,40	646	99	0.000542436739473	0.0372517706025444	0.065,0.094	0.308,0.273	-0.211
3000	AT1G06960		chr1	+	2137066	2137838	2137066	2137146	2137263	2137838	3000	121,129	72,107	170,232	23,45	216	99	1.24622710818e-07	2.753595442210445e-05	0.435,0.356	0.772,0.703	-0.342
3192	AT4G31150		chr4	-	15144188	15144609	15144188	15144317	15144492	15144609	3192	30,23	95,118	75,104	46,84	274	99	6.18356064463e-07	0.000115608801129	0.102,0.066	0.371,0.309	-0.256
3227	AT1G05870		chr1	-	1771386	1771954	1771386	1771757	1771891	1771954	3227	77,92	1,2	42,62	12,11	233	99	0.000132529038739	0.0121327189124246	0.97,0.951	0.598,0.705	0.309
