ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
749	AT1G49980		chr1	+	18511848	18511998	18511848	18511962	18512089	18512512	749	18,19	57,61	15,40	13,32	135	99	0.00198133437598	0.0396266875196	0.188,0.186	0.458,0.478	-0.281
768	AT1G67700		chr1	+	25375569	25375726	25375569	25375712	25375803	25376050	768	1361,1231	982,922	1177,1930	236,416	113	99	2.2678525724e-12	2.591831511314285e-10	0.548,0.539	0.814,0.803	-0.265
772	AT1G03310		chr1	+	813412	813604	813412	813581	813928	816812	772	34,47	28,40	49,51	0,0	122	99	2.22044604925e-16	3.5527136788e-14	0.496,0.488	1.0,1.0	-0.508
783	AT1G15490		chr1	-	5323152	5323895	5323157	5323895	5322652	5322960	783	31,27	23,14	27,24	1,3	104	99	0.000324280326757	0.0083685245614709	0.562,0.647	0.963,0.884	-0.319
811	AT5G49305		chr5	-	19991349	19991580	19991483	19991580	19991149	19991260	811	0,0	2,1	3,1	1,0	233	99	0.00157498971486	0.0331576782075789	0.0,0.0	0.56,1.0	-0.78
840	AT1G23230		chr1	+	8246060	8246303	8246060	8246298	8246562	8246780	840	3,4	67,55	9,22	11,24	104	99	3.62338914317e-07	1.5668709808302704e-05	0.041,0.065	0.438,0.466	-0.399
868	AT3G19460		chr3	+	6748758	6748909	6748758	6748904	6748990	6749307	868	74,81	126,139	4,15	100,159	104	99	1.30951804955e-09	7.224927169931035e-08	0.359,0.357	0.037,0.082	0.298
878	AT3G01310		chr3	-	101513	101660	101531	101660	101296	101356	878	338,290	992,946	254,504	251,445	117	99	1.03583697175e-09	6.313329447703704e-08	0.224,0.206	0.461,0.489	-0.26
894	AT2G01420		chr2	-	182004	183764	182016	183764	181579	181847	894	344,296	217,200	327,461	38,36	111	99	0.0	0.0	0.586,0.569	0.885,0.919	-0.325
897	AT2G27730		chr2	-	11821606	11822025	11821651	11822025	11820768	11820884	897	17,21	43,33	23,30	1,14	144	99	0.000573487968266	0.0131082964175085	0.214,0.304	0.941,0.596	-0.509
909	AT3G57050		chr3	-	21114161	21114330	21114206	21114330	21113943	21114059	909	928,997	77,90	340,697	104,183	144	99	0.000457843676207	0.0107727923813411	0.892,0.884	0.692,0.724	0.18
944	AT1G01740		chr1	-	274166	274249	274170	274249	273862	274083	944	18,29	10,5	3,10	12,23	103	99	0.000186814108104	0.0052439047888842	0.634,0.848	0.194,0.295	0.496
966	AT3G07300		chr3	-	2326718	2327012	2326724	2327012	2326090	2326220	966	107,95	246,176	103,157	54,76	105	99	1.0653743443e-09	6.313329447703704e-08	0.291,0.337	0.643,0.661	-0.338
976	AT1G01020		chr1	-	8570	9130	8593	9130	8235	8464	976	347,296	100,90	77,124	91,175	122	99	9.70068469996e-12	9.70068469996e-10	0.738,0.727	0.407,0.365	0.346
977	AT4G11970		chr4	+	7182945	7183006	7182945	7183002	7183224	7183277	977	28,45	18,22	15,37	2,0	103	99	1.23477542191e-05	0.0004115918073033	0.599,0.663	0.878,1.0	-0.308
992	AT2G43490		chr2	-	18058044	18058198	18058056	18058198	18057838	18057937	992	113,94	26,30	11,27	29,51	111	99	1.41424982836e-10	1.0365510470181818e-08	0.795,0.736	0.253,0.321	0.479
1088	AT2G39730		chr2	-	16571179	16571472	16571190	16571472	16570745	16571066	1088	21110,14911	21918,15129	22462,37731	7921,14269	110	99	8.92674045794e-10	5.7131138930816e-08	0.464,0.47	0.718,0.704	-0.244
1089	AT1G77890		chr1	+	29293206	29293278	29293206	29293272	29293400	29293478	1089	121,70	2,2	8,22	17,47	105	99	0.0	0.0	0.983,0.971	0.307,0.306	0.67
1090	AT1G77890		chr1	+	29293206	29293278	29293206	29293272	29293433	29293478	1090	5,8	0,0	0,0	2,3	105	99	6.72359945497e-11	5.378879563976e-09	1.0,1.0	0.0,0.0	1.0
1113	AT1G18950		chr1	+	6550477	6550681	6550477	6550669	6550762	6552108	1113	70,61	89,90	78,154	14,15	111	99	0.0	0.0	0.412,0.377	0.832,0.902	-0.473
1114	AT1G18950		chr1	+	6550477	6550681	6550477	6550669	6550768	6551919	1114	8,4	48,40	7,22	2,10	111	99	3.08492953405e-08	1.4957234104484846e-06	0.129,0.082	0.757,0.662	-0.604
1146	AT1G16780		chr1	-	5744111	5744213	5744138	5744213	5743470	5743829	1146	64,53	3,2	24,45	17,25	126	99	1.21680916343e-07	5.56255617568e-06	0.944,0.954	0.526,0.586	0.393
1167	AT1G06710		chr1	-	2056632	2057043	2056650	2057043	2056233	2056329	1167	15,32	1,4	7,11	13,14	117	99	2.23369137919e-06	8.93476551676e-05	0.927,0.871	0.313,0.399	0.543
1205	AT1G05400		chr1	+	1584313	1584588	1584313	1584581	1584680	1585060	1205	14,25	1,1	2,5	7,10	106	99	2.65802402311e-08	1.329012011555e-06	0.929,0.959	0.211,0.318	0.679
1244	AT4G17570		chr4	-	9785983	9786364	9785995	9786364	9785503	9785903	1244	67,60	89,83	71,96	6,7	111	99	0.0	0.0	0.402,0.392	0.913,0.924	-0.522
1247	AT1G23080		chr1	-	8182205	8183650	8182217	8183650	8181857	8182128	1247	236,225	476,390	336,504	83,106	111	99	0.0	0.0	0.307,0.34	0.783,0.809	-0.473
1248	AT1G05230		chr1	-	1513824	1513920	1513830	1513920	1513373	1513744	1248	143,143	31,16	62,119	45,74	105	99	5.07813783307e-05	0.0016250041065824	0.813,0.894	0.565,0.603	0.269
1281	AT1G28520		chr1	+	10029149	10029435	10029149	10029267	10029673	10029943	1281	42,56	108,138	87,182	67,144	267	99	0.00145655832361	0.0310732442370133	0.126,0.131	0.325,0.319	-0.194
1371	AT1G04430		chr1	+	1198302	1198681	1198302	1198637	1198787	1199114	1371	1,3	3,2	2,3	0,0	143	99	0.00178260138462	0.0365661822486153	0.188,0.509	1.0,1.0	-0.651
1394	AT1G80270		chr1	+	30180906	30181077	30180906	30181053	30181231	30181293	1394	22,23	16,21	12,58	4,5	123	99	0.00176042956594	0.0365661822486153	0.525,0.469	0.707,0.903	-0.308
1437	AT2G03140		chr2	+	949989	950231	949989	950208	950308	950717	1437	25,23	21,24	24,34	0,1	122	99	5.43101119632e-11	4.573483112690526e-09	0.491,0.437	1.0,0.965	-0.518
1438	AT2G16930		chr2	+	7341077	7341247	7341077	7341210	7341488	7341588	1438	64,75	810,936	145,313	246,528	136	99	8.881784196999999e-16	1.2918958832e-13	0.054,0.055	0.3,0.301	-0.246
1480	AT2G23140		chr2	-	9848939	9849379	9849103	9849379	9848501	9848769	1480	79,108	62,113	8,21	35,101	263	99	7.55027447432e-05	0.0023687135605709	0.324,0.265	0.079,0.073	0.218
1483	AT2G45540		chr2	-	18772378	18772459	18772421	18772459	18770275	18772281	1483	13,9	9,10	26,45	5,1	142	99	0.000273770196109	0.0074092096206426	0.502,0.386	0.784,0.969	-0.433
1532	AT2G28060		chr2	-	11951918	11952248	11952026	11952248	11951695	11951777	1532	15,22	5,5	13,14	1,0	207	99	0.00215282287472	0.0425248962907654	0.589,0.678	0.861,1.0	-0.297
1538	AT5G18500		chr5	+	6138716	6139053	6138716	6138917	6139239	6139861	1538	7,12	1,3	0,2	1,5	235	99	0.000365211058443	0.0092752014842666	0.747,0.628	0.0,0.144	0.616
1556	AT2G32320		chr2	+	13729098	13729242	13729098	13729206	13729566	13729823	1556	9,19	93,119	12,48	22,61	135	99	0.000382171646748	0.0094073020737969	0.066,0.105	0.286,0.366	-0.24
1586	AT2G35550		chr2	+	14929242	14929477	14929242	14929448	14929889	14930898	1586	4,1	7,2	6,13	1,1	128	99	0.000173782754464	0.0049652215561142	0.307,0.279	0.823,0.91	-0.574
1610	AT5G11210		chr5	-	3571759	3572276	3571813	3572276	3571107	3571668	1610	5,5	2,2	0,1	1,4	153	99	0.000278626810622	0.0074092096206426	0.618,0.618	0.0,0.139	0.548
1612	AT2G38280		chr2	-	16033726	16033835	16033741	16033835	16033291	16033654	1612	141,187	227,230	150,232	75,151	114	99	0.0014299793288	0.030918471974054	0.35,0.414	0.635,0.572	-0.221
1683	AT2G46270		chr2	+	19002054	19002230	19002054	19002161	19002321	19002399	1683	253,267	53,56	175,291	9,10	168	99	0.000377616163805	0.0094073020737969	0.738,0.738	0.92,0.945	-0.195
1728	AT1G63150		chr1	+	23419293	23421321	23419293	23421305	23421456	23421714	1728	24,18	2,6	6,3	7,17	115	99	0.000206312657379	0.0056913836518344	0.912,0.721	0.425,0.132	0.538
1738	AT3G05380		chr3	+	1539581	1539763	1539581	1539728	1540549	1540660	1738	42,45	39,30	7,16	36,43	134	99	0.000518466145404	0.0120224033716869	0.443,0.526	0.126,0.216	0.314
1767	AT3G09800		chr3	-	3008263	3008610	3008347	3008610	3007907	3007938	1767	44,30	111,91	55,94	52,73	183	99	0.00116259428927	0.0258354286504444	0.177,0.151	0.364,0.411	-0.223
1776	AT3G11470		chr3	-	3611723	3611904	3611728	3611904	3611339	3611402	1776	17,9	11,14	2,0	13,13	104	99	0.00012469948236	0.0038369071495384	0.595,0.38	0.128,0.0	0.423
1800	AT3G14010		chr3	+	4638722	4638938	4638722	4638932	4639006	4639107	1800	494,451	132,151	20,31	324,523	105	99	0.0	0.0	0.779,0.738	0.055,0.053	0.704
1837	AT3G20330		chr3	-	7092080	7092670	7092407	7092670	7091390	7091964	1837	6,17	2,14	2,4	0,0	426	99	4.7998272023600006e-12	5.119815682517333e-10	0.411,0.22	1.0,1.0	-0.684
1842	AT3G21175		chr3	+	7423241	7423334	7423241	7423328	7423407	7423541	1842	105,93	187,173	13,15	157,227	105	99	1.42525768965e-10	1.0365510470181818e-08	0.346,0.336	0.072,0.059	0.275
1890	AT3G20070		chr3	-	7006705	7006941	7006733	7006941	7006577	7006635	1890	41,52	22,19	11,6	26,29	127	99	2.75296129471e-06	0.0001048747159889	0.592,0.681	0.248,0.139	0.443
ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
34	AT5G63700		chr5	-	25494356	25494637	25494356	25494407	25494577	25494637	34	9,20	47,35	70,96	20,25	269	99	2.936051402e-11	1.0372650167351432e-08	0.066,0.174	0.563,0.586	-0.455
65	AT5G60940		chr5	+	24523577	24523849	24523577	24523687	24523779	24523849	65	23,34	121,153	73,129	45,70	191	99	4.32986979604e-15	3.451588221585586e-12	0.09,0.103	0.457,0.489	-0.376
243	AT5G40530		chr5	+	16235698	16235927	16235698	16235813	16235882	16235927	243	25,36	80,90	71,87	44,69	168	99	2.34539005117e-05	0.0023674079985891	0.156,0.191	0.487,0.426	-0.283
446	AT5G13590		chr5	-	4378629	4379356	4378629	4378725	4379055	4379356	446	55,43	13,13	49,60	0,3	429	99	0.000107178560251	0.0091397441207145	0.494,0.433	1.0,0.822	-0.448
503	AT5G08580		chr5	-	2780449	2780868	2780449	2780725	2780807	2780868	503	13,12	82,87	38,55	48,72	181	99	0.000259383187994	0.0210312991445626	0.08,0.07	0.302,0.295	-0.223
525	AT5G07370		chr5	+	2330387	2332336	2330387	2330844	2331226	2332336	525	307,335	40,40	209,375	6,11	481	99	0.000327991193733	0.0249289927124368	0.612,0.633	0.878,0.875	-0.254
635	AT4G38380		chr4	-	17974276	17974799	17974276	17974419	17974518	17974799	635	14,7	22,38	11,38	2,1	198	99	1.35742850293e-09	3.3569206877458897e-07	0.241,0.084	0.733,0.95	-0.679
657	AT4G36000		chr4	-	17037872	17038955	17037872	17038539	17038640	17038955	657	6,1	5,4	2,1	0,0	200	99	6.72012612335e-07	9.496498230311172e-05	0.373,0.11	1.0,1.0	-0.758
665	AT4G35785		chr4	-	16953522	16953890	16953522	16953592	16953724	16953890	665	587,689	28,47	251,360	45,80	231	99	0.000573823133038	0.0394184613334159	0.9,0.863	0.705,0.659	0.2
674	AT5G37850		chr5	+	15065299	15065701	15065299	15065479	15065604	15065701	674	543,669	449,459	118,197	296,729	224	99	1.11741726982e-11	4.251342935792092e-09	0.348,0.392	0.15,0.107	0.241
875	AT4G22120		chr4	-	11718830	11719807	11718830	11719164	11719398	11719807	875	27,21	10,13	3,16	0,0	333	99	2.7200464103299996e-14	1.6816686931865224e-11	0.445,0.324	1.0,1.0	-0.615
1187	AT4G02760		chr4	-	1227479	1228236	1227479	1228011	1228162	1228236	1187	18,21	1,5	4,8	9,10	250	99	0.000423023226081	0.0303227953071974	0.877,0.625	0.15,0.241	0.555
1193	AT4G02430		chr4	+	1070656	1071674	1070656	1070886	1071284	1071674	1193	581,561	63,60	268,437	80,123	497	99	0.000202866488248	0.0167229608479101	0.648,0.651	0.4,0.414	0.242
1321	AT4G08980		chr4	+	5758019	5759303	5758019	5758484	5758981	5759303	1321	420,424	408,419	745,1159	164,243	596	99	8.881784196999999e-16	8.785860927672399e-13	0.146,0.144	0.43,0.442	-0.291
1344	AT3G55850		chr3	-	20724648	20725024	20724648	20724721	20724922	20725024	1344	418,409	123,154	509,708	54,95	300	99	6.72334012336e-05	0.0059381500446676	0.529,0.467	0.757,0.711	-0.236
1369	AT3G54500		chr3	-	20178713	20179027	20178713	20178804	20178940	20179027	1369	214,196	181,151	780,1094	137,262	235	99	5.8155702475900006e-12	2.3969842037150115e-09	0.332,0.354	0.706,0.638	-0.329
1434	AT3G51075		chr3	-	18971490	18972307	18971490	18971628	18971945	18972307	1434	51,25	9,3	63,98	0,2	416	99	0.000390495206458	0.0288267058379293	0.574,0.665	1.0,0.921	-0.341
1465	AT3G48880		chr3	+	18126932	18128237	18126932	18127230	18127860	18128237	1465	77,55	26,18	62,104	0,3	729	99	5.78573580157e-08	9.86767216364318e-06	0.287,0.293	1.0,0.825	-0.623
1492	AT3G46500		chr3	+	17120350	17120868	17120350	17120585	17120678	17120868	1492	7,8	3,5	0,3	5,15	192	99	0.000787221057962	0.0487458601607175	0.546,0.452	0.0,0.093	0.453
1518	AT2G27340		chr2	+	11696936	11697554	11696936	11697163	11697448	11697554	1518	175,155	19,36	188,390	2,7	384	99	1.01978145886e-05	0.0011032005828555	0.704,0.526	0.96,0.935	-0.333
1665	AT2G04790		chr2	+	1679804	1680176	1679804	1679909	1680014	1680176	1665	15,9	15,23	11,25	0,4	204	99	3.97012342571e-05	0.0037986225706683	0.327,0.16	1.0,0.752	-0.633
1874	AT2G22570		chr2	-	9589796	9590214	9589796	9589982	9590080	9590214	1874	110,90	267,241	120,210	56,127	197	99	5.08042496961e-11	1.5704863687306912e-08	0.172,0.158	0.519,0.454	-0.322
1886	AT2G23980		chr2	-	10202597	10203193	10202597	10202911	10202980	10203193	1886	53,63	306,372	148,226	147,348	168	99	2.92836008875e-06	0.0003531184767009	0.093,0.091	0.372,0.277	-0.233
1887	AT2G23980		chr2	-	10203940	10204534	10203940	10204040	10204387	10204534	1887	227,225	109,101	226,518	45,71	446	99	0.000267337137709	0.0213266045662695	0.316,0.331	0.527,0.618	-0.249
1984	AT1G56612		chr1	-	21214719	21215407	21214719	21214789	21215106	21215407	1984	549,558	72,79	714,1261	6,21	416	99	4.88498130835e-15	3.451588221585586e-12	0.645,0.627	0.966,0.935	-0.315
2014	AT2G04690		chr2	+	1645913	1646443	1645913	1646031	1646154	1646443	2014	373,459	421,599	381,728	170,274	222	99	5.78269843121e-08	9.86767216364318e-06	0.283,0.255	0.5,0.542	-0.252
2149	AT1G79620		chr1	-	29959363	29960052	29959363	29959839	29959917	29960052	2149	17,18	48,40	22,23	3,3	177	99	4.04446143243e-10	1.052837170778883e-07	0.165,0.201	0.804,0.811	-0.625
2180	AT1G49980		chr1	+	18511848	18512512	18511848	18511962	18512089	18512512	2180	54,51	57,61	71,140	13,32	226	99	1.98013446751e-08	3.917498030521784e-06	0.293,0.268	0.705,0.657	-0.401
2198	AT3G18430		chr3	+	6325914	6326249	6325914	6326026	6326121	6326249	2198	17,22	19,17	24,27	5,2	194	99	0.000547542756327	0.0381429080675118	0.313,0.398	0.71,0.873	-0.436
