ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
121	"AT5G48620"	NA	chr5	+	19716996	19717075	19716142	19716609	19717341	19718282
122	"AT5G48610"	NA	chr5	+	19712080	19712244	19711540	19711696	19712335	19712691
123	"AT5G48545"	NA	chr5	+	19677544	19677600	19676967	19677034	19677693	19677747
124	"AT5G48440"	NA	chr5	-	19631386	19631457	19630976	19631142	19631545	19631760
125	"AT5G47930"	NA	chr5	-	19407008	19407037	19406079	19406543	19407134	19407236
126	"AT5G47760"	NA	chr5	-	19344591	19344687	19344439	19344511	19344756	19344824
127	"AT5G47690"	NA	chr5	+	19322567	19322627	19322314	19322464	19322759	19322896
128	"AT5G47620"	NA	chr5	-	19303855	19303921	19302658	19303718	19304056	19304280
129	"AT5G47570"	NA	chr5	-	19294366	19294453	19294184	19294280	19294528	19294800
130	"AT5G47540"	NA	chr5	-	19284478	19284553	19284280	19284374	19284658	19284777
131	"AT5G47520"	NA	chr5	-	19278564	19278654	19278026	19278439	19278723	19278791
132	"AT5G47500"	NA	chr5	-	19272211	19272401	19271915	19272122	19272549	19272892
133	"AT5G47455"	NA	chr5	+	19251657	19251704	19251077	19251196	19251934	19251979
134	"AT5G47455"	NA	chr5	+	19251657	19251704	19251077	19251196	19252203	19252383
135	"AT5G47455"	NA	chr5	+	19251934	19251979	19251077	19251196	19252203	19252364
136	"AT5G47455"	NA	chr5	+	19251934	19251979	19251657	19251704	19252203	19252364
137	"AT5G47100"	NA	chr5	-	19130799	19130859	19130595	19130704	19131182	19131265
138	"AT5G47080"	NA	chr5	-	19125769	19125979	19125515	19125625	19126159	19126611
139	"AT5G47080"	NA	chr5	-	19125769	19125988	19125515	19125625	19126159	19126569
140	"AT5G46210"	NA	chr5	-	18735810	18735926	18735378	18735725	18736406	18736815
141	"AT5G45900"	NA	chr5	+	18616905	18617050	18616529	18616822	18617136	18617484
142	"AT5G45840"	NA	chr5	-	18596090	18596204	18595978	18596028	18596282	18596432
143	"AT5G45760"	NA	chr5	+	18562244	18562322	18562131	18562174	18562410	18562835
144	"AT5G45510"	NA	chr5	+	18445186	18448755	18444606	18444846	18449020	18449446
145	"AT5G45330"	NA	chr5	-	18366000	18366142	18365811	18365912	18366345	18366684
146	"AT5G45310"	NA	chr5	-	18360060	18360240	18359274	18359987	18360532	18360820
147	"AT5G45040"	NA	chr5	-	18176105	18176203	18175986	18176018	18176565	18176701
148	"AT5G45000"	NA	chr5	+	18166038	18166145	18165335	18165908	18166244	18166746
149	"AT5G44750"	NA	chr5	+	18053375	18053491	18053044	18053189	18053567	18053644
150	"AT5G44572"	NA	chr5	+	17969010	17969106	17968091	17968300	17969271	17970342
151	"AT5G44565"	NA	chr5	+	17952615	17952704	17951448	17951715	17952850	17953180
152	"AT5G44510"	NA	chr5	-	17930281	17930329	17929941	17929964	17930508	17931936
153	"AT5G44450"	NA	chr5	-	17915118	17915229	17914922	17915024	17915319	17915378
154	"AT5G44290"	NA	chr5	-	17843432	17843493	17842764	17843307	17843576	17843678
155	"AT5G44180"	NA	chr5	+	17787814	17788375	17787191	17787722	17788556	17788661
156	"AT5G44030"	NA	chr5	+	17718252	17718603	17717145	17717691	17718976	17719564
157	"AT5G44010"	NA	chr5	-	17708851	17708950	17708477	17708761	17709031	17709326
158	"AT5G43880"	NA	chr5	-	17642594	17642638	17640990	17642499	17642721	17642859
159	"AT5G43822"	NA	chr5	+	17621515	17621572	17621264	17621435	17621649	17621714
160	"AT5G43810"	NA	chr5	+	17611505	17611582	17610971	17611361	17611844	17612421
161	"AT5G62650"	NA	chr5	-	25154916	25154958	25154709	25154837	25155045	25155125
162	"AT5G43490"	NA	chr5	-	17469095	17469159	17468093	17468961	17469253	17469312
163	"AT5G66290"	NA	chr5	-	26478206	26478318	26478082	26478102	26478692	26478781
164	"AT5G66290"	NA	chr5	-	26479048	26479133	26478692	26478781	26479225	26479312
165	"AT5G49360"	NA	chr5	-	20015383	20015665	20013900	20014070	20016239	20016857
166	"AT5G42820"	NA	chr5	-	17170409	17171302	17169282	17169759	17171579	17171704
167	"AT5G42810"	NA	chr5	+	17168054	17168095	17167826	17167974	17168177	17168288
168	"AT5G42770"	NA	chr5	+	17152681	17152762	17152529	17152604	17153216	17153297
169	"AT5G42770"	NA	chr5	+	17153216	17153297	17152681	17152762	17153562	17153632
170	"AT5G42670"	NA	chr5	+	17109789	17109838	17109110	17109227	17109963	17110238
171	"AT5G42670"	NA	chr5	+	17110371	17110423	17109963	17110238	17110499	17110761
172	"AT5G42560"	NA	chr5	+	17015562	17015604	17014846	17015102	17015701	17015800
173	"AT5G42540"	NA	chr5	+	17013799	17013894	17013564	17013646	17013990	17014796
174	"AT5G42470"	NA	chr5	+	16983630	16983761	16983441	16983543	16983849	16983898
175	"AT5G42250"	NA	chr5	+	16895212	16895259	16894243	16894380	16895884	16896213
176	"AT5G42250"	NA	chr5	+	16896637	16896713	16896295	16896378	16896828	16896893
177	"AT5G41960"	NA	chr5	+	16790288	16790368	16789972	16790194	16790492	16790545
178	"AT5G41850"	NA	chr5	-	16757322	16757458	16757159	16757235	16757538	16757600
179	"AT5G41790"	NA	chr5	+	16726619	16726680	16725752	16726096	16727458	16727623
180	"AT5G41690"	NA	chr5	-	16674167	16674230	16674001	16674075	16674361	16674493
181	"AT5G41180"	NA	chr5	+	16485372	16485437	16485164	16485287	16485524	16485734
182	"AT5G41120"	NA	chr5	-	16458481	16458537	16458244	16458403	16458685	16458737
183	"AT5G55660"	NA	chr5	+	22540530	22540564	22539324	22540448	22540942	22541025
184	"AT5G40910"	NA	chr5	+	16395210	16395275	16394501	16394779	16395536	16397169
185	"AT5G40910"	NA	chr5	+	16395210	16395275	16394501	16394779	16396097	16397169
186	"AT5G40910"	NA	chr5	+	16395210	16395973	16394508	16394779	16396097	16397169
187	"AT5G40910"	NA	chr5	+	16395210	16396001	16394461	16394779	16396097	16397169
188	"AT5G40910"	NA	chr5	+	16395536	16396001	16394508	16394779	16396097	16397169
189	"AT5G40870"	NA	chr5	+	16376398	16376478	16376108	16376205	16376790	16376985
190	"AT5G40840"	NA	chr5	-	16362315	16362386	16361485	16362243	16362543	16362590
191	"AT5G40490"	NA	chr5	+	16225906	16225947	16225325	16225607	16226050	16226214
192	"AT5G40440"	NA	chr5	+	16183234	16183402	16182998	16183136	16183479	16183593
193	"AT5G40280"	NA	chr5	+	16102637	16102720	16102244	16102280	16102816	16102870
194	"AT5G40280"	NA	chr5	+	16103019	16103071	16102637	16102870	16103354	16103419
195	"AT5G40280"	NA	chr5	+	16103768	16103841	16103546	16103603	16103925	16104012
196	"AT5G40210"	NA	chr5	-	16074470	16074663	16074202	16074364	16075445	16075559
197	"AT5G40210"	NA	chr5	-	16075445	16075559	16074470	16074663	16075749	16075815
198	"AT5G39940"	NA	chr5	+	15988278	15988392	15988068	15988128	15988472	15988560
199	"AT5G53170"	NA	chr5	-	21563281	21563335	21562717	21563172	21563430	21563520
200	"AT5G53170"	NA	chr5	-	21563430	21563520	21563281	21563335	21563720	21564002
201	"AT5G38720"	NA	chr5	-	15509192	15509321	15508969	15509067	15509630	15509741
202	"AT5G38470"	NA	chr5	+	15406026	15406080	15405868	15405915	15406169	15406347
203	"AT5G38410"	NA	chr5	-	15377895	15378045	15376987	15377740	15378135	15378416
204	"AT5G38410"	NA	chr5	-	15377910	15378045	15377172	15377740	15378135	15378416
205	"AT5G38290"	NA	chr5	+	15303594	15303812	15303322	15303494	15303906	15303991
206	"AT5G38290"	NA	chr5	+	15303906	15303991	15303322	15303494	15304082	15304150
207	"AT5G38220"	NA	chr5	+	15270377	15270425	15270063	15270300	15270747	15271166
208	"AT5G37780"	NA	chr5	-	15005346	15005424	15004526	15005142	15006041	15006205
209	"AT5G37780"	NA	chr5	-	15005884	15005929	15004526	15005142	15006041	15006205
210	"AT5G37600"	NA	chr5	-	14935134	14935174	14934942	14935046	14935582	14935885
211	"AT5G37480"	NA	chr5	-	14885496	14885551	14885143	14885378	14885806	14885969
212	"AT5G37380"	NA	chr5	-	14819034	14819105	14816744	14818453	14819191	14819346
213	"AT5G37380"	NA	chr5	-	14819034	14819105	14816760	14818457	14819191	14819346
214	"AT5G37380"	NA	chr5	-	14819062	14819105	14816744	14818453	14819191	14819302
215	"AT5G37380"	NA	chr5	-	14819062	14819105	14816760	14818457	14819191	14819302
216	"AT5G37370"	NA	chr5	-	14815697	14815843	14814767	14814848	14815937	14816046
217	"AT5G37310"	NA	chr5	-	14775485	14775526	14774819	14775405	14775938	14776243
218	"AT5G36890"	NA	chr5	-	14542763	14542866	14542477	14542586	14542983	14543018
219	"AT5G36180"	NA	chr5	+	14239820	14239943	14239434	14239731	14240035	14240138
220	"AT5G36180"	NA	chr5	+	14241057	14241176	14240904	14240976	14241247	14241361
221	"AT5G36180"	NA	chr5	+	14241446	14241492	14241247	14241361	14241781	14242135
222	"AT5G36160"	NA	chr5	-	14233863	14233923	14233634	14233790	14234007	14234226
223	"AT5G35730"	NA	chr5	+	13894355	13894448	13894134	13894277	13894534	13894651
224	"AT5G35400"	NA	chr5	-	13599998	13600151	13599867	13599930	13600318	13600382
225	"AT5G35400"	NA	chr5	-	13601342	13601488	13601016	13601108	13601608	13601793
226	"AT5G35400"	NA	chr5	-	13601894	13602000	13601608	13601793	13602172	13602269
227	"AT5G35210"	NA	chr5	-	13477872	13477901	13477154	13477628	13477994	13478464
228	"AT5G54200"	NA	chr5	-	21995308	21995399	21994885	21995043	21995636	21997326
229	"AT5G65420"	NA	chr5	-	26143312	26143342	26143096	26143183	26143489	26143993
230	"AT5G43750"	NA	chr5	-	17580477	17580536	17579866	17580330	17580615	17580678
231	"AT5G57150"	NA	chr5	+	23154155	23154274	23153083	23153254	23154767	23154941
232	"AT5G28830"	NA	chr5	+	10857243	10857438	10856660	10857092	10857818	10858000
233	"AT5G28050"	NA	chr5	-	10045047	10045104	10044680	10044871	10045739	10046031
234	"AT5G28050"	NA	chr5	-	10045411	10045484	10045047	10045104	10045739	10045882
235	"AT5G27950"	NA	chr5	+	9986489	9986527	9986134	9986353	9986646	9986774
236	"AT5G27850"	NA	chr5	+	9873520	9873649	9873151	9873427	9873870	9874053
237	"AT5G27840"	NA	chr5	-	9863412	9863506	9862923	9863334	9863606	9863786
238	"AT5G27730"	NA	chr5	+	9821985	9822052	9821811	9821903	9822142	9822224
239	"AT5G27700"	NA	chr5	-	9807998	9808082	9807757	9807890	9808428	9808513
240	"AT5G27610"	NA	chr5	+	9765257	9765323	9765072	9765171	9765466	9765544
241	"AT5G27600"	NA	chr5	+	9742845	9742906	9742491	9742748	9743000	9743078
242	"AT5G27350"	NA	chr5	+	9651257	9651333	9651023	9651089	9651480	9651545
243	"AT5G27350"	NA	chr5	+	9653542	9653657	9653381	9653441	9654036	9654426
244	"AT5G26670"	NA	chr5	+	9318856	9318939	9317967	9318654	9319023	9319153
245	"AT5G54840"	NA	chr5	-	22277544	22277644	22276932	22277436	22277759	22277877
246	"AT5G47900"	NA	chr5	+	19394161	19394213	19393995	19394062	19394345	19394424
247	"AT5G26180"	NA	chr5	+	9149763	9149822	9149072	9149691	9149901	9149952
248	"AT5G26146"	NA	chr5	+	9137544	9137685	9135912	9136002	9137792	9138264
249	"AT5G25570"	NA	chr5	+	8901989	8902047	8901754	8901925	8902608	8902660
250	"AT5G25520"	NA	chr5	+	8888097	8888304	8887835	8887956	8888530	8888590
251	"AT5G25520"	NA	chr5	+	8888097	8888590	8887835	8887956	8888698	8889904
252	"AT5G25520"	NA	chr5	+	8888530	8888590	8887835	8887956	8888698	8889904
253	"AT5G25470"	NA	chr5	-	8867349	8867430	8867132	8867251	8867583	8867698
254	"AT5G25450"	NA	chr5	+	8857648	8857696	8857210	8857368	8857780	8858476
255	"AT5G25265"	NA	chr5	-	8755250	8755322	8754992	8755106	8755673	8755743
256	"AT5G25040"	NA	chr5	+	8622625	8622885	8621899	8622551	8622961	8623057
257	"AT5G24970"	NA	chr5	-	8608348	8608472	8608125	8608237	8608605	8608842
258	"AT5G24810"	NA	chr5	-	8521645	8521732	8521461	8521551	8521913	8522141
259	"AT5G24810"	NA	chr5	-	8522233	8522404	8521820	8522141	8522571	8522679
260	"AT5G24760"	NA	chr5	-	8495726	8495788	8495500	8495596	8495854	8495930
261	"AT5G24740"	NA	chr5	-	8472881	8473201	8472439	8472778	8473278	8473458
262	"AT5G24740"	NA	chr5	-	8474616	8474730	8474411	8474495	8475115	8475389
263	"AT5G24740"	NA	chr5	-	8487707	8487915	8487198	8487267	8488311	8488373
264	"AT5G24710"	NA	chr5	-	8465879	8465978	8465365	8465482	8466556	8466631
265	"AT5G24530"	NA	chr5	+	8381928	8382253	8379429	8379677	8382899	8383401
266	"AT5G24520"	NA	chr5	-	8370689	8371006	8370566	8370601	8371706	8372847
267	"AT5G24520"	NA	chr5	-	8371131	8371180	8370705	8371000	8371706	8372847
268	"AT5G24520"	NA	chr5	-	8371131	8371180	8370705	8371006	8371706	8372847
269	"AT5G24430"	NA	chr5	-	8342080	8342211	8341951	8341993	8342370	8343284
270	"AT5G24360"	NA	chr5	+	8316828	8316877	8316442	8316757	8316937	8317184
271	"AT5G24352"	NA	chr5	+	8311441	8311465	8311218	8311282	8311553	8311613
272	"AT5G24350"	NA	chr5	+	8304485	8304558	8303289	8304256	8304644	8305566
273	"AT5G24280"	NA	chr5	-	8258637	8258688	8258343	8258464	8258964	8259051
274	"AT5G24280"	NA	chr5	-	8258749	8258773	8258637	8258688	8258964	8259051
275	"AT5G24230"	NA	chr5	+	8229152	8229285	8228828	8228974	8229544	8230187
276	"AT5G24230"	NA	chr5	+	8229170	8229285	8228850	8228974	8229544	8230187
277	"AT5G43280"	NA	chr5	+	17368733	17368819	17367887	17368592	17368922	17369399
278	"AT5G23870"	NA	chr5	-	8047266	8047327	8047137	8047197	8047405	8047530
279	"AT5G23690"	NA	chr5	+	7988395	7988479	7988222	7988320	7988613	7988750
280	"AT5G23610"	NA	chr5	-	7958861	7958919	7958678	7958762	7959004	7959385
281	"AT5G23550"	NA	chr5	-	7940856	7940910	7940614	7940688	7941335	7941677
282	"AT5G23450"	NA	chr5	-	7906826	7906926	7905332	7906267	7907042	7907189
283	"AT5G23450"	NA	chr5	-	7907262	7907307	7907042	7907189	7907649	7907687
284	"AT5G23450"	NA	chr5	-	7909148	7909184	7908507	7909050	7909353	7909549
285	"AT5G23405"	NA	chr5	-	7883268	7883307	7882671	7883186	7883392	7883437
286	"AT5G23300"	NA	chr5	-	7849809	7849892	7849349	7849673	7850093	7850404
287	"AT5G23290"	NA	chr5	+	7846398	7846502	7846080	7846327	7846585	7846663
288	"AT5G23080"	NA	chr5	-	7746432	7746519	7746183	7746255	7746603	7746679
289	"AT5G23050"	NA	chr5	-	7732890	7732985	7732406	7732623	7733197	7733418
290	"AT5G23050"	NA	chr5	-	7733925	7733966	7733712	7733838	7734297	7734502
291	"AT5G22770"	NA	chr5	-	7580089	7580169	7579155	7579997	7580329	7580401
292	"AT5G22760"	NA	chr5	+	7576041	7576070	7575478	7575948	7576174	7576657
293	"AT5G22700"	NA	chr5	-	7548206	7548347	7547502	7548108	7548442	7548517
294	"AT5G22700"	NA	chr5	-	7549055	7549137	7548442	7548921	7549289	7549393
295	"AT5G22510"	NA	chr5	-	7476873	7477492	7476522	7476688	7477823	7478192
296	"AT5G22510"	NA	chr5	-	7476873	7477534	7476522	7476688	7477823	7478335
297	"AT5G22500"	NA	chr5	+	7473435	7473563	7472803	7473073	7473756	7474125
298	"AT5G22450"	NA	chr5	-	7443096	7443184	7442581	7442900	7443293	7443389
299	"AT5G22350"	NA	chr5	-	7399357	7399454	7399006	7399156	7399638	7399880
300	"AT5G22030"	NA	chr5	-	7295132	7295222	7294687	7294811	7295345	7295597
301	"AT5G21930"	NA	chr5	+	7244298	7244396	7243848	7243926	7244482	7244536
302	"AT5G21930"	NA	chr5	+	7245616	7245685	7245364	7245475	7245976	7246086
303	"AT5G21930"	NA	chr5	+	7246262	7246368	7245976	7246086	7246569	7246636
304	"AT5G21930"	NA	chr5	+	7246569	7246636	7246262	7246368	7247050	7247130
305	"AT5G21930"	NA	chr5	+	7247050	7247130	7246569	7246636	7247281	7247911
306	"AT5G21430"	NA	chr5	+	7222680	7222742	7222178	7222561	7222860	7222950
307	"AT5G21160"	NA	chr5	-	7202120	7202192	7201583	7201766	7202306	7202397
308	"AT5G20930"	NA	chr5	+	7099424	7099475	7098950	7099154	7099672	7099780
309	"AT5G20840"	NA	chr5	-	7062682	7062859	7062277	7062392	7063143	7063335
310	"AT5G20480"	NA	chr5	+	6922167	6925197	6921508	6921983	6925284	6925901
311	"AT5G20450"	NA	chr5	-	6912003	6912135	6911725	6911896	6912227	6912359
312	"AT5G20450"	NA	chr5	-	6912227	6912359	6912003	6912135	6912486	6912654
313	"AT5G20450"	NA	chr5	-	6912769	6912811	6912486	6912654	6913126	6913288
314	"AT5G20300"	NA	chr5	-	6856438	6856518	6856217	6856340	6856846	6856854
