ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3855	"AT1G66940"	NA	chr1	-	24973464	24973819	24973464	24973491	24973729	24973819
3870	"AT3G27300"	NA	chr3	-	10086114	10086488	10086114	10086310	10086411	10086488
3877	"AT1G65130"	NA	chr1	-	24196648	24197200	24196648	24196738	24197052	24197200
3928	"AT1G05710"	NA	chr1	+	1714872	1716308	1714872	1716080	1716211	1716308
3938	"AT5G06265"	NA	chr5	+	1905778	1906766	1905778	1906172	1906563	1906766
3988	"AT5G09175"	NA	chr5	-	25617178	25618113	25617178	25617729	25617987	25618113
4177	"AT2G16940"	NA	chr2	-	7345694	7346177	7345694	7345776	7346107	7346177
4187	"AT3G18850"	NA	chr3	-	6500286	6500978	6500286	6500713	6500932	6500978
4210	"AT2G42380"	NA	chr2	-	17647573	17647905	17647573	17647687	17647814	17647905
4214	"AT1G65040"	NA	chr1	-	24162832	24163379	24162832	24162882	24163236	24163379
4240	"AT3G53340"	NA	chr3	-	19775151	19775606	19775151	19775226	19775476	19775606
4271	"AT2G20960"	NA	chr2	+	9007667	9008639	9007667	9007825	9008140	9008639
4292	"AT2G22260"	NA	chr2	+	9460917	9461386	9460917	9461149	9461312	9461386
4326	"AT1G33615"	NA	chr1	-	12193811	12194413	12193811	12193938	12194350	12194413
4491	"AT2G30170"	NA	chr2	-	12880073	12880525	12880073	12880156	12880427	12880525
4664	"AT2G37160"	NA	chr2	+	15611441	15611720	15611441	15611552	15611627	15611720
4665	"AT2G37160"	NA	chr2	+	15611441	15611720	15611441	15611547	15611632	15611720
4788	"AT4G35300"	NA	chr4	-	16798992	16799635	16798992	16799101	16799455	16799635
4816	"AT2G44798"	NA	chr2	-	18467672	18468395	18467672	18467841	18468099	18468395
4833	"AT2G45380"	NA	chr2	-	18700320	18701671	18700320	18700487	18701536	18701671
4902	"AT5G65740"	NA	chr5	-	26302829	26303514	26302829	26303051	26303332	26303514
4975	"AT4G02120"	NA	chr4	+	943410	943787	943410	943496	943706	943787
5129	"AT3G08840"	NA	chr3	-	2681948	2682856	2681948	2682193	2682619	2682856
5136	"AT1G26440"	NA	chr1	-	9144994	9145696	9144994	9145195	9145412	9145696
5240	"AT3G13225"	NA	chr3	-	4261870	4262534	4261870	4262165	4262447	4262534
5254	"AT3G13740"	NA	chr3	+	4504989	4505543	4504989	4505079	4505440	4505543
5265	"AT3G14150"	NA	chr3	-	4692025	4692457	4692025	4692103	4692332	4692457
5418	"AT2G21590"	NA	chr2	+	9238364	9239098	9238364	9238761	9239032	9239098
5527	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993723	1993846	1994166
5528	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993744	1993846	1994166
5530	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993807	1993846	1994166
5531	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993723	1993876	1994166
5534	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993723	1993909	1994166
5535	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993744	1993909	1994166
5536	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993765	1993909	1994166
5538	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993807	1993909	1994166
