ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
199	"AT5G20240"	NA	chr5	+	6830808	6830838	6830636	6830736	6830926	6830971
200	"AT5G20080"	NA	chr5	+	6784722	6784774	6784559	6784630	6785108	6785186
203	"AT5G19690"	NA	chr5	+	6657575	6657655	6657360	6657458	6657726	6657814
204	"AT5G19560"	NA	chr5	+	6603280	6603420	6602909	6603085	6604053	6604170
205	"AT5G48870"	NA	chr5	+	19813556	19813680	19813345	19813440	19814106	19814179
206	"AT5G19330"	NA	chr5	-	6508971	6509006	6508732	6508797	6509132	6509196
207	"AT5G19330"	NA	chr5	-	6508971	6509051	6508732	6508797	6509132	6509196
209	"AT5G19221"	NA	chr5	+	6464724	6464796	6464196	6464266	6465276	6465332
210	"AT5G18860"	NA	chr5	+	6293600	6293723	6293208	6293508	6293832	6294030
211	"AT5G56150"	NA	chr5	+	22729732	22729825	22729014	22729243	22729996	22730124
212	"AT5G56150"	NA	chr5	+	22729739	22729825	22729181	22729243	22729996	22730124
213	"AT5G18800"	NA	chr5	+	6267256	6267491	6267077	6267134	6268260	6268638
214	"AT5G18800"	NA	chr5	+	6267282	6267491	6266973	6267134	6268260	6268638
215	"AT5G18620"	NA	chr5	-	6198228	6198263	6198036	6198113	6198353	6198542
217	"AT5G17300"	NA	chr5	-	5691550	5691612	5691073	5691388	5691698	5691810
218	"AT5G17290"	NA	chr5	-	5688346	5688434	5687981	5688125	5688838	5688928
220	"AT5G58340"	NA	chr5	+	23584764	23584827	23584203	23584247	23584994	23585148
222	"AT5G19050"	NA	chr5	+	6369996	6370073	6369003	6369582	6370207	6370313
223	"AT5G17010"	NA	chr5	-	5591720	5591809	5591329	5591408	5592281	5592332
224	"AT5G17010"	NA	chr5	-	5591720	5591818	5591329	5591408	5592281	5592446
225	"AT5G16840"	NA	chr5	+	5537023	5537093	5536754	5536864	5537316	5537391
226	"AT5G16840"	NA	chr5	+	5537026	5537093	5536754	5536864	5537316	5537391
227	"AT5G16680"	NA	chr5	-	5472953	5473012	5471883	5472726	5473264	5473592
228	"AT5G16660"	NA	chr5	-	5466414	5466553	5466238	5466335	5466966	5467319
229	"AT5G16660"	NA	chr5	-	5466420	5466553	5466238	5466335	5466966	5467063
232	"AT5G15680"	NA	chr5	-	5110297	5110416	5109941	5109987	5110697	5110833
233	"AT5G15540"	NA	chr5	-	5056536	5056646	5055961	5056209	5057142	5057666
234	"AT5G15540"	NA	chr5	-	5056550	5056646	5055961	5056209	5057142	5057411
236	"AT5G14910"	NA	chr5	+	4824342	4824396	4823698	4824108	4824659	4824719
237	"AT5G14890"	NA	chr5	+	4819686	4819778	4819387	4819594	4819871	4820601
238	"AT5G14710"	NA	chr5	+	4746862	4746909	4746725	4746773	4747247	4747314
240	"AT5G27620"	NA	chr5	+	9773382	9773424	9773044	9773113	9773607	9773685
241	"AT5G14590"	NA	chr5	-	4704401	4704436	4704181	4704324	4704536	4704652
242	"AT5G48370"	NA	chr5	-	19599788	19599966	19599220	19599693	19600158	19600644
243	"AT5G14270"	NA	chr5	+	4606930	4606992	4606497	4606605	4607282	4607349
244	"AT5G14180"	NA	chr5	-	4572019	4572099	4571323	4571933	4572185	4572226
245	"AT5G14060"	NA	chr5	+	4537774	4537891	4537607	4537703	4537972	4538092
246	"AT5G13980"	NA	chr5	+	4508915	4508999	4508405	4508826	4509161	4509250
248	"AT5G13530"	NA	chr5	+	4348032	4348158	4347620	4347851	4348256	4348593
249	"AT5G13410"	NA	chr5	-	4300382	4300427	4300004	4300262	4300774	4300825
250	"AT5G13410"	NA	chr5	-	4300517	4300598	4300206	4300427	4300774	4300825
252	"AT5G13260"	NA	chr5	+	4244146	4244188	4243982	4244058	4244261	4244324
253	"AT5G13260"	NA	chr5	+	4244406	4244456	4244261	4244324	4244548	4244576
255	"AT5G12840"	NA	chr5	-	4053277	4053302	4052684	4052963	4053412	4053534
257	"AT5G12130"	NA	chr5	+	3920831	3920888	3920656	3920737	3920980	3921062
258	"AT5G11800"	NA	chr5	-	3804586	3804682	3804277	3804466	3804877	3804931
263	"AT5G10278"	NA	chr5	+	3227508	3227619	3226320	3226525	3228763	3228867
264	"AT5G10278"	NA	chr5	+	3228763	3228867	3227508	3227619	3229579	3229669
265	"AT5G10278"	NA	chr5	+	3231085	3231314	3229957	3230055	3232302	3232475
268	"AT5G09830"	NA	chr5	-	3058102	3058125	3057602	3058014	3058709	3058825
270	"AT5G18245"	NA	chr5	+	6028516	6028582	6028118	6028402	6028828	6029182
271	"AT5G18245"	NA	chr5	+	6028516	6028582	6028150	6028330	6028828	6029182
272	"AT5G18245"	NA	chr5	+	6031138	6031209	6030789	6030881	6032777	6033302
273	"AT5G18245"	NA	chr5	+	6031179	6031209	6030789	6030881	6032777	6033231
274	"AT5G45600"	NA	chr5	+	18488291	18488374	18487797	18488163	18488750	18488972
275	"AT5G45600"	NA	chr5	+	18488294	18488374	18487949	18488163	18488750	18488972
276	"AT5G08690"	NA	chr5	+	2827255	2827414	2827050	2827154	2827520	2827745
277	"AT5G08650"	NA	chr5	-	2809133	2809214	2808817	2808904	2809498	2809556
278	"AT5G08650"	NA	chr5	-	2809639	2809794	2809498	2809556	2810265	2810337
279	"AT5G08620"	NA	chr5	+	2795105	2795161	2794875	2794982	2795258	2795483
280	"AT5G08535"	NA	chr5	+	2762441	2762517	2762028	2762261	2762709	2762940
282	"AT5G08500"	NA	chr5	+	2749540	2749578	2749311	2749415	2749946	2750182
288	"AT5G41990"	NA	chr5	-	16797069	16797107	16796757	16796985	16797472	16798006
289	"AT5G53940"	NA	chr5	-	21897887	21897931	21897471	21897580	21898493	21898631
291	"AT5G49430"	NA	chr5	-	20043276	20043368	20043069	20043194	20043720	20043827
294	"AT5G06690"	NA	chr5	-	2060871	2060889	2060442	2060749	2060980	2061047
295	"AT5G06690"	NA	chr5	-	2060980	2061047	2060871	2060889	2061135	2061210
296	"AT5G06360"	NA	chr5	+	1945735	1945793	1945576	1945645	1945993	1946229
297	"AT5G06300"	NA	chr5	-	1922879	1922950	1922234	1922378	1923056	1923156
298	"AT5G06300"	NA	chr5	-	1923476	1923507	1923056	1923156	1923991	1924089
299	"AT5G06290"	NA	chr5	+	1920624	1920750	1920370	1920450	1920869	1920983
300	"AT5G06100"	NA	chr5	+	1838366	1838421	1837834	1838029	1838502	1838899
301	"AT5G05610"	NA	chr5	-	1678719	1678752	1678372	1678595	1678848	1679107
302	"AT5G05600"	NA	chr5	+	1673107	1673438	1672069	1672801	1674353	1674770
307	"AT5G04620"	NA	chr5	+	1327985	1328093	1327114	1327905	1328188	1328427
309	"AT5G04260"	NA	chr5	-	1179088	1179106	1178643	1179005	1179206	1179273
310	"AT5G04260"	NA	chr5	-	1179373	1179448	1179206	1179273	1179708	1180060
311	"AT5G04240"	NA	chr5	+	1171501	1171652	1171127	1171195	1171742	1172254
312	"AT5G04090"	NA	chr5	-	1106878	1107381	1106164	1106593	1107581	1107660
313	"AT5G06830"	NA	chr5	-	2119219	2119354	2118855	2118950	2119498	2119640
314	"AT5G03880"	NA	chr5	-	1040567	1040586	1040190	1040310	1040702	1040775
315	"AT5G03880"	NA	chr5	-	1040933	1040998	1040702	1040775	1041142	1041480
316	"AT5G03830"	NA	chr5	+	1018640	1018795	1018337	1018440	1018881	1018958
317	"AT5G03830"	NA	chr5	+	1018654	1018795	1018337	1018440	1018881	1018958
318	"AT5G03730"	NA	chr5	-	975877	975976	975575	975644	976070	976155
319	"AT5G03650"	NA	chr5	+	934413	934497	934102	934219	934691	934813
321	"AT5G13300"	NA	chr5	-	4260390	4260453	4259878	4259923	4260664	4260735
322	"AT5G02810"	NA	chr5	-	640621	640755	640285	640450	640888	641050
323	"AT5G16280"	NA	chr5	-	5329675	5329735	5329469	5329550	5329841	5329962
326	"AT5G02530"	NA	chr5	-	565269	565455	565109	565178	565587	565883
327	"AT5G02430"	NA	chr5	+	528691	528743	528454	528612	528849	528929
328	"AT5G28770"	NA	chr5	-	10796987	10797113	10796456	10796920	10797195	10797271
330	"AT5G01800"	NA	chr5	+	307406	307509	306938	307114	307731	307880
332	"AT5G01490"	NA	chr5	+	196159	196188	195983	196051	196452	196649
333	"AT5G01010"	NA	chr5	-	2434	2509	1913	1961	2747	2799
336	"AT4G39970"	NA	chr4	-	18537427	18537461	18537272	18537328	18537545	18537620
339	"AT4G38760"	NA	chr4	-	18093120	18093180	18092877	18093035	18093262	18093340
344	"AT4G38470"	NA	chr4	+	18002699	18002795	18002222	18002398	18002935	18003016
345	"AT4G38280"	NA	chr4	+	17942784	17942879	17942465	17942549	17942982	17943363
346	"AT4G38120"	NA	chr4	-	17893768	17893849	17893582	17893670	17894099	17894151
347	"AT4G38120"	NA	chr4	-	17893768	17893922	17893582	17893670	17894099	17894151
348	"AT4G38120"	NA	chr4	-	17894099	17894151	17893768	17893922	17894232	17894312
351	"AT4G37930"	NA	chr4	-	17832506	17832584	17832314	17832426	17832666	17832732
352	"AT5G13030"	NA	chr5	+	4133878	4133988	4133133	4133566	4134287	4134344
360	"AT4G35785"	NA	chr4	-	16955027	16955050	16954564	16954705	16955124	16955266
362	"AT4G35220"	NA	chr4	+	16753308	16753381	16753123	16753168	16753449	16753547
364	"AT4G35090"	NA	chr4	-	16701110	16701204	16700311	16700996	16701293	16701361
366	"AT5G10800"	NA	chr5	-	3417863	3417909	3417509	3417570	3418086	3418220
371	"AT4G33925"	NA	chr4	+	16263437	16263459	16263035	16263352	16263574	16263680
372	"AT4G33770"	NA	chr4	-	16195005	16195038	16194666	16194787	16195121	16195203
373	"AT4G33760"	NA	chr4	-	16192247	16192357	16192036	16192148	16192434	16192578
374	"AT4G33680"	NA	chr4	-	16172934	16172985	16172512	16172833	16173070	16173175
375	"AT4G33580"	NA	chr4	+	16140554	16140608	16140356	16140470	16140810	16140893
377	"AT4G33180"	NA	chr4	+	16001574	16001670	16001120	16001438	16001775	16001843
379	"AT5G18140"	NA	chr5	+	5998888	5998957	5998126	5998543	5999075	6000519
380	"AT4G32850"	NA	chr4	+	15853891	15853960	15853669	15853753	15854043	15854241
381	"AT5G06350"	NA	chr5	+	1940491	1940552	1939982	1940126	1940928	1941242
382	"AT4G32660"	NA	chr4	+	15757683	15757798	15757361	15757410	15757933	15758025
383	"AT4G32570"	NA	chr4	-	15717243	15717500	15717068	15717165	15717592	15717762
385	"AT4G32470"	NA	chr4	-	15670070	15670118	15669218	15669709	15670732	15670890
387	"AT4G32360"	NA	chr4	+	15622643	15622753	15622382	15622499	15622854	15622928
388	"AT4G32270"	NA	chr4	-	15575679	15575779	15575370	15575465	15575901	15576001
389	"AT4G32150"	NA	chr4	-	15526981	15527172	15526698	15526862	15527434	15527926
390	"AT4G32130"	NA	chr4	-	15522011	15522058	15521390	15521490	15522391	15522695
391	"AT4G31810"	NA	chr4	-	15387599	15387641	15386787	15387493	15387714	15387816
392	"AT4G31790"	NA	chr4	+	15377465	15377628	15377157	15377320	15377715	15377840
393	"AT4G31650"	NA	chr4	+	15332438	15332563	15331877	15332327	15332643	15332973
397	"AT5G56180"	NA	chr5	-	22739325	22739407	22738944	22739087	22739730	22739828
398	"AT5G56180"	NA	chr5	-	22740073	22740141	22739912	22739974	22740255	22740326
399	"AT4G31110"	NA	chr4	+	15128432	15128543	15127044	15128289	15128642	15130021
402	"AT4G30690"	NA	chr4	+	14961102	14961142	14960593	14961016	14961223	14961283
403	"AT4G30690"	NA	chr4	+	14961508	14961558	14961360	14961413	14961810	14961883
404	"AT4G30690"	NA	chr4	+	14961672	14961706	14961508	14961558	14961810	14961883
406	"AT4G36720"	NA	chr4	+	17308116	17308175	17307708	17307831	17308588	17308686
407	"AT4G29940"	NA	chr4	-	14648992	14649073	14648754	14648835	14649467	14649548
409	"AT4G29890"	NA	chr4	+	14610457	14610551	14610255	14610377	14610636	14610687
410	"AT4G29490"	NA	chr4	+	14489030	14489162	14488679	14488829	14489432	14489560
412	"AT5G20165"	NA	chr5	-	6806216	6806251	6805549	6805870	6806531	6806638
414	"AT4G29100"	NA	chr4	+	14343289	14343355	14343064	14343130	14343623	14343683
417	"AT4G28830"	NA	chr4	+	14232905	14233003	14232633	14232690	14233079	14233149
419	"AT4G28706"	NA	chr4	+	14169761	14169862	14169536	14169663	14169943	14170082
420	"AT4G28706"	NA	chr4	+	14169764	14169862	14169536	14169663	14169943	14170082
423	"AT4G28080"	NA	chr4	-	13957560	13957622	13957332	13957425	13957770	13958107
424	"AT4G28060"	NA	chr4	-	13944316	13944405	13944153	13944235	13945590	13945773
425	"AT4G28025"	NA	chr4	-	13936451	13936536	13936166	13936292	13937257	13937555
427	"AT4G27870"	NA	chr4	+	13880450	13880594	13879845	13880346	13880821	13880974
428	"AT4G38350"	NA	chr4	-	17966345	17966448	17966149	17966257	17966540	17966593
429	"AT4G38350"	NA	chr4	-	17966540	17966593	17966149	17966257	17966813	17966962
431	"AT5G54090"	NA	chr5	-	21949886	21950014	21949558	21949606	21950144	21950295
434	"AT4G27500"	NA	chr4	+	13744896	13745511	13744605	13744800	13745606	13746211
437	"AT4G26980"	NA	chr4	-	13549674	13549752	13549334	13549479	13550014	13550184
438	"AT4G26910"	NA	chr4	-	13522835	13522902	13522675	13522750	13523131	13523222
439	"AT4G26190"	NA	chr4	-	13263488	13263570	13263299	13263363	13263656	13266322
440	"AT4G26190"	NA	chr4	-	13263656	13266322	13263299	13263363	13266897	13267020
441	"AT4G26190"	NA	chr4	-	13263656	13266462	13263299	13263363	13266897	13267002
442	"AT4G26190"	NA	chr4	-	13263656	13266812	13263299	13263363	13266897	13267002
443	"AT4G26110"	NA	chr4	+	13235009	13235027	13234714	13234904	13235430	13235908
444	"AT4G26100"	NA	chr4	-	13230297	13230338	13230079	13230149	13230432	13230797
450	"AT4G24940"	NA	chr4	+	12824688	12824768	12824415	12824611	12824861	12824978
451	"AT4G24860"	NA	chr4	-	12804936	12805007	12804695	12804869	12805088	12805237
453	"AT4G24740"	NA	chr4	-	12755931	12756046	12755690	12755782	12756144	12756193
454	"AT4G24740"	NA	chr4	-	12756144	12756193	12755690	12755782	12756302	12756456
456	"AT4G27650"	NA	chr4	-	13806588	13806645	13806089	13806135	13806705	13806780
457	"AT4G27650"	NA	chr4	-	13807327	13807410	13807033	13807109	13807505	13807573
458	"AT4G24680"	NA	chr4	+	12734118	12734163	12733951	12734035	12734256	12734626
461	"AT4G24460"	NA	chr4	+	12643593	12643631	12642869	12643516	12643710	12643826
462	"AT4G24100"	NA	chr4	+	12517326	12517395	12517152	12517221	12517498	12517776
464	"AT4G24050"	NA	chr4	+	12498611	12498693	12498078	12498235	12499078	12499166
465	"AT4G23940"	NA	chr4	+	12439134	12439230	12438807	12438873	12439670	12439799
466	"AT4G23850"	NA	chr4	-	12405318	12405394	12405094	12405212	12405472	12405539
467	"AT4G23850"	NA	chr4	-	12407137	12407186	12406935	12407012	12407262	12407319
470	"AT4G23660"	NA	chr4	-	12329271	12329341	12329035	12329185	12329530	12329652
471	"AT4G23660"	NA	chr4	-	12330119	12330255	12329530	12329652	12330916	12331378
480	"AT4G31210"	NA	chr4	+	15166294	15166795	15165592	15166234	15166877	15167284
481	"AT4G31210"	NA	chr4	+	15166306	15166795	15165592	15166234	15166877	15167284
482	"AT4G31210"	NA	chr4	+	15170496	15170556	15170271	15170340	15170649	15170721
483	"AT4G23000"	NA	chr4	+	12057530	12057730	12057227	12057412	12057970	12058303
484	"AT4G22590"	NA	chr4	-	11895629	11895693	11895113	11895530	11896282	11896480
486	"AT5G51470"	NA	chr5	+	20907713	20907815	20907194	20907573	20907903	20908685
488	"AT4G21534"	NA	chr4	+	11456850	11456951	11456635	11456758	11457224	11457297
489	"AT4G21534"	NA	chr4	+	11457224	11457297	11456850	11456951	11457422	11457509
490	"AT4G21534"	NA	chr4	+	11458397	11458520	11458004	11458268	11458625	11458984
491	"AT5G59670"	NA	chr5	+	24043815	24043952	24043648	24043717	24044084	24044314
492	"AT4G20930"	NA	chr4	-	11199964	11200115	11199752	11199835	11200301	11200416
494	"AT4G20850"	NA	chr4	-	11164062	11164180	11163741	11163821	11164270	11164371
495	"AT4G20380"	NA	chr4	+	11004834	11004896	11004502	11004714	11005024	11005150
496	"AT4G20380"	NA	chr4	+	11004837	11004896	11004593	11004714	11005024	11005150
498	"AT4G19640"	NA	chr4	-	10688988	10689066	10688737	10688905	10689410	10689671
500	"AT4G19420"	NA	chr4	-	10588210	10588288	10587985	10588091	10588377	10588431
501	"AT4G19410"	NA	chr4	-	10583160	10583221	10583012	10583066	10583390	10583515
502	"AT5G25760"	NA	chr5	+	8967951	8967988	8967654	8967718	8968071	8968320
504	"AT4G18930"	NA	chr4	+	10371298	10371353	10370432	10371084	10371682	10372045
505	"AT4G18470"	NA	chr4	+	10194662	10194732	10194526	10194597	10194816	10194882
506	"AT4G18260"	NA	chr4	-	10096846	10097011	10096138	10096287	10097181	10097337
509	"AT4G17190"	NA	chr4	-	9650644	9650669	9650449	9650565	9650754	9650912
