ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
498	AT5G35330		chr5	-	13525620	13525834	13525641	13525834	13524824	13525279	498	68,149	78,142	39,68	184,256	120	99	1.8344359598e-07	9.47397410206387e-06	0.418,0.464	0.149,0.18	0.277
515	AT2G02410		chr2	+	632633	632904	632633	632874	633208	633280	515	18,41	61,106	47,56	40,52	129	99	0.00179965091587	0.0343004894798555	0.185,0.229	0.474,0.452	-0.256
516	AT2G02080		chr2	-	520976	521205	520980	521205	520263	520660	516	14,9	192,231	94,122	108,102	103	99	0.0	0.0	0.065,0.036	0.456,0.535	-0.445
543	AT1G79190		chr1	+	29791575	29792228	29791575	29792210	29792308	29792467	543	3,7	33,44	27,41	5,10	117	99	0.0	0.0	0.071,0.119	0.82,0.776	-0.703
548	AT1G78690		chr1	+	29596982	29597235	29596982	29597210	29597315	29597446	548	8,8	41,51	25,29	28,35	124	99	0.000688197759147	0.0159681827883238	0.135,0.111	0.416,0.398	-0.284
554	AT2G04790		chr2	+	1679306	1679909	1679306	1679886	1680014	1680176	554	16,34	36,36	2,12	53,97	122	99	0.000782069360732	0.0176351133314356	0.265,0.434	0.03,0.091	0.289
557	AT1G79270		chr1	+	29815505	29816515	29815505	29816510	29816606	29816677	557	24,23	11,15	37,47	2,1	104	99	2.09128418993e-05	0.0007609422700177	0.675,0.593	0.946,0.978	-0.328
570	AT1G72740		chr1	-	27381146	27381248	27381164	27381248	27380621	27380901	570	65,122	94,167	43,44	159,204	117	99	0.00142406330815	0.0288598146373183	0.369,0.382	0.186,0.154	0.206
583	AT1G70490		chr1	-	26565290	26565849	26565317	26565849	26565004	26565161	583	3,6	6,3	10,2	0,0	126	99	0.000389602450848	0.0093097540866813	0.282,0.611	1.0,1.0	-0.553
584	AT1G70490		chr1	-	26565301	26565849	26565317	26565849	26565004	26565161	584	3,1	6,3	8,1	0,0	115	99	1.02376260258e-06	4.6829826478016574e-05	0.301,0.223	1.0,1.0	-0.738
643	AT4G31570		chr4	+	15297330	15297997	15297330	15297993	15298145	15303824	643	11,11	17,13	13,25	3,6	103	99	0.00141908793931	0.0288598146373183	0.383,0.449	0.806,0.8	-0.387
644	AT1G60505		chr1	-	22295612	22297374	22295633	22297374	22294361	22295139	644	18,20	8,13	5,14	31,34	120	99	0.000275871774176	0.0067949340070119	0.65,0.559	0.117,0.254	0.419
667	AT2G04690		chr2	+	1645913	1646066	1645913	1646031	1646154	1646443	667	453,776	305,599	761,878	226,274	134	99	0.000218888591072	0.0054756349110355	0.523,0.489	0.713,0.703	-0.202
677	AT1G73390		chr1	-	27594494	27594551	27594498	27594551	27593901	27594166	677	23,30	11,11	16,23	45,52	103	99	7.77912250716e-06	0.0003037652471698	0.668,0.724	0.255,0.298	0.419
679	AT1G47550		chr1	+	17462053	17462227	17462053	17462224	17462308	17462388	679	65,82	235,348	17,20	440,416	102	99	0.00178665067116	0.0343004894798555	0.212,0.186	0.036,0.045	0.159
705	AT1G20060		chr1	-	6952305	6952398	6952308	6952398	6952131	6952224	705	2,12	3,3	0,2	1,19	102	99	0.00019278955784	0.0049783239048683	0.393,0.795	0.0,0.093	0.548
706	AT1G20060		chr1	-	6952652	6952745	6952655	6952745	6952478	6952571	706	5,2	1,0	0,1	6,14	102	99	2.76754473783e-08	1.772335650106332e-06	0.829,1.0	0.0,0.065	0.882
730	AT1G49980		chr1	+	18511848	18511993	18511848	18511962	18512089	18512512	730	11,29	43,61	54,58	27,32	130	99	7.12868102792e-06	0.0002853254581424	0.163,0.266	0.604,0.58	-0.377
731	AT1G49980		chr1	+	18511848	18511998	18511848	18511962	18512089	18512512	731	9,19	43,61	32,40	27,32	135	99	0.000174186013439	0.0045716689756694	0.133,0.186	0.465,0.478	-0.312
752	AT1G67700		chr1	+	25375569	25375726	25375569	25375712	25375803	25376050	752	753,1231	621,922	1785,1930	380,416	113	99	1.17905685215e-13	1.3483357287801072e-11	0.515,0.539	0.805,0.803	-0.277
758	AT1G03310		chr1	+	813412	813604	813412	813581	813928	816812	758	43,47	22,40	118,51	1,0	122	99	1.11022302463e-16	1.6158791476660273e-14	0.613,0.488	0.99,1.0	-0.445
827	AT1G23230		chr1	+	8246060	8246303	8246060	8246298	8246562	8246780	827	3,4	39,55	16,22	18,24	104	99	6.95860084443e-07	3.375975743009827e-05	0.068,0.065	0.458,0.466	-0.396
839	AT5G15070		chr5	+	4876827	4876984	4876827	4876966	4877138	4877198	839	2,2	11,16	19,20	3,6	117	99	9.45102962557e-09	6.877772013880713e-07	0.133,0.096	0.843,0.738	-0.676
856	AT3G19460		chr3	+	6748758	6748909	6748758	6748904	6748990	6749307	856	44,81	108,139	8,15	149,159	104	99	7.49869208616e-07	3.5310017735124e-05	0.279,0.357	0.049,0.082	0.253
865	AT3G01310		chr3	-	101513	101660	101531	101660	101296	101356	865	222,290	709,946	408,504	366,445	117	99	6.279976538790001e-12	6.283901524126744e-10	0.209,0.206	0.485,0.489	-0.279
880	AT2G01420		chr2	-	182004	183764	182016	183764	181579	181847	880	225,296	145,200	388,461	41,36	111	99	0.0	0.0	0.581,0.569	0.894,0.919	-0.332
895	AT3G57050		chr3	-	21114161	21114330	21114206	21114330	21113943	21114059	895	781,997	59,90	770,697	245,183	144	99	2.3057329231e-05	0.0008203285355295	0.901,0.884	0.684,0.724	0.189
947	AT3G07300		chr3	-	2326718	2327012	2326724	2327012	2326090	2326220	947	80,95	153,176	168,157	99,76	105	99	1.81474958838e-07	9.47397410206387e-06	0.33,0.337	0.615,0.661	-0.304
957	AT1G01020		chr1	-	8570	9130	8593	9130	8235	8464	957	184,296	46,90	127,124	181,175	122	99	2.3647750424499997e-14	2.912311417663423e-12	0.764,0.727	0.363,0.365	0.382
974	AT2G43490		chr2	-	18058044	18058198	18058056	18058198	18057838	18057937	974	84,94	25,30	52,27	76,51	111	99	2.48735746444e-08	1.6592747085701833e-06	0.75,0.736	0.379,0.321	0.393
1067	AT2G39730		chr2	-	16571179	16571472	16571190	16571472	16570745	16571066	1067	11815,14911	12457,15129	33243,37731	11551,14269	110	99	3.49273276967e-10	3.1065917579120395e-08	0.461,0.47	0.721,0.704	-0.247
1068	AT1G77890		chr1	+	29293206	29293278	29293206	29293272	29293400	29293478	1068	51,70	4,2	25,22	35,47	105	99	0.0	0.0	0.923,0.971	0.402,0.306	0.593
1093	AT1G18950		chr1	+	6550477	6550681	6550477	6550669	6550762	6552108	1093	35,61	42,90	137,154	7,15	111	99	0.0	0.0	0.426,0.377	0.946,0.902	-0.522
1094	AT1G18950		chr1	+	6550477	6550681	6550477	6550669	6550768	6551919	1094	5,4	33,40	20,22	1,10	111	99	5.76676051356e-09	4.396468372480743e-07	0.119,0.082	0.947,0.662	-0.704
1115	AT1G19835		chr1	-	6859698	6860198	6859889	6860198	6859438	6859513	1115	4,2	7,6	10,13	2,1	290	99	0.000164679278414	0.0043941920790135	0.163,0.102	0.631,0.816	-0.591
1128	AT1G16780		chr1	-	5744111	5744213	5744138	5744213	5743470	5743829	1128	44,53	2,2	38,45	24,25	126	99	1.54850470335e-07	8.548813896770172e-06	0.945,0.954	0.554,0.586	0.379
1144	AT1G16560		chr1	+	5668392	5668739	5668392	5668709	5668918	5669039	1144	16,14	2,4	3,9	11,18	129	99	2.66018382913e-05	0.0009258596327037	0.86,0.729	0.173,0.277	0.57
1149	AT1G06710		chr1	-	2056632	2057043	2056650	2057043	2056233	2056329	1149	14,32	3,4	5,11	8,14	117	99	0.000128075420189	0.0034754025037726	0.798,0.871	0.346,0.399	0.462
1173	AT2G00720		chr2	-	9257650	9257859	9257661	9257859	9256764	9257465	1173	4,3	1,4	0,1	4,4	110	99	0.00133106365313	0.0276757520605341	0.783,0.403	0.0,0.184	0.501
1228	AT4G17570		chr4	-	9785983	9786364	9785995	9786364	9785503	9785903	1228	51,60	62,83	111,96	18,7	111	99	1.6653345369399998e-15	2.221833828034117e-13	0.423,0.392	0.846,0.924	-0.478
1231	AT1G23080		chr1	-	8182205	8183650	8182217	8183650	8181857	8182128	1231	125,225	384,390	561,504	86,106	111	99	0.0	0.0	0.225,0.34	0.853,0.809	-0.548
1232	AT1G05230		chr1	-	1513824	1513920	1513830	1513920	1513373	1513744	1232	76,143	19,16	60,119	63,74	105	99	6.9158397348e-05	0.0021283249557083	0.79,0.894	0.473,0.603	0.304
1263	AT1G27630		chr1	+	9611548	9612429	9611548	9611876	9612589	9612671	1263	962,1192	72,125	2318,2275	75,78	652	99	0.00268253085346	0.0499387429812727	0.67,0.591	0.824,0.816	-0.189
1268	AT1G28520		chr1	+	10029149	10029435	10029149	10029267	10029673	10029943	1268	24,56	103,138	181,182	109,144	267	99	4.78867212217e-07	2.3958325211231785e-05	0.08,0.131	0.381,0.319	-0.244
1305	AT1G52370		chr1	+	19506355	19506571	19506355	19506522	19507381	19507449	1305	0,4	2,5	2,1	0,0	148	99	3.72134208012e-05	0.0012158915653616	0.0,0.349	1.0,1.0	-0.826
1367	AT5G48657		chr5	-	19735070	19735489	19735133	19735489	19734503	19734935	1367	0,1	1,2	1,5	0,0	162	99	4.21917936243e-05	0.00135098123185	0.0,0.234	1.0,1.0	-0.883
1381	AT1G80270		chr1	+	30180906	30181077	30180906	30181053	30181231	30181293	1381	23,23	12,21	62,58	10,5	123	99	0.00109246115485	0.023013556696248	0.607,0.469	0.833,0.903	-0.33
1423	AT2G03140		chr2	+	949989	950231	949989	950208	950308	950717	1423	12,23	6,24	38,34	3,1	122	99	1.73854065424e-05	0.0006473031598693	0.619,0.437	0.911,0.965	-0.41
1424	AT2G16930		chr2	+	7341077	7341247	7341077	7341210	7341488	7341588	1424	52,75	664,936	280,313	376,528	136	99	0.0	0.0	0.054,0.055	0.352,0.301	-0.272
1450	AT4G23130		chr4	-	12119101	12119242	12119113	12119242	12118909	12119031	1450	1,7	0,0	3,5	4,9	111	99	3.83081144584e-08	2.3588958172268616e-06	1.0,1.0	0.401,0.331	0.634
1541	AT2G32320		chr2	+	13729098	13729242	13729098	13729206	13729566	13729823	1541	8,19	84,119	51,48	76,61	135	99	1.33913895464e-05	0.0005104670158044	0.065,0.105	0.33,0.366	-0.263
1570	AT2G35550		chr2	+	14929242	14929448	14929242	14929401	14929889	14930898	1570	6,5	4,11	17,20	0,4	146	99	0.000842189830329	0.0184704920322839	0.504,0.236	1.0,0.772	-0.516
1571	AT2G35550		chr2	+	14929242	14929477	14929242	14929401	14929889	14930898	1571	3,4	4,11	44,32	0,4	175	99	4.01450680476e-08	2.3804538497854665e-06	0.298,0.171	1.0,0.819	-0.675
1572	AT2G35550		chr2	+	14929242	14929477	14929242	14929448	14929889	14930898	1572	1,1	4,2	28,13	1,1	128	99	7.10221337497e-06	0.0002853254581424	0.162,0.279	0.956,0.91	-0.713
1603	AT2G38710		chr2	-	16186904	16187273	16186915	16187273	16186660	16186823	1603	5,6	0,0	0,3	4,3	110	99	0.00010594374994	0.0029618572605902	1.0,1.0	0.0,0.474	0.763
1624	AT5G23380		chr5	+	7868951	7869708	7868951	7869425	7869850	7870302	1624	3,10	1,9	22,13	1,1	382	99	0.000714708327133	0.0163464004534276	0.437,0.224	0.851,0.771	-0.48
1652	AT2G43500		chr2	+	18062530	18062599	18062530	18062595	18062693	18063659	1652	6,4	1,4	2,0	17,13	103	99	9.51638537667e-05	0.0027206666050086	0.852,0.49	0.102,0.0	0.62
1670	AT2G46270		chr2	+	19002054	19002230	19002054	19002161	19002321	19002399	1670	184,267	44,56	262,291	12,10	168	99	7.31695580231e-05	0.0021693418962033	0.711,0.738	0.928,0.945	-0.212
1716	AT1G63150		chr1	+	23419293	23421321	23419293	23421305	23421456	23421714	1716	20,18	2,6	2,3	11,17	115	99	5.51977189511e-08	3.1561267157396823e-06	0.896,0.721	0.135,0.132	0.675
1726	AT3G05380		chr3	+	1539581	1539763	1539581	1539728	1540549	1540660	1726	34,45	22,30	15,16	69,43	134	99	7.07767487462e-06	0.0002853254581424	0.533,0.526	0.138,0.216	0.353
1756	AT3G09800		chr3	-	3008263	3008610	3008347	3008610	3007907	3007938	1756	35,30	60,91	109,94	77,73	183	99	0.00167078965697	0.0326211492781581	0.24,0.151	0.434,0.411	-0.227
1770	AT3G12250		chr3	+	3906243	3906525	3906243	3906416	3906620	3906692	1770	16,20	74,84	57,57	49,55	208	99	7.04567287024e-05	0.0021283249557083	0.093,0.102	0.356,0.33	-0.245
1789	AT3G14010		chr3	+	4638722	4638938	4638722	4638932	4639006	4639107	1789	359,451	80,151	19,31	436,523	105	99	0.0	0.0	0.809,0.738	0.039,0.053	0.728
1832	AT3G21175		chr3	+	7423241	7423334	7423241	7423328	7423407	7423541	1832	84,93	159,173	18,15	205,227	105	99	1.0511939097e-09	8.857691839103684e-08	0.332,0.336	0.076,0.059	0.267
1847	AT2G21590		chr2	+	9238364	9239098	9238364	9238761	9239353	9239583	1847	14,36	2,8	117,98	1,0	436	99	3.63034763953e-05	0.0012108722022682	0.614,0.505	0.964,1.0	-0.422
1879	AT3G20070		chr3	-	7006705	7006941	7006733	7006941	7006577	7006635	1879	15,52	12,19	11,6	37,29	127	99	3.44804618444e-05	0.0011745365832528	0.494,0.681	0.188,0.139	0.424
1882	AT3G30350		chr3	-	11961233	11961390	11961284	11961390	11960849	11960896	1882	0,3	6,4	14,13	5,2	150	99	0.000839370675106	0.0184704920322839	0.0,0.331	0.649,0.811	-0.565
1913	AT2G31370		chr2	+	13380713	13381103	13380713	13381092	13381219	13381761	1913	24,56	259,307	110,127	245,236	110	99	0.000216809022974	0.0054756349110355	0.077,0.141	0.288,0.326	-0.198
1924	AT5G09230		chr5	+	2872304	2872361	2872304	2872350	2872459	2872620	1924	39,50	70,89	31,22	175,271	110	99	6.97768093201e-05	0.0021283249557083	0.334,0.336	0.138,0.068	0.232
ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
33	AT5G63700		chr5	-	25494356	25494637	25494356	25494407	25494577	25494637	33	13,20	23,35	149,96	23,25	269	99	1.68036240478e-09	3.986459762197124e-07	0.172,0.174	0.705,0.586	-0.472
64	AT5G60940		chr5	+	24523577	24523849	24523577	24523687	24523779	24523849	64	27,34	76,153	133,129	69,70	191	99	9.037215420449999e-14	4.0930370204256266e-11	0.156,0.103	0.5,0.489	-0.365
131	AT5G53550		chr5	+	21755290	21755903	21755290	21755474	21755823	21755903	131	240,325	37,71	455,348	27,15	448	99	0.000141555544855	0.0100747103495372	0.589,0.503	0.788,0.837	-0.266
140	AT5G52890		chr5	-	21444792	21446241	21444792	21445425	21445509	21446241	140	0,4	23,22	13,11	11,12	183	99	0.000408176708122	0.0255491034525518	0.0,0.09	0.39,0.332	-0.316
149	AT5G50915		chr5	-	20710102	20710838	20710102	20710590	20710724	20710838	149	2,15	8,32	27,36	13,14	233	99	0.000410262600603	0.0255491034525518	0.096,0.166	0.469,0.522	-0.364
242	AT5G40530		chr5	+	16235698	16235927	16235698	16235813	16235882	16235927	242	16,36	42,90	130,87	77,69	168	99	5.33230302667e-05	0.0043550055211262	0.183,0.191	0.499,0.426	-0.276
295	AT5G27630		chr5	+	9779718	9780154	9779718	9779844	9780007	9780154	295	24,7	7,8	22,9	1,0	262	99	5.31568499424e-05	0.0043550055211262	0.564,0.248	0.893,1.0	-0.54
352	AT5G22875		chr5	+	7650581	7651389	7650581	7650681	7651265	7651389	352	65,131	275,413	520,538	281,412	683	99	0.000442861674744	0.0272387267107976	0.033,0.044	0.212,0.159	-0.147
604	AT5G01650		chr5	-	242449	243123	242449	242769	243033	243123	604	29,51	19,17	73,80	1,5	363	99	2.38242831352e-06	0.0002826013775703	0.294,0.45	0.952,0.814	-0.511
634	AT4G38380		chr4	-	17974276	17974799	17974276	17974419	17974518	17974799	634	7,7	34,38	25,38	8,1	198	99	2.94471492746e-08	5.285043974195943e-06	0.093,0.084	0.61,0.95	-0.692
673	AT5G37850		chr5	+	15065299	15065701	15065299	15065479	15065604	15065701	673	351,669	296,459	196,197	552,729	224	99	2.99427149741e-12	1.1474969692382016e-09	0.344,0.392	0.136,0.107	0.246
690	AT4G34310		chr4	+	16418607	16419095	16418607	16418720	16418809	16419095	690	17,20	4,15	11,8	1,0	188	99	0.000538787846455	0.0315793064828095	0.691,0.412	0.853,1.0	-0.375
813	AT4G24740		chr4	-	12754945	12755239	12754945	12755048	12755141	12755239	813	66,96	311,369	338,351	366,397	192	99	3.86852460843e-07	5.208916107891421e-05	0.099,0.118	0.323,0.313	-0.21
873	AT4G22120		chr4	-	11718830	11719807	11718830	11719164	11719398	11719807	873	9,21	4,13	22,16	1,0	333	99	2.81126858426e-06	0.0003257148857391	0.401,0.324	0.867,1.0	-0.571
964	AT4G17910		chr4	-	9953622	9953795	9953622	9953668	9953731	9953795	964	12,37	22,65	65,49	31,25	162	99	0.00058208371482	0.0325836074970026	0.25,0.258	0.562,0.545	-0.3
1315	AT3G57440		chr3	+	21260078	21260675	21260078	21260145	21260240	21260675	1315	4,16	2,1	1,1	4,7	194	99	8.05810324138e-05	0.0062727297419617	0.505,0.891	0.113,0.068	0.607
1319	AT4G08980		chr4	+	5758019	5759303	5758019	5758484	5758981	5759303	1319	276,424	280,419	1502,1159	267,243	596	99	0.0	0.0	0.141,0.144	0.483,0.442	-0.32
1340	AT3G55850		chr3	-	20724352	20725024	20724352	20724459	20724648	20725024	1340	273,382	58,64	572,560	31,32	288	99	0.00046108167417	0.0278208126669812	0.618,0.672	0.864,0.857	-0.216
1342	AT3G55850		chr3	-	20724648	20725024	20724648	20724721	20724922	20725024	1342	279,409	110,154	681,708	84,95	300	99	3.32714139761e-06	0.0003683515209531	0.456,0.467	0.728,0.711	-0.258
1367	AT3G54500		chr3	-	20178713	20179027	20178713	20178804	20178940	20179027	1367	129,196	84,151	714,1094	148,262	235	99	1.11693097771e-07	1.6862273124094605e-05	0.393,0.354	0.67,0.638	-0.281
1459	AT5G64520		chr5	+	25789986	25790540	25789986	25790090	25790175	25790540	1459	15,20	7,13	21,25	3,0	184	99	0.000842996921151	0.0437480277205654	0.536,0.453	0.79,1.0	-0.4
1464	AT3G48880		chr3	+	18126932	18128237	18126932	18127230	18127860	18128237	1464	39,55	11,18	143,104	7,3	729	99	6.37162958983e-06	0.0006613220545111	0.325,0.293	0.735,0.825	-0.471
1517	AT2G27340		chr2	+	11696936	11697554	11696936	11697163	11697448	11697554	1517	109,155	13,36	456,390	10,7	384	99	9.31925840897e-06	0.0008928566421824	0.684,0.526	0.922,0.935	-0.324
1664	AT2G04790		chr2	+	1679804	1680176	1679804	1679909	1680014	1680176	1664	10,9	10,23	15,25	0,4	204	99	1.12363275361e-05	0.001036655255275	0.327,0.16	1.0,0.752	-0.633
1872	AT2G22570		chr2	-	9589796	9590214	9589796	9589982	9590080	9590214	1872	50,90	156,241	192,210	69,127	197	99	7.35290828224e-10	1.831609453105984e-07	0.139,0.158	0.583,0.454	-0.37
1884	AT2G23980		chr2	-	10202597	10203193	10202597	10202911	10202980	10203193	1884	38,63	250,372	230,226	263,348	168	99	2.97031776952e-08	5.285043974195943e-06	0.082,0.091	0.34,0.277	-0.222
1885	AT2G23980		chr2	-	10203940	10204534	10203940	10204040	10204387	10204534	1885	173,225	66,101	379,518	63,71	446	99	0.000135834796657	0.0098076660426836	0.368,0.331	0.572,0.618	-0.245
1887	AT2G30740		chr2	+	13095355	13095700	13095355	13095484	13095636	13095700	1887	42,44	22,28	74,118	10,17	251	99	0.000252779651454	0.016935183102409	0.43,0.383	0.745,0.732	-0.332
1932	AT3G27990		chr3	-	10393012	10396736	10393012	10393200	10393999	10396736	1932	56,73	0,0	104,56	6,4	898	99	0.00100207722578	0.0499234873883596	1.0,1.0	0.656,0.607	0.369
1982	AT1G56612		chr1	-	21214719	21215407	21214719	21214789	21215106	21215407	1982	326,558	42,79	1136,1261	11,21	416	99	1.7652546091499997e-14	8.794498462785301e-12	0.649,0.627	0.961,0.935	-0.31
