ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
77	"AT3G15950"	NA	chr3	-	5400053	5400101	5400654	5400702	5399046	5399079	5400791	5400854	77	496,784	1,0	715,739	0,2	147	147	1	1.0	0.998,1.0	1.0,0.997	0.001
78	"AT3G15950"	NA	chr3	-	5400053	5400101	5400945	5400993	5399602	5399671	5401387	5401453	78	24,47	0,1	32,43	0,4	147	147	1	1.0	1.0,0.979	1.0,0.915	0.032
79	"AT3G15950"	NA	chr3	-	5400053	5400101	5401245	5401293	5399602	5399671	5401387	5401453	79	364,615	0,1	519,511	0,4	147	147	1	1.0	1.0,0.998	1.0,0.992	0.003
80	"AT3G15950"	NA	chr3	-	5400053	5400101	5400654	5400702	5399902	5399968	5400791	5400854	80	496,784	666,1041	715,739	954,1014	147	147	1	1.0	0.427,0.43	0.428,0.422	0.004
81	"AT3G15950"	NA	chr3	-	5400053	5400101	5401245	5401293	5399902	5399968	5401387	5401453	81	365,612	665,1046	518,510	954,1017	147	147	1	1.0	0.354,0.369	0.352,0.334	0.019
82	"AT3G15950"	NA	chr3	-	5400945	5400993	5401245	5401293	5399602	5399671	5401387	5401453	82	364,615	24,47	519,511	32,43	147	147	1	1.0	0.938,0.929	0.942,0.922	0.002
83	"AT3G16230"	NA	chr3	+	5500490	5500588	5500758	5500807	5500177	5500272	5500945	5501069	83	12,15	54,77	22,14	51,33	197	148	0.845818382095	1.0	0.143,0.128	0.245,0.242	-0.108
85	"AT3G26720"	NA	chr3	+	9818990	9819080	9819331	9819397	9818727	9818895	9819490	9819547	85	185,306	115,211	226,248	155,178	189	165	1	1.0	0.584,0.559	0.56,0.549	0.017
86	"AT3G29644"	NA	chr3	-	11499624	11499687	11500666	11500727	11498878	11499505	11501158	11501419	86	15,27	66,118	9,7	107,90	160	162	0.67981857486	1.0	0.187,0.188	0.078,0.073	0.112
87	"AT3G29644"	NA	chr3	-	11499624	11499687	11500666	11500771	11498878	11499505	11501158	11501419	87	6,17	66,118	2,3	107,90	204	162	1	1.0	0.067,0.103	0.015,0.026	0.065
88	"AT1G30810"	NA	chr1	-	10941469	10941580	10941766	10941825	10941018	10941105	10942045	10942292	88	1,3	43,58	0,0	32,29	158	210	1	1.0	0.03,0.064	0.0,0.0	0.047
