groupID	featureID	exonBaseMean	dispersion	stat	pvalue	padj	Col_0	fio1	log2fold_fio1_Col_0	abs_logFC	genomicData.seqnames	genomicData.start	genomicData.end	genomicData.width	genomicData.strand	countData.Cai_Col.0_1.bam	countData.Cai_Col.0_2.bam	countData.Cai_Col.0_3.bam	countData.Cai_fio1_1.bam	countData.Cai_fio1_2.bam	countData.Cai_fio1_3.bam	transcripts
AT1G15060+AT1G15050	E008	2.91428190298684	0.0552546812654049	19.7996224196178	8.59996635551471E-06	0.00126108198143474	0.0168575992665296	3.95906873039334	15.7524388682543	15.7524388682543	1	5183258	5183382	125	-	0	0	0	7	6	6	"c(""AT1G15050.1"", ""AT1G15060.1"")"
AT5G10100	E017	1.61322789205682	0.151311573973507	16.4363529001628	5.03110664266986E-05	0.00550552959977979	3.77792273224981	0.0167786050924121	-15.6307481457901	15.6307481457901	5	3160090	3160218	129	+	1	2	7	0	0	0	AT5G10100.2
AT2G21070	E002	31.0860803731199	0.00813965400013919	36.853058599009	1.27376105161206E-09	4.34578965008887E-07	7.34819471850867	0.0330127923302257	-15.6005831992892	15.6005831992892	2	9040863	9041166	304	+	45	66	65	0	0	0	"c(""AT2G21070.2"", ""AT2G21070.3"", ""AT2G21070.1"")"
AT4G31230	E007	1.72089186994492	0.121525968139367	12.0972191474234	0.000504970788622165	0.0326070820639478	0.0166360677885962	3.54469409882006	15.4713696287081	15.4713696287081	4	15175170	15175375	206	-	0	0	0	4	2	5	"c(""AT4G31230.2"", ""AT4G31230.1"")"
AT2G33980	E009	3.01811982231197	0.0616984675880263	18.9231365586211	1.36092115055838E-05	0.00184904623225866	0.0219993720264142	3.96586851224598	14.9892679535579	14.9892679535579	2	14357852	14358135	284	-	0	0	0	9	7	4	AT2G33980.3
AT5G18840+AT5G18850	E009	3.56771969552284	0.0754367820818366	23.0818267352311	1.55251180730702E-06	0.000278454600205429	0.0258405752558986	4.49272750727391	14.8851675312796	14.8851675312796	5	6285080	6285164	85	+	0	0	0	10	4	9	AT5G18840.1
AT2G20510+AT2G20500	E013	4.94469061724667	0.0539885810935634	20.361062200212	6.41213274111036E-06	0.000978583240300868	0.0216409382459801	3.67724035033785	14.8184705776951	14.8184705776951	2	8837990	8838065	76	-	0	0	0	15	13	5	"c(""AT2G20510.1"", ""AT2G20510.2"", ""AT2G20510.4"", ""AT2G20510.3"")"
AT1G12280+AT1G12290	E010	2.90233818451638	0.143909251276578	13.5800278345599	0.000228604846022123	0.0181741221737996	3.74761589415806	0.0242275556397544	-14.5474382726266	14.5474382726266	1	4181122	4181176	55	-	1	9	8	0	0	0	"c(""AT1G12290.2"", ""AT1G12290.1"", ""AT1G12290.3"")"
AT2G20510+AT2G20500	E014	4.063475863413	0.0478400128425543	17.6568632146013	2.64558897302638E-05	0.00326515643489694	0.0216015836415977	3.33095020486169	14.5381569602519	14.5381569602519	2	8838153	8838236	84	-	0	0	0	10	12	5	"c(""AT2G20510.1"", ""AT2G20510.2"", ""AT2G20510.4"", ""AT2G20510.3"")"
AT1G22280	E010	1.98986953336765	0.0906308251733772	15.4772279999573	8.35052489314718E-05	0.00833044890737418	0.022819289056315	3.50725713688036	14.5288347578386	14.5288347578386	1	7875832	7875878	47	+	0	0	0	3	6	4	"c(""AT1G22280.2"", ""AT1G22280.1"")"
AT5G58610	E011	4.6908217923202	0.0458412148052835	11.0615934383685	0.000881343676418168	0.0484809124637291	0.0247567103627944	3.68482646909953	14.4363081066139	14.4363081066139	5	23687460	23687559	100	-	0	0	0	9	15	7	"c(""AT5G58610.9"", ""AT5G58610.6"", ""AT5G58610.3"", ""AT5G58610.10"", ""AT5G58610.2"", ""AT5G58610.5"", ""AT5G58610.7"", ""AT5G58610.1"", ""AT5G58610.8"", ""AT5G58610.4"")"
AT5G58610	E002	4.61207727979365	0.0376057026147745	11.1943278239721	0.000820477541109399	0.0460072742463572	0.0245367018930267	3.63352057504954	14.4215786607402	14.4215786607402	5	23686183	23686294	112	-	0	0	0	10	10	10	"c(""AT5G58610.3"", ""AT5G58610.5"", ""AT5G58610.4"", ""AT5G58610.2"")"
AT2G20510+AT2G20500	E015	3.64646420804939	0.0441866354889597	16.2570847419863	5.53024141764336E-05	0.00592090630997759	0.0215786080346447	3.14530220858049	14.3756649914734	14.3756649914734	2	8838333	8838439	107	-	0	0	0	9	9	6	"c(""AT2G20510.1"", ""AT2G20510.2"", ""AT2G20510.4"", ""AT2G20510.3"")"
AT1G23985+AT1G05843	E006	1.72225198129192	0.105445053053324	12.9606508447805	0.000318106573819129	0.0232898914060328	3.1840173896303	0.0230115516917238	-14.2254700023556	14.2254700023556	1	8487030	8487482	453	+	2	4	4	0	0	0	AT1G05843.1
AT5G18840+AT5G18850	E010	2.47816758180605	0.241888261323456	11.1607971012609	0.000835440197282839	0.0465910401339754	0.0286401812360566	3.75114483916954	14.0673725039024	14.0673725039024	5	6285250	6285296	47	+	0	0	0	9	1	6	AT5G18840.1
AT2G36360	E019	2.511102704218	0.0802804225040427	14.8175354220544	0.000118429170062806	0.010933512014277	3.51570132199575	0.0272237850867612	-14.0265502532483	14.0265502532483	2	15246850	15246857	8	-	2	7	6	0	0	0	AT2G36360.5
AT4G27290	E007	2.48660348987452	0.104493534665163	11.5209205993416	0.000688173010267852	0.0405741944187493	3.58860139680573	0.0280157117182682	-14.0030713753286	14.0030713753286	4	13668894	13669202	309	+	2	5	8	0	0	0	"c(""AT4G27290.1"", ""AT4G27290.2"")"
AT3G09390	E005	2.49527333396277	0.0819413301115589	12.2540882790119	0.00046423992118532	0.0306822019369704	0.0276468141592261	3.34944116863352	13.8421873414161	13.8421873414161	3	2890292	2890520	229	-	0	0	0	4	5	7	"c(""AT3G09390.2"", ""AT3G09390.1"")"
AT2G25090	E002	2.53082023070379	0.124973138336747	14.9809643309323	0.0001086011866433	0.0102228940437436	0.0332010637312123	3.96625103257395	13.8020121854505	13.8020121854505	2	10671910	10672892	983	-	0	0	0	4	11	2	AT2G25090.1
AT1G36180	E004	15.7433630329011	0.0122028019252344	56.0158728616424	7.18882823336082E-14	4.05772352451429E-11	0.0640926749172195	7.30404744946733	13.6688773079768	13.6688773079768	1	13546976	13547182	207	+	0	0	0	30	35	37	"c(""AT1G36180.3"", ""AT1G36180.1"", ""AT1G36180.2"")"
AT2G02370	E004	3.27165171164108	0.0586133776163979	19.4452842732448	1.03523123483631E-05	0.00147987943654021	0.0405051640697707	4.03645866394362	13.2789307226446	13.2789307226446	2	621366	621374	9	+	0	0	0	6	6	9	"c(""AT2G02370.2"", ""AT2G02370.3"")"
AT3G26380	E012	1.86792740505557	0.113701246448997	12.6281667439985	0.000379977634144099	0.0266261826426945	0.0329457504609536	3.28052420206387	13.2762058771225	13.2762058771225	3	9662354	9662409	56	+	0	0	0	5	2	5	AT3G26380.2
AT2G07213	E002	10.2110158160341	0.148336383948434	13.229642550332	0.000275556356118657	0.0208675337347164	4.87341583237088	0.0499315923572112	-13.2194949630125	13.2194949630125	2	2997367	2998054	688	+	12	14	34	0	0	0	AT2G07213.1
AT3G09330	E005	3.42638451056967	0.0551800195460405	13.9008964902456	0.000192706529808366	0.0159065771620851	3.58658791452208	0.0367642654266831	-13.217314811505	13.217314811505	3	2865546	2865681	136	-	6	5	8	0	0	0	AT3G09330.1
AT1G19940	E010	2.61821391910508	0.0941376368633631	11.1617656742274	0.000835004139615847	0.0465910401339754	0.0353929038969909	3.32288785085859	13.1065143072553	13.1065143072553	1	6920482	6920596	115	-	0	0	0	3	8	6	AT1G19940.2
AT3G17365	E008	1.72089186994492	0.117973111799582	11.1480176433876	0.000841215188785819	0.0467771705665653	0.0341876764634605	3.09597613722778	13.0022836000531	13.0022836000531	3	5948040	5948043	4	-	0	0	0	4	2	5	AT3G17365.2
AT3G03350	E001	4.04337474076559	0.0778989842444467	20.776069489803	5.16240164952196E-06	0.000813740785678754	0.0499979188085717	4.47381495769676	12.9685227187203	12.9685227187203	3	791183	791272	90	+	0	0	0	12	11	4	AT3G03350.2
AT5G43810	E025	1.94767037441235	0.107687754698627	11.153542091085	0.000838713775832495	0.0467100376586514	0.0368569861899175	3.15865012842491	12.8432177797483	12.8432177797483	5	17616798	17616907	110	+	0	0	0	5	6	2	"c(""AT5G43810.1"", ""AT5G43810.3"", ""AT5G43810.4"")"
AT1G56520	E007	2.41432822215465	0.145904097327233	11.2721998526412	0.000786764394068301	0.0446715744901281	3.35653488074396	0.0394608545609856	-12.8216774635794	12.8216774635794	1	21176442	21176530	89	-	1	6	8	0	0	0	AT1G56520.5
AT1G09470	E012	2.5569120943326	0.0792615069381588	11.557777125948	0.000674664626211126	0.0400236708122852	0.0418486736815282	3.31395266928993	12.6152969833179	12.6152969833179	1	3057329	3057543	215	-	0	0	0	8	6	3	"c(""AT1G09470.3"", ""AT1G09470.2"")"
AT3G51940	E001	1.55275675535662	0.120378279955364	11.0783138681895	0.000873431859430185	0.0480986760257201	0.0384684589975848	3.02640694157191	12.59627485163	12.59627485163	3	19273339	19273493	155	-	0	0	0	4	2	4	AT3G51940.2
AT4G27860	E001	3.95114329444663	0.0805096325413181	12.592174551901	0.000387365194096749	0.0269420423747955	3.61025932527323	0.0474380114302448	-12.5008300113961	12.5008300113961	4	13873708	13873796	89	+	6	11	5	0	0	0	AT4G27860.2
AT2G16485	E004	2.13990043896899	0.0941946325803699	11.6311579678392	0.000648561662568372	0.0389568357019257	0.0431894563438675	3.22589385274276	12.4465502224194	12.4465502224194	2	7139358	7139376	19	-	0	0	0	7	3	4	AT2G16485.1
AT5G47750+AT5G47760	E004	1.84483091191746	0.0833844858007595	11.4483606024572	0.00071557102559462	0.0417407369147196	0.0416960949321776	3.0600228752464	12.3956909511182	12.3956909511182	5	19342405	19342410	6	-	0	0	0	4	4	4	"c(""AT5G47750.1"", ""AT5G47760.1"", ""AT5G47760.2"")"
AT5G25800	E012	1.80677685618353	0.0959619258150596	13.1867724278276	0.00028193203963598	0.0212702830689494	3.15740199721006	0.0479735358065909	-12.081475386497	12.081475386497	5	8982082	8982087	6	-	3	4	3	0	0	0	AT5G25800.2
AT5G14250	E014	2.14089889579922	0.153385293068836	11.0235815665165	0.000899600884686405	0.0491865113340113	0.0553963400422219	3.34821045238303	11.8357712928912	11.8357712928912	5	4600760	4600835	76	+	0	0	0	8	2	4	AT5G14250.1
AT4G13970	E006	2.15800464795594	0.0833330413630891	12.2529154293605	0.00046453180377192	0.0306882822001303	0.0543068756724381	3.25242119873812	11.8092821742794	11.8092821742794	4	8073547	8073572	26	-	0	0	0	3	6	5	AT4G13970.2
AT1G01130	E002	3.41569187626103	0.0669426509933787	11.7820916108154	0.000598032521899239	0.0367197235453084	0.0658529216430566	3.49740153819283	11.4627224316114	11.4627224316114	1	62050	62124	75	-	0	0	0	4	9	9	AT1G01130.1
AT1G04850	E013	6.57238673605857	0.0377900919049456	30.9369293956736	2.66551180798517E-08	7.30778621214219E-06	0.959329579016043	5.6482579884285	5.11779173178466	5.11779173178466	1	1368075	1368461	387	-	0	1	0	11	19	12	AT1G04850.2
AT4G34840+AT4G34850	E019	35.7158219000269	0.0116930501929173	138.750926938602	4.9930464890172E-32	9.82797983921553E-29	2.32337044074555	13.2113917608353	5.02794742336202	5.02794742336202	4	16608637	16609203	567	+	0	2	4	83	66	77	"c(""AT4G34850.1"", ""AT4G34850.2"")"
AT3G14150	E018	5.69764874012523	0.0984281492219257	20.4203737191747	6.21644559591348E-06	0.00095345743490569	5.22742163329215	0.918455602809985	-5.01966677621348	5.01966677621348	3	4692927	4692930	4	-	3	15	16	0	1	0	"c(""AT3G14150.2"", ""AT3G14150.4"", ""AT3G14150.6"")"
AT4G37010+AT4G37000	E012	5.78855337734617	0.0340352135783861	29.0698899611215	6.98136383220699E-08	1.7629091926953E-05	5.19759478771022	0.921716363654866	-4.99290597719542	4.99290597719542	4	17445319	17445615	297	+	6	14	13	0	1	0	"c(""AT4G37010.1"", ""AT4G37010.2"")"
AT5G22800	E009	11.3581074462535	0.0160860257161828	58.0234906866688	2.59006353156949E-14	1.51775745802238E-11	1.34282859938611	7.47661092612515	4.95836774436721	4.95836774436721	5	7620114	7620278	165	-	1	1	0	26	27	19	AT5G22800.2
AT3G03350	E002	10.193795065146	0.0199078895278198	45.9677802628365	1.20213905592894E-11	5.4929883707372E-09	1.37147105322731	6.90535994594654	4.66749810444446	4.66749810444446	3	791273	791509	237	+	2	0	0	24	24	16	"c(""AT3G03350.2"", ""AT3G03350.1"")"
AT1G36180	E002	9.82613503514387	0.0408463795840124	24.0617117540525	9.32970693515889E-07	0.000176185720265061	1.15667195243628	5.76570245732466	4.63748068982475	4.63748068982475	1	13545972	13546311	340	+	0	0	1	20	30	14	"c(""AT1G36180.3"", ""AT1G36180.1"", ""AT1G36180.2"")"
AT1G73960	E026	4.15598365796462	0.197415956818499	11.4924502329918	0.000698794548045906	0.0410114399699878	4.41530185964203	0.896467398890906	-4.60181198885183	4.60181198885183	1	27814159	27814305	147	-	8	2	12	0	1	0	AT1G73960.3
AT1G22970+AT1G22980	E015	5.25805303153481	0.0310118058139911	22.2072895317197	2.44742822314236E-06	0.000416927461458384	1.01717151482262	4.73087940021233	4.43672840189284	4.43672840189284	1	8133604	8133813	210	-	0	1	0	11	10	12	"c(""AT1G22980.1"", ""AT1G22980.2"")"
AT5G10320	E008	4.54816955921131	0.0426229508760735	18.5320921275441	1.67067482375633E-05	0.00220738989407323	0.997731411486569	4.50757586243571	4.35273907301413	4.35273907301413	5	3244687	3244772	86	-	0	0	1	8	14	7	AT5G10320.4
AT1G49630	E022	3.73824119845243	0.0678439818478161	15.9423498816213	6.53011585643907E-05	0.00680630473482071	0.9440420941159	4.25954777380099	4.34887788118132	4.34887788118132	1	18373784	18373884	101	-	0	0	1	8	5	10	AT1G49630.4
AT3G09090	E001	3.7514892624544	0.0796120430037307	14.1390132267523	0.000169785763377049	0.0144548295460803	0.962709799976892	4.18343324820816	4.24030057003881	4.24030057003881	3	2782698	2782743	46	-	0	1	0	9	4	10	"c(""AT3G09090.1"", ""AT3G09090.2"")"
AT4G32590	E010	3.71665919380641	0.0443054290668465	22.9361085775524	1.67476107766913E-06	0.000297255570236464	1.13173968766031	4.90445755813877	4.23284980252757	4.23284980252757	4	15722301	15722304	4	+	1	0	1	8	9	5	AT4G32590.4
AT5G09410	E009	2.7897338788649	0.122908816809695	11.3892383422182	0.000738708130588929	0.0427175152670623	0.895887384283952	3.85334500873338	4.21052166344264	4.21052166344264	5	2922807	2922896	90	+	0	0	1	2	8	7	AT5G09410.3
AT5G18820	E010	3.75268851571581	0.058725828188762	14.3766526908961	0.000149646303197347	0.0130287384569341	0.988419691542418	4.13207113718212	4.12857375919525	4.12857375919525	5	6273394	6273475	82	+	0	0	1	9	11	4	AT5G18820.3
AT2G28940	E006	2.01635087167728	0.0851555196087333	11.5039232033124	0.000694494508513517	0.0408058713708689	0.840499828562884	3.4508220010992	4.07610062848379	4.07610062848379	2	12428731	12428737	7	-	0	0	1	3	4	5	AT2G28940.2
AT4G26630	E013	34.9470514502528	0.0313666589146968	81.4421285431378	1.80469576852052E-19	1.66912615265636E-16	12.7024901353417	3.10818341199575	-4.07356330342077	4.07356330342077	4	13435596	13435651	56	-	53	67	65	0	9	3	AT4G26630.2
AT3G56510	E009	5.35304667831608	0.138110367083687	14.0382977523422	0.000179125011652952	0.015060823132025	5.03343133528932	1.23100172578529	-4.06524617980078	4.06524617980078	3	20946356	20946361	6	-	12	11	3	1	1	0	"c(""AT3G56510.5"", ""AT3G56510.3"")"
AT1G36180	E007	13.4452190971586	0.0121156489557529	35.6614550098082	2.34763365585947E-09	7.70154263213897E-07	1.63770954875062	6.66447790226104	4.05282577228134	4.05282577228134	1	13547680	13547775	96	+	1	0	1	28	29	28	"c(""AT1G36180.3"", ""AT1G36180.1"", ""AT1G36180.2"")"
AT5G24630+AT5G03805	E001	3.66708136235867	0.0978669586780398	11.1763718608628	0.000828456162946261	0.0463530884464794	0.99646685014838	4.02605685072979	4.0301149778417	4.0301149778417	5	8431888	8431957	70	-	1	0	0	7	13	3	AT5G03805.1
AT4G38780+AT4G38781	E017	8.67772915293162	0.0322160511793839	17.221656215819	3.32622971678954E-05	0.00394040160816896	1.2486546127414	4.98080094321412	3.99379006350174	3.99379006350174	4	18107527	18107841	315	-	1	0	0	13	24	18	AT4G38780.1
AT4G34840+AT4G34850	E017	20.6378618703197	0.0552121373789135	39.8723725502226	2.71110947347038E-10	1.02774478385656E-07	2.49824138357909	9.90564668705767	3.98172200157256	3.98172200157256	4	16608313	16608532	220	+	0	3	4	34	34	57	"c(""AT4G34850.1"", ""AT4G34850.2"")"
AT1G14380	E016	2.68423598147666	0.0882162971701693	11.1060617171176	0.000860460156291747	0.0475545168450223	0.930886015791202	3.685238561961	3.9711385810311	3.9711385810311	1	4921597	4921638	42	-	0	0	1	7	8	2	"c(""AT1G14380.1"", ""AT1G14380.7"")"
AT1G26730	E011	4.82313796361542	0.0404524666911988	14.4556769365697	0.000143496691152265	0.0125923625789461	1.08604540420404	4.27824341464429	3.9571819540442	3.9571819540442	1	9244239	9244325	87	+	0	0	1	13	12	6	AT1G26730.2
AT1G49980	E017	5.66489283926514	0.033913916705827	28.9071042348589	7.59338993362061E-08	1.89255382550125E-05	5.57403380443796	1.42148393684045	-3.94487625815454	3.94487625815454	1	18511749	18511848	100	+	7	10	13	0	3	0	"c(""AT1G49980.2"", ""AT1G49980.3"")"
AT4G21450	E004	4.45710686090493	0.0427057367108221	20.9402355895845	4.7383685133989E-06	0.000753867065142107	1.26244659785408	4.86828098084294	3.89607598724051	3.89607598724051	4	11426566	11426622	57	+	0	2	0	12	7	8	AT4G21450.3
AT1G27370	E003	2.93091481216033	0.0554533012376953	12.1925162418383	0.000479816183521881	0.031440964001756	0.963457784317825	3.68873236621303	3.87463617516385	3.87463617516385	1	9505137	9505201	65	-	0	1	0	7	5	6	"c(""AT1G27370.5"", ""AT1G27370.6"", ""AT1G27370.3"", ""AT1G27370.2"", ""AT1G27370.1"", ""AT1G27370.4"")"
AT3G51330	E004	4.84545828466643	0.0421222553642156	29.0418420010355	7.083175398775E-08	1.78568131194405E-05	1.50880855078927	5.76492503693484	3.87015890726303	3.87015890726303	3	19053713	19053789	77	-	2	1	1	9	13	5	"c(""AT3G51330.2"", ""AT3G51330.3"")"
AT3G03970	E007	5.72775486363273	0.0528961719446236	19.345037033852	1.09102435966451E-05	0.00153392829614737	1.37100222002502	5.11453115515428	3.80060463493134	3.80060463493134	3	1029911	1030117	207	-	2	0	0	14	15	6	AT3G03970.6
AT1G19000+AT1G18990	E002	14.2331729342446	0.0192188144509953	42.3699298025302	7.5542607780104E-11	3.13460988445388E-08	7.37366834564324	1.99268340498617	-3.77920567212277	3.77920567212277	1	6559058	6560490	1433	-	19	34	24	0	2	2	AT1G18990.1
AT5G14180	E015	3.8370868336264	0.0539109099788732	12.5121346601778	0.000404317384774863	0.0277864136456959	1.05998443427396	3.86639739629786	3.73495433596358	3.73495433596358	5	4574213	4574541	329	-	0	0	1	5	11	8	"c(""AT5G14180.5"", ""AT5G14180.1"", ""AT5G14180.3"")"
AT2G41640+AT2G41650	E008	679.070364955985	0.0057694882019989	747.802123473704	1.20586861512011E-164	9.25685042396956E-160	54.865119765538	16.2064905531486	-3.72587318205593	3.72587318205593	2	17362891	17363788	898	+	908	1307	1298	159	120	101	"c(""AT2G41640.2"", ""AT2G41650.1"")"
AT1G36180	E005	27.0340619763805	0.0240054668915278	47.5313029517314	5.41326024354824E-12	2.60532239872088E-09	2.59000219830861	9.39458357016241	3.72400537663038	3.72400537663038	1	13547263	13547424	162	+	2	0	3	54	45	69	"c(""AT1G36180.3"", ""AT1G36180.1"", ""AT1G36180.2"")"
AT4G32590	E006	261.728273151588	0.00830382172023411	414.920337846364	3.11250932495569E-92	5.97329445825559E-88	11.09048889528	38.7420400410696	3.71397456800117	3.71397456800117	4	15721808	15722015	208	+	68	55	68	507	531	443	AT4G32590.2
AT1G48310	E003	4.35788746660465	0.0391709755873894	18.4844299015597	1.71298016892047E-05	0.00225552182962573	4.52816742158888	1.25362485606888	-3.70709562215303	3.70709562215303	1	17848946	17849017	72	-	6	8	9	1	1	0	AT1G48310.3
AT1G48310	E026	4.36673743891056	0.0412316659089551	18.1876069704723	2.00177186365487E-05	0.00257445102021644	4.52627846024913	1.25468871135601	-3.70344261982453	3.70344261982453	1	17853298	17853312	15	-	6	7	10	0	1	1	AT1G48310.2
AT1G47410	E005	7.35227651588943	0.0325934798148654	21.5161951309737	3.50853088817978E-06	0.000577966467019573	1.49263828695436	5.3746873492899	3.69867751083305	3.69867751083305	1	17395647	17395673	27	+	1	1	0	16	20	10	AT1G47410.1
AT1G22870+AT1G22860	E020	3.72712829354161	0.0610034097695258	15.306808970975	9.13865175388714E-05	0.0089652217493565	4.28676679798244	1.20852013485211	-3.65459454724019	3.65459454724019	1	8089993	8090061	69	+	5	9	5	0	0	2	AT1G22870.3
AT5G38000	E010	10.2238432282591	0.0163775157740341	14.7142200607941	0.000125099252639542	0.0113849960034078	1.38807560378325	4.89966410530209	3.64088720335892	3.64088720335892	5	15143408	15143529	122	+	0	1	0	25	23	18	"c(""AT5G38000.1"", ""AT5G38000.2"", ""AT5G38000.3"")"
AT1G15060+AT1G15050	E007	4.18373110578614	0.10892168450026	12.7701819186088	0.000352188583633684	0.025172957749199	1.29776317468298	4.55504529898801	3.62433902341267	3.62433902341267	1	5183157	5183257	101	-	0	0	2	11	4	10	AT1G15050.1
AT5G63680	E003	4.65132425693688	0.0351555344133131	18.3375136105716	1.85027653972086E-05	0.00241353404539799	1.33964185179582	4.67800367892534	3.6096323827084	3.6096323827084	5	25490314	25490375	62	+	1	1	0	10	11	7	"c(""AT5G63680.2"", ""AT5G63680.3"")"
AT1G15125+AT1G15120	E016	24.8105403498361	0.0306079827221634	57.4117863487429	3.53482664229261E-14	2.03259151457372E-11	10.5005727324062	3.05378538956458	-3.57133407867023	3.57133407867023	1	5205491	5205564	74	+	23	44	70	3	3	5	AT1G15125.2
AT2G41640+AT2G41650	E007	231.508079912356	0.00165208238395779	824.407583541718	2.66386173169724E-181	4.08982691667477E-176	33.538855825961	10.0298724917995	-3.5611379207154	3.5611379207154	2	17362645	17362890	246	+	284	428	486	55	45	44	AT2G41650.1
AT4G11440	E012	5.78727015336107	0.0690886159774968	14.2143984820322	0.000163117604041903	0.0139985722462567	1.45968069830695	4.85226313644696	3.46765264563608	3.46765264563608	4	6958623	6958895	273	+	1	0	1	12	18	6	AT4G11440.2
AT4G37010+AT4G37000	E011	10.7289074786427	0.0176724502158946	38.945892030641	4.35716205543291E-10	1.58197663443343E-07	6.8449098417104	2.06166610117273	-3.46570936259249	3.46570936259249	4	17445136	17445238	103	+	13	23	21	0	3	2	"c(""AT4G37010.1"", ""AT4G37010.2"")"
AT3G19720	E023	7.46590550371801	0.103851747229973	14.5074313743722	0.000139607721901124	0.012334893603556	5.45386941515852	1.64871878371875	-3.45394281128702	3.45394281128702	3	6855514	6855590	77	-	16	7	14	2	0	1	"c(""AT3G19720.2"", ""AT3G19720.1"")"
AT2G02080	E006	37.795507676228	0.00466478706103003	188.104867666672	8.24153564233071E-43	2.63608951493132E-39	4.46723118729832	14.6741634188737	3.44662186383331	3.44662186383331	2	520977	520980	4	-	5	12	12	65	79	70	"c(""AT2G02080.6"", ""AT2G02080.2"")"
AT3G48630+AT3G00850	E004	9.60181189768893	0.0298386659398467	12.5836870906969	0.000389128292819863	0.0270202928125565	4.46178370291091	1.35943012242817	-3.43062257451403	3.43062257451403	3	18018536	18018594	59	-	17	16	19	1	0	0	"c(""AT3G48630.1"", ""AT3G00850.1"")"
AT1G36180	E006	17.7958764820865	0.0125294857584318	38.3937835225599	5.78162733107917E-10	2.05000749224154E-07	2.31662860845361	7.58811437113422	3.42743386065339	3.42743386065339	1	13547502	13547594	93	+	2	0	2	33	35	42	"c(""AT1G36180.3"", ""AT1G36180.1"", ""AT1G36180.2"")"
AT1G80960	E001	3.76685166824562	0.0672429959370944	15.3610906480807	8.87981458042075E-05	0.00878426502920101	1.43976358381209	4.69402597856904	3.41151905018308	3.41151905018308	1	30415123	30415155	33	+	0	2	1	12	7	3	AT1G80960.1
