groupID	featureID	exonBaseMean	dispersion	stat	pvalue	padj	Col_0	fio1	log2fold_fio1_Col_0	abs_logFC	genomicData.seqnames	genomicData.start	genomicData.end	genomicData.width	genomicData.strand	countData.Sun_Col.0_1.bam	countData.Sun_Col.0_2.bam	countData.Sun_fio1.1_1.bam	countData.Parker_fio1.1_2.bam	countData.Parker_fio1.5_1.bam	countData.Parker_fio1.5_2.bam	transcripts
AT1G73220	E001	12.9803803796203	0.0660493061955095	22.5365246334681	2.06185770769774E-06	0.000841130556318402	1.74471538786129	6.16324317287533	3.64994691340905	3.64994691340905	1	27538190	27538834	645	+	2	0	9	13	29	30	AT1G73220.1
AT5G66170	E006	9.64639042581347	0.0231984860131621	13.3222437916604	0.000262276142920357	0.0422261894560737	1.37193009258355	4.82904057306841	3.63630681732622	3.63630681732622	5	26448393	26448396	4	+	0	1	11	7	19	24	"c(""AT5G66170.1"", ""AT5G66170.2"")"
AT1G10417	E006	5.08702803995506	0.0580625542614403	25.7420787084266	3.90225358340767E-07	0.000198472671541551	6.14349888134018	1.75378368272143	-3.62566316952389	3.62566316952389	1	3425067	3425306	240	-	8	15	0	3	2	2	"c(""AT1G10417.2"", ""AT1G10417.3"")"
AT2G02370	E004	14.3223313327	0.0442854620342035	19.133858891792	1.21863709524512E-05	0.00365013266241564	1.80175816049677	6.27817352508842	3.61073013113337	3.61073013113337	2	621366	621374	9	+	0	2	18	20	13	39	"c(""AT2G02370.2"", ""AT2G02370.3"")"
AT1G20696	E019	4.69866132066337	0.0649679273380097	19.727306650379	8.93159800791976E-06	0.00282087236116259	5.30432260165728	1.54399868625195	-3.5672971322103	3.5672971322103	1	7181500	7181535	36	+	11	12	3	0	1	0	"c(""AT1G20696.1"", ""AT1G20696.3"", ""AT1G20696.4"", ""AT1G20696.5"")"
AT4G32590	E006	107.268906629611	0.039727038426915	75.8126007570785	3.11904328611554E-18	9.77208737713142E-15	6.88912144321399	22.6747257198376	3.55060119802107	3.55060119802107	4	15721808	15722015	208	+	26	35	86	139	184	202	AT4G32590.2
AT2G44180	E009	22.1069431095014	0.0144751580214113	41.094774471744	1.45023547805126E-10	1.63440495041501E-07	2.39050760932282	8.13374869500844	3.54799083625328	3.54799083625328	2	18271086	18271152	67	-	3	1	34	34	36	26	AT2G44180.2
AT2G09545+AT2G44798	E027	5.72834173661237	0.0380595875827224	18.0223919320496	2.18321809501391E-05	0.00584624753880545	1.42952061796065	4.85246357520164	3.53163548080968	3.53163548080968	2	18470770	18471277	508	-	2	0	9	10	5	9	"c(""AT2G44798.10"", ""AT2G44798.7"")"
AT3G14010	E015	46.0275038510068	0.00696907880157631	188.161784075678	8.0091031394154E-43	2.0910700416595E-38	16.4271439939522	5.12194544812073	-3.42199803132216	3.42199803132216	3	4638933	4638938	6	+	112	110	14	8	9	15	"c(""AT3G14010.1"", ""AT3G14010.3"", ""AT3G14010.5"", ""AT3G14010.2"")"
AT2G43500	E010	3.05713601930902	0.086222724735079	13.3828958648687	0.000253929362202316	0.0413928641495497	4.29649869515789	1.32756550201202	-3.39284447717738	3.39284447717738	2	18062596	18062599	4	+	9	6	0	0	1	2	"c(""AT2G43500.11"", ""AT2G43500.9"", ""AT2G43500.3"", ""AT2G43500.2"", ""AT2G43500.10"", ""AT2G43500.4"", ""AT2G43500.1"", ""AT2G43500.7"")"
AT2G00970	E002	1.90279408840883	0.204533882219503	13.250928234133	0.000272444926718321	0.0433914704553621	3.64841310361626	1.15008696201942	-3.33398735577964	3.33398735577964	2	19353192	19353379	188	+	6	2	2	0	0	1	AT2G00970.1
AT1G06310	E001	5.21840450138849	0.0531681926553394	14.9372807169755	0.000111144812822629	0.0221796907239369	1.47315265065882	4.53947571852808	3.25175072814568	3.25175072814568	1	1926652	1927271	620	+	1	1	9	4	6	12	AT1G06310.1
AT1G21170	E011	13.7359025566231	0.052951170254804	19.9074295516695	8.12838283834542E-06	0.00258806387884652	2.26081946953727	6.82351474349376	3.19748011613224	3.19748011613224	1	7415873	7415924	52	+	0	4	17	18	13	36	AT1G21170.2
AT1G10590	E005	18.8202345778149	0.015278614350086	71.4888065909853	2.78835468492795E-17	7.66318137023392E-14	10.4513387749173	3.49333997528798	-3.18572982581246	3.18572982581246	1	3503370	3503373	4	-	48	41	5	5	2	9	AT1G10590.2
AT3G05380	E003	8.78662633619309	0.0350368499440459	31.9472221218808	1.58418756546168E-08	1.21056658782782E-05	7.19999707079359	2.47944486520053	-3.08713698024758	3.08713698024758	3	1539729	1539763	35	+	19	21	2	2	6	1	"c(""AT3G05380.1"", ""AT3G05380.3"", ""AT3G05380.2"")"
AT3G14080	E005	15.9412752510992	0.0499817507212687	20.8882403158147	4.86874441607473E-06	0.00169866046830053	2.51374216924532	7.29001275342843	3.08362486387207	3.08362486387207	3	4668330	4668380	51	+	2	3	20	34	16	22	AT3G14080.4
AT1G79190	E012	12.0201815987039	0.0171535524620019	21.6190897471177	3.32525726093144E-06	0.00124619186707998	2.08592241758016	6.02341111363579	3.06760453589987	3.06760453589987	1	29792211	29792228	18	+	1	2	12	16	19	26	AT1G79190.2
AT2G43745+AT2G43750	E001	4.91459938055636	0.0895451098671594	13.0247846508982	0.000307395424609925	0.0472562395053915	5.17907280100198	1.79352371320381	-3.06557199969239	3.06557199969239	2	18128529	18128891	363	-	7	17	1	2	0	2	AT2G43745.1
AT2G13360	E001	6.09001744670888	0.0501886850608336	19.5171542352167	9.97003166561469E-06	0.00312991062220816	5.87166968129452	2.05803840882739	-3.03240268211107	3.03240268211107	2	5538740	5538935	196	-	11	18	2	0	2	3	AT2G13360.1
AT1G66760	E003	58.9234624462418	0.021274243709381	55.6110318163861	8.83265648106319E-14	1.70821395440927E-10	4.74231062888634	13.321945780036	3.0181117404427	3.0181117404427	1	24902359	24902436	78	+	7	9	53	58	105	146	AT1G66760.3
AT3G03773	E006	26.6407819397746	0.0299839451943467	33.6752654040692	6.51235101071966E-09	5.48480005661966E-06	3.262458778652	9.21294051747523	3.01355403394978	3.01355403394978	3	952867	953062	196	+	6	2	34	48	26	49	AT3G03773.3
AT5G67380	E012	9.56365138052929	0.0200371728013005	18.881181662119	1.39118291080488E-05	0.00401347302658208	1.97457841135321	5.59398669267337	3.01136879398038	3.01136879398038	5	26883421	26884079	659	-	1	2	13	16	11	16	AT5G67380.1
AT4G03205	E006	8.08336803297355	0.0312982027286312	30.9553511488453	2.64033095479616E-08	1.88864440516314E-05	7.10817356568016	2.51822648742851	-3.00495172101625	3.00495172101625	4	1413844	1414037	194	+	20	14	3	4	3	3	AT4G03205.2
AT4G13810+AT4G13800	E008	14.1760894396933	0.0183169835628679	27.2752444340944	1.76456177513481E-07	0.000100517138617606	2.34976333140503	6.63191934745919	3.00323284598646	3.00323284598646	4	8002595	8002732	138	-	1	3	20	16	24	24	"c(""AT4G13800.1"", ""AT4G13800.7"", ""AT4G13800.8"", ""AT4G13800.6"", ""AT4G13800.9"", ""AT4G13800.5"", ""AT4G13800.3"", ""AT4G13800.2"", ""AT4G13800.4"", ""AT4G13800.10"")"
AT2G27730	E007	12.185119231528	0.0369656372366818	19.3749019899857	1.07409423593245E-05	0.0033121852410884	2.25547548709017	6.36396156343088	3.00165260686402	3.00165260686402	2	11821647	11821651	5	-	1	3	14	25	12	20	AT2G27730.3
AT1G48210	E007	9.10733980406834	0.0284442192167926	20.0818795821461	7.41963367588314E-06	0.00240144722023646	2.09810784449517	5.89420841417677	2.9878434429214	2.9878434429214	1	17799214	17799415	202	+	1	3	16	7	12	18	AT1G48210.3
AT1G18950	E013	41.0577011652985	0.00514395814119851	88.7887412822569	4.3930912278124E-21	1.85996358653856E-17	4.19910880041408	11.6556563421201	2.97462668171651	2.97462668171651	1	6550670	6550681	12	+	6	8	45	60	65	71	AT1G18950.2
AT3G44590	E007	4.78912076103797	0.0796017389964172	14.2626716905599	0.000158986775718593	0.0291244544789645	5.22728775368685	1.87186229950454	-2.96900695286966	2.96900695286966	3	16164932	16164997	66	+	10	12	0	1	4	1	AT3G44590.1
AT4G19040	E009	5.00507212201811	0.0464334232245317	17.2450172768312	3.28558077952612E-05	0.00828812882889412	5.24710326108823	1.90923487652833	-2.92289976471683	2.92289976471683	4	10433202	10433216	15	-	12	11	2	1	2	1	"c(""AT4G19040.3"", ""AT4G19040.2"")"
AT5G51660	E027	10.6363095497769	0.0335569971823651	19.0620201954084	1.26538222347276E-05	0.00377564998978263	2.20559744590089	6.0416077382165	2.91526805239456	2.91526805239456	5	20988064	20988201	138	+	1	3	18	11	18	14	AT5G51660.4
AT1G21130	E006	11.4983516594608	0.016879820482627	24.9230607023211	5.96644403319122E-07	0.000286704107572844	2.38517848549823	6.5161623137075	2.90884822639601	2.90884822639601	1	7400605	7400736	132	-	3	2	17	11	16	23	AT1G21130.1
AT2G22620	E017	11.0031376146256	0.0205388101736198	18.3368906169553	1.85088167752172E-05	0.00510465346033684	2.08682050366569	5.69754144506598	2.9049448882748	2.9049448882748	2	9608479	9608557	79	-	0	3	12	20	15	18	"c(""AT2G22620.1"", ""AT2G22620.3"", ""AT2G22620.5"", ""AT2G22620.2"", ""AT2G22620.4"")"
AT1G44125	E008	3.68759809553997	0.0592457732249494	13.2319315540942	0.000275220049932322	0.043505319134206	4.75567729962125	1.74982781450986	-2.88966236277053	2.88966236277053	1	16783922	16784147	226	-	7	9	1	1	1	3	"c(""AT1G44125.1"", ""AT1G44125.7"")"
AT5G49970	E014	33.7256155214517	0.0128974684324665	50.5357395614472	1.17014356842015E-12	1.95005670510801E-09	3.93471607442396	10.4426022169755	2.83916482597124	2.83916482597124	5	20332470	20332486	17	+	5	7	47	34	61	55	AT5G49970.2
AT2G00970	E001	4.55715041040157	0.112032460007869	15.6054328517399	7.80300707980917E-05	0.016767581139455	1.28589256773297	3.42021242376778	2.82509083993604	2.82509083993604	2	19352419	19352950	532	+	0	1	13	6	3	4	AT2G00970.1
AT3G14150	E018	11.1570179477456	0.0242787599335597	37.0620197407569	1.14431015845733E-09	1.09303948135767E-06	8.09671392301502	3.07464535935902	-2.80755471347002	2.80755471347002	3	4692927	4692930	4	-	25	23	5	2	3	8	"c(""AT3G14150.2"", ""AT3G14150.4"", ""AT3G14150.6"")"
AT2G41640+AT2G41650	E008	535.365456632741	0.0244591534103291	102.629693691231	4.04031753766791E-24	2.10974607636918E-20	47.2254273495687	20.6688276688084	-2.80720917342257	2.80720917342257	2	17362891	17363788	898	+	1021	1227	276	246	151	211	"c(""AT2G41640.2"", ""AT2G41650.1"")"
AT5G53140	E003	33.9685598472514	0.0612373743084015	24.9018019654929	6.0326010560269E-07	0.000288996642394106	4.12697613185119	10.7827591278283	2.79538596909407	2.79538596909407	5	21548797	21549020	224	+	12	2	43	30	59	67	AT5G53140.2
AT1G54217	E008	10.424250166386	0.0479806509212149	13.4979460526463	0.000238824720862725	0.039506198703894	2.26605562877431	5.80350297696232	2.72046734647391	2.72046734647391	1	20245060	20245182	123	-	2	2	25	13	7	14	AT1G54217.4
AT3G13970	E006	36.0885723566501	0.0159118529225563	44.5194358633115	2.5184459293362E-11	3.37196232241345E-08	4.1095536661133	10.3996989513664	2.70127905920207	2.70127905920207	3	4613969	4614055	87	-	10	2	48	53	37	76	"c(""AT3G13970.2"", ""AT3G13970.3"")"
AT2G41640+AT2G41650	E007	120.800294917099	0.0347653910879947	50.1954972220539	1.39166780672097E-12	2.27091192977556E-09	25.1969326253414	10.3871034176367	-2.68437153478895	2.68437153478895	2	17362645	17362890	246	+	242	251	76	55	38	42	AT2G41650.1
AT4G26600	E017	29.2756948929143	0.0301706774497259	28.6511875552371	8.66608302302832E-08	5.47402918436868E-05	3.82607959255968	9.50978836090255	2.64562172230387	2.64562172230387	4	13422636	13422713	78	+	3	8	50	47	38	30	"c(""AT4G26600.2"", ""AT4G26600.4"", ""AT4G26600.8"")"
AT3G19820+AT3G19810	E004	9.59663065899845	0.0263522494310261	15.0021367631667	0.000107389511978261	0.0215676690133571	2.25385339851104	5.60868243841362	2.63699203928167	2.63699203928167	3	6878939	6878954	16	-	2	2	15	9	17	14	AT3G19810.2
AT1G23935	E018	9.30363443905028	0.0257276783161578	12.9464361503361	0.000320531107050634	0.0486548827342015	2.09966285059834	5.20273057290429	2.62376883886138	2.62376883886138	1	8464596	8464824	229	+	0	3	19	11	6	19	"c(""AT1G23935.2"", ""AT1G23935.1"", ""AT1G23935.3"")"
AT5G22450+AT5G22460	E032	16.7177897008451	0.0402361075763118	19.3205776765282	1.10508952614272E-05	0.00338114227440058	2.99334663504116	7.36761613878674	2.60996404398746	2.60996404398746	5	7445401	7445573	173	-	3	4	12	31	28	25	"c(""AT5G22460.1"", ""AT5G22460.3"")"
AT3G19460	E011	30.5986337404725	0.0101529075448233	79.939590997416	3.86033460446759E-19	1.34384252546457E-15	12.1444849580965	4.96760685027108	-2.60934471929284	2.60934471929284	3	6748905	6748909	5	+	69	74	13	5	5	13	"c(""AT3G19460.4"", ""AT3G19460.2"", ""AT3G19460.5"", ""AT3G19460.7"")"
AT3G26890+AT3G26900	E010	77.8479280948188	0.0283090395318832	44.1350029686423	3.06490987224833E-11	4.03465765804576E-08	7.02219168845086	16.8991887538789	2.59145626826981	2.59145626826981	3	9910793	9910872	80	-	22	25	92	69	149	126	AT3G26890.8
AT1G73190	E003	667.518394485587	0.110160078102944	14.3550604384539	0.000151372294362828	0.0281624378343536	31.5121431035518	13.9044457630074	-2.55274009898431	2.55274009898431	1	27522773	27523332	560	+	32	47	102	109	1863	2352	AT1G73190.1
AT4G01960	E007	43.0312790310877	0.00993663448484612	65.2255124856258	6.67991053294299E-16	1.60987899201013E-12	5.11611794488554	12.2372603100559	2.54649101532952	2.54649101532952	4	852720	852974	255	-	14	9	59	64	59	57	AT4G01960.2
AT4G26640	E010	12.962638761051	0.0160788480528356	23.4190663567505	1.30280857244984E-06	0.000556096916870332	2.8328343838083	6.81945708116561	2.5442359522678	2.5442359522678	4	13439474	13439762	289	-	4	3	12	16	22	24	AT4G26640.4
AT1G27770	E010	24.1825603174398	0.00930804024121422	31.4441135234786	2.05263958292006E-08	1.51674573558299E-05	3.44773537408504	8.2691441629789	2.53799348117204	2.53799348117204	1	9675233	9675308	76	-	5	3	38	30	34	39	AT1G27770.3
AT5G03500	E013	10.304929359013	0.0252869833350819	14.6607597157954	0.00012869786441308	0.0247675403636828	2.33543474918561	5.61065415591824	2.53532503534985	2.53532503534985	5	878113	878116	4	-	2	2	12	20	12	15	"c(""AT5G03500.4"", ""AT5G03500.6"", ""AT5G03500.3"", ""AT5G03500.7"")"
AT4G34640	E002	12.6472138895765	0.0192478036349284	22.3827347856777	2.2337304344379E-06	0.000894931815896588	2.81481084740483	6.7329391167775	2.52554980877279	2.52554980877279	4	16538702	16538950	249	+	2	5	20	13	18	20	AT4G34640.2
AT4G00910	E004	26.4827550733132	0.0122598045384644	34.3107560659318	4.69778227093708E-09	4.11126809109964E-06	3.00376142788323	7.17631114116858	2.52333594321076	2.52333594321076	4	390342	390614	273	-	3	1	28	38	48	47	AT4G00910.1
AT5G63190	E003	20.4281447433173	0.0166678028972689	50.4866727165987	1.19976776725683E-12	1.97837916080334E-09	10.4401826680955	4.38950474465045	-2.52196004878969	2.52196004878969	5	25345803	25345811	9	+	42	45	8	8	3	15	AT5G63190.2
AT1G77080	E007	113.090973058954	0.0072161485710533	151.600653562945	7.74652492383486E-35	1.01125718530715E-30	9.03694865769459	21.0019655799971	2.52048139905928	2.52048139905928	1	28955864	28958310	2447	+	52	37	139	148	158	157	"c(""AT1G77080.10"", ""AT1G77080.9"", ""AT1G77080.6"", ""AT1G77080.7"")"
AT1G31850	E004	14.0711867077916	0.0781427170419992	16.5230814293393	4.80614390463695E-05	0.011424765628971	8.70859391743743	3.66230173156359	-2.51464301944248	2.51464301944248	1	11430449	11430452	4	+	18	42	1	8	6	9	"c(""AT1G31850.3"", ""AT1G31850.2"", ""AT1G31850.4"")"
