ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
14	"AT5G65690"	NA	chr5	+	26268827	26269249	26268827	26268997	26269080	26269249	14	5,6	52,32	4,3	24,43	182	99	1	1.0	0.05,0.093	0.083,0.037	0.012
15	"AT5G65460"	NA	chr5	-	26161623	26162539	26161623	26162283	26162380	26162539	15	27,24	49,63	15,38	23,52	196	99	1	1.0	0.218,0.161	0.248,0.27	-0.07
16	"AT5G65460"	NA	chr5	-	26162380	26162778	26162380	26162539	26162637	26162778	16	4,5	60,57	5,21	27,63	197	99	1	1.0	0.032,0.042	0.085,0.143	-0.077
17	"AT5G65440"	NA	chr5	+	26152121	26152463	26152121	26152251	26152374	26152463	17	185,196	7,28	66,138	12,15	222	99	1	1.0	0.922,0.757	0.71,0.804	0.083
18	"AT5G65440"	NA	chr5	+	26153689	26154169	26153689	26153795	26153897	26154169	18	0,0	75,75	0,2	44,62	201	99	1	1.0	0.0,0.0	0.0,0.016	-0.008
19	"AT5G65440"	NA	chr5	+	26156305	26156655	26156305	26156500	26156583	26156655	19	45,62	89,100	27,49	49,90	182	99	1	1.0	0.216,0.252	0.231,0.228	0.004
20	"AT5G65180"	NA	chr5	+	26045326	26046134	26045326	26045700	26045886	26046134	20	5,10	71,82	2,24	45,74	285	99	1	1.0	0.024,0.041	0.015,0.101	-0.026
21	"AT5G65120"	NA	chr5	+	26014001	26014313	26014001	26014055	26014131	26014313	21	4,4	23,19	4,1	14,19	175	99	1	1.0	0.09,0.106	0.139,0.029	0.014
22	"AT5G65060"	NA	chr5	+	25990613	25991412	25990613	25990655	25990963	25991412	22	34,23	171,170	12,21	95,168	407	99	1	1.0	0.046,0.032	0.03,0.03	0.009
23	"AT5G64700"	NA	chr5	-	25865418	25865824	25865418	25865570	25865665	25865824	23	6,6	13,9	1,2	7,6	194	99	0.558604205584	1.0	0.191,0.254	0.068,0.145	0.116
24	"AT5G64630"	NA	chr5	+	25835674	25836400	25835674	25835775	25835841	25836400	24	4,9	10,10	4,9	5,11	165	99	1	1.0	0.194,0.351	0.324,0.329	-0.054
26	"AT5G64360"	NA	chr5	-	25736244	25736890	25736244	25736550	25736688	25736890	26	103,107	86,94	69,134	37,76	237	99	0.96169176728	1.0	0.333,0.322	0.438,0.424	-0.103
27	"AT5G64330"	NA	chr5	+	25727802	25728563	25727802	25727872	25727954	25728563	27	12,6	274,286	10,19	178,298	181	99	1	1.0	0.023,0.011	0.03,0.034	-0.015
29	"AT5G64130"	NA	chr5	-	25664981	25665167	25664981	25665029	25665104	25665167	29	67,85	2441,2618	39,59	1217,2533	174	99	1	1.0	0.015,0.018	0.018,0.013	0.001
30	"AT5G64130"	NA	chr5	-	25665104	25665372	25665104	25665167	25665258	25665372	30	40,46	2378,2737	8,31	1224,2525	190	99	1	1.0	0.009,0.009	0.003,0.006	0.004
31	"AT5G63870"	NA	chr5	-	25561704	25562434	25561704	25561851	25561939	25562434	31	5,11	187,230	2,17	114,179	187	99	1	1.0	0.014,0.025	0.009,0.048	-0.009
32	"AT5G63760"	NA	chr5	-	25515877	25516918	25515877	25516074	25516184	25516918	32	127,156	7,0	80,152	1,0	209	99	1	1.0	0.896,1.0	0.974,1.0	-0.039
33	"AT5G63760"	NA	chr5	-	25515877	25516918	25515877	25516074	25516219	25516918	33	224,280	1,0	137,257	0,0	244	99	1	1.0	0.989,1.0	1.0,1.0	-0.006
34	"AT5G63700"	NA	chr5	-	25494356	25494637	25494356	25494407	25494577	25494637	34	7,16	35,22	48,70	12,20	269	99	1.22328491003e-07	2.7535954422104452e-05	0.069,0.211	0.595,0.563	-0.439
35	"AT5G63620"	NA	chr5	-	25466693	25467087	25466693	25466864	25466945	25467087	35	72,74	518,513	50,107	275,508	180	99	1	1.0	0.071,0.074	0.091,0.104	-0.025
36	"AT5G63440"	NA	chr5	+	25407649	25407935	25407649	25407738	25407866	25407935	36	17,11	55,47	11,6	25,54	227	99	1	1.0	0.119,0.093	0.161,0.046	0.002
37	"AT5G63220"	NA	chr5	-	25353033	25353420	25353033	25353267	25353339	25353420	37	9,8	81,88	2,1	42,73	171	99	1	1.0	0.06,0.05	0.027,0.008	0.037
40	"AT5G62880"	NA	chr5	+	25238562	25238812	25238562	25238628	25238699	25238812	40	24,39	265,252	14,20	161,239	170	99	1	1.0	0.05,0.083	0.048,0.046	0.02
41	"AT5G62480"	NA	chr5	-	25089239	25089626	25089239	25089295	25089373	25089626	41	219,183	18,17	85,213	7,20	177	99	1	1.0	0.872,0.858	0.872,0.856	0.001
43	"AT5G62170"	NA	chr5	-	24973955	24975191	24973955	24975005	24975102	24975191	43	19,6	16,10	2,22	10,13	196	99	1	1.0	0.375,0.233	0.092,0.461	0.027
44	"AT5G62170"	NA	chr5	-	24975102	24975632	24975102	24975191	24975264	24975632	44	15,4	15,6	10,11	17,14	172	99	1	1.0	0.365,0.277	0.253,0.311	0.039
45	"AT5G62165"	NA	chr5	+	24964645	24965256	24964645	24964959	24965037	24965256	45	4,1	2,2	0,2	1,0	177	99	0.336170399659	1.0	0.528,0.219	0.0,1.0	-0.127
46	"AT5G62165"	NA	chr5	+	24964645	24965256	24964645	24964959	24965049	24965256	46	5,1	6,7	0,2	0,3	189	99	1	1.0	0.304,0.07	NA,0.259	-0.072
47	"AT5G62165"	NA	chr5	+	24967327	24967736	24967327	24967427	24967694	24967736	47	27,12	17,7	0,1	2,1	366	99	0.0032519894949	0.1592583331981262	0.301,0.317	0.0,0.213	0.203
48	"AT5G62165"	NA	chr5	+	24967327	24967882	24967327	24967427	24967840	24967882	48	30,19	3,1	0,4	0,0	512	99	1	1.0	0.659,0.786	NA,1.0	-0.277
49	"AT5G62165"	NA	chr5	+	24967327	24967882	24967327	24967736	24967840	24967882	49	7,10	25,14	0,3	2,5	203	99	0.930869123466	1.0	0.12,0.258	0.0,0.226	0.076
50	"AT5G62000"	NA	chr5	+	24910357	24911012	24910357	24910610	24910712	24911012	50	109,108	440,434	29,68	231,407	201	99	1	1.0	0.109,0.109	0.058,0.076	0.042
51	"AT5G61960"	NA	chr5	-	24883405	24883573	24883405	24883459	24883550	24883573	51	298,325	1,2	196,307	5,6	190	99	1	1.0	0.994,0.988	0.953,0.964	0.033
52	"AT5G61960"	NA	chr5	-	24883550	24883955	24883550	24883573	24883691	24883955	52	17,11	1,1	4,23	0,0	217	99	1	1.0	0.886,0.834	1.0,1.0	-0.14
53	"AT5G61960"	NA	chr5	-	24883550	24883955	24883550	24883573	24883907	24883955	53	30,21	9,9	12,41	5,18	433	99	1	1.0	0.433,0.348	0.354,0.342	0.042
54	"AT5G61960"	NA	chr5	-	24883691	24884174	24883691	24883955	24884059	24884174	54	7,5	2,4	2,6	2,3	203	99	1	1.0	0.631,0.379	0.328,0.494	0.094
59	"AT5G61540"	NA	chr5	+	24745717	24746276	24745717	24745782	24745880	24746276	59	29,15	40,31	19,28	16,22	197	99	0.456854857819	1.0	0.267,0.196	0.374,0.39	-0.15
60	"AT5G61500"	NA	chr5	-	24734384	24734706	24734384	24734512	24734640	24734706	60	59,82	413,425	61,86	199,384	227	99	1	1.0	0.059,0.078	0.118,0.089	-0.035
61	"AT5G61440"	NA	chr5	+	24708226	24709396	24708226	24708391	24708489	24709396	61	58,40	251,203	43,87	113,174	197	99	1	1.0	0.104,0.09	0.161,0.201	-0.084
62	"AT5G61310"	NA	chr5	-	24653260	24654918	24653260	24653752	24654795	24654918	62	109,128	37,48	99,136	37,43	1142	99	1	1.0	0.203,0.188	0.188,0.215	-0.006
64	"AT5G61270"	NA	chr5	-	24639872	24640765	24639872	24640293	24640437	24640765	64	31,30	38,66	7,35	37,60	243	99	1	1.0	0.249,0.156	0.072,0.192	0.071
65	"AT5G60940"	NA	chr5	+	24523577	24523849	24523577	24523687	24523779	24523849	65	16,25	88,110	48,86	29,42	191	99	1.08002495836e-12	8.750002204313265e-10	0.086,0.105	0.462,0.515	-0.393
66	"AT5G60930"	NA	chr5	-	24515280	24516738	24515280	24515955	24516060	24516738	66	5,11	45,41	20,9	27,26	204	99	0.630466426308	1.0	0.051,0.115	0.264,0.144	-0.121
67	"AT5G60590"	NA	chr5	+	24357702	24358248	24357702	24357878	24357944	24358248	67	22,8	6,13	2,6	7,11	165	99	0.186758534321	1.0	0.688,0.27	0.146,0.247	0.282
68	"AT5G60590"	NA	chr5	+	24357702	24358248	24357702	24357878	24357956	24358248	68	31,17	59,48	3,10	38,54	177	99	0.348567484798	1.0	0.227,0.165	0.042,0.094	0.128
69	"AT5G60580"	NA	chr5	+	24353561	24354369	24353561	24354185	24354295	24354369	69	56,55	33,73	16,45	16,37	209	99	1	1.0	0.446,0.263	0.321,0.366	0.011
70	"AT5G60210"	NA	chr5	-	24245365	24245982	24245365	24245540	24245869	24245982	70	44,57	34,30	21,50	17,17	428	99	1	1.0	0.23,0.305	0.222,0.405	-0.046
74	"AT5G60120"	NA	chr5	+	24209970	24210409	24209970	24210074	24210295	24210409	74	79,68	30,15	57,100	27,41	320	99	1	1.0	0.449,0.584	0.395,0.43	0.104
75	"AT5G60120"	NA	chr5	+	24209970	24210409	24209970	24210095	24210295	24210409	75	45,29	183,186	39,64	106,150	299	99	1	1.0	0.075,0.049	0.109,0.124	-0.054
76	"AT5G60120"	NA	chr5	+	24209970	24210409	24209970	24210161	24210295	24210409	76	39,28	2,0	27,52	0,0	233	99	1	1.0	0.892,1.0	1.0,1.0	-0.054
77	"AT5G60120"	NA	chr5	+	24210761	24211743	24210761	24211094	24211461	24211743	77	19,22	119,106	13,20	62,134	466	99	1	1.0	0.033,0.042	0.043,0.031	0.001
78	"AT5G66550"	NA	chr5	-	26559974	26560192	26559974	26560055	26560150	26560192	78	13,22	115,88	18,18	38,91	194	99	1	1.0	0.055,0.113	0.195,0.092	-0.06
79	"AT5G60100"	NA	chr5	-	24198482	24198778	24198482	24198668	24198747	24198778	79	22,26	110,168	13,17	46,89	178	99	1	1.0	0.1,0.079	0.136,0.096	-0.027
80	"AT5G60100"	NA	chr5	-	24199499	24199888	24199499	24199673	24199754	24199888	80	0,2	145,163	0,1	43,107	180	99	1	1.0	0.0,0.007	0.0,0.005	0.001
81	"AT5G60100"	NA	chr5	-	24200234	24201415	24200234	24200655	24201128	24201415	81	98,84	39,55	25,44	19,37	572	99	1	1.0	0.303,0.209	0.185,0.171	0.078
82	"AT5G66180"	NA	chr5	+	26450357	26450585	26450357	26450425	26450523	26450585	82	56,43	137,181	23,69	88,162	197	99	1	1.0	0.17,0.107	0.116,0.176	-0.007
84	"AT5G59960"	NA	chr5	-	24144352	24144720	24144352	24144549	24144635	24144720	84	65,59	242,306	40,114	98,235	185	99	1	1.0	0.126,0.094	0.179,0.206	-0.083
85	"AT5G59780"	NA	chr5	-	24082988	24083528	24082988	24083118	24083197	24083528	85	509,531	195,242	267,589	119,226	178	99	1	1.0	0.592,0.55	0.555,0.592	-0.003
86	"AT5G59710"	NA	chr5	+	24057377	24058171	24057377	24057584	24058084	24058171	86	9,15	50,44	7,20	14,54	599	99	1	1.0	0.029,0.053	0.076,0.058	-0.026
89	"AT5G59220"	NA	chr5	-	23894403	23895265	23894403	23895027	23895159	23895265	89	0,0	2,5	0,3	2,8	231	99	1	1.0	0.0,0.0	0.0,0.138	-0.069
90	"AT5G62100"	NA	chr5	+	24940760	24941259	24940760	24941017	24941112	24941259	90	7,9	46,58	11,31	50,106	194	99	1	1.0	0.072,0.073	0.101,0.13	-0.043
91	"AT5G62100"	NA	chr5	+	24940760	24941974	24940760	24941259	24941502	24941974	91	18,12	83,88	18,36	82,106	342	99	1	1.0	0.059,0.038	0.06,0.09	-0.026
92	"AT5G58970"	NA	chr5	-	23808961	23809643	23808961	23809036	23809538	23809643	92	78,34	64,62	18,12	22,52	601	99	1	1.0	0.167,0.083	0.119,0.037	0.047
93	"AT5G58690"	NA	chr5	-	23711703	23712558	23711703	23711986	23712060	23712558	93	15,18	4,3	11,12	0,2	173	99	0.172440367167	1.0	0.682,0.774	1.0,0.774	-0.159
94	"AT5G58660"	NA	chr5	+	23703150	23704122	23703150	23703484	23703562	23704122	94	21,21	187,238	15,19	110,238	177	99	1	1.0	0.059,0.047	0.071,0.043	-0.004
95	"AT5G58610"	NA	chr5	-	23686885	23687350	23686885	23687012	23687142	23687350	95	1,0	2,0	0,0	0,10	229	99	1	1.0	0.178,NA	NA,0.0	0.178
97	"AT5G58470"	NA	chr5	-	23637414	23638689	23637414	23638295	23638447	23638689	97	150,141	123,144	88,98	85,107	251	99	1	1.0	0.325,0.279	0.29,0.265	0.025
98	"AT5G57960"	NA	chr5	-	23465534	23465949	23465534	23465651	23465806	23465949	98	4,2	82,119	5,19	15,16	254	99	0.0459711205823	1.0	0.019,0.007	0.115,0.316	-0.202
99	"AT5G57860"	NA	chr5	+	23438273	23438645	23438273	23438459	23438605	23438645	99	4,13	188,181	5,2	65,144	245	99	1	1.0	0.009,0.028	0.03,0.006	0.001
100	"AT5G57700"	NA	chr5	+	23374872	23375385	23374872	23374983	23375289	23375385	100	37,47	24,26	33,43	0,20	405	99	0.105859908817	1.0	0.274,0.306	1.0,0.345	-0.382
101	"AT5G57655"	NA	chr5	+	23348372	23348969	23348372	23348658	23348735	23348969	101	322,328	4536,5388	186,270	2463,4241	176	99	1	1.0	0.038,0.033	0.041,0.035	-0.003
102	"AT5G60410"	NA	chr5	+	24300531	24300834	24300531	24300667	24300752	24300834	102	620,606	13,27	333,615	5,12	184	99	1	1.0	0.962,0.924	0.973,0.965	-0.026
104	"AT5G57340"	NA	chr5	+	23225950	23228315	23225950	23226465	23228073	23228315	104	163,237	84,105	154,292	54,107	1707	99	1	1.0	0.101,0.116	0.142,0.137	-0.031
105	"AT5G57290"	NA	chr5	-	23206801	23207213	23206801	23207114	23207167	23207213	105	2508,2093	21,29	1825,2650	16,20	152	99	1	1.0	0.987,0.979	0.987,0.989	-0.005
106	"AT5G57120"	NA	chr5	-	23123376	23123923	23123376	23123706	23123796	23123923	106	1247,1335	284,293	719,1232	164,292	189	99	1	1.0	0.697,0.705	0.697,0.688	0.009
107	"AT5G57060"	NA	chr5	+	23090626	23091108	23090626	23090675	23091000	23091108	107	42,52	113,177	28,44	68,131	424	99	1	1.0	0.08,0.064	0.088,0.073	-0.008
108	"AT5G57060"	NA	chr5	+	23090626	23091108	23090626	23090714	23091000	23091108	108	37,44	11,5	23,41	13,12	385	99	0.458222311581	1.0	0.464,0.694	0.313,0.468	0.188
109	"AT5G56990"	NA	chr5	-	23061562	23061986	23061562	23061758	23061838	23061986	109	2,2	19,11	0,1	2,10	179	99	1	1.0	0.055,0.091	0.0,0.052	0.047
110	"AT5G56620"	NA	chr5	-	22917933	22918423	22917933	22918275	22918364	22918423	110	30,19	6,18	18,22	7,13	188	99	1	1.0	0.725,0.357	0.575,0.471	0.018
112	"AT5G56190"	NA	chr5	+	22742066	22742800	22742066	22742575	22742684	22742800	112	256,178	162,169	57,159	111,202	208	99	0.273179520476	1.0	0.429,0.334	0.196,0.273	0.147
113	"AT5G56160"	NA	chr5	+	22734544	22735104	22734544	22734662	22734766	22735104	113	3,0	11,8	2,0	1,11	203	99	1	1.0	0.117,0.0	0.494,0.0	-0.189
114	"AT5G62130"	NA	chr5	-	24950294	24951238	24950294	24950971	24951050	24951238	114	15,26	27,40	7,21	27,51	178	99	1	1.0	0.236,0.266	0.126,0.186	0.095
115	"AT5G62130"	NA	chr5	-	24951598	24953362	24951598	24951860	24952820	24953362	115	33,30	31,62	20,40	31,30	1059	99	1	1.0	0.091,0.043	0.057,0.111	-0.017
116	"AT5G56020"	NA	chr5	+	22686095	22686466	22686095	22686300	22686397	22686466	116	34,33	12,19	21,44	3,8	196	99	0.113244030565	1.0	0.589,0.467	0.78,0.735	-0.23
117	"AT5G55810"	NA	chr5	-	22584566	22584913	22584566	22584668	22584759	22584913	117	14,7	48,51	12,5	37,45	190	99	1	1.0	0.132,0.067	0.145,0.055	-0.0
118	"AT5G55610"	NA	chr5	+	22527210	22527679	22527210	22527297	22527430	22527679	118	11,7	228,215	6,7	98,227	232	99	1	1.0	0.02,0.014	0.025,0.013	-0.002
119	"AT5G55580"	NA	chr5	+	22515957	22516231	22515957	22516030	22516103	22516231	119	9,13	95,79	7,11	29,85	172	99	1	1.0	0.052,0.087	0.122,0.069	-0.026
120	"AT5G55100"	NA	chr5	-	22361034	22362768	22361034	22361296	22361419	22362768	120	73,72	80,76	68,102	52,77	222	99	1	1.0	0.289,0.297	0.368,0.371	-0.077
121	"AT5G55100"	NA	chr5	-	22362891	22364235	22362891	22363626	22363849	22364235	121	121,129	98,103	51,70	22,92	322	99	1	1.0	0.275,0.278	0.416,0.19	-0.026
122	"AT5G55100"	NA	chr5	-	22362891	22364235	22362891	22363626	22364074	22364235	122	173,173	6,11	78,108	8,13	547	99	0.29851912636	1.0	0.839,0.74	0.638,0.601	0.17
123	"AT5G55100"	NA	chr5	-	22362891	22364235	22362891	22363935	22364074	22364235	123	59,49	73,80	28,43	34,83	238	99	1	1.0	0.252,0.203	0.255,0.177	0.012
124	"AT5G55100"	NA	chr5	-	22362891	22364235	22362891	22363976	22364074	22364235	124	47,37	3,1	23,37	1,1	197	99	1	1.0	0.887,0.949	0.92,0.949	-0.017
125	"AT5G55040"	NA	chr5	-	22326939	22329187	22326939	22327458	22327537	22329187	125	265,230	53,56	155,246	20,29	178	99	0.884490592951	1.0	0.736,0.696	0.812,0.825	-0.103
126	"AT5G54569"	NA	chr5	+	22167272	22167988	22167272	22167466	22167686	22167988	126	11,9	45,40	3,7	32,28	319	99	1	1.0	0.071,0.065	0.028,0.072	0.018
127	"AT5G54569"	NA	chr5	+	22168981	22170610	22168981	22169191	22170055	22170610	127	76,63	28,24	59,103	13,19	963	99	0.631411821589	1.0	0.218,0.213	0.318,0.358	-0.122
129	"AT5G53900"	NA	chr5	-	21882328	21882734	21882328	21882434	21882590	21882734	129	62,84	54,67	65,82	53,89	255	99	1	1.0	0.308,0.327	0.323,0.263	0.024
130	"AT5G53900"	NA	chr5	-	21882328	21882907	21882328	21882734	21882856	21882907	130	24,40	91,97	64,74	96,108	221	99	0.950664595803	1.0	0.106,0.156	0.23,0.235	-0.101
132	"AT5G53550"	NA	chr5	+	21755290	21755903	21755290	21755474	21755823	21755903	132	229,207	27,58	120,236	3,9	448	99	0.000950304254112	0.056334499746810145	0.652,0.441	0.898,0.853	-0.329
133	"AT5G53550"	NA	chr5	+	21756017	21756724	21756017	21756453	21756548	21756724	133	77,113	390,425	45,108	170,365	194	99	1	1.0	0.092,0.119	0.119,0.131	-0.02
134	"AT5G53180"	NA	chr5	-	21570833	21571253	21570833	21570891	21571043	21571253	134	27,25	45,37	10,19	11,31	251	99	1	1.0	0.191,0.21	0.264,0.195	-0.029
135	"AT5G53180"	NA	chr5	-	21570833	21571253	21570833	21570894	21571043	21571253	135	27,23	37,24	10,19	17,30	248	99	1	1.0	0.226,0.277	0.19,0.202	0.055
136	"AT5G53050"	NA	chr5	-	21511395	21511818	21511395	21511543	21511669	21511818	136	37,55	247,270	35,85	134,221	225	99	1	1.0	0.062,0.082	0.103,0.145	-0.052
137	"AT5G53020"	NA	chr5	+	21498422	21499440	21498422	21498605	21499290	21499440	137	27,18	10,5	11,27	0,11	784	99	0.532630955728	1.0	0.254,0.313	1.0,0.237	-0.335
138	"AT5G53020"	NA	chr5	+	21499290	21500829	21499290	21499440	21499794	21500829	138	44,23	3,3	23,52	0,2	453	99	0.153241955241	1.0	0.762,0.626	1.0,0.85	-0.231
139	"AT5G53020"	NA	chr5	+	21498423	21500829	21498423	21498605	21499888	21500829	139	99,59	0,0	41,109	0,1	1382	99	1	1.0	1.0,1.0	1.0,0.886	0.057
140	"AT5G53020"	NA	chr5	+	21498423	21500829	21498423	21499440	21499888	21500829	140	58,35	0,3	25,69	4,4	547	99	0.290895931167	1.0	1.0,0.679	0.531,0.757	0.196
141	"AT5G52890"	NA	chr5	-	21444792	21446241	21444792	21445425	21445509	21446241	141	11,4	10,18	9,8	11,9	183	99	0.947816030093	1.0	0.373,0.107	0.307,0.325	-0.076
144	"AT5G52230"	NA	chr5	-	21211550	21212072	21211550	21211678	21211781	21212072	144	44,37	10,14	16,17	10,16	202	99	0.112225587005	1.0	0.683,0.564	0.44,0.342	0.232
145	"AT5G52070"	NA	chr5	+	21162095	21163968	21162095	21162208	21163578	21163968	145	38,45	10,12	24,73	10,14	1469	99	1	1.0	0.204,0.202	0.139,0.26	0.004
146	"AT5G52070"	NA	chr5	+	21162095	21163968	21162095	21162208	21163726	21163968	146	54,61	16,31	35,87	16,36	1617	99	1	1.0	0.171,0.108	0.118,0.129	0.016
147	"AT5G52070"	NA	chr5	+	21163578	21163968	21163578	21163648	21163726	21163968	147	20,17	26,32	16,16	7,20	177	99	0.613679728985	1.0	0.301,0.229	0.561,0.309	-0.17
148	"AT5G51810"	NA	chr5	-	21055178	21056058	21055178	21055658	21055736	21056058	148	2,10	24,20	0,2	20,40	177	99	1	1.0	0.045,0.219	0.0,0.027	0.119
149	"AT5G51370"	NA	chr5	+	20872718	20874349	20872718	20873846	20873915	20874349	149	15,21	35,26	4,9	11,26	168	99	1	1.0	0.202,0.322	0.176,0.169	0.09
150	"AT5G50915"	NA	chr5	-	20710102	20710838	20710102	20710590	20710724	20710838	150	0,10	16,23	9,26	16,9	233	99	0.08681728636	1.0	0.0,0.156	0.193,0.551	-0.294
151	"AT5G50915"	NA	chr5	-	20710724	20711067	20710724	20710838	20710956	20711067	151	2,9	38,45	11,6	33,64	217	99	1	1.0	0.023,0.084	0.132,0.041	-0.033
156	"AT5G50370"	NA	chr5	-	20509114	20509648	20509114	20509483	20509558	20509648	156	9,16	155,178	11,11	96,172	174	99	1	1.0	0.032,0.049	0.061,0.035	-0.007
158	"AT5G50130"	NA	chr5	+	20389921	20391659	20389921	20390192	20391427	20391659	158	13,6	8,11	0,24	5,5	1334	99	1	1.0	0.108,0.039	0.0,0.263	-0.058
159	"AT5G50130"	NA	chr5	+	20392386	20393256	20392386	20392474	20392587	20393256	159	5,5	16,20	0,1	7,18	212	99	1	1.0	0.127,0.105	0.0,0.025	0.103
160	"AT5G50130"	NA	chr5	+	20392587	20393255	20392587	20392634	20392843	20393255	160	16,14	11,9	7,11	3,12	308	99	1	1.0	0.319,0.333	0.429,0.228	-0.003
162	"AT5G50000"	NA	chr5	-	20342504	20343376	20342504	20343044	20343241	20343376	162	178,179	330,265	87,197	151,297	296	99	1	1.0	0.153,0.184	0.162,0.182	-0.004
163	"AT5G49780"	NA	chr5	+	20231673	20232234	20231673	20231811	20231877	20232234	163	2,0	2,3	0,1	0,1	165	99	1	1.0	0.375,0.0	NA,0.375	-0.188
164	"AT5G49730"	NA	chr5	-	20201726	20202512	20201726	20202174	20202256	20202512	164	20,14	181,177	5,20	94,162	181	99	1	1.0	0.057,0.041	0.028,0.063	0.004
165	"AT5G49540"	NA	chr5	-	20104480	20105107	20104480	20104834	20105087	20105107	165	114,169	323,271	77,133	182,364	352	99	1	1.0	0.09,0.149	0.106,0.093	0.02
167	"AT5G49290"	NA	chr5	+	19979558	19980531	19979558	19979793	19980164	19980531	167	26,30	1,1	6,25	0,0	470	99	0.686506063695	1.0	0.846,0.863	1.0,1.0	-0.145
168	"AT5G49290"	NA	chr5	+	19979558	19980531	19979558	19979793	19980226	19980531	168	33,44	2,4	11,47	0,2	532	99	0.186513738395	1.0	0.754,0.672	1.0,0.814	-0.194
169	"AT5G49290"	NA	chr5	+	19981785	19984131	19981785	19983196	19983278	19984131	169	29,18	3,5	12,22	3,3	181	99	1	1.0	0.841,0.663	0.686,0.8	0.009
170	"AT5G48790"	NA	chr5	-	19780211	19780562	19780211	19780329	19780463	19780562	170	81,95	268,304	62,109	272,415	233	99	1	1.0	0.114,0.117	0.088,0.1	0.022
171	"AT5G48775"	NA	chr5	+	19772843	19775661	19772843	19773121	19773315	19775661	171	110,100	2,1	87,161	3,11	293	99	1	1.0	0.949,0.971	0.907,0.832	0.091
172	"AT5G48640"	NA	chr5	-	19724984	19725236	19724984	19725029	19725196	19725236	172	54,51	58,90	42,80	30,75	266	99	1	1.0	0.257,0.174	0.343,0.284	-0.098
173	"AT5G48640"	NA	chr5	-	19724984	19725493	19724984	19725029	19725386	19725493	173	76,88	0,2	69,136	2,1	456	99	1	1.0	1.0,0.905	0.882,0.967	0.028
174	"AT5G48640"	NA	chr5	-	19724984	19725493	19724984	19725236	19725386	19725493	174	38,46	79,92	35,66	32,87	249	99	1	1.0	0.161,0.166	0.303,0.232	-0.104
175	"AT5G48620"	NA	chr5	+	19716996	19718282	19716996	19717075	19717341	19718282	175	104,104	3,6	73,159	1,9	365	99	1	1.0	0.904,0.825	0.952,0.827	-0.025
