1	24901978	24902981	AT1G66760	+	0.0044955045	-0.4050712401	0.4050712401
5	25494357	25494637	AT5G63700	-	0.003996004	-0.4010391958	0.4010391958
5	6264245	6265506	AT5G18780	+	0.021978022	0.4008677397	0.4008677397
2	13729206	13729567	AT2G32320	+	0.000999001	-0.3950011113	0.3950011113
2	15369246	15369495	AT2G36680	-	0	-0.3874508032	0.3874508032
1	19250078	19250863	AT1G51840	-	0.002997003	-0.3867950496	0.3867950496
1	8464	8594	AT1G01020	-	0.0044955045	0.3862512272	0.3862512272
5	22361121	22362768	AT5G55100	-	0.034965035	-0.3855377062	0.3855377062
2	7606823	7606944	AT2G17500	+	0.000999001	0.382552092	0.382552092
5	24743834	24744350	AT5G61530	+	0.0074925075	-0.3751895042	0.3751895042
2	9789750	9789849	AT2G22990	+	0.046953047	-0.3723704736	0.3723704736
1	10134777	10135058	AT1G29040_and_AT1G29041	+	0	-0.3709764101	0.3709764101
2	15369246	15369495	AT2G36680	-	0.002997003	-0.3662212072	0.3662212072
5	18967717	18967823	AT5G46740	-	0.0234765235	0.3634940829	0.3634940829
2	14207914	14209192	AT2G33540	-	0	-0.3624376558	0.3624376558
5	21755291	21755903	AT5G53550	+	0.0074925075	-0.3606220083	0.3606220083
4	8614273	8614693	AT4G15090	+	0.015984016	-0.3579223625	0.3579223625
5	1500083	1500605	AT5G05080	-	0.0337162837	-0.3567522888	0.3567522888
3	4692688	4692931	AT3G14150	-	0.013986014	0.3524326642	0.3524326642
3	6748904	6748991	AT3G19460	+	0.005994006	0.3514172482	0.3514172482
2	181847	182017	AT2G01420	-	0	-0.3495297986	0.3495297986
2	18057937	18058057	AT2G43490	-	0.013986014	0.3494628573	0.3494628573
3	21935624	21935812	AT3G59360	-	0	-0.3488328027	0.3488328027
2	1679886	1680015	AT2G04790	+	0.0074925075	0.3482693394	0.3482693394
5	6272075	6272196	AT5G18820	+	0.03996004	-0.3466795624	0.3466795624
3	20178714	20179070	AT3G54500	-	0.011988012	-0.3398923341	0.3398923341
5	24523578	24523849	AT5G60940	+	0.0014985015	-0.3385247297	0.3385247297
5	25775354	25775483	AT5G64460	-	0.03996004	-0.3373411354	0.3373411354
3	1539728	1540550	AT3G05380	+	0.001998002	0.3361061545	0.3361061545
3	2394486	2394574	AT3G07510	-	0.0004995005	0.3350337997	0.3350337997
5	24850426	24850548	AT5G61880	+	0.001998002	-0.3334624486	0.3334624486
2	9589797	9590214	AT2G22570	-	0.0004995005	-0.3319732445	0.3319732445
1	18511962	18512090	AT1G49980	+	0.035964036	-0.3313674397	0.3313674397
3	21048727	21049768	AT3G56860	-	0.021978022	-0.3268625031	0.3268625031
1	29597210	29597316	AT1G78690	+	0.023976024	-0.3256813586	0.3256813586
3	2837295	2837919	AT3G09240	-	0.0254745255	-0.3246989518	0.3246989518
1	2497998	2498484	AT1G08040	-	0.002997003	-0.3240991865	0.3240991865
3	19349132	19349394	AT3G52170	-	0.006993007	-0.322028711	0.322028711
5	26057818	26059020	AT5G65210	+	0.002997003	0.3210684859	0.3210684859
1	6420975	6421501	AT1G18660	+	0.001998002	-0.3172664871	0.3172664871
3	7423328	7423408	AT3G21175	+	0.0004995005	0.315106455	0.315106455
1	9716179	9716607	AT1G27900	-	0.008991009	-0.3126824158	0.3126824158
2	9149885	9150197	AT2G21385_and_AT2G21390	+	0.0464535465	-0.3042020728	0.3042020728
2	11696937	11697554	AT2G27340	+	0.0124875125	-0.3037803086	0.3037803086
3	12349478	12349568	AT3G30720	+	0.022977023	-0.3023675959	0.3023675959
5	9194101	9194278	AT5G26240	+	0.000999001	-0.3001602906	0.3001602906
3	9910792	9911607	AT3G26890_and_AT3G26900	-	0.0342514628	0.2977452408	0.2977452408
2	19683710	19685390	AT2G48130	-	0.011988012	0.297612908	0.297612908
3	18332248	18332754	AT3G49430	+	0.010989011	0.2943783076	0.2943783076
4	5758020	5759303	AT4G08980	+	0.006993007	-0.2893683001	0.2893683001
1	25375712	25375804	AT1G67700	+	0	-0.2870261118	0.2870261118
3	10070372	10070646	AT3G27260	+	0	-0.2865197714	0.2865197714
5	14975574	14975902	AT5G37690	-	0.0004995005	0.285827461	0.285827461
5	23437729	23437925	AT5G57860	+	0.001998002	-0.2851888239	0.2851888239
3	1770911	1772228	AT3G05932_and_AT3G05935	-	0.003996004	0.2848956904	0.2848956904
5	17843307	17843577	AT5G44290	-	0.0066600067	0.2840505549	0.2840505549
4	18498631	18499889	AT4G39860	+	0.035964036	0.2840221157	0.2840221157
1	2137067	2137838	AT1G06960	+	0.005994006	-0.2835139299	0.2835139299
3	7006578	7006941	AT3G20070	-	0.036963037	0.2834975659	0.2834975659
3	2326220	2326725	AT3G07300	-	0	-0.2831775715	0.2831775715
3	20344636	20344734	AT3G54910	-	0.0294705295	0.2821525071	0.2821525071
1	1584581	1584681	AT1G05400	+	0.043956044	0.2814840039	0.2814840039
5	20580199	20580958	AT5G50565	+	0.00999001	-0.2784799669	0.2784799669
1	27594166	27594499	AT1G73390	-	0.020979021	0.2764097798	0.2764097798
1	2852460	2852778	AT1G08900	+	0.026973027	-0.2739207092	0.2739207092
5	3382100	3382508	AT5G10710	+	0.002997003	-0.2734506784	0.2734506784
2	18108630	18109138	AT2G43680	+	0.024975025	-0.2726214063	0.2726214063
3	590425	591167	AT3G02740	+	0.0014985015	-0.2725682286	0.2725682286
1	18496750	18497084	AT1G49950	-	0.0307192807	-0.2715838921	0.2715838921
1	22474547	22474930	AT1G61010	-	0.0174825175	-0.2704104251	0.2704104251
2	7341210	7341489	AT2G16930	+	0	-0.2701567333	0.2701567333
5	16235699	16235927	AT5G40530	+	0.0024975025	-0.269926731	0.269926731
1	6550669	6550769	AT1G18950	+	0.0084915085	0.2691677022	0.2691677022
3	1642265	1642890	AT3G05640	-	0.0124875125	0.2683343373	0.2683343373
4	7183002	7183225	AT4G11970	+	0.041958042	-0.2662632757	0.2662632757
1	3821795	3822147	AT1G11360	-	0.017982018	-0.2647840264	0.2647840264
5	3451575	3452085	AT5G10940	-	0	0.2633776229	0.2633776229
4	6308832	6309085	AT4G10100	+	0.0007492507	-0.2628594046	0.2628594046
5	6461898	6461996	AT5G19210	+	0.035964036	0.2582021385	0.2582021385
1	4749747	4749838	AT1G13880	+	0.001998002	-0.2581393271	0.2581393271
3	101356	101532	AT3G01310	-	0.002997003	-0.257441359	0.257441359
2	2068646	2068738	AT2G05590	+	0.005994006	-0.2571867514	0.2571867514
5	15065300	15065701	AT5G37850	+	0.000999001	0.2560975999	0.2560975999
2	1645914	1646443	AT2G04690	+	0.0034965035	-0.2554600037	0.2554600037
2	19002161	19002322	AT2G46270	+	0.007992008	-0.252250185	0.252250185
2	16571066	16571191	AT2G39730	-	0	-0.2517537881	0.2517537881
3	4638932	4639007	AT3G14010	+	0.0012487512	0.2516638104	0.2516638104
3	9910792	9911368	AT3G26890_and_AT3G26900	-	0.031968032	-0.2502213849	0.2502213849
1	16911132	16911213	AT1G44780	+	0.023976024	0.2498180949	0.2498180949
2	19137681	19138387	AT2G46610	-	0.041958042	-0.249581488	0.249581488
3	4144024	4144689	AT3G12977	+	0.00999001	-0.2454686639	0.2454686639
1	7289000	7289943	AT1G20920	+	0.021978022	-0.2411353009	0.2411353009
3	2966513	2966616	AT3G09670	+	0.014985015	0.2401208549	0.2401208549
1	26508486	26509325	AT1G70360	+	0.00999001	0.239771996	0.239771996
1	10134777	10135051	AT1G29040_and_AT1G29041	+	0.0022477522	0.2382997508	0.2382997508
5	15065479	15065605	AT5G37850	+	0.000999001	0.2374597902	0.2374597902
4	13940602	13940850	AT4G28040	+	0.002997003	0.2373421264	0.2373421264
1	22046226	22046502	AT1G59890	+	0.0134865135	0.2369340264	0.2369340264
1	19250211	19250605	AT1G51840	-	0.014985015	-0.2368572255	0.2368572255
4	7148338	7148439	AT4G11890	+	0.023976024	-0.2362229555	0.2362229555
1	8296254	8296509	AT1G23360	-	0.0034965035	-0.2354848745	0.2354848745
2	864020	864248	AT2G02960	-	0.0254745255	-0.235009163	0.235009163
1	17478991	17479131	AT1G47570	+	0.018981019	0.2348816675	0.2348816675
4	15039550	15039642	AT4G30900	+	0.00999001	0.2344506022	0.2344506022
1	8768808	8768903	AT1G24793_and_AT1G24800	+	0.007992008	0.233788882	0.233788882
4	11793275	11793605	AT4G22320	-	0.0094905095	-0.2335054334	0.2335054334
4	15879418	15879546	AT4G32900	-	0.003996004	-0.2332118017	0.2332118017
3	4636611	4637147	AT3G14010	+	0	-0.2312020843	0.2312020843
3	17748019	17748235	AT3G48060	-	0.0104895105	-0.2305478769	0.2305478769
2	16033654	16033742	AT2G38280	-	0.0004995005	-0.2296554345	0.2296554345
4	18315838	18316263	AT4G39390	+	0.0034965035	-0.2281427391	0.2281427391
4	12567132	12567238	AT4G24230	-	0.0124875125	0.2277452876	0.2277452876
3	9909318	9911790	AT3G26890_and_AT3G26900	-	0.031968032	-0.2272389439	0.2272389439
3	12349047	12349317	AT3G30720	+	0.023976024	-0.2266221883	0.2266221883
2	11699994	11700081	AT2G27350	-	0.0044955045	-0.2257581469	0.2257581469
2	10203941	10204534	AT2G23980_and_AT2G23987	-	0.002997003	-0.2257535639	0.2257535639
1	17331228	17331553	AT1G47278	+	0.0187312687	-0.2226418063	0.2226418063
3	9957540	9957644	AT3G27010	-	0.0124875125	0.2226096975	0.2226096975
3	16216806	16217410	AT3G44665_and_AT3G44670	+	0.0044955045	-0.2211135103	0.2211135103
2	13441752	13442107	AT2G31580	-	0.028971029	-0.2202861132	0.2202861132
4	15831782	15832118	AT4G32820	-	0.033966034	0.2198003018	0.2198003018
1	20274535	20274642	AT1G54310	+	0.008991009	-0.2195409163	0.2195409163
3	21772838	21774195	AT3G58900	+	0.0434565435	0.2178078592	0.2178078592
4	15144189	15144609	AT4G31150	-	0.017982018	-0.2172449608	0.2172449608
5	5326521	5326621	AT5G16280	-	0.004995005	-0.2161332299	0.2161332299
1	25866864	25866962	AT1G68820	+	0.004995005	-0.2158547953	0.2158547953
1	11937183	11937800	AT1G32940_and_AT1G32950	+	0.021978022	-0.2157743934	0.2157743934
5	4283694	4283783	AT5G13360	+	0.022977023	-0.2135107963	0.2135107963
5	24229555	24229706	AT5G60170	+	0.000999001	0.2133368552	0.2133368552
2	10956263	10956916	AT2G25730	-	0.0124875125	0.2122118603	0.2122118603
2	863995	864248	AT2G02960	-	0.0254745255	0.2121461759	0.2121461759
1	5253387	5253549	AT1G15280	+	0.0024975025	-0.2117187769	0.2117187769
1	21459428	21460034	AT1G58025	-	0.023976024	0.2109333296	0.2109333296
2	19537529	19537863	AT2G47640	+	0.000999001	-0.2104619445	0.2104619445
1	19250199	19250605	AT1G51840	-	0.014985015	0.2094954943	0.2094954943
5	24759026	24759645	AT5G61570	+	0.0464535465	-0.2087263647	0.2087263647
1	9611876	9612590	AT1G27630	+	0.00999001	-0.208616439	0.208616439
5	4603953	4604473	AT5G14260	+	0.020979021	-0.2085544168	0.2085544168
3	23264238	23264639	AT3G62940	-	0.011988012	0.2078690201	0.2078690201
1	6797268	6797410	AT1G19650	-	0.0294705295	0.2074016883	0.2074016883
3	1259461	1259570	AT3G04630	+	0.000999001	-0.2064178175	0.2064178175
1	276519	276706	AT1G04053_and_AT1G01760	-	0.0274725275	0.2063314629	0.2063314629
3	21114059	21114207	AT3G57050	-	0	0.2041625996	0.2041625996
5	13525279	13525642	AT5G35330	-	0.002997003	0.2040284093	0.2040284093
2	7401232	7401633	AT2G17033	+	0.017982018	0.2039172695	0.2039172695
5	24603983	24604081	AT5G61150	-	0.000999001	0.2029647834	0.2029647834
1	6503950	6504081	AT1G18840	-	0.00999001	-0.2026668653	0.2026668653
4	15853670	15855186	AT4G32850	+	0.0254745255	-0.2026380807	0.2026380807
1	6069110	6069392	AT1G17640	-	0.02997003	-0.202530517	0.202530517
1	19250078	19250863	AT1G51840	-	0.0247252747	-0.2012062558	0.2012062558
3	9910792	9911415	AT3G26890_and_AT3G26900	-	0.0342514628	-0.2008523583	0.2008523583
2	9848769	9849104	AT2G23140	-	0.02997003	0.1994428587	0.1994428587
1	23012687	23013601	AT1G62290	-	0.00999001	-0.1992698462	0.1992698462
3	1309678	1310130	AT3G04770_and_AT3G04780	-	0.0314685315	-0.1983031701	0.1983031701
2	10202598	10203193	AT2G23980_and_AT2G23987	-	0	-0.1969029554	0.1969029554
5	7110797	7111196	AT5G20950	-	0	-0.196676555	0.196676555
5	25414326	25414574	AT5G63460	-	0.006993007	0.1962599506	0.1962599506
4	15609106	15609790	AT4G32330	+	0	-0.1957738196	0.1957738196
4	12754946	12755239	AT4G24740	-	0.013986014	-0.1950418326	0.1950418326
2	15742980	15743497	AT2G37510	-	0.031968032	-0.1945594672	0.1945594672
4	9560633	9561917	AT4G16990	+	0.0412087912	0.1921278492	0.1921278492
5	3396811	3397645	AT5G10745	+	0.047952048	-0.1919549553	0.1919549553
3	5912957	5913345	AT3G17310	-	0.017982018	0.1897624141	0.1897624141
3	9805328	9805781	AT3G26690	-	0.0034965035	-0.1893476019	0.1893476019
1	18496750	18497129	AT1G49950	-	0.005994006	0.1889198263	0.1889198263
1	27380901	27381165	AT1G72740	-	0.001998002	0.1883408038	0.1883408038
4	16164871	16164963	AT4G33650	+	0.0054945055	0.1878172837	0.1878172837
1	6798854	6799384	AT1G19650	-	0.0294705295	-0.1873903149	0.1873903149
1	3567965	3568324	AT1G10740	-	0.008991009	0.1870593615	0.1870593615
5	18056573	18056668	AT5G44750	+	0.002997003	0.1868430124	0.1868430124
3	4185358	4185464	AT3G13062_and_AT3G13065	+	0.000999001	-0.1863109551	0.1863109551
1	2925248	2925712	AT1G09060	-	0.004995005	0.1849451694	0.1849451694
1	2712985	2713096	AT1G08570	+	0.0044955045	-0.1849336035	0.1849336035
3	21715316	21715406	AT3G58710	+	0.007992008	0.1849154303	0.1849154303
3	4367425	4367725	AT3G13430	+	0.032967033	-0.1847763593	0.1847763593
1	27669152	27671033	AT1G73600	+	0.021978022	0.1843274634	0.1843274634
5	2724018	2724392	AT5G08440	+	0.038961039	0.1838796518	0.1838796518
1	3223734	3224541	AT1G09910	-	0.016983017	-0.1838422438	0.1838422438
3	9910792	9911415	AT3G26890_and_AT3G26900	-	0.0342514628	0.1836327251	0.1836327251
1	13078915	13079305	AT1G35515_and_AT1G35516	+	0.0004995005	-0.1820588266	0.1820588266
1	6025378	6025523	AT1G17520	-	0.010989011	0.1818092729	0.1818092729
2	9083144	9083392	AT2G21195	+	0.001998002	-0.1806378603	0.1806378603
1	9611549	9612671	AT1G27630	+	0.0187312687	-0.1804766841	0.1804766841
4	15212726	15213049	AT4G31350	+	0.035964036	-0.1803463996	0.1803463996
1	24903831	24904443	AT1G66760	+	0.0044955045	-0.1802292091	0.1802292091
5	19663794	19663930	AT5G48520	+	0.01998002	-0.1796938234	0.1796938234
4	9560115	9561097	AT4G16990	+	0.0412087912	0.1780139676	0.1780139676
1	27347658	27347770	AT1G72640	-	0.0097402597	0.1778187476	0.1778187476
1	2379729	2380104	AT1G07700	+	0.0074925075	0.1751925578	0.1751925578
3	17248395	17248615	AT3G46830	-	0.0014985015	-0.1739192125	0.1739192125
4	6721885	6722138	AT4G10970	-	0.00999001	-0.1738739225	0.1738739225
5	20580493	20580856	AT5G50565	+	0.0324675325	-0.1734173323	0.1734173323
4	9638820	9638926	AT4G17150	+	0.0424575425	-0.1731334332	0.1731334332
2	6519225	6519879	AT2G15050	+	0.0352147852	0.1729640357	0.1729640357
4	6308816	6309085	AT4G10100	+	0.0007492507	-0.1723385493	0.1723385493
1	17482891	17483502	AT1G47570	+	0.021978022	0.1720191867	0.1720191867
1	4615978	4616428	AT1G13460	+	0.016983017	0.171501415	0.171501415
2	7606870	7606963	AT2G17500	+	0.0094905095	0.171198362	0.171198362
2	8264134	8264449	AT2G19080	+	0.002997003	-0.1710385803	0.1710385803
1	29816190	29816607	AT1G79270	+	0.030969031	-0.1710234825	0.1710234825
1	19842517	19842651	AT1G53200	-	0.0274725275	-0.1704517946	0.1704517946
5	16228022	16228120	AT5G40500	+	0.00999001	0.1699479129	0.1699479129
3	2414825	2415064	AT3G07565	+	0.008991009	0.1695474532	0.1695474532
5	24348026	24348380	AT5G60570	+	0.0014985015	-0.1691196072	0.1691196072
2	1646031	1646155	AT2G04690	+	0.0157342657	-0.1689154978	0.1689154978
1	20168777	20169684	AT1G54030	+	0.000999001	-0.1679463121	0.1679463121
1	28958602	28958844	AT1G77080	+	0.0124875125	-0.1678907481	0.1678907481
1	18841644	18841951	AT1G50840	+	0.018981019	0.1677643822	0.1677643822
1	4920804	4921468	AT1G14380	-	0.035964036	-0.1677475655	0.1677475655
2	13381092	13381220	AT2G31370	+	0.0244755245	-0.1673849712	0.1673849712
4	9431713	9432437	AT4G16765	-	0.045954046	-0.1671629211	0.1671629211
2	9139585	9139703	AT2G21370	-	0.040959041	-0.166417354	0.166417354
4	10303343	10303835	AT4G18740	-	0.011988012	0.1658652369	0.1658652369
3	7833429	7834135	AT3G22190	-	0.0494505495	-0.1650467104	0.1650467104
1	18253848	18254042	AT1G49340	+	0.0084915085	0.164039255	0.164039255
5	2204206	2205165	AT5G07100	+	0.041958042	0.1640255488	0.1640255488
4	13312266	13312648	AT4G26300	-	0.0274725275	-0.1637112976	0.1637112976
3	101297	101660	AT3G01310	-	0.0037462537	-0.1630218712	0.1630218712
5	17843307	17843577	AT5G44290	-	0.0066600067	-0.1628847573	0.1628847573
1	22474547	22474930	AT1G61010	-	0.0487012987	-0.1627119318	0.1627119318
1	17330916	17331365	AT1G47278	+	0.0187312687	0.162537661	0.162537661
3	8947110	8947396	AT3G24530	-	0.011988012	-0.1622581144	0.1622581144
5	21822323	21822901	AT5G53760	+	0.0384615385	0.1617011846	0.1617011846
2	8125128	8125942	AT2G18750	+	0.0314685315	0.1611720141	0.1611720141
4	18014796	18014960	AT4G38510	-	0.0104895105	0.1589918453	0.1589918453
3	1062130	1062409	AT3G04070	-	0.0084915085	0.1587862847	0.1587862847
2	17345768	17345993	AT2G41600	-	0.038961039	0.1587173017	0.1587173017
2	690380	690469	AT2G02560	+	0.006993007	0.1584381794	0.1584381794
3	7548778	7548875	AT3G21430	-	0.015984016	-0.1581469522	0.1581469522
1	9673281	9675363	AT1G27770	-	0.00999001	-0.1581346308	0.1581346308
2	16611398	16611589	AT2G39805	-	0.0034965035	0.1567682656	0.1567682656
5	6155673	6155821	AT5G18540	+	0.024975025	0.1563093288	0.1563093288
5	402477	402566	AT5G02040	+	0.0074925075	-0.1561147475	0.1561147475
5	25775115	25775478	AT5G64460	-	0.03996004	-0.1560535894	0.1560535894
5	21709630	21709710	AT5G53460_and_AT5G53470	+	0.00999001	-0.1558478782	0.1558478782
3	22636515	22636629	AT3G61160	+	0.006993007	-0.1552783	0.1552783
2	5555626	5556393	AT2G13370	-	0.0254745255	0.1549169517	0.1549169517
5	24348026	24348368	AT5G60570	+	0.02997003	0.1549018753	0.1549018753
3	1563298	1563415	AT3G05420	+	0.0034965035	-0.1546959933	0.1546959933
1	20631042	20632055	AT1G55310	+	0.01998002	-0.1544853425	0.1544853425
1	26405397	26405654	AT1G70100	+	0.026973027	-0.1536819829	0.1536819829
1	7285240	7289943	AT1G20920	+	0.0384615385	0.1534464471	0.1534464471
2	698191	698340	AT2G02570	-	0.004995005	-0.1528564367	0.1528564367
2	11617091	11617306	AT2G27170	-	0.047952048	-0.1525373133	0.1525373133
2	863783	864452	AT2G02960	-	0.0254745255	-0.1524791134	0.1524791134
2	13848443	13848609	AT2G32640	-	0.04995005	0.1524385583	0.1524385583
4	15155118	15155576	AT4G31170	-	0.0034965035	-0.1523244638	0.1523244638
1	20030667	20030962	AT1G53650	-	0.0344655345	0.1520548239	0.1520548239
2	7401232	7401633	AT2G17033	+	0.044955045	0.1519381383	0.1519381383
1	3487974	3488332	AT1G10570	+	0.044955045	0.1517793517	0.1517793517
5	4932708	4933620	AT5G15190	-	0.0444555445	0.1516255286	0.1516255286
2	15738899	15739253	AT2G37480	+	0.0014985015	-0.1515770126	0.1515770126
5	2780450	2780868	AT5G08580	-	0.025974026	-0.151105828	0.151105828
3	7442510	7443155	AT3G21215	-	0.025974026	-0.1506193209	0.1506193209
5	1639357	1639824	AT5G05550	-	0.041958042	-0.1503655763	0.1503655763
4	12567144	12567251	AT4G24230	-	0.0124875125	0.1497834637	0.1497834637
2	18827655	18828051	AT2G45700	-	0.0084915085	-0.1494948187	0.1494948187
1	10739326	10740001	AT1G30410	+	0.026973027	-0.1494374979	0.1494374979
1	441398	442972	AT1G02260	-	0.027972028	0.1479815008	0.1479815008
5	640622	641050	AT5G02810	-	0.001998002	-0.1478443307	0.1478443307
5	2607384	2607499	AT5G08130	-	0.041958042	-0.1474264417	0.1474264417
5	1780772	1781151	AT5G05930	-	0.0324675325	-0.1469969207	0.1469969207
3	1355275	1355718	AT3G04910	+	0.001998002	0.1465669148	0.1465669148
1	22995814	22996230	AT1G62250	-	0.0324675325	-0.1465616673	0.1465616673
4	552656	552734	AT4G01330	+	0.0024975025	-0.1464553735	0.1464553735
1	25908380	25908569	AT1G68910	-	0.016983017	-0.1456700094	0.1456700094
1	2819065	2820099	AT1G08810	-	0.020979021	-0.1452720457	0.1452720457
1	27346899	27347085	AT1G72640	-	0.0097402597	-0.1446008392	0.1446008392
1	10448745	10448849	AT1G29850	+	0.008991009	-0.1440204224	0.1440204224
4	12782155	12782449	AT4G24800	+	0.003996004	-0.1438620767	0.1438620767
2	2351395	2351748	AT2G06025	+	0.006993007	-0.143718511	0.143718511
2	11578252	11580817	AT2G27110	-	0.048951049	0.1437052365	0.1437052365
4	7443118	7443775	AT4G12560	+	0.02997003	0.1436720761	0.1436720761
4	13940602	13940859	AT4G28040	+	0.002997003	-0.143467437	0.143467437
1	4788654	4789492	AT1G13980	+	0.0104895105	-0.14296835	0.14296835
5	14137343	14138647	AT5G35995	-	0.0364635365	-0.1420628524	0.1420628524
1	27514268	27514355	AT1G73170	-	0.020979021	0.1416413772	0.1416413772
3	1253574	1254984	AT3G04610	-	0.006993007	-0.1412617934	0.1412617934
3	17715330	17715554	AT3G47990	-	0.03996004	-0.1409245588	0.1409245588
5	8981988	8982088	AT5G25800	-	0.0414585415	0.1396964793	0.1396964793
1	5563200	5563718	AT1G16270	+	0.0434565435	-0.1393446102	0.1393446102
1	4766396	4766852	AT1G13940	-	0.0374625375	0.1393195346	0.1393195346
3	23236111	23236488	AT3G62840	-	0.0024975025	-0.1385058751	0.1385058751
5	24353562	24354369	AT5G60580	+	0.028971029	0.1375458038	0.1375458038
3	7833429	7834135	AT3G22190	-	0.0164835165	-0.1374612395	0.1374612395
5	25775115	25775483	AT5G64460	-	0.03996004	-0.1374323511	0.1374323511
1	25910492	25911043	AT1G68910	-	0.016983017	-0.1361061311	0.1361061311
1	12145610	12145687	AT1G33470	+	0.011988012	0.1358857658	0.1358857658
1	11252680	11252759	AT1G31420	+	0.006993007	0.1352433881	0.1352433881
4	16153265	16153833	AT4G33625	-	0.014985015	-0.1350328001	0.1350328001
4	18218733	18219336	AT4G39100	-	0.0054945055	-0.1343209969	0.1343209969
3	3268011	3268997	AT3G10490	+	0.02997003	-0.1338640489	0.1338640489
4	12756566	12757552	AT4G24740	-	0.0227272727	0.1338486645	0.1338486645
2	14476846	14477520	AT2G34300	-	0.014985015	-0.1328315436	0.1328315436
5	1500083	1500605	AT5G05080	-	0.0337162837	-0.1325330166	0.1325330166
4	5254526	5254616	AT4G08320	+	0.0244755245	0.1321439134	0.1321439134
4	15177882	15178849	AT4G31240	-	0.0464535465	-0.1320039189	0.1320039189
1	18175032	18176389	AT1G49130	-	0.012987013	0.1319784341	0.1319784341
3	8734142	8734318	AT3G24170_and_AT3G24180	-	0.027972028	-0.131921875	0.131921875
3	3776659	3776916	AT3G11930	+	0.006993007	0.1317140641	0.1317140641
1	3503004	3503374	AT1G10590	-	0.007992008	0.1308295915	0.1308295915
5	9488133	9488831	AT5G26980	-	0.0294705295	0.1307747131	0.1307747131
5	22763649	22764576	AT5G56240	-	0.0324675325	-0.130716552	0.130716552
4	12007355	12007788	AT4G22890	+	0.00999001	0.130372504	0.130372504
