ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
34	"AT1G20060"	NA	chr1	-	6952478	6952571	6952652	6952745	6952308	6952398	6952826	6953012	34	7,5	11,12	7,6	1,6	192	192	0.107521863345	1.0	0.389,0.294	0.875,0.5	-0.346
35	"AT3G54350"	NA	chr3	-	20126379	20126468	20126555	20126623	20125962	20126114	20126763	20126981	35	162,143	112,160	69,26	50,42	167	188	1	1.0	0.62,0.502	0.608,0.411	0.051
36	"AT1G50500"	NA	chr1	-	18711195	18711273	18711707	18711767	18710801	18710909	18711849	18711954	36	222,165	249,211	114,94	131,86	159	177	1	1.0	0.498,0.465	0.492,0.549	-0.039
37	"AT1G55690"	NA	chr1	-	20811824	20811922	20812172	20812296	20811439	20811743	20812616	20813061	37	52,80	57,53	26,26	30,26	198	197	1	1.0	0.476,0.6	0.463,0.499	0.057
38	"AT5G65685"	NA	chr5	-	26275107	26275236	26275480	26275514	26274791	26274996	26275685	26275722	38	4,10	207,156	6,4	124,65	133	198	1	1.0	0.028,0.087	0.067,0.084	-0.018
39	"AT5G65685"	NA	chr5	-	26275107	26275236	26275480	26275514	26274791	26274996	26275748	26275857	39	31,29	206,156	25,10	123,66	133	198	1	1.0	0.183,0.217	0.232,0.184	-0.008
40	"AT3G01150"	NA	chr3	+	52644	52746	52888	52951	52154	52364	53042	53212	40	40,35	327,295	53,29	157,120	198	162	0.920357735427	1.0	0.091,0.088	0.216,0.165	-0.101
41	"AT1G10600"	NA	chr1	+	3504358	3504392	3504425	3504488	3504023	3504113	3504568	3504643	41	51,22	476,488	50,37	268,198	133	162	0.959124169688	1.0	0.115,0.052	0.185,0.185	-0.101
42	"AT1G10600"	NA	chr1	+	3504736	3504799	3504881	3504934	3504568	3504643	3505015	3505191	42	221,218	196,206	140,113	144,105	162	152	1	1.0	0.514,0.498	0.477,0.502	0.017
43	"AT1G10570"	NA	chr1	+	3489673	3489776	3490054	3490152	3489484	3489589	3490367	3490490	43	183,131	396,290	67,47	146,91	198	197	1	1.0	0.315,0.31	0.313,0.339	-0.014
44	"AT1G66880"	NA	chr1	+	24950291	24950846	24952951	24953677	24948885	24949495	24953891	24953921	44	1,3	33,36	2,2	12,10	198	198	1	1.0	0.029,0.077	0.143,0.167	-0.102
45	"AT3G54880"	NA	chr3	-	20337656	20337880	20337967	20338005	20337399	20337487	20338400	20338598	45	46,40	1357,1415	22,5	752,462	137	198	1	1.0	0.047,0.039	0.041,0.015	0.015
46	"AT4G08470"	NA	chr4	-	5385416	5385501	5385599	5385845	5385216	5385279	5386208	5386463	46	198,199	215,186	161,107	217,109	198	184	1	1.0	0.461,0.499	0.408,0.477	0.037
47	"AT4G08470"	NA	chr4	-	5385599	5385845	5386208	5386463	5385416	5385501	5386571	5387058	47	224,196	161,172	204,113	129,87	198	198	1	1.0	0.582,0.533	0.613,0.565	-0.031
48	"AT1G54730"	NA	chr1	+	20428048	20428111	20428387	20428447	20427299	20427343	20428788	20428842	48	252,183	441,367	119,59	354,181	162	159	1	1.0	0.359,0.329	0.248,0.242	0.099
49	"AT1G02145"	NA	chr1	+	405647	405765	405892	405951	405429	405485	406060	406132	49	100,97	92,102	56,44	77,42	198	158	1	1.0	0.464,0.431	0.367,0.455	0.036
50	"AT3G28100"	NA	chr3	+	10458769	10459016	10460213	10460375	10456624	10456738	10460453	10460602	50	88,123	26,50	45,45	29,18	198	198	1	1.0	0.772,0.711	0.608,0.714	0.081
51	"AT1G03090"	NA	chr1	+	741147	741207	741508	741601	740969	741065	741683	741795	51	2683,2460	4866,3475	1389,814	2180,1324	159	192	1	1.0	0.4,0.461	0.435,0.426	0.0
52	"AT5G08450"	NA	chr5	-	2730453	2730461	2730905	2732602	2729851	2730027	2732740	2732887	52	53,64	20,31	9,18	16,4	198	107	0.930500931525	1.0	0.589,0.527	0.233,0.709	0.087
53	"AT5G08450"	NA	chr5	-	2730453	2730461	2730905	2732605	2729851	2730027	2732740	2732925	53	69,56	20,31	19,27	16,4	198	107	1	1.0	0.651,0.494	0.391,0.785	-0.016
54	"AT5G08450"	NA	chr5	-	2730453	2730461	2730905	2732642	2729851	2730027	2732740	2732925	54	61,75	20,31	26,28	16,4	198	107	1	1.0	0.622,0.567	0.468,0.791	-0.035
55	"AT2G17190"	NA	chr2	-	7478502	7478592	7478736	7478765	7478264	7478420	7479154	7479210	55	84,90	555,377	42,18	299,121	128	189	1	1.0	0.183,0.261	0.172,0.18	0.046
57	"AT1G02610"	NA	chr1	-	554471	554613	554795	554863	553599	553677	555571	555643	57	293,280	326,309	194,87	198,141	167	198	1	1.0	0.516,0.518	0.537,0.422	0.037
58	"AT3G11560"	NA	chr3	+	3643858	3643925	3644145	3644295	3643630	3643734	3644642	3644765	58	1268,981	1690,1494	880,457	1096,590	166	198	1	1.0	0.472,0.439	0.489,0.48	-0.029
59	"AT3G55080"	NA	chr3	-	20412581	20412665	20412826	20412862	20412265	20412399	20413137	20413218	59	64,53	144,100	38,14	54,54	135	183	1	1.0	0.376,0.418	0.488,0.26	0.023
60	"AT3G55080"	NA	chr3	-	20412581	20412665	20412826	20412877	20412265	20412399	20413137	20413218	60	4,1	144,100	0,2	54,54	150	183	1	1.0	0.033,0.012	0.0,0.043	0.001
61	"AT3G55080"	NA	chr3	-	20413481	20413554	20414040	20414148	20413302	20413343	20414391	20414451	61	201,144	76,62	66,41	53,29	198	172	0.279916999488	1.0	0.697,0.669	0.52,0.551	0.147
62	"AT1G05710"	NA	chr1	+	1716558	1716624	1716690	1716735	1716418	1716484	1716861	1717272	62	120,94	35,32	30,25	13,12	165	144	1	1.0	0.75,0.719	0.668,0.645	0.078
63	"AT5G14550"	NA	chr5	-	4692239	4692278	4692548	4692629	4691988	4692054	4692759	4692841	63	126,120	86,72	58,33	34,15	180	138	1	1.0	0.529,0.561	0.567,0.628	-0.052
64	"AT3G57230"	NA	chr3	+	21179566	21179628	21179987	21180087	21177695	21179173	21180180	21180222	64	277,260	439,328	169,141	291,180	161	198	1	1.0	0.437,0.494	0.417,0.491	0.012
65	"AT1G28395"	NA	chr1	-	9969771	9969836	9970112	9970153	9969245	9969587	9971072	9971188	65	89,56	92,64	39,26	76,38	140	164	0.714289801171	1.0	0.531,0.506	0.375,0.445	0.108
67	"AT5G55820"	NA	chr5	+	22589900	22590089	22590410	22590599	22587226	22589784	22591045	22592339	67	26,16	3,4	5,3	0,0	198	198	0.78856732491	1.0	0.897,0.8	1.0,1.0	-0.151
68	"AT2G16980"	NA	chr2	+	7379343	7379424	7379508	7379541	7379166	7379253	7379694	7379748	68	117,104	32,21	38,31	9,11	180	132	1	1.0	0.728,0.784	0.756,0.674	0.041
69	"AT2G31810"	NA	chr2	+	13525750	13525834	13526000	13526153	13525173	13525242	13526422	13526509	69	2658,2359	2774,2789	1190,747	1221,903	183	198	1	1.0	0.509,0.478	0.513,0.472	0.001
70	"AT2G22990"	NA	chr2	+	9787643	9787681	9787776	9787878	9787444	9787547	9788309	9788396	70	1289,1189	2314,2238	1073,624	1889,1245	137	198	1	1.0	0.446,0.434	0.451,0.42	0.005
73	"AT1G56200"	NA	chr1	+	21031091	21031228	21031356	21031432	21030786	21030909	21031692	21032234	73	4035,3646	4885,4304	2385,1597	2874,1767	198	175	1	1.0	0.422,0.428	0.423,0.444	-0.009
74	"AT2G36930"	NA	chr2	-	15510367	15510430	15510966	15511029	15509897	15510104	15511156	15511363	74	548,568	562,399	390,252	371,196	162	162	1	1.0	0.494,0.587	0.512,0.562	0.003
75	"AT2G45240"	NA	chr2	+	18657759	18657801	18657900	18657962	18657621	18657673	18658046	18658145	75	167,118	321,197	68,55	144,52	141	161	1	1.0	0.373,0.406	0.35,0.547	-0.059
76	"AT1G72190"	NA	chr1	-	27168940	27169085	27169329	27169468	27168708	27168836	27169598	27169754	76	82,92	101,95	53,18	43,15	198	198	1	1.0	0.448,0.492	0.552,0.545	-0.079
78	"AT3G02600"	NA	chr3	+	551704	551847	552436	552529	551183	551584	552930	553152	78	43,28	236,200	15,6	143,69	198	192	1	1.0	0.15,0.12	0.092,0.078	0.05
79	"AT3G24360"	NA	chr3	-	8841905	8841958	8842174	8842239	8841401	8841536	8842411	8842513	79	14,22	4,6	9,1	1,0	164	152	0.0309218677652	1.0	0.764,0.773	0.893,1.0	-0.178
80	"AT3G08840"	NA	chr3	-	2682386	2682478	2682619	2682856	2681948	2682193	2683232	2683280	80	121,102	53,60	89,72	30,27	198	191	1	1.0	0.688,0.621	0.741,0.72	-0.076
81	"AT3G15950"	NA	chr3	-	5399468	5399516	5399769	5399817	5399309	5399354	5399902	5399968	81	1289,1327	1174,1390	906,456	1029,521	147	147	1	1.0	0.523,0.488	0.468,0.467	0.038
82	"AT3G15950"	NA	chr3	-	5399769	5399817	5400654	5400702	5399602	5399671	5400791	5400854	82	860,1099	824,926	604,361	615,321	147	147	1	1.0	0.511,0.543	0.495,0.529	0.015
83	"AT3G15950"	NA	chr3	-	5400053	5400101	5401245	5401293	5399902	5399968	5401387	5401453	83	640,790	1199,1279	452,294	806,446	147	147	1	1.0	0.348,0.382	0.359,0.397	-0.013
84	"AT3G15950"	NA	chr3	-	5400654	5400702	5401245	5401293	5400483	5400558	5401387	5401453	84	638,785	974,1161	450,294	753,407	147	147	1	1.0	0.396,0.403	0.374,0.419	0.003
85	"AT3G15950"	NA	chr3	-	5400945	5400993	5401245	5401293	5399602	5399671	5401387	5401453	85	639,786	2,1	450,298	0,0	147	147	1	1.0	0.997,0.999	1.0,1.0	-0.002
86	"AT3G15950"	NA	chr3	-	5400945	5400993	5401245	5401293	5400791	5400854	5401387	5401453	86	635,786	758,958	450,294	516,332	147	147	1	1.0	0.456,0.451	0.466,0.47	-0.014
87	"AT3G15950"	NA	chr3	-	5401079	5401145	5401387	5401453	5400945	5400993	5401542	5401590	87	911,1190	1067,1364	658,419	802,473	165	165	1	1.0	0.461,0.466	0.451,0.47	0.003
89	"AT3G22260"	NA	chr3	+	7871460	7871698	7871820	7871894	7870835	7871134	7872051	7872106	89	121,116	170,136	39,37	64,44	198	173	1	1.0	0.383,0.427	0.347,0.424	0.02
90	"AT3G27770"	NA	chr3	-	10287025	10287059	10287396	10287581	10286728	10286938	10287667	10287758	90	1939,2096	1011,1021	1291,792	720,405	198	133	1	1.0	0.563,0.58	0.546,0.568	0.014
91	"AT1G30810"	NA	chr1	-	10941469	10941580	10941766	10941825	10941018	10941105	10942045	10942292	91	1,5	56,66	1,0	29,21	158	198	1	1.0	0.022,0.087	0.041,0.0	0.034
92	"AT3G45300"	NA	chr3	-	16624162	16624220	16624303	16624387	16623931	16624056	16624737	16625043	92	2213,2151	1935,2020	1040,773	916,766	183	157	1	1.0	0.495,0.477	0.493,0.464	0.007
