ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
65	"AT5G60940"	NA	chr5	+	24523577	24523849	24523577	24523687	24523779	24523849	65	23,19	121,98	73,44	45,15	191	99	1.35947653135e-09	3.177938234474833e-07	0.09,0.091	0.457,0.603	-0.44
66	"AT5G60930"	NA	chr5	-	24515280	24516738	24515280	24515955	24516060	24516738	66	9,11	91,43	25,6	35,17	204	99	0.293719251872	1.0	0.046,0.11	0.257,0.146	-0.124
67	"AT5G60590"	NA	chr5	+	24357702	24358248	24357702	24357878	24357944	24358248	67	24,4	14,15	3,2	8,5	165	99	0.770211945683	1.0	0.507,0.138	0.184,0.194	0.134
68	"AT5G60590"	NA	chr5	+	24357702	24358248	24357702	24357878	24357956	24358248	68	36,13	87,70	4,5	63,30	177	99	1	1.0	0.188,0.094	0.034,0.085	0.082
69	"AT5G60580"	NA	chr5	+	24353561	24354369	24353561	24354185	24354295	24354369	69	78,82	53,83	30,25	22,29	209	99	1	1.0	0.411,0.319	0.392,0.29	0.024
70	"AT5G60210"	NA	chr5	-	24245365	24245982	24245365	24245540	24245869	24245982	70	59,61	50,46	36,18	21,10	428	99	1	1.0	0.214,0.235	0.284,0.294	-0.065
73	"AT5G60130"	NA	chr5	-	24212955	24213386	24212955	24213026	24213102	24213386	73	2,0	2,0	0,0	0,3	175	99	1	1.0	0.361,NA	NA,0.0	0.361
74	"AT5G60120"	NA	chr5	+	24209970	24210409	24209970	24210074	24210295	24210409	74	118,99	49,38	84,33	45,14	320	99	1	1.0	0.427,0.446	0.366,0.422	0.042
75	"AT5G60120"	NA	chr5	+	24209970	24210409	24209970	24210095	24210295	24210409	75	69,62	262,314	59,16	159,95	299	99	1	1.0	0.08,0.061	0.109,0.053	-0.01
76	"AT5G60120"	NA	chr5	+	24209970	24210409	24209970	24210161	24210295	24210409	76	59,55	3,0	44,13	0,0	233	99	1	1.0	0.893,1.0	1.0,1.0	-0.053
77	"AT5G60120"	NA	chr5	+	24210761	24211743	24210761	24211094	24211461	24211743	77	27,28	170,192	16,14	107,70	466	99	1	1.0	0.033,0.03	0.031,0.041	-0.005
78	"AT5G66550"	NA	chr5	-	26559974	26560192	26559974	26560055	26560150	26560192	78	20,10	186,131	26,11	61,31	194	99	0.501737977263	1.0	0.052,0.037	0.179,0.153	-0.121
79	"AT5G60100"	NA	chr5	-	24198482	24198778	24198482	24198668	24198747	24198778	79	44,46	166,177	18,8	74,41	178	99	1	1.0	0.128,0.126	0.119,0.098	0.019
80	"AT5G60100"	NA	chr5	-	24199499	24199888	24199499	24199673	24199754	24199888	80	0,1	234,189	0,0	63,58	180	99	1	1.0	0.0,0.003	0.0,0.0	0.002
81	"AT5G60100"	NA	chr5	-	24200234	24201415	24200234	24200655	24201128	24201415	81	143,105	63,60	45,39	31,15	572	99	1	1.0	0.282,0.232	0.201,0.31	0.002
82	"AT5G66180"	NA	chr5	+	26450357	26450585	26450357	26450425	26450523	26450585	82	91,72	214,202	35,25	133,105	197	99	1	1.0	0.176,0.152	0.117,0.107	0.052
83	"AT5G59970"	NA	chr5	-	24145830	24146729	24145830	24146098	24146288	24146729	83	236,88	0,2	68,25	0,0	289	99	1	1.0	1.0,0.938	1.0,1.0	-0.031
84	"AT5G59960"	NA	chr5	-	24144352	24144720	24144352	24144549	24144635	24144720	84	99,71	357,370	56,56	152,143	185	99	1	1.0	0.129,0.093	0.165,0.173	-0.058
85	"AT5G59780"	NA	chr5	-	24082988	24083528	24082988	24083118	24083197	24083528	85	758,715	277,249	415,243	190,97	178	99	1	1.0	0.603,0.615	0.548,0.582	0.044
86	"AT5G59710"	NA	chr5	+	24057377	24058171	24057377	24057584	24058084	24058171	86	17,16	69,58	15,26	18,29	599	99	1	1.0	0.039,0.044	0.121,0.129	-0.084
89	"AT5G59220"	NA	chr5	-	23894403	23895265	23894403	23895027	23895159	23895265	89	0,5	4,10	0,0	2,2	231	99	1	1.0	0.0,0.176	0.0,0.0	0.088
90	"AT5G62100"	NA	chr5	+	24940760	24941259	24940760	24941017	24941112	24941259	90	16,12	77,59	14,12	76,36	194	99	1	1.0	0.096,0.094	0.086,0.145	-0.02
91	"AT5G62100"	NA	chr5	+	24940760	24941974	24940760	24941259	24941502	24941974	91	31,13	111,79	29,21	123,47	342	99	1	1.0	0.075,0.045	0.064,0.115	-0.029
92	"AT5G58970"	NA	chr5	-	23808961	23809643	23808961	23809036	23809538	23809643	92	98,61	100,58	29,18	36,25	601	99	1	1.0	0.139,0.148	0.117,0.106	0.032
93	"AT5G58690"	NA	chr5	-	23711703	23712558	23711703	23711986	23712060	23712558	93	27,31	4,4	21,2	0,0	173	99	0.366001431535	1.0	0.794,0.816	1.0,1.0	-0.195
94	"AT5G58660"	NA	chr5	+	23703150	23704122	23703150	23703484	23703562	23704122	94	32,13	290,266	21,10	182,116	177	99	1	1.0	0.058,0.027	0.061,0.046	-0.011
95	"AT5G58610"	NA	chr5	-	23686885	23687350	23686885	23687012	23687142	23687350	95	1,0	2,3	0,0	1,0	229	99	1	1.0	0.178,0.0	0.0,NA	0.089
96	"AT5G58610"	NA	chr5	-	23691093	23691394	23691093	23691185	23691313	23691394	96	0,1	0,0	5,4	1,1	227	99	1	1.0	NA,1.0	0.686,0.636	0.339
97	"AT5G58470"	NA	chr5	-	23637414	23638689	23637414	23638295	23638447	23638689	97	249,129	171,169	125,56	119,78	251	99	1	1.0	0.365,0.231	0.293,0.221	0.041
98	"AT5G57960"	NA	chr5	-	23465534	23465949	23465534	23465651	23465806	23465949	98	9,12	138,133	5,1	27,18	254	99	1	1.0	0.025,0.034	0.067,0.021	-0.015
99	"AT5G57860"	NA	chr5	+	23438273	23438645	23438273	23438459	23438605	23438645	99	9,14	282,226	8,1	99,75	245	99	1	1.0	0.013,0.024	0.032,0.005	0.0
100	"AT5G57700"	NA	chr5	+	23374872	23375385	23374872	23374983	23375289	23375385	100	60,83	31,48	42,21	1,7	405	99	0.077595848025	1.0	0.321,0.297	0.911,0.423	-0.358
101	"AT5G57655"	NA	chr5	+	23348372	23348969	23348372	23348658	23348735	23348969	101	460,266	6872,5643	284,165	3703,2399	176	99	1	1.0	0.036,0.026	0.041,0.037	-0.008
102	"AT5G60410"	NA	chr5	+	24300531	24300834	24300531	24300667	24300752	24300834	102	915,764	23,16	510,384	7,5	184	99	1	1.0	0.955,0.963	0.975,0.976	-0.017
104	"AT5G57340"	NA	chr5	+	23225950	23228315	23225950	23226465	23228073	23228315	104	250,268	125,94	240,192	80,58	1707	99	1	1.0	0.104,0.142	0.148,0.161	-0.032
105	"AT5G57290"	NA	chr5	-	23206801	23207213	23206801	23207114	23207167	23207213	105	3811,2511	35,18	2829,1335	22,10	152	99	1	1.0	0.986,0.989	0.988,0.989	-0.001
106	"AT5G57120"	NA	chr5	-	23123376	23123923	23123376	23123706	23123796	23123923	106	1871,1434	419,311	1088,499	247,91	189	99	1	1.0	0.701,0.707	0.698,0.742	-0.016
107	"AT5G57060"	NA	chr5	+	23090626	23091108	23090626	23090675	23091000	23091108	107	58,42	168,187	43,36	98,64	424	99	1	1.0	0.075,0.05	0.093,0.116	-0.042
108	"AT5G57060"	NA	chr5	+	23090626	23091108	23090626	23090714	23091000	23091108	108	52,38	18,13	34,31	17,1	385	99	0.631173250658	1.0	0.426,0.429	0.34,0.889	-0.187
109	"AT5G56990"	NA	chr5	-	23061562	23061986	23061562	23061758	23061838	23061986	109	2,1	32,16	0,0	8,9	179	99	1	1.0	0.033,0.033	0.0,0.0	0.033
110	"AT5G56620"	NA	chr5	-	22917933	22918423	22917933	22918275	22918364	22918423	110	45,15	10,16	24,9	8,3	188	99	1	1.0	0.703,0.331	0.612,0.612	-0.095
112	"AT5G56190"	NA	chr5	+	22742066	22742800	22742066	22742575	22742684	22742800	112	355,195	247,169	80,57	167,89	208	99	0.011074743464	0.30914437513523235	0.406,0.354	0.186,0.234	0.17
113	"AT5G56160"	NA	chr5	+	22734544	22735104	22734544	22734662	22734766	22735104	113	3,1	14,22	2,0	2,8	203	99	1	1.0	0.095,0.022	0.328,0.0	-0.106
114	"AT5G62130"	NA	chr5	-	24950294	24951238	24950294	24950971	24951050	24951238	114	22,30	56,54	13,13	34,25	178	99	1	1.0	0.179,0.236	0.175,0.224	0.008
115	"AT5G62130"	NA	chr5	-	24951598	24953362	24951598	24951860	24952820	24953362	115	45,27	44,73	24,16	41,26	1059	99	1	1.0	0.087,0.033	0.052,0.054	0.007
116	"AT5G56020"	NA	chr5	+	22686095	22686466	22686095	22686300	22686397	22686466	116	57,59	15,14	27,29	6,8	196	99	1	1.0	0.657,0.68	0.694,0.647	-0.002
117	"AT5G55810"	NA	chr5	-	22584566	22584913	22584566	22584668	22584759	22584913	117	18,13	77,88	17,4	52,28	190	99	1	1.0	0.109,0.071	0.146,0.069	-0.018
118	"AT5G55610"	NA	chr5	+	22527210	22527679	22527210	22527297	22527430	22527679	118	17,13	365,357	9,7	153,110	232	99	1	1.0	0.019,0.015	0.024,0.026	-0.008
119	"AT5G55580"	NA	chr5	+	22515957	22516231	22515957	22516030	22516103	22516231	119	14,4	129,101	7,1	47,33	172	99	1	1.0	0.059,0.022	0.079,0.017	-0.008
120	"AT5G55100"	NA	chr5	-	22361034	22362768	22361034	22361296	22361419	22362768	120	113,99	144,121	87,56	71,22	222	99	0.300742114295	1.0	0.259,0.267	0.353,0.532	-0.179
121	"AT5G55100"	NA	chr5	-	22362891	22364235	22362891	22363626	22363849	22364235	121	170,148	140,105	73,45	29,57	322	99	1	1.0	0.272,0.302	0.436,0.195	-0.028
122	"AT5G55100"	NA	chr5	-	22362891	22364235	22362891	22363626	22364074	22364235	122	249,204	15,7	111,75	13,7	547	99	0.361552382979	1.0	0.75,0.841	0.607,0.66	0.162
123	"AT5G55100"	NA	chr5	-	22362891	22364235	22362891	22363935	22364074	22364235	123	91,65	114,120	40,31	44,50	238	99	1	1.0	0.249,0.184	0.274,0.205	-0.023
124	"AT5G55100"	NA	chr5	-	22362891	22364235	22362891	22363976	22364074	22364235	124	72,53	3,0	33,28	1,0	197	99	1	1.0	0.923,1.0	0.943,1.0	-0.01
125	"AT5G55040"	NA	chr5	-	22326939	22329187	22326939	22327458	22327537	22329187	125	407,310	72,54	248,128	28,15	178	99	1	1.0	0.759,0.762	0.831,0.826	-0.068
126	"AT5G54569"	NA	chr5	+	22167272	22167988	22167272	22167466	22167686	22167988	126	20,9	76,47	4,14	43,23	319	99	1	1.0	0.076,0.056	0.028,0.159	-0.027
127	"AT5G54569"	NA	chr5	+	22168981	22170610	22168981	22169191	22170055	22170610	127	128,96	43,22	83,59	18,13	963	99	1	1.0	0.234,0.31	0.322,0.318	-0.048
128	"AT5G54190"	NA	chr5	-	21991898	21992629	21991898	21992436	21992518	21992629	128	1,1	9,21	0,0	6,8	181	99	1	1.0	0.057,0.025	0.0,0.0	0.041
129	"AT5G53900"	NA	chr5	-	21882328	21882734	21882328	21882434	21882590	21882734	129	106,96	72,73	89,41	85,53	255	99	1	1.0	0.364,0.338	0.289,0.231	0.091
130	"AT5G53900"	NA	chr5	-	21882328	21882907	21882328	21882734	21882856	21882907	130	42,47	132,123	103,65	138,64	221	99	0.186034743253	1.0	0.125,0.146	0.251,0.313	-0.147
132	"AT5G53550"	NA	chr5	+	21755290	21755903	21755290	21755474	21755823	21755903	132	353,239	40,34	172,146	4,6	448	99	0.00358805600669	0.13485702935586052	0.661,0.608	0.905,0.843	-0.239
133	"AT5G53550"	NA	chr5	+	21756017	21756724	21756017	21756453	21756548	21756724	133	121,116	580,579	74,55	239,185	194	99	1	1.0	0.096,0.093	0.136,0.132	-0.04
134	"AT5G53180"	NA	chr5	-	21570833	21571253	21570833	21570891	21571043	21571253	134	34,15	63,48	17,11	18,19	251	99	1	1.0	0.176,0.11	0.271,0.186	-0.086
135	"AT5G53180"	NA	chr5	-	21570833	21571253	21570833	21570894	21571043	21571253	135	34,15	49,51	17,11	26,15	248	99	1	1.0	0.217,0.105	0.207,0.226	-0.055
136	"AT5G53050"	NA	chr5	-	21511395	21511818	21511395	21511543	21511669	21511818	136	68,58	343,322	51,30	202,117	225	99	1	1.0	0.08,0.073	0.1,0.101	-0.024
137	"AT5G53020"	NA	chr5	+	21498422	21499440	21498422	21498605	21499290	21499440	137	39,29	16,10	19,30	0,1	784	99	8.87952672879e-06	0.0008895836063597982	0.235,0.268	1.0,0.791	-0.644
138	"AT5G53020"	NA	chr5	+	21499290	21500829	21499290	21499440	21499794	21500829	138	65,56	5,5	38,24	0,1	453	99	0.00867527018589	0.25767558944785335	0.74,0.71	1.0,0.84	-0.195
139	"AT5G53020"	NA	chr5	+	21498423	21500829	21498423	21498605	21499888	21500829	139	146,112	1,3	65,72	0,0	1382	99	0.920005228649	1.0	0.913,0.728	1.0,1.0	-0.179
140	"AT5G53020"	NA	chr5	+	21498423	21500829	21498423	21499440	21499888	21500829	140	86,72	0,0	40,30	5,0	547	99	0.477943989471	1.0	1.0,1.0	0.591,1.0	0.205
141	"AT5G52890"	NA	chr5	-	21444792	21446241	21444792	21445425	21445509	21446241	141	11,4	17,24	15,2	17,16	183	99	1	1.0	0.259,0.083	0.323,0.063	-0.022
144	"AT5G52230"	NA	chr5	-	21211550	21212072	21211550	21211678	21211781	21212072	144	51,55	15,15	22,13	14,5	202	99	0.525714451903	1.0	0.625,0.642	0.435,0.56	0.136
145	"AT5G52070"	NA	chr5	+	21162095	21163968	21162095	21162208	21163578	21163968	145	60,69	17,37	32,52	12,6	1469	99	1	1.0	0.192,0.112	0.152,0.369	-0.109
146	"AT5G52070"	NA	chr5	+	21162095	21163968	21162095	21162208	21163726	21163968	146	85,90	27,43	45,58	23,14	1617	99	1	1.0	0.162,0.114	0.107,0.202	-0.016
147	"AT5G52070"	NA	chr5	+	21163578	21163968	21163578	21163648	21163726	21163968	147	32,24	34,25	19,9	7,8	177	99	0.589299927075	1.0	0.345,0.349	0.603,0.386	-0.148
148	"AT5G51810"	NA	chr5	-	21055178	21056058	21055178	21055658	21055736	21056058	148	4,6	41,27	0,1	25,16	177	99	1	1.0	0.052,0.111	0.0,0.034	0.065
149	"AT5G51370"	NA	chr5	+	20872718	20874349	20872718	20873846	20873915	20874349	149	25,17	49,32	4,2	19,17	168	99	0.22953863869	1.0	0.231,0.238	0.11,0.065	0.147
150	"AT5G50915"	NA	chr5	-	20710102	20710838	20710102	20710590	20710724	20710838	150	0,2	26,12	16,15	23,8	233	99	0.000600117687505	0.03237338162595654	0.0,0.066	0.228,0.443	-0.302
151	"AT5G50915"	NA	chr5	-	20710724	20711067	20710724	20710838	20710956	20711067	151	3,3	53,36	13,5	49,24	217	99	1	1.0	0.025,0.037	0.108,0.087	-0.067
156	"AT5G50370"	NA	chr5	-	20509114	20509648	20509114	20509483	20509558	20509648	156	18,13	225,229	14,8	156,103	174	99	1	1.0	0.044,0.031	0.049,0.042	-0.008
158	"AT5G50130"	NA	chr5	+	20389921	20391659	20389921	20390192	20391427	20391659	158	20,12	9,16	0,0	6,5	1334	99	1	1.0	0.142,0.053	0.0,0.0	0.097
159	"AT5G50130"	NA	chr5	+	20392386	20393256	20392386	20392474	20392587	20393256	159	10,7	18,13	0,1	10,5	212	99	0.0695164286391	1.0	0.206,0.201	0.0,0.085	0.161
160	"AT5G50130"	NA	chr5	+	20392587	20393255	20392587	20392634	20392843	20393255	160	25,22	12,7	10,9	5,1	308	99	1	1.0	0.401,0.503	0.391,0.743	-0.115
162	"AT5G50000"	NA	chr5	-	20342504	20343376	20342504	20343044	20343241	20343376	162	255,258	480,389	145,91	216,145	296	99	1	1.0	0.151,0.182	0.183,0.173	-0.012
163	"AT5G49780"	NA	chr5	+	20231673	20232234	20231673	20231811	20231877	20232234	163	6,0	2,1	1,1	0,0	165	99	0.105485012008	1.0	0.643,0.0	1.0,1.0	-0.678
164	"AT5G49730"	NA	chr5	-	20201726	20202512	20201726	20202174	20202256	20202512	164	28,24	282,162	10,11	138,76	181	99	1	1.0	0.052,0.075	0.038,0.073	0.008
165	"AT5G49540"	NA	chr5	-	20104480	20105107	20104480	20104834	20105087	20105107	165	180,149	467,418	132,62	279,141	352	99	1	1.0	0.098,0.091	0.117,0.11	-0.019
167	"AT5G49290"	NA	chr5	+	19979558	19980531	19979558	19979793	19980164	19980531	167	30,27	2,2	8,12	1,0	470	99	0.499871513732	1.0	0.76,0.74	0.628,1.0	-0.064
168	"AT5G49290"	NA	chr5	+	19979558	19980531	19979558	19979793	19980226	19980531	168	42,44	4,1	16,16	0,0	532	99	0.369227071555	1.0	0.661,0.891	1.0,1.0	-0.224
