ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
13	"AT4G16765"	NA	chr4	-	9431001	9431123	9431428	9431480	9430743	9430844	9431557	9431638	13	49,63	179,177	48,32	119,95	151	221	1	1.0	0.286,0.343	0.371,0.33	-0.036
14	"AT3G61420"	NA	chr3	-	22727470	22727539	22727736	22727784	22726707	22727300	22727916	22727994	14	109,107	202,171	100,62	141,103	147	168	1	1.0	0.381,0.417	0.448,0.408	-0.029
15	"AT3G60910"	NA	chr3	+	22502405	22502425	22502511	22502564	22502241	22502310	22502677	22502708	15	45,26	145,88	22,8	121,78	119	152	0.571418415027	1.0	0.284,0.274	0.188,0.116	0.127
16	"AT3G59660"	NA	chr3	-	22037585	22037661	22037891	22037989	22037186	22037315	22038072	22038123	16	294,273	405,225	125,107	167,87	197	175	1	1.0	0.392,0.519	0.399,0.522	-0.005
17	"AT5G10290"	NA	chr5	-	3236705	3236846	3236945	3237016	3235866	3236603	3237095	3237161	17	153,188	437,342	113,84	298,175	170	240	1	1.0	0.331,0.437	0.349,0.404	0.008
18	"AT3G57470"	NA	chr3	-	21274617	21274669	21274835	21274879	21274359	21274482	21274958	21275032	18	118,110	148,177	86,73	137,111	143	151	1	1.0	0.457,0.396	0.399,0.41	0.022
19	"AT3G56160"	NA	chr3	-	20839374	20839488	20839888	20839947	20839033	20839055	20840318	20840397	19	89,45	195,127	48,16	120,57	158	213	1	1.0	0.381,0.323	0.35,0.275	0.039
21	"AT1G33790"	NA	chr1	+	12257974	12258400	12259068	12259494	12256963	12257202	12259579	12260032	21	1625,2016	2492,2667	2020,1264	2970,2088	525	525	1	1.0	0.395,0.43	0.405,0.377	0.021
22	"AT1G75670"	NA	chr1	-	28416069	28416221	28416395	28416519	28415847	28415957	28416744	28416867	22	205,158	186,179	116,60	124,94	223	251	1	1.0	0.554,0.498	0.513,0.418	0.06
23	"AT3G23255"	NA	chr3	+	8312156	8312200	8312274	8312391	8311965	8312086	8312486	8312570	23	52,57	152,129	26,15	69,37	143	216	1	1.0	0.341,0.4	0.363,0.38	-0.001
24	"AT2G04900"	NA	chr2	+	1722669	1722740	1722824	1722905	1722480	1722590	1722989	1723033	24	1403,1144	806,730	758,507	446,294	170	180	1	1.0	0.648,0.624	0.643,0.646	-0.009
25	"AT3G11220"	NA	chr3	-	3514773	3514852	3515112	3515260	3514447	3514607	3515378	3515442	25	170,161	82,71	120,68	62,40	247	178	1	1.0	0.599,0.62	0.582,0.551	0.043
26	"AT1G78560"	NA	chr1	-	29547784	29547818	29547898	29547992	29547645	29547700	29548266	29548866	26	437,256	137,129	208,124	81,41	193	133	1	1.0	0.687,0.578	0.639,0.676	-0.025
27	"AT3G58490"	NA	chr3	+	21634032	21634136	21634434	21634550	21633717	21633848	21634643	21635106	27	700,591	644,685	593,347	570,339	203	215	1	1.0	0.535,0.477	0.524,0.52	-0.016
29	"AT1G60640"	NA	chr1	-	22338173	22338233	22338466	22338526	22338008	22338074	22338617	22338683	29	87,69	95,107	67,37	71,56	159	159	1	1.0	0.478,0.392	0.486,0.398	-0.007
30	"AT2G41100"	NA	chr2	+	17138306	17138573	17138673	17138943	17138064	17138206	17139044	17139617	30	6595,6380	7284,6937	3307,2127	4210,2713	366	369	1	1.0	0.477,0.481	0.442,0.441	0.037
31	"AT5G02080"	NA	chr5	+	410161	410206	410563	410615	409945	410060	410720	410780	31	16,15	8,8	7,2	1,4	144	151	1	1.0	0.677,0.663	0.88,0.344	0.058
32	"AT5G02080"	NA	chr5	+	410161	410413	410563	410615	409945	410060	410720	410780	32	21,20	8,8	9,4	1,4	351	151	1	1.0	0.53,0.518	0.795,0.301	-0.024
33	"AT1G58602"	NA	chr1	+	21753883	21754088	21758508	21758658	21746353	21746499	21760158	21761055	33	800,565	14,25	587,344	22,16	304	249	1	1.0	0.979,0.949	0.956,0.946	0.013
34	"AT1G20060"	NA	chr1	-	6952478	6952571	6952652	6952745	6952308	6952398	6952826	6953012	34	7,5	11,12	7,6	1,6	192	192	0.107521863345	1.0	0.389,0.294	0.875,0.5	-0.346
35	"AT3G54350"	NA	chr3	-	20126379	20126468	20126555	20126623	20125962	20126114	20126763	20126981	35	162,143	112,160	69,26	50,42	167	188	1	1.0	0.62,0.502	0.608,0.411	0.051
36	"AT1G50500"	NA	chr1	-	18711195	18711273	18711707	18711767	18710801	18710909	18711849	18711954	36	222,165	249,211	114,94	132,86	159	177	1	1.0	0.498,0.465	0.49,0.549	-0.038
37	"AT1G55690"	NA	chr1	-	20811824	20811922	20812172	20812296	20811439	20811743	20812616	20813061	37	69,91	57,53	38,30	30,26	223	197	1	1.0	0.517,0.603	0.528,0.505	0.044
38	"AT5G65685"	NA	chr5	-	26275107	26275236	26275480	26275514	26274791	26274996	26275685	26275722	38	4,10	274,207	6,4	149,91	133	228	1	1.0	0.024,0.076	0.065,0.07	-0.018
39	"AT5G65685"	NA	chr5	-	26275107	26275236	26275480	26275514	26274791	26274996	26275748	26275857	39	31,29	273,207	25,10	148,92	133	228	1	1.0	0.163,0.194	0.225,0.157	-0.013
40	"AT3G01150"	NA	chr3	+	52644	52746	52888	52951	52154	52364	53042	53212	40	40,42	327,295	55,30	157,120	201	162	1	1.0	0.09,0.103	0.22,0.168	-0.098
41	"AT1G10600"	NA	chr1	+	3504358	3504392	3504425	3504488	3504023	3504113	3504568	3504643	41	51,22	476,488	50,37	268,198	133	162	0.959124169688	1.0	0.115,0.052	0.185,0.185	-0.101
42	"AT1G10600"	NA	chr1	+	3504736	3504799	3504881	3504934	3504568	3504643	3505015	3505191	42	221,219	196,206	140,113	144,105	162	152	1	1.0	0.514,0.499	0.477,0.502	0.017
43	"AT1G10570"	NA	chr1	+	3489673	3489776	3490054	3490152	3489484	3489589	3490367	3490490	43	196,151	397,290	68,51	146,91	202	197	1	1.0	0.325,0.337	0.312,0.353	-0.002
44	"AT1G66880"	NA	chr1	+	24950291	24950846	24952951	24953677	24948885	24949495	24953891	24953921	44	52,31	559,479	23,14	293,169	654	825	1	1.0	0.105,0.075	0.09,0.095	-0.003
45	"AT3G54880"	NA	chr3	-	20337656	20337880	20337967	20338005	20337399	20337487	20338400	20338598	45	46,41	2773,2726	22,5	1543,944	137	323	1	1.0	0.038,0.034	0.033,0.012	0.014
46	"AT4G08470"	NA	chr4	-	5385416	5385501	5385599	5385845	5385216	5385279	5386208	5386463	46	579,539	216,186	504,302	218,109	345	184	1	1.0	0.588,0.607	0.552,0.596	0.023
47	"AT4G08470"	NA	chr4	-	5385599	5385845	5386208	5386463	5385416	5385501	5386571	5387058	47	609,549	542,512	566,331	472,282	354	345	1	1.0	0.523,0.511	0.539,0.534	-0.019
48	"AT1G54730"	NA	chr1	+	20428048	20428111	20428387	20428447	20427299	20427343	20428788	20428842	48	253,183	441,367	119,59	354,181	162	159	0.989386785827	1.0	0.36,0.329	0.248,0.242	0.1
49	"AT1G02145"	NA	chr1	+	405647	405765	405892	405951	405429	405485	406060	406132	49	135,125	92,103	85,56	77,42	217	158	1	1.0	0.517,0.469	0.446,0.493	0.023
50	"AT3G28100"	NA	chr3	+	10458769	10459016	10460213	10460375	10456624	10456738	10460453	10460602	50	273,328	74,100	172,119	49,31	346	261	1	1.0	0.736,0.712	0.726,0.743	-0.01
51	"AT1G03090"	NA	chr1	+	741147	741207	741508	741601	740969	741065	741683	741795	51	2684,2462	4880,3480	1391,814	2185,1328	159	192	1	1.0	0.399,0.461	0.435,0.425	0.0
52	"AT5G08450"	NA	chr5	-	2730453	2730461	2730905	2732602	2729851	2730027	2732740	2732887	52	8036,6483	20,31	3458,2053	16,4	1796	107	1	1.0	0.96,0.926	0.928,0.968	-0.005
53	"AT5G08450"	NA	chr5	-	2730453	2730461	2730905	2732605	2729851	2730027	2732740	2732925	53	8064,6487	20,31	3474,2068	16,4	1799	107	1	1.0	0.96,0.926	0.928,0.969	-0.005
54	"AT5G08450"	NA	chr5	-	2730453	2730461	2730905	2732642	2729851	2730027	2732740	2732925	54	8099,6548	20,31	3500,2085	16,4	1836	107	1	1.0	0.959,0.925	0.927,0.968	-0.006
55	"AT2G17190"	NA	chr2	-	7478502	7478592	7478736	7478765	7478264	7478420	7479154	7479210	55	84,90	556,377	42,18	299,121	128	189	1	1.0	0.182,0.261	0.172,0.18	0.046
57	"AT1G02610"	NA	chr1	-	554471	554613	554795	554863	553599	553677	555571	555643	57	293,280	531,510	194,87	316,227	167	241	1	1.0	0.443,0.442	0.47,0.356	0.03
58	"AT3G11560"	NA	chr3	+	3643858	3643925	3644145	3644295	3643630	3643734	3644642	3644765	58	1268,982	3081,2361	881,457	1895,981	166	249	1	1.0	0.382,0.384	0.411,0.411	-0.028
59	"AT3G55080"	NA	chr3	-	20412581	20412665	20412826	20412862	20412265	20412399	20413137	20413218	59	64,53	144,100	38,14	54,54	135	183	1	1.0	0.376,0.418	0.488,0.26	0.023
60	"AT3G55080"	NA	chr3	-	20412581	20412665	20412826	20412877	20412265	20412399	20413137	20413218	60	4,1	144,100	0,2	54,54	150	183	1	1.0	0.033,0.012	0.0,0.043	0.001
61	"AT3G55080"	NA	chr3	-	20413481	20413554	20414040	20414148	20413302	20413343	20414391	20414451	61	236,159	76,62	75,43	53,29	207	172	0.217204434691	1.0	0.721,0.681	0.54,0.552	0.155
62	"AT1G05710"	NA	chr1	+	1716558	1716624	1716690	1716735	1716418	1716484	1716861	1717272	62	120,94	35,32	30,25	13,12	165	144	1	1.0	0.75,0.719	0.668,0.645	0.078
63	"AT5G14550"	NA	chr5	-	4692239	4692278	4692548	4692629	4691988	4692054	4692759	4692841	63	126,120	86,72	58,33	34,15	180	138	1	1.0	0.529,0.561	0.567,0.628	-0.052
64	"AT3G57230"	NA	chr3	+	21179566	21179628	21179987	21180087	21177695	21179173	21180180	21180222	64	277,260	480,365	169,141	316,191	161	199	1	1.0	0.416,0.468	0.398,0.477	0.005
65	"AT1G28395"	NA	chr1	-	9969771	9969836	9970112	9970153	9969245	9969587	9971072	9971188	65	89,56	93,64	39,26	76,38	140	164	0.736273515789	1.0	0.529,0.506	0.375,0.445	0.108
67	"AT5G55820"	NA	chr5	+	22589900	22590089	22590410	22590599	22587226	22589784	22591045	22592339	67	32,26	12,20	10,6	4,1	288	288	0.562480771005	1.0	0.727,0.565	0.714,0.857	-0.14
68	"AT2G16980"	NA	chr2	+	7379343	7379424	7379508	7379541	7379166	7379253	7379694	7379748	68	117,104	32,21	38,31	9,11	180	132	1	1.0	0.728,0.784	0.756,0.674	0.041
69	"AT2G31810"	NA	chr2	+	13525750	13525834	13526000	13526153	13525173	13525242	13526422	13526509	69	2658,2363	4460,4353	1190,749	1976,1471	183	252	1	1.0	0.451,0.428	0.453,0.412	0.007
70	"AT2G22990"	NA	chr2	+	9787643	9787681	9787776	9787878	9787444	9787547	9788309	9788396	70	1289,1190	2392,2317	1073,624	1958,1280	137	201	1	1.0	0.442,0.43	0.446,0.417	0.005
72	"AT1G26680"	NA	chr1	+	9220739	9221127	9221504	9221925	9220293	9220635	9222006	9222125	72	0,12	6,5	1,0	6,0	487	520	1	1.0	0.0,0.719	0.151,NA	0.208
73	"AT1G56200"	NA	chr1	+	21031091	21031228	21031356	21031432	21030786	21030909	21031692	21032234	73	6007,5364	4886,4304	3541,2313	2875,1769	236	175	1	1.0	0.477,0.48	0.477,0.492	-0.006
74	"AT2G36930"	NA	chr2	-	15510367	15510430	15510966	15511029	15509897	15510104	15511156	15511363	74	548,568	563,399	390,252	371,196	162	162	1	1.0	0.493,0.587	0.512,0.562	0.003
75	"AT2G45240"	NA	chr2	+	18657759	18657801	18657900	18657962	18657621	18657673	18658046	18658145	75	167,118	321,197	68,55	144,52	141	161	1	1.0	0.373,0.406	0.35,0.547	-0.059
76	"AT1G72190"	NA	chr1	-	27168940	27169085	27169329	27169468	27168708	27168836	27169598	27169754	76	127,133	130,126	72,32	70,24	238	244	1	1.0	0.5,0.52	0.513,0.578	-0.035
78	"AT3G02600"	NA	chr3	+	551704	551847	552436	552529	551183	551584	552930	553152	78	78,46	236,200	39,21	144,69	242	192	1	1.0	0.208,0.154	0.177,0.195	-0.005
79	"AT3G24360"	NA	chr3	-	8841905	8841958	8842174	8842239	8841401	8841536	8842411	8842513	79	14,22	4,6	9,1	1,0	164	152	0.0309218677652	1.0	0.764,0.773	0.893,1.0	-0.178
80	"AT3G08840"	NA	chr3	-	2682386	2682478	2682619	2682856	2681948	2682193	2683232	2683280	80	347,247	53,60	278,170	30,27	336	191	1	1.0	0.788,0.701	0.84,0.782	-0.067
81	"AT3G15950"	NA	chr3	-	5399468	5399516	5399769	5399817	5399309	5399354	5399902	5399968	81	1289,1328	1175,1390	906,456	1029,521	147	147	1	1.0	0.523,0.489	0.468,0.467	0.038
82	"AT3G15950"	NA	chr3	-	5399769	5399817	5400654	5400702	5399602	5399671	5400791	5400854	82	860,1100	824,927	604,362	615,321	147	147	1	1.0	0.511,0.543	0.495,0.53	0.015
83	"AT3G15950"	NA	chr3	-	5400053	5400101	5401245	5401293	5399902	5399968	5401387	5401453	83	640,792	1200,1279	452,295	806,447	147	147	1	1.0	0.348,0.382	0.359,0.398	-0.014
84	"AT3G15950"	NA	chr3	-	5400654	5400702	5401245	5401293	5400483	5400558	5401387	5401453	84	638,787	974,1162	450,295	753,408	147	147	1	1.0	0.396,0.404	0.374,0.42	0.003
85	"AT3G15950"	NA	chr3	-	5400945	5400993	5401245	5401293	5399602	5399671	5401387	5401453	85	639,788	49,64	450,299	51,17	147	147	1	1.0	0.929,0.925	0.898,0.946	0.005
86	"AT3G15950"	NA	chr3	-	5400945	5400993	5401245	5401293	5400791	5400854	5401387	5401453	86	635,788	805,1021	450,295	567,349	147	147	1	1.0	0.441,0.436	0.442,0.458	-0.012
87	"AT3G15950"	NA	chr3	-	5401079	5401145	5401387	5401453	5400945	5400993	5401542	5401590	87	912,1190	1067,1366	658,419	802,473	165	165	1	1.0	0.461,0.466	0.451,0.47	0.003
89	"AT3G22260"	NA	chr3	+	7871460	7871698	7871820	7871894	7870835	7871134	7872051	7872106	89	351,276	170,136	127,98	64,44	337	173	1	1.0	0.515,0.51	0.505,0.533	-0.007
90	"AT3G27770"	NA	chr3	-	10287025	10287059	10287396	10287581	10286728	10286938	10287667	10287758	90	3616,3702	1011,1021	2288,1444	720,405	284	133	1	1.0	0.626,0.629	0.598,0.625	0.016
91	"AT1G30810"	NA	chr1	-	10941469	10941580	10941766	10941825	10941018	10941105	10942045	10942292	91	1,5	62,72	1,0	30,23	158	210	1	1.0	0.021,0.085	0.042,0.0	0.032
92	"AT3G45300"	NA	chr3	-	16624162	16624220	16624303	16624387	16623931	16624056	16624737	16625043	92	2214,2152	1937,2021	1043,773	916,766	183	157	1	1.0	0.495,0.477	0.494,0.464	0.007
