ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
82	"AT5G40910"	NA	chr5	+	16395210	16396001	16395210	16395275	16396097	16397169
83	"AT5G40910"	NA	chr5	+	16395210	16396001	16395210	16395973	16396097	16397169
84	"AT5G39580"	NA	chr5	-	15848005	15848172	15848009	15848172	15847077	15847684
85	"AT5G38590"	NA	chr5	-	15452627	15453505	15453020	15453505	15452410	15452551
86	"AT5G38470"	NA	chr5	+	15406994	15407105	15406994	15407101	15407194	15407273
87	"AT5G37380"	NA	chr5	-	14819034	14819105	14819062	14819105	14816744	14818453
88	"AT5G37380"	NA	chr5	-	14819062	14819346	14819191	14819346	14816744	14818453
89	"AT5G37380"	NA	chr5	-	14819034	14819105	14819062	14819105	14816760	14818457
90	"AT5G37370"	NA	chr5	-	14815697	14816046	14815937	14816046	14814767	14814848
91	"AT5G37340"	NA	chr5	-	14789310	14789409	14789342	14789409	14789165	14789219
92	"AT5G45720"	NA	chr5	-	18544615	18544835	18544645	18544835	18544154	18544532
93	"AT5G36180"	NA	chr5	+	14239434	14239731	14239434	14239580	14239820	14239943
94	"AT5G35360"	NA	chr5	+	13587557	13587637	13587557	13587633	13587787	13587834
95	"AT5G35210"	NA	chr5	-	13475969	13477057	13476226	13477057	13475836	13475889
96	"AT5G32440"	NA	chr5	+	12077471	12077634	12077471	12077631	12077745	12077933
97	"AT5G28646"	NA	chr5	+	10675182	10675353	10675182	10675341	10675432	10675570
98	"AT5G27840"	NA	chr5	-	9863412	9863786	9863606	9863786	9862922	9863334
99	"AT5G27630"	NA	chr5	+	9779718	9779862	9779718	9779844	9780007	9780154
100	"AT5G27630"	NA	chr5	+	9779718	9779904	9779718	9779844	9780007	9780154
101	"AT5G27630"	NA	chr5	+	9779718	9779904	9779718	9779862	9780007	9780154
102	"AT5G27290"	NA	chr5	-	9618868	9618964	9618908	9618964	9618391	9618790
103	"AT5G26980"	NA	chr5	-	9488445	9488831	9488704	9488831	9488132	9488361
104	"AT5G26749"	NA	chr5	-	9398900	9399022	9398957	9399022	9398689	9398753
105	"AT5G47900"	NA	chr5	+	19394537	19394634	19394537	19394629	19394713	19394857
106	"AT5G26146"	NA	chr5	+	9135924	9137685	9135924	9136002	9137792	9139579
107	"AT5G25800"	NA	chr5	-	8982081	8982221	8982087	8982221	8981878	8981988
108	"AT5G25755"	NA	chr5	-	8959332	8959566	8959358	8959566	8959205	8959249
109	"AT5G25520"	NA	chr5	+	8887835	8888590	8887835	8887956	8888698	8889904
110	"AT5G25440"	NA	chr5	-	8856319	8856573	8856376	8856573	8856058	8856194
111	"AT5G24810"	NA	chr5	-	8521820	8522141	8521913	8522141	8521645	8521732
112	"AT5G24310"	NA	chr5	+	8275474	8275567	8275474	8275525	8275645	8275688
113	"AT5G22794"	NA	chr5	+	7609908	7609954	7609908	7609933	7610048	7610204
114	"AT5G22760"	NA	chr5	+	7575478	7576070	7575478	7575948	7576174	7576657
115	"AT5G22700"	NA	chr5	-	7546404	7547494	7546527	7547494	7546188	7546329
116	"AT5G22640"	NA	chr5	+	7529291	7530338	7529291	7530075	7530485	7530557
117	"AT5G22450"	NA	chr5	-	7443096	7443463	7443293	7443463	7442581	7442900
118	"AT5G49990"	NA	chr5	-	20341746	20342035	20341766	20342035	20341090	20341197
119	"AT5G22080"	NA	chr5	-	7311478	7311592	7311532	7311592	7311277	7311385
120	"AT5G22000"	NA	chr5	+	7279240	7279583	7279240	7279556	7279798	7280255
121	"AT5G20720"	NA	chr5	+	7014668	7014916	7014668	7014894	7015009	7015188
122	"AT5G20720"	NA	chr5	+	7014668	7014894	7014668	7014749	7015012	7015188
123	"AT5G20480"	NA	chr5	+	6921508	6925197	6921508	6921983	6925284	6925901
124	"AT5G20300"	NA	chr5	-	6856212	6856340	6856217	6856340	6853415	6855810
125	"AT5G20240"	NA	chr5	+	6830636	6830838	6830636	6830736	6830926	6830971
126	"AT5G19590"	NA	chr5	-	6611059	6612162	6611595	6612162	6610427	6610956
127	"AT5G19560"	NA	chr5	+	6602909	6603420	6602909	6603085	6604053	6604170
128	"AT5G19560"	NA	chr5	+	6604280	6604451	6604280	6604435	6604537	6604612
129	"AT5G19330"	NA	chr5	-	6509543	6509667	6509585	6509667	6509279	6509419
130	"AT5G18820"	NA	chr5	+	6271953	6272091	6271953	6272075	6272195	6272403
131	"AT5G18820"	NA	chr5	+	6273142	6273475	6273142	6273393	6273554	6273758
132	"AT5G50870"	NA	chr5	-	20699969	20700162	20700002	20700162	20699826	20699910
133	"AT5G17560"	NA	chr5	+	5789132	5789419	5789132	5789200	5789529	5789964
134	"AT5G17300"	NA	chr5	-	5691550	5691810	5691698	5691810	5691073	5691388
135	"AT5G17170"	NA	chr5	+	5650434	5650520	5650434	5650516	5650623	5650692
136	"AT5G60022"	NA	chr5	-	24167445	24168126	24168033	24168126	24167140	24167331
137	"AT5G16800"	NA	chr5	-	5524810	5525039	5524835	5525039	5524272	5524701
138	"AT5G16800"	NA	chr5	-	5524810	5525039	5524835	5525039	5524281	5524735
139	"AT5G16660"	NA	chr5	-	5466414	5466553	5466420	5466553	5466238	5466335
140	"AT5G15845"	NA	chr5	+	5175200	5176406	5175200	5176356	5176494	5177922
141	"AT5G15540"	NA	chr5	-	5056536	5056646	5056550	5056646	5055961	5056209
142	"AT5G15540"	NA	chr5	-	5056536	5056646	5056550	5056646	5055961	5056217
143	"AT5G15510"	NA	chr5	+	5036175	5036281	5036175	5036270	5036478	5036824
144	"AT5G14770"	NA	chr5	-	4772875	4775833	4772878	4775833	4772712	4772796
145	"AT5G14610"	NA	chr5	+	4712122	4712725	4712122	4712191	4712948	4713218
146	"AT5G14430"	NA	chr5	+	4653471	4653636	4653471	4653628	4653708	4653899
147	"AT5G13640"	NA	chr5	+	4392936	4394161	4392936	4393974	4394799	4395022
148	"AT5G13590"	NA	chr5	-	4378629	4379356	4379191	4379356	4376578	4378550
149	"AT5G13590"	NA	chr5	-	4379055	4379356	4379191	4379356	4378629	4378725
150	"AT5G13050"	NA	chr5	-	4137548	4137594	4137552	4137594	4137210	4137281
151	"AT5G13000"	NA	chr5	-	4113472	4113623	4113526	4113623	4112997	4113117
152	"AT5G12920"	NA	chr5	-	4079398	4079527	4079437	4079527	4079244	4079310
153	"AT5G12920"	NA	chr5	-	4081274	4081404	4081370	4081404	4081104	4081192
154	"AT5G12440"	NA	chr5	-	4041216	4041345	4041218	4041345	4037645	4038658
155	"AT5G12290"	NA	chr5	-	3976699	3976865	3976703	3976865	3976383	3976578
156	"AT5G11910"	NA	chr5	-	3837082	3837247	3837142	3837247	3836899	3836993
157	"AT5G11790"	NA	chr5	+	3799407	3800439	3799407	3799741	3800548	3800648
158	"AT5G11630"	NA	chr5	+	3740758	3740942	3740758	3740877	3741503	3741827
159	"AT5G11530"	NA	chr5	+	3695791	3696412	3695791	3696165	3697058	3697234
160	"AT5G11400"	NA	chr5	-	3637205	3637342	3637275	3637342	3637012	3637122
161	"AT5G11010"	NA	chr5	+	3483631	3483963	3483631	3483863	3484153	3484342
162	"AT5G10940"	NA	chr5	-	3452075	3452190	3452084	3452190	3451435	3451575
163	"AT5G14200"	NA	chr5	+	4577348	4577467	4577348	4577465	4577554	4577662
164	"AT5G10510"	NA	chr5	+	3315528	3316490	3315528	3316132	3316590	3317269
165	"AT5G18245"	NA	chr5	+	6028150	6028582	6028150	6028330	6028828	6029282
166	"AT5G08570"	NA	chr5	+	2777999	2778275	2777999	2778121	2778409	2778690
167	"AT5G53860"	NA	chr5	+	21865931	21866027	21865931	21865996	21866132	21866231
168	"AT5G07970"	NA	chr5	-	2548439	2548829	2548635	2548829	2548043	2548113
169	"AT5G07890"	NA	chr5	-	2519668	2520041	2519912	2520041	2519373	2519512
170	"AT5G07570"	NA	chr5	+	2393102	2394677	2393102	2394413	2394758	2396329
171	"AT5G07400"	NA	chr5	+	2342392	2342537	2342392	2342501	2342701	2343001
172	"AT5G37690"	NA	chr5	-	14975877	14976229	14975901	14976229	14975446	14975574
173	"AT5G07090"	NA	chr5	+	2202363	2202632	2202363	2202412	2202731	2202809
174	"AT5G06980"	NA	chr5	+	2168775	2168885	2168775	2168843	2168947	2169348
175	"AT5G06690"	NA	chr5	-	2060871	2061047	2060980	2061047	2060442	2060749
176	"AT5G06670"	NA	chr5	-	2055285	2055575	2055366	2055575	2054789	2055047
177	"AT5G06440"	NA	chr5	-	1965923	1966041	1965951	1966041	1965756	1965849
178	"AT5G06100"	NA	chr5	+	1837913	1838421	1837913	1838029	1838502	1838899
179	"AT5G05780"	NA	chr5	+	1736888	1736985	1736888	1736976	1737078	1737154
180	"AT5G05550"	NA	chr5	-	1639453	1640960	1639823	1640960	1638999	1639357
181	"AT5G05310"	NA	chr5	+	1572080	1572149	1572080	1572144	1572220	1572322
182	"AT5G05080"	NA	chr5	-	1500325	1500784	1500419	1500784	1499969	1500083
183	"AT5G05080"	NA	chr5	-	1500325	1500784	1500596	1500784	1499969	1500083
184	"AT5G05080"	NA	chr5	-	1500419	1500784	1500596	1500784	1499969	1500083
185	"AT5G04980"	NA	chr5	-	1470656	1471071	1470828	1471071	1470453	1470541
186	"AT5G04690"	NA	chr5	-	1351593	1352085	1351635	1352085	1351350	1351503
187	"AT5G04560"	NA	chr5	+	1309619	1310356	1309619	1310346	1310467	1312588
188	"AT5G04560"	NA	chr5	+	1309619	1310356	1309619	1310346	1313264	1313355
189	"AT5G04320"	NA	chr5	+	1209196	1209345	1209196	1209328	1209464	1209510
190	"AT5G04220"	NA	chr5	-	1157351	1157452	1157377	1157452	1157188	1157265
191	"AT5G04090"	NA	chr5	-	1106878	1107660	1107581	1107660	1106164	1106593
192	"AT5G03660"	NA	chr5	+	938679	938790	938679	938724	938991	939072
193	"AT5G03180"	NA	chr5	-	755161	755330	755173	755330	754450	755081
194	"AT5G03180"	NA	chr5	-	756333	756646	756353	756646	755488	755944
195	"AT5G02810"	NA	chr5	-	640621	641050	640888	641050	640285	640450
196	"AT5G56330"	NA	chr5	+	22815459	22815627	22815459	22815510	22815774	22815828
197	"AT5G28770"	NA	chr5	-	10796987	10797271	10797195	10797271	10796458	10796920
198	"AT5G01660"	NA	chr5	-	248875	249207	248979	249207	248324	248443
199	"AT5G01470"	NA	chr5	+	192128	192227	192128	192215	192301	192769
200	"AT5G00365"	NA	chr5	+	3525871	3526010	3525871	3525987	3526111	3526170
201	"AT4G40030"	NA	chr4	-	18556501	18556904	18556506	18556904	18556345	18556417
202	"AT4G40030"	NA	chr4	-	18556501	18556904	18556743	18556904	18556345	18556417
203	"AT4G40030"	NA	chr4	-	18556506	18556904	18556743	18556904	18556345	18556417
204	"AT4G39850"	NA	chr4	+	18494630	18494748	18494630	18494703	18494904	18495085
205	"AT4G39630"	NA	chr4	-	18398740	18399073	18398779	18399073	18398616	18398663
206	"AT4G39420"	NA	chr4	+	18339979	18342106	18339979	18340102	18342642	18342718
207	"AT4G39390"	NA	chr4	+	18315544	18315860	18315544	18315838	18316262	18316422
208	"AT4G39370"	NA	chr4	+	18307884	18308055	18307884	18308022	18308135	18308195
209	"AT4G39260"	NA	chr4	-	18274314	18274567	18274416	18274567	18273898	18274185
210	"AT4G38590"	NA	chr4	+	18038067	18038243	18038067	18038231	18038329	18038439
211	"AT4G38510"	NA	chr4	-	18014883	18014975	18014902	18014975	18014734	18014796
212	"AT4G38510"	NA	chr4	-	18014883	18014975	18014959	18014975	18014734	18014796
213	"AT4G38510"	NA	chr4	-	18014902	18014975	18014959	18014975	18014734	18014796
214	"AT4G38380"	NA	chr4	-	17974504	17974799	17974518	17974799	17974276	17974419
215	"AT4G38230"	NA	chr4	-	17931038	17931109	17931051	17931109	17930383	17930958
216	"AT4G37680"	NA	chr4	+	17700985	17701044	17700985	17701006	17701223	17701481
217	"AT5G37475"	NA	chr5	-	14868233	14868775	14868606	14868775	14867736	14867806
218	"AT4G36980"	NA	chr4	-	17434316	17434461	17434319	17434461	17433989	17434142
219	"AT5G14780"	NA	chr5	+	4776732	4777646	4776732	4777129	4777733	4777933
220	"AT5G14780"	NA	chr5	+	4776732	4777646	4776732	4777129	4777758	4777933
221	"AT4G35940"	NA	chr4	+	17022202	17022626	17022202	17022569	17022788	17022911
222	"AT4G35940"	NA	chr4	+	17022202	17022680	17022202	17022569	17022788	17022911
223	"AT4G35940"	NA	chr4	+	17022202	17022680	17022202	17022626	17022788	17022911
224	"AT4G35920"	NA	chr4	-	17014760	17015099	17014909	17015099	17014306	17014409
225	"AT4G35920"	NA	chr4	-	17014760	17015099	17014909	17015099	17014306	17014522
226	"AT4G35785"	NA	chr4	-	16953703	16953890	16953724	16953890	16953522	16953592
227	"AT4G35785"	NA	chr4	-	16953703	16953890	16953853	16953890	16953522	16953592
228	"AT4G35785"	NA	chr4	-	16953724	16953890	16953853	16953890	16953522	16953592
229	"AT5G47490"	NA	chr5	+	19268814	19269135	19268814	19269118	19269210	19269360
230	"AT5G62260"	NA	chr5	+	25008842	25009106	25008842	25009091	25009273	25009760
231	"AT4G35270"	NA	chr4	-	16781473	16782054	16781811	16782054	16779903	16780980
232	"AT4G35240"	NA	chr4	-	16766917	16767087	16766919	16767087	16762952	16764392
233	"AT5G51620"	NA	chr5	+	20967503	20967765	20967503	20967650	20967950	20968506
234	"AT5G37850"	NA	chr5	+	15065299	15065512	15065299	15065479	15065604	15065701
235	"AT4G35110"	NA	chr4	-	16714134	16714791	16714202	16714791	16713863	16714009
236	"AT5G12220"	NA	chr5	+	3950832	3950939	3950832	3950906	3951032	3951088
237	"AT4G35030"	NA	chr4	+	16676954	16677123	16676954	16677118	16677197	16677428
238	"AT4G34840"	NA	chr4	+	16607347	16607470	16607347	16607440	16607550	16608292
239	"AT4G34310"	NA	chr4	+	16418607	16418720	16418607	16418692	16418809	16418893
240	"AT4G34265"	NA	chr4	+	16402616	16402780	16402616	16402735	16402957	16403022
241	"AT4G34265"	NA	chr4	+	16402616	16402780	16402616	16402735	16403454	16403823
242	"AT4G34265"	NA	chr4	+	16402957	16403022	16402957	16403009	16403454	16403823
243	"AT4G34090"	NA	chr4	-	16328564	16328663	16328568	16328663	16328397	16328479
244	"AT4G34090"	NA	chr4	-	16328564	16328663	16328568	16328663	16328397	16328493
245	"AT4G33520"	NA	chr4	+	16125440	16125525	16125440	16125521	16125625	16126150
246	"AT4G33180"	NA	chr4	+	16001120	16001670	16001120	16001438	16001775	16001843
247	"AT5G48340"	NA	chr5	+	19591207	19592322	19591207	19592320	19592412	19592526
248	"AT4G32990"	NA	chr4	+	15921978	15922195	15921978	15922048	15922305	15922389
249	"AT4G32920"	NA	chr4	-	15887815	15888300	15887941	15888300	15887269	15887522
250	"AT4G32900"	NA	chr4	-	15879537	15879623	15879545	15879623	15879345	15879418
251	"AT4G32850"	NA	chr4	+	15853669	15853960	15853669	15853753	15854043	15854241
252	"AT4G32850"	NA	chr4	+	15854164	15854241	15854164	15854211	15854326	15854439
253	"AT4G32850"	NA	chr4	+	15854164	15854241	15854164	15854211	15854362	15855186
254	"AT4G32730"	NA	chr4	+	15790132	15790584	15790132	15790569	15790955	15791109
255	"AT4G32630"	NA	chr4	+	15737967	15738161	15737967	15738068	15738261	15738401
256	"AT5G59130"	NA	chr5	-	23871342	23871552	23871372	23871552	23871140	23871252
257	"AT4G32420"	NA	chr4	-	15650386	15650514	15650437	15650514	15650001	15650317
258	"AT4G32420"	NA	chr4	-	15652482	15652756	15652715	15652756	15652025	15652156
259	"AT4G32360"	NA	chr4	+	15622202	15622256	15622202	15622251	15622382	15622499
260	"AT4G32360"	NA	chr4	+	15622202	15622256	15622202	15622251	15622854	15622928
261	"AT4G32330"	NA	chr4	+	15608904	15609117	15608904	15609106	15609789	15610001
262	"AT4G32080"	NA	chr4	-	15508882	15509111	15509044	15509111	15508230	15508755
263	"AT4G31870"	NA	chr4	+	15410808	15410884	15410808	15410870	15410967	15411086
264	"AT4G31820"	NA	chr4	-	15392969	15394626	15393565	15394626	15392560	15392630
265	"AT4G31750"	NA	chr4	-	15367379	15367761	15367554	15367761	15367127	15367308
266	"AT4G31650"	NA	chr4	+	15331288	15331583	15331288	15331523	15331657	15331782
267	"AT4G31650"	NA	chr4	+	15331877	15332352	15331877	15332327	15332438	15332563
268	"AT4G31490"	NA	chr4	+	15268445	15268779	15268445	15268639	15269448	15271505
269	"AT4G31480"	NA	chr4	+	15263153	15263833	15263153	15263338	15264133	15266190
270	"AT4G31480"	NA	chr4	+	15263153	15263909	15263153	15263338	15264133	15266190
271	"AT4G31480"	NA	chr4	+	15263153	15263909	15263153	15263833	15264133	15266190
272	"AT5G56180"	NA	chr5	-	22740073	22740326	22740255	22740326	22739912	22739974
273	"AT4G31340"	NA	chr4	+	15208727	15208793	15208727	15208789	15208871	15208983
274	"AT4G30160"	NA	chr4	+	14757777	14757815	14757777	14757788	14757904	14758045
275	"AT4G29990"	NA	chr4	-	14666297	14666487	14666352	14666487	14665683	14666201
276	"AT4G28680"	NA	chr4	+	14157417	14157480	14157417	14157474	14157728	14157793
277	"AT5G64460"	NA	chr5	-	25775305	25775568	25775477	25775568	25775040	25775115
278	"AT5G64460"	NA	chr5	-	25775305	25775568	25775482	25775568	25775044	25775106
279	"AT5G64460"	NA	chr5	-	25775477	25775568	25775482	25775568	25775305	25775354
280	"AT4G28520"	NA	chr4	+	14088554	14088992	14088554	14088990	14089209	14089796
281	"AT4G28520"	NA	chr4	+	14088554	14088996	14088554	14088990	14089209	14089796
282	"AT4G28520"	NA	chr4	+	14088554	14088996	14088554	14088992	14089209	14089796
283	"AT4G28250"	NA	chr4	-	14000751	14001062	14000950	14001062	14000037	14000649
284	"AT4G28000"	NA	chr4	+	13927705	13927840	13927705	13927834	13927925	13928494
285	"AT4G27610"	NA	chr4	-	13787858	13788515	13788083	13788515	13787148	13787373
286	"AT4G27120"	NA	chr4	-	13603519	13604007	13603907	13604007	13603228	13603330
287	"AT4G26700"	NA	chr4	+	13466807	13466928	13466807	13466904	13466998	13467090
288	"AT4G26190"	NA	chr4	-	13263656	13267002	13266897	13267002	13263299	13263363
289	"AT4G26190"	NA	chr4	-	13266402	13267020	13266897	13267020	13263656	13266322
290	"AT4G25880"	NA	chr4	+	13158571	13158760	13158571	13158743	13159055	13159382
291	"AT4G25720"	NA	chr4	-	13100785	13100883	13100845	13100883	13100416	13100487
292	"AT4G25610"	NA	chr4	+	13063263	13063666	13063263	13063486	13063791	13063945
293	"AT4G25500"	NA	chr4	+	13025162	13025856	13025162	13025273	13026055	13026168
294	"AT4G24860"	NA	chr4	-	12804695	12804869	12804701	12804869	12804281	12804380
295	"AT4G24860"	NA	chr4	-	12807130	12807274	12807157	12807274	12806793	12807015
296	"AT4G24810"	NA	chr4	-	12787435	12787554	12787485	12787554	12787163	12787317
297	"AT4G24800"	NA	chr4	+	12781997	12782310	12781997	12782155	12782448	12782667
298	"AT4G27650"	NA	chr4	-	13807505	13808031	13807742	13808031	13807327	13807410
299	"AT4G24520"	NA	chr4	-	12666584	12666644	12666596	12666644	12666426	12666503
300	"AT4G24480"	NA	chr4	+	12653419	12653503	12653419	12653488	12653577	12653678
301	"AT4G24180"	NA	chr4	-	12550359	12551068	12550417	12551068	12549699	12550024
302	"AT4G24175"	NA	chr4	+	12547775	12548087	12547775	12547948	12548376	12548490
303	"AT4G23660"	NA	chr4	-	12330916	12331726	12331637	12331726	12330119	12330255
304	"AT4G30820"	NA	chr4	+	15006647	15006964	15006647	15006702	15007072	15007211
305	"AT4G30820"	NA	chr4	+	15006493	15006702	15006493	15006557	15007106	15007211
306	"AT4G30820"	NA	chr4	+	15006493	15007211	15006493	15006702	15007601	15007675
307	"AT4G30820"	NA	chr4	+	15006493	15007516	15006493	15006702	15007601	15007675
308	"AT4G30820"	NA	chr4	+	15006493	15007516	15006493	15007211	15007601	15007675
309	"AT4G30820"	NA	chr4	+	15006647	15007268	15006647	15006702	15007601	15007675
310	"AT4G30820"	NA	chr4	+	15006647	15007268	15006647	15007211	15007601	15007675
311	"AT4G30820"	NA	chr4	+	15006647	15007516	15006647	15007268	15007601	15007675
312	"AT4G30820"	NA	chr4	+	15006647	15007858	15006647	15007675	15007999	15008065
313	"AT4G23450"	NA	chr4	-	12242461	12242706	12242516	12242706	12242053	12242391
314	"AT4G28530"	NA	chr4	-	14092332	14092598	14092443	14092598	14090488	14091300
315	"AT5G07390"	NA	chr5	-	2338618	2338736	2338622	2338736	2338420	2338528
