ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3672	"AT1G48175"	NA	chr1	+	17790396	17791303	17790396	17791013	17791236	17791303
3680	"AT1G72130"	NA	chr1	+	27137432	27138259	27137432	27137606	27137735	27138259
3684	"AT5G11950"	NA	chr5	+	3854769	3855630	3854769	3854954	3855532	3855630
3732	"AT3G27884"	NA	chr3	-	10346085	10347573	10346085	10346441	10347483	10347573
3775	"AT4G37440"	NA	chr4	+	17603111	17604086	17603111	17603594	17603663	17604086
3785	"AT1G51270"	NA	chr1	+	19010411	19011272	19010411	19010618	19010884	19011272
3857	"AT1G66940"	NA	chr1	-	24973464	24973819	24973464	24973491	24973729	24973819
3872	"AT3G27300"	NA	chr3	-	10086114	10086488	10086114	10086310	10086411	10086488
3926	"AT4G25434"	NA	chr4	-	13005006	13005899	13005006	13005144	13005600	13005899
3930	"AT1G05710"	NA	chr1	+	1714872	1716308	1714872	1716080	1716211	1716308
3940	"AT5G06265"	NA	chr5	+	1905778	1906766	1905778	1906172	1906563	1906766
3990	"AT5G09175"	NA	chr5	-	25617178	25618113	25617178	25617729	25617987	25618113
4179	"AT2G16940"	NA	chr2	-	7345694	7346177	7345694	7345776	7346107	7346177
4189	"AT3G18850"	NA	chr3	-	6500286	6500978	6500286	6500713	6500932	6500978
4212	"AT2G42380"	NA	chr2	-	17647573	17647905	17647573	17647687	17647814	17647905
4216	"AT1G65040"	NA	chr1	-	24162832	24163379	24162832	24162882	24163236	24163379
4242	"AT3G53340"	NA	chr3	-	19775151	19775606	19775151	19775226	19775476	19775606
4293	"AT2G22260"	NA	chr2	+	9460917	9461386	9460917	9461149	9461312	9461386
4327	"AT1G33615"	NA	chr1	-	12193811	12194413	12193811	12193938	12194350	12194413
4398	"AT1G80260"	NA	chr1	+	30179355	30179988	30179355	30179427	30179856	30179988
4453	"AT2G31130"	NA	chr2	-	13265447	13266565	13265447	13266175	13266459	13266565
4494	"AT2G30170"	NA	chr2	-	12880073	12880525	12880073	12880156	12880427	12880525
4667	"AT2G37160"	NA	chr2	+	15611441	15611720	15611441	15611552	15611627	15611720
4668	"AT2G37160"	NA	chr2	+	15611441	15611720	15611441	15611547	15611632	15611720
4791	"AT4G35300"	NA	chr4	-	16798992	16799635	16798992	16799101	16799455	16799635
4819	"AT2G44798"	NA	chr2	-	18467672	18468395	18467672	18467841	18468099	18468395
4836	"AT2G45380"	NA	chr2	-	18700320	18701671	18700320	18700487	18701536	18701671
4905	"AT5G65740"	NA	chr5	-	26302829	26303514	26302829	26303051	26303332	26303514
4978	"AT4G02120"	NA	chr4	+	943410	943787	943410	943496	943706	943787
4984	"AT2G30480"	NA	chr2	-	12991852	12992281	12991852	12991974	12992224	12992281
5133	"AT3G08840"	NA	chr3	-	2681948	2682856	2681948	2682193	2682619	2682856
5140	"AT1G26440"	NA	chr1	-	9144994	9145696	9144994	9145114	9145412	9145696
5141	"AT1G26440"	NA	chr1	-	9144994	9145696	9144994	9145195	9145412	9145696
5245	"AT3G13225"	NA	chr3	-	4261870	4262534	4261870	4262165	4262447	4262534
5249	"AT3G13580"	NA	chr3	+	4433152	4433988	4433152	4433175	4433518	4433988
5260	"AT3G13740"	NA	chr3	+	4504989	4505543	4504989	4505079	4505440	4505543
5271	"AT3G14150"	NA	chr3	-	4692025	4692457	4692025	4692103	4692332	4692457
5424	"AT2G21590"	NA	chr2	+	9238364	9239098	9238364	9238761	9239032	9239098
5533	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993723	1993846	1994166
5534	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993744	1993846	1994166
5536	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993786	1993846	1994166
5537	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993807	1993846	1994166
5538	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993723	1993876	1994166
5541	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993786	1993885	1994166
5542	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993723	1993909	1994166
5543	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993744	1993909	1994166
5544	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993765	1993909	1994166
5546	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993807	1993909	1994166
