ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
33	"AT5G63760"	NA	chr5	-	25515877	25516918	25515877	25516074	25516219	25516918	33	249,315	1,0	151,295	0,0	294	149	1	1.0	0.992,1.0	1.0,1.0	-0.004
34	"AT5G63700"	NA	chr5	-	25494356	25494637	25494356	25494407	25494577	25494637	34	6,18	43,45	40,85	20,32	298	149	3.60190488546e-09	1.0445524167834e-06	0.065,0.167	0.5,0.57	-0.419
35	"AT5G63620"	NA	chr5	-	25466693	25467087	25466693	25466864	25466945	25467087	35	81,86	629,698	61,115	382,609	230	149	1	1.0	0.077,0.074	0.094,0.109	-0.026
36	"AT5G63440"	NA	chr5	+	25407649	25407935	25407649	25407738	25407866	25407935	36	13,12	100,80	11,7	42,91	277	149	1	1.0	0.065,0.075	0.123,0.04	-0.011
37	"AT5G63220"	NA	chr5	-	25353033	25353420	25353033	25353267	25353339	25353420	37	7,11	117,170	1,2	56,100	221	149	1	1.0	0.039,0.042	0.012,0.013	0.028
40	"AT5G62880"	NA	chr5	+	25238562	25238812	25238562	25238628	25238699	25238812	40	35,52	364,362	15,30	218,326	220	149	1	1.0	0.061,0.089	0.045,0.059	0.023
41	"AT5G62480"	NA	chr5	-	25089239	25089626	25089239	25089295	25089373	25089626	41	270,233	21,27	109,257	6,23	227	149	1	1.0	0.894,0.85	0.923,0.88	-0.029
43	"AT5G62170"	NA	chr5	-	24973955	24975191	24973955	24975005	24975102	24975191	43	12,10	14,16	8,26	10,17	246	149	0.863666477734	1.0	0.342,0.275	0.326,0.481	-0.095
44	"AT5G62170"	NA	chr5	-	24975102	24975632	24975102	24975191	24975264	24975632	44	14,8	19,10	13,13	26,18	222	149	1	1.0	0.331,0.349	0.251,0.326	0.051
45	"AT5G62165"	NA	chr5	+	24964645	24965256	24964645	24964959	24965037	24965256	45	8,3	5,4	0,2	1,0	227	149	1	1.0	0.512,0.33	0.0,1.0	-0.079
46	"AT5G62165"	NA	chr5	+	24964645	24965256	24964645	24964959	24965049	24965256	46	9,3	16,11	0,2	0,1	239	149	1	1.0	0.26,0.145	NA,0.555	-0.353
47	"AT5G62165"	NA	chr5	+	24967327	24967736	24967327	24967427	24967694	24967736	47	14,3	24,19	0,0	5,1	298	149	0.404349886077	1.0	0.226,0.073	0.0,0.0	0.149
48	"AT5G62165"	NA	chr5	+	24967327	24967882	24967327	24967427	24967840	24967882	48	16,9	6,1	0,3	1,1	298	149	0.172978087323	1.0	0.571,0.818	0.0,0.6	0.394
49	"AT5G62165"	NA	chr5	+	24967327	24967882	24967327	24967736	24967840	24967882	49	10,10	23,14	0,3	5,4	253	149	0.479644017656	1.0	0.204,0.296	0.0,0.306	0.097
50	"AT5G62000"	NA	chr5	+	24910357	24911012	24910357	24910610	24910712	24911012	50	132,158	761,679	32,77	398,655	251	149	1	1.0	0.093,0.121	0.046,0.065	0.051
51	"AT5G61960"	NA	chr5	-	24883405	24883573	24883405	24883459	24883550	24883573	51	348,340	3,5	230,329	4,8	240	149	1	1.0	0.986,0.977	0.973,0.962	0.014
52	"AT5G61960"	NA	chr5	-	24883550	24883955	24883550	24883573	24883691	24883955	52	17,12	0,1	8,21	0,0	267	149	1	1.0	1.0,0.87	1.0,1.0	-0.065
53	"AT5G61960"	NA	chr5	-	24883550	24883955	24883550	24883573	24883907	24883955	53	16,15	11,16	7,22	6,23	298	149	1	1.0	0.421,0.319	0.368,0.324	0.024
54	"AT5G61960"	NA	chr5	-	24883691	24884174	24883691	24883955	24884059	24884174	54	9,9	1,4	2,9	2,8	253	149	0.129326952759	1.0	0.841,0.57	0.371,0.399	0.321
56	"AT5G61910"	NA	chr5	-	24861062	24862336	24861062	24861815	24861911	24862336	56	177,179	1,0	96,201	0,0	245	149	1	1.0	0.991,1.0	1.0,1.0	-0.004
59	"AT5G61540"	NA	chr5	+	24745717	24746276	24745717	24745782	24745880	24746276	59	35,20	41,34	18,52	22,35	247	149	0.861768521031	1.0	0.34,0.262	0.33,0.473	-0.1
60	"AT5G61500"	NA	chr5	-	24734384	24734706	24734384	24734512	24734640	24734706	60	76,109	571,576	79,116	258,486	277	149	1	1.0	0.067,0.092	0.141,0.114	-0.048
61	"AT5G61440"	NA	chr5	+	24708226	24709396	24708226	24708391	24708489	24709396	61	57,49	358,303	49,111	130,233	247	149	0.372967938832	1.0	0.088,0.089	0.185,0.223	-0.116
62	"AT5G61310"	NA	chr5	-	24653260	24654918	24653260	24653752	24654795	24654918	62	29,21	43,66	14,18	47,43	298	149	1	1.0	0.252,0.137	0.13,0.173	0.043
64	"AT5G61270"	NA	chr5	-	24639872	24640765	24639872	24640293	24640437	24640765	64	45,39	57,95	15,30	45,75	293	149	1	1.0	0.286,0.173	0.145,0.169	0.072
65	"AT5G60940"	NA	chr5	+	24523577	24523849	24523577	24523687	24523779	24523849	65	25,19	106,124	44,103	49,61	241	149	3.06246913029e-06	0.0004575143276463545	0.127,0.087	0.357,0.511	-0.327
66	"AT5G60930"	NA	chr5	-	24515280	24516738	24515280	24515955	24516060	24516738	66	11,9	71,48	17,9	35,39	254	149	1	1.0	0.083,0.099	0.222,0.119	-0.079
67	"AT5G60590"	NA	chr5	+	24357702	24358248	24357702	24357878	24357944	24358248	67	15,11	24,25	2,8	7,13	215	149	1	1.0	0.302,0.234	0.165,0.299	0.036
68	"AT5G60590"	NA	chr5	+	24357702	24358248	24357702	24357878	24357956	24358248	68	23,20	105,79	5,12	62,89	227	149	1	1.0	0.126,0.142	0.05,0.081	0.069
69	"AT5G60580"	NA	chr5	+	24353561	24354369	24353561	24354185	24354295	24354369	69	62,67	68,96	28,47	27,83	259	149	1	1.0	0.344,0.286	0.374,0.246	0.005
70	"AT5G60210"	NA	chr5	-	24245365	24245982	24245365	24245540	24245869	24245982	70	43,60	44,41	28,56	20,26	298	149	1	1.0	0.328,0.423	0.412,0.519	-0.09
71	"AT5G60210"	NA	chr5	-	24245869	24247591	24245869	24245982	24246250	24247591	71	1,6	1,0	2,2	0,0	298	149	1	1.0	0.333,1.0	1.0,1.0	-0.334
73	"AT5G60130"	NA	chr5	-	24212955	24213386	24212955	24213026	24213102	24213386	73	0,0	2,0	0,2	0,0	225	149	1	1.0	0.0,NA	NA,1.0	-1.0
74	"AT5G60120"	NA	chr5	+	24209970	24210409	24209970	24210074	24210295	24210409	74	60,57	32,17	47,76	31,57	298	149	0.573910740979	1.0	0.484,0.626	0.431,0.4	0.139
75	"AT5G60120"	NA	chr5	+	24209970	24210409	24209970	24210095	24210295	24210409	75	37,36	217,245	38,49	130,199	298	149	1	1.0	0.079,0.068	0.128,0.11	-0.045
76	"AT5G60120"	NA	chr5	+	24209970	24210409	24209970	24210161	24210295	24210409	76	38,42	1,0	37,44	0,0	283	149	1	1.0	0.952,1.0	1.0,1.0	-0.024
77	"AT5G60120"	NA	chr5	+	24210761	24211743	24210761	24211094	24211461	24211743	77	10,14	174,173	5,21	119,178	298	149	1	1.0	0.028,0.039	0.021,0.056	-0.005
78	"AT5G66550"	NA	chr5	-	26559974	26560192	26559974	26560055	26560150	26560192	78	19,34	212,158	26,25	67,110	244	149	1	1.0	0.052,0.116	0.192,0.122	-0.073
79	"AT5G60100"	NA	chr5	-	24198482	24198778	24198482	24198668	24198747	24198778	79	34,26	157,252	9,16	64,138	228	149	1	1.0	0.124,0.063	0.084,0.07	0.016
80	"AT5G60100"	NA	chr5	-	24199499	24199888	24199499	24199673	24199754	24199888	80	0,1	220,224	0,1	49,152	230	149	1	1.0	0.0,0.003	0.0,0.004	-0.001
81	"AT5G60100"	NA	chr5	-	24200234	24201415	24200234	24200655	24201128	24201415	81	48,46	53,62	20,14	24,46	298	149	1	1.0	0.312,0.271	0.294,0.132	0.078
82	"AT5G66180"	NA	chr5	+	26450357	26450585	26450357	26450425	26450523	26450585	82	72,48	232,287	30,86	154,250	247	149	1	1.0	0.158,0.092	0.105,0.172	-0.013
84	"AT5G59960"	NA	chr5	-	24144352	24144720	24144352	24144549	24144635	24144720	84	67,70	335,394	39,140	139,330	235	149	1	1.0	0.113,0.101	0.151,0.212	-0.074
85	"AT5G59780"	NA	chr5	-	24082988	24083528	24082988	24083118	24083197	24083528	85	643,702	238,345	344,741	180,347	228	149	1	1.0	0.638,0.571	0.555,0.583	0.036
86	"AT5G59710"	NA	chr5	+	24057377	24058171	24057377	24057584	24058084	24058171	86	18,18	110,100	13,13	31,111	298	149	1	1.0	0.076,0.083	0.173,0.055	-0.034
89	"AT5G59220"	NA	chr5	-	23894403	23895265	23894403	23895027	23895159	23895265	89	0,0	5,8	0,1	2,12	281	149	1	1.0	0.0,0.0	0.0,0.042	-0.021
90	"AT5G62100"	NA	chr5	+	24940760	24941259	24940760	24941017	24941112	24941259	90	15,15	82,90	10,33	80,125	244	149	1	1.0	0.1,0.092	0.071,0.139	-0.009
91	"AT5G62100"	NA	chr5	+	24940760	24941974	24940760	24941259	24941502	24941974	91	17,15	123,144	11,17	119,175	298	149	1	1.0	0.065,0.05	0.044,0.046	0.013
92	"AT5G58970"	NA	chr5	-	23808961	23809643	23808961	23809036	23809538	23809643	92	24,23	99,86	12,6	42,68	298	149	1	1.0	0.108,0.118	0.125,0.042	0.029
93	"AT5G58690"	NA	chr5	-	23711703	23712558	23711703	23711986	23712060	23712558	93	24,25	7,6	16,20	0,3	223	149	0.151913720099	1.0	0.696,0.736	1.0,0.817	-0.193
94	"AT5G58660"	NA	chr5	+	23703150	23704122	23703150	23703484	23703562	23704122	94	18,17	270,435	21,32	192,356	227	149	1	1.0	0.042,0.025	0.067,0.056	-0.028
97	"AT5G58470"	NA	chr5	-	23637414	23638689	23637414	23638295	23638447	23638689	97	180,168	316,302	104,118	183,251	298	149	1	1.0	0.222,0.218	0.221,0.19	0.014
98	"AT5G57960"	NA	chr5	-	23465534	23465949	23465534	23465651	23465806	23465949	98	10,3	183,209	11,27	39,26	298	149	0.024712478154	0.716661866466	0.027,0.007	0.124,0.342	-0.216
99	"AT5G57860"	NA	chr5	+	23438273	23438645	23438273	23438459	23438605	23438645	99	9,19	306,259	10,3	106,235	295	149	1	1.0	0.015,0.036	0.045,0.006	0.0
100	"AT5G57700"	NA	chr5	+	23374872	23375385	23374872	23374983	23375289	23375385	100	19,33	32,41	26,31	1,41	298	149	0.165331398265	1.0	0.229,0.287	0.929,0.274	-0.344
101	"AT5G57655"	NA	chr5	+	23348372	23348969	23348372	23348658	23348735	23348969	101	458,459	7788,8760	261,399	4346,6936	226	149	1	1.0	0.037,0.033	0.038,0.037	-0.002
102	"AT5G60410"	NA	chr5	+	24300531	24300834	24300531	24300667	24300752	24300834	102	749,742	29,38	463,805	8,13	234	149	1	1.0	0.943,0.926	0.974,0.975	-0.04
104	"AT5G57340"	NA	chr5	+	23225950	23228315	23225950	23226465	23228073	23228315	104	22,52	127,160	32,70	108,158	298	149	1	1.0	0.08,0.14	0.129,0.181	-0.045
105	"AT5G57290"	NA	chr5	-	23206801	23207213	23206801	23207114	23207167	23207213	105	3117,2408	5,11	2267,3041	6,13	202	149	1	1.0	0.998,0.994	0.996,0.994	0.001
106	"AT5G57120"	NA	chr5	-	23123376	23123923	23123376	23123706	23123796	23123923	106	1535,1621	198,237	856,1477	125,189	239	149	1	1.0	0.829,0.81	0.81,0.83	-0.001
107	"AT5G57060"	NA	chr5	+	23090626	23091108	23090626	23090675	23091000	23091108	107	41,48	296,383	30,45	173,283	298	149	1	1.0	0.065,0.059	0.08,0.074	-0.015
108	"AT5G57060"	NA	chr5	+	23090626	23091108	23090626	23090714	23091000	23091108	108	27,32	15,12	24,33	16,13	298	149	1	1.0	0.474,0.571	0.429,0.559	0.028
109	"AT5G56990"	NA	chr5	-	23061562	23061986	23061562	23061758	23061838	23061986	109	1,0	23,11	1,1	14,15	229	149	1	1.0	0.028,0.0	0.044,0.042	-0.029
110	"AT5G56620"	NA	chr5	-	22917933	22918423	22917933	22918275	22918364	22918423	110	31,23	12,33	21,22	8,17	238	149	1	1.0	0.618,0.304	0.622,0.448	-0.074
112	"AT5G56190"	NA	chr5	+	22742066	22742800	22742066	22742575	22742684	22742800	112	260,173	183,211	64,170	143,215	258	149	0.628737767756	1.0	0.451,0.321	0.205,0.313	0.127
113	"AT5G56160"	NA	chr5	+	22734544	22735104	22734544	22734662	22734766	22735104	113	2,1	9,15	2,2	6,12	253	149	1	1.0	0.116,0.038	0.164,0.089	-0.05
114	"AT5G62130"	NA	chr5	-	24950294	24951238	24950294	24950971	24951050	24951238	114	15,26	56,53	10,28	26,71	228	149	1	1.0	0.149,0.243	0.201,0.205	-0.007
115	"AT5G62130"	NA	chr5	-	24951598	24953362	24951598	24951860	24952820	24953362	115	6,5	36,82	7,14	35,32	298	149	1	1.0	0.077,0.03	0.091,0.179	-0.082
116	"AT5G56020"	NA	chr5	+	22686095	22686466	22686095	22686300	22686397	22686466	116	46,36	14,16	19,48	11,15	246	149	1	1.0	0.666,0.577	0.511,0.66	0.036
117	"AT5G55810"	NA	chr5	-	22584566	22584913	22584566	22584668	22584759	22584913	117	6,7	69,76	7,8	46,64	240	149	1	1.0	0.051,0.054	0.086,0.072	-0.026
118	"AT5G55610"	NA	chr5	+	22527210	22527679	22527210	22527297	22527430	22527679	118	13,7	346,286	8,8	179,333	282	149	1	1.0	0.019,0.013	0.023,0.013	-0.002
119	"AT5G55580"	NA	chr5	+	22515957	22516231	22515957	22516030	22516103	22516231	119	11,12	124,112	7,5	43,107	222	149	1	1.0	0.056,0.067	0.098,0.03	-0.003
120	"AT5G55100"	NA	chr5	-	22361034	22362768	22361034	22361296	22361419	22362768	120	88,106	153,121	57,141	62,111	272	149	1	1.0	0.24,0.324	0.335,0.41	-0.09
121	"AT5G55100"	NA	chr5	-	22362891	22364235	22362891	22363626	22363849	22364235	121	89,77	145,158	42,57	30,137	298	149	1	1.0	0.235,0.196	0.412,0.172	-0.076
122	"AT5G55100"	NA	chr5	-	22362891	22364235	22362891	22363626	22364074	22364235	122	92,84	15,16	36,54	7,17	298	149	1	1.0	0.754,0.724	0.72,0.614	0.072
123	"AT5G55100"	NA	chr5	-	22362891	22364235	22362891	22363935	22364074	22364235	123	76,67	107,113	26,52	29,117	288	149	1	1.0	0.269,0.235	0.317,0.187	0.0
124	"AT5G55100"	NA	chr5	-	22362891	22364235	22362891	22363976	22364074	22364235	124	62,57	5,11	25,42	0,1	247	149	0.0863000309479	1.0	0.882,0.758	1.0,0.962	-0.161
125	"AT5G55040"	NA	chr5	-	22326939	22329187	22326939	22327458	22327537	22329187	125	324,309	76,105	207,297	35,58	228	149	1	1.0	0.736,0.658	0.794,0.77	-0.085
126	"AT5G54569"	NA	chr5	+	22167272	22167988	22167272	22167466	22167686	22167988	126	10,5	77,91	5,13	30,62	298	149	1	1.0	0.061,0.027	0.077,0.095	-0.042
127	"AT5G54569"	NA	chr5	+	22168981	22170610	22168981	22169191	22170055	22170610	127	31,17	41,57	30,17	23,32	298	149	1	1.0	0.274,0.13	0.395,0.21	-0.1
128	"AT5G54190"	NA	chr5	-	21991898	21992629	21991898	21992436	21992518	21992629	128	2,0	9,6	0,0	4,15	231	149	1	1.0	0.125,0.0	0.0,0.0	0.062
129	"AT5G53900"	NA	chr5	-	21882328	21882734	21882328	21882434	21882590	21882734	129	107,133	114,131	118,132	141,196	298	149	1	1.0	0.319,0.337	0.295,0.252	0.055
130	"AT5G53900"	NA	chr5	-	21882328	21882907	21882328	21882734	21882856	21882907	130	30,40	136,144	71,119	130,180	271	149	0.243152848104	1.0	0.108,0.132	0.231,0.267	-0.129
132	"AT5G53550"	NA	chr5	+	21755290	21755903	21755290	21755474	21755823	21755903	132	135,89	21,53	48,115	4,10	298	149	0.0894100988869	1.0	0.763,0.456	0.857,0.852	-0.245
133	"AT5G53550"	NA	chr5	+	21756017	21756724	21756017	21756453	21756548	21756724	133	94,85	441,540	45,102	204,440	244	149	1	1.0	0.115,0.088	0.119,0.124	-0.02
134	"AT5G53180"	NA	chr5	-	21570833	21571253	21570833	21570891	21571043	21571253	134	22,21	54,48	12,26	19,47	298	149	1	1.0	0.169,0.179	0.24,0.217	-0.054
135	"AT5G53180"	NA	chr5	-	21570833	21571253	21570833	21570894	21571043	21571253	135	21,21	40,28	12,23	22,40	298	149	1	1.0	0.208,0.273	0.214,0.223	0.022
136	"AT5G53050"	NA	chr5	-	21511395	21511818	21511395	21511543	21511669	21511818	136	62,49	333,403	46,100	214,367	275	149	1	1.0	0.092,0.062	0.104,0.129	-0.039
137	"AT5G53020"	NA	chr5	+	21498422	21499440	21498422	21498605	21499290	21499440	137	3,2	17,11	4,5	2,20	298	149	1	1.0	0.081,0.083	0.5,0.111	-0.223
138	"AT5G53020"	NA	chr5	+	21499290	21500829	21499290	21499440	21499794	21500829	138	46,11	5,4	16,39	0,3	298	149	0.246734766418	1.0	0.821,0.579	1.0,0.867	-0.234
139	"AT5G53020"	NA	chr5	+	21498423	21500829	21498423	21498605	21499888	21500829	139	16,22	0,0	5,13	1,2	298	149	0.420494001405	1.0	1.0,1.0	0.714,0.765	0.26
140	"AT5G53020"	NA	chr5	+	21498423	21500829	21498423	21499440	21499888	21500829	140	43,27	2,2	14,35	2,5	298	149	0.794676211866	1.0	0.915,0.871	0.778,0.778	0.115
141	"AT5G52890"	NA	chr5	-	21444792	21446241	21444792	21445425	21445509	21446241	141	8,5	26,25	13,6	18,26	233	149	1	1.0	0.164,0.113	0.316,0.129	-0.084
144	"AT5G52230"	NA	chr5	-	21211550	21212072	21211550	21211678	21211781	21212072	144	38,39	17,22	19,21	15,22	252	149	0.487028049821	1.0	0.569,0.512	0.428,0.361	0.146
145	"AT5G52070"	NA	chr5	+	21162095	21163968	21162095	21162208	21163578	21163968	145	20,4	36,48	6,11	28,33	298	149	1	1.0	0.217,0.04	0.097,0.143	0.009
146	"AT5G52070"	NA	chr5	+	21162095	21163968	21162095	21162208	21163726	21163968	146	31,20	49,73	12,21	31,68	298	149	1	1.0	0.24,0.12	0.162,0.134	0.032
147	"AT5G52070"	NA	chr5	+	21163578	21163968	21163578	21163648	21163726	21163968	147	25,18	35,47	14,16	13,28	227	149	1	1.0	0.319,0.201	0.414,0.273	-0.084
148	"AT5G51810"	NA	chr5	-	21055178	21056058	21055178	21055658	21055736	21056058	148	4,9	36,26	1,4	20,51	227	149	1	1.0	0.068,0.185	0.032,0.049	0.086
149	"AT5G51370"	NA	chr5	+	20872718	20874349	20872718	20873846	20873915	20874349	149	17,25	46,49	10,10	14,43	218	149	1	1.0	0.202,0.259	0.328,0.137	-0.002
150	"AT5G50915"	NA	chr5	-	20710102	20710838	20710102	20710590	20710724	20710838	150	1,11	30,41	10,23	18,17	283	149	0.0274900460102	0.7571280828507598	0.017,0.124	0.226,0.416	-0.251
151	"AT5G50915"	NA	chr5	-	20710724	20711067	20710724	20710838	20710956	20711067	151	1,11	64,60	13,10	51,106	267	149	1	1.0	0.009,0.093	0.125,0.05	-0.036
156	"AT5G50370"	NA	chr5	-	20509114	20509648	20509114	20509483	20509558	20509648	156	16,9	198,230	11,12	161,255	224	149	1	1.0	0.051,0.025	0.043,0.03	0.002
158	"AT5G50130"	NA	chr5	+	20389921	20391659	20389921	20390192	20391427	20391659	158	6,4	9,17	0,3	5,22	298	149	0.816036538919	1.0	0.25,0.105	0.0,0.064	0.145
159	"AT5G50130"	NA	chr5	+	20392386	20393256	20392386	20392474	20392587	20393256	159	8,4	15,30	0,3	8,18	262	149	1	1.0	0.233,0.07	0.0,0.087	0.108
160	"AT5G50130"	NA	chr5	+	20392587	20393255	20392587	20392634	20392843	20393255	160	17,18	11,11	2,8	5,9	298	149	0.306004343866	1.0	0.436,0.45	0.167,0.308	0.206
162	"AT5G50000"	NA	chr5	-	20342504	20343376	20342504	20343044	20343241	20343376	162	173,168	427,403	89,197	206,450	298	149	1	1.0	0.168,0.172	0.178,0.18	-0.009
163	"AT5G49780"	NA	chr5	+	20231673	20232234	20231673	20231811	20231877	20232234	163	6,0	3,5	1,1	0,6	215	149	0.201692694577	1.0	0.581,0.0	1.0,0.104	-0.262
164	"AT5G49730"	NA	chr5	-	20201726	20202512	20201726	20202174	20202256	20202512	164	23,18	313,278	8,28	156,276	231	149	1	1.0	0.045,0.04	0.032,0.061	-0.004
165	"AT5G49540"	NA	chr5	-	20104480	20105107	20104480	20104834	20105087	20105107	165	79,94	486,407	70,75	244,541	298	149	1	1.0	0.075,0.104	0.125,0.065	-0.006
167	"AT5G49290"	NA	chr5	+	19979558	19980531	19979558	19979793	19980164	19980531	167	17,27	2,3	8,21	0,6	298	149	1	1.0	0.81,0.818	1.0,0.636	-0.004
168	"AT5G49290"	NA	chr5	+	19979558	19980531	19979558	19979793	19980226	19980531	168	27,34	2,4	11,50	0,4	298	149	1	1.0	0.871,0.81	1.0,0.862	-0.091
169	"AT5G49290"	NA	chr5	+	19981785	19984131	19981785	19983196	19983278	19984131	169	44,25	4,9	24,31	8,12	231	149	0.640795854944	1.0	0.876,0.642	0.659,0.625	0.117
170	"AT5G48790"	NA	chr5	-	19780211	19780562	19780211	19780329	19780463	19780562	170	83,117	426,477	90,156	411,688	283	149	1	1.0	0.093,0.114	0.103,0.107	-0.001
