ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
26	"AT5G61960"	NA	chr5	-	24883691	24883955	24883550	24883573	24884059	24884174
27	"AT5G61960"	NA	chr5	-	24883907	24883955	24883550	24883573	24884059	24884174
28	"AT5G60990"	NA	chr5	-	24546844	24546933	24546328	24546744	24547013	24547125
29	"AT5G59840"	NA	chr5	-	24108197	24108263	24108011	24108109	24108499	24108600
30	"AT5G59710"	NA	chr5	+	24058084	24058171	24057377	24057584	24058279	24058388
31	"AT5G59610"	NA	chr5	+	24014317	24014346	24013770	24013936	24014483	24014578
32	"AT5G59610"	NA	chr5	+	24014317	24014350	24013770	24013936	24014483	24014578
33	"AT5G59300"	NA	chr5	-	23920031	23920109	23919867	23919945	23920272	23920373
34	"AT5G58710"	NA	chr5	+	23718642	23718714	23718440	23718519	23718838	23719021
35	"AT5G58160"	NA	chr5	+	23538044	23538126	23537908	23537959	23538199	23538294
36	"AT5G58110"	NA	chr5	+	23515839	23515909	23515674	23515755	23516115	23516204
37	"AT5G58000"	NA	chr5	+	23478489	23478564	23478298	23478401	23478651	23478799
38	"AT5G57960"	NA	chr5	-	23465534	23465651	23465144	23465259	23465806	23465949
39	"AT5G57390"	NA	chr5	-	23254579	23254653	23254427	23254478	23254743	23254832
40	"AT5G56950"	NA	chr5	+	23034843	23034861	23034545	23034747	23035230	23035693
41	"AT5G56870"	NA	chr5	+	23005146	23005213	23004928	23005041	23005320	23005413
42	"AT5G56260"	NA	chr5	-	22776457	22776603	22775208	22776068	22777035	22777355
43	"AT5G55470"	NA	chr5	-	22471683	22471730	22471407	22471602	22471828	22471888
44	"AT5G54940"	NA	chr5	-	22309215	22309280	22308270	22308811	22309356	22309408
45	"AT5G53360"	NA	chr5	+	21648477	21648820	21647822	21648274	21648903	21649567
46	"AT5G53180"	NA	chr5	-	21570833	21570891	21570165	21570228	21571043	21571253
47	"AT5G53180"	NA	chr5	-	21570833	21570894	21570165	21570228	21571043	21571253
48	"AT5G53050"	NA	chr5	-	21512347	21512443	21511912	21511966	21512643	21512744
49	"AT5G53020"	NA	chr5	+	21499290	21499440	21498422	21498605	21499794	21500829
50	"AT5G53010"	NA	chr5	-	21492832	21492916	21492596	21492734	21492998	21493041
51	"AT5G53010"	NA	chr5	-	21494982	21495052	21494804	21494875	21495320	21495410
52	"AT5G52210"	NA	chr5	+	21206378	21206440	21206195	21206304	21206530	21206634
53	"AT5G52070"	NA	chr5	+	21162074	21162208	21161222	21161353	21163578	21163648
54	"AT5G52070"	NA	chr5	+	21162095	21162208	21161131	21161353	21163578	21163648
55	"AT5G52070"	NA	chr5	+	21162095	21162208	21161131	21161353	21163726	21163968
56	"AT5G52070"	NA	chr5	+	21163578	21163648	21161131	21161353	21163726	21163968
57	"AT5G52070"	NA	chr5	+	21163578	21163648	21162074	21162208	21163726	21163968
58	"AT5G50780"	NA	chr5	+	20652460	20652559	20652118	20652247	20652652	20652754
59	"AT5G50330"	NA	chr5	-	20487661	20487709	20487432	20487561	20487941	20488136
60	"AT5G49730"	NA	chr5	-	20203457	20203692	20202957	20203285	20203778	20203976
61	"AT5G49290"	NA	chr5	+	19981563	19981638	19981376	19981451	19981785	19983196
62	"AT5G48730"	NA	chr5	+	19763773	19764180	19763109	19763556	19764421	19765272
63	"AT5G48640"	NA	chr5	-	19725196	19725236	19724984	19725029	19725386	19725493
64	"AT5G48545"	NA	chr5	+	19677544	19677600	19676967	19677034	19677693	19677747
65	"AT5G47620"	NA	chr5	-	19303855	19303921	19302658	19303718	19304056	19304280
66	"AT5G47540"	NA	chr5	-	19284478	19284553	19284280	19284374	19284658	19284777
67	"AT5G47520"	NA	chr5	-	19278564	19278654	19278026	19278439	19278723	19278791
68	"AT5G47455"	NA	chr5	+	19251657	19251704	19251077	19251196	19251934	19251979
69	"AT5G47455"	NA	chr5	+	19251657	19251704	19251077	19251196	19252203	19252383
70	"AT5G47455"	NA	chr5	+	19251934	19251979	19251077	19251196	19252203	19252364
71	"AT5G47455"	NA	chr5	+	19251934	19251979	19251657	19251704	19252203	19252364
72	"AT5G46240"	NA	chr5	-	18746011	18746227	18745771	18745927	18746382	18747406
73	"AT5G45840"	NA	chr5	-	18596090	18596204	18595978	18596028	18596282	18596432
74	"AT5G45760"	NA	chr5	+	18562244	18562322	18562131	18562174	18562410	18562835
75	"AT5G45680"	NA	chr5	+	18531501	18531562	18531325	18531418	18531905	18531974
76	"AT5G45510"	NA	chr5	+	18445186	18448755	18444606	18444846	18449020	18449446
77	"AT5G45330"	NA	chr5	-	18366000	18366142	18365811	18365912	18366345	18366684
78	"AT5G44740"	NA	chr5	-	18049726	18049850	18049419	18049533	18050050	18050170
79	"AT5G44572"	NA	chr5	+	17969010	17969106	17968091	17968300	17969271	17970342
80	"AT5G44565"	NA	chr5	+	17952615	17952704	17951448	17951715	17952850	17953180
81	"AT5G44450"	NA	chr5	-	17915118	17915229	17914922	17915024	17915319	17915378
82	"AT5G44290"	NA	chr5	-	17843432	17843493	17842764	17843307	17843576	17843678
83	"AT5G44180"	NA	chr5	+	17787814	17788375	17787191	17787722	17788556	17788661
84	"AT5G43822"	NA	chr5	+	17621515	17621572	17621264	17621435	17621649	17621714
85	"AT5G43810"	NA	chr5	+	17611505	17611582	17610971	17611361	17611844	17612421
86	"AT5G42820"	NA	chr5	-	17170409	17171302	17169282	17169759	17171579	17171704
87	"AT5G42770"	NA	chr5	+	17152681	17152762	17152529	17152604	17153216	17153297
88	"AT5G42770"	NA	chr5	+	17153216	17153297	17152681	17152762	17153562	17153632
89	"AT5G42670"	NA	chr5	+	17110371	17110423	17109963	17110238	17110499	17110761
90	"AT5G42560"	NA	chr5	+	17015562	17015604	17014846	17015102	17015701	17015800
91	"AT5G41850"	NA	chr5	-	16757322	16757458	16757159	16757235	16757538	16757600
92	"AT5G41690"	NA	chr5	-	16674167	16674230	16674001	16674075	16674361	16674493
93	"AT5G40910"	NA	chr5	+	16395210	16395275	16394501	16394779	16395536	16397169
94	"AT5G40490"	NA	chr5	+	16225906	16225947	16225325	16225607	16226050	16226214
95	"AT5G40280"	NA	chr5	+	16102637	16102720	16102244	16102280	16102816	16102870
96	"AT5G39940"	NA	chr5	+	15988278	15988392	15988068	15988128	15988472	15988560
97	"AT5G38720"	NA	chr5	-	15509192	15509321	15508969	15509067	15509630	15509741
98	"AT5G38410"	NA	chr5	-	15377895	15378045	15376987	15377740	15378135	15378416
99	"AT5G38410"	NA	chr5	-	15377910	15378045	15377172	15377740	15378135	15378416
100	"AT5G38290"	NA	chr5	+	15303594	15303812	15303322	15303494	15303906	15303991
101	"AT5G38290"	NA	chr5	+	15303906	15303991	15303322	15303494	15304082	15304150
102	"AT5G37780"	NA	chr5	-	15005346	15005424	15004526	15005142	15006041	15006205
103	"AT5G37780"	NA	chr5	-	15005884	15005929	15004526	15005142	15006041	15006205
104	"AT5G37380"	NA	chr5	-	14819034	14819105	14816744	14818453	14819191	14819346
105	"AT5G37380"	NA	chr5	-	14819062	14819105	14816744	14818453	14819191	14819302
106	"AT5G37380"	NA	chr5	-	14819062	14819105	14816760	14818457	14819191	14819302
107	"AT5G36180"	NA	chr5	+	14241446	14241492	14241247	14241361	14241781	14242135
108	"AT5G35400"	NA	chr5	-	13599998	13600151	13599867	13599930	13600318	13600382
109	"AT5G35400"	NA	chr5	-	13601894	13602000	13601608	13601793	13602172	13602269
110	"AT5G54200"	NA	chr5	-	21995308	21995399	21994885	21995043	21995636	21997326
111	"AT5G65420"	NA	chr5	-	26143312	26143342	26143096	26143183	26143489	26143993
112	"AT5G43750"	NA	chr5	-	17580477	17580536	17579866	17580330	17580615	17580678
113	"AT5G57150"	NA	chr5	+	23154155	23154274	23153083	23153254	23154767	23154941
114	"AT5G28050"	NA	chr5	-	10045411	10045484	10045047	10045104	10045739	10045882
115	"AT5G27950"	NA	chr5	+	9986489	9986527	9986134	9986353	9986646	9986774
116	"AT5G27840"	NA	chr5	-	9863412	9863506	9862923	9863334	9863606	9863786
117	"AT5G27730"	NA	chr5	+	9821985	9822052	9821811	9821903	9822142	9822224
118	"AT5G27120"	NA	chr5	+	9542498	9542996	9542210	9542411	9543096	9543231
119	"AT5G26980"	NA	chr5	-	9489095	9489161	9488922	9489003	9489278	9489353
120	"AT5G26670"	NA	chr5	+	9318856	9318939	9317967	9318654	9319023	9319153
121	"AT5G26280"	NA	chr5	+	9209964	9210131	9209591	9209871	9210239	9210572
122	"AT5G47900"	NA	chr5	+	19394161	19394213	19393995	19394062	19394345	19394424
123	"AT5G26180"	NA	chr5	+	9149763	9149822	9149072	9149691	9149901	9149952
124	"AT5G26146"	NA	chr5	+	9137544	9137685	9135912	9136002	9137792	9138264
125	"AT5G25520"	NA	chr5	+	8888097	8888304	8887835	8887956	8888530	8888590
126	"AT5G25470"	NA	chr5	-	8867349	8867430	8867132	8867251	8867583	8867698
127	"AT5G25450"	NA	chr5	+	8857648	8857696	8857210	8857368	8857780	8858476
128	"AT5G24970"	NA	chr5	-	8608348	8608472	8608125	8608237	8608605	8608842
129	"AT5G24760"	NA	chr5	-	8495726	8495788	8495500	8495596	8495854	8495930
130	"AT5G24740"	NA	chr5	-	8474616	8474730	8474411	8474495	8475115	8475389
131	"AT5G24620"	NA	chr5	+	8430338	8430431	8430003	8430069	8431047	8431227
132	"AT5G24520"	NA	chr5	-	8371131	8371180	8370705	8371006	8371706	8372847
133	"AT5G24360"	NA	chr5	+	8316828	8316877	8316442	8316757	8316937	8317184
134	"AT5G24352"	NA	chr5	+	8311441	8311465	8311218	8311282	8311553	8311613
135	"AT5G24280"	NA	chr5	-	8258749	8258773	8258637	8258688	8258964	8259051
136	"AT5G43280"	NA	chr5	+	17368733	17368819	17367887	17368592	17368922	17369399
137	"AT5G23870"	NA	chr5	-	8047266	8047327	8047137	8047197	8047405	8047530
138	"AT5G23610"	NA	chr5	-	7958861	7958919	7958678	7958762	7959004	7959385
139	"AT5G23450"	NA	chr5	-	7907262	7907307	7907042	7907189	7907649	7907687
140	"AT5G23450"	NA	chr5	-	7909148	7909184	7908507	7909050	7909353	7909549
141	"AT5G23080"	NA	chr5	-	7746432	7746519	7746183	7746255	7746603	7746679
142	"AT5G23050"	NA	chr5	-	7732890	7732985	7732406	7732623	7733197	7733418
143	"AT5G22760"	NA	chr5	+	7576041	7576070	7575478	7575948	7576174	7576657
144	"AT5G22700"	NA	chr5	-	7549055	7549137	7548442	7548921	7549289	7549393
145	"AT5G22510"	NA	chr5	-	7476873	7477492	7476522	7476688	7477823	7478192
146	"AT5G22510"	NA	chr5	-	7476873	7477534	7476522	7476688	7477823	7478335
147	"AT5G22500"	NA	chr5	+	7473435	7473563	7472803	7473073	7473756	7474125
148	"AT5G22450"	NA	chr5	-	7443096	7443184	7442581	7442900	7443293	7443389
149	"AT5G54110"	NA	chr5	+	21959051	21959133	21958820	21958891	21959239	21959361
150	"AT5G22120"	NA	chr5	-	7336223	7336306	7336074	7336137	7336435	7337018
151	"AT5G22030"	NA	chr5	-	7295132	7295222	7294687	7294811	7295345	7295597
152	"AT5G22000"	NA	chr5	+	7278249	7278312	7277886	7277933	7278414	7278523
153	"AT5G21930"	NA	chr5	+	7245616	7245685	7245364	7245475	7245976	7246086
154	"AT5G21930"	NA	chr5	+	7246262	7246368	7245976	7246086	7246569	7246636
155	"AT5G21090"	NA	chr5	+	7166389	7166461	7166051	7166195	7166577	7166649
156	"AT5G57300"	NA	chr5	-	23209415	23209487	23209216	23209325	23209584	23209729
157	"AT5G20450"	NA	chr5	-	6912003	6912135	6911725	6911896	6912227	6912359
158	"AT5G20450"	NA	chr5	-	6912227	6912359	6912003	6912135	6912486	6912654
159	"AT5G20450"	NA	chr5	-	6912769	6912811	6912486	6912654	6913126	6913288
160	"AT5G20300"	NA	chr5	-	6856438	6856518	6856217	6856340	6856846	6856854
161	"AT5G20080"	NA	chr5	+	6784722	6784774	6784559	6784630	6785108	6785186
162	"AT5G19910"	NA	chr5	-	6732045	6732135	6731613	6731867	6732200	6732279
163	"AT5G19900"	NA	chr5	-	6727976	6728095	6727379	6727652	6728276	6730397
164	"AT5G19330"	NA	chr5	-	6509821	6509881	6509543	6509667	6510030	6510099
165	"AT5G18620"	NA	chr5	-	6198228	6198263	6198036	6198113	6198353	6198542
166	"AT5G18230"	NA	chr5	-	6026594	6026600	6026377	6026509	6026938	6027249
167	"AT5G17570"	NA	chr5	+	5794034	5794253	5793806	5793960	5794323	5794441
168	"AT5G17300"	NA	chr5	-	5691550	5691612	5691073	5691388	5691698	5691810
169	"AT5G17230"	NA	chr5	-	5661385	5661430	5660800	5660973	5661514	5661565
170	"AT5G17170"	NA	chr5	+	5650434	5650516	5649886	5650053	5650623	5650692
171	"AT5G17020"	NA	chr5	+	5597308	5597353	5597152	5597215	5597493	5597601
172	"AT5G19050"	NA	chr5	+	6369996	6370073	6369003	6369582	6370207	6370313
173	"AT5G17010"	NA	chr5	-	5591720	5591809	5591329	5591408	5592281	5592332
174	"AT5G17010"	NA	chr5	-	5591720	5591818	5591329	5591408	5592281	5592446
175	"AT5G16870"	NA	chr5	-	5547395	5547422	5546810	5547024	5547589	5547659
176	"AT5G16840"	NA	chr5	+	5537023	5537093	5536754	5536864	5537316	5537391
177	"AT5G16840"	NA	chr5	+	5537026	5537093	5536754	5536864	5537316	5537391
178	"AT5G16680"	NA	chr5	-	5472953	5473012	5471883	5472726	5473264	5473592
179	"AT5G16610"	NA	chr5	-	5447350	5447583	5447196	5447230	5447657	5447712
180	"AT5G15845"	NA	chr5	+	5175200	5175260	5174762	5174949	5175880	5175995
181	"AT5G15610"	NA	chr5	+	5081674	5081744	5081489	5081587	5081830	5082288
182	"AT5G15410"	NA	chr5	-	5006486	5006613	5005686	5006356	5006734	5006882
183	"AT5G14710"	NA	chr5	+	4746862	4746909	4746725	4746773	4747247	4747314
184	"AT5G14610"	NA	chr5	+	4712806	4712866	4712581	4712725	4712948	4713218
185	"AT5G27620"	NA	chr5	+	9773382	9773424	9773044	9773113	9773607	9773685
186	"AT5G14270"	NA	chr5	+	4607282	4607349	4606930	4606992	4607424	4607508
187	"AT5G14060"	NA	chr5	+	4537774	4537891	4537607	4537703	4537972	4538092
188	"AT5G14060"	NA	chr5	+	4538547	4538664	4538342	4538465	4538746	4538809
189	"AT5G13980"	NA	chr5	+	4513925	4514025	4513841	4513889	4514091	4514425
190	"AT5G13980"	NA	chr5	+	4513956	4514025	4513841	4513889	4514091	4514415
191	"AT5G13570"	NA	chr5	+	4368921	4368960	4368279	4368375	4369076	4369229
192	"AT5G41763"	NA	chr5	+	16715223	16715294	16714775	16714842	16715527	16715600
193	"AT5G13260"	NA	chr5	+	4244406	4244456	4244261	4244324	4244548	4244576
194	"AT5G12920"	NA	chr5	-	4080145	4080226	4079875	4079967	4080375	4080450
195	"AT5G12240"	NA	chr5	-	3959631	3959672	3959263	3959323	3960210	3960280
196	"AT5G12130"	NA	chr5	+	3920831	3920888	3920656	3920737	3920980	3921062
197	"AT5G10940"	NA	chr5	-	3453071	3453179	3452866	3452995	3453289	3453424
198	"AT5G10820"	NA	chr5	-	3422294	3422399	3421920	3422091	3422506	3423299
199	"AT5G10510"	NA	chr5	+	3318742	3318811	3317438	3317521	3318903	3318992
200	"AT5G10510"	NA	chr5	+	3318812	3318821	3317438	3317521	3318903	3318992
201	"AT5G10480"	NA	chr5	-	3299055	3299082	3298820	3298891	3299217	3299271
202	"AT5G10350"	NA	chr5	-	3256502	3256927	3256021	3256213	3257229	3257252
203	"AT5G10278"	NA	chr5	+	3231085	3231314	3229957	3230055	3232302	3232475
204	"AT5G10140"	NA	chr5	-	3174035	3174107	3173496	3173825	3174817	3174859
205	"AT5G10140"	NA	chr5	-	3174817	3174859	3173381	3173825	3175053	3175095
206	"AT5G09690"	NA	chr5	-	3001607	3001652	3001488	3001533	3001715	3001946
207	"AT5G18245"	NA	chr5	+	6028516	6028582	6028150	6028330	6028828	6029182
208	"AT5G18245"	NA	chr5	+	6031138	6031209	6030789	6030881	6032777	6033302
209	"AT5G18245"	NA	chr5	+	6031179	6031209	6030789	6030881	6032777	6033231
210	"AT5G45600"	NA	chr5	+	18488291	18488374	18487797	18488163	18488750	18488972
211	"AT5G45600"	NA	chr5	+	18488294	18488374	18487949	18488163	18488750	18488972
212	"AT5G18940"	NA	chr5	+	6327325	6327391	6327118	6327178	6327477	6327576
213	"AT5G08535"	NA	chr5	+	2762592	2762594	2762441	2762517	2762709	2762940
214	"AT5G08500"	NA	chr5	+	2749540	2749578	2749311	2749415	2749946	2750182
215	"AT5G53860"	NA	chr5	+	21866132	21866231	21865931	21865996	21866432	21866565
216	"AT5G53860"	NA	chr5	+	21866782	21866842	21866432	21866565	21867009	21867069
217	"AT5G53860"	NA	chr5	+	21867415	21867526	21867158	21867281	21867640	21867712
218	"AT5G08080"	NA	chr5	+	2589200	2589233	2589003	2589060	2589309	2589358
219	"AT5G07890"	NA	chr5	-	2519668	2519786	2519373	2519512	2519912	2519992
220	"AT5G07890"	NA	chr5	-	2519668	2519798	2519373	2519512	2519912	2519992
221	"AT5G53940"	NA	chr5	-	21897887	21897931	21897471	21897580	21898493	21898631
222	"AT5G07660"	NA	chr5	+	2425688	2425763	2425471	2425547	2425875	2425980
223	"AT5G07370"	NA	chr5	+	2330956	2331043	2330693	2330844	2331226	2332281
224	"AT5G49430"	NA	chr5	-	20043276	20043368	20043069	20043194	20043720	20043827
225	"AT5G07090"	NA	chr5	+	2202533	2202632	2202396	2202412	2202731	2202809
226	"AT5G06750"	NA	chr5	-	2087923	2088345	2087177	2087554	2088730	2088997
227	"AT5G06690"	NA	chr5	-	2060871	2060889	2060442	2060749	2060980	2061047
228	"AT5G06600"	NA	chr5	-	2021654	2021710	2021409	2021587	2022014	2022122
229	"AT5G05600"	NA	chr5	+	1673107	1673438	1672069	1672801	1674353	1674770
230	"AT5G05550"	NA	chr5	-	1639453	1639551	1638999	1639357	1639823	1640960
231	"AT5G05435"	NA	chr5	+	1606959	1607060	1606377	1606722	1607140	1607311
232	"AT5G05310"	NA	chr5	+	1574041	1574158	1573853	1573934	1574254	1574323
233	"AT5G05010"	NA	chr5	+	1479408	1479471	1479139	1479293	1479565	1479662
234	"AT5G04980"	NA	chr5	-	1470212	1470317	1469562	1470136	1470453	1470541
235	"AT5G04290"	NA	chr5	+	1200022	1200073	1199729	1199799	1200162	1200202
236	"AT5G04260"	NA	chr5	-	1179373	1179448	1179206	1179273	1179708	1180060
237	"AT5G04240"	NA	chr5	+	1171501	1171652	1171127	1171195	1171742	1172254
238	"AT5G04140"	NA	chr5	+	1134704	1134820	1134516	1134613	1134894	1135092
239	"AT5G06830"	NA	chr5	-	2119219	2119354	2118855	2118950	2119498	2119640
240	"AT5G03880"	NA	chr5	-	1040567	1040586	1040190	1040310	1040702	1040775
241	"AT5G03880"	NA	chr5	-	1040933	1040998	1040702	1040775	1041142	1041480
242	"AT5G03830"	NA	chr5	+	1018640	1018795	1018337	1018440	1018881	1018958
243	"AT5G03830"	NA	chr5	+	1018654	1018795	1018337	1018440	1018881	1018958
244	"AT5G03650"	NA	chr5	+	934413	934497	934102	934219	934691	934813
245	"AT5G03540"	NA	chr5	+	890516	890594	890103	890309	890689	890920
246	"AT5G02610"	NA	chr5	+	588066	588135	587733	587869	588219	588376
247	"AT5G02560"	NA	chr5	+	575720	575792	575381	575649	576207	576605
248	"AT5G02110"	NA	chr5	+	417599	417686	416916	417347	417779	418074
249	"AT5G01800"	NA	chr5	+	307406	307509	306938	307114	307731	307880
250	"AT5G01650"	NA	chr5	-	243033	243123	242449	242769	243247	243448
251	"AT5G01400"	NA	chr5	-	169644	169813	169034	169206	169923	169999
252	"AT5G01220"	NA	chr5	-	87723	87780	87267	87630	87857	87935
253	"AT5G01010"	NA	chr5	-	2434	2509	1913	1961	2747	2799
254	"AT5G00650"	NA	chr5	-	21143398	21143459	21142981	21143273	21144693	21144864
255	"AT5G00505"	NA	chr5	-	10614125	10614167	10613668	10614031	10614269	10614516
256	"AT4G39970"	NA	chr4	-	18537427	18537461	18537272	18537328	18537545	18537620
257	"AT4G39620"	NA	chr4	+	18397217	18397243	18396004	18397156	18397392	18397578
258	"AT4G39420"	NA	chr4	+	18342642	18342718	18339979	18342106	18343003	18343126
259	"AT5G45280"	NA	chr5	+	18348673	18348751	18348528	18348582	18348842	18348948
260	"AT4G39080"	NA	chr4	+	18212147	18212255	18211947	18212055	18212369	18212518
261	"AT4G38710"	NA	chr4	-	18078546	18078585	18077805	18078351	18078854	18080083
262	"AT4G38510"	NA	chr4	-	18014883	18014975	18014734	18014796	18015065	18015171
263	"AT4G38510"	NA	chr4	-	18014902	18014975	18014734	18014796	18015065	18015172
264	"AT4G38510"	NA	chr4	-	18014959	18014975	18014734	18014796	18015065	18015130
265	"AT4G37940"	NA	chr4	-	17836094	17836136	17835908	17835992	17836251	17836351
266	"AT4G37940"	NA	chr4	-	17836094	17836161	17835908	17835992	17836251	17836351
267	"AT4G37930"	NA	chr4	-	17832506	17832584	17832314	17832426	17832666	17832732
268	"AT5G13030"	NA	chr5	+	4133878	4133988	4133133	4133566	4134287	4134344
269	"AT5G13030"	NA	chr5	+	4134287	4134344	4133878	4133988	4134433	4134733
270	"AT4G37680"	NA	chr4	+	17700985	17701006	17700708	17700885	17701223	17701481
271	"AT4G37680"	NA	chr4	+	17700985	17701044	17700633	17700885	17701223	17701481
272	"AT4G37553"	NA	chr4	-	17648939	17649004	17648119	17648460	17649667	17649951
273	"AT4G36960"	NA	chr4	+	17427234	17427366	17426917	17427062	17427464	17427554
274	"AT4G36105"	NA	chr4	+	17084614	17084632	17083884	17084527	17084776	17085120
275	"AT4G35785"	NA	chr4	-	16953703	16953890	16953522	16953592	16953969	16954119
276	"AT4G35785"	NA	chr4	-	16953724	16953890	16953522	16953592	16953969	16954119
277	"AT4G35785"	NA	chr4	-	16953853	16953890	16953522	16953592	16953969	16954119
278	"AT4G35785"	NA	chr4	-	16955027	16955050	16954564	16954705	16955124	16955266
279	"AT4G35740"	NA	chr4	+	16936675	16936683	16936467	16936575	16936775	16936859
280	"AT4G35360"	NA	chr4	-	16813805	16813863	16813584	16813725	16813945	16814012
281	"AT4G35360"	NA	chr4	-	16813805	16813874	16813584	16813725	16813945	16814012
282	"AT4G35250"	NA	chr4	-	16772328	16772523	16772114	16772207	16772695	16772794
283	"AT5G37850"	NA	chr5	+	15067112	15067196	15066673	15066778	15067384	15067458
284	"AT4G35080"	NA	chr4	+	16698855	16698927	16698333	16698689	16699220	16700321
285	"AT5G10800"	NA	chr5	-	3417863	3417909	3417509	3417570	3418086	3418220
286	"AT4G34570"	NA	chr4	-	16514105	16514147	16513831	16513877	16514249	16514350
287	"AT4G34265"	NA	chr4	+	16402957	16403009	16402616	16402735	16403454	16403823
288	"AT4G34265"	NA	chr4	+	16402957	16403022	16402616	16402735	16403454	16403790
289	"AT4G34265"	NA	chr4	+	16402957	16403022	16402616	16402780	16403454	16403790
290	"AT4G33925"	NA	chr4	+	16263437	16263459	16263035	16263352	16263574	16263680
291	"AT4G33770"	NA	chr4	-	16195005	16195038	16194666	16194787	16195121	16195203
292	"AT4G33760"	NA	chr4	-	16191068	16191191	16190671	16190867	16191405	16191526
293	"AT4G33760"	NA	chr4	-	16192247	16192357	16192036	16192148	16192434	16192578
294	"AT4G33520"	NA	chr4	+	16120222	16120583	16119764	16119918	16120686	16120935
295	"AT4G33520"	NA	chr4	+	16120501	16120583	16119764	16119918	16120686	16120953
296	"AT4G33430"	NA	chr4	-	16089066	16089207	16088543	16088615	16089334	16089478
297	"AT4G33080"	NA	chr4	+	15963989	15964025	15963730	15963815	15964210	15964819
298	"AT4G32850"	NA	chr4	+	15853891	15853960	15853669	15853753	15854043	15854241
299	"AT4G32660"	NA	chr4	+	15757683	15757798	15757361	15757410	15757933	15758025
300	"AT4G32570"	NA	chr4	-	15717243	15717500	15717068	15717165	15717592	15717762
301	"AT4G32470"	NA	chr4	-	15670019	15670020	15669218	15669709	15670070	15670118
302	"AT4G32470"	NA	chr4	-	15670070	15670118	15669218	15669709	15670732	15670890
303	"AT4G32420"	NA	chr4	-	15652482	15652530	15652025	15652156	15652715	15652756
304	"AT4G32360"	NA	chr4	+	15622382	15622499	15622154	15622251	15622854	15622928
305	"AT4G32360"	NA	chr4	+	15622643	15622753	15622382	15622499	15622854	15622928
306	"AT4G31650"	NA	chr4	+	15332438	15332563	15331877	15332327	15332643	15332973
307	"AT4G31480"	NA	chr4	+	15263655	15263833	15263153	15263338	15264133	15266190
308	"AT4G31480"	NA	chr4	+	15263655	15263909	15263153	15263338	15264133	15266190
309	"AT4G31480"	NA	chr4	+	15263829	15263909	15263153	15263338	15264133	15266190
310	"AT4G30975"	NA	chr4	+	15076581	15076610	15074424	15075398	15077027	15077102
311	"AT5G58300"	NA	chr5	+	23572187	23572427	23572046	23572069	23572802	23574153
312	"AT4G30690"	NA	chr4	+	14961102	14961142	14960593	14961016	14961223	14961283
313	"AT4G30200"	NA	chr4	-	14790051	14790145	14788739	14789135	14790278	14790501
314	"AT4G36720"	NA	chr4	+	17308116	17308175	17307708	17307831	17308588	17308686
315	"AT4G29940"	NA	chr4	-	14649234	14649315	14648992	14649073	14649467	14649548
