ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
18	"AT1G54730"	NA	chr1	+	20428048	20428111	20428387	20428447	20427299	20427343	20428788	20428842	18	32,41	30,40	20,12	13,22	212	209	1	1.0	0.513,0.503	0.603,0.35	0.032
19	"AT1G54730"	NA	chr1	+	20428387	20428447	20428788	20428842	20428048	20428111	20429313	20429373	19	23,12	18,22	18,31	23,16	209	203	1	1.0	0.554,0.346	0.432,0.653	-0.092
20	"AT3G05030"	NA	chr3	-	1395558	1395605	1395680	1395740	1395275	1395470	1395836	1395934	20	11,18	14,21	27,16	14,28	209	196	1	1.0	0.424,0.446	0.644,0.349	-0.061
22	"AT5G14550"	NA	chr5	-	4692239	4692278	4692548	4692629	4691988	4692054	4692759	4692841	22	10,30	35,30	31,35	58,46	230	188	1	1.0	0.189,0.45	0.304,0.383	-0.024
23	"AT1G28395"	NA	chr1	-	9969771	9969836	9970112	9970153	9969245	9969587	9971072	9971188	23	101,68	97,109	75,97	149,140	190	214	1	1.0	0.54,0.413	0.362,0.438	0.077
25	"AT5G50950"	NA	chr5	+	20732215	20732310	20732454	20732521	20731994	20732076	20732633	20732684	25	194,154	143,152	259,264	184,226	244	216	1	1.0	0.546,0.473	0.555,0.508	-0.022
26	"AT5G55820"	NA	chr5	+	22589900	22590089	22590410	22590599	22587226	22589784	22591045	22592339	26	11,21	9,0	8,8	8,8	338	338	0.0842545533149	1.0	0.55,1.0	0.5,0.5	0.275
28	"AT1G26680"	NA	chr1	+	9220739	9221127	9221504	9221925	9220293	9220635	9222006	9222125	28	2,4	2,2	0,0	12,6	537	570	0.00115548453824	0.03350905160896	0.515,0.68	0.0,0.0	0.598
30	"AT3G02600"	NA	chr3	+	551704	551847	552436	552529	551183	551584	552930	553152	30	17,8	61,55	16,27	59,53	292	242	1	1.0	0.188,0.108	0.184,0.297	-0.092
31	"AT3G24360"	NA	chr3	-	8841905	8841958	8842174	8842239	8841401	8841536	8842411	8842513	31	13,13	0,8	16,22	4,0	214	202	1	1.0	1.0,0.605	0.791,1.0	-0.093
32	"AT1G79790"	NA	chr1	-	30017517	30017632	30017712	30017764	30017371	30017442	30017829	30017905	32	60,44	105,71	33,80	87,101	201	264	1	1.0	0.429,0.449	0.333,0.51	0.018
33	"AT3G15950"	NA	chr3	-	5400945	5400993	5401245	5401293	5399602	5399671	5401387	5401453	33	105,81	25,24	67,93	17,12	197	197	1	1.0	0.808,0.771	0.798,0.886	-0.052
35	"AT3G28080"	NA	chr3	+	10452019	10452133	10453377	10453624	10451837	10451903	10454695	10454844	35	51,64	102,97	74,43	98,113	263	396	1	1.0	0.43,0.498	0.532,0.364	0.016
36	"AT1G30810"	NA	chr1	-	10941469	10941580	10941766	10941825	10941018	10941105	10942045	10942292	36	0,0	11,24	2,0	12,20	208	260	1	1.0	0.0,0.0	0.172,0.0	-0.086
