ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
224	"AT5G49430"	NA	chr5	-	20043276	20043368	20043069	20043194	20043720	20043827
227	"AT5G06690"	NA	chr5	-	2060871	2060889	2060442	2060749	2060980	2061047
228	"AT5G06600"	NA	chr5	-	2021654	2021710	2021409	2021587	2022014	2022122
229	"AT5G05600"	NA	chr5	+	1673107	1673438	1672069	1672801	1674353	1674770
233	"AT5G05010"	NA	chr5	+	1479408	1479471	1479139	1479293	1479565	1479662
236	"AT5G04260"	NA	chr5	-	1179373	1179448	1179206	1179273	1179708	1180060
237	"AT5G04240"	NA	chr5	+	1171501	1171652	1171127	1171195	1171742	1172254
238	"AT5G04140"	NA	chr5	+	1134704	1134820	1134516	1134613	1134894	1135092
239	"AT5G06830"	NA	chr5	-	2119219	2119354	2118855	2118950	2119498	2119640
240	"AT5G03880"	NA	chr5	-	1040567	1040586	1040190	1040310	1040702	1040775
241	"AT5G03880"	NA	chr5	-	1040933	1040998	1040702	1040775	1041142	1041480
242	"AT5G03830"	NA	chr5	+	1018640	1018795	1018337	1018440	1018881	1018958
243	"AT5G03830"	NA	chr5	+	1018654	1018795	1018337	1018440	1018881	1018958
244	"AT5G03650"	NA	chr5	+	934413	934497	934102	934219	934691	934813
249	"AT5G01800"	NA	chr5	+	307406	307509	306938	307114	307731	307880
251	"AT5G01400"	NA	chr5	-	169644	169813	169034	169206	169923	169999
252	"AT5G01220"	NA	chr5	-	87723	87780	87267	87630	87857	87935
253	"AT5G01010"	NA	chr5	-	2434	2509	1913	1961	2747	2799
256	"AT4G39970"	NA	chr4	-	18537427	18537461	18537272	18537328	18537545	18537620
259	"AT5G45280"	NA	chr5	+	18348673	18348751	18348528	18348582	18348842	18348948
260	"AT4G39080"	NA	chr4	+	18212147	18212255	18211947	18212055	18212369	18212518
267	"AT4G37930"	NA	chr4	-	17832506	17832584	17832314	17832426	17832666	17832732
268	"AT5G13030"	NA	chr5	+	4133878	4133988	4133133	4133566	4134287	4134344
269	"AT5G13030"	NA	chr5	+	4134287	4134344	4133878	4133988	4134433	4134733
273	"AT4G36960"	NA	chr4	+	17427234	17427366	17426917	17427062	17427464	17427554
278	"AT4G35785"	NA	chr4	-	16955027	16955050	16954564	16954705	16955124	16955266
280	"AT4G35360"	NA	chr4	-	16813805	16813863	16813584	16813725	16813945	16814012
281	"AT4G35360"	NA	chr4	-	16813805	16813874	16813584	16813725	16813945	16814012
282	"AT4G35250"	NA	chr4	-	16772328	16772523	16772114	16772207	16772695	16772794
285	"AT5G10800"	NA	chr5	-	3417863	3417909	3417509	3417570	3418086	3418220
290	"AT4G33925"	NA	chr4	+	16263437	16263459	16263035	16263352	16263574	16263680
291	"AT4G33770"	NA	chr4	-	16195005	16195038	16194666	16194787	16195121	16195203
292	"AT4G33760"	NA	chr4	-	16191068	16191191	16190671	16190867	16191405	16191526
293	"AT4G33760"	NA	chr4	-	16192247	16192357	16192036	16192148	16192434	16192578
294	"AT4G33520"	NA	chr4	+	16120222	16120583	16119764	16119918	16120686	16120935
295	"AT4G33520"	NA	chr4	+	16120501	16120583	16119764	16119918	16120686	16120953
298	"AT4G32850"	NA	chr4	+	15853891	15853960	15853669	15853753	15854043	15854241
299	"AT4G32660"	NA	chr4	+	15757683	15757798	15757361	15757410	15757933	15758025
300	"AT4G32570"	NA	chr4	-	15717243	15717500	15717068	15717165	15717592	15717762
302	"AT4G32470"	NA	chr4	-	15670070	15670118	15669218	15669709	15670732	15670890
304	"AT4G32360"	NA	chr4	+	15622382	15622499	15622154	15622251	15622854	15622928
305	"AT4G32360"	NA	chr4	+	15622643	15622753	15622382	15622499	15622854	15622928
306	"AT4G31650"	NA	chr4	+	15332438	15332563	15331877	15332327	15332643	15332973
312	"AT4G30690"	NA	chr4	+	14961102	14961142	14960593	14961016	14961223	14961283
314	"AT4G36720"	NA	chr4	+	17308116	17308175	17307708	17307831	17308588	17308686
316	"AT4G29400"	NA	chr4	+	14467136	14467215	14466900	14466986	14467320	14467380
319	"AT4G29100"	NA	chr4	+	14343064	14343130	14342352	14342433	14343289	14343355
323	"AT4G28706"	NA	chr4	+	14169761	14169862	14169536	14169663	14169943	14170082
324	"AT4G28706"	NA	chr4	+	14169764	14169862	14169536	14169663	14169943	14170082
325	"AT4G28680"	NA	chr4	+	14157728	14157793	14157417	14157474	14157877	14158001
328	"AT4G28025"	NA	chr4	-	13936451	13936536	13936166	13936292	13937257	13937555
330	"AT4G38350"	NA	chr4	-	17961354	17961423	17961178	17961255	17961638	17961722
336	"AT4G26980"	NA	chr4	-	13549674	13549752	13549334	13549479	13550014	13550184
337	"AT4G26110"	NA	chr4	+	13235009	13235027	13234714	13234904	13235430	13235908
338	"AT4G25960"	NA	chr4	+	13178046	13178101	13177355	13177800	13178189	13178365
343	"AT4G25050"	NA	chr4	+	12870566	12870689	12870388	12870478	12870883	12871564
344	"AT4G25050"	NA	chr4	+	12870566	12870725	12870388	12870478	12870883	12871316
347	"AT4G24770"	NA	chr4	-	12767412	12768142	12766994	12767096	12769403	12769419
348	"AT4G24740"	NA	chr4	-	12755931	12756046	12755690	12755782	12756144	12756193
349	"AT4G24740"	NA	chr4	-	12756144	12756193	12755690	12755782	12756302	12756456
351	"AT4G27650"	NA	chr4	-	13806588	13806645	13806089	13806135	13806705	13806780
354	"AT4G24460"	NA	chr4	+	12643593	12643631	12642869	12643516	12643710	12643826
356	"AT4G23850"	NA	chr4	-	12405094	12405212	12404602	12404848	12405318	12405394
365	"AT4G30820"	NA	chr4	+	15007754	15007858	15006647	15007675	15007999	15008065
370	"AT5G59670"	NA	chr5	+	24043815	24043952	24043648	24043717	24044084	24044314
371	"AT4G20930"	NA	chr4	-	11199964	11200115	11199752	11199835	11200301	11200416
375	"AT4G19450"	NA	chr4	+	10607735	10608667	10606323	10606846	10608740	10609335
377	"AT4G18930"	NA	chr4	+	10371298	10371353	10370432	10371084	10371682	10372045
378	"AT4G18470"	NA	chr4	+	10194662	10194732	10194526	10194597	10194816	10194882
379	"AT4G18460"	NA	chr4	-	10196025	10196166	10195858	10195932	10196290	10196321
380	"AT4G18440"	NA	chr4	-	10186691	10186760	10186072	10186603	10186825	10186927
383	"AT5G54570"	NA	chr5	-	22168339	22168371	22168145	22168248	22168459	22168683
384	"AT4G17190"	NA	chr4	-	9650644	9650669	9650449	9650565	9650754	9650912
388	"AT5G42690"	NA	chr5	-	17119402	17119528	17118825	17119114	17119597	17119741
389	"AT4G17050"	NA	chr4	+	9590996	9591063	9590857	9590897	9591201	9591287
391	"AT4G16990"	NA	chr4	+	9560815	9561917	9559907	9560612	9562014	9562123
392	"AT4G16990"	NA	chr4	+	9560826	9561917	9559907	9560612	9562014	9562123
393	"AT4G16990"	NA	chr4	+	9561096	9561917	9559737	9560612	9562014	9562123
394	"AT4G16860"	NA	chr4	-	9490994	9492072	9490478	9490811	9495230	9495837
395	"AT5G49810"	NA	chr5	+	20240952	20241159	20240503	20240697	20241270	20241366
399	"AT4G16340"	NA	chr4	-	9235992	9236100	9235826	9235864	9236179	9236341
402	"AT4G15900"	NA	chr4	+	9026927	9027005	9026748	9026813	9027270	9027808
403	"AT4G15530"	NA	chr4	-	8869117	8869174	8868775	8869009	8870475	8870730
407	"AT4G15110"	NA	chr4	-	8631062	8631149	8630887	8630976	8631233	8631293
409	"AT4G14840"	NA	chr4	-	8513494	8513557	8512832	8513296	8513693	8513727
410	"AT4G14840"	NA	chr4	-	8513494	8513557	8512832	8513296	8513884	8513980
417	"AT4G14385"	NA	chr4	-	8287347	8287430	8286744	8287279	8288078	8288148
418	"AT4G14385"	NA	chr4	-	8287347	8287544	8286744	8287279	8288078	8288148
419	"AT4G14385"	NA	chr4	-	8287378	8287430	8286811	8287279	8288078	8288148
420	"AT4G14385"	NA	chr4	-	8287378	8287544	8286811	8287279	8288078	8288148
421	"AT4G14385"	NA	chr4	-	8287516	8287544	8287347	8287430	8288078	8288148
422	"AT4G14096"	NA	chr4	+	8124388	8124507	8124045	8124084	8124592	8125508
423	"AT4G13720"	NA	chr4	-	7968212	7968222	7967782	7967814	7968329	7968393
424	"AT4G13720"	NA	chr4	-	7968329	7968393	7967782	7967814	7968605	7968670
425	"AT4G13670"	NA	chr4	+	7950553	7950591	7949873	7950388	7950683	7951022
427	"AT4G13460"	NA	chr4	-	7824610	7826741	7823893	7824329	7826853	7826997
428	"AT4G13410"	NA	chr4	-	7794108	7794219	7793900	7794037	7794520	7794773
431	"AT5G41350"	NA	chr5	-	16543023	16543164	16542423	16542853	16543856	16543985
437	"AT4G34600"	NA	chr4	+	16529639	16529686	16529057	16529364	16529838	16530228
438	"AT4G11410"	NA	chr4	-	6945781	6945866	6945404	6945451	6945965	6946044
440	"AT4G10955"	NA	chr4	-	6715307	6715386	6714322	6714906	6715685	6715735
442	"AT4G10770"	NA	chr4	-	6631550	6631648	6630595	6630865	6631722	6631877
443	"AT4G10430"	NA	chr4	-	6455325	6455374	6454812	6455241	6455796	6455883
444	"AT4G10430"	NA	chr4	-	6455374	6455443	6454812	6455241	6455796	6455883
445	"AT4G25100"	NA	chr4	-	12884835	12884859	12884299	12884747	12884955	12884982
447	"AT4G10060"	NA	chr4	+	6289344	6289399	6288820	6288937	6291057	6291162
449	"AT5G59290"	NA	chr5	-	23916089	23916130	23915439	23915996	23916227	23916358
451	"AT4G09340"	NA	chr4	-	5925730	5925799	5925586	5925646	5925887	5926044
453	"AT4G08460"	NA	chr4	-	5378697	5378821	5377063	5378205	5380530	5380645
458	"AT4G08280"	NA	chr4	+	5230963	5231053	5230244	5230560	5231121	5231244
461	"AT4G18020"	NA	chr4	-	10004207	10004273	10002845	10004098	10004481	10004736
462	"AT4G18020"	NA	chr4	-	10005902	10006052	10005759	10005806	10006534	10006755
466	"AT5G20900"	NA	chr5	+	7091397	7091500	7090703	7091007	7091574	7091755
467	"AT4G18370"	NA	chr4	+	10149819	10149882	10149596	10149734	10149967	10150057
468	"AT4G18370"	NA	chr4	+	10149967	10150057	10149596	10149734	10150133	10150256
470	"AT5G66210"	NA	chr5	-	26456663	26456839	26456291	26456529	26456934	26457108
471	"AT5G60540"	NA	chr5	-	24337745	24337819	24337300	24337492	24337886	24337974
475	"AT4G04880"	NA	chr4	-	2466169	2466382	2466005	2466082	2466452	2466512
476	"AT4G04680"	NA	chr4	+	2372531	2372701	2372265	2372461	2372793	2372863
479	"AT4G03935"	NA	chr4	-	1869219	1869426	1868875	1868941	1869514	1869705
480	"AT5G64050"	NA	chr5	-	25631018	25631133	25630797	25630898	25631260	25631324
483	"AT4G03230"	NA	chr4	-	1420958	1421444	1420535	1420891	1421540	1422335
486	"AT4G03005"	NA	chr4	+	10268565	10268646	10268157	10268272	10268882	10269143
492	"AT4G01897"	NA	chr4	-	821094	821169	820335	820648	821334	821618
493	"AT5G10490"	NA	chr5	-	3303927	3303981	3303785	3303842	3304642	3304761
494	"AT5G10490"	NA	chr5	-	3303927	3304104	3303785	3303842	3304642	3304784
496	"AT5G09240"	NA	chr5	-	2874042	2874065	2873694	2873958	2874423	2874535
497	"AT5G09240"	NA	chr5	-	2874042	2874138	2873694	2873958	2874423	2874535
499	"AT4G00630"	NA	chr4	-	263424	263634	262991	263141	263856	263985
501	"AT4G00520"	NA	chr4	+	229210	229298	228985	229063	229448	229561
503	"AT4G00030"	NA	chr4	+	14113	14179	13526	14028	14257	14413
504	"AT4G00026"	NA	chr4	-	12923	12959	12790	12809	13171	13359
507	"AT3G63340"	NA	chr3	-	23394660	23394844	23393940	23394339	23395260	23395417
508	"AT3G62750"	NA	chr3	+	23214868	23214944	23214746	23214796	23215039	23215111
509	"AT3G62750"	NA	chr3	+	23215184	23215272	23215039	23215111	23215372	23215601
512	"AT3G61990"	NA	chr3	-	22957755	22957825	22957608	22957674	22957899	22957967
513	"AT3G61700"	NA	chr3	+	22836284	22836428	22835126	22835568	22836837	22836993
514	"AT3G61700"	NA	chr3	+	22836284	22836651	22835126	22835568	22836837	22836993
515	"AT3G61690"	NA	chr3	+	22830013	22832346	22829647	22829833	22832779	22833086
517	"AT4G27800"	NA	chr4	-	13852251	13852298	13851776	13852133	13852382	13852415
519	"AT3G61080"	NA	chr3	+	22608165	22608284	22607982	22608071	22608362	22608503
521	"AT3G60910"	NA	chr3	+	22502405	22502425	22502241	22502310	22502511	22502564
522	"AT3G60910"	NA	chr3	+	22502511	22502564	22502405	22502425	22502677	22502708
523	"AT3G60286"	NA	chr3	-	22282179	22282255	22281686	22281990	22282702	22283103
525	"AT3G60286"	NA	chr3	-	22282179	22282255	22281722	22281987	22282702	22283103
526	"AT3G60260"	NA	chr3	+	22274255	22274387	22273798	22274024	22275068	22275178
527	"AT3G60260"	NA	chr3	+	22274258	22274387	22273842	22274024	22275068	22275178
530	"AT3G60070"	NA	chr3	-	22184619	22184746	22184473	22184533	22184827	22184907
531	"AT3G60070"	NA	chr3	-	22185162	22185238	22185001	22185085	22185333	22185530
532	"AT3G60300"	NA	chr3	+	22286758	22286874	22286585	22286689	22286956	22287511
533	"AT3G59660"	NA	chr3	-	22037891	22037989	22037585	22037661	22038072	22038123
536	"AT5G10290"	NA	chr5	-	3236945	3237016	3236705	3236846	3237095	3237161
537	"AT3G58980"	NA	chr3	-	21795721	21795871	21795358	21795619	21796097	21797006
538	"AT3G58680"	NA	chr3	+	21707942	21708026	21707246	21707508	21708335	21708418
541	"AT5G22620"	NA	chr5	-	7518810	7518903	7518568	7518634	7519062	7519181
544	"AT5G20020"	NA	chr5	+	6763493	6763611	6763355	6763412	6763963	6764683
545	"AT3G57410"	NA	chr3	-	21250385	21250845	21249753	21249858	21250981	21251121
546	"AT3G57410"	NA	chr3	-	21250819	21250845	21249753	21249858	21250981	21251101
547	"AT3G56930"	NA	chr3	+	21074901	21075135	21074520	21074829	21075228	21075875
548	"AT3G56930"	NA	chr3	+	21075009	21075135	21074520	21074829	21075228	21075875
550	"AT3G56620"	NA	chr3	-	20973955	20974072	20973598	20973827	20974155	20974218
552	"AT3G56160"	NA	chr3	-	20839374	20839488	20839033	20839055	20840318	20840397
553	"AT3G56150"	NA	chr3	-	20836796	20836851	20834953	20836708	20837064	20837275
554	"AT3G56150"	NA	chr3	-	20836796	20836874	20834953	20836708	20837064	20837160
555	"AT3G55850"	NA	chr3	-	20724648	20724721	20724352	20724459	20724922	20725024
556	"AT3G55800"	NA	chr3	+	20710508	20710730	20710336	20710418	20710805	20710906
558	"AT3G55530"	NA	chr3	-	20596979	20597034	20596848	20596901	20597107	20597211
560	"AT3G54860"	NA	chr3	-	20325247	20325328	20324825	20324883	20325886	20325957
562	"AT3G54860"	NA	chr3	-	20327959	20328016	20327474	20327569	20328306	20328351
564	"AT3G54380"	NA	chr3	-	20136144	20136245	20135633	20135855	20136514	20136811
565	"AT3G54380"	NA	chr3	-	20136144	20136415	20135633	20135855	20136514	20136802
567	"AT3G54230"	NA	chr3	+	20073798	20073919	20073031	20073471	20074103	20074144
568	"AT3G54230"	NA	chr3	+	20075492	20075572	20075309	20075402	20075722	20075873
570	"AT3G53620"	NA	chr3	+	19882215	19882323	19882065	19882131	19882711	19882777
571	"AT3G53610"	NA	chr3	-	19878191	19878266	19877690	19877763	19878389	19878792
574	"AT5G13960"	NA	chr5	+	4502582	4502689	4502154	4502443	4502798	4502975
579	"AT3G52720"	NA	chr3	-	19541043	19541149	19540430	19540752	19542011	19542286
580	"AT3G52720"	NA	chr3	-	19541255	19541343	19541043	19541149	19542011	19542286
581	"AT3G52526"	NA	chr3	+	19486376	19486454	19484337	19484462	19487128	19487151
584	"AT3G52280"	NA	chr3	-	19389616	19389675	19389384	19389535	19389753	19389852
588	"AT5G66250"	NA	chr5	+	26469043	26469801	26468546	26468711	26470207	26470554
589	"AT5G66250"	NA	chr5	+	26469048	26469801	26468534	26468711	26470207	26470554
591	"AT3G51860"	NA	chr3	+	19240225	19240293	19239304	19239742	19240648	19240677
592	"AT3G51640"	NA	chr3	+	19154084	19155769	19153733	19153944	19155975	19156934
595	"AT3G51010"	NA	chr3	-	18947329	18947451	18946640	18947047	18947771	18948197
596	"AT3G50360"	NA	chr3	+	18674887	18674915	18674653	18674808	18675008	18675161
598	"AT3G49645"	NA	chr3	-	18404365	18404443	18404201	18404269	18404702	18404987
599	"AT3G49500"	NA	chr3	-	18350490	18353210	18348980	18350068	18353466	18353673
600	"AT3G49500"	NA	chr3	-	18350490	18353226	18348973	18350068	18353466	18353673
601	"AT3G49350"	NA	chr3	-	18298984	18299038	18296989	18298884	18299177	18299227
603	"AT3G48190"	NA	chr3	+	17809639	17809810	17809436	17809508	17809888	17810014
604	"AT3G48120"	NA	chr3	+	17773075	17773127	17772056	17772700	17773842	17773929
605	"AT3G47810"	NA	chr3	-	17638885	17639024	17638094	17638232	17639492	17639619
606	"AT3G47810"	NA	chr3	-	17638885	17639043	17638094	17638232	17639492	17639716
608	"AT3G49725"	NA	chr3	-	18443625	18443681	18443485	18443536	18443772	18443917
611	"AT5G61770"	NA	chr5	+	24816611	24816704	24816300	24816531	24816802	24816990
615	"AT1G53780"	NA	chr1	-	20075939	20076031	20075784	20075862	20076129	20076202
617	"AT4G34360"	NA	chr4	+	16432704	16432787	16432343	16432482	16432937	16433072
