ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
625	AT1G73390		chr1	-	27594494	27594551	27594498	27594551	27593901	27594166	625	16,31	6,7	14,9	24,12	153	149	0.000725975702943	0.0270116327228894	0.722,0.812	0.362,0.422	0.375
650	AT1G20060		chr1	-	6952305	6952398	6952308	6952398	6952131	6952224	650	12,6	0,2	4,4	6,4	152	149	0.00136295103456	0.0479369349583817	1.0,0.746	0.395,0.495	0.428
651	AT1G20060		chr1	-	6952652	6952745	6952655	6952745	6952478	6952571	651	6,11	0,0	3,2	4,10	152	149	4.78803163784e-08	5.894066946181041e-06	1.0,1.0	0.424,0.164	0.706
693	AT1G09195		chr1	-	2968474	2968536	2968479	2968536	2967939	2968403	693	12,6	2,2	0,4	2,14	154	149	0.000104283642479	0.004937429380448	0.853,0.744	0.0,0.217	0.69
806	AT2G01420		chr2	-	182004	183764	182016	183764	181579	181847	806	216,209	253,130	357,342	77,70	161	149	4.23880619893e-05	0.0024847478242299	0.441,0.598	0.811,0.819	-0.295
808	AT2G27730		chr2	-	11821606	11822025	11821651	11822025	11820768	11820884	808	0,4	8,11	8,18	0,2	194	149	1.26920963739e-08	1.7359967373634331e-06	0.0,0.218	1.0,0.874	-0.828
959	AT1G16710		chr1	+	5715375	5715637	5715375	5715520	5715723	5716110	959	15,38	10,17	48,54	3,3	266	149	8.5542815858e-05	0.0044463065503099	0.457,0.556	0.9,0.91	-0.398
976	AT2G39730		chr2	-	16571179	16571472	16571190	16571472	16570745	16571066	976	13218,13021	15488,15258	21720,23478	11895,12485	160	149	0.000223902584062	0.0098437171778686	0.443,0.443	0.63,0.637	-0.19
977	AT1G77890		chr1	+	29293206	29293278	29293206	29293272	29293400	29293478	977	22,26	0,2	8,10	12,32	155	149	1.39152023237e-11	4.282403515118675e-09	1.0,0.926	0.391,0.231	0.652
998	AT1G18950		chr1	+	6550477	6550681	6550477	6550669	6550762	6552108	998	13,12	24,20	25,44	8,6	161	149	4.55275253286e-06	0.00037362922453	0.334,0.357	0.743,0.872	-0.462
1035	AT1G16270		chr1	+	5562860	5563364	5562860	5563200	5563717	5566376	1035	14,8	8,2	15,8	0,0	313	149	0.000214871609181	0.0097965537371041	0.454,0.656	1.0,1.0	-0.445
1118	AT4G17570		chr4	-	9785983	9786364	9785995	9786364	9785503	9785903	1118	26,32	48,67	84,90	46,41	161	149	1.17961678641e-05	0.0008067268133726	0.334,0.307	0.628,0.67	-0.329
1120	AT1G23080		chr1	-	8182205	8183650	8182217	8183650	8181857	8182128	1120	105,140	388,368	371,403	228,227	161	149	0.0	0.0	0.2,0.26	0.601,0.622	-0.381
1121	AT1G05230		chr1	-	1513824	1513920	1513830	1513920	1513373	1513744	1121	87,32	6,8	14,44	26,32	155	149	8.64321912655e-05	0.0044463065503099	0.933,0.794	0.341,0.569	0.409
1319	AT4G23130		chr4	-	12119101	12119242	12119113	12119242	12118909	12119031	1319	2,2	0,0	0,2	2,3	161	149	0.000242552872739	0.0102959512531623	1.0,1.0	0.0,0.382	0.809
1571	AT2G30480		chr2	-	12988669	12989016	12988673	12989016	12988523	12988582	1571	14,6	2,4	2,0	37,8	153	149	2.28290419901e-09	4.7404451064632005e-07	0.872,0.594	0.05,0.0	0.708
1584	AT4G28790		chr4	+	14219331	14219406	14219331	14219369	14219502	14219568	1584	0,0	2,5	4,10	6,6	186	149	0.000102178537835	0.004937429380448	0.0,0.0	0.348,0.572	-0.46
1638	AT3G14010		chr3	+	4638722	4638938	4638722	4638932	4639006	4639107	1638	35,51	12,9	16,53	61,62	155	149	2.71744370062e-05	0.0016725865977316	0.737,0.845	0.201,0.451	0.465
1671	AT3G21175		chr3	+	7423241	7423334	7423241	7423328	7423407	7423541	1671	32,22	30,33	2,14	105,79	155	149	9.96010251608e-07	0.0001021740516441	0.506,0.391	0.018,0.146	0.367
1681	AT3G44740		chr3	-	16297397	16297970	16297561	16297970	16297173	16297317	1681	6,20	0,0	26,23	4,10	313	149	0.000746056468382	0.0270116327228894	1.0,1.0	0.756,0.523	0.361
1684	AT1G52100		chr1	-	19385232	19385602	19385479	19385602	19384925	19385140	1684	12,8	0,2	0,5	12,13	396	149	8.78603179622e-06	0.0006362120671262	1.0,0.601	0.0,0.126	0.738
ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
28	AT1G26680		chr1	+	9220739	9221127	9221504	9221925	9220293	9220635	9222006	9222125	28	2,4	2,2	0,0	12,6	537	570	0.00115548453824	0.03350905160896	0.515,0.68	0.0,0.0	0.598
ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
52	AT5G61960		chr5	-	24883550	24883955	24883550	24883573	24883907	24883955	52	8,8	11,2	5,6	0,0	483	149	1.16300295749e-06	0.0003588084209624	0.183,0.552	1.0,1.0	-0.632
121	AT5G55100		chr5	-	22362891	22364235	22362891	22363626	22364074	22364235	121	29,34	2,0	30,39	8,14	597	149	0.000219483749234	0.0200233195394934	0.783,1.0	0.483,0.41	0.445
136	AT5G53020		chr5	+	21498422	21499440	21498422	21498605	21499290	21499440	136	10,12	1,0	12,4	2,10	834	149	0.000279533465383	0.0244815408982431	0.641,1.0	0.517,0.067	0.528
221	AT5G41910		chr5	-	16778820	16779295	16778820	16779042	16779227	16779295	221	16,6	8,2	21,4	0,0	334	149	3.80226228449e-05	0.0052031582949317	0.472,0.572	1.0,1.0	-0.478
225	AT5G41690		chr5	-	16674167	16675166	16674167	16674493	16674700	16675166	225	4,8	0,0	6,4	6,2	356	149	8.3786405799e-06	0.0015952203086687	1.0,1.0	0.295,0.456	0.625
276	AT5G36180		chr5	+	14239434	14239731	14239434	14239580	14239654	14239731	276	7,4	28,10	14,15	7,3	223	149	0.000153131519014	0.0155944865526117	0.143,0.211	0.572,0.77	-0.494
421	AT5G15190		chr5	-	4932707	4933620	4932707	4933034	4933117	4933620	421	4,4	0,0	12,0	8,2	232	149	0.00066625946528	0.0486258366410186	1.0,1.0	0.491,0.0	0.754
469	AT5G10965		chr5	-	3468634	3470196	3468634	3469134	3469237	3470196	469	4,18	0,0	4,10	14,6	252	149	2.01050098791e-08	1.467330637676315e-05	1.0,1.0	0.145,0.496	0.679
522	AT5G43910		chr5	-	17667860	17668174	17667860	17667956	17668073	17668174	522	6,6	0,0	5,10	12,16	266	149	0.0	0.0	1.0,1.0	0.189,0.259	0.776
666	AT4G35270		chr4	-	16779903	16781411	16779903	16780980	16781184	16781411	666	10,14	0,0	5,4	4,2	353	149	0.000320853750704	0.0270195879679387	1.0,1.0	0.345,0.458	0.599
788	AT4G26700		chr4	+	13464189	13464688	13464189	13464431	13464516	13464688	788	30,30	45,20	9,16	91,106	234	149	0.000328227458132	0.0271190196067929	0.298,0.489	0.059,0.088	0.32
848	AT4G23270		chr4	+	12173485	12174297	12173485	12173873	12173940	12174297	848	10,4	3,2	0,2	8,6	216	149	6.69522554776e-05	0.0081439979649002	0.697,0.58	0.0,0.187	0.545
986	AT4G16710		chr4	+	9398402	9398991	9398402	9398722	9398774	9398991	986	20,35	2,4	31,16	38,26	201	149	4.56142336125e-08	2.85349612841625e-05	0.881,0.866	0.377,0.313	0.528
1174	AT4G02885		chr4	+	6667566	6667927	6667566	6667616	6667728	6667927	1174	3,2	0,0	0,0	4,2	261	149	2.76055955872e-10	2.417698061526976e-07	1.0,1.0	0.0,0.0	1.0
1379	AT3G53350		chr3	-	19781272	19781624	19781272	19781444	19781535	19781624	1379	10,10	11,9	2,0	20,20	240	149	4.2682860745e-05	0.0054973013883045	0.361,0.408	0.058,0.0	0.355
1401	AT3G52050		chr3	+	19304885	19305353	19304885	19305034	19305211	19305353	1401	24,24	27,13	44,58	6,1	326	149	7.92238340652e-06	0.0015769144062341	0.289,0.458	0.77,0.964	-0.493
1446	AT3G49500		chr3	-	18350490	18353673	18350490	18353210	18353443	18353673	1446	7,9	4,6	2,10	0,0	382	149	6.94601986373e-07	0.0002765147362115	0.406,0.369	1.0,1.0	-0.613
1448	AT3G49500		chr3	-	18350490	18353673	18350490	18353226	18353466	18353673	1448	6,14	0,1	2,10	6,6	389	149	1.73128845742e-05	0.0027459771331298	1.0,0.843	0.113,0.39	0.67
1473	AT3G47160		chr3	-	17360994	17361668	17360994	17361145	17361630	17361668	1473	10,6	0,0	16,6	4,4	634	149	1.69585267458e-05	0.0027459771331298	1.0,1.0	0.485,0.261	0.627
1476	AT3G46960		chr3	-	17296725	17297410	17296725	17296973	17297152	17297410	1476	1,12	0,0	0,19	4,6	328	149	0.000218291786795	0.0200233195394934	1.0,1.0	0.0,0.59	0.705
1488	AT3G46500		chr3	+	17122087	17122432	17122087	17122133	17122352	17122432	1488	2,0	6,6	4,8	0,2	368	149	8.47529532093e-05	0.0097666626869348	0.119,0.0	1.0,0.618	-0.749
1491	AT5G62950		chr5	-	25263025	25263905	25263025	25263154	25263370	25263905	1491	11,6	10,2	11,7	0,0	365	149	1.22907657329e-06	0.0003588084209624	0.31,0.55	1.0,1.0	-0.57
1495	AT3G46200		chr3	+	16970400	16970781	16970400	16970544	16970622	16970781	1495	0,0	20,22	14,12	14,11	227	149	6.71866458024e-08	3.269003577430107e-05	0.0,0.0	0.396,0.417	-0.406
1707	AT5G45560		chr5	+	18466090	18466312	18466090	18466144	18466246	18466312	1707	8,14	2,12	0,1	4,4	251	149	0.000189236593703	0.0188333419051235	0.704,0.409	0.0,0.129	0.492
2084	AT4G32000		chr4	-	15475757	15476257	15475757	15475966	15476095	15476257	2084	6,2	0,0	0,6	1,10	278	149	5.74145941901e-08	3.1427313494805984e-05	1.0,1.0	0.0,0.243	0.879
2105	AT1G54440		chr1	+	20326797	20327518	20326797	20326956	20327359	20327518	2105	19,10	56,48	34,38	18,18	552	149	4.25945828172e-05	0.0054973013883045	0.084,0.053	0.338,0.363	-0.282
2333	AT1G49590		chr1	+	18355404	18355796	18355404	18355489	18355746	18355796	2333	8,9	10,18	22,20	3,2	406	149	3.41092447143e-06	0.0008298021255773	0.227,0.155	0.729,0.786	-0.567
2428	AT4G03440		chr4	-	1527056	1527628	1527056	1527173	1527399	1527628	2428	6,2	8,6	22,12	4,2	375	149	0.000382062469909	0.0298759206380626	0.23,0.117	0.686,0.704	-0.522
2434	AT1G53025		chr1	-	19756444	19757386	19756444	19756833	19757075	19757386	2434	23,7	2,0	18,4	14,12	391	149	1.75582004402e-05	0.0027459771331298	0.814,1.0	0.329,0.113	0.686
2689	AT1G09170		chr1	-	2956805	2958222	2956805	2957830	2957968	2958222	2689	2,0	6,10	3,6	0,0	287	149	0.0	0.0	0.148,0.0	1.0,1.0	-0.926
2850	AT1G10810		chr1	+	3600223	3600877	3600223	3600326	3600421	3600877	2850	0,0	4,8	6,8	0,4	244	149	2.41335051722e-05	0.0036441592810022	0.0,0.0	1.0,0.55	-0.775
2879	AT2G16990		chr2	+	7387364	7387976	7387364	7387604	7387690	7387976	2879	2,4	1,0	11,7	22,18	235	149	0.00052185800143	0.038732477767152	0.559,1.0	0.241,0.198	0.56
3188	AT4G17680		chr4	-	9843499	9843900	9843499	9843750	9843829	9843900	3188	2,0	9,11	16,10	4,5	228	149	8.5367028857e-07	0.0003020695539762	0.127,0.0	0.723,0.567	-0.582
3271	AT1G31050		chr1	-	11075982	11076198	11075982	11076021	11076132	11076198	3271	0,2	6,14	16,22	15,6	260	149	4.72110682592e-05	0.0059067790830581	0.0,0.076	0.379,0.678	-0.49
3347	AT1G23360		chr1	-	8296253	8296509	8296253	8296342	8296418	8296509	3347	6,12	71,64	36,32	36,24	225	149	1.95887444487e-07	8.57791119408573e-05	0.053,0.11	0.398,0.469	-0.352
3503	AT1G27921		chr1	-	9728758	9729487	9728758	9729134	9729433	9729487	3503	16,10	0,0	23,20	5,8	448	149	5.26887758268e-06	0.001098686425455	1.0,1.0	0.605,0.454	0.471
3626	AT3G11240		chr3	-	3520769	3521188	3520769	3520808	3520947	3521188	3626	3,0	15,12	12,10	8,10	288	149	0.000703494291763	0.049799079110274	0.094,0.0	0.437,0.341	-0.342
3789	AT1G48500		chr1	+	17934187	17934662	17934187	17934248	17934327	17934662	3789	2,8	0,0	4,0	10,10	228	149	0.0	0.0	1.0,1.0	0.207,0.0	0.896
3814	AT1G18415		chr1	-	6342939	6344692	6342939	6343851	6343949	6344692	3814	14,18	6,8	14,3	0,0	247	149	1.25103398519e-05	0.0021913111284588	0.585,0.576	1.0,1.0	-0.419
3828	AT1G66840		chr1	-	24936029	24936512	24936029	24936140	24936218	24936512	3828	0,2	35,15	10,10	10,12	227	149	2.76847456172e-05	0.0040410500352572	0.0,0.08	0.396,0.354	-0.335
3843	AT1G28560		chr1	-	10040526	10040797	10040526	10040588	10040671	10040797	3843	0,4	4,4	4,8	0,0	232	149	3.9073470246e-06	0.0009005406642486	0.0,0.391	1.0,1.0	-0.804
3938	AT3G06190		chr3	-	1874855	1875463	1874855	1875132	1875380	1875463	3938	2,0	4,4	15,18	8,2	397	149	0.000457476099327	0.0351454006833847	0.158,0.0	0.413,0.772	-0.514
4099	AT3G58930		chr3	-	21779048	21780663	21779048	21780014	21780245	21780663	4099	2,4	12,14	12,19	2,6	380	149	1.20004813703e-05	0.0021895878300226	0.061,0.101	0.702,0.554	-0.547
4120	AT2G24530		chr2	+	10422272	10424402	10422272	10422312	10422416	10424402	4120	28,16	6,8	17,34	0,0	253	149	0.000705079448467	0.049799079110274	0.733,0.541	1.0,1.0	-0.363
4128	AT2G03140		chr2	+	949989	950398	949989	950231	950308	950398	4128	8,2	0,0	12,2	6,4	226	149	0.000213625429313	0.0200233195394934	1.0,1.0	0.569,0.248	0.592
4388	AT2G29910		chr2	-	12751146	12751808	12751146	12751579	12751668	12751808	4388	2,0	30,20	10,18	18,30	238	149	0.000345650357782	0.0275200530314068	0.04,0.0	0.258,0.273	-0.246
4465	AT2G30990		chr2	-	13188795	13190458	13188795	13189762	13189832	13190458	4465	14,2	0,0	0,6	4,4	219	149	9.54364501772e-05	0.0107158003929733	1.0,1.0	0.0,0.505	0.748
4739	AT3G26670		chr3	-	9800469	9801209	9800469	9800608	9800814	9801209	4739	42,47	0,4	27,39	14,12	355	149	0.000312457256424	0.0268284377623665	1.0,0.831	0.447,0.577	0.403
4764	AT5G57790		chr5	-	23411886	23412894	23411886	23412239	23412675	23412894	4764	12,24	10,4	38,36	0,0	585	149	4.76470339039e-06	0.0010432318073258	0.234,0.604	1.0,1.0	-0.581
4765	AT5G57790		chr5	-	23411886	23412894	23411886	23412250	23412675	23412894	4765	12,24	8,6	38,36	2,0	574	149	8.01735107135e-05	0.0094886433355247	0.28,0.509	0.831,1.0	-0.521
4772	AT3G19500		chr3	-	6759015	6759656	6759015	6759471	6759554	6759656	4772	0,2	4,4	6,12	2,2	232	149	0.000135280166612	0.0141045678474749	0.0,0.243	0.658,0.794	-0.605
4984	AT4G28790		chr4	+	14219331	14219568	14219331	14219406	14219502	14219568	4984	2,5	0,0	0,2	2,8	245	149	3.84802190112e-11	4.212621976251121e-08	1.0,1.0	0.0,0.132	0.934
5041	AT3G07860		chr3	+	2508557	2509589	2508557	2508673	2509155	2509589	5041	31,16	30,28	75,102	22,30	631	149	0.000247952192509	0.0221588296121818	0.196,0.119	0.446,0.445	-0.288
5097	AT3G09370		chr3	+	2879352	2880059	2879352	2879575	2879898	2880059	5097	0,0	2,2	10,12	6,7	472	149	0.000134003144161	0.0141045678474749	0.0,0.0	0.345,0.351	-0.348
5132	AT1G33720		chr1	-	12222406	12224108	12222406	12223202	12223586	12224108	5132	2,2	0,0	0,2	2,2	533	149	1.98854389066e-06	0.000525056669072	1.0,1.0	0.0,0.218	0.891
5166	AT2G04852		chr2	-	1705715	1706465	1705715	1705798	1706419	1706465	5166	33,26	0,0	12,30	2,9	770	149	8.96758210023e-07	0.0003020695539762	1.0,1.0	0.537,0.392	0.535
5231	AT3G16030		chr3	+	5441658	5442173	5441658	5441869	5441935	5442173	5231	2,4	12,12	18,6	2,4	215	149	0.000502966436285	0.0379739659395175	0.104,0.188	0.862,0.51	-0.54
5251	AT3G59210		chr3	+	21889475	21890877	21889475	21889695	21889780	21890877	5251	16,8	4,0	4,2	19,10	234	149	2.03835655954e-06	0.000525056669072	0.718,1.0	0.118,0.113	0.744
5276	AT1G32370		chr1	+	11677832	11678692	11677832	11677923	11678057	11678692	5276	18,53	2,0	78,27	19,20	283	149	0.000105072151932	0.0115027738327557	0.826,1.0	0.684,0.415	0.364
5373	AT3G24929		chr3	+	9105605	9106883	9105605	9105713	9106323	9106883	5373	49,42	12,6	53,44	2,0	759	149	0.000344181047784	0.0275200530314068	0.445,0.579	0.839,1.0	-0.407
5438	AT1G61490		chr1	-	22687012	22688559	22687012	22688202	22688370	22688559	5438	4,6	0,0	7,4	6,2	317	149	3.11465175296e-05	0.0043996967826489	1.0,1.0	0.354,0.485	0.581
5457	AT3G29330		chr3	-	11257683	11258149	11257683	11257952	11258053	11258149	5457	11,14	2,0	14,18	8,24	250	149	0.000216997653745	0.0200233195394934	0.766,1.0	0.511,0.309	0.473
ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1307	AT3G20270		chr3	+	7067493	7067544	7067056	7067116	7067771	7068038	1307	4,8	0,2	1,0	2,2	200	149	2.39852196728e-05	0.0206033036989351	1.0,0.749	0.271,0.0	0.739
1350	AT3G29100		chr3	-	11076810	11077022	11076605	11076664	11077110	11077239	1350	4,13	0,0	8,42	2,13	361	149	3.96597088692e-06	0.0068135379837285	1.0,1.0	0.623,0.571	0.403
2104	AT1G76970		chr1	-	28924570	28924900	28924397	28924496	28925205	28925423	2104	41,33	0,0	31,48	6,8	479	149	7.72876669506e-05	0.0442600706070435	1.0,1.0	0.616,0.651	0.367
