ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
22	"AT4G17140"	NA	chr4	-	9624895	9624980	9625060	9625350	9624504	9624819	9625477	9625581	22	200,224,208,183,277,252	53,65,48,61,61,80	71,136,148,226,165,83	18,27,29,64,50,13	439	234	1	1.0	0.668,0.648,0.698,0.615,0.708,0.627	0.678,0.729,0.731,0.653,0.638,0.773	-0.04
23	"AT4G16765"	NA	chr4	-	9431001	9431123	9431428	9431480	9430743	9430844	9431557	9431638	23	18,26,19,18,26,22	46,63,49,55,80,59	25,10,28,33,38,8	58,32,53,82,89,27	201	271	1	1.0	0.345,0.358,0.343,0.306,0.305,0.335	0.368,0.296,0.416,0.352,0.365,0.285	-0.015
24	"AT4G16710"	NA	chr4	+	9398774	9398991	9399156	9399256	9398402	9398722	9399361	9399876	24	110,172,140,103,157,131	112,192,125,113,180,92	100,64,81,127,116,39	98,87,71,127,137,39	366	249	1	1.0	0.401,0.379,0.432,0.383,0.372,0.492	0.41,0.334,0.437,0.405,0.365,0.405	0.017
25	"AT4G16710"	NA	chr4	+	9398787	9398991	9399156	9399256	9398402	9398722	9399361	9399876	25	102,181,150,111,181,125	112,192,125,113,180,92	114,77,78,133,133,41	98,87,71,127,137,39	353	249	1	1.0	0.391,0.399,0.458,0.409,0.415,0.489	0.451,0.384,0.437,0.425,0.406,0.426	0.005
26	"AT4G16710"	NA	chr4	+	9398810	9398991	9399156	9399256	9398481	9398722	9399361	9399801	26	68,118,102,59,107,64	112,192,125,113,180,92	65,43,54,85,83,17	98,87,71,127,137,39	330	249	1	1.0	0.314,0.317,0.381,0.283,0.31,0.344	0.334,0.272,0.365,0.336,0.314,0.248	0.013
27	"AT4G25100"	NA	chr4	-	12884835	12884859	12884955	12884982	12884299	12884747	12885087	12885155	27	851,1578,966,863,1289,980	428,784,390,428,655,416	1317,931,1204,965,1994,671	627,466,660,502,884,336	176	173	1	1.0	0.662,0.664,0.709,0.665,0.659,0.698	0.674,0.663,0.642,0.654,0.689,0.663	0.012
28	"AT4G05590"	NA	chr4	+	2907631	2907730	2907844	2907897	2907011	2907230	2908016	2908090	28	46,67,52,47,52,64	18,22,17,12,25,16	36,20,22,27,43,16	5,7,8,13,14,3	248	202	1	1.0	0.675,0.713,0.714,0.761,0.629,0.765	0.854,0.699,0.691,0.628,0.714,0.813	-0.024
29	"AT4G05590"	NA	chr4	+	2907844	2907897	2908016	2908090	2907631	2907730	2908251	2908631	29	15,30,27,17,46,41	27,40,44,30,44,39	5,3,5,8,11,3	10,5,11,20,31,7	202	223	0.303529826203	1.0	0.38,0.453,0.404,0.385,0.536,0.537	0.356,0.398,0.334,0.306,0.281,0.321	0.116
30	"AT4G02760"	NA	chr4	-	1226580	1226691	1226885	1226987	1226311	1226412	1227080	1227256	30	11,30,23,19,42,33	14,35,11,11,19,24	44,18,19,51,41,14	8,3,5,6,6,3	251	260	9.76090414091e-05	0.0148365742941832	0.449,0.47,0.684,0.641,0.696,0.588	0.851,0.861,0.797,0.898,0.876,0.829	-0.264
31	"AT3G61420"	NA	chr3	-	22727470	22727539	22727736	22727784	22726707	22727300	22727916	22727994	31	10,42,25,27,49,50	35,59,40,26,49,38	44,38,33,47,60,19	54,19,49,47,72,28	197	218	1	1.0	0.24,0.441,0.409,0.535,0.525,0.593	0.474,0.689,0.427,0.525,0.48,0.429	-0.047
32	"AT3G60910"	NA	chr3	+	22502405	22502425	22502511	22502564	22502241	22502310	22502677	22502708	32	15,26,19,14,28,15	50,54,46,31,56,43	30,16,22,29,33,4	69,59,41,54,76,32	169	202	1	1.0	0.264,0.365,0.331,0.351,0.374,0.294	0.342,0.245,0.391,0.391,0.342,0.13	0.023
33	"AT3G60340"	NA	chr3	+	22304387	22304482	22304674	22304759	22304158	22304258	22304845	22304897	33	9,23,26,18,21,37	167,257,240,195,261,282	30,16,22,17,35,12	232,171,188,242,318,102	244	234	1	1.0	0.049,0.079,0.094,0.081,0.072,0.112	0.11,0.082,0.101,0.063,0.095,0.101	-0.011
34	"AT3G59660"	NA	chr3	-	22037585	22037661	22037891	22037989	22037186	22037315	22038072	22038123	34	75,103,89,83,100,106	60,145,74,67,94,75	60,44,40,81,98,37	84,44,63,92,83,31	247	225	1	1.0	0.532,0.393,0.523,0.53,0.492,0.563	0.394,0.477,0.366,0.445,0.518,0.521	0.052
35	"AT5G10290"	NA	chr5	-	3236705	3236846	3236945	3237016	3235866	3236603	3237095	3237161	35	34,45,33,37,65,74	105,137,113,105,177,129	44,43,53,71,72,18	118,93,117,145,196,55	220	290	1	1.0	0.299,0.302,0.278,0.317,0.326,0.431	0.33,0.379,0.374,0.392,0.326,0.301	-0.025
36	"AT3G57470"	NA	chr3	-	21274617	21274669	21274835	21274879	21274359	21274482	21274958	21275032	36	23,32,45,30,34,36	28,51,47,32,41,45	25,26,23,47,45,19	28,46,40,69,63,30	193	201	1	1.0	0.461,0.395,0.499,0.494,0.463,0.454	0.482,0.371,0.375,0.415,0.427,0.397	0.05
37	"AT3G56160"	NA	chr3	-	20839374	20839488	20839888	20839947	20839033	20839055	20840318	20840397	37	16,38,15,25,23,20	25,54,39,57,52,46	23,18,12,33,34,9	43,41,37,43,63,23	208	263	1	1.0	0.447,0.471,0.327,0.357,0.359,0.355	0.403,0.357,0.291,0.492,0.406,0.331	0.006
39	"AT5G13960"	NA	chr5	+	4502388	4502443	4502582	4502689	4502154	4502193	4502798	4502975	39	13,7,16,7,15,19	16,14,16,9,17,13	5,5,14,21,6,2	17,8,13,25,13,1	204	256	1	1.0	0.505,0.386,0.557,0.494,0.525,0.647	0.27,0.44,0.575,0.513,0.367,0.715	0.039
40	"AT3G51840"	NA	chr3	-	19227561	19227621	19227730	19227804	19227348	19227458	19227913	19228037	40	538,862,657,669,947,771	505,832,730,672,959,814	588,484,498,673,851,294	675,483,609,735,888,321	223	209	1	1.0	0.5,0.493,0.458,0.483,0.481,0.47	0.449,0.484,0.434,0.462,0.473,0.462	0.02
41	"AT3G54750"	NA	chr3	-	20266153	20266275	20266633	20266732	20265838	20265940	20266821	20267036	41	20,26,27,10,19,22	20,43,29,14,42,28	21,17,12,26,28,9	25,10,22,21,38,4	248	271	1	1.0	0.522,0.398,0.504,0.438,0.331,0.462	0.479,0.65,0.373,0.575,0.446,0.711	-0.096
42	"AT1G33790"	NA	chr1	+	12257974	12258400	12259068	12259494	12256963	12257202	12259579	12260032	42	355,524,553,602,880,651	480,792,811,827,1171,836	890,665,848,1354,1188,414	1182,981,1205,1812,1515,644	575	575	1	1.0	0.425,0.398,0.405,0.421,0.429,0.438	0.43,0.404,0.413,0.428,0.44,0.391	0.002
43	"AT1G35320"	NA	chr1	-	12959476	12959768	12960464	12960589	12958840	12959379	12960680	12960799	43	47,75,101,48,96,79	26,51,39,24,51,38	61,42,66,101,142,21	18,30,18,28,33,9	274	441	1	1.0	0.744,0.703,0.807,0.763,0.752,0.77	0.845,0.693,0.855,0.853,0.874,0.79	-0.062
44	"AT1G75670"	NA	chr1	-	28416069	28416221	28416395	28416519	28415847	28415957	28416744	28416867	44	43,52,43,27,56,40	33,56,36,44,72,45	33,29,27,48,56,23	40,48,44,67,59,32	273	301	1	1.0	0.59,0.506,0.568,0.404,0.462,0.495	0.476,0.4,0.404,0.441,0.511,0.442	0.059
45	"AT3G23255"	NA	chr3	+	8312156	8312200	8312274	8312391	8311965	8312086	8312486	8312570	45	16,20,8,20,30,25	35,49,39,31,45,37	9,8,23,13,26,7	32,35,30,43,46,14	193	266	1	1.0	0.387,0.36,0.22,0.471,0.479,0.482	0.279,0.24,0.514,0.294,0.438,0.408	0.038
46	"AT2G04900"	NA	chr2	+	1722669	1722740	1722824	1722905	1722480	1722590	1722989	1723033	46	49,85,65,50,57,54	247,324,283,200,328,328	52,28,63,39,51,14	240,156,208,289,382,141	220	230	1	1.0	0.172,0.215,0.194,0.207,0.154,0.147	0.185,0.158,0.24,0.124,0.122,0.094	0.028
47	"AT2G04900"	NA	chr2	+	1722824	1722905	1722989	1723033	1722669	1722740	1723506	1723976	47	369,579,425,350,545,440	83,123,81,52,97,68	457,332,314,443,561,242	96,65,76,87,142,43	230	193	1	1.0	0.789,0.798,0.815,0.85,0.825,0.844	0.8,0.811,0.776,0.81,0.768,0.825	0.022
48	"AT3G58490"	NA	chr3	+	21634032	21634136	21634434	21634550	21633717	21633848	21634643	21635106	48	143,248,184,189,242,218	143,211,185,226,229,243	245,211,225,284,314,103	234,192,203,237,324,100	253	265	1	1.0	0.512,0.552,0.51,0.467,0.525,0.484	0.523,0.535,0.537,0.557,0.504,0.519	-0.021
49	"AT1G62305"	NA	chr1	-	23028385	23028457	23028541	23028642	23028186	23028265	23028726	23028843	49	10,17,9,10,18,18	6,14,17,10,22,24	10,12,10,16,27,5	6,9,6,19,14,1	250	221	0.591179156705	1.0	0.596,0.518,0.319,0.469,0.42,0.399	0.596,0.541,0.596,0.427,0.63,0.815	-0.147
50	"AT1G60640"	NA	chr1	-	22338173	22338233	22338466	22338526	22338008	22338074	22338617	22338683	50	20,22,40,16,30,22	27,40,28,28,43,35	29,11,19,28,26,8	35,31,27,60,50,11	209	209	1	1.0	0.426,0.355,0.588,0.364,0.411,0.386	0.453,0.262,0.413,0.318,0.342,0.421	0.053
51	"AT2G41100"	NA	chr2	+	17138306	17138573	17138673	17138943	17138064	17138206	17139044	17139617	51	1465,2129,1643,1612,2450,2086	1537,2502,1798,1740,2548,2257	1909,1101,1368,1288,2084,700	2199,1458,1617,1387,2251,895	416	419	1	1.0	0.49,0.462,0.479,0.483,0.492,0.482	0.466,0.432,0.46,0.483,0.483,0.441	0.02
52	"AT5G02080"	NA	chr5	+	410161	410206	410563	410615	409945	410060	410720	410780	52	4,15,3,9,9,7	0,3,1,1,1,3	6,4,3,2,6,0	0,1,1,1,1,0	194	201	1	1.0	1.0,0.838,0.757,0.903,0.903,0.707	1.0,0.806,0.757,0.674,0.861,NA	0.032
53	"AT5G02080"	NA	chr5	+	410161	410413	410563	410615	409945	410060	410720	410780	53	6,13,6,8,14,5	0,3,1,1,1,3	2,1,7,4,10,0	0,1,1,1,1,0	401	201	1	1.0	1.0,0.685,0.75,0.8,0.875,0.455	1.0,0.334,0.778,0.667,0.834,NA	0.038
54	"AT1G58602"	NA	chr1	+	21753883	21754088	21758508	21758658	21746353	21746499	21760158	21761055	54	191,308,206,183,288,240	2,7,2,1,13,7	242,242,311,306,438,155	6,8,4,7,14,6	354	299	1	1.0	0.988,0.974,0.989,0.994,0.949,0.967	0.971,0.962,0.985,0.974,0.964,0.956	0.008
55	"AT1G51690"	NA	chr1	+	19164660	19166329	19166629	19166733	19163842	19164232	19166822	19166918	55	175,269,219,189,240,262	129,210,180,169,187,156	151,107,177,200,213,90	165,120,163,211,202,53	1818	253	1	1.0	0.159,0.151,0.145,0.135,0.152,0.189	0.113,0.11,0.131,0.117,0.128,0.191	0.023
56	"AT1G20060"	NA	chr1	-	6952478	6952571	6952652	6952745	6952308	6952398	6952826	6953012	56	4,5,2,1,0,2	2,3,4,7,0,11	1,3,4,6,6,1	3,3,2,3,3,1	242	242	1	1.0	0.667,0.625,0.333,0.125,NA,0.154	0.25,0.5,0.667,0.667,0.667,0.5	-0.161
57	"AT1G48430"	NA	chr1	-	17904572	17904703	17904859	17904915	17904407	17904500	17905065	17905149	57	33,43,43,52,64,52	129,184,160,184,181,145	50,41,29,36,63,24	135,120,119,156,170,70	205	280	1	1.0	0.259,0.242,0.269,0.279,0.326,0.329	0.336,0.318,0.25,0.24,0.336,0.319	-0.016
58	"AT1G07780"	NA	chr1	-	2411823	2411929	2412193	2412219	2411478	2411541	2412609	2412773	58	0,0,0,0,0,0	32,42,41,52,63,33	0,0,2,0,0,0	41,22,30,34,37,11	175	255	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.089,0.0,0.0,0.0	-0.015
59	"AT3G54350"	NA	chr3	-	20126379	20126468	20126555	20126623	20125962	20126114	20126763	20126981	59	15,23,22,15,23,28	28,52,37,27,44,56	14,13,11,28,24,1	31,12,18,34,37,20	217	238	1	1.0	0.37,0.327,0.395,0.379,0.364,0.354	0.331,0.543,0.401,0.475,0.416,0.052	-0.005
60	"AT1G50500"	NA	chr1	-	18711195	18711273	18711707	18711767	18710801	18710909	18711849	18711954	60	58,107,63,65,85,55	58,86,71,62,68,78	52,55,59,92,101,41	54,35,57,81,83,43	209	227	1	1.0	0.521,0.575,0.491,0.532,0.576,0.434	0.511,0.631,0.529,0.552,0.569,0.509	-0.029
61	"AT4G08690"	NA	chr4	-	5552404	5552581	5552647	5552727	5552231	5552330	5553039	5553216	61	17,13,11,6,16,7	87,136,115,69,123,117	11,1,7,6,4,3	68,43,55,116,87,29	229	326	1	1.0	0.218,0.12,0.12,0.11,0.156,0.078	0.187,0.032,0.153,0.069,0.061,0.128	0.029
62	"AT3G12520"	NA	chr3	-	3969770	3969831	3969970	3970036	3969502	3969630	3970241	3970349	62	7,1,5,4,8,13	6,7,6,4,10,13	6,2,2,10,7,1	1,5,8,9,3,2	215	210	1	1.0	0.533,0.122,0.449,0.494,0.439,0.494	0.854,0.281,0.196,0.52,0.695,0.328	-0.057
63	"AT1G11592"	NA	chr1	-	3896211	3896261	3896368	3896433	3895934	3896090	3896521	3896934	63	22,35,19,26,38,44	17,42,21,19,35,34	15,14,21,24,38,19	12,18,12,26,25,12	214	199	1	1.0	0.546,0.437,0.457,0.56,0.502,0.546	0.538,0.42,0.619,0.462,0.586,0.596	-0.029
64	"AT1G60860"	NA	chr1	-	22406382	22406453	22407017	22407118	22406104	22406167	22407427	22407504	64	10,18,8,8,14,16	6,15,17,4,14,6	9,3,4,10,3,6	5,4,13,17,14,7	250	220	0.269404326155	1.0	0.595,0.514,0.293,0.638,0.468,0.701	0.613,0.398,0.213,0.341,0.159,0.43	0.176
65	"AT5G58330"	NA	chr5	-	23580147	23580201	23580283	23580352	23579721	23580066	23580420	23580489	65	270,442,282,297,417,331	281,576,365,353,430,361	365,290,338,473,477,160	412,321,350,567,530,169	218	203	1	1.0	0.472,0.417,0.418,0.439,0.475,0.461	0.452,0.457,0.473,0.437,0.456,0.469	-0.01
66	"AT1G53390"	NA	chr1	+	19918746	19918998	19919321	19919398	19917993	19918225	19919636	19919909	66	82,120,83,72,109,90	17,30,26,18,40,29	58,57,72,89,96,33	7,15,18,17,42,13	401	226	1	1.0	0.731,0.693,0.643,0.693,0.606,0.636	0.824,0.682,0.693,0.747,0.563,0.589	-0.016
67	"AT5G65685"	NA	chr5	-	26275107	26275236	26275480	26275514	26274791	26274996	26275748	26275857	67	30,25,22,25,26,32	50,99,59,45,81,72	15,26,27,32,23,13	67,57,70,102,97,23	183	278	1	1.0	0.477,0.277,0.362,0.458,0.328,0.403	0.254,0.409,0.369,0.323,0.265,0.462	0.037
68	"AT1G56300"	NA	chr1	-	21079414	21079471	21079658	21079729	21078022	21079162	21079861	21079949	68	115,182,144,119,203,179	132,181,141,132,184,177	127,68,104,110,142,64	119,61,112,112,161,47	220	206	1	1.0	0.449,0.485,0.489,0.458,0.508,0.486	0.5,0.511,0.465,0.479,0.452,0.56	-0.015
69	"AT3G01150"	NA	chr3	+	52644	52746	52888	52951	52154	52364	53042	53212	69	10,13,12,9,22,17	104,157,107,106,127,122	25,23,19,37,33,5	96,64,105,103,135,45	251	212	1	1.0	0.075,0.065,0.087,0.067,0.128,0.105	0.18,0.233,0.133,0.233,0.171,0.086	-0.085
70	"AT1G10600"	NA	chr1	+	3504358	3504392	3504425	3504488	3504023	3504113	3504568	3504643	70	7,32,15,23,25,22	159,227,147,171,256,208	31,29,19,39,41,21	176,107,143,204,269,75	183	212	1	1.0	0.049,0.14,0.106,0.135,0.102,0.109	0.169,0.239,0.133,0.181,0.15,0.245	-0.079
71	"AT1G10570"	NA	chr1	+	3489673	3489776	3490054	3490152	3489484	3489589	3490367	3490490	71	41,46,54,46,64,38	83,146,102,73,127,93	26,24,25,40,54,18	67,50,44,92,96,21	252	247	1	1.0	0.326,0.236,0.342,0.382,0.331,0.286	0.276,0.32,0.358,0.299,0.355,0.457	-0.027
72	"AT1G66880"	NA	chr1	+	24950291	24950846	24952951	24953677	24948885	24949495	24953891	24953921	72	12,21,8,5,9,8	117,179,124,101,169,138	13,8,7,8,14,6	88,92,99,140,154,43	704	875	1	1.0	0.113,0.127,0.074,0.058,0.062,0.067	0.155,0.098,0.081,0.066,0.102,0.148	-0.025
73	"AT1G31910"	NA	chr1	+	11458683	11458786	11459002	11459057	11456801	11457626	11459159	11459310	73	167,270,235,209,294,253	97,168,129,111,186,130	229,176,202,276,311,97	108,110,129,163,179,75	252	204	1	1.0	0.582,0.565,0.596,0.604,0.561,0.612	0.632,0.564,0.559,0.578,0.584,0.511	0.015
74	"AT3G54880"	NA	chr3	-	20337656	20337880	20337967	20338005	20337399	20337487	20338400	20338598	74	3,1,2,5,8,3	546,878,725,652,1124,956	9,0,2,2,2,0	628,527,517,697,857,307	187	373	1	1.0	0.011,0.002,0.005,0.015,0.014,0.006	0.028,0.0,0.008,0.006,0.005,0.0	0.001
75	"AT4G08470"	NA	chr4	-	5385416	5385501	5385599	5385845	5385216	5385279	5386208	5386463	75	150,179,144,145,254,200	41,75,68,65,83,61	198,175,209,231,296,94	73,66,72,78,145,35	395	234	1	1.0	0.684,0.586,0.556,0.569,0.644,0.66	0.616,0.611,0.632,0.637,0.547,0.614	0.007
76	"AT4G08470"	NA	chr4	-	5385599	5385845	5386208	5386463	5385416	5385501	5386571	5387058	76	139,198,141,161,232,190	142,194,128,125,209,191	181,142,225,271,333,114	200,163,178,194,269,100	404	395	1	1.0	0.489,0.499,0.519,0.557,0.52,0.493	0.469,0.46,0.553,0.577,0.548,0.527	-0.01
77	"AT1G54730"	NA	chr1	+	20428048	20428111	20428387	20428447	20427299	20427343	20428788	20428842	77	37,87,65,47,78,69	68,117,82,56,135,72	46,42,39,52,74,21	102,112,94,95,156,52	212	209	0.644006708792	1.0	0.349,0.423,0.439,0.453,0.363,0.486	0.308,0.27,0.29,0.35,0.319,0.285	0.115
78	"AT3G28100"	NA	chr3	+	10458769	10459016	10460213	10460375	10456624	10456738	10460453	10460602	78	64,113,77,63,105,118	15,26,28,30,49,42	50,69,48,101,73,34	25,26,25,41,32,8	396	311	1	1.0	0.77,0.773,0.684,0.623,0.627,0.688	0.611,0.676,0.601,0.659,0.642,0.769	0.035
79	"AT5G37478"	NA	chr5	+	14881818	14881878	14882363	14882423	14881415	14881601	14882825	14882924	79	5,2,3,1,1,4	6,3,2,4,1,2	6,0,0,1,6,2	1,2,2,1,3,2	209	209	1	1.0	0.455,0.4,0.6,0.2,0.5,0.667	0.857,0.0,0.0,0.5,0.667,0.5	0.05
80	"AT4G06676"	NA	chr4	+	3899167	3899233	3899704	3899846	3898810	3899089	3899967	3900020	80	32,44,25,25,63,52	57,96,56,57,98,52	38,20,29,45,58,21	44,35,38,68,67,27	215	291	1	1.0	0.432,0.383,0.377,0.373,0.465,0.575	0.539,0.436,0.508,0.472,0.54,0.513	-0.067
81	"AT1G03090"	NA	chr1	+	741147	741207	741508	741601	740969	741065	741683	741795	81	569,916,729,702,1051,889	1018,1806,1282,1161,1822,1344	614,439,530,607,879,303	1198,810,1021,1004,1472,473	209	242	1	1.0	0.393,0.37,0.397,0.412,0.4,0.434	0.372,0.386,0.375,0.412,0.409,0.426	0.004
82	"AT5G08450"	NA	chr5	-	2730453	2730461	2730905	2732602	2729851	2730027	2732740	2732887	82	1681,2541,1942,1878,2529,2104	8,12,11,6,11,16	1485,1146,1432,1957,2019,661	12,4,8,8,11,4	1846	157	1	1.0	0.947,0.947,0.938,0.964,0.951,0.918	0.913,0.961,0.938,0.954,0.94,0.934	0.004
83	"AT5G08450"	NA	chr5	-	2730453	2730461	2730905	2732605	2729851	2730027	2732740	2732925	83	1695,2534,1965,1862,2570,2093	8,12,11,6,11,16	1499,1159,1450,1973,2036,666	12,4,8,8,11,4	1849	157	1	1.0	0.947,0.947,0.938,0.963,0.952,0.917	0.914,0.961,0.939,0.954,0.94,0.934	0.004
84	"AT5G08450"	NA	chr5	-	2730453	2730461	2730905	2732642	2729851	2730027	2732740	2732925	84	1708,2560,1984,1889,2579,2110	8,12,11,6,11,16	1519,1181,1461,1985,2055,675	12,4,8,8,11,4	1886	157	1	1.0	0.947,0.947,0.938,0.963,0.951,0.917	0.913,0.961,0.938,0.954,0.94,0.934	0.004
85	"AT1G05520"	NA	chr1	-	1632343	1632421	1632971	1633053	1631915	1632077	1633131	1633304	85	143,220,151,138,145,101	70,99,91,65,91,88	139,113,137,224,181,37	71,77,65,118,127,33	231	227	1	1.0	0.667,0.686,0.62,0.676,0.61,0.53	0.658,0.591,0.674,0.651,0.583,0.524	0.018
