ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3930	"AT5G06265"	NA	chr5	+	1905778	1906766	1905778	1906172	1906563	1906766
3980	"AT5G09175"	NA	chr5	-	25617178	25618113	25617178	25617729	25617987	25618113
4169	"AT2G16940"	NA	chr2	-	7345694	7346177	7345694	7345776	7346107	7346177
4179	"AT3G18850"	NA	chr3	-	6500286	6500978	6500286	6500713	6500932	6500978
4205	"AT1G65040"	NA	chr1	-	24162832	24163379	24162832	24162882	24163236	24163379
4231	"AT3G53340"	NA	chr3	-	19775151	19775606	19775151	19775226	19775476	19775606
4282	"AT2G22260"	NA	chr2	+	9460917	9461386	9460917	9461149	9461312	9461386
4316	"AT1G33615"	NA	chr1	-	12193811	12194413	12193811	12193938	12194350	12194413
4387	"AT1G80260"	NA	chr1	+	30179355	30179988	30179355	30179427	30179856	30179988
4442	"AT2G31130"	NA	chr2	-	13265447	13266565	13265447	13266175	13266459	13266565
4483	"AT2G30170"	NA	chr2	-	12880073	12880525	12880073	12880156	12880427	12880525
4656	"AT2G37160"	NA	chr2	+	15611441	15611720	15611441	15611552	15611627	15611720
4657	"AT2G37160"	NA	chr2	+	15611441	15611720	15611441	15611547	15611632	15611720
4780	"AT4G35300"	NA	chr4	-	16798992	16799635	16798992	16799101	16799455	16799635
4808	"AT2G44798"	NA	chr2	-	18467672	18468395	18467672	18467841	18468099	18468395
4825	"AT2G45380"	NA	chr2	-	18700320	18701671	18700320	18700487	18701536	18701671
4894	"AT5G65740"	NA	chr5	-	26302829	26303514	26302829	26303051	26303332	26303514
4967	"AT4G02120"	NA	chr4	+	943410	943787	943410	943496	943706	943787
4973	"AT2G30480"	NA	chr2	-	12991852	12992281	12991852	12991974	12992224	12992281
5122	"AT3G08840"	NA	chr3	-	2681948	2682856	2681948	2682193	2682619	2682856
5129	"AT1G26440"	NA	chr1	-	9144994	9145696	9144994	9145195	9145412	9145696
5233	"AT3G13225"	NA	chr3	-	4261870	4262534	4261870	4262165	4262447	4262534
5237	"AT3G13580"	NA	chr3	+	4433152	4433988	4433152	4433175	4433518	4433988
5248	"AT3G13740"	NA	chr3	+	4504989	4505543	4504989	4505079	4505440	4505543
5259	"AT3G14150"	NA	chr3	-	4692025	4692457	4692025	4692103	4692332	4692457
5412	"AT2G21590"	NA	chr2	+	9238364	9239098	9238364	9238761	9239032	9239098
5521	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993723	1993846	1994166
5522	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993744	1993846	1994166
5524	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993807	1993846	1994166
5525	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993723	1993876	1994166
5526	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993786	1993876	1994166
5529	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993786	1993885	1994166
5530	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993723	1993909	1994166
5531	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993744	1993909	1994166
5532	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993765	1993909	1994166
