ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1903	AT5G11380		chr5	+	3632732	3633022	3632737	3633022	3632374	3632653	1903	5,5	25,16	14,18,18,14	11,9,18,8	154	149	0.000302858503188	0.0483924622593968	0.162,0.232	0.552,0.659,0.492,0.629	-0.386
2436	AT2G47640		chr2	+	19537859	19537937	19537862	19537937	19537504	19537529	2436	154,165	212,214	241,256,206,368	133,144,137,181	152	149	0.00018305368128	0.03412425708528	0.416,0.43	0.64,0.635,0.596,0.666	-0.211
ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
44	AT5G53020		chr5	+	21498423	21499440	21498423	21498605	21499888	21500829	44	5,6	2,2	11,18,16,22	0,1,0,0	984	149	3.39569417029e-07	2.150153548627628e-05	0.275,0.312	1.0,0.732,1.0,1.0	-0.64
62	AT5G44750		chr5	+	18056513	18056585	18056513	18056573	18056667	18056754	62	10,6	5,9	3,0,1,2	15,20,21,15	161	149	0.000217482382537	0.0067504825795308	0.649,0.382	0.156,0.0,0.042,0.11	0.439
69	AT5G41690		chr5	-	16674167	16674493	16674361	16674493	16674001	16674075	69	2,1	2,1	3,1,3,3	1,0,0,0	343	149	5.17989247162e-07	3.153757608682485e-05	0.303,0.303	0.566,1.0,1.0,1.0	-0.589
78	AT5G37340		chr5	-	14789310	14789409	14789342	14789409	14789165	14789219	78	4,3	0,1	2,2,0,2	1,3,2,4	181	149	0.000176831373956	0.0059558311696244	1.0,0.712	0.622,0.354,0.0,0.292	0.539
107	AT5G20720		chr5	+	7014668	7014916	7014668	7014894	7015009	7015188	107	4,5	2,2	0,1,6,3	9,14,12,12	171	149	0.0017476748419	0.037235891286345	0.635,0.685	0.0,0.059,0.303,0.179	0.525
117	AT5G17300		chr5	-	5691550	5691810	5691698	5691810	5691073	5691388	117	13,22	5,10	15,23,21,44	3,0,1,3	297	149	0.00144604695671	0.0322256782518944	0.566,0.525	0.715,1.0,0.913,0.88	-0.332
138	AT5G11630		chr5	+	3740758	3740942	3740758	3740877	3741503	3741827	138	229,198	52,46	67,55,61,72	143,108,123,138	214	149	0.0	0.0	0.754,0.75	0.246,0.262,0.257,0.266	0.494
175	AT5G01660		chr5	-	248875	249207	248979	249207	248324	248443	175	0,8	3,3	13,9,17,6	0,0,2,0	253	149	0.00176417678236	0.037235891286345	0.0,0.611	1.0,1.0,0.833,1.0	-0.653
192	AT4G38380		chr4	-	17974504	17974799	17974518	17974799	17974276	17974419	192	3,6	22,17	12,8,12,12	10,2,4,8	163	149	0.000112621272465	0.0043668764211817	0.111,0.244	0.523,0.785,0.733,0.578	-0.477
281	AT4G30820		chr4	+	15006493	15007211	15006493	15006702	15007601	15007675	281	32,38	12,13	48,51,63,54	1,8,4,0	658	149	0.000207980944074	0.0065846766893828	0.377,0.398	0.916,0.591,0.781,1.0	-0.435
282	AT4G30820		chr4	+	15006493	15007516	15006493	15006702	15007601	15007675	282	19,32	12,13	40,40,54,47	1,8,4,0	963	149	0.000324198093649	0.0095038070786364	0.197,0.276	0.861,0.436,0.676,1.0	-0.507
349	AT4G09980		chr4	-	6249104	6249224	6249115	6249224	6248510	6248662	349	7,4	61,37	21,22,39,23	25,35,21,44	160	149	2.9624603851e-05	0.0013026596637814	0.097,0.091	0.439,0.369,0.634,0.327	-0.348
389	AT4G01600		chr4	+	693413	693515	693413	693500	693612	693890	389	45,40	0,0	40,32,39,60	18,8,10,10	164	149	0.000118340159776	0.0044602969744144	1.0,1.0	0.669,0.784,0.78,0.845	0.23
396	AT4G40050		chr4	-	18561988	18562084	18561992	18562084	18561698	18561884	396	21,31	55,68	59,42,47,75	12,9,18,30	153	149	8.451017663450001e-13	9.555686400886676e-11	0.271,0.307	0.827,0.82,0.718,0.709	-0.479
402	AT3G63460		chr3	-	23434943	23434986	23434949	23434986	23434703	23434825	402	142,182	25,17	72,86,85,120	72,85,140,171	155	149	0.0	0.0	0.845,0.911	0.49,0.493,0.369,0.403	0.439
403	AT3G63340		chr3	-	23392347	23392402	23392378	23392402	23392165	23392246	403	92,114	8,17	31,24,11,17	28,21,25,13	180	149	1.63566168387e-08	1.232977355031529e-06	0.905,0.847	0.478,0.486,0.267,0.52	0.438
429	AT3G57470		chr3	-	21275499	21275667	21275591	21275667	21275337	21275405	429	38,32	24,33	59,73,117,117	16,19,21,25	241	149	0.0006992977218	0.0181473490755639	0.495,0.375	0.695,0.704,0.775,0.743	-0.294
487	AT5G43990		chr5	+	17699083	17699345	17699083	17699285	17699457	17700575	487	9,21	8,6	19,14,30,25	1,0,1,2	209	149	0.000769161655911	0.0196384338920502	0.445,0.714	0.931,1.0,0.955,0.899	-0.367
493	AT1G59890		chr1	+	22046138	22046241	22046138	22046226	22046501	22046719	493	20,37	8,5	13,26,19,15	13,23,28,32	164	149	0.00049119226518	0.0131789382335583	0.694,0.871	0.476,0.507,0.381,0.299	0.367
506	AT5G35330		chr5	-	13525620	13525834	13525641	13525834	13524824	13525279	506	37,40	36,47	7,7,8,21	66,59,64,101	170	149	4.0523320699e-08	2.9158371212053182e-06	0.474,0.427	0.085,0.094,0.099,0.154	0.343
523	AT2G02080		chr2	-	520976	521205	520980	521205	520263	520660	523	5,3	80,99	25,32,37,46	43,48,52,56	153	149	8.404388296409999e-14	1.2094678793833664e-11	0.057,0.029	0.362,0.394,0.409,0.444	-0.359
550	AT1G79190		chr1	+	29791575	29792228	29791575	29792210	29792308	29792467	550	1,1	15,7	7,8,8,4	3,3,4,7	167	149	2.86213144577e-05	0.0013026596637814	0.056,0.113	0.676,0.704,0.641,0.338	-0.505
562	AT2G04790		chr2	+	1679306	1679909	1679306	1679886	1680014	1680176	562	33,47	53,52	11,7,5,11	104,93,87,97	172	149	5.22836896e-09	4.356056875621053e-07	0.35,0.439	0.084,0.061,0.047,0.089	0.324
580	AT1G72560		chr1	-	27324957	27325115	27324982	27325115	27324366	27324871	580	5,8	55,52	8,28,5,25	28,24,9,27	174	149	0.00230925369978	0.047474657230542	0.072,0.116	0.197,0.5,0.322,0.442	-0.271
591	AT1G70490		chr1	-	26565290	26565849	26565317	26565849	26565004	26565161	591	2,1	4,1	1,8,4,7	1,0,0,2	176	149	0.0014657288908	0.0322256782518944	0.297,0.458	0.458,1.0,1.0,0.748	-0.424
592	AT1G70490		chr1	-	26565301	26565849	26565317	26565849	26565004	26565161	592	0,1	4,1	2,10,5,10	1,0,0,2	165	149	1.11450931678e-05	0.0005880894161542	0.0,0.475	0.644,1.0,1.0,0.819	-0.628
641	AT5G22300		chr5	+	7379644	7380727	7379644	7379824	7380854	7381148	641	61,83	38,45	118,176,78,132	22,7,11,5	1052	149	1.41119552948e-05	0.0006769462191414	0.185,0.207	0.432,0.781,0.501,0.789	-0.43
682	AT2G04690		chr2	+	1645913	1646066	1645913	1646031	1646154	1646443	682	54,58	104,100	145,94,93,137	97,65,74,83	184	149	0.000300358378789	0.0089710813891129	0.296,0.32	0.548,0.539,0.504,0.572	-0.233
692	AT1G73390		chr1	-	27594494	27594551	27594498	27594551	27593901	27594166	692	19,28	13,11	10,8,8,22	22,25,32,36	153	149	0.000472180484218	0.0128872708020188	0.587,0.713	0.307,0.238,0.196,0.373	0.371
694	AT1G47550		chr1	+	17462053	17462227	17462053	17462224	17462308	17462388	694	29,31	93,98	4,8,11,4	125,150,170,176	152	149	0.000380075004594	0.0109392496776782	0.234,0.237	0.03,0.05,0.06,0.022	0.195
719	AT1G20060		chr1	-	6952305	6952398	6952308	6952398	6952131	6952224	719	5,4	0,5	1,1,0,2	6,7,11,4	152	149	0.000530732274498	0.0140024865088389	1.0,0.44	0.14,0.123,0.0,0.329	0.572
720	AT1G20060		chr1	-	6952652	6952745	6952655	6952745	6952478	6952571	720	6,3	0,0	0,1,0,0	7,22,9,2	152	149	4.89941420767e-13	5.965978992878161e-11	1.0,1.0	0.0,0.043,0.0,0.0	0.989
729	AT4G17310		chr4	-	9686443	9686616	9686497	9686616	9685185	9686024	729	16,17	10,8	6,3,6,6	25,27,19,26	203	149	4.86311625525e-06	0.000274939751145	0.54,0.609	0.15,0.075,0.188,0.145	0.435
743	AT1G49980		chr1	+	18511848	18511998	18511848	18511962	18512089	18512512	743	2,3	26,11	7,12,6,11	11,8,6,11	185	149	0.00109087366349	0.026981833520979	0.058,0.18	0.339,0.547,0.446,0.446	-0.326
752	AT1G29040		chr1	+	10134504	10134621	10134504	10134536	10134685	10134797	752	36,49	13,39	56,46,49,37	3,0,0,3	234	149	1.55845577554e-08	1.232977355031529e-06	0.638,0.444	0.922,1.0,1.0,0.887	-0.411
763	AT1G67700		chr1	+	25375569	25375726	25375569	25375712	25375803	25376050	763	1329,1440	981,1053	1824,1885,1490,1895	413,471,356,356	163	149	4.05453448593e-13	5.348606742689325e-11	0.553,0.556	0.801,0.785,0.793,0.83	-0.248
768	AT1G03310		chr1	+	813412	813604	813412	813581	813928	816812	768	32,52	10,13	66,101,89,121	0,0,0,0	172	149	0.00146103496174	0.0322256782518944	0.735,0.776	1.0,1.0,1.0,1.0	-0.244
780	AT1G15490		chr1	-	5323152	5323895	5323157	5323895	5322652	5322960	780	15,11	14,15	9,14,8,20	0,0,0,3	154	149	2.27389684859e-09	2.117399241951747e-07	0.509,0.415	1.0,1.0,1.0,0.866	-0.505
824	AT1G09765		chr1	+	24298704	24299090	24298704	24298970	24299225	24299559	824	5,11	1,0	17,17,5,9	10,6,7,11	269	149	0.00015013645716	0.0053120898165488	0.735,1.0	0.485,0.611,0.283,0.312	0.445
831	AT1G07700		chr1	+	2379594	2379798	2379594	2379729	2380103	2380231	831	60,106	37,38	43,55,54,73	81,68,112,118	218	149	0.000113102926891	0.0043668764211817	0.526,0.656	0.266,0.356,0.248,0.297	0.299
871	AT2G36792		chr2	+	15420064	15421504	15420064	15421484	15421583	15422088	871	16,17	3,12	4,4,1,6	9,12,8,15	169	149	0.00112495326114	0.026981833520979	0.825,0.555	0.282,0.227,0.099,0.261	0.473
875	AT3G19460		chr3	+	6748758	6748909	6748758	6748904	6748990	6749307	875	56,55	54,57	8,2,1,5	112,102,78,112	154	149	0.0	0.0	0.501,0.483	0.065,0.019,0.012,0.041	0.458
885	AT3G01310		chr3	-	101513	101660	101531	101660	101296	101356	885	40,68	96,131	71,106,115,154	53,54,87,155	167	149	0.000440156118589	0.012223984837305	0.271,0.317	0.544,0.637,0.541,0.47	-0.254
900	AT2G01420		chr2	-	182004	183764	182016	183764	181579	181847	900	152,159	134,133	279,353,302,264	29,31,21,31	161	149	0.0	0.0	0.512,0.525	0.899,0.913,0.93,0.887	-0.389
903	AT2G27730		chr2	-	11821606	11822025	11821651	11822025	11820768	11820884	903	5,2	17,24	11,17,9,25	13,18,5,6	194	149	0.000188256432857	0.0062085402752631	0.184,0.06	0.394,0.42,0.58,0.762	-0.417
917	AT3G57050		chr3	-	21114161	21114330	21114206	21114330	21113943	21114059	917	278,314	15,13	225,235,275,363	66,71,64,141	194	149	2.75141764927e-09	2.4197189659968946e-07	0.934,0.949	0.724,0.718,0.767,0.664	0.223
973	AT3G07300		chr3	-	2326718	2327012	2326724	2327012	2326090	2326220	973	29,26	56,87	34,45,47,51	25,31,25,45	155	149	0.000151449187388	0.0053120898165488	0.332,0.223	0.567,0.583,0.644,0.521	-0.301
984	AT1G01020		chr1	-	8570	9130	8593	9130	8235	8464	984	90,96	21,25	24,27,41,34	57,57,74,82	172	149	0.0	0.0	0.788,0.769	0.267,0.291,0.324,0.264	0.492
999	AT2G43490		chr2	-	18058044	18058198	18058056	18058198	18057838	18057937	999	42,37	14,21	17,9,25,31	16,36,45,47	161	149	0.00169406296288	0.036735639318343	0.735,0.62	0.496,0.188,0.34,0.379	0.327
1053	AT1G70610		chr1	+	26622658	26622797	26622658	26622786	26622940	26622983	1053	3,4	33,38	33,34,43,60	77,79,112,94	160	149	0.00243943400273	0.0495080003374562	0.078,0.089	0.285,0.286,0.263,0.373	-0.218
1092	AT2G39730		chr2	-	16571179	16571472	16571190	16571472	16570745	16571066	1092	9656,10227	8180,8703	21120,19300,16809,20773	6443,5728,4725,6090	160	149	5.547118320240001e-12	5.85405886729328e-10	0.524,0.523	0.753,0.758,0.768,0.761	-0.236
1093	AT1G77890		chr1	+	29293206	29293278	29293206	29293272	29293400	29293478	1093	22,22	2,0	8,9,6,15	10,17,20,18	155	149	6.73268107931e-11	6.661146342842331e-09	0.914,1.0	0.435,0.337,0.224,0.445	0.597
1120	AT1G18950		chr1	+	6550477	6550681	6550477	6550669	6550762	6552108	1120	6,7	22,21	41,56,64,64	3,2,0,2	161	149	0.0	0.0	0.202,0.236	0.927,0.963,1.0,0.967	-0.745
1121	AT1G18950		chr1	+	6550477	6550681	6550477	6550669	6550768	6551919	1121	2,1	14,20	3,11,3,4	0,2,4,7	161	149	0.000241670353713	0.0073570032678399	0.117,0.044	1.0,0.836,0.41,0.346	-0.568
1172	AT1G16560		chr1	+	5668392	5668739	5668392	5668709	5668918	5669039	1172	11,17	2,3	3,0,7,5	7,7,8,14	179	149	9.20009265493e-06	0.0005021981611294	0.821,0.825	0.263,0.0,0.421,0.229	0.595
1179	AT1G06710		chr1	-	2056632	2057043	2056851	2057043	2056233	2056329	1179	11,11	5,7	27,17,14,26	0,2,1,4	368	149	0.0014372776179	0.0322256782518944	0.471,0.389	1.0,0.775,0.85,0.725	-0.408
1180	AT1G06710		chr1	-	2056650	2057043	2056851	2057043	2056233	2056329	1180	10,6	5,7	28,22,26,23	0,2,1,4	350	149	0.000151053192171	0.0053120898165488	0.46,0.267	1.0,0.824,0.917,0.71	-0.499
1198	AT4G17150		chr4	+	9638738	9638824	9638738	9638820	9638925	9639029	1198	5,3	52,55	21,19,14,28	31,22,34,59	153	149	2.89974998086e-05	0.0013026596637814	0.086,0.05	0.397,0.457,0.286,0.316	-0.296
1216	AT1G05400		chr1	+	1584313	1584588	1584313	1584581	1584680	1585060	1216	9,9	0,0	1,5,14,8	1,4,6,4	156	149	0.00131436475348	0.0310543194740125	1.0,1.0	0.489,0.544,0.69,0.656	0.405
1255	AT4G17570		chr4	-	9785983	9786364	9785995	9786364	9785503	9785903	1255	15,24	51,46	54,36,41,58	14,5,8,6	161	149	1.11022302463e-15	1.75748304798929e-13	0.214,0.326	0.781,0.87,0.826,0.899	-0.574
1259	AT1G23080		chr1	-	8182205	8183650	8182217	8183650	8181857	8182128	1259	37,54	139,139	204,155,199,272	53,40,44,66	161	149	0.0	0.0	0.198,0.264	0.781,0.782,0.807,0.792	-0.559
1260	AT1G05230		chr1	-	1513824	1513920	1513830	1513920	1513373	1513744	1260	62,45	16,19	38,32,29,46	57,54,46,48	155	149	1.25465746057e-05	0.0006406847613168	0.788,0.695	0.391,0.363,0.377,0.48	0.339
1292	AT1G55810		chr1	+	20860506	20860831	20860506	20860710	20861270	20861414	1292	54,48	10,6	16,32,42,48	18,18,18,29	270	149	0.00219428602808	0.04570466819014	0.749,0.815	0.329,0.495,0.563,0.477	0.316
1403	AT1G80270		chr1	+	30180906	30181077	30180906	30181053	30181231	30181293	1403	10,11	5,11	19,30,38,45	2,5,0,5	173	149	0.00137102947011	0.0319167595762372	0.633,0.463	0.891,0.838,1.0,0.886	-0.356
1425	AT2G15000		chr2	-	6481827	6481989	6481870	6481989	6481185	6481656	1425	22,24	6,5	9,6,4,18	13,9,18,16	192	149	0.000154362685762	0.0053120898165488	0.74,0.788	0.349,0.341,0.147,0.466	0.438
1446	AT2G03140		chr2	+	949989	950231	949989	950208	950308	950717	1446	14,16	8,6	33,36,10,25	0,2,0,0	172	149	0.000433932648323	0.012223984837305	0.603,0.698	1.0,0.94,1.0,1.0	-0.335
1447	AT2G16930		chr2	+	7341077	7341247	7341077	7341210	7341488	7341588	1447	5,8	201,205	66,69,79,95	117,101,125,150	186	149	0.0	0.0	0.02,0.03	0.311,0.354,0.336,0.337	-0.309
1600	AT2G35550		chr2	+	14929242	14929477	14929242	14929401	14929889	14930898	1600	0,3	4,2	3,1,2,5	0,0,0,0	225	149	0.000100716798402	0.004088069022317	0.0,0.498	1.0,1.0,1.0,1.0	-0.751
1624	AT5G11210		chr5	-	3571759	3572276	3571869	3572276	3571064	3571668	1624	0,2	3,2	5,3,4,5	0,0,1,0	259	149	1.32679103185e-05	0.0006563469385682	0.0,0.365	1.0,1.0,0.697,1.0	-0.742
1626	AT5G11210		chr5	-	3571813	3572276	3571869	3572276	3571107	3571668	1626	0,2	3,2	3,3,2,1	0,0,1,0	205	149	6.94567576969e-05	0.0028934223008998	0.0,0.421	1.0,1.0,0.592,1.0	-0.688
1627	AT2G38280		chr2	-	16033726	16033835	16033741	16033835	16033291	16033654	1627	84,118	163,176	156,169,108,156	124,122,62,119	164	149	0.00112353822008	0.026981833520979	0.319,0.379	0.533,0.557,0.613,0.544	-0.213
1660	AT3G52260		chr3	-	19384455	19384525	19384459	19384525	19383915	19384000	1660	38,49	15,16	10,9,9,7	15,15,17,14	153	149	4.24973576589e-05	0.0018181977614605	0.712,0.749	0.394,0.369,0.34,0.327	0.373
1702	AT2G46270		chr2	+	19002054	19002230	19002054	19002161	19002321	19002399	1702	43,26	55,38	41,66,83,117	20,8,16,38	218	149	1.60774379865e-06	9.426142345418334e-05	0.348,0.319	0.584,0.849,0.78,0.678	-0.389
1761	AT3G05380		chr3	+	1539581	1539763	1539581	1539728	1540549	1540660	1761	19,19	6,1	2,2,5,1	3,9,13,17	184	149	7.58947746871e-08	5.2235403621599695e-06	0.719,0.939	0.351,0.153,0.237,0.045	0.632
1792	AT3G09800		chr3	-	3008263	3008610	3008347	3008610	3007907	3007938	1792	17,24	83,73	72,64,69,90	86,60,76,103	233	149	0.000197103999964	0.0063676659580206	0.116,0.174	0.349,0.406,0.367,0.358	-0.225
1799	AT2G26590		chr2	-	11314984	11315524	11315019	11315524	11314684	11314742	1799	55,63	40,39	24,28,36,41	39,54,69,91	184	149	0.0008759574545	0.0220101690551349	0.527,0.567	0.333,0.296,0.297,0.267	0.249
1825	AT3G14010		chr3	+	4638722	4638938	4638722	4638932	4639006	4639107	1825	97,96	30,31	9,3,5,9	99,138,133,173	155	149	0.0	0.0	0.757,0.749	0.08,0.02,0.035,0.048	0.707
1923	AT3G20070		chr3	-	7006705	7006941	7006733	7006941	7006577	7006635	1923	12,23	6,8	4,9,0,0	26,8,23,37	177	149	1.45527451756e-07	9.598748172072834e-06	0.627,0.708	0.115,0.486,0.0,0.0	0.517
ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
33	AT5G63700		chr5	-	25494356	25494637	25494356	25494407	25494577	25494637	33	11,8	66,28	66,80,89,71	18,16,26,18	319	149	0.0	0.0	0.072,0.118	0.631,0.7,0.615,0.648	-0.553
64	AT5G60940		chr5	+	24523577	24523849	24523577	24523687	24523779	24523849	64	18,13	41,60	52,54,46,57	21,39,33,32	241	149	1.01520375217e-06	0.0001799521678134	0.213,0.118	0.605,0.461,0.463,0.524	-0.348
635	AT4G38380		chr4	-	17974276	17974799	17974276	17974419	17974518	17974799	635	0,7	22,17	10,9,26,13	10,2,4,8	248	149	3.01423016368e-05	0.0034772384634772	0.0,0.198	0.375,0.73,0.796,0.494	-0.5
674	AT5G37850		chr5	+	15065299	15065701	15065299	15065479	15065604	15065701	674	123,136	133,100	35,14,40,66	156,144,115,219	274	149	1.41578900825e-07	3.15013054335625e-05	0.335,0.425	0.109,0.05,0.159,0.141	0.265
692	AT4G34310		chr4	+	16418809	16419095	16418809	16418893	16418993	16419095	692	3,2	46,51	22,23,8,19	37,28,30,40	249	149	0.000482102939342	0.0352222968370013	0.038,0.023	0.262,0.33,0.138,0.221	-0.207
705	AT4G33130		chr4	-	15980116	15980443	15980116	15980200	15980346	15980443	705	0,0	1,5	8,4,12,13	2,1,11,0	295	149	6.60933279217e-08	1.7027728430353764e-05	0.0,0.0	0.669,0.669,0.355,1.0	-0.673
816	AT4G24740		chr4	-	12754945	12755239	12754945	12755048	12755141	12755239	816	69,52	374,381	192,231,203,228	319,309,339,334	242	149	1.3239446095e-08	4.320472575668333e-06	0.102,0.078	0.27,0.315,0.269,0.296	-0.197
842	AT4G30820		chr4	+	15006647	15007675	15006647	15006702	15007601	15007675	842	27,39	12,13	51,41,62,55	1,8,4,0	1048	149	0.000729768641301	0.0470028618311631	0.242,0.299	0.879,0.422,0.688,1.0	-0.477
853	AT4G23270		chr4	+	12173485	12174297	12173485	12173873	12173940	12174297	853	10,30	20,35	27,32,13,13	7,7,5,7	216	149	0.000755772569483	0.0480455419171335	0.256,0.372	0.727,0.759,0.642,0.562	-0.359
884	AT4G21585		chr4	+	11478358	11478728	11478358	11478539	11478617	11478728	884	11,9	21,21	2,12,13,3	1,0,0,1	227	149	1.62181323926e-09	6.615646505148083e-07	0.256,0.22	0.568,1.0,1.0,0.663	-0.57
1053	AT4G33240		chr4	-	16037454	16038324	16037454	16037639	16037897	16038324	1053	22,30	1,3	6,9,6,17	6,2,7,11	407	149	0.000474337948976	0.0352222968370013	0.89,0.785	0.268,0.622,0.239,0.361	0.465
1112	AT5G56850		chr5	-	22985192	22985491	22985192	22985285	22985421	22985491	1112	192,138	11,9	157,159,101,147	46,46,22,31	285	149	0.000206004448354	0.0170913860117428	0.901,0.889	0.641,0.644,0.706,0.713	0.219
1321	AT4G08980		chr4	+	5758019	5759303	5758019	5758484	5758981	5759303	1321	241,225	75,91	603,720,654,896	65,54,60,99	646	149	2.3148560846e-10	1.1331220534117e-07	0.426,0.363	0.682,0.755,0.715,0.676	-0.313
1402	AT3G52340		chr3	+	19406852	19407274	19406852	19407119	19407204	19407274	1402	28,19	1,1	7,7,22,32	3,1,19,12	234	149	0.000501561185228	0.0361050294366332	0.947,0.924	0.598,0.817,0.424,0.629	0.319
1455	AT3G49500		chr3	-	18350490	18353673	18350490	18353210	18353443	18353673	1455	5,8	6,7	6,13,24,15	0,0,0,4	382	149	1.48019938817e-06	0.0002337282582287	0.245,0.308	1.0,1.0,1.0,0.594	-0.622
1466	AT3G48880		chr3	+	18126932	18128237	18126932	18127230	18127860	18128237	1466	8,5	13,3	32,30,28,53	3,8,2,4	779	149	4.82641026122e-05	0.0048214853527901	0.105,0.242	0.671,0.418,0.728,0.717	-0.46
1472	AT3G48190		chr3	+	17814186	17814422	17814186	17814285	17814375	17814422	1472	1,1	8,6	22,20,11,24	2,4,6,6	239	149	1.99841268422e-07	4.253143517068218e-05	0.072,0.094	0.873,0.757,0.533,0.714	-0.636
1519	AT2G27340		chr2	+	11696936	11697554	11696936	11697163	11697448	11697554	1519	31,50	12,13	132,107,138,159	2,2,7,8	434	149	5.53088114086e-06	0.0007735332338431	0.47,0.569	0.958,0.948,0.871,0.872	-0.393
1697	AT5G22820		chr5	-	7622961	7623699	7622961	7623363	7623564	7623699	1697	19,18	0,0	10,20,17,24	2,4,7,3	350	149	0.00060351778893	0.042203136811605	1.0,1.0	0.68,0.68,0.508,0.773	0.34
1719	AT4G26600		chr4	+	13422369	13422813	13422369	13422635	13422713	13422813	1719	3,8	65,67	48,44,31,27	69,42,58,68	227	149	2.40558379946e-05	0.0028720323654528	0.029,0.073	0.313,0.407,0.26,0.207	-0.246
1874	AT2G22570		chr2	-	9589796	9590214	9589796	9589982	9590080	9590214	1874	22,15	59,50	47,66,55,75	40,33,25,45	247	149	5.3865390115e-07	0.0001014119556203	0.184,0.153	0.415,0.547,0.57,0.501	-0.34
