ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
76	"AT5G60120"	NA	chr5	+	24210761	24211743	24210761	24211094	24211461	24211743	76	11,9	135,153	16,7,2,9	170,166,193,196	516	149	1	1.0	0.023,0.017	0.026,0.012,0.003,0.013	0.007
77	"AT5G66550"	NA	chr5	-	26559974	26560192	26559974	26560055	26560150	26560192	77	12,24	139,140	28,37,34,36	136,148,98,135	244	149	1	1.0	0.05,0.095	0.112,0.132,0.175,0.14	-0.067
78	"AT5G60100"	NA	chr5	-	24198482	24198778	24198482	24198668	24198747	24198778	78	28,35	120,111	33,15,26,48	126,136,133,148	228	149	1	1.0	0.132,0.171	0.146,0.067,0.113,0.175	0.026
79	"AT5G60100"	NA	chr5	-	24199499	24199888	24199499	24199673	24199754	24199888	79	0,0	83,92	0,4,0,0	90,107,98,131	230	149	1	1.0	0.0,0.0	0.0,0.024,0.0,0.0	-0.006
80	"AT5G60100"	NA	chr5	-	24200234	24201415	24200234	24200655	24201128	24201415	80	42,53	19,29	32,66,66,85	39,42,33,49	622	149	1	1.0	0.346,0.304	0.164,0.273,0.324,0.294	0.061
81	"AT5G66180"	NA	chr5	+	26450357	26450585	26450357	26450425	26450523	26450585	81	13,16	50,83	30,12,22,6	75,73,68,102	247	149	1	1.0	0.136,0.104	0.194,0.09,0.163,0.034	-0.0
82	"AT5G59970"	NA	chr5	-	24145830	24146729	24145830	24146098	24146288	24146729	82	212,210	1,0	277,276,204,251	0,1,0,0	339	149	1	1.0	0.989,1.0	1.0,0.992,1.0,1.0	-0.004
83	"AT5G59960"	NA	chr5	-	24144352	24144720	24144352	24144549	24144635	24144720	83	31,15	94,110	25,28,41,58	76,98,114,169	235	149	1	1.0	0.173,0.08	0.173,0.153,0.186,0.179	-0.046
84	"AT5G59780"	NA	chr5	-	24082988	24083528	24082988	24083118	24083197	24083528	84	187,195	86,63	124,175,171,199	73,79,86,116	228	149	1	1.0	0.587,0.669	0.526,0.591,0.565,0.529	0.075
85	"AT5G59710"	NA	chr5	+	24057377	24058171	24057377	24057584	24058084	24058171	85	14,2	55,53	9,9,3,7	46,58,70,76	649	149	1	1.0	0.055,0.009	0.043,0.034,0.01,0.021	0.005
88	"AT5G59220"	NA	chr5	-	23894403	23895265	23894403	23895027	23895159	23895265	88	0,1	6,8	3,0,4,0	16,12,21,21	281	149	1	1.0	0.0,0.062	0.09,0.0,0.092,0.0	-0.014
89	"AT5G62100"	NA	chr5	+	24940760	24941259	24940760	24941017	24941112	24941259	89	3,1	22,26	8,4,4,2	33,23,20,19	244	149	1	1.0	0.077,0.023	0.129,0.096,0.109,0.06	-0.049
90	"AT5G62100"	NA	chr5	+	24940760	24941974	24940760	24941259	24941502	24941974	90	6,4	19,16	9,7,4,2	43,37,33,35	392	149	1	1.0	0.107,0.087	0.074,0.067,0.044,0.021	0.046
91	"AT5G58970"	NA	chr5	-	23808961	23809643	23808961	23809036	23809538	23809643	91	11,31	89,81	34,34,31,30	98,102,99,94	651	149	1	1.0	0.028,0.081	0.074,0.071,0.067,0.068	-0.016
92	"AT5G58690"	NA	chr5	-	23711703	23712558	23711703	23711986	23712060	23712558	92	6,4	0,0	4,5,10,8	2,0,1,0	223	149	1	1.0	1.0,1.0	0.572,1.0,0.87,1.0	0.139
93	"AT5G58660"	NA	chr5	+	23703150	23704122	23703150	23703484	23703562	23704122	93	3,2	9,12	2,4,1,6	8,9,17,29	227	149	1	1.0	0.18,0.099	0.141,0.226,0.037,0.12	0.009
94	"AT5G58610"	NA	chr5	-	23686885	23687350	23686885	23687012	23687142	23687350	94	1,0	4,1	0,2,0,1	4,12,5,9	279	149	1	1.0	0.118,0.0	0.0,0.082,0.0,0.056	0.024
96	"AT5G58470"	NA	chr5	-	23637414	23638689	23637414	23638295	23638447	23638689	96	207,177	137,120	212,164,198,239	141,119,111,155	301	149	1	1.0	0.428,0.422	0.427,0.406,0.469,0.433	-0.009
97	"AT5G57960"	NA	chr5	-	23465534	23465949	23465534	23465651	23465806	23465949	97	3,4	87,134	2,6,8,7	23,41,23,36	304	149	1	1.0	0.017,0.014	0.041,0.067,0.146,0.087	-0.07
98	"AT5G57860"	NA	chr5	+	23438273	23438645	23438273	23438459	23438605	23438645	98	14,10	198,226	7,3,9,8	175,162,133,205	295	149	1	1.0	0.034,0.022	0.02,0.009,0.033,0.019	0.008
99	"AT5G57700"	NA	chr5	+	23374872	23375385	23374872	23374983	23375289	23375385	99	21,15	25,18	8,12,13,39	19,8,17,29	455	149	1	1.0	0.216,0.214	0.121,0.329,0.2,0.306	-0.024
100	"AT5G57655"	NA	chr5	+	23348372	23348969	23348372	23348658	23348735	23348969	100	69,81	1203,1299	48,32,52,61	1404,1397,1422,1682	226	149	1	1.0	0.036,0.039	0.022,0.015,0.024,0.023	0.017
101	"AT5G60410"	NA	chr5	+	24300531	24300834	24300531	24300667	24300752	24300834	101	250,314	8,9	307,317,356,337	10,8,15,17	234	149	1	1.0	0.952,0.957	0.951,0.962,0.938,0.927	0.01
103	"AT5G57340"	NA	chr5	+	23225950	23228315	23225950	23226465	23228073	23228315	103	9,33	30,35	41,34,90,98	41,36,67,95	1757	149	1	1.0	0.025,0.074	0.078,0.074,0.102,0.08	-0.034
104	"AT5G57290"	NA	chr5	-	23206801	23207213	23206801	23207114	23207167	23207213	104	2027,1778	25,16	2316,2192,1993,2989	11,16,21,16	202	149	1	1.0	0.984,0.988	0.994,0.99,0.986,0.993	-0.005
105	"AT5G57120"	NA	chr5	-	23123376	23123923	23123376	23123706	23123796	23123923	105	272,311	33,30	266,280,310,359	23,53,52,62	239	149	1	1.0	0.837,0.866	0.878,0.767,0.788,0.783	0.047
106	"AT5G57060"	NA	chr5	+	23090626	23091108	23090626	23090675	23091000	23091108	106	18,22	156,115	17,12,22,26	79,102,114,102	474	149	1	1.0	0.035,0.057	0.063,0.036,0.057,0.074	-0.011
107	"AT5G57060"	NA	chr5	+	23090626	23091108	23090626	23090714	23091000	23091108	107	16,12	10,4	15,9,19,19	12,9,3,13	435	149	1	1.0	0.354,0.507	0.3,0.255,0.684,0.334	0.037
108	"AT5G56990"	NA	chr5	-	23061562	23061986	23061562	23061758	23061838	23061986	108	2,2	15,12	0,3,0,2	9,14,17,17	229	149	1	1.0	0.08,0.098	0.0,0.122,0.0,0.071	0.041
109	"AT5G56620"	NA	chr5	-	22917933	22918423	22917933	22918275	22918364	22918423	109	14,16	3,5	5,16,12,22	1,8,10,7	238	149	0.737115237345	1.0	0.745,0.667	0.758,0.556,0.429,0.663	0.104
111	"AT5G56190"	NA	chr5	+	22742066	22742800	22742066	22742575	22742684	22742800	111	78,81	38,42	55,50,79,67	33,50,54,37	258	149	1	1.0	0.542,0.527	0.49,0.366,0.458,0.511	0.078
112	"AT5G56160"	NA	chr5	+	22734544	22735104	22734544	22734662	22734766	22735104	112	0,0	6,3	1,0,0,2	10,14,9,9	253	149	1	1.0	0.0,0.0	0.056,0.0,0.0,0.116	-0.043
113	"AT5G62130"	NA	chr5	-	24950294	24951238	24950294	24950971	24951050	24951238	113	1,9	11,16	3,2,6,13	24,5,29,26	228	149	1	1.0	0.056,0.269	0.076,0.207,0.119,0.246	0.001
114	"AT5G62130"	NA	chr5	-	24951598	24953362	24951598	24951860	24952820	24953362	114	8,11	14,10	16,6,17,36	12,9,18,24	1109	149	1	1.0	0.071,0.129	0.152,0.082,0.113,0.168	-0.029
115	"AT5G56020"	NA	chr5	+	22686095	22686466	22686095	22686300	22686397	22686466	115	31,14	2,3	10,23,11,31	2,3,1,0	246	149	1	1.0	0.904,0.739	0.752,0.823,0.869,1.0	-0.039
116	"AT5G55810"	NA	chr5	-	22584566	22584913	22584566	22584668	22584759	22584913	116	2,3	24,37	5,8,1,9	33,32,31,30	240	149	1	1.0	0.049,0.048	0.086,0.134,0.02,0.157	-0.051
117	"AT5G55610"	NA	chr5	+	22527210	22527679	22527210	22527297	22527430	22527679	117	2,2	177,147	4,4,7,4	157,197,156,220	282	149	1	1.0	0.006,0.007	0.013,0.011,0.023,0.01	-0.008
118	"AT5G55580"	NA	chr5	+	22515957	22516231	22515957	22516030	22516103	22516231	118	7,6	72,74	2,2,9,5	27,32,52,62	222	149	1	1.0	0.061,0.052	0.047,0.04,0.104,0.051	-0.004
119	"AT5G55100"	NA	chr5	-	22361034	22362768	22361034	22361296	22361419	22362768	119	51,63	59,47	52,59,40,44	36,40,13,57	272	149	1	1.0	0.321,0.423	0.442,0.447,0.628,0.297	-0.081
120	"AT5G55100"	NA	chr5	-	22362891	22364235	22362891	22363626	22363849	22364235	120	25,36	31,33	9,17,14,49	26,15,37,52	372	149	1	1.0	0.244,0.304	0.122,0.312,0.132,0.274	0.064
121	"AT5G55100"	NA	chr5	-	22362891	22364235	22362891	22363626	22364074	22364235	121	42,43	4,1	9,23,19,65	6,2,5,1	597	149	0.455167945293	1.0	0.724,0.915	0.272,0.742,0.487,0.942	0.209
122	"AT5G55100"	NA	chr5	-	22362891	22364235	22362891	22363935	22364074	22364235	122	29,9	15,25	1,9,8,27	19,17,27,20	288	149	0.795848564976	1.0	0.5,0.157	0.027,0.215,0.133,0.411	0.132
123	"AT5G55100"	NA	chr5	-	22362891	22364235	22362891	22363976	22364074	22364235	123	26,9	0,1	0,8,5,16	0,0,0,1	247	149	1	1.0	1.0,0.844	NA,1.0,1.0,0.906	-0.047
124	"AT5G55040"	NA	chr5	-	22326939	22329187	22326939	22327458	22327537	22329187	124	170,167	9,6	176,174,149,165	11,11,5,9	228	149	1	1.0	0.925,0.948	0.913,0.912,0.951,0.923	0.012
125	"AT5G54569"	NA	chr5	+	22167272	22167988	22167272	22167466	22167686	22167988	125	14,12	14,17	5,12,6,2	15,14,7,17	369	149	0.904317922037	1.0	0.288,0.222	0.119,0.257,0.257,0.045	0.085
126	"AT5G54569"	NA	chr5	+	22168981	22170610	22168981	22169191	22170055	22170610	126	15,31	13,7	44,51,39,37	7,21,17,8	1013	149	1	1.0	0.145,0.394	0.48,0.263,0.252,0.405	-0.08
127	"AT5G54190"	NA	chr5	-	21991898	21992629	21991898	21992436	21992518	21992629	127	0,0	14,12	0,0,2,1	20,21,49,48	231	149	1	1.0	0.0,0.0	0.0,0.0,0.026,0.013	-0.01
128	"AT5G53900"	NA	chr5	-	21882328	21882734	21882328	21882434	21882590	21882734	128	37,43	39,51	41,48,60,49	55,80,64,72	305	149	1	1.0	0.317,0.292	0.267,0.227,0.314,0.25	0.04
129	"AT5G53900"	NA	chr5	-	21882328	21882907	21882328	21882734	21882856	21882907	129	14,19	69,107	27,30,52,60	73,75,93,124	271	149	0.704121805636	1.0	0.1,0.089	0.169,0.18,0.235,0.21	-0.104
131	"AT5G53550"	NA	chr5	+	21755290	21755903	21755290	21755474	21755823	21755903	131	2,11	0,5	16,19,39,47	0,0,2,3	498	149	0.265298562652	1.0	1.0,0.397	1.0,1.0,0.854,0.824	-0.221
132	"AT5G53550"	NA	chr5	+	21756017	21756724	21756017	21756453	21756548	21756724	132	13,12	52,56	7,9,22,24	44,39,110,111	244	149	1	1.0	0.132,0.116	0.089,0.124,0.109,0.117	0.014
133	"AT5G53180"	NA	chr5	-	21570833	21571253	21570833	21570891	21571043	21571253	133	4,2	8,14	6,7,11,6	4,6,7,19	301	149	0.22189710654	1.0	0.198,0.066	0.426,0.366,0.438,0.135	-0.209
134	"AT5G53180"	NA	chr5	-	21570833	21571253	21570833	21570894	21571043	21571253	134	4,2	6,16	6,6,11,6	11,9,10,13	298	149	0.547981481787	1.0	0.25,0.059	0.214,0.25,0.355,0.188	-0.097
135	"AT5G53050"	NA	chr5	-	21511395	21511818	21511395	21511543	21511669	21511818	135	57,60	136,138	19,20,56,56	130,137,104,151	275	149	1	1.0	0.185,0.191	0.073,0.073,0.226,0.167	0.053
136	"AT5G53020"	NA	chr5	+	21498422	21499440	21498422	21498605	21499290	21499440	136	5,6	8,13	11,13,14,22	5,6,5,8	834	149	0.0308484719198	0.6990892131825045	0.1,0.076	0.282,0.279,0.333,0.329	-0.218
137	"AT5G53020"	NA	chr5	+	21499290	21500829	21499290	21499440	21499794	21500829	137	21,11	4,0	19,23,28,23	2,1,4,2	503	149	1	1.0	0.609,1.0	0.738,0.872,0.675,0.773	0.04
138	"AT5G53020"	NA	chr5	+	21498423	21500829	21498423	21498605	21499888	21500829	138	30,22	2,2	34,42,50,52	0,1,0,0	1432	149	0.0510480202236	0.9955380836435139	0.609,0.534	1.0,0.814,1.0,1.0	-0.382
139	"AT5G53020"	NA	chr5	+	21498423	21500829	21498423	21499440	21499888	21500829	139	25,16	0,0	23,28,34,30	0,4,0,0	597	149	1	1.0	1.0,1.0	1.0,0.636,1.0,1.0	0.091
140	"AT5G52890"	NA	chr5	-	21444792	21446241	21444792	21445425	21445509	21446241	140	13,1	13,12	0,7,4,3	15,16,11,25	233	149	0.895595537704	1.0	0.39,0.051	0.0,0.219,0.189,0.071	0.101
