ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
4306	"AT1G33615"	NA	chr1	-	12193811	12194413	12193811	12193938	12194350	12194413
4471	"AT2G30170"	NA	chr2	-	12880073	12880525	12880073	12880156	12880427	12880525
4644	"AT2G37160"	NA	chr2	+	15611441	15611720	15611441	15611552	15611627	15611720
4645	"AT2G37160"	NA	chr2	+	15611441	15611720	15611441	15611547	15611632	15611720
4708	"AT2G40640"	NA	chr2	-	16960963	16961778	16960963	16961446	16961682	16961778
4769	"AT4G35300"	NA	chr4	-	16798992	16799635	16798992	16799101	16799455	16799635
4797	"AT2G44798"	NA	chr2	-	18467672	18468395	18467672	18467841	18468099	18468395
4814	"AT2G45380"	NA	chr2	-	18700320	18701671	18700320	18700487	18701536	18701671
4881	"AT5G65740"	NA	chr5	-	26302829	26303246	26302829	26302904	26303175	26303246
4884	"AT5G65740"	NA	chr5	-	26302829	26303514	26302829	26303051	26303332	26303514
4957	"AT4G02120"	NA	chr4	+	943410	943787	943410	943496	943706	943787
4963	"AT2G30480"	NA	chr2	-	12991852	12992281	12991852	12991974	12992224	12992281
5112	"AT3G08840"	NA	chr3	-	2681948	2682856	2681948	2682193	2682619	2682856
5119	"AT1G26440"	NA	chr1	-	9144994	9145696	9144994	9145114	9145412	9145696
5120	"AT1G26440"	NA	chr1	-	9144994	9145696	9144994	9145195	9145412	9145696
5190	"AT1G79790"	NA	chr1	-	30017371	30017764	30017371	30017442	30017712	30017764
5225	"AT3G13225"	NA	chr3	-	4261870	4262534	4261870	4262165	4262447	4262534
5229	"AT3G13580"	NA	chr3	+	4433152	4433988	4433152	4433175	4433518	4433988
5240	"AT3G13740"	NA	chr3	+	4504989	4505543	4504989	4505079	4505440	4505543
5251	"AT3G14150"	NA	chr3	-	4692025	4692457	4692025	4692103	4692332	4692457
5348	"AT3G20010"	NA	chr3	+	6971562	6972991	6971562	6972239	6972913	6972991
5405	"AT2G21590"	NA	chr2	+	9238364	9239098	9238364	9238761	9239032	9239098
5514	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993723	1993846	1994166
5515	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993744	1993846	1994166
5517	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993786	1993846	1994166
5518	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993807	1993846	1994166
5519	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993723	1993876	1994166
5521	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993723	1993885	1994166
5523	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993786	1993885	1994166
5524	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993807	1993885	1994166
5525	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993723	1993909	1994166
5526	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993744	1993909	1994166
5527	"AT2G05440"	NA	chr2	+	1993573	1994166	1993573	1993765	1993909	1994166
