ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
14	"AT5G06690"	NA	chr5	-	2060871	2060889	2060980	2061047	2060442	2060749	2061135	2061210	14	351,338	56,49	440,431,419,536	71,58,56,35	216	167	1	1.0	0.829,0.842	0.827,0.852,0.853,0.922	-0.028
15	"AT5G06690"	NA	chr5	-	2060871	2061047	2061135	2061210	2060442	2060749	2061582	2062081	15	564,566	117,120	669,624,656,816	143,147,95,82	224	298	1	1.0	0.865,0.863	0.862,0.85,0.902,0.93	-0.022
16	"AT5G06690"	NA	chr5	-	2060980	2061047	2061135	2061210	2060871	2060889	2061582	2062081	16	567,564	157,211	669,626,656,817	248,278,177,206	224	216	1	1.0	0.777,0.72	0.722,0.685,0.781,0.793	0.003
17	"AT5G01010"	NA	chr5	-	1571	1646	1744	1780	1033	1459	1913	1961	17	82,103	262,291	106,97,78,111	236,329,271,314	185	224	1	1.0	0.275,0.3	0.352,0.263,0.258,0.3	-0.006
18	"AT4G32360"	NA	chr4	+	15622202	15622251	15622382	15622499	15621970	15622084	15622643	15622753	18	10,9	26,20	2,5,4,13	17,22,25,34	198	266	0.742201121852	1.0	0.341,0.377	0.136,0.234,0.177,0.339	0.138
19	"AT4G32360"	NA	chr4	+	15622382	15622499	15622643	15622753	15622154	15622251	15622854	15622928	19	3,3	29,17	3,2,7,6	25,36,24,35	266	259	1	1.0	0.092,0.147	0.105,0.051,0.221,0.143	-0.011
20	"AT4G30690"	NA	chr4	+	14961508	14961558	14961672	14961706	14961360	14961413	14961810	14961883	20	120,158	70,78	178,198,186,201	74,68,94,95	199	183	1	1.0	0.612,0.651	0.689,0.728,0.645,0.661	-0.049
21	"AT4G29940"	NA	chr4	-	14648754	14648835	14648992	14649073	14648138	14648600	14649234	14649315	21	15,24	35,33	18,13,11,18	28,27,27,31	230	230	1	1.0	0.3,0.421	0.391,0.325,0.289,0.367	0.018
22	"AT4G29940"	NA	chr4	-	14648992	14649073	14649234	14649315	14648754	14648835	14649467	14649548	22	13,9	28,26	20,13,2,16	32,20,32,33	230	230	1	1.0	0.317,0.257	0.385,0.394,0.059,0.327	-0.004
23	"AT4G24770"	NA	chr4	-	12766994	12767096	12767412	12768142	12766385	12766667	12769403	12769419	23	0,0	3011,3265	0,0,0,1	3186,3099,2596,3161	298	251	1	1.0	0.0,0.0	0.0,0.0,0.0,0.0	0.0
24	"AT4G11960"	NA	chr4	-	7176042	7176094	7176195	7176272	7175825	7175936	7176398	7176455	24	30,35	22,30	107,76,89,121	77,94,83,96	226	201	1	1.0	0.548,0.509	0.553,0.418,0.488,0.529	0.031
25	"AT4G03205"	NA	chr4	+	1413426	1413502	1413581	1413676	1412784	1413338	1413759	1413843	25	41,52	64,70	49,66,73,71	91,86,80,76	225	244	1	1.0	0.41,0.446	0.369,0.454,0.497,0.503	-0.028
26	"AT4G02760"	NA	chr4	-	1226580	1226691	1226885	1226987	1226311	1226412	1227080	1227256	26	12,12	12,7	14,17,9,11	6,4,6,3	251	260	0.391019769211	1.0	0.509,0.64	0.707,0.815,0.608,0.792	-0.156
27	"AT4G00180"	NA	chr4	-	73447	73523	73658	73707	72989	73067	74267	74427	27	138,113	184,218	184,167,163,139	272,289,219,259	198	225	1	1.0	0.46,0.371	0.435,0.396,0.458,0.379	-0.002
28	"AT3G62750"	NA	chr3	+	23215853	23216083	23216168	23216194	23215673	23215789	23216267	23216355	28	224,288	50,61	259,258,284,449	59,73,79,91	298	175	1	1.0	0.725,0.735	0.721,0.675,0.679,0.743	0.025
29	"AT4G27800"	NA	chr4	-	13852251	13852298	13852382	13852415	13851776	13852133	13852509	13852564	29	571,574	268,340	574,601,530,585	314,308,281,264	182	196	1	1.0	0.696,0.645	0.663,0.678,0.67,0.705	-0.009
30	"AT3G61420"	NA	chr3	-	22727470	22727539	22727736	22727784	22726707	22727300	22727916	22727994	30	15,19	22,19	32,33,33,42	27,33,22,46	197	218	1	1.0	0.43,0.525	0.567,0.525,0.624,0.503	-0.077
31	"AT3G60910"	NA	chr3	+	22502405	22502425	22502511	22502564	22502241	22502310	22502677	22502708	31	20,19	20,12	15,19,33,27	16,14,21,26	169	202	1	1.0	0.544,0.654	0.528,0.619,0.653,0.554	0.01
32	"AT3G59660"	NA	chr3	-	22037585	22037661	22037891	22037989	22037186	22037315	22038072	22038123	32	98,96	52,47	92,79,100,124	37,51,77,76	247	225	1	1.0	0.632,0.65	0.694,0.585,0.542,0.598	0.036
33	"AT5G10290"	NA	chr5	-	3236705	3236846	3236945	3237016	3235866	3236603	3237095	3237161	33	27,39	74,81	32,31,25,36	79,104,72,101	220	290	1	1.0	0.325,0.388	0.348,0.282,0.314,0.32	0.041
34	"AT3G56160"	NA	chr3	-	20839374	20839488	20839733	20839802	20839033	20839055	20839888	20839947	34	56,58	138,137	28,43,41,34	129,126,105,118	218	263	1	1.0	0.329,0.338	0.208,0.292,0.32,0.258	0.064
35	"AT3G56160"	NA	chr3	-	20839733	20839802	20839888	20839947	20839374	20839488	20840318	20840397	35	55,76	34,31	43,48,36,34	24,30,14,25	208	218	1	1.0	0.629,0.72	0.653,0.626,0.729,0.588	0.025
37	"AT3G55800"	NA	chr3	+	20710508	20710730	20710805	20710906	20710336	20710418	20710985	20711057	37	2039,2309	2294,2509	2250,2181,2030,2461	2702,2647,2270,2578	298	250	1	1.0	0.427,0.436	0.411,0.409,0.429,0.445	0.008
38	"AT4G33540"	NA	chr4	+	16131946	16132054	16132279	16132371	16131612	16131693	16132524	16132599	38	247,222	127,130	151,198,173,141	109,114,81,143	257	241	1	1.0	0.646,0.616	0.565,0.62,0.667,0.48	0.048
39	"AT1G33790"	NA	chr1	+	12257974	12258400	12259068	12259494	12256963	12257202	12259579	12260032	39	19,15	16,19	48,44,39,48	51,60,39,45	298	298	1	1.0	0.543,0.441	0.485,0.423,0.5,0.516	0.011
40	"AT1G79700"	NA	chr1	-	29993079	29993088	29993321	29993404	29992637	29992726	29993485	29993724	40	153,143	0,1	211,258,186,252	1,1,2,0	232	158	1	1.0	1.0,0.99	0.993,0.994,0.984,1.0	0.002
41	"AT4G13575"	NA	chr4	-	7893288	7893324	7893402	7893476	7893068	7893189	7893558	7893727	41	26,30	11,8	3,13,28,26	1,0,0,0	223	185	0.000470982292825	0.057930822017475	0.662,0.757	0.713,1.0,1.0,1.0	-0.219
42	"AT1G76760"	NA	chr1	-	28812029	28812207	28812398	28812487	28811684	28811938	28812762	28813164	42	29,19	40,58	22,33,20,35	48,42,24,47	238	298	1	1.0	0.476,0.291	0.365,0.496,0.511,0.483	-0.08
43	"AT1G75670"	NA	chr1	-	28416069	28416221	28416395	28416519	28415847	28415957	28416744	28416867	43	44,41	56,57	32,27,44,55	54,63,55,73	273	298	1	1.0	0.462,0.44	0.393,0.319,0.466,0.451	0.044
44	"AT3G23255"	NA	chr3	+	8312156	8312200	8312274	8312391	8311965	8312086	8312486	8312570	44	5,3	22,26	5,0,4,6	19,27,16,14	193	266	1	1.0	0.239,0.137	0.266,0.0,0.256,0.371	-0.035
45	"AT2G04900"	NA	chr2	+	1722824	1722905	1722989	1723033	1722669	1722740	1723506	1723976	45	425,411	173,145	381,386,429,567	152,174,138,198	230	193	1	1.0	0.673,0.704	0.678,0.651,0.723,0.706	-0.001
46	"AT4G34830"	NA	chr4	-	16600320	16600414	16600554	16600603	16599596	16600207	16600911	16601004	46	120,140	228,193	89,107,90,120	193,178,173,201	198	243	1	1.0	0.392,0.471	0.361,0.425,0.39,0.423	0.032
47	"AT1G44890"	NA	chr1	+	16964258	16964294	16964394	16964447	16963837	16963931	16964550	16965019	47	4,8	10,7	3,7,2,1	5,2,2,5	185	202	1	1.0	0.304,0.555	0.396,0.793,0.522,0.179	-0.043
48	"AT3G18140"	NA	chr3	-	6212929	6212989	6213068	6213148	6212584	6212849	6213228	6213311	48	200,214	103,116	196,175,192,236	107,89,81,114	229	209	1	1.0	0.639,0.627	0.626,0.642,0.684,0.654	-0.018
49	"AT1G61150"	NA	chr1	+	22542836	22542862	22542862	22542981	22542496	22542673	22543106	22543266	49	1,0	190,154	3,2,2,5	145,143,187,226	175	268	1	1.0	0.008,0.0	0.031,0.021,0.016,0.033	-0.021
50	"AT1G61150"	NA	chr1	+	22542836	22542862	22542957	22542981	22542496	22542673	22543106	22543266	50	1,0	52,35	3,2,2,5	31,29,86,73	175	173	1	1.0	0.019,0.0	0.087,0.064,0.022,0.063	-0.049
51	"AT1G60640"	NA	chr1	-	22338173	22338233	22338466	22338526	22337700	22337766	22338617	22338683	51	20,35	0,1	25,12,34,33	0,0,0,0	209	209	1	1.0	1.0,0.972	1.0,1.0,1.0,1.0	-0.014
52	"AT1G60640"	NA	chr1	-	22338173	22338233	22338466	22338526	22338008	22338074	22338617	22338683	52	21,35	58,57	26,12,34,30	55,59,51,84	209	209	1	1.0	0.266,0.38	0.321,0.169,0.4,0.263	0.035
53	"AT5G66930"	NA	chr5	+	26726143	26726180	26726435	26726521	26725843	26726029	26726624	26726720	53	34,36	51,45	28,21,33,54	39,29,67,81	186	235	1	1.0	0.457,0.503	0.476,0.478,0.384,0.457	0.031
54	"AT2G41100"	NA	chr2	+	17138306	17138573	17138673	17138943	17138064	17138206	17139044	17139617	54	950,1006	1148,1185	898,935,756,1036	1276,1231,889,1147	298	298	1	1.0	0.453,0.459	0.413,0.432,0.46,0.475	0.011
55	"AT2G06925"	NA	chr2	-	2842747	2842873	2842968	2843011	2842019	2842650	2843110	2843386	55	146,112	891,959	86,110,117,172	795,767,760,926	192	275	1	1.0	0.19,0.143	0.134,0.17,0.181,0.21	-0.007
56	"AT5G02080"	NA	chr5	+	410161	410206	410563	410615	409945	410060	410720	410780	56	7,7	8,7	10,14,3,12	6,6,6,4	194	201	0.55997252951	1.0	0.475,0.509	0.633,0.707,0.341,0.757	-0.117
57	"AT5G02080"	NA	chr5	+	410161	410413	410563	410615	409945	410060	410720	410780	57	5,8	8,7	11,18,4,13	6,6,6,4	298	201	0.32916571349	1.0	0.297,0.435	0.553,0.669,0.31,0.687	-0.189
58	"AT3G32940"	NA	chr3	-	13492975	13493058	13493128	13493156	13492713	13492791	13493243	13493312	58	10,5	22,30	11,19,15,37	37,37,47,69	177	232	1	1.0	0.373,0.179	0.28,0.402,0.295,0.413	-0.072
59	"AT3G55330"	NA	chr3	-	20514579	20514702	20514780	20514863	20514436	20514508	20514936	20515017	59	607,606	1002,1188	629,614,475,581	1172,1147,904,1169	232	272	1	1.0	0.415,0.374	0.386,0.386,0.381,0.368	0.014
60	"AT1G58602"	NA	chr1	+	21753883	21754088	21758508	21758658	21746353	21746499	21760158	21761055	60	336,337	13,19	302,283,288,453	13,4,7,13	298	298	1	1.0	0.963,0.947	0.959,0.986,0.976,0.972	-0.018
61	"AT1G20060"	NA	chr1	-	6952478	6952571	6952652	6952745	6952308	6952398	6952826	6953012	61	5,3	5,3	2,5,4,1	3,8,8,2	242	242	0.693804962902	1.0	0.5,0.5	0.4,0.385,0.333,0.333	0.137
62	"AT1G15740"	NA	chr1	+	5413444	5413516	5413593	5413665	5413263	5413335	5413751	5413895	62	115,138	184,171	110,130,138,186	155,155,212,267	221	221	1	1.0	0.385,0.447	0.415,0.456,0.394,0.411	-0.003
63	"AT2G31280"	NA	chr2	+	13340384	13340466	13340540	13340582	13340072	13340192	13340705	13340765	63	31,26	16,17	24,20,22,16	19,9,13,24	231	191	1	1.0	0.616,0.558	0.511,0.648,0.583,0.355	0.063
64	"AT3G54350"	NA	chr3	-	20126379	20126468	20126555	20126623	20125962	20126114	20126763	20126981	64	11,10	35,52	4,6,4,11	28,31,61,63	217	238	1	1.0	0.256,0.174	0.135,0.175,0.067,0.161	0.08
65	"AT4G04330"	NA	chr4	-	2117037	2117054	2118002	2118120	2116865	2116928	2118202	2118297	65	488,563	79,89	630,647,595,853	91,87,101,109	267	166	1	1.0	0.793,0.797	0.811,0.822,0.786,0.83	-0.017
66	"AT3G05165"	NA	chr3	-	1460979	1461045	1461144	1461204	1460809	1460875	1461363	1461453	66	99,117	211,225	47,75,91,127	115,125,159,166	209	215	1	1.0	0.326,0.349	0.296,0.382,0.371,0.44	-0.035
67	"AT1G55690"	NA	chr1	-	20811824	20811922	20812172	20812296	20811439	20811743	20812616	20813061	67	32,46	21,17	27,23,34,33	28,18,22,50	273	247	0.320986342125	1.0	0.58,0.71	0.466,0.536,0.583,0.374	0.155
68	"AT5G65685"	NA	chr5	-	26275107	26275236	26275480	26275514	26274791	26274996	26275685	26275722	68	10,4	108,90	10,10,9,8	56,72,72,137	183	278	1	1.0	0.123,0.063	0.213,0.174,0.16,0.081	-0.064
69	"AT5G65685"	NA	chr5	-	26275107	26275236	26275480	26275514	26274791	26274996	26275748	26275857	69	146,96	108,90	106,93,108,165	55,75,72,139	183	278	1	1.0	0.673,0.618	0.745,0.653,0.695,0.643	-0.038
70	"AT1G56300"	NA	chr1	-	21079414	21079471	21079658	21079729	21078022	21079162	21079861	21079949	70	129,166	165,161	156,170,222,321	193,171,200,309	220	206	1	1.0	0.423,0.491	0.431,0.482,0.51,0.493	-0.022
71	"AT3G01150"	NA	chr3	+	52644	52746	52888	52951	52154	52364	53042	53212	71	13,5	122,104	8,16,14,25	97,98,102,173	251	212	1	1.0	0.083,0.039	0.065,0.121,0.104,0.109	-0.039
72	"AT1G10600"	NA	chr1	+	3504358	3504392	3504425	3504488	3504023	3504113	3504568	3504643	72	3,8	127,117	23,18,22,34	89,107,108,122	183	212	0.0138113028638	0.5662634174158	0.027,0.073	0.23,0.163,0.191,0.244	-0.157
73	"AT1G10570"	NA	chr1	+	3489673	3489776	3490054	3490152	3489484	3489589	3490367	3490490	73	40,50	78,79	56,40,52,45	56,58,65,78	252	247	1	1.0	0.335,0.383	0.495,0.403,0.44,0.361	-0.066
74	"AT1G66880"	NA	chr1	+	24950291	24950846	24952951	24953677	24948885	24949495	24953891	24953921	74	0,2	4,13	1,0,2,0	8,7,19,8	298	298	1	1.0	0.0,0.133	0.111,0.0,0.095,0.0	0.015
75	"AT4G08470"	NA	chr4	-	5385599	5385845	5386208	5386463	5385416	5385501	5386571	5387058	75	61,43	37,36	50,52,57,67	35,47,58,64	298	298	1	1.0	0.622,0.544	0.588,0.525,0.496,0.511	0.053
76	"AT1G54730"	NA	chr1	+	20428048	20428111	20428387	20428447	20427299	20427343	20428788	20428842	76	43,51	24,26	25,43,32,34	25,24,24,41	212	209	0.817351453798	1.0	0.639,0.659	0.496,0.639,0.568,0.45	0.111
77	"AT3G28100"	NA	chr3	+	10458769	10459016	10460213	10460375	10456624	10456738	10460453	10460602	77	51,60	35,43	35,30,40,53	36,21,28,42	298	298	1	1.0	0.593,0.583	0.493,0.588,0.588,0.558	0.031
78	"AT5G37478"	NA	chr5	+	14881818	14881878	14882363	14882423	14881415	14881601	14882825	14882924	78	0,1	1,2	2,0,5,2	0,3,2,3	209	209	0.0346014295062	0.72951471807015	0.0,0.333	1.0,0.0,0.714,0.4	-0.362
79	"AT1G03090"	NA	chr1	+	741147	741207	741508	741601	740969	741065	741683	741795	79	52,58	176,152	79,72,83,118	161,150,183,209	209	242	1	1.0	0.255,0.306	0.362,0.357,0.344,0.395	-0.084
80	"AT3G28130"	NA	chr3	+	10467731	10467978	10468076	10468238	10466086	10466200	10468314	10468463	80	53,68	31,46	66,97,119,115	64,48,42,91	298	298	1	1.0	0.631,0.596	0.508,0.669,0.739,0.558	-0.005
81	"AT3G05030"	NA	chr3	-	1395558	1395605	1395680	1395740	1395275	1395470	1395836	1395934	81	8,16	17,11	13,10,13,29	18,21,22,33	209	196	1	1.0	0.306,0.577	0.404,0.309,0.357,0.452	0.061
82	"AT5G08450"	NA	chr5	-	2730453	2730461	2730905	2732602	2729851	2730027	2732740	2732887	82	21,21	13,16	13,20,21,33	11,8,11,12	298	157	1	1.0	0.46,0.409	0.384,0.568,0.501,0.592	-0.077
83	"AT5G08450"	NA	chr5	-	2730453	2730461	2730905	2732605	2729851	2730027	2732740	2732925	83	22,15	13,16	33,13,33,34	11,8,11,12	298	157	0.294446100474	1.0	0.471,0.331	0.612,0.461,0.612,0.599	-0.17
84	"AT5G08450"	NA	chr5	-	2730453	2730461	2730905	2732642	2729851	2730027	2732740	2732925	84	23,32	13,16	27,28,33,45	11,8,11,12	298	157	0.663644294832	1.0	0.482,0.513	0.564,0.648,0.612,0.664	-0.124
85	"AT5G55510"	NA	chr5	-	22487076	22487149	22487267	22487332	22486929	22486983	22487714	22488015	85	99,107	102,119	89,102,87,136	101,114,98,121	214	222	1	1.0	0.502,0.483	0.478,0.481,0.479,0.538	-0.002
86	"AT2G06005"	NA	chr2	+	2333908	2333975	2334361	2334434	2332990	2333095	2334566	2334622	86	4,0	11,11	0,2,0,0	6,16,7,16	216	222	1	1.0	0.272,0.0	0.0,0.114,0.0,0.0	0.108
87	"AT1G22780"	NA	chr1	+	8068176	8068337	8068602	8068791	8067863	8067992	8069057	8069356	87	1454,1510	2038,2070	1562,1501,1459,1964	2380,2244,2125,2467	298	298	1	1.0	0.416,0.422	0.396,0.401,0.407,0.443	0.007
88	"AT2G17190"	NA	chr2	-	7478502	7478592	7478736	7478765	7478264	7478420	7479154	7479210	88	67,60	223,211	53,42,53,61	173,220,208,229	178	239	1	1.0	0.287,0.276	0.291,0.204,0.255,0.263	0.028
89	"AT1G17140"	NA	chr1	-	5857847	5857957	5858247	5858310	5856572	5857760	5858452	5858550	89	0,0	44,39	0,0,1,0	57,66,50,84	212	259	1	1.0	0.0,0.0	0.0,0.0,0.024,0.0	-0.006
91	"AT1G02610"	NA	chr1	-	554471	554613	554795	554863	553599	553677	555571	555643	91	88,96	94,85	52,66,84,113	82,75,133,194	217	291	0.779626470275	1.0	0.557,0.602	0.46,0.541,0.459,0.439	0.105
92	"AT1G22970"	NA	chr1	-	8131653	8131863	8131945	8132039	8130597	8131534	8132124	8132435	92	27,23	41,69	23,15,23,25	47,39,46,68	243	298	1	1.0	0.447,0.29	0.375,0.32,0.38,0.311	0.022
93	"AT1G58180"	NA	chr1	-	21539004	21539053	21539168	21539300	21538790	21538904	21539393	21539458	93	201,213	88,103	198,201,239,239	120,105,111,128	281	198	1	1.0	0.617,0.593	0.538,0.574,0.603,0.568	0.034
94	"AT5G41950"	NA	chr5	+	16787900	16787930	16788041	16788104	16787690	16787741	16788196	16788262	94	19,11	131,128	20,24,12,25	148,115,136,173	179	212	1	1.0	0.147,0.092	0.138,0.198,0.095,0.146	-0.025
95	"AT1G23020"	NA	chr1	-	8152669	8152861	8152967	8153070	8152033	8152268	8153179	8153643	95	108,154	233,239	127,121,83,113	202,219,176,183	252	298	1	1.0	0.354,0.432	0.426,0.395,0.358,0.422	-0.007
96	"AT1G23020"	NA	chr1	-	8152669	8152873	8152967	8153070	8152033	8152268	8153179	8153347	96	108,154	235,235	127,121,83,113	202,219,176,183	252	298	1	1.0	0.352,0.437	0.426,0.395,0.358,0.422	-0.006
97	"AT5G42030"	NA	chr5	-	16811954	16812025	16812095	16812138	16811306	16811856	16812228	16812285	97	68,89	213,232	73,93,88,145	172,181,181,241	192	220	1	1.0	0.268,0.305	0.327,0.371,0.358,0.408	-0.08
98	"AT1G13450"	NA	chr1	-	4613754	4613889	4614197	4614236	4613285	4613516	4614499	4615259	98	33,18	52,61	25,19,39,52	49,31,99,67	188	284	1	1.0	0.489,0.308	0.435,0.481,0.373,0.54	-0.059
99	"AT3G55080"	NA	chr3	-	20412581	20412665	20412826	20412862	20412265	20412399	20413137	20413218	99	11,7	27,15	10,7,5,15	4,7,5,11	185	233	0.0355860838083	0.72951471807015	0.339,0.37	0.759,0.557,0.557,0.632	-0.272
101	"AT3G05345"	NA	chr3	-	1523266	1523304	1523369	1523450	1523067	1523147	1523646	1523889	101	50,52	12,15	54,53,56,73	15,21,27,15	230	187	1	1.0	0.772,0.738	0.745,0.672,0.628,0.798	0.044
102	"AT1G64720"	NA	chr1	-	24047786	24047963	24048039	24048196	24047620	24047704	24048301	24048822	102	1696,1777	2137,2232	2569,2500,2888,3892	3117,3043,3303,4282	298	298	1	1.0	0.442,0.443	0.452,0.451,0.466,0.476	-0.019
103	"AT5G14550"	NA	chr5	-	4692239	4692278	4692548	4692629	4691988	4692054	4692759	4692841	103	35,22	29,34	20,36,30,43	31,18,37,29	230	188	1	1.0	0.497,0.346	0.345,0.62,0.399,0.548	-0.056
104	"AT1G78870"	NA	chr1	+	29650722	29650750	29650928	29651015	29650375	29650624	29651315	29651374	104	136,133	270,261	109,109,118,172	240,273,280,349	177	236	1	1.0	0.402,0.405	0.377,0.347,0.36,0.397	0.033
105	"AT1G28395"	NA	chr1	-	9969771	9969836	9970112	9970153	9969245	9969587	9971072	9971188	105	50,62	76,77	52,53,49,64	88,109,118,151	190	214	0.876060376732	1.0	0.426,0.476	0.4,0.354,0.319,0.323	0.102
107	"AT5G55820"	NA	chr5	+	22589900	22590089	22590410	22590599	22587226	22589784	22591045	22592339	107	8,6	6,2	12,12,4,13	5,5,4,6	298	298	1	1.0	0.571,0.75	0.706,0.706,0.5,0.684	0.011
108	"AT3G59600"	NA	chr3	+	22016628	22016707	22016933	22017091	22016375	22016515	22017604	22017696	108	78,93	343,358	76,79,73,103	376,360,337,494	228	298	1	1.0	0.229,0.253	0.209,0.223,0.221,0.214	0.024
109	"AT5G27860"	NA	chr5	-	9875261	9875318	9875400	9875445	9874717	9875160	9875644	9875707	109	33,28	237,259	22,21,29,32	250,304,256,235	194	206	1	1.0	0.129,0.103	0.085,0.068,0.107,0.126	0.019
110	"AT2G17200"	NA	chr2	-	7482613	7482642	7483034	7483087	7482357	7482441	7483267	7483381	110	98,104	65,49	84,90,69,162	70,51,63,60	202	178	1	1.0	0.571,0.652	0.514,0.609,0.491,0.704	0.032
111	"AT2G22920"	NA	chr2	+	9756348	9756473	9756975	9757089	9756175	9756247	9757203	9757249	111	15,10	11,14	6,6,16,28	17,32,28,32	274	263	0.395883489928	1.0	0.567,0.407	0.253,0.153,0.354,0.456	0.183
113	"AT2G25840"	NA	chr2	+	11024235	11024292	11024378	11024425	11023783	11023849	11024561	11024643	113	132,124	64,71	149,134,97,137	80,85,85,105	206	196	1	1.0	0.662,0.624	0.639,0.6,0.521,0.554	0.065
114	"AT1G26680"	NA	chr1	+	9220739	9221127	9221504	9221925	9220293	9220635	9222006	9222125	114	0,0	2,1	2,0,0,3	0,2,10,0	298	298	0.654104862726	1.0	0.0,0.0	1.0,0.0,0.0,1.0	-0.5
115	"AT2G28900"	NA	chr2	-	12414793	12414827	12414923	12414955	12414648	12414716	12415206	12415258	115	584,644	308,291	578,512,509,574	300,266,257,334	181	183	1	1.0	0.657,0.691	0.661,0.661,0.667,0.635	0.018
116	"AT2G29980"	NA	chr2	-	12783312	12783379	12783925	12784015	12782740	12782833	12784638	12785037	116	385,398	136,168	440,426,456,543	155,185,227,266	239	216	1	1.0	0.719,0.682	0.72,0.675,0.645,0.648	0.028
117	"AT2G32320"	NA	chr2	+	13727410	13727456	13727902	13728041	13726780	13726949	13728211	13728343	117	0,1	39,61	6,6,8,15	53,65,57,71	195	288	0.0280120856575	0.72951471807015	0.0,0.024	0.143,0.12,0.172,0.238	-0.156
118	"AT2G36680"	NA	chr2	-	15369448	15369495	15369576	15369616	15369245	15369366	15369730	15369818	118	30,44	24,46	67,54,50,49	21,13,10,24	189	196	0.00504524561459	0.31028260529728496	0.565,0.498	0.768,0.812,0.838,0.679	-0.243
119	"AT5G65740"	NA	chr5	-	26302972	26303051	26303175	26303246	26302829	26302904	26303332	26303514	119	3,0	11,12	4,3,0,0	14,17,23,14	220	228	1	1.0	0.22,0.0	0.228,0.155,0.0,0.0	0.014
120	"AT3G01500"	NA	chr3	-	195178	195337	195405	195511	194425	194891	195608	195694	120	4600,4817	921,892	4800,4466,3151,3839	1206,1138,597,679	255	298	1	1.0	0.854,0.863	0.823,0.821,0.86,0.869	0.015
122	"AT3G02600"	NA	chr3	+	551704	551847	552436	552529	551183	551584	552930	553152	122	23,16	81,93	4,12,9,11	101,80,94,126	292	242	1	1.0	0.19,0.125	0.032,0.111,0.074,0.067	0.086
