ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
26	"AT5G64500"	NA	chr5	+	25783204	25783283	25782923	25783052	25783376	25783753
27	"AT5G64350"	NA	chr5	-	25735226	25735288	25735060	25735113	25735469	25735503
28	"AT5G64170"	NA	chr5	-	25675910	25676040	25675038	25675571	25676551	25676823
29	"AT5G63930"	NA	chr5	+	25583081	25585937	25581838	25582015	25586015	25586630
30	"AT5G63800"	NA	chr5	+	25532590	25532703	25532384	25532480	25532786	25532946
31	"AT5G63800"	NA	chr5	+	25534924	25535032	25534730	25534840	25535116	25535230
32	"AT5G63550"	NA	chr5	+	25445272	25445306	25444574	25445191	25445813	25445893
33	"AT5G63540"	NA	chr5	-	25443082	25443181	25442760	25442915	25443295	25443441
34	"AT5G63260"	NA	chr5	+	25362609	25362657	25361746	25362298	25362725	25362791
35	"AT5G63220"	NA	chr5	-	25355181	25355261	25354926	25355005	25355365	25355500
36	"AT5G63200"	NA	chr5	+	25352245	25352393	25351735	25352020	25352519	25353039
37	"AT5G63180"	NA	chr5	-	25341451	25341590	25340913	25341333	25341953	25342700
38	"AT5G63090"	NA	chr5	-	25309799	25309929	25308571	25309302	25310678	25310973
39	"AT5G63090"	NA	chr5	-	25309870	25309929	25308571	25309302	25310674	25311019
40	"AT5G63090"	NA	chr5	-	25309870	25309929	25308571	25309302	25310678	25310973
41	"AT5G63050"	NA	chr5	+	25293065	25293135	25292403	25292653	25293302	25293436
42	"AT5G62640"	NA	chr5	-	25151916	25151991	25151759	25151853	25152270	25152541
43	"AT5G62600"	NA	chr5	-	25124828	25124903	25124685	25124740	25124983	25125063
44	"AT5G62575"	NA	chr5	+	25117686	25117755	25117413	25117601	25118053	25118156
45	"AT5G62575"	NA	chr5	+	25117689	25117755	25117487	25117601	25118053	25118156
46	"AT5G62575"	NA	chr5	+	25118053	25118156	25117686	25117755	25118494	25118735
47	"AT5G62540"	NA	chr5	+	25104877	25104903	25104658	25104803	25105001	25105091
48	"AT5G62480"	NA	chr5	-	25089239	25089292	25088568	25089170	25089373	25089603
49	"AT5G62480"	NA	chr5	-	25089239	25089295	25088526	25089170	25089373	25089626
50	"AT5G62410"	NA	chr5	+	25058792	25058855	25058611	25058671	25059178	25059270
51	"AT5G62165"	NA	chr5	+	24966361	24966443	24964645	24965256	24967327	24967427
52	"AT5G62165"	NA	chr5	+	24966817	24966879	24966361	24966443	24967327	24967427
53	"AT5G62165"	NA	chr5	+	24967694	24967736	24967327	24967427	24967840	24967882
54	"AT5G61960"	NA	chr5	-	24883691	24883955	24883550	24883573	24884059	24884174
55	"AT5G61960"	NA	chr5	-	24883907	24883955	24883550	24883573	24884059	24884174
56	"AT5G61410"	NA	chr5	-	24684739	24684818	24684540	24684650	24684905	24685019
57	"AT5G61250"	NA	chr5	-	24634243	24634280	24633981	24634165	24634381	24634621
58	"AT5G60930"	NA	chr5	-	24519783	24519867	24519507	24519706	24519949	24520063
59	"AT5G60910"	NA	chr5	-	24504186	24504286	24504005	24504047	24504706	24504771
60	"AT5G60120"	NA	chr5	+	24208822	24208848	24207688	24208685	24208937	24208968
61	"AT5G66180"	NA	chr5	+	26449139	26449284	26448937	26449064	26449367	26449458
62	"AT5G59960"	NA	chr5	-	24143313	24143368	24143138	24143239	24143444	24143501
63	"AT5G59960"	NA	chr5	-	24143837	24143883	24143444	24143501	24144140	24144223
64	"AT5G59960"	NA	chr5	-	24144635	24144720	24144352	24144549	24145047	24145355
65	"AT5G59840"	NA	chr5	-	24108197	24108263	24108011	24108109	24108499	24108600
66	"AT5G59770"	NA	chr5	-	24079962	24080009	24079796	24079894	24080110	24080178
67	"AT5G59710"	NA	chr5	+	24060244	24060333	24059857	24059956	24060435	24060516
68	"AT5G59660"	NA	chr5	+	24037748	24037817	24037607	24037679	24037915	24038079
69	"AT5G59660"	NA	chr5	+	24037757	24037817	24037607	24037679	24037915	24038079
70	"AT5G59613"	NA	chr5	-	24016165	24016208	24015393	24015729	24016379	24016610
71	"AT5G59610"	NA	chr5	+	24014317	24014346	24013770	24013936	24014483	24014578
72	"AT5G59610"	NA	chr5	+	24014317	24014350	24013770	24013936	24014483	24014578
73	"AT5G59480"	NA	chr5	-	23980571	23980609	23980392	23980480	23980700	23980798
74	"AT5G59460"	NA	chr5	-	23977792	23977890	23977574	23977656	23978249	23978399
75	"AT5G59300"	NA	chr5	-	23920031	23920109	23919867	23919945	23920272	23920373
76	"AT5G58800"	NA	chr5	-	23746869	23746937	23746340	23746700	23747187	23747273
77	"AT5G58800"	NA	chr5	-	23746869	23746943	23746340	23746700	23747187	23747274
78	"AT5G58740"	NA	chr5	-	23727066	23727115	23726619	23726762	23727229	23727378
79	"AT5G58470"	NA	chr5	-	23639687	23640321	23639397	23639548	23640443	23640537
80	"AT5G58160"	NA	chr5	+	23538911	23538980	23538539	23538656	23539078	23539145
81	"AT5G58110"	NA	chr5	+	23515839	23515909	23515674	23515755	23516115	23516204
82	"AT5G58100"	NA	chr5	+	23510794	23510865	23510556	23510675	23511442	23511548
83	"AT5G58100"	NA	chr5	+	23512420	23512524	23511949	23512108	23512722	23512898
84	"AT5G60410"	NA	chr5	+	24299079	24300283	24298915	24298996	24300531	24300626
85	"AT5G57390"	NA	chr5	-	23254579	23254653	23254427	23254478	23254743	23254832
86	"AT5G56950"	NA	chr5	+	23034843	23034861	23034545	23034747	23035230	23035693
87	"AT5G56870"	NA	chr5	+	23005146	23005213	23004928	23005041	23005320	23005413
88	"AT5G56260"	NA	chr5	-	22776457	22776603	22775208	22776068	22777035	22777355
89	"AT5G55470"	NA	chr5	-	22471683	22471730	22471407	22471602	22471828	22471888
90	"AT5G55250"	NA	chr5	-	22409325	22409601	22407426	22407942	22409874	22410294
91	"AT5G54940"	NA	chr5	-	22309215	22309280	22308270	22308811	22309356	22309408
92	"AT5G54770"	NA	chr5	+	22247155	22247644	22246518	22247032	22247729	22248332
93	"AT5G54750"	NA	chr5	+	22242063	22242136	22241477	22241585	22242403	22242501
94	"AT5G54750"	NA	chr5	+	22242403	22242501	22242063	22242136	22242750	22242850
95	"AT5G54750"	NA	chr5	+	22242403	22242540	22242063	22242136	22242750	22242850
96	"AT5G54290"	NA	chr5	+	22051513	22051645	22051036	22051169	22051836	22051895
97	"AT5G54290"	NA	chr5	+	22052585	22052617	22052391	22052477	22052845	22053007
98	"AT5G53530"	NA	chr5	-	21748153	21748192	21747978	21748053	21748463	21748719
99	"AT5G53360"	NA	chr5	+	21648477	21648820	21647822	21648274	21648903	21649567
100	"AT5G53180"	NA	chr5	-	21570833	21570891	21570165	21570228	21571043	21571253
101	"AT5G53180"	NA	chr5	-	21570833	21570894	21570165	21570228	21571043	21571253
102	"AT5G53080"	NA	chr5	+	21521515	21521666	21521169	21521428	21521755	21521978
103	"AT5G53050"	NA	chr5	-	21512347	21512443	21511912	21511966	21512643	21512744
104	"AT5G53020"	NA	chr5	+	21499290	21499440	21498422	21498605	21499794	21500829
105	"AT5G53020"	NA	chr5	+	21499290	21499440	21498422	21498605	21499888	21500829
106	"AT5G53010"	NA	chr5	-	21490162	21490300	21489956	21490060	21490445	21490544
107	"AT5G53010"	NA	chr5	-	21492832	21492916	21492596	21492734	21492998	21493041
108	"AT5G53010"	NA	chr5	-	21494982	21495052	21494804	21494875	21495320	21495410
109	"AT5G52920"	NA	chr5	+	21466324	21466433	21466099	21466248	21466504	21466880
110	"AT5G52210"	NA	chr5	+	21206378	21206440	21206195	21206304	21206530	21206634
111	"AT5G52070"	NA	chr5	+	21162074	21162208	21161222	21161353	21163578	21163648
112	"AT5G52070"	NA	chr5	+	21162095	21162208	21161131	21161353	21163578	21163648
113	"AT5G52070"	NA	chr5	+	21162095	21162208	21161131	21161353	21163726	21163968
114	"AT5G52070"	NA	chr5	+	21163578	21163648	21161131	21161353	21163726	21163968
115	"AT5G52070"	NA	chr5	+	21163578	21163648	21162074	21162208	21163726	21163968
116	"AT5G52070"	NA	chr5	+	21163578	21163968	21162095	21162208	21164079	21164196
117	"AT5G52070"	NA	chr5	+	21163726	21163968	21162095	21162208	21164079	21164196
118	"AT5G62050"	NA	chr5	-	24925302	24925361	24924957	24925033	24925512	24925560
119	"AT5G51540"	NA	chr5	+	20932771	20932826	20932617	20932670	20933093	20933232
120	"AT5G53350"	NA	chr5	+	21645671	21645749	21645489	21645564	21645907	21645964
121	"AT5G53350"	NA	chr5	+	21646259	21646330	21645907	21645964	21646430	21646530
122	"AT5G51140"	NA	chr5	-	20784461	20784670	20783930	20784376	20784833	20784962
123	"AT5G51070"	NA	chr5	+	20766021	20766152	20765822	20765931	20766261	20766363
124	"AT5G50915"	NA	chr5	-	20710724	20710838	20710102	20710590	20710956	20711067
125	"AT5G50915"	NA	chr5	-	20711348	20711417	20711173	20711257	20711526	20711592
126	"AT5G50780"	NA	chr5	+	20651619	20651695	20651402	20651487	20652118	20652247
127	"AT5G50780"	NA	chr5	+	20652460	20652559	20652118	20652247	20652652	20652754
128	"AT5G50420"	NA	chr5	-	20530848	20531098	20530199	20530629	20531361	20532856
129	"AT5G50330"	NA	chr5	-	20487661	20487709	20487432	20487561	20487941	20488136
130	"AT5G50100"	NA	chr5	+	20372388	20372496	20372158	20372301	20372585	20372642
131	"AT5G49950"	NA	chr5	-	20321366	20321423	20321144	20321275	20321505	20321554
132	"AT5G49950"	NA	chr5	-	20321505	20321554	20321144	20321275	20321669	20321755
133	"AT5G49730"	NA	chr5	-	20203457	20203692	20202957	20203285	20203778	20203976
134	"AT5G49555"	NA	chr5	-	20107993	20108073	20107779	20107900	20108135	20108248
135	"AT5G49390"	NA	chr5	+	20027353	20027415	20026901	20026988	20027587	20027665
136	"AT5G49290"	NA	chr5	+	19981563	19981638	19981376	19981451	19981785	19983196
137	"AT5G49030"	NA	chr5	-	19879726	19879871	19879315	19879547	19880180	19880288
138	"AT5G48730"	NA	chr5	+	19763773	19764180	19763109	19763556	19764421	19765272
139	"AT5G48640"	NA	chr5	-	19725196	19725236	19724984	19725029	19725386	19725493
140	"AT5G48620"	NA	chr5	+	19716989	19717075	19716103	19716609	19717341	19718282
141	"AT5G48620"	NA	chr5	+	19716996	19717075	19716142	19716609	19717341	19718282
142	"AT5G48610"	NA	chr5	+	19712080	19712244	19711540	19711696	19712335	19712691
143	"AT5G48545"	NA	chr5	+	19677544	19677600	19676967	19677034	19677693	19677747
144	"AT5G48530"	NA	chr5	-	19668226	19668387	19668099	19668130	19668472	19668830
145	"AT5G48520"	NA	chr5	+	19664781	19664837	19664636	19664694	19664987	19665140
146	"AT5G48440"	NA	chr5	-	19631386	19631457	19630976	19631142	19631545	19631760
147	"AT5G48240"	NA	chr5	+	19560200	19560220	19560011	19560093	19560304	19560365
148	"AT5G48010"	NA	chr5	+	19459873	19459972	19459530	19459785	19460377	19460434
149	"AT5G47840"	NA	chr5	+	19375737	19375833	19375316	19375652	19376961	19377225
150	"AT5G47760"	NA	chr5	-	19344439	19344511	19344281	19344353	19344591	19344687
151	"AT5G47750"	NA	chr5	-	19340983	19341920	19339702	19340826	19342145	19342410
152	"AT5G47690"	NA	chr5	+	19322567	19322627	19322314	19322464	19322759	19322896
153	"AT5G47620"	NA	chr5	-	19303855	19303921	19302658	19303718	19304056	19304280
154	"AT5G47570"	NA	chr5	-	19294366	19294453	19294184	19294280	19294528	19294800
155	"AT5G47540"	NA	chr5	-	19284478	19284553	19284280	19284374	19284658	19284777
156	"AT5G47540"	NA	chr5	-	19284658	19284777	19284280	19284374	19284865	19285027
157	"AT5G47520"	NA	chr5	-	19278564	19278654	19278026	19278439	19278723	19278791
158	"AT5G47520"	NA	chr5	-	19278723	19278791	19278026	19278439	19279570	19279747
159	"AT5G47455"	NA	chr5	+	19251657	19251704	19251077	19251196	19251934	19251979
160	"AT5G47455"	NA	chr5	+	19251657	19251704	19251077	19251196	19252203	19252383
161	"AT5G47455"	NA	chr5	+	19251934	19251979	19251077	19251196	19252203	19252364
162	"AT5G47455"	NA	chr5	+	19251934	19251979	19251657	19251704	19252203	19252364
163	"AT5G46600"	NA	chr5	-	18908905	18909036	18908579	18908723	18909161	18909434
164	"AT5G46240"	NA	chr5	-	18746011	18746227	18745771	18745927	18746382	18747406
165	"AT5G45840"	NA	chr5	-	18596090	18596204	18595978	18596028	18596282	18596432
166	"AT5G45760"	NA	chr5	+	18561330	18561427	18561032	18561228	18561517	18561579
167	"AT5G45760"	NA	chr5	+	18562244	18562322	18562131	18562174	18562410	18562835
168	"AT5G45510"	NA	chr5	+	18445186	18448755	18444606	18444846	18449020	18449446
169	"AT5G45330"	NA	chr5	-	18366000	18366142	18365811	18365912	18366345	18366684
170	"AT5G45310"	NA	chr5	-	18360060	18360240	18359274	18359987	18360532	18360820
171	"AT5G45260"	NA	chr5	+	18331394	18331517	18329452	18330306	18332045	18332920
172	"AT5G46030"	NA	chr5	+	18670875	18670897	18670717	18670788	18670981	18671373
173	"AT5G44650"	NA	chr5	+	18013816	18013861	18013148	18013740	18013946	18014060
174	"AT5G44572"	NA	chr5	+	17969010	17969106	17968091	17968300	17969271	17970342
175	"AT5G44565"	NA	chr5	+	17952615	17952704	17951448	17951715	17952850	17953180
176	"AT5G44290"	NA	chr5	-	17843432	17843493	17842764	17843307	17843576	17843678
177	"AT5G44180"	NA	chr5	+	17787814	17788375	17787191	17787722	17788556	17788661
178	"AT5G43880"	NA	chr5	-	17642594	17642638	17640990	17642499	17642721	17642859
179	"AT5G43870"	NA	chr5	-	17633132	17633190	17631425	17632746	17633316	17633366
180	"AT5G43822"	NA	chr5	+	17621515	17621572	17621264	17621435	17621649	17621714
181	"AT5G43810"	NA	chr5	+	17611505	17611582	17610971	17611361	17611844	17612421
182	"AT5G62650"	NA	chr5	-	25154916	25154958	25154709	25154837	25155045	25155125
183	"AT5G66290"	NA	chr5	-	26478206	26478318	26478082	26478102	26478692	26478781
184	"AT5G66290"	NA	chr5	-	26479048	26479133	26478692	26478781	26479225	26479312
185	"AT5G43080"	NA	chr5	+	17293597	17293824	17292951	17293523	17293911	17294064
186	"AT5G42980"	NA	chr5	+	17243350	17243473	17242606	17242858	17243571	17244231
187	"AT5G42770"	NA	chr5	+	17152681	17152762	17152529	17152604	17153216	17153297
188	"AT5G42770"	NA	chr5	+	17153216	17153297	17152681	17152762	17153562	17153632
189	"AT5G42740"	NA	chr5	+	17138033	17138082	17137768	17137853	17138359	17138432
190	"AT5G42560"	NA	chr5	+	17015562	17015604	17014846	17015102	17015701	17015800
191	"AT5G42470"	NA	chr5	+	16982551	16982642	16982148	16982442	16982720	16982916
192	"AT5G42250"	NA	chr5	+	16895212	16895259	16894243	16894380	16895884	16896213
193	"AT5G41960"	NA	chr5	+	16790469	16790545	16790288	16790368	16790637	16790748
194	"AT5G41960"	NA	chr5	+	16790492	16790545	16790288	16790368	16790637	16790748
195	"AT5G41690"	NA	chr5	-	16674167	16674230	16674001	16674075	16674361	16674493
196	"AT5G41240"	NA	chr5	-	16500407	16500468	16500263	16500317	16500585	16500659
197	"AT5G41210"	NA	chr5	-	16493280	16493334	16493132	16493212	16493422	16493483
198	"AT5G41180"	NA	chr5	+	16485372	16485437	16485164	16485287	16485524	16485734
199	"AT5G41120"	NA	chr5	-	16458481	16458537	16458244	16458403	16458685	16458737
200	"AT5G55660"	NA	chr5	+	22540530	22540564	22539324	22540448	22540942	22541025
201	"AT5G41010"	NA	chr5	+	16424472	16424565	16423918	16424089	16424898	16425324
202	"AT5G40910"	NA	chr5	+	16395210	16395275	16394501	16394779	16395536	16397169
203	"AT5G40910"	NA	chr5	+	16395210	16395275	16394501	16394779	16396097	16397169
204	"AT5G40910"	NA	chr5	+	16395210	16395973	16394508	16394779	16396097	16397169
205	"AT5G40910"	NA	chr5	+	16395210	16396001	16394461	16394779	16396097	16397169
206	"AT5G40910"	NA	chr5	+	16395536	16396001	16394508	16394779	16396097	16397169
207	"AT5G40490"	NA	chr5	+	16225906	16225947	16225325	16225607	16226050	16226214
208	"AT5G40280"	NA	chr5	+	16102637	16102720	16102244	16102280	16102816	16102870
209	"AT5G39950"	NA	chr5	-	15991525	15991648	15990686	15991016	15991734	15991978
210	"AT5G39940"	NA	chr5	+	15988278	15988392	15988068	15988128	15988472	15988560
211	"AT5G39590"	NA	chr5	+	15851725	15852346	15851388	15851638	15852496	15852684
212	"AT5G39340"	NA	chr5	+	15749707	15749779	15749495	15749626	15749871	15749943
213	"AT5G38720"	NA	chr5	-	15509192	15509321	15508969	15509067	15509630	15509741
214	"AT5G38470"	NA	chr5	+	15406026	15406080	15405868	15405915	15406169	15406347
215	"AT5G38410"	NA	chr5	-	15377895	15378045	15376987	15377740	15378135	15378416
216	"AT5G38410"	NA	chr5	-	15377910	15378045	15377172	15377740	15378135	15378416
217	"AT5G38290"	NA	chr5	+	15303594	15303812	15303322	15303494	15303906	15303991
218	"AT5G38140"	NA	chr5	-	15220839	15220893	15220207	15220379	15220995	15221067
219	"AT5G37780"	NA	chr5	-	15005346	15005424	15004526	15005142	15006041	15006205
220	"AT5G37780"	NA	chr5	-	15005884	15005929	15004526	15005142	15006041	15006205
221	"AT5G37710"	NA	chr5	+	14980378	14980437	14978565	14979860	14980522	14980651
222	"AT5G37590"	NA	chr5	-	14928124	14928187	14927877	14927937	14928267	14928379
223	"AT5G37480"	NA	chr5	-	14885496	14885551	14885143	14885378	14885806	14885969
224	"AT5G37380"	NA	chr5	-	14819034	14819105	14816744	14818453	14819191	14819346
225	"AT5G37380"	NA	chr5	-	14819062	14819105	14816744	14818453	14819191	14819302
226	"AT5G37380"	NA	chr5	-	14819062	14819105	14816760	14818457	14819191	14819302
227	"AT5G36230"	NA	chr5	+	14273944	14273968	14273344	14273523	14274066	14274172
228	"AT5G36180"	NA	chr5	+	14241057	14241176	14240904	14240976	14241247	14241361
229	"AT5G36180"	NA	chr5	+	14241446	14241492	14241247	14241361	14241781	14242135
230	"AT5G35730"	NA	chr5	+	13894355	13894448	13894134	13894277	13894534	13894651
231	"AT5G35400"	NA	chr5	-	13599998	13600151	13599867	13599930	13600318	13600382
232	"AT5G35400"	NA	chr5	-	13601342	13601488	13601016	13601108	13601608	13601793
233	"AT5G35400"	NA	chr5	-	13601894	13602000	13601608	13601793	13602172	13602269
234	"AT5G54200"	NA	chr5	-	21995308	21995399	21994885	21995043	21995636	21997326
235	"AT5G65420"	NA	chr5	-	26143312	26143342	26143096	26143183	26143489	26143993
236	"AT5G66640"	NA	chr5	+	26600147	26600244	26599766	26600053	26600313	26600394
237	"AT5G66640"	NA	chr5	+	26600150	26600244	26599696	26600053	26600313	26600394
238	"AT5G43750"	NA	chr5	-	17580477	17580536	17579866	17580330	17580615	17580678
239	"AT5G61670"	NA	chr5	+	24784471	24784548	24784298	24784385	24784673	24784801
240	"AT5G32440"	NA	chr5	+	12077471	12077631	12076716	12077199	12077745	12077933
241	"AT5G32440"	NA	chr5	+	12077471	12077634	12076892	12077199	12077745	12077933
242	"AT5G57150"	NA	chr5	+	23154155	23154274	23153083	23153254	23154767	23154941
243	"AT5G28290"	NA	chr5	-	10281794	10281923	10281614	10281681	10282404	10282614
244	"AT5G28050"	NA	chr5	-	10045047	10045104	10044680	10044871	10045739	10046031
245	"AT5G28050"	NA	chr5	-	10045411	10045484	10045047	10045104	10045739	10045882
246	"AT5G27950"	NA	chr5	+	9985635	9985820	9985172	9985559	9985889	9986054
247	"AT5G27950"	NA	chr5	+	9986489	9986527	9986134	9986353	9986646	9986774
248	"AT5G27950"	NA	chr5	+	9986646	9986774	9986489	9986527	9986851	9988018
249	"AT5G27850"	NA	chr5	+	9873520	9873649	9873151	9873427	9873870	9874053
250	"AT5G27840"	NA	chr5	-	9863412	9863506	9862923	9863334	9863606	9863786
251	"AT5G27730"	NA	chr5	+	9821985	9822052	9821811	9821903	9822142	9822224
252	"AT5G27700"	NA	chr5	-	9807998	9808082	9807757	9807890	9808428	9808513
253	"AT5G27600"	NA	chr5	+	9742845	9742906	9742491	9742748	9743000	9743078
254	"AT5G27600"	NA	chr5	+	9743000	9743078	9742491	9742748	9743164	9743236
255	"AT5G27430"	NA	chr5	+	9687824	9687872	9687338	9687595	9688462	9688525
256	"AT5G62240"	NA	chr5	-	25003583	25003666	25003439	25003509	25003764	25003864
257	"AT5G26670"	NA	chr5	+	9318856	9318939	9317967	9318654	9319023	9319153
258	"AT5G54840"	NA	chr5	-	22277544	22277644	22276932	22277436	22277759	22277877
259	"AT5G47900"	NA	chr5	+	19392658	19392796	19392165	19392581	19392896	19392964
260	"AT5G47900"	NA	chr5	+	19394161	19394213	19393995	19394062	19394345	19394424
261	"AT5G26180"	NA	chr5	+	9149763	9149822	9149072	9149691	9149901	9149952
262	"AT5G26146"	NA	chr5	+	9137544	9137685	9135912	9136002	9137792	9138264
263	"AT5G25570"	NA	chr5	+	8901989	8902047	8901754	8901925	8902608	8902660
264	"AT5G25520"	NA	chr5	+	8888097	8888304	8887835	8887956	8888530	8888590
265	"AT5G25470"	NA	chr5	-	8867349	8867430	8867132	8867251	8867583	8867698
266	"AT5G25450"	NA	chr5	+	8857648	8857696	8857210	8857368	8857780	8858476
267	"AT5G25265"	NA	chr5	-	8755250	8755322	8754992	8755106	8755673	8755743
268	"AT5G25265"	NA	chr5	-	8755829	8755927	8755673	8755743	8756006	8756208
269	"AT5G25265"	NA	chr5	-	8756298	8756366	8756006	8756208	8756438	8756948
270	"AT5G25040"	NA	chr5	+	8622625	8622885	8621899	8622551	8622961	8623057
271	"AT5G24970"	NA	chr5	-	8608348	8608472	8608125	8608237	8608605	8608842
272	"AT5G24760"	NA	chr5	-	8495726	8495788	8495500	8495596	8495854	8495930
273	"AT5G24750"	NA	chr5	-	8491614	8491654	8491079	8491304	8491767	8491827
274	"AT5G24740"	NA	chr5	-	8474616	8474730	8474411	8474495	8475115	8475389
275	"AT5G24620"	NA	chr5	+	8430338	8430431	8430003	8430069	8431047	8431227
276	"AT5G24520"	NA	chr5	-	8371131	8371180	8370705	8371006	8371706	8372847
277	"AT5G24360"	NA	chr5	+	8316828	8316877	8316442	8316757	8316937	8317184
278	"AT5G24352"	NA	chr5	+	8311441	8311465	8311218	8311282	8311553	8311613
279	"AT5G24350"	NA	chr5	+	8304485	8304558	8303289	8304256	8304644	8305566
280	"AT5G24310"	NA	chr5	+	8275645	8275688	8275474	8275567	8275762	8275857
281	"AT5G24280"	NA	chr5	-	8258749	8258773	8258637	8258688	8258964	8259051
282	"AT5G24170"	NA	chr5	-	8190854	8190928	8189482	8190286	8191115	8191169
283	"AT5G43280"	NA	chr5	+	17368733	17368819	17367887	17368592	17368922	17369399
284	"AT5G23870"	NA	chr5	-	8047266	8047327	8047137	8047197	8047405	8047530
285	"AT5G23610"	NA	chr5	-	7958861	7958919	7958678	7958762	7959004	7959385
286	"AT5G23450"	NA	chr5	-	7906826	7906926	7905332	7906267	7907042	7907189
287	"AT5G23450"	NA	chr5	-	7907262	7907307	7907042	7907189	7907649	7907687
288	"AT5G23450"	NA	chr5	-	7909148	7909184	7908507	7909050	7909353	7909549
289	"AT5G23430"	NA	chr5	-	7895283	7895418	7894884	7894959	7895688	7895810
290	"AT5G23405"	NA	chr5	-	7883268	7883307	7882671	7883186	7883392	7883437
291	"AT5G23080"	NA	chr5	-	7746432	7746519	7746183	7746255	7746603	7746679
292	"AT5G23050"	NA	chr5	-	7732406	7732623	7732008	7732308	7732890	7732985
293	"AT5G23050"	NA	chr5	-	7732890	7732985	7732406	7732623	7733197	7733418
294	"AT5G22760"	NA	chr5	+	7576041	7576070	7575478	7575948	7576174	7576657
295	"AT5G22700"	NA	chr5	-	7549055	7549137	7548442	7548921	7549289	7549393
296	"AT5G22640"	NA	chr5	+	7531987	7532091	7531650	7531717	7532169	7532296
297	"AT5G22500"	NA	chr5	+	7473435	7473563	7472803	7473073	7473756	7474125
298	"AT5G22450"	NA	chr5	-	7443096	7443184	7442581	7442900	7443293	7443389
299	"AT5G22320"	NA	chr5	-	7389976	7390069	7389747	7389829	7390327	7390520
300	"AT5G22320"	NA	chr5	-	7390175	7390247	7389976	7390069	7390327	7390520
301	"AT5G22120"	NA	chr5	-	7335414	7335576	7335022	7335112	7335726	7335972
302	"AT5G22120"	NA	chr5	-	7336223	7336306	7336074	7336137	7336435	7337018
303	"AT5G22030"	NA	chr5	-	7295132	7295222	7294687	7294811	7295345	7295597
304	"AT5G21930"	NA	chr5	+	7244298	7244396	7243848	7243926	7244482	7244536
305	"AT5G21930"	NA	chr5	+	7245616	7245685	7245364	7245475	7245976	7246086
306	"AT5G21430"	NA	chr5	+	7222680	7222742	7222178	7222561	7222860	7222950
307	"AT5G21140"	NA	chr5	-	7188922	7189119	7188604	7188685	7189406	7189696
308	"AT5G20980"	NA	chr5	-	7127424	7127512	7127131	7127259	7127590	7127944
309	"AT5G57300"	NA	chr5	-	23209415	23209487	23209216	23209325	23209584	23209729
310	"AT5G20450"	NA	chr5	-	6912003	6912135	6911725	6911896	6912227	6912359
311	"AT5G20450"	NA	chr5	-	6912227	6912359	6912003	6912135	6912486	6912654
312	"AT5G20450"	NA	chr5	-	6912769	6912811	6912486	6912654	6913126	6913288
313	"AT5G20300"	NA	chr5	-	6856438	6856518	6856217	6856340	6856846	6856854
314	"AT5G20080"	NA	chr5	+	6784722	6784774	6784559	6784630	6785108	6785186
