ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
378	"AT4G02885"	NA	chr4	+	6665857	6666145	6665857	6666001	6666372	6666456
380	"AT4G02570"	NA	chr4	+	1128557	1128858	1128557	1128663	1129282	1129445
383	"AT4G02430"	NA	chr4	+	1069174	1069523	1069174	1069272	1069665	1069740
388	"AT4G01610"	NA	chr4	+	695437	695599	695437	695594	695794	695869
399	"AT4G38160"	NA	chr4	+	17902401	17903564	17902401	17903395	17903753	17904240
404	"AT3G62750"	NA	chr3	+	23214746	23214944	23214746	23214796	23215039	23215111
405	"AT3G62620"	NA	chr3	+	23159747	23160320	23159747	23160075	23160409	23160543
411	"AT3G61450"	NA	chr3	+	22739171	22739261	22739171	22739257	22739344	22739413
413	"AT3G61280"	NA	chr3	+	22682701	22683080	22682701	22682766	22683223	22683769
422	"AT3G59310"	NA	chr3	-	21923171	21923254	21923173	21923254	21923010	21923062
424	"AT4G14300"	NA	chr4	+	8231771	8233159	8231771	8232877	8233308	8234281
431	"AT3G57410"	NA	chr3	-	21250819	21251121	21250981	21251121	21249753	21249858
438	"AT3G55880"	NA	chr3	+	20737315	20738445	20737315	20737584	20738625	20738967
439	"AT3G55850"	NA	chr3	-	20724648	20725024	20724922	20725024	20724352	20724459
440	"AT3G55630"	NA	chr3	+	20636894	20637170	20636894	20637025	20637236	20637346
445	"AT3G54740"	NA	chr3	+	20262336	20262845	20262336	20262679	20263036	20264115
464	"AT3G51640"	NA	chr3	+	19153733	19155769	19153733	19153944	19155975	19156934
466	"AT3G51360"	NA	chr3	-	19064706	19064948	19064851	19064948	19064538	19064610
470	"AT3G49645"	NA	chr3	-	18404365	18404987	18404702	18404987	18404201	18404269
471	"AT3G49500"	NA	chr3	-	18350490	18353673	18353466	18353673	18348980	18350068
475	"AT3G48900"	NA	chr3	+	18132381	18132672	18132381	18132443	18132812	18132864
478	"AT3G48360"	NA	chr3	-	17909584	17910235	17910092	17910235	17908971	17909312
483	"AT3G47010"	NA	chr3	-	17317588	17317776	17317593	17317776	17317316	17317518
495	"AT2G05520"	NA	chr2	+	2026523	2026628	2026523	2026610	2026649	2027283
496	"AT2G05520"	NA	chr2	+	2026523	2026628	2026523	2026610	2026670	2027117
497	"AT2G05520"	NA	chr2	+	2026523	2026628	2026523	2026610	2026712	2027117
499	"AT2G05520"	NA	chr2	+	2026523	2026649	2026523	2026628	2026712	2027117
500	"AT2G05520"	NA	chr2	+	2026523	2026628	2026523	2026610	2026733	2027117
501	"AT2G05520"	NA	chr2	+	2026523	2026649	2026523	2026610	2026733	2027117
502	"AT2G05520"	NA	chr2	+	2026523	2026649	2026523	2026628	2026733	2027117
503	"AT4G24230"	NA	chr4	-	12567237	12567362	12567250	12567362	12566630	12567138
504	"AT4G24230"	NA	chr4	-	12567237	12567362	12567250	12567362	12566943	12567132
508	"AT3G14230"	NA	chr3	-	4738699	4739136	4738711	4739136	4737574	4738451
520	"AT3G60140"	NA	chr3	+	22219728	22220214	22219728	22219831	22220319	22220824
521	"AT2G02710"	NA	chr2	-	759248	759457	759377	759457	758692	759160
529	"AT2G01460"	NA	chr2	+	210916	210975	210916	210971	211092	211190
531	"AT2G01260"	NA	chr2	-	136169	136851	136622	136851	135995	136087
533	"AT5G45472"	NA	chr5	+	18425891	18427252	18425891	18426001	18427334	18429122
536	"AT4G39460"	NA	chr4	-	18358051	18358138	18358055	18358138	18357852	18357925
537	"AT4G39460"	NA	chr4	-	18358051	18358138	18358055	18358138	18357852	18357929
538	"AT4G13020"	NA	chr4	+	7606381	7606490	7606381	7606427	7606601	7606835
544	"AT1G79700"	NA	chr1	-	29993079	29993404	29993321	29993404	29992637	29992726
560	"AT2G04790"	NA	chr2	+	1679306	1679886	1679306	1679719	1680014	1680176
561	"AT2G04790"	NA	chr2	+	1679306	1679909	1679306	1679719	1680014	1680176
568	"AT5G21060"	NA	chr5	-	7149504	7149578	7149508	7149578	7148977	7149274
572	"AT1G09810"	NA	chr1	-	3182998	3183190	3183128	3183190	3182752	3182817
574	"AT1G73177"	NA	chr1	-	27516926	27517194	27517140	27517194	27516571	27516777
575	"AT1G73177"	NA	chr1	-	27516926	27517194	27517140	27517194	27516571	27516782
582	"AT5G51100"	NA	chr5	-	20775166	20775484	20775446	20775484	20774635	20774824
605	"AT1G67300"	NA	chr1	-	25194466	25194547	25194473	25194547	25194291	25194376
611	"AT4G36210"	NA	chr4	+	17130245	17130810	17130245	17130592	17130905	17131421
612	"AT1G67500"	NA	chr1	-	25294487	25294841	25294657	25294841	25292788	25294409
618	"AT1G52220"	NA	chr1	-	19454377	19454697	19454380	19454697	19454031	19454094
619	"AT1G64790"	NA	chr1	-	24073125	24073252	24073129	24073252	24072965	24073036
625	"AT1G63690"	NA	chr1	+	23621164	23621261	23621164	23621257	23621398	23621537
626	"AT5G41340"	NA	chr5	-	16539235	16539813	16539733	16539813	16539096	16539149
628	"AT2G04270"	NA	chr2	+	1475325	1475429	1475325	1475413	1475599	1476208
629	"AT1G62660"	NA	chr1	+	23199611	23200651	23199611	23200306	23201431	23201676
630	"AT2G23980"	NA	chr2	-	10203940	10204534	10204387	10204534	10202597	10202911
638	"AT3G18140"	NA	chr3	-	6213068	6213311	6213228	6213311	6212929	6212989
639	"AT1G78915"	NA	chr1	-	29669919	29669999	29669928	29669999	29669625	29669695
642	"AT2G47060"	NA	chr2	-	19334101	19334579	19334325	19334579	19333736	19334010
644	"AT1G61150"	NA	chr1	+	22542836	22542981	22542836	22542862	22543106	22543266
651	"AT3G26100"	NA	chr3	+	9536858	9537956	9536858	9537402	9538046	9538726
655	"AT4G31570"	NA	chr4	+	15297330	15297997	15297330	15297993	15298145	15303824
661	"AT2G05510"	NA	chr2	+	2016225	2016354	2016225	2016288	2016432	2016749
663	"AT3G52072"	NA	chr3	-	19314052	19314213	19314090	19314213	19312601	19313532
667	"AT1G59750"	NA	chr1	+	21982823	21982995	21982823	21982989	21983071	21983541
673	"AT5G19000"	NA	chr5	+	6343126	6343498	6343126	6343475	6343643	6343725
677	"AT1G56220"	NA	chr1	+	21043703	21043893	21043703	21043889	21044356	21044998
679	"AT2G05160"	NA	chr2	-	1861465	1862064	1861721	1862064	1860083	1860962
681	"AT2G04690"	NA	chr2	+	1645472	1645831	1645472	1645510	1645913	1646355
685	"AT5G02080"	NA	chr5	+	410327	410414	410327	410413	410563	410615
686	"AT5G02080"	NA	chr5	+	410161	410413	410161	410206	410720	410780
687	"AT5G02080"	NA	chr5	+	410161	410615	410161	410206	410720	410780
695	"AT1G04985"	NA	chr1	-	1417325	1418046	1417973	1418046	1416868	1416978
712	"AT5G07100"	NA	chr5	+	2204205	2204733	2204205	2204539	2204812	2205165
713	"AT1G51200"	NA	chr1	+	18984418	18984561	18984418	18984554	18985687	18986653
722	"AT1G54440"	NA	chr1	+	20326797	20326956	20326797	20326875	20327359	20327518
725	"AT3G05250"	NA	chr3	+	1496038	1496292	1496038	1496133	1496383	1496439
731	"AT4G17310"	NA	chr4	-	9685902	9686024	9685976	9686024	9685665	9685710
741	"AT1G49980"	NA	chr1	+	18508710	18509088	18508710	18508884	18509176	18509277
745	"AT2G03480"	NA	chr2	+	1053007	1053169	1053007	1053093	1053270	1053574
752	"AT1G29040"	NA	chr1	+	10134504	10134621	10134504	10134536	10134685	10134797
753	"AT1G29040"	NA	chr1	+	10134504	10134621	10134504	10134581	10134685	10134797
758	"AT1G44125"	NA	chr1	-	16784147	16786828	16786374	16786828	16783003	16783921
764	"AT3G26020"	NA	chr3	+	9513671	9514192	9513671	9513854	9514279	9515298
766	"AT3G60330"	NA	chr3	+	22299576	22299715	22299576	22299711	22299801	22299977
767	"AT3G29290"	NA	chr3	+	11239954	11240135	11239954	11240126	11240286	11240575
771	"AT2G04360"	NA	chr2	-	1520012	1520394	1520234	1520394	1519863	1519946
775	"AT5G66005"	NA	chr5	-	26398909	26399001	26398913	26399001	26398726	26398814
777	"AT3G63450"	NA	chr3	-	23427161	23427434	23427165	23427434	23426555	23427080
790	"AT4G08170"	NA	chr4	-	5166049	5166371	5166289	5166371	5164947	5165068
794	"AT2G01320"	NA	chr2	-	154610	154983	154676	154983	154130	154503
797	"AT4G39870"	NA	chr4	+	18501876	18502353	18501876	18502092	18502600	18503190
799	"AT5G53220"	NA	chr5	+	21595993	21597734	21595993	21596154	21597808	21598316
804	"AT2G23985"	NA	chr2	+	10205622	10205710	10205622	10205693	10206112	10206501
807	"AT2G04039"	NA	chr2	+	1334124	1334202	1334124	1334197	1334283	1334566
810	"AT3G04600"	NA	chr3	+	1244653	1244750	1244653	1244746	1244816	1244897
812	"AT1G02960"	NA	chr1	-	667372	667641	667540	667641	667150	667281
814	"AT5G28080"	NA	chr5	-	10092172	10092721	10092314	10092721	10091593	10091821
820	"AT1G80970"	NA	chr1	+	30420463	30421214	30420463	30420912	30421391	30421995
821	"AT1G09840"	NA	chr1	-	3200035	3200403	3200182	3200403	3199380	3199623
822	"AT1G07980"	NA	chr1	-	2473683	2474047	2473962	2474047	2473164	2473596
832	"AT3G11880"	NA	chr3	+	3752770	3753106	3752770	3752903	3753194	3753421
838	"AT1G50000"	NA	chr1	-	18515763	18515825	18515805	18515825	18515543	18515658
843	"AT1G23230"	NA	chr1	+	8246060	8246303	8246060	8246298	8246562	8246780
850	"AT1G22430"	NA	chr1	+	7920827	7921128	7920827	7920892	7921224	7921386
853	"AT1G20020"	NA	chr1	+	6943227	6943486	6943227	6943483	6943584	6943715
862	"AT5G65685"	NA	chr5	-	26275328	26276281	26275685	26276281	26275107	26275236
863	"AT5G65685"	NA	chr5	-	26275480	26276606	26275685	26276606	26275107	26275236
864	"AT5G65685"	NA	chr5	-	26275480	26276606	26275748	26276606	26275107	26275236
865	"AT5G65685"	NA	chr5	-	26275685	26276606	26275748	26276606	26275107	26275236
872	"AT2G36792"	NA	chr2	+	15420064	15421504	15420064	15421484	15421619	15421964
877	"AT1G05785"	NA	chr1	+	1730242	1731008	1730242	1730332	1731293	1731385
878	"AT1G13940"	NA	chr1	-	4766395	4766852	4766593	4766852	4765683	4765925
901	"AT1G04300"	NA	chr1	-	1153035	1153345	1153233	1153345	1152878	1152947
905	"AT4G26370"	NA	chr4	-	13334886	13335213	13335078	13335213	13334337	13334436
907	"AT3G62190"	NA	chr3	+	23021658	23021807	23021658	23021689	23022036	23022473
909	"AT1G17960"	NA	chr1	-	6183194	6183495	6183340	6183495	6182821	6182916
910	"AT1G03060"	NA	chr1	-	715659	718662	718502	718662	715006	715315
919	"AT1G80380"	NA	chr1	+	30217862	30218248	30217862	30218233	30218337	30218417
922	"AT2G42640"	NA	chr2	-	17759613	17759833	17759709	17759833	17758865	17759494
930	"AT4G01440"	NA	chr4	+	596811	597504	596811	596874	597594	597994
934	"AT1G01920"	NA	chr1	+	317293	317456	317293	317439	317560	317642
935	"AT1G01660"	NA	chr1	-	240959	241226	240964	241226	240743	240884
940	"AT5G49840"	NA	chr5	+	20256330	20256414	20256330	20256410	20256627	20256674
953	"AT3G11720"	NA	chr3	-	3708192	3708632	3708439	3708632	3707984	3708115
957	"AT4G08535"	NA	chr4	+	5424945	5425488	5424945	5425274	5425600	5425774
962	"AT2G16990"	NA	chr2	+	7387364	7387604	7387364	7387443	7387690	7387976
965	"AT1G72420"	NA	chr1	-	27261797	27261929	27261848	27261929	27261646	27261714
966	"AT1G72420"	NA	chr1	-	27263134	27263828	27263642	27263828	27262781	27262895
971	"AT1G56260"	NA	chr1	-	21065473	21065875	21065715	21065875	21065232	21065389
972	"AT3G17090"	NA	chr3	+	5828709	5828950	5828709	5828946	5829110	5829621
980	"AT3G27930"	NA	chr3	-	10371908	10372053	10371961	10372053	10371717	10371769
983	"AT1G73310"	NA	chr1	-	27563011	27563266	27563152	27563266	27562602	27562895
991	"AT1G02145"	NA	chr1	+	404756	404953	404756	404842	405064	405110
993	"AT1G09420"	NA	chr1	-	3039513	3039670	3039549	3039670	3039246	3039443
994	"AT1G09420"	NA	chr1	-	3039513	3039670	3039549	3039670	3039246	3039449
1003	"AT3G28100"	NA	chr3	+	10458769	10460375	10458769	10459016	10460453	10460602
1004	"AT1G79870"	NA	chr1	+	30044745	30045216	30044745	30045193	30045332	30046148
1005	"AT1G79870"	NA	chr1	+	30044745	30045216	30044745	30045193	30045366	30046027
1007	"AT5G37478"	NA	chr5	+	14881415	14881878	14881415	14881601	14882363	14882423
1013	"AT2G30370"	NA	chr2	-	12941989	12942829	12942571	12942829	12941807	12941854
1034	"AT1G18390"	NA	chr1	+	6328428	6328473	6328428	6328463	6328681	6329319
1041	"AT1G13560"	NA	chr1	-	4641545	4641705	4641554	4641705	4641418	4641428
1062	"AT3G47770"	NA	chr3	+	17618204	17618556	17618204	17618513	17618844	17618989
1066	"AT2G11000"	NA	chr2	-	4345755	4345841	4345760	4345841	4344896	4345169
1071	"AT2G33340"	NA	chr2	-	14126791	14126867	14126796	14126867	14126216	14126714
1087	"AT3G27610"	NA	chr3	-	10227480	10227808	10227723	10227808	10227328	10227389
1094	"AT1G77890"	NA	chr1	+	29293206	29293278	29293206	29293272	29293433	29293478
1095	"AT2G27150"	NA	chr2	+	11606041	11606308	11606041	11606137	11606403	11606593
1097	"AT1G20696"	NA	chr1	+	7180673	7180760	7180673	7180754	7180989	7181069
1106	"AT3G50590"	NA	chr3	+	18775476	18775605	18775476	18775544	18775717	18775830
1108	"AT1G18470"	NA	chr1	-	6356854	6357149	6357079	6357149	6356675	6356755
1112	"AT1G04510"	NA	chr1	+	1230302	1230379	1230302	1230373	1230470	1230827
1116	"AT3G45750"	NA	chr3	-	16797047	16797236	16797150	16797236	16796783	16796958
1118	"AT1G25230"	NA	chr1	-	8841869	8842445	8842094	8842445	8841665	8841773
1121	"AT1G18950"	NA	chr1	+	6550477	6550681	6550477	6550669	6550768	6551919
1123	"AT1G48550"	NA	chr1	-	17951936	17952033	17951943	17952033	17951770	17951839
1127	"AT1G13320"	NA	chr1	-	4564088	4564232	4564092	4564232	4563937	4564002
1128	"AT1G15350"	NA	chr1	-	5279306	5279604	5279481	5279604	5278944	5279189
1131	"AT2G17780"	NA	chr2	-	7727037	7727503	7727324	7727503	7726541	7726960
1132	"AT3G14190"	NA	chr3	+	4710482	4710973	4710482	4710614	4711057	4711333
1135	"AT1G13650"	NA	chr1	-	4681882	4682382	4682065	4682382	4681010	4681492
1149	"AT2G22980"	NA	chr2	+	9779238	9779527	9779238	9779384	9779606	9779729
1151	"AT2G22980"	NA	chr2	+	9782845	9782895	9782845	9782891	9783002	9783251
1157	"AT1G14270"	NA	chr1	-	4876360	4876767	4876669	4876767	4876111	4876194
1166	"AT3G61010"	NA	chr3	-	22572080	22572164	22572090	22572164	22571915	22571988
1169	"AT4G38270"	NA	chr4	+	17939038	17939176	17939038	17939168	17939441	17939582
1170	"AT4G38270"	NA	chr4	+	17939038	17939176	17939038	17939168	17939445	17939582
1174	"AT1G16560"	NA	chr1	+	5668572	5669039	5668572	5668739	5669159	5669409
1183	"AT3G59340"	NA	chr3	-	21931387	21931570	21931486	21931570	21931145	21931259
1187	"AT1G16810"	NA	chr1	+	5755587	5755819	5755587	5755672	5756142	5756297
1191	"AT1G07650"	NA	chr1	-	2361616	2361812	2361760	2361812	2361381	2361522
1200	"AT1G11360"	NA	chr1	-	3822017	3823088	3822146	3823088	3821442	3821780
1201	"AT1G11360"	NA	chr1	-	3822017	3823088	3822163	3823088	3821442	3821780
1202	"AT1G11360"	NA	chr1	-	3822146	3823088	3822163	3823088	3821442	3821780
1207	"AT1G70620"	NA	chr1	+	26627195	26627540	26627195	26627512	26627841	26628053
1208	"AT1G70620"	NA	chr1	+	26630246	26630582	26630246	26630303	26630700	26631104
1212	"AT2G02148"	NA	chr2	-	549519	549616	549531	549616	549139	549318
1230	"AT3G47450"	NA	chr3	-	17483728	17483822	17483732	17483822	17483525	17483631
1240	"AT5G02860"	NA	chr5	+	653985	657003	653985	656619	657216	657561
1241	"AT1G69020"	NA	chr1	-	25946290	25946513	25946438	25946513	25946054	25946199
1242	"AT5G20580"	NA	chr5	-	6962214	6962306	6962218	6962306	6962000	6962105
1245	"AT3G44670"	NA	chr3	+	16216805	16217410	16216805	16217057	16217523	16218067
1257	"AT1G77080"	NA	chr1	+	28955533	28958391	28955533	28955863	28958601	28958663
1258	"AT1G22970"	NA	chr1	-	8131653	8132039	8131945	8132039	8130597	8131534
1270	"AT1G58180"	NA	chr1	-	21539168	21539458	21539393	21539458	21539004	21539053
1279	"AT1G80060"	NA	chr1	-	30116151	30116554	30116297	30116554	30115418	30115439
1293	"AT1G55810"	NA	chr1	+	20863325	20863558	20863325	20863419	20863651	20863734
1305	"AT5G42030"	NA	chr5	-	16811954	16812138	16812095	16812138	16811764	16811856
1309	"AT1G66940"	NA	chr1	-	24973578	24973819	24973729	24973819	24973464	24973491
1313	"AT1G48260"	NA	chr1	-	17815951	17816972	17816909	17816972	17815739	17815847
1321	"AT1G28960"	NA	chr1	-	10109861	10110359	10109925	10110359	10109655	10109785
1323	"AT1G67060"	NA	chr1	+	25037052	25037198	25037052	25037148	25038271	25038393
1324	"AT1G67060"	NA	chr1	+	25037052	25038168	25037052	25037148	25038271	25038393
1325	"AT1G67060"	NA	chr1	+	25037052	25038168	25037052	25037198	25038271	25038393
1329	"AT1G52370"	NA	chr1	+	19506355	19507175	19506355	19506522	19507381	19507449
1330	"AT1G33540"	NA	chr1	-	12164338	12164714	12164563	12164714	12164191	12164268
1336	"AT3G59330"	NA	chr3	-	21928035	21928499	21928067	21928499	21927857	21927914
1346	"AT5G06265"	NA	chr5	+	1905778	1906243	1905778	1906172	1906563	1906766
1347	"AT5G06265"	NA	chr5	+	1905778	1906424	1905778	1906172	1906563	1906766
1362	"AT2G28550"	NA	chr2	-	12227519	12227644	12227618	12227644	12227347	12227435
1363	"AT2G07340"	NA	chr2	+	3046041	3046151	3046041	3046147	3046313	3046398
1369	"AT2G07680"	NA	chr2	+	3516229	3516299	3516229	3516285	3516546	3516634
1371	"AT1G78870"	NA	chr1	+	29650722	29651015	29650722	29650750	29651315	29651374
1372	"AT1G78870"	NA	chr1	+	29650722	29651018	29650722	29650750	29651315	29651374
1393	"AT3G07445"	NA	chr3	-	17168044	17168320	17168049	17168320	17166894	17167667
1408	"AT3G43740"	NA	chr3	+	15644587	15644893	15644587	15644659	15645035	15645107
1410	"AT2G14120"	NA	chr2	-	5955607	5955707	5955611	5955707	5955418	5955457
1417	"AT3G21810"	NA	chr3	+	7684732	7686317	7684732	7684984	7686440	7686474
1431	"AT5G43930"	NA	chr5	+	17677787	17677876	17677787	17677872	17678107	17678216
1452	"AT1G12250"	NA	chr1	+	4159564	4159883	4159564	4159750	4160063	4160170
1460	"AT2G42380"	NA	chr2	-	17647814	17647905	17647834	17647905	17647573	17647687
1463	"AT1G65040"	NA	chr1	-	24162951	24163379	24163236	24163379	24162832	24162882
1469	"AT2G31810"	NA	chr2	+	13526795	13526905	13526795	13526900	13526981	13527104
1472	"AT4G21450"	NA	chr4	+	11427311	11427769	11427311	11427430	11427856	11427976
1484	"AT2G22795"	NA	chr2	-	9698894	9699597	9699092	9699597	9697216	9698783
1487	"AT1G15860"	NA	chr1	+	5454765	5455127	5454765	5454896	5455428	5455513
1491	"AT2G22990"	NA	chr2	+	9789700	9789752	9789700	9789746	9789844	9790335
1497	"AT2G23680"	NA	chr2	+	10066116	10066566	10066116	10066360	10066661	10066732
1510	"AT5G14740"	NA	chr5	+	4761960	4762070	4761960	4762066	4762224	4762615
1520	"AT3G03100"	NA	chr3	-	706206	706302	706210	706302	705821	705927
1523	"AT5G67030"	NA	chr5	-	26754267	26754335	26754280	26754335	26754109	26754189
1530	"AT2G26030"	NA	chr2	-	11092091	11093444	11093096	11093444	11091864	11092005
1537	"AT2G38660"	NA	chr2	+	16165951	16166563	16165951	16166033	16166660	16167570
1546	"AT2G28060"	NA	chr2	-	11951695	11952253	11952042	11952253	11950591	11950643
1552	"AT2G28470"	NA	chr2	-	12173258	12173951	12173402	12173951	12172981	12173151
1559	"AT4G36480"	NA	chr4	+	17220319	17220649	17220319	17220415	17220748	17220876
1567	"AT2G20850"	NA	chr2	-	8976108	8976742	8976331	8976742	8975871	8976028
1597	"AT2G35330"	NA	chr2	+	14868860	14870879	14868860	14869060	14871157	14871994
1611	"AT2G35840"	NA	chr2	+	15053482	15054011	15053482	15053647	15054083	15054383
1617	"AT2G41440"	NA	chr2	+	17271337	17271886	17271337	17271439	17272115	17272167
1620	"AT2G36360"	NA	chr2	-	15246849	15246886	15246857	15246886	15246646	15246743
1622	"AT2G37160"	NA	chr2	+	15611441	15611552	15611441	15611547	15611627	15611720
1623	"AT2G37160"	NA	chr2	+	15611441	15611552	15611441	15611547	15611632	15611720
1638	"AT2G38960"	NA	chr2	+	16266843	16266952	16266843	16266948	16267050	16267249
1642	"AT2G39130"	NA	chr2	-	16326850	16327306	16327155	16327306	16326565	16326762
1647	"AT2G40130"	NA	chr2	+	16767411	16767608	16767411	16767604	16767722	16769268
1651	"AT2G40640"	NA	chr2	-	16961518	16961960	16961682	16961960	16960963	16961446
1661	"AT3G52260"	NA	chr3	-	19386093	19386272	19386211	19386272	19385973	19386020
1665	"AT1G79985"	NA	chr1	+	30084113	30084745	30084113	30084348	30084841	30085068
1666	"AT4G33000"	NA	chr4	+	15925959	15926253	15925959	15926040	15926343	15926665
1667	"AT2G42190"	NA	chr2	+	17582672	17583141	17582672	17582855	17583584	17584492
1676	"AT4G35300"	NA	chr4	-	16799424	16799777	16799613	16799777	16798992	16799101
1691	"AT2G44798"	NA	chr2	-	18468075	18468395	18468099	18468395	18467672	18467841
1696	"AT2G45380"	NA	chr2	-	18700563	18701671	18701536	18701671	18700320	18700487
1701	"AT2G46030"	NA	chr2	-	18933167	18933544	18933377	18933544	18932825	18932940
1707	"AT1G80790"	NA	chr1	+	30361757	30362042	30361757	30361985	30362314	30362530
1714	"AT3G00390"	NA	chr3	+	7521942	7522183	7521942	7522058	7522290	7522597
